sk_object,objecttypeid,mapping,mapping_id,vendor
16022,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16134,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
530,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6233,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
475,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2931,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20343,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20544,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6369,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2371,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22407,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22709,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21834,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16010,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20340,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21833,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16129,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22406,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22711,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20545,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16017,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16139,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20338,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20552,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22700,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21821,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22402,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16018,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21831,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22701,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22405,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20353,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16128,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20551,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16021,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20560,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16138,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22398,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20345,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22713,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21826,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16009,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20546,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21827,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16131,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22401,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22703,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20349,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20557,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22697,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20342,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16123,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22397,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16024,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21836,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20549,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21822,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16132,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22403,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20350,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22712,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16016,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20542,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22410,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20339,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22696,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16125,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16027,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21820,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20555,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21830,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22399,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20347,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22708,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16122,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16013,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20550,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21828,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22707,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22409,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16012,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16130,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20337,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
502,nokia_common_8001,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
730,nokia_common_8009,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16460,nokia_macro_8008,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6526,nokia_common_8101,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6612,nokia_common_8910,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
541,nokia_common_8005,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16262,nokia_macro_8006,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
746,nokia_common_8010,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2493,nokia_common_8027,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20713,nokia_macro_8026,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
944,nokia_common_8014,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22208,nokia_macro_8057,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2444,nokia_common_8026,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
605,nokia_common_8006,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6535,nokia_common_8102,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
651,nokia_common_8007,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
694,nokia_common_8008,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22942,nokia_macro_8100,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16845,nokia_macro_8012,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16940,nokia_macro_8013,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22441,nokia_macro_8071,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16686,nokia_macro_8010,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22287,nokia_macro_8061,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
786,nokia_common_8011,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
865,nokia_common_8012,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6352,nokia_common_8073,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
3073,nokia_common_8057,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6164,nokia_common_8061,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2751,nokia_common_8033,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2316,nokia_common_8020,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21317,nokia_macro_8033,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2504,nokia_common_8029,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2957,nokia_common_8051,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22036,nokia_macro_8054,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
3014,nokia_common_8052,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2397,nokia_common_8023,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2576,nokia_common_8030,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22514,nokia_macro_8072,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6213,nokia_common_8067,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2352,nokia_common_8021,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
23188,nokia_macro_8910,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6395,nokia_common_8080,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
3061,nokia_common_8054,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2016,nokia_common_8016,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2916,nokia_common_8042,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21819,nokia_macro_8042,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21962,nokia_macro_8052,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
23129,nokia_macro_8102,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20361,nokia_macro_8020,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20768,nokia_macro_8027,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
883,nokia_common_8013,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6477,nokia_common_8100,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20988,nokia_macro_8030,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16086,nokia_macro_8001,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16154,nokia_macro_8005,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20519,nokia_macro_8021,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22755,nokia_macro_8080,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6269,nokia_common_8071,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6290,nokia_common_8072,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20889,nokia_macro_8029,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22349,nokia_macro_8067,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16760,nokia_macro_8011,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16590,nokia_macro_8009,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
23039,nokia_macro_8101,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21887,nokia_macro_8051,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
17012,nokia_macro_8014,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16336,nokia_macro_8007,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22638,nokia_macro_8073,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
19426,nokia_macro_8016,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20588,nokia_macro_8023,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
561,nokia_common_8005,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
759,nokia_common_8010,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
646,nokia_common_8007,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6484,nokia_common_8100,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
662,nokia_common_8008,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
726,nokia_common_8009,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
573,nokia_common_8006,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16521,nokia_macro_8009,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2035,nokia_common_8016,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21344,nokia_macro_8033,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20969,nokia_macro_8030,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22992,nokia_macro_8101,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16813,nokia_macro_8012,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2434,nokia_common_8026,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2360,nokia_common_8021,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2393,nokia_common_8023,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2543,nokia_common_8029,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2720,nokia_common_8033,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16065,nokia_macro_8001,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6412,nokia_common_8080,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6516,nokia_common_8101,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16905,nokia_macro_8013,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
483,nokia_common_8001,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20742,nokia_macro_8026,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2912,nokia_common_8042,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20481,nokia_macro_8021,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20872,nokia_macro_8029,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6350,nokia_common_8073,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2285,nokia_common_8020,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2950,nokia_common_8051,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
3057,nokia_common_8054,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
808,nokia_common_8011,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6305,nokia_common_8072,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22616,nokia_macro_8073,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20761,nokia_macro_8027,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
19443,nokia_macro_8016,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
864,nokia_common_8012,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
869,nokia_common_8013,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21932,nokia_macro_8052,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16642,nokia_macro_8010,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
938,nokia_common_8014,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2995,nokia_common_8052,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16743,nokia_macro_8011,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16237,nokia_macro_8006,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22470,nokia_macro_8071,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
23164,nokia_macro_8102,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16345,nokia_macro_8007,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21919,nokia_macro_8051,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
23222,nokia_macro_8910,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16489,nokia_macro_8008,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6550,nokia_common_8102,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2469,nokia_common_8027,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2547,nokia_common_8030,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
3074,nokia_common_8057,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6174,nokia_common_8061,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6221,nokia_common_8067,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6271,nokia_common_8071,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22923,nokia_macro_8100,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6602,nokia_common_8910,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20392,nokia_macro_8020,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21742,nokia_macro_8042,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22065,nokia_macro_8054,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22171,nokia_macro_8057,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22383,nokia_macro_8067,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22550,nokia_macro_8072,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22772,nokia_macro_8080,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16200,nokia_macro_8005,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16977,nokia_macro_8014,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22254,nokia_macro_8061,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20579,nokia_macro_8023,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
539,nokia_common_8005,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
852,nokia_common_8012,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
758,nokia_common_8010,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
618,nokia_common_8007,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6194,nokia_common_8067,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6611,nokia_common_8910,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
711,nokia_common_8009,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16092,nokia_macro_8001,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16230,nokia_macro_8005,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16295,nokia_macro_8006,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
601,nokia_common_8006,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
687,nokia_common_8008,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16794,nokia_macro_8012,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2311,nokia_common_8020,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2453,nokia_common_8026,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2527,nokia_common_8029,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
3068,nokia_common_8057,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2970,nokia_common_8051,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6529,nokia_common_8101,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6560,nokia_common_8102,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21917,nokia_macro_8051,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20731,nokia_macro_8026,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20643,nokia_macro_8023,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
21362,nokia_macro_8033,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
490,nokia_common_8001,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22535,nokia_macro_8072,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22691,nokia_macro_8073,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
23069,nokia_macro_8101,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2734,nokia_common_8033,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2408,nokia_common_8023,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
804,nokia_common_8011,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
23219,nokia_macro_8910,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6358,nokia_common_8073,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2003,nokia_common_8016,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2556,nokia_common_8030,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6149,nokia_common_8061,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22897,nokia_macro_8100,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
23121,nokia_macro_8102,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
3015,nokia_common_8052,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2362,nokia_common_8021,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2491,nokia_common_8027,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16390,nokia_macro_8007,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16451,nokia_macro_8008,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
880,nokia_common_8013,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6409,nokia_common_8080,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
915,nokia_common_8014,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
22473,nokia_macro_8071,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20403,nokia_macro_8020,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20501,nokia_macro_8021,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16638,nokia_macro_8010,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16592,nokia_macro_8009,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
19444,nokia_macro_8016,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20758,nokia_macro_8027,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
16711,nokia_macro_8011,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20866,nokia_macro_8029,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
20961,nokia_macro_8030,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
2893,nokia_common_8042,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
3044,nokia_common_8054,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6256,nokia_common_8071,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
6313,nokia_common_8072,lncell,8a761681-783a-4265-a1ae-4f09ef7cbe69,Nokia
