begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.Cell.DL.HighPrecision
2022-02-10,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,311673560712.0,19786041.0
2022-02-08,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,244420085856.0,13738771.0
2022-02-11,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,270450745880.0,14854633.0
2022-02-12,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,294293411672.0,17206358.0
2022-02-13,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,279189129072.0,18304222.0
2022-02-18,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,249164119960.0,13688058.0
2022-02-17,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,228474259064.0,14435102.0
2022-02-19,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,229894578216.0,14663399.0
2022-02-20,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,240518132488.0,13797299.0
2022-03-01,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,317837910568.0,18796353.0
2022-03-02,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,406828386856.0,27080427.0
2022-03-06,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,249279019328.0,17911590.0
2022-03-03,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,395126137584.0,26794787.0
2022-03-07,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,245318492848.0,16479805.0
2022-03-09,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,26991043392.0,2102066.0
2022-03-10,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,373698301688.0,24143922.0
2022-03-11,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,299784518304.0,19195121.0
2022-03-12,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,302356462608.0,18936804.0
2022-03-13,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,394327588064.0,21073552.0
2022-03-15,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,389380992728.0,24330822.0
2022-03-14,4G_IMATT_II/,808692.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,311672537992.0,20545233.0
2022-02-02,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1011133327168.0,47526173.0
2022-02-04,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1090454545568.0,51620034.0
2022-02-03,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1167308808832.0,54211398.0
2022-02-05,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1025603587264.0,48407787.0
2022-02-06,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1210028035088.0,57285590.0
2022-02-10,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1055632767352.0,49368042.0
2022-02-08,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,940159563480.0,47222888.0
2022-02-11,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1128932413408.0,52732348.0
2022-02-12,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1171124931136.0,53829253.0
2022-02-13,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1136249222120.0,56888532.0
2022-02-18,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1046955248472.0,51502262.0
2022-02-17,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,793451199376.0,38778868.0
2022-02-19,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,996810245432.0,46977334.0
2022-02-20,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1214108264832.0,56578662.0
2022-03-01,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1018230556040.0,49007031.0
2022-03-02,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,897699091488.0,43108183.0
2022-03-06,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,1043343877096.0,49989975.0
2022-03-03,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1088101286024.0,51983109.0
2022-03-07,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1021769368568.0,50939042.0
2022-03-09,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,71979495096.0,3297504.0
2022-03-10,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1083291404328.0,50731645.0
2022-03-11,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1054281501352.0,49410372.0
2022-03-12,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,811181703544.0,37039295.0
2022-03-13,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,1030585120952.0,46121229.0
2022-03-15,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1147021177544.0,51695806.0
2022-03-14,4G_BLACKHALLROAD_II/,808693.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,831119987824.0,38864129.0
2022-02-02,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1164430212080.0,46278523.0
2022-02-04,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1354370482536.0,49148859.0
2022-02-03,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1277647290472.0,49748363.0
2022-02-05,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1501590692664.0,56156813.0
2022-02-06,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1519987098056.0,55282547.0
2022-02-10,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1282013803568.0,49825743.0
2022-02-08,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1273269397064.0,46101635.0
2022-02-11,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1296863529680.0,48426523.0
2022-02-12,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1587728290144.0,55164250.0
2022-02-13,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1564068790000.0,56371770.0
2022-02-18,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1190007491808.0,44672748.0
2022-02-17,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,1039924964344.0,40126362.0
2022-02-19,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1409770909128.0,50665590.0
2022-02-20,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1425175928664.0,52946712.0
2022-03-01,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,968644592008.0,41631005.0
2022-03-02,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1266242476824.0,51150294.0
2022-03-06,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,1274156187392.0,51742667.0
2022-03-03,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1242730848368.0,48926148.0
2022-03-07,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1178779115976.0,49866279.0
2022-03-09,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,76682598072.0,2697478.0
2022-03-10,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1218061747208.0,47782149.0
2022-03-11,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1378890857376.0,52985184.0
2022-03-12,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,1186517704528.0,44074065.0
2022-03-13,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,1175549685528.0,44752834.0
2022-03-15,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1093282108144.0,41684344.0
2022-03-14,4G_BINTUMANI/,808695.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1045082411624.0,43787042.0
2022-02-02,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,308574211256.0,17172036.0
2022-02-04,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,200281990424.0,11685430.0
2022-02-03,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,235749154168.0,13112029.0
2022-02-05,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,349192933440.0,15699601.0
2022-02-06,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,345062071296.0,17957869.0
2022-02-10,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,233016894080.0,13824292.0
2022-02-08,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,165948069560.0,10180645.0
2022-02-11,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,235827502296.0,11762754.0
2022-02-12,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,249051866152.0,13264420.0
2022-02-13,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,249388770584.0,16530869.0
2022-02-18,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,162754399512.0,12482764.0
2022-02-17,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,134480206792.0,8478613.0
2022-02-19,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,211169289248.0,16425225.0
2022-02-20,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,173312605896.0,11382278.0
2022-03-01,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,167182317024.0,12867950.0
2022-03-02,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,161734978272.0,13244324.0
2022-03-06,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,233268912632.0,17227210.0
2022-03-03,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,118775127552.0,7509677.0
2022-03-07,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,273059691728.0,17628997.0
2022-03-09,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,9198833072.0,642297.0
2022-03-10,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,243471098192.0,15610063.0
2022-03-11,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,237278252392.0,17021958.0
2022-03-12,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,188818436640.0,12948316.0
2022-03-13,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,237946869992.0,13474355.0
2022-03-15,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,236618304720.0,15103762.0
2022-03-14,4G_IMATT_II/,808696.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,227980977568.0,13120777.0
2022-02-02,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,702729648768.0,32774172.0
2022-02-04,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,867291619880.0,37459502.0
2022-02-03,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,776116687448.0,34579354.0
2022-02-05,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,678176874960.0,30262893.0
2022-02-06,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,642974973792.0,29417723.0
2022-02-10,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,714254750880.0,31754558.0
2022-02-08,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,768723330280.0,33643637.0
2022-02-11,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,734695801488.0,33413812.0
2022-02-12,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,755860179248.0,33581824.0
2022-02-13,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,546663324480.0,23724919.0
2022-02-18,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,682863729496.0,29871346.0
2022-02-17,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,650358561864.0,29393483.0
2022-02-19,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,849699900176.0,34709805.0
2022-02-20,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,641560269928.0,28477789.0
2022-03-01,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,780496224824.0,36922758.0
2022-03-02,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,773065708784.0,36841307.0
2022-03-06,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,803391305344.0,37564070.0
2022-03-03,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,816177123936.0,38403243.0
2022-03-07,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,846232267456.0,38119559.0
2022-03-09,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,43675293272.0,1674536.0
2022-03-10,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,731502589984.0,34428154.0
2022-03-11,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,861236905904.0,38965218.0
2022-03-12,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,675238452856.0,27936881.0
2022-03-13,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,643256504624.0,28521225.0
2022-03-15,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,702032128144.0,34757248.0
2022-03-14,4G_GODRECHSTREET/,808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,684408875000.0,28290492.0
2022-02-02,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,404888930168.0,16876318.0
2022-02-04,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,286711651432.0,12634566.0
2022-02-03,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,298049225712.0,13648067.0
2022-02-05,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,351987992432.0,15102088.0
2022-02-06,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,261887158704.0,12279086.0
2022-02-10,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,251640584584.0,11491835.0
2022-02-11,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,427378806936.0,17762898.0
2022-02-12,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,457285040920.0,21585101.0
2022-02-13,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,617757057208.0,27448443.0
2022-02-18,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,667861275488.0,30230524.0
2022-03-09,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,18432322280.0,828704.0
2022-02-17,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,297398013416.0,13865692.0
2022-02-19,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,639475198384.0,27790544.0
2022-02-20,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,609973247184.0,28645151.0
2022-03-01,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,413666320808.0,18237005.0
2022-03-02,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,414941504816.0,21135399.0
2022-03-06,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,472396114416.0,19411195.0
2022-03-03,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,346202164808.0,16594733.0
2022-03-07,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,372609788032.0,17697298.0
2022-03-10,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,406078691880.0,19032126.0
2022-03-11,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,414316249600.0,20289731.0
2022-03-12,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,389672581640.0,16925495.0
2022-03-13,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,325812053680.0,14578622.0
2022-03-15,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,398195577560.0,18785117.0
2022-03-14,4G_ADONKIA/,808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,414915657168.0,19134937.0
2022-02-02,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,487531284272.0,23663185.0
2022-02-04,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,594872711016.0,25938193.0
2022-02-03,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,469332416520.0,21936954.0
2022-02-05,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,511528051456.0,25270885.0
2022-02-06,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,597574244800.0,28082443.0
2022-02-10,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,542623622248.0,25890557.0
2022-02-08,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,450008192184.0,20644264.0
2022-02-11,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,612577120864.0,25125821.0
2022-02-12,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,477487895560.0,20783766.0
2022-02-13,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,530417135104.0,22067350.0
2022-02-18,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,419731714536.0,20959433.0
2022-02-17,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,376560751800.0,17501396.0
2022-02-19,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,454586196472.0,20005588.0
2022-03-09,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,44396880816.0,2278166.0
2022-02-20,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,451686419880.0,21255002.0
2022-03-01,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,435043034368.0,20128935.0
2022-03-02,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,480472937784.0,19658501.0
2022-03-06,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,701802416992.0,31663694.0
2022-03-03,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,597582649992.0,24741792.0
2022-03-07,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,608604428680.0,25052337.0
2022-03-10,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,424287031392.0,19275529.0
2022-03-11,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,453457104288.0,21120165.0
2022-03-12,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,400656954952.0,17568713.0
2022-03-13,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,450623516600.0,20414118.0
2022-03-15,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,384975207480.0,19927540.0
2022-03-14,4G_MARJAYTOWN_II/,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,418164755384.0,18635694.0
2022-02-02,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,261814740920.0,19391534.0
2022-02-04,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,261107729472.0,16921480.0
2022-02-03,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,275667451768.0,17684226.0
2022-02-05,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,155098852752.0,8882370.0
2022-02-06,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,151357298552.0,8200594.0
2022-02-10,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,159058098352.0,8279641.0
2022-02-08,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,143693254000.0,7858237.0
2022-02-11,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,126377591680.0,6984992.0
2022-02-12,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,128637144600.0,6480601.0
