begintime,sk_object,duration,integrity,1542455326,1542455327,1542455328,1542455329,1542455330,1542455331,1542455332,1542455333,1542460727,1542460728,1542460729
2022-03-06,879899.0,79200.0,91.66666666666667,1713705984.0,162974097212.0,60940.0,4741386.0,1635326531.0,736251367541.0,0.0,0.0,,,
2022-02-18,879925.0,86400.0,100.0,957818894.0,94943923502.0,66731.0,5191740.0,1068954232.0,452781018206.0,0.0,0.0,,,
2022-03-06,879841.0,79200.0,91.66666666666667,171269876.0,17430002879.0,60482.0,4705620.0,246134549.0,85850470838.0,0.0,0.0,,,
2022-02-03,879948.0,86400.0,100.0,107127370.0,10051571141.0,68891.0,5201612.0,96144488.0,39609487757.0,0.0,0.0,,,
2022-02-18,879953.0,86400.0,100.0,385542750.0,33271899162.0,0.0,0.0,346713214.0,164003375372.0,0.0,0.0,,,
2022-02-06,879790.0,86400.0,100.0,11253275.0,1026031765.0,63362.0,4929902.0,32661060.0,8029741452.0,0.0,0.0,,,
2022-02-04,879904.0,86400.0,100.0,1072221648.0,98869565636.0,66839.0,5200242.0,1110135869.0,423509403964.0,0.0,0.0,,,
2022-03-06,879810.0,79200.0,91.66666666666667,124377712.0,14773747377.0,0.0,0.0,210668714.0,101823696751.0,0.0,0.0,,,
2022-02-03,879896.0,86400.0,100.0,395171385.0,35942725632.0,66752.0,5193420.0,504433655.0,156725107418.0,0.0,0.0,,,
2022-02-13,879935.0,86400.0,100.0,1044166792.0,97712942808.0,66246.0,5152134.0,1019169360.0,438687128328.0,0.0,0.0,,,
2022-03-12,879969.0,68400.0,79.16666666666667,515183045.0,47227742741.0,53016.0,4124762.0,567373736.0,241415155537.0,0.0,0.0,,,
2022-03-07,879959.0,82800.0,95.83333333333333,570150707.0,55139118926.0,56509.0,4396888.0,625812302.0,255465150271.0,0.0,0.0,,,
2022-02-11,879941.0,86400.0,100.0,1762389219.0,163449984511.0,66917.0,5206344.0,1753976406.0,749235086135.0,0.0,0.0,,,
2022-02-19,879934.0,86400.0,100.0,350622595.0,35101457296.0,66683.0,5188084.0,421924941.0,170042187349.0,0.0,0.0,,,
2022-03-10,879780.0,82800.0,95.83333333333333,543998230.0,51575713741.0,63971.0,4976920.0,586546990.0,236049091744.0,0.0,0.0,,,
2022-02-04,879826.0,86400.0,100.0,1833266154.0,158610376980.0,66768.0,5194470.0,1609795681.0,684933466950.0,0.0,0.0,,,
2022-02-12,879879.0,86400.0,100.0,553344568.0,53405320531.0,65193.0,5072426.0,574331400.0,238705754228.0,0.0,0.0,,,
2022-02-06,879869.0,86400.0,100.0,114188347.0,10970052777.0,64932.0,5051822.0,200120158.0,56828663554.0,0.0,0.0,,,
2022-02-08,879802.0,86400.0,100.0,121266878.0,12435789414.0,66548.0,5177376.0,143873895.0,62467490499.0,0.0,0.0,,,
2022-02-18,879799.0,86400.0,100.0,625435012.0,60319825254.0,66742.0,5192390.0,633833390.0,270984892110.0,0.0,0.0,,,
2022-02-10,879926.0,86400.0,100.0,87001498.0,8422835671.0,63145.0,4913278.0,103773135.0,44124677228.0,0.0,0.0,,,
2022-02-10,879885.0,86400.0,100.0,32226687.0,2818309956.0,66860.0,5202106.0,45718143.0,16209988500.0,0.0,0.0,,,
2022-03-09,879824.0,3600.0,4.166666666666667,13071030.0,1383960065.0,2781.0,216408.0,19319102.0,9480818595.0,0.0,0.0,,,
2022-02-12,879786.0,86400.0,100.0,381235256.0,38845818003.0,66758.0,5194038.0,499363983.0,190566003475.0,0.0,0.0,,,
2022-03-14,879854.0,86400.0,100.0,131217662.0,12037294801.0,66770.0,5194906.0,173024078.0,57102440055.0,0.0,0.0,,,
2022-03-02,879957.0,86400.0,100.0,1286047056.0,124539274387.0,66714.0,5190886.0,1305078553.0,582737724436.0,0.0,0.0,,,
2022-02-17,879887.0,75600.0,87.5,754222724.0,65727129404.0,58101.0,4520568.0,756431754.0,282544267837.0,0.0,0.0,,,
2022-02-11,879847.0,86400.0,100.0,1628473113.0,170281096248.0,65292.0,5077612.0,1744861434.0,802221894984.0,0.0,0.0,,,
2022-03-10,879964.0,82800.0,95.83333333333333,490289003.0,47331444756.0,63982.0,4978352.0,544990760.0,219060779028.0,0.0,0.0,,,
2022-03-02,879857.0,86400.0,100.0,150348499.0,12868397673.0,0.0,0.0,198166436.0,73542055784.0,0.0,0.0,,,
2022-03-12,879952.0,68400.0,79.16666666666667,910603081.0,88650735080.0,52845.0,4111358.0,1041908592.0,465347430767.0,0.0,0.0,,,
2022-02-13,879842.0,86400.0,100.0,609248765.0,60199361066.0,66806.0,5197786.0,702012047.0,262936375072.0,0.0,0.0,,,
2022-02-12,879811.0,86400.0,100.0,1281128573.0,134610434077.0,66595.0,5181136.0,1353891286.0,548743275423.0,0.0,0.0,,,
2022-02-19,879798.0,86400.0,100.0,27000626.0,2373213039.0,65323.0,5082550.0,43505077.0,11702031391.0,0.0,0.0,,,
2022-02-08,879963.0,82800.0,95.83333333333333,482467611.0,45080831405.0,60410.0,4692666.0,541125052.0,200254909218.0,0.0,0.0,,,
2022-02-06,879832.0,86400.0,100.0,86589729.0,7682721552.0,66932.0,5207498.0,89306630.0,43265238711.0,0.0,0.0,,,
2022-02-11,879810.0,86400.0,100.0,201076060.0,26804804531.0,0.0,0.0,306654185.0,152962449761.0,0.0,0.0,,,
2022-03-09,879815.0,3600.0,4.166666666666667,39036742.0,3883174673.0,2781.0,216362.0,43353374.0,19257650542.0,0.0,0.0,,,
2022-02-20,879798.0,86400.0,100.0,21069535.0,2048400999.0,65496.0,5095424.0,40344710.0,11329975554.0,0.0,0.0,,,
