begintime,sk_object,duration,integrity,M8910C0,M8910C1,M8910C2,M8910C3,M8910C4,M8910C5,M8910C6,M8910C7,M8910C8,M8910C9,M8910C10,M8910C11,M8910C12,M8910C13,M8910C14,M8910C15,M8910C16,M8910C17,M8910C18,M8910C19,M8910C20,M8910C21,M8910C22,M8910C23,M8910C24,M8910C25,M8910C26,M8910C27,M8910C28,M8910C29
2022-03-17 01:00:00,23217.0,60.0,100.0,0.0,0.0,0.0,0.0,3176976.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 06:00:00,23217.0,60.0,100.0,0.0,0.0,0.0,0.0,994592.0,1879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 06:00:00,23187.0,60.0,100.0,0.0,0.0,0.0,0.0,3744504.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 21:00:00,23194.0,60.0,100.0,0.0,0.0,96936.0,183.0,15153807264.0,8914914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 07:00:00,23238.0,60.0,100.0,0.0,0.0,9598720.0,1337.0,8045624280.0,1383874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 03:00:00,23222.0,60.0,100.0,0.0,0.0,0.0,0.0,1208443624.0,52291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 05:00:00,23201.0,60.0,100.0,0.0,0.0,0.0,0.0,7929104.0,2636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 01:00:00,23168.0,60.0,100.0,0.0,0.0,0.0,0.0,321235480.0,18409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 04:00:00,23249.0,60.0,100.0,0.0,0.0,0.0,0.0,4713544.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 01:00:00,23256.0,60.0,100.0,0.0,0.0,14433416.0,2059.0,1059287048.0,191214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 17:00:00,23249.0,60.0,100.0,0.0,0.0,0.0,0.0,137622896.0,24925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 01:00:00,23189.0,60.0,100.0,0.0,0.0,0.0,0.0,684832904.0,59611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 07:00:00,23168.0,60.0,100.0,0.0,0.0,0.0,0.0,17636146368.0,1292591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 11:00:00,23222.0,60.0,100.0,0.0,0.0,353232.0,32.0,4989172552.0,428417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 06:00:00,23226.0,60.0,100.0,0.0,0.0,0.0,0.0,1063227656.0,120637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 14:00:00,23229.0,60.0,100.0,0.0,0.0,0.0,0.0,523587928.0,145656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 07:00:00,23174.0,60.0,100.0,0.0,0.0,0.0,0.0,81845824.0,4863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 08:00:00,23169.0,60.0,100.0,0.0,0.0,55624.0,6.0,4578412568.0,793979.0,0.0,0.0,1056.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 00:00:00,23178.0,60.0,100.0,0.0,0.0,0.0,0.0,318176376.0,15767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 03:00:00,23188.0,20.0,33.333333333333336,0.0,0.0,11248.0,346.0,696623896.0,56017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 02:00:00,23239.0,60.0,100.0,0.0,0.0,4502104.0,701.0,2643651392.0,422380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 13:00:00,23234.0,60.0,100.0,0.0,0.0,0.0,0.0,38129328.0,33985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 12:00:00,23232.0,60.0,100.0,0.0,0.0,1528000.0,302.0,379258368.0,73961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 01:00:00,23205.0,60.0,100.0,0.0,0.0,0.0,0.0,194388416.0,107752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 12:00:00,23192.0,60.0,100.0,0.0,0.0,0.0,0.0,3260152680.0,273550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 23:00:00,23197.0,60.0,100.0,0.0,0.0,0.0,0.0,369771472.0,25855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 22:00:00,23197.0,60.0,100.0,0.0,0.0,0.0,0.0,21647464.0,9371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 21:00:00,23182.0,60.0,100.0,0.0,0.0,3263640.0,8228.0,5513732192.0,26597316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 17:00:00,23258.0,60.0,100.0,0.0,0.0,69472.0,2216.0,761534752.0,598606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 16:00:00,23197.0,60.0,100.0,0.0,0.0,0.0,0.0,13733896.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 12:00:00,23182.0,60.0,100.0,0.0,0.0,3231088.0,31402.0,21792738424.0,42367782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 19:00:00,23201.0,60.0,100.0,0.0,0.0,0.0,0.0,310981360.0,72844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 13:00:00,23206.0,60.0,100.0,0.0,0.0,0.0,0.0,158029208.0,26523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 23:00:00,23218.0,60.0,100.0,0.0,0.0,100696.0,324.0,10419634192.0,5002689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 09:00:00,23171.0,60.0,100.0,0.0,0.0,0.0,0.0,33589952.0,3472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 11:00:00,23212.0,60.0,100.0,0.0,0.0,0.0,0.0,2263793608.0,397450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 00:00:00,23198.0,60.0,100.0,0.0,0.0,601352.0,963.0,15448155240.0,30859685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 22:00:00,23207.0,60.0,100.0,0.0,0.0,2501816.0,483.0,10733537088.0,2236734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 23:00:00,23239.0,60.0,100.0,0.0,0.0,870768.0,436.0,1143696488.0,300662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 02:00:00,23254.0,60.0,100.0,0.0,0.0,0.0,0.0,81374888.0,7913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 01:00:00,23209.0,60.0,100.0,0.0,0.0,0.0,0.0,25686336.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 06:00:00,23235.0,60.0,100.0,0.0,0.0,0.0,0.0,1113922232.0,80520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 12:00:00,23230.0,60.0,100.0,0.0,0.0,0.0,0.0,13409794888.0,2287510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 02:00:00,23229.0,60.0,100.0,0.0,0.0,0.0,0.0,1227040.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 04:00:00,23207.0,60.0,100.0,0.0,0.0,0.0,0.0,107667640.0,18500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 20:00:00,23214.0,60.0,100.0,0.0,0.0,50292360.0,27393.0,11677129608.0,8395384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 12:00:00,23204.0,60.0,100.0,0.0,0.0,0.0,0.0,1952732648.0,723902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 19:00:00,23243.0,60.0,100.0,0.0,0.0,271672.0,290.0,5794042504.0,1844903.0,0.0,0.0,6240.0,8260.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 01:00:00,23233.0,60.0,100.0,0.0,0.0,114032.0,7.0,114448392.0,12752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 11:00:00,23258.0,60.0,100.0,0.0,0.0,95248.0,19.0,418719544.0,147415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 23:00:00,23205.0,60.0,100.0,0.0,0.0,0.0,0.0,537047848.0,22743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 04:00:00,23214.0,60.0,100.0,0.0,0.0,46415360.0,11725.0,5329045728.0,741537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 12:00:00,23219.0,60.0,100.0,0.0,0.0,1181824.0,1150.0,5455302272.0,720391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 05:00:00,23252.0,60.0,100.0,0.0,0.0,0.0,0.0,2100952592.0,132926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 05:00:00,23258.0,60.0,100.0,0.0,0.0,0.0,0.0,122480.0,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 06:00:00,23203.0,60.0,100.0,0.0,0.0,9594688.0,3375.0,24231111872.0,3380774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:00:00,23249.0,60.0,100.0,0.0,0.0,0.0,0.0,10224568.0,12705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 22:00:00,23191.0,60.0,100.0,0.0,0.0,0.0,0.0,40402384.0,3544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 01:00:00,23207.0,60.0,100.0,0.0,0.0,598952.0,82.0,4182932080.0,1333926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 13:00:00,23202.0,60.0,100.0,0.0,0.0,79408.0,761.0,1867583216.0,747503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 18:00:00,23198.0,60.0,100.0,0.0,0.0,4273632.0,6803.0,17652411648.0,47314082.0,0.0,0.0,0.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 05:00:00,23191.0,60.0,100.0,0.0,0.0,0.0,0.0,40896440.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 23:00:00,23220.0,60.0,100.0,0.0,0.0,37136.0,6.0,2483072624.0,506145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 17:00:00,23221.0,60.0,100.0,0.0,0.0,9353504.0,4990.0,10886164656.0,5159414.0,15904.0,18083.0,4768.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 02:00:00,23179.0,60.0,100.0,0.0,0.0,0.0,0.0,96903696.0,6030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 10:00:00,23256.0,60.0,100.0,0.0,0.0,10224.0,1.0,4596118024.0,919750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 01:00:00,23204.0,60.0,100.0,0.0,0.0,23272.0,12.0,574173128.0,195641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 23:00:00,23207.0,60.0,100.0,0.0,0.0,120136.0,15.0,1752384480.0,186373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 10:00:00,23204.0,60.0,100.0,0.0,0.0,394320.0,311.0,2026282680.0,701891.0,1352464.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 23:00:00,23217.0,60.0,100.0,0.0,0.0,0.0,0.0,3559088.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 19:00:00,23237.0,60.0,100.0,0.0,0.0,2210336.0,20922.0,19264078688.0,12777803.0,5280.0,3184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 19:00:00,23248.0,60.0,100.0,0.0,0.0,0.0,0.0,2075911136.0,93653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 09:00:00,23186.0,60.0,100.0,0.0,0.0,273328.0,110.0,777253568.0,90110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 17:00:00,23248.0,60.0,100.0,0.0,0.0,0.0,0.0,1585581136.0,140238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-15 20:00:00,23201.0,60.0,100.0,0.0,0.0,0.0,0.0,228163936.0,82982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 02:00:00,23213.0,60.0,100.0,0.0,0.0,0.0,0.0,8503490104.0,2265351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 18:00:00,23199.0,60.0,100.0,0.0,0.0,3328768.0,6294.0,12120838288.0,11270061.0,0.0,0.0,6808.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 08:00:00,23238.0,60.0,100.0,0.0,0.0,84005152.0,25484.0,19368829888.0,5942130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 00:00:00,23215.0,60.0,100.0,0.0,0.0,0.0,0.0,156013280.0,31078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 01:00:00,23179.0,60.0,100.0,0.0,0.0,48224.0,18.0,355211768.0,22607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 22:00:00,23238.0,60.0,100.0,0.0,0.0,6963480.0,22963.0,11839851856.0,6200962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 13:00:00,23221.0,60.0,100.0,0.0,0.0,191731896.0,96452.0,35692558064.0,12599099.0,464.0,8789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 06:00:00,23238.0,60.0,100.0,0.0,0.0,52392032.0,7052.0,9932547112.0,749564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 00:00:00,23249.0,60.0,100.0,0.0,0.0,0.0,0.0,74470040.0,10531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 17:00:00,23193.0,60.0,100.0,0.0,0.0,10485136.0,18518.0,16618619008.0,2049683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 03:00:00,23171.0,60.0,100.0,0.0,0.0,0.0,0.0,12999344.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 20:00:00,23174.0,60.0,100.0,0.0,0.0,57080.0,7.0,4983782352.0,402176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 08:00:00,23194.0,60.0,100.0,0.0,0.0,0.0,0.0,2110630232.0,614110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 13:00:00,23207.0,60.0,100.0,0.0,0.0,392600.0,193.0,3604802376.0,469271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 23:00:00,23230.0,60.0,100.0,0.0,0.0,2044576.0,929.0,23172855880.0,6077629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 09:00:00,23169.0,60.0,100.0,0.0,0.0,2914048.0,1869.0,6898180920.0,937327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 13:00:00,23217.0,60.0,100.0,0.0,0.0,0.0,0.0,78300752.0,11757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13 09:00:00,23194.0,60.0,100.0,0.0,0.0,0.0,0.0,4799771424.0,852601.0,8608.0,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 01:00:00,23180.0,60.0,100.0,0.0,0.0,0.0,0.0,339770512.0,44013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 07:00:00,23187.0,60.0,100.0,0.0,0.0,0.0,0.0,224452872.0,9593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 07:00:00,23206.0,60.0,100.0,0.0,0.0,0.0,0.0,552206976.0,140306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 11:00:00,23243.0,60.0,100.0,0.0,0.0,138624.0,21.0,12564003008.0,3249291.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 04:00:00,23217.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12 20:00:00,23228.0,60.0,100.0,0.0,0.0,0.0,0.0,1359505152.0,190684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 22:00:00,23214.0,46.0,76.66666666666667,0.0,0.0,21714424.0,14416.0,13377296272.0,14730462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:00:00,23173.0,60.0,100.0,0.0,0.0,0.0,0.0,3930870280.0,428603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 22:00:00,23252.0,60.0,100.0,0.0,0.0,1587912.0,7880.0,8763968744.0,3321993.0,0.0,0.0,9560.0,4527.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
