begintime,sk_object,duration,integrity,M8049C0,M8049C1,M8049C2,M8049C3
2022-03-14,21823.0,1440.0,100.0,462.0,50857.0,38788.0,77559.0
2022-03-12,21821.0,1440.0,100.0,62.0,79811.0,18234.0,80618.0
2022-03-15,21827.0,1440.0,100.0,500.0,41864.0,35715.0,64176.0
2022-03-14,21838.0,1440.0,100.0,140.0,17882.0,31711.0,41267.0
2022-03-13,21820.0,1440.0,100.0,168.0,38698.0,33198.0,59922.0
2022-03-19,21829.0,1250.0,86.80555555555556,297.0,39379.0,30498.0,54017.0
2022-03-18,21824.0,1380.0,95.83333333333333,596.0,43227.0,31848.0,66269.0
2022-03-13,21825.0,1440.0,100.0,321.0,50555.0,27862.0,66312.0
2022-03-14,21833.0,1440.0,100.0,36.0,20873.0,16781.0,21432.0
2022-03-12,21825.0,1440.0,100.0,320.0,52107.0,32118.0,66596.0
2022-03-18,21833.0,1440.0,100.0,27.0,20593.0,18640.0,28501.0
2022-03-15,21838.0,1440.0,100.0,84.0,20884.0,30603.0,39974.0
2022-03-18,21823.0,1440.0,100.0,501.0,44800.0,35072.0,70363.0
2022-03-18,21829.0,1440.0,100.0,294.0,36162.0,32913.0,53690.0
2022-03-17,21836.0,1440.0,100.0,103.0,25198.0,24687.0,38356.0
2022-03-14,21835.0,1440.0,100.0,282.0,50010.0,27184.0,62038.0
2022-03-15,21822.0,1440.0,100.0,84.0,19653.0,17771.0,32478.0
2022-03-14,21832.0,1440.0,100.0,59.0,33595.0,18526.0,40017.0
2022-03-14,21831.0,1440.0,100.0,426.0,41873.0,32540.0,62731.0
2022-03-11,21823.0,1440.0,100.0,514.0,45755.0,36653.0,71563.0
2022-03-11,21832.0,1440.0,100.0,49.0,27536.0,22914.0,41282.0
2022-03-13,21828.0,1440.0,100.0,208.0,47322.0,29915.0,65668.0
2022-03-16,21834.0,1399.0,97.15277777777777,408.0,60681.0,31678.0,70635.0
2022-03-15,21835.0,1362.0,94.58333333333333,252.0,50964.0,27115.0,61762.0
2022-03-11,21825.0,1440.0,100.0,329.0,52519.0,23846.0,64503.0
2022-03-18,21827.0,1440.0,100.0,482.0,41741.0,36063.0,66979.0
2022-03-16,21838.0,1440.0,100.0,118.0,19354.0,29655.0,39198.0
2022-03-16,21828.0,1440.0,100.0,197.0,47263.0,31339.0,67306.0
2022-03-16,21830.0,1440.0,100.0,38.0,16906.0,19628.0,29857.0
2022-03-18,21820.0,1440.0,100.0,162.0,47223.0,32133.0,53386.0
2022-03-14,21827.0,1440.0,100.0,442.0,41326.0,31614.0,63116.0
2022-03-19,21832.0,1380.0,95.83333333333333,66.0,29391.0,30709.0,47037.0
2022-03-18,21838.0,1440.0,100.0,94.0,18617.0,23607.0,36680.0
2022-03-19,21838.0,1380.0,95.83333333333333,348.0,18921.0,32225.0,41714.0
2022-03-17,21829.0,1440.0,100.0,334.0,39581.0,28227.0,53348.0
2022-03-17,21821.0,1378.0,95.69444444444444,60.0,79728.0,30660.0,80230.0
2022-03-11,21824.0,1296.0,90.0,532.0,43974.0,35924.0,68382.0
2022-03-13,21831.0,1440.0,100.0,439.0,35662.0,29302.0,54847.0
2022-03-13,21838.0,1440.0,100.0,113.0,19563.0,26489.0,37092.0
2022-03-16,21820.0,1440.0,100.0,167.0,40158.0,29990.0,60685.0
2022-03-18,21832.0,1440.0,100.0,63.0,27778.0,22370.0,37358.0
2022-03-12,21833.0,1440.0,100.0,34.0,21111.0,17359.0,32581.0
2022-03-13,21836.0,1440.0,100.0,121.0,25639.0,18346.0,38157.0
2022-03-15,21824.0,1380.0,95.83333333333333,565.0,44247.0,38262.0,68770.0
2022-03-18,21828.0,1440.0,100.0,211.0,48929.0,44384.0,77551.0
2022-03-16,21821.0,1440.0,100.0,58.0,74121.0,18133.0,74588.0
2022-03-11,21820.0,1440.0,100.0,148.0,40072.0,24182.0,53050.0
2022-03-13,21829.0,1440.0,100.0,314.0,38555.0,28103.0,53268.0
2022-03-12,21828.0,1440.0,100.0,209.0,49552.0,35971.0,61487.0
2022-03-17,21823.0,1380.0,95.83333333333333,513.0,50378.0,35325.0,69509.0
2022-03-17,21838.0,1380.0,95.83333333333333,109.0,22616.0,28004.0,39217.0
2022-03-19,21833.0,1311.0,91.04166666666667,34.0,23442.0,19748.0,35100.0
2022-03-16,21829.0,1378.0,95.69444444444444,298.0,34784.0,23647.0,51691.0
2022-03-13,21830.0,1440.0,100.0,40.0,15222.0,20675.0,29707.0
2022-03-18,21830.0,1440.0,100.0,36.0,14364.0,17016.0,29336.0
2022-03-13,21824.0,1404.0,97.5,551.0,54332.0,33584.0,68265.0
2022-03-12,21827.0,1440.0,100.0,433.0,43545.0,28536.0,58023.0
2022-03-15,21826.0,1440.0,100.0,601.0,44676.0,33824.0,63451.0
2022-03-12,21834.0,1440.0,100.0,412.0,54059.0,24395.0,68055.0
2022-03-16,21836.0,1440.0,100.0,129.0,27883.0,22641.0,37429.0
2022-03-14,21830.0,1440.0,100.0,32.0,14379.0,17839.0,29226.0
2022-03-12,21831.0,1440.0,100.0,412.0,37510.0,34397.0,62773.0
2022-03-19,21825.0,1380.0,95.83333333333333,362.0,45519.0,39305.0,70975.0
2022-03-13,21823.0,1440.0,100.0,441.0,51584.0,36487.0,69967.0
2022-03-19,21821.0,1311.0,91.04166666666667,65.0,68651.0,19563.0,69498.0
2022-03-11,21826.0,1440.0,100.0,624.0,40155.0,34349.0,63161.0
2022-03-19,21828.0,1380.0,95.83333333333333,220.0,45187.0,32217.0,67820.0
2022-03-15,21828.0,1440.0,100.0,210.0,49736.0,30633.0,68516.0
2022-03-17,21826.0,1440.0,100.0,637.0,44547.0,29311.0,59704.0
2022-03-11,21830.0,1440.0,100.0,40.0,17390.0,31117.0,32170.0
2022-03-17,21820.0,1380.0,95.83333333333333,166.0,41262.0,24976.0,53933.0
2022-03-16,21837.0,1400.0,97.22222222222223,152.0,21286.0,31638.0,44152.0
2022-03-13,21826.0,1397.0,97.01388888888889,592.0,41885.0,25229.0,56626.0
2022-03-14,21826.0,1440.0,100.0,632.0,40361.0,35802.0,68632.0
2022-03-12,21822.0,1440.0,100.0,98.0,17409.0,19295.0,31854.0
2022-03-11,21836.0,1440.0,100.0,165.0,25257.0,22338.0,39586.0
2022-03-16,21831.0,1440.0,100.0,436.0,41419.0,34102.0,59331.0
2022-03-11,21835.0,1440.0,100.0,269.0,61423.0,27514.0,76715.0
2022-03-13,21832.0,1440.0,100.0,58.0,27987.0,30574.0,48906.0
2022-03-15,21825.0,1416.0,98.33333333333333,465.0,47552.0,29003.0,68231.0
2022-03-12,21824.0,1340.0,93.05555555555556,501.0,42912.0,36911.0,69218.0
2022-03-17,21825.0,1380.0,95.83333333333333,346.0,47264.0,37109.0,71337.0
2022-03-17,21830.0,1440.0,100.0,33.0,14669.0,17330.0,30071.0
2022-03-15,21836.0,1440.0,100.0,101.0,25315.0,17917.0,38374.0
2022-03-14,21821.0,1440.0,100.0,61.0,71753.0,17419.0,72468.0
2022-03-17,21822.0,1440.0,100.0,83.0,18255.0,22688.0,38219.0
2022-03-15,21830.0,1440.0,100.0,40.0,16485.0,17953.0,30573.0
2022-03-18,21825.0,1440.0,100.0,340.0,47446.0,34139.0,66716.0
2022-03-14,21837.0,1440.0,100.0,133.0,22558.0,24510.0,39106.0
2022-03-13,21834.0,1440.0,100.0,448.0,52360.0,31129.0,63648.0
2022-03-17,21833.0,1440.0,100.0,17.0,20456.0,16990.0,22191.0
2022-03-14,21820.0,1440.0,100.0,152.0,37789.0,25735.0,55442.0
2022-03-14,21834.0,1440.0,100.0,412.0,53676.0,29080.0,65432.0
2022-03-16,21825.0,1440.0,100.0,420.0,47212.0,28899.0,64840.0
2022-03-13,21837.0,1440.0,100.0,139.0,21006.0,18984.0,34286.0
2022-03-12,21835.0,1380.0,95.83333333333333,276.0,51660.0,21850.0,61706.0
2022-03-18,21836.0,1440.0,100.0,112.0,27272.0,20295.0,38592.0
2022-03-18,21834.0,1440.0,100.0,419.0,52344.0,28020.0,65330.0
2022-03-13,21833.0,1440.0,100.0,32.0,20590.0,23478.0,28860.0
2022-03-19,21836.0,1310.0,90.97222222222223,153.0,25189.0,28692.0,50861.0
2022-03-12,21830.0,1440.0,100.0,44.0,14798.0,31794.0,36410.0
2022-03-15,21831.0,1440.0,100.0,458.0,38112.0,33877.0,59269.0
2022-03-12,21823.0,1440.0,100.0,475.0,50397.0,31140.0,66527.0
2022-03-12,21820.0,1440.0,100.0,156.0,42112.0,34386.0,60992.0
2022-03-13,21822.0,1440.0,100.0,78.0,19345.0,22784.0,30718.0
2022-03-17,21831.0,1440.0,100.0,480.0,38240.0,29835.0,55482.0
2022-03-12,21826.0,1440.0,100.0,598.0,40106.0,37487.0,67432.0
2022-03-11,21833.0,1440.0,100.0,21.0,20318.0,17230.0,24591.0
2022-03-16,21822.0,1440.0,100.0,90.0,20466.0,17518.0,30103.0
2022-03-13,21827.0,1440.0,100.0,463.0,45819.0,29706.0,57901.0
2022-03-15,21823.0,1440.0,100.0,496.0,48598.0,35463.0,71498.0
2022-03-19,21837.0,1380.0,95.83333333333333,175.0,23125.0,21959.0,37482.0
2022-03-17,21837.0,1380.0,95.83333333333333,157.0,21639.0,19727.0,32740.0
2022-03-12,21838.0,1440.0,100.0,86.0,18756.0,36223.0,45689.0
2022-03-15,21833.0,1440.0,100.0,22.0,20532.0,17027.0,30353.0
2022-03-12,21832.0,1440.0,100.0,57.0,30080.0,28690.0,46266.0
2022-03-19,21826.0,1310.0,90.97222222222223,638.0,40764.0,31831.0,60408.0
2022-03-15,21832.0,1440.0,100.0,54.0,27276.0,27185.0,43550.0
2022-03-12,21829.0,1440.0,100.0,292.0,37916.0,23130.0,50952.0
2022-03-16,21833.0,1440.0,100.0,21.0,20922.0,19833.0,25066.0
2022-03-15,21821.0,1440.0,100.0,57.0,72713.0,20548.0,75784.0
2022-03-19,21835.0,1380.0,95.83333333333333,267.0,47062.0,28947.0,65736.0
2022-03-16,21826.0,1440.0,100.0,614.0,43001.0,44117.0,73475.0
2022-03-11,21829.0,1440.0,100.0,293.0,37188.0,31289.0,59924.0
2022-03-11,21834.0,1440.0,100.0,463.0,58316.0,26004.0,69462.0
2022-03-13,21835.0,1440.0,100.0,267.0,49621.0,26877.0,64329.0
2022-03-15,21834.0,1363.0,94.65277777777777,596.0,54223.0,38678.0,66115.0
2022-03-16,21824.0,1421.0,98.68055555555556,550.0,61725.0,38134.0,70424.0
2022-03-19,21823.0,1380.0,95.83333333333333,465.0,45050.0,32665.0,66509.0
2022-03-15,21829.0,1440.0,100.0,319.0,42810.0,26288.0,49206.0
2022-03-11,21837.0,1440.0,100.0,137.0,25766.0,23926.0,36697.0
2022-03-16,21835.0,1440.0,100.0,279.0,48222.0,30585.0,61984.0
2022-03-11,21828.0,1440.0,100.0,273.0,50951.0,29999.0,60627.0
2022-03-16,21832.0,1399.0,97.15277777777777,53.0,30532.0,27335.0,41984.0
2022-03-11,21831.0,1440.0,100.0,454.0,36196.0,30473.0,55826.0
2022-03-16,21827.0,1440.0,100.0,476.0,38835.0,30202.0,60103.0
2022-03-12,21836.0,1440.0,100.0,115.0,27604.0,22057.0,41422.0
2022-03-14,21824.0,1422.0,98.75,523.0,46735.0,26193.0,61080.0
2022-03-19,21822.0,1310.0,90.97222222222223,80.0,20259.0,19808.0,32307.0
2022-03-19,21834.0,1320.0,91.66666666666667,432.0,53660.0,29001.0,66953.0
2022-03-14,21822.0,1440.0,100.0,98.0,16553.0,22074.0,31911.0
2022-03-19,21820.0,1380.0,95.83333333333333,177.0,41860.0,22867.0,54082.0
2022-03-17,21827.0,1440.0,100.0,512.0,40181.0,39434.0,68664.0
2022-03-18,21826.0,1440.0,100.0,626.0,42750.0,29370.0,59517.0
2022-03-12,21837.0,1402.0,97.36111111111111,144.0,25039.0,28098.0,40474.0
2022-03-19,21830.0,1310.0,90.97222222222223,46.0,18329.0,31243.0,33463.0
2022-03-19,21831.0,1311.0,91.04166666666667,506.0,36314.0,31009.0,57618.0
