begintime,sk_object,duration,integrity,67194651,67194652,67194653,67194654,67194655,67194656,67194657
2022-03-01,7669474.0,86400.0,100.0,0.0,0.0,0.0,39950688.0,46522376.0,0.0,0.0
2022-03-06,7669474.0,79200.0,91.66666666666667,0.0,0.0,0.0,35694334.0,41516678.0,0.0,0.0
2022-03-11,7669473.0,86400.0,100.0,0.0,0.0,0.0,6814871.0,6507751.0,0.0,0.0
2022-02-03,7669475.0,86400.0,100.0,0.0,0.0,0.0,7345020.0,7459165.0,0.0,0.0
2022-02-08,7669468.0,86400.0,100.0,0.0,0.0,0.0,39821164.0,46386632.0,0.0,0.0
2022-02-11,7669471.0,86400.0,100.0,0.0,0.0,0.0,6739282.0,6789243.0,0.0,0.0
2022-02-03,7669472.0,86400.0,100.0,0.0,0.0,0.0,39434477.0,45937102.0,0.0,0.0
2022-02-05,7669471.0,86400.0,100.0,0.0,0.0,0.0,6913533.0,6979038.0,0.0,0.0
2022-03-14,7669471.0,86400.0,100.0,0.0,0.0,0.0,6433637.0,6317757.0,0.0,0.0
2022-03-07,7669470.0,82800.0,95.83333333333333,0.0,0.0,0.0,80114157.0,83693757.0,0.0,0.0
2022-02-04,7669466.0,86400.0,100.0,0.0,0.0,0.0,81019722.0,84018528.0,0.0,0.0
2022-03-12,7669466.0,68400.0,79.16666666666667,0.0,0.0,0.0,66732387.0,69855657.0,0.0,0.0
2022-03-15,7669470.0,82800.0,95.83333333333333,0.0,0.0,0.0,70560263.0,73255424.0,0.0,0.0
2022-02-19,7669471.0,86400.0,100.0,0.0,0.0,0.0,8053063.0,7961678.0,0.0,0.0
2022-02-11,7669475.0,86400.0,100.0,0.0,0.0,0.0,6719790.0,6772531.0,0.0,0.0
2022-02-13,7669470.0,86400.0,100.0,0.0,0.0,0.0,76833544.0,79790300.0,0.0,0.0
2022-02-06,7669467.0,86400.0,100.0,0.0,0.0,0.0,35006356.0,40758868.0,0.0,0.0
2022-02-08,7669469.0,86400.0,100.0,0.0,0.0,0.0,81924290.0,85193105.0,0.0,0.0
2022-03-15,7669472.0,82800.0,95.83333333333333,0.0,0.0,0.0,35445536.0,41297639.0,0.0,0.0
2022-02-08,7669473.0,86400.0,100.0,0.0,0.0,0.0,6744805.0,6790760.0,0.0,0.0
2022-03-14,7669473.0,86400.0,100.0,0.0,0.0,0.0,6450339.0,6305472.0,0.0,0.0
2022-02-08,7669464.0,86400.0,100.0,0.0,0.0,0.0,81982895.0,85183495.0,0.0,0.0
2022-03-09,7669470.0,3600.0,4.166666666666667,0.0,0.0,0.0,2999267.0,3076784.0,0.0,0.0
2022-03-06,7669465.0,79200.0,91.66666666666667,0.0,0.0,0.0,7634760.0,7390528.0,0.0,0.0
2022-03-06,7669469.0,79200.0,91.66666666666667,0.0,0.0,0.0,73978051.0,77200296.0,0.0,0.0
2022-02-08,7669475.0,86400.0,100.0,0.0,0.0,0.0,6729158.0,6776506.0,0.0,0.0
2022-02-11,7669466.0,86400.0,100.0,0.0,0.0,0.0,80784535.0,84036117.0,0.0,0.0
2022-02-20,7669471.0,86400.0,100.0,0.0,0.0,0.0,7630969.0,7557821.0,0.0,0.0
2022-03-03,7669471.0,86400.0,100.0,0.0,0.0,0.0,7426111.0,7251178.0,0.0,0.0
2022-03-10,7669464.0,79200.0,91.66666666666667,0.0,0.0,0.0,75927387.0,78999535.0,0.0,0.0
2022-03-03,7669466.0,86400.0,100.0,0.0,0.0,0.0,81891611.0,85176532.0,0.0,0.0
2022-03-07,7669473.0,82800.0,95.83333333333333,0.0,0.0,0.0,6851304.0,6662842.0,0.0,0.0
2022-03-13,7669473.0,82800.0,95.83333333333333,0.0,0.0,0.0,6758382.0,6624478.0,0.0,0.0
2022-03-02,7669467.0,86400.0,100.0,0.0,0.0,0.0,40380681.0,46996109.0,0.0,0.0
2022-03-01,7669467.0,86400.0,100.0,0.0,0.0,0.0,39950843.0,46521889.0,0.0,0.0
2022-03-10,7669468.0,79200.0,91.66666666666667,0.0,0.0,0.0,38466464.0,44793634.0,0.0,0.0
2022-02-04,7669468.0,86400.0,100.0,0.0,0.0,0.0,39586156.0,46132777.0,0.0,0.0
2022-02-04,7669464.0,86400.0,100.0,0.0,0.0,0.0,80999392.0,84000339.0,0.0,0.0
2022-02-11,7669474.0,86400.0,100.0,0.0,0.0,0.0,38939014.0,45373809.0,0.0,0.0
2022-02-18,7669474.0,86400.0,100.0,0.0,0.0,0.0,37761950.0,43966752.0,0.0,0.0
2022-02-06,7669468.0,86400.0,100.0,0.0,0.0,0.0,35007794.0,40759729.0,0.0,0.0
2022-03-13,7669469.0,82800.0,95.83333333333333,0.0,0.0,0.0,69595372.0,72586347.0,0.0,0.0
2022-03-15,7669465.0,82800.0,95.83333333333333,0.0,0.0,0.0,6463455.0,6314864.0,0.0,0.0
2022-03-10,7669470.0,79200.0,91.66666666666667,0.0,0.0,0.0,75948326.0,78987832.0,0.0,0.0
2022-02-06,7669472.0,86400.0,100.0,0.0,0.0,0.0,35002757.0,40758641.0,0.0,0.0
2022-02-19,7669466.0,86400.0,100.0,0.0,0.0,0.0,81023539.0,84247317.0,0.0,0.0
2022-03-07,7669466.0,82800.0,95.83333333333333,0.0,0.0,0.0,80146997.0,83699048.0,0.0,0.0
2022-03-01,7669473.0,86400.0,100.0,0.0,0.0,0.0,7545334.0,7422333.0,0.0,0.0
