begintime,sk_object,duration,integrity,M8000C26,M8000C27,M8000C29,M8000C30,M8000C32,M8000C24,M8000C6,M8000C7,M8000C8,M8000C9,M8000C11,M8000C13,M8000C14,M8000C15,M8000C16,M8000C33,M8000C34,M8000C35,M8000C36,M8000C37,M8000C38,M8000C39,M8000C40,M8000C41,M8000C42,M8000C43,M8000C44,M8000C45,M8000C46
2022-03-13,16015.0,1440.0,100.0,0.0,0.0,791084.0,999459.0,0.0,2.0,0.0,0.0,0.0,0.0,2396470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16011.0,1440.0,100.0,0.0,0.0,148392.0,172873.0,0.0,14.0,0.0,0.0,0.0,0.0,6790216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16010.0,1440.0,100.0,0.0,0.0,27208.0,30505.0,0.0,0.0,0.0,0.0,0.0,0.0,6840500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,16022.0,1440.0,100.0,0.0,0.0,759461.0,961823.0,0.0,2.0,0.0,0.0,0.0,0.0,2396469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16025.0,1380.0,95.83333333333333,0.0,0.0,86125.0,106372.0,0.0,1.0,0.0,0.0,0.0,0.0,2517649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16016.0,1310.0,90.97222222222223,0.0,0.0,197952.0,253014.0,0.0,1.0,1.0,1.0,0.0,0.0,6575439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,16012.0,1440.0,100.0,0.0,0.0,421994.0,488476.0,0.0,2.0,0.0,0.0,0.0,0.0,1885078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16020.0,1421.0,98.68055555555556,0.0,0.0,974729.0,1214116.0,0.0,12.0,1.0,1.0,0.0,0.0,6682659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16018.0,1440.0,100.0,0.0,0.0,663903.0,833489.0,0.0,8.0,0.0,0.0,0.0,0.0,6840497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16013.0,1440.0,100.0,0.0,0.0,77481.0,98406.0,0.0,1.0,0.0,0.0,0.0,0.0,6790210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16021.0,1440.0,100.0,0.0,0.0,816122.0,986756.0,0.0,7.0,0.0,0.0,0.0,0.0,7129245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16019.0,1380.0,95.83333333333333,0.0,0.0,465146.0,589664.0,0.0,8.0,0.0,0.0,0.0,0.0,2517628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16019.0,1362.0,94.58333333333333,0.0,0.0,466470.0,598756.0,0.0,3.0,0.0,0.0,0.0,0.0,2248821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16009.0,1440.0,100.0,0.0,0.0,839174.0,1040980.0,0.0,13.0,0.0,0.0,0.0,0.0,6840499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,16020.0,1422.0,98.75,0.0,0.0,927467.0,1161274.0,0.0,13.0,1.0,1.0,0.0,0.0,6116030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16017.0,1440.0,100.0,0.0,0.0,78606.0,97298.0,0.0,5.0,0.0,0.0,0.0,0.0,7129232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16023.0,1440.0,100.0,0.0,0.0,455677.0,572234.0,0.0,4.0,0.0,0.0,0.0,0.0,7015119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16022.0,1399.0,97.15277777777777,0.0,0.0,668907.0,842180.0,0.0,3.0,2.0,2.0,0.0,0.0,2389830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16021.0,1440.0,100.0,0.0,0.0,833640.0,1005327.0,0.0,12.0,0.0,0.0,0.0,0.0,7014889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,16024.0,1440.0,100.0,0.0,0.0,187644.0,226633.0,0.0,0.0,0.0,0.0,0.0,0.0,6234547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,16009.0,1440.0,100.0,0.0,0.0,901483.0,1126361.0,0.0,5.0,0.0,0.0,0.0,0.0,7174634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16013.0,1440.0,100.0,0.0,0.0,69503.0,88135.0,0.0,2.0,0.0,0.0,0.0,0.0,7015120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,16026.0,1380.0,95.83333333333333,0.0,0.0,635026.0,792173.0,0.0,7.0,5.0,5.0,0.0,0.0,2486449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,16010.0,1440.0,100.0,0.0,0.0,23894.0,27314.0,0.0,1.0,1.0,1.0,0.0,0.0,6979730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16011.0,1440.0,100.0,0.0,0.0,150692.0,176400.0,0.0,12.0,1.0,1.0,0.0,0.0,6825795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,16016.0,1440.0,100.0,0.0,0.0,234550.0,302012.0,0.0,2.0,0.0,0.0,0.0,0.0,6234540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,16020.0,1375.0,95.48611111111111,0.0,0.0,905314.0,1125855.0,0.0,14.0,1.0,1.0,0.0,0.0,6648494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,16009.0,1440.0,100.0,0.0,0.0,867044.0,1084797.0,0.0,7.0,0.0,0.0,0.0,0.0,6234545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16026.0,1440.0,100.0,0.0,0.0,669806.0,842864.0,0.0,5.0,0.0,0.0,0.0,0.0,2464167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,16024.0,1440.0,100.0,0.0,0.0,221378.0,266300.0,0.0,17.0,0.0,0.0,0.0,0.0,7174634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16015.0,1440.0,100.0,0.0,0.0,837403.0,1050513.0,0.0,3.0,1.0,1.0,0.0,0.0,2380031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,16016.0,1440.0,100.0,0.0,0.0,234408.0,301986.0,0.0,1.0,1.0,1.0,0.0,0.0,6979201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,16014.0,1380.0,95.83333333333333,0.0,0.0,240591.0,294438.0,0.0,5.0,5.0,5.0,0.0,0.0,2481359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16021.0,1310.0,90.97222222222223,0.0,0.0,817611.0,983995.0,0.0,15.0,1.0,1.0,0.0,0.0,6550895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16027.0,1440.0,100.0,0.0,0.0,297439.0,376347.0,0.0,3.0,4.0,4.0,0.0,0.0,2550036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16014.0,1400.0,97.22222222222223,0.0,0.0,267197.0,329801.0,0.0,2.0,1.0,1.0,0.0,0.0,2390340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16026.0,1380.0,95.83333333333333,0.0,0.0,687027.0,861491.0,0.0,3.0,0.0,0.0,0.0,0.0,2517627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,16009.0,1440.0,100.0,0.0,0.0,845542.0,1051197.0,0.0,9.0,0.0,0.0,0.0,0.0,6987443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16010.0,1440.0,100.0,0.0,0.0,28878.0,32525.0,0.0,2.0,0.0,0.0,0.0,0.0,7129244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16026.0,1440.0,100.0,0.0,0.0,681846.0,856386.0,0.0,5.0,0.0,0.0,0.0,0.0,2563718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16020.0,1129.0,78.40277777777777,0.0,0.0,777377.0,965635.0,0.0,3.0,1.0,1.0,0.0,0.0,5534552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16012.0,1440.0,100.0,0.0,0.0,416866.0,482344.0,0.0,7.0,0.0,0.0,0.0,0.0,1879691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16016.0,1440.0,100.0,0.0,0.0,224001.0,285505.0,0.0,0.0,0.0,0.0,0.0,0.0,7015119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16012.0,1380.0,95.83333333333333,0.0,0.0,443022.0,509204.0,0.0,9.0,1.0,1.0,0.0,0.0,1944136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,16013.0,1440.0,100.0,0.0,0.0,75403.0,95673.0,0.0,2.0,0.0,0.0,0.0,0.0,6987443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16018.0,1440.0,100.0,0.0,0.0,717791.0,899214.0,0.0,9.0,0.0,0.0,0.0,0.0,7015119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16024.0,1440.0,100.0,0.0,0.0,197235.0,233699.0,0.0,21.0,0.0,0.0,0.0,0.0,7129230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16027.0,1380.0,95.83333333333333,0.0,0.0,302959.0,384390.0,0.0,6.0,4.0,4.0,0.0,0.0,2506248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16017.0,1440.0,100.0,0.0,0.0,86019.0,108237.0,0.0,0.0,0.0,0.0,0.0,0.0,6840499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16012.0,1440.0,100.0,0.0,0.0,405683.0,467667.0,0.0,6.0,0.0,0.0,0.0,0.0,2083074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16020.0,1380.0,95.83333333333333,0.0,0.0,965603.0,1200728.0,0.0,11.0,0.0,0.0,0.0,0.0,6716384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16013.0,1310.0,90.97222222222223,0.0,0.0,68599.0,85674.0,0.0,3.0,1.0,1.0,0.0,0.0,6576744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,16020.0,1340.0,93.05555555555556,0.0,0.0,960226.0,1185415.0,0.0,21.0,1.0,1.0,0.0,0.0,6890677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16013.0,1440.0,100.0,0.0,0.0,80590.0,101969.0,0.0,3.0,0.0,0.0,0.0,0.0,6840502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,16016.0,1440.0,100.0,0.0,0.0,269283.0,348056.0,0.0,0.0,0.0,0.0,0.0,0.0,7174629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16011.0,1380.0,95.83333333333333,0.0,0.0,218879.0,254961.0,0.0,9.0,0.0,0.0,0.0,0.0,7026005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16014.0,1380.0,95.83333333333333,0.0,0.0,235719.0,290190.0,0.0,2.0,0.0,0.0,0.0,0.0,2517643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,16020.0,1380.0,95.83333333333333,0.0,0.0,924107.0,1145959.0,0.0,17.0,0.0,0.0,0.0,0.0,6646792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,16023.0,1440.0,100.0,0.0,0.0,453248.0,570966.0,0.0,0.0,0.0,0.0,0.0,0.0,7174630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,16017.0,1378.0,95.69444444444444,0.0,0.0,77080.0,96206.0,0.0,2.0,0.0,0.0,0.0,0.0,6657575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16012.0,1440.0,100.0,0.0,0.0,421889.0,487293.0,0.0,5.0,0.0,0.0,0.0,0.0,1958991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16018.0,1440.0,100.0,0.0,0.0,695773.0,872919.0,0.0,5.0,0.0,0.0,0.0,0.0,7129245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,16010.0,1440.0,100.0,0.0,0.0,32621.0,37913.0,0.0,0.0,0.0,0.0,0.0,0.0,6979781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16016.0,1440.0,100.0,0.0,0.0,250007.0,321639.0,0.0,2.0,0.0,0.0,0.0,0.0,7129245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,16021.0,1397.0,97.01388888888889,0.0,0.0,830138.0,1003231.0,0.0,13.0,0.0,0.0,0.0,0.0,6714268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,16015.0,1440.0,100.0,0.0,0.0,885654.0,1119458.0,0.0,2.0,0.0,0.0,0.0,0.0,2369340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,16019.0,1440.0,100.0,0.0,0.0,507199.0,652426.0,0.0,3.0,0.0,0.0,0.0,0.0,2396470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16026.0,1440.0,100.0,0.0,0.0,632368.0,792434.0,0.0,2.0,0.0,0.0,0.0,0.0,2502165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16010.0,1440.0,100.0,0.0,0.0,26542.0,30131.0,0.0,2.0,0.0,0.0,0.0,0.0,7015113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,16011.0,1440.0,100.0,0.0,0.0,175838.0,206010.0,0.0,9.0,0.0,0.0,0.0,0.0,7015119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16017.0,1440.0,100.0,0.0,0.0,81344.0,102492.0,0.0,5.0,0.0,0.0,0.0,0.0,6790212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,16014.0,1440.0,100.0,0.0,0.0,244170.0,303842.0,0.0,1.0,0.0,0.0,0.0,0.0,2396470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,16023.0,1250.0,86.80555555555556,0.0,0.0,407522.0,510144.0,0.0,1.0,1.0,1.0,0.0,0.0,6378134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,16021.0,1440.0,100.0,0.0,0.0,829528.0,998790.0,0.0,8.0,0.0,0.0,0.0,0.0,6790210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16015.0,1440.0,100.0,0.0,0.0,895749.0,1125690.0,0.0,4.0,0.0,0.0,0.0,0.0,2502167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,16014.0,1440.0,100.0,0.0,0.0,243585.0,304784.0,0.0,0.0,1.0,1.0,0.0,0.0,2368679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
