begintime,sk_object,1542455881,1542455397,1542455401,1542455404,1542455405,1542455393,1542455396,1542455400,1542455392,1542455872,1542455873,1542455874,1542455875,1542455876,1542455877,1542455878,1542455879,1542455880,duration
2022-03-01,7729818.0,,0.0,566965.0,83.0,8184.0,0.0,0.0,422.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729819.0,,0.0,198962.0,170.0,201261.0,0.0,0.0,203.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729820.0,,0.0,307981149.0,2762243.0,3274617985.0,0.0,0.0,1484281.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729821.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729822.0,,0.0,27157.0,1360.0,694540.0,0.0,0.0,76.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729823.0,,0.0,837342.0,769.0,574269.0,0.0,0.0,1065.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729825.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729826.0,,0.0,70043267.0,137070.0,140959257.0,0.0,0.0,102032.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729827.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729828.0,,0.0,169344.0,282.0,181544.0,0.0,0.0,236.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729829.0,,0.0,226715.0,344.0,105854.0,0.0,0.0,284.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729830.0,,0.0,4496010713.0,12394631.0,14005578340.0,0.0,0.0,7881305.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729831.0,,0.0,22035.0,958.0,1032843.0,0.0,0.0,70.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729832.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729833.0,,0.0,108.0,158.0,182645.0,0.0,0.0,3.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729834.0,,0.0,38231081.0,539230.0,667279209.0,0.0,0.0,239373.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729835.0,,0.0,21367.0,920.0,988003.0,0.0,0.0,61.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729836.0,,0.0,1853.0,42.0,10544.0,0.0,0.0,27.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729837.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729838.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729839.0,,0.0,3940.0,80.0,45249.0,0.0,0.0,21.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729840.0,,0.0,34226.0,537.0,667923.0,0.0,0.0,62.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729841.0,,0.0,36.0,1.0,36.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729842.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729843.0,,0.0,70062382.0,561513.0,727842615.0,0.0,0.0,338370.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729844.0,,0.0,3280.0,221.0,128058.0,0.0,0.0,23.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729845.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729846.0,,0.0,4131.0,100.0,22968.0,0.0,0.0,53.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729847.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729848.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729849.0,,0.0,216.0,6.0,216.0,0.0,0.0,6.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729850.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729851.0,,0.0,1053670867.0,6393870.0,7549687740.0,0.0,0.0,3724471.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729852.0,,0.0,257962.0,225.0,165139.0,0.0,0.0,436.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729853.0,,0.0,38946.0,92.0,90394.0,0.0,0.0,60.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729854.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729855.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729856.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729857.0,,0.0,336031.0,958.0,1134664.0,0.0,0.0,481.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729858.0,,0.0,99995.0,276.0,232908.0,0.0,0.0,192.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729859.0,,0.0,47657542.0,274186.0,266994018.0,0.0,0.0,231011.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729860.0,,0.0,435516.0,1454.0,1322540.0,0.0,0.0,626.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729861.0,,0.0,48687.0,397.0,359839.0,0.0,0.0,98.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729862.0,,0.0,90969.0,68.0,89419.0,0.0,0.0,83.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729863.0,,0.0,28978.0,44.0,42900.0,0.0,0.0,50.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729864.0,,0.0,69548.0,103.0,40577.0,0.0,0.0,75.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729865.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729866.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729867.0,,0.0,4681708900.0,25057318.0,29945104326.0,0.0,0.0,13282355.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729868.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729869.0,,0.0,6821.0,119.0,51237.0,0.0,0.0,34.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729870.0,,0.0,3250.0,84.0,102109.0,0.0,0.0,28.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729871.0,,0.0,1070967.0,446.0,296717.0,0.0,0.0,1012.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729872.0,,0.0,10448.0,67.0,67290.0,0.0,0.0,59.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729873.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729874.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729875.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729876.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729877.0,,0.0,914634117.0,5668745.0,6612716781.0,0.0,0.0,3410918.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729878.0,,0.0,196648.0,1311.0,782177.0,0.0,0.0,439.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729880.0,,0.0,53103.0,220.0,197310.0,0.0,0.0,64.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729881.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729882.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729883.0,,0.0,33693.0,292.0,46991.0,0.0,0.0,71.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729884.0,,0.0,0.0,22.0,4657.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729885.0,,0.0,782271907.0,5071382.0,5755008067.0,0.0,0.0,2849098.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729886.0,,0.0,119766.0,322.0,359033.0,0.0,0.0,470.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729887.0,,0.0,1010720653.0,6989828.0,8097153559.0,0.0,0.0,4339218.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729888.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729890.0,,0.0,1976554224.0,10681544.0,12347333947.0,0.0,0.0,5513066.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729891.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729892.0,,0.0,58303.0,163.0,187191.0,0.0,0.0,83.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729893.0,,0.0,3469667367.0,9823972.0,11494620159.0,0.0,0.0,6860211.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729894.0,,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729895.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729896.0,,0.0,33872.0,162.0,110769.0,0.0,0.0,108.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729897.0,,0.0,193829.0,21.0,7097.0,0.0,0.0,186.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729898.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729899.0,,0.0,3010.0,58.0,9598.0,0.0,0.0,41.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729900.0,,0.0,2769.0,57.0,36223.0,0.0,0.0,27.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729901.0,,0.0,190.0,3.0,108.0,0.0,0.0,2.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729902.0,,0.0,149136001.0,2345151.0,2975733453.0,0.0,0.0,949075.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729903.0,,0.0,698145014.0,4025831.0,4917256624.0,0.0,0.0,2346607.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729904.0,,0.0,15039.0,41.0,35577.0,0.0,0.0,19.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729905.0,,0.0,3035240.0,3802.0,3262685.0,0.0,0.0,4080.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729906.0,,0.0,0.0,9.0,3188.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729907.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729908.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729909.0,,0.0,282752.0,233.0,169236.0,0.0,0.0,370.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729910.0,,0.0,23783.0,71.0,32723.0,0.0,0.0,44.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729911.0,,0.0,160160.0,627.0,650362.0,0.0,0.0,299.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729912.0,,0.0,669427.0,57.0,33890.0,0.0,0.0,539.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729913.0,,0.0,24416.0,85.0,38678.0,0.0,0.0,64.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729914.0,,0.0,20108.0,16.0,16658.0,0.0,0.0,31.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729915.0,,0.0,137174.0,226.0,164574.0,0.0,0.0,351.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729916.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729917.0,,0.0,91052.0,25.0,18008.0,0.0,0.0,138.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729918.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729919.0,,0.0,129545.0,21.0,16908.0,0.0,0.0,127.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729920.0,,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729921.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729922.0,,0.0,304232165.0,3038364.0,3829346229.0,0.0,0.0,1580360.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729923.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729924.0,,0.0,575863.0,1054.0,834362.0,0.0,0.0,775.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729925.0,,0.0,348979.0,10.0,2413.0,0.0,0.0,274.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729926.0,,0.0,4657.0,0.0,0.0,0.0,0.0,22.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729927.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729928.0,,0.0,827340.0,422.0,434021.0,0.0,0.0,689.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729929.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729930.0,,0.0,767785.0,692.0,726117.0,0.0,0.0,851.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729931.0,,0.0,41523958.0,806756.0,985129014.0,0.0,0.0,245642.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729932.0,,0.0,0.0,4.0,425.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729933.0,,0.0,221214.0,328.0,277721.0,0.0,0.0,302.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729934.0,,0.0,19043.0,26.0,1036.0,0.0,0.0,46.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729935.0,,0.0,475389.0,523.0,383322.0,0.0,0.0,533.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729936.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729937.0,,0.0,0.0,5.0,633.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729938.0,,0.0,1085899326.0,5494218.0,6400277683.0,0.0,0.0,3281292.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729939.0,,0.0,61029.0,46.0,9547.0,0.0,0.0,88.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729940.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729941.0,,0.0,30518.0,128.0,123952.0,0.0,0.0,40.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729942.0,,0.0,40711.0,25.0,2697.0,0.0,0.0,62.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729943.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729944.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729945.0,,0.0,2639257323.0,14281811.0,16648985398.0,0.0,0.0,9041896.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729946.0,,0.0,2168.0,25.0,2958.0,0.0,0.0,17.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729947.0,,0.0,1565088554.0,12929362.0,15652906296.0,0.0,0.0,6431439.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729948.0,,0.0,6892923.0,107907.0,139676035.0,0.0,0.0,50073.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729949.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729950.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729951.0,,0.0,9808.0,14.0,8869.0,0.0,0.0,38.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729952.0,,0.0,659770263.0,3636538.0,4055642032.0,0.0,0.0,2521029.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729953.0,,0.0,610891.0,1554.0,1426652.0,0.0,0.0,705.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729954.0,,0.0,977070987.0,3596968.0,4277337399.0,0.0,0.0,2162888.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729955.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729956.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729957.0,,0.0,2052.0,2.0,588.0,0.0,0.0,5.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729958.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729959.0,,0.0,3753655.0,89467.0,120969179.0,0.0,0.0,26377.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729960.0,,0.0,0.0,199.0,149830.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729961.0,,0.0,13725.0,7.0,252.0,0.0,0.0,39.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729962.0,,0.0,323806.0,284.0,127657.0,0.0,0.0,501.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729963.0,,0.0,790686.0,2473.0,2361580.0,0.0,0.0,966.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729964.0,,0.0,504749653.0,5256737.0,6495141203.0,0.0,0.0,2657257.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729965.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729966.0,,0.0,339435.0,411.0,447810.0,0.0,0.0,343.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729967.0,,0.0,1588845.0,1916.0,2126595.0,0.0,0.0,1479.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729968.0,,0.0,591134.0,3567.0,3704932.0,0.0,0.0,2706.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729969.0,,0.0,13656.0,16.0,1647.0,0.0,0.0,39.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729970.0,,0.0,953706726.0,2878003.0,3138025296.0,0.0,0.0,1874607.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729971.0,,0.0,5620.0,102.0,62754.0,0.0,0.0,63.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729972.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729973.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729974.0,,0.0,754210130.0,3946511.0,4660034940.0,0.0,0.0,2220494.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729975.0,,0.0,1051695.0,988.0,733313.0,0.0,0.0,1175.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729976.0,,0.0,170552.0,977.0,833806.0,0.0,0.0,260.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729977.0,,0.0,763414.0,764.0,511761.0,0.0,0.0,894.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729978.0,,0.0,3969.0,16.0,10816.0,0.0,0.0,11.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729979.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729980.0,,0.0,2584487668.0,19302107.0,22453917061.0,0.0,0.0,11348997.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729981.0,,0.0,1572.0,5.0,622.0,0.0,0.0,28.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729982.0,,0.0,221845.0,1076.0,787669.0,0.0,0.0,495.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729983.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729985.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729986.0,,0.0,1885.0,2.0,72.0,0.0,0.0,6.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729987.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729988.0,,0.0,704412182.0,6486774.0,7835326612.0,0.0,0.0,3478188.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729989.0,,0.0,417908.0,7.0,4110.0,0.0,0.0,375.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729990.0,,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729991.0,,0.0,216.0,6.0,216.0,0.0,0.0,6.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729992.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729993.0,,0.0,12589.0,93.0,93922.0,0.0,0.0,48.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729994.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729995.0,,0.0,20602.0,11.0,3969.0,0.0,0.0,25.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729997.0,,0.0,172735.0,264.0,277626.0,0.0,0.0,134.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729998.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729999.0,,0.0,172267.0,66.0,45865.0,0.0,0.0,172.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730000.0,,0.0,451345.0,337.0,339056.0,0.0,0.0,424.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730001.0,,0.0,1074510.0,1198.0,1171255.0,0.0,0.0,1121.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730002.0,,0.0,2734.0,76.0,83584.0,0.0,0.0,17.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730003.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730004.0,,0.0,134704629.0,771598.0,834556515.0,0.0,0.0,639869.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730005.0,,0.0,616139.0,1713.0,1009835.0,0.0,0.0,804.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730006.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730007.0,,0.0,1308305.0,1427.0,1192742.0,0.0,0.0,1718.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730008.0,,0.0,0.0,99.0,103034.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730009.0,,0.0,1818572965.0,9424870.0,10693968078.0,0.0,0.0,4701356.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730010.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730011.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730013.0,,0.0,3919.0,210.0,238881.0,0.0,0.0,48.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730014.0,,0.0,30617.0,2.0,72.0,0.0,0.0,29.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730015.0,,0.0,180.0,5.0,344.0,0.0,0.0,5.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730016.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730017.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730018.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730019.0,,0.0,414730.0,630.0,295147.0,0.0,0.0,692.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730020.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730021.0,,0.0,567499.0,1264.0,1067183.0,0.0,0.0,727.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730022.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730023.0,,0.0,18037.0,11.0,4740.0,0.0,0.0,32.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730025.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730026.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730027.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730028.0,,0.0,36.0,24.0,11654.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730029.0,,0.0,14296.0,63.0,47193.0,0.0,0.0,23.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730030.0,,0.0,80689.0,10.0,360.0,0.0,0.0,94.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730031.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730032.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730033.0,,0.0,559970.0,234.0,120746.0,0.0,0.0,632.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730034.0,,0.0,417127.0,661.0,485820.0,0.0,0.0,618.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730035.0,,0.0,17315.0,265.0,298716.0,0.0,0.0,59.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730036.0,,0.0,7496.0,7.0,4489.0,0.0,0.0,10.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730037.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730038.0,,0.0,95478.0,19.0,25752.0,0.0,0.0,70.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7730039.0,,0.0,26133.0,30.0,27061.0,0.0,0.0,64.0,0.0,,,,,,,,,,PT3600S
