begintime,sk_object,duration,M8038C0,M8038C1,M8038C2,M8038C3,M8038C4,M8038C5,M8038C6,M8038C7,M8038C8,M8038C9,M8038C10,M8038C11,M8038C12,M8038C13,M8038C14,M8038C15,M8038C16,M8038C17,M8038C18,M8038C19,M8038C20,M8038C21,M8038C22,M8038C23,M8038C24,M8038C25,M8038C26,M8038C27,M8038C28,M8038C29,M8038C30,M8038C31,M8038C32,M8038C33,M8038C34,M8038C35,M8038C36,M8038C37,M8038C38,M8038C39,M8038C40,M8038C41,M8038C42,M8038C43,M8038C44,M8038C45,M8038C46,M8038C47,M8038C48,M8038C49,M8038C50,M8038C51,M8038C52,M8038C53,M8038C54,M8038C55,M8038C56,M8038C57,M8038C58,M8038C59,M8038C60,M8038C61,M8038C62,M8038C63,M8038C64,M8038C65,M8038C66
2022-03-11 00:30:00,21672.0,15,1957.0,900.0,119017143.0,24662.0,31257387.0,16536.0,87855.0,900000.0,152418.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,4.0,98853952.0,52376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549106208.0,27015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823825.0,1109474.0,0.0,,95.0,900.0,0.0,103.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21673.0,15,681.0,900.0,1192697.0,8735.0,185728.0,7758.0,6835.0,900000.0,7719.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924176.0,3871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980776.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18664.0,301048.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21674.0,15,69559.0,900.0,1733472200.0,386014.0,144458111.0,417555.0,8580285.0,900000.0,7029321.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914965232.0,5430980.0,7077496.0,64587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12269630576.0,6643113.0,44264.0,51.0,0.0,0.0,0.0,0.0,0.0,17668452.0,40830771.0,0.0,,190.0,900.0,0.0,782.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21675.0,15,52349.0,900.0,859047391.0,298019.0,100481672.0,467375.0,6969599.0,900000.0,3797149.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8343312.0,11535.0,589870160.0,2541679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54056344.0,20066.0,5282907576.0,4806737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557410.0,38705279.0,0.0,,1.0,900.0,0.0,426.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21676.0,15,5959.0,900.0,256929807.0,28724.0,5793381.0,55579.0,246740.0,900000.0,1067556.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33903272.0,114564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911575848.0,129285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476178.0,5103535.0,0.0,,5.0,900.0,0.0,108.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21677.0,15,1489.0,900.0,19463717.0,21528.0,1496418.0,22005.0,55810.0,900000.0,36056.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5584040.0,15773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60521872.0,6743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176442.0,335320.0,0.0,,0.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21678.0,15,43800.0,900.0,943021625.0,224450.0,83461961.0,261803.0,2987636.0,900000.0,2208014.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71760480.0,42643.0,360043872.0,1312268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11314752.0,11814.0,4929712336.0,1388462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6128350.0,29429875.0,0.0,,129.0,900.0,0.0,264.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21679.0,15,5336.0,900.0,253707902.0,33889.0,34694505.0,26522.0,424722.0,900000.0,722582.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,1.0,216830920.0,497336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035782128.0,144944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408235.0,8875829.0,0.0,,1.0,900.0,0.0,132.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21680.0,15,5820.0,900.0,63314323.0,33027.0,42221488.0,30812.0,194567.0,900000.0,158432.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313774240.0,72418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241987672.0,71270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342024.0,3289799.0,0.0,,118.0,900.0,0.0,108.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21681.0,15,14334.0,900.0,144452923.0,83380.0,9010200.0,138327.0,397205.0,900000.0,161852.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096.0,12.0,48363920.0,97668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782178632.0,72576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581074.0,3691113.0,0.0,,2.0,900.0,0.0,109.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21682.0,15,27701.0,900.0,452840549.0,146393.0,66444679.0,217534.0,1735709.0,900000.0,1189648.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,8.0,341610216.0,651849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611940056.0,898155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4410047.0,24736261.0,0.0,,83.0,900.0,0.0,176.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21683.0,15,30548.0,900.0,532743087.0,178556.0,99981751.0,228305.0,2040602.0,900000.0,1433978.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258904.0,454.0,690849224.0,965777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301928.0,110.0,3252245016.0,1159326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9814123.0,30112118.0,0.0,,5.0,900.0,0.0,189.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21684.0,15,6293.0,900.0,233442361.0,39724.0,11695375.0,44186.0,234306.0,900000.0,290587.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78164032.0,208058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534804032.0,77341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102006.0,13623477.0,0.0,,4.0,900.0,0.0,115.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21685.0,15,790.0,900.0,6386676.0,11630.0,512070.0,12479.0,11834.0,900000.0,17474.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851104.0,13503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25503776.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74890.0,95102.0,0.0,,0.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21686.0,15,30219.0,900.0,724666465.0,161774.0,94333174.0,210349.0,1535130.0,900000.0,1347808.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.0,7.0,627541640.0,929365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624334712.0,766366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6170210.0,22465465.0,0.0,,10.0,900.0,0.0,189.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21687.0,15,23761.0,900.0,499075060.0,128414.0,49369889.0,136809.0,1323208.0,900000.0,1155880.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,1.0,316948776.0,770495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933129632.0,688566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3436166.0,20953626.0,0.0,,2.0,900.0,0.0,176.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21688.0,15,4302.0,900.0,53960493.0,22756.0,7062017.0,22078.0,190768.0,900000.0,987384.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13085464.0,10345.0,20041736.0,32368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13171768.0,1383.0,46499688.0,3842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354911.0,508797.0,0.0,,0.0,900.0,0.0,103.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21689.0,15,28705.0,900.0,576772978.0,136496.0,59304240.0,194116.0,1465742.0,900000.0,1507264.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11120.0,655.0,392072272.0,1097237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34944.0,13.0,3611871936.0,781833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5952749.0,20871402.0,0.0,,236.0,900.0,0.0,203.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21690.0,15,25410.0,900.0,411174563.0,122354.0,40199079.0,131585.0,1188299.0,900000.0,2034508.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15112.0,57.0,218179248.0,1215167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670473536.0,350165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5664055.0,14198622.0,0.0,,1175.0,900.0,0.0,245.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21691.0,15,11909.0,900.0,269713196.0,59962.0,18123351.0,97153.0,491655.0,900000.0,617606.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90288584.0,264520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954520304.0,103685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779999.0,5259517.0,0.0,,302.0,900.0,0.0,135.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21692.0,15,107998.0,900.0,1569113076.0,512722.0,555568768.0,589789.0,28961389.0,900000.0,9137354.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24784.0,24.0,4012222368.0,5325468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,1.0,10954095864.0,23275423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23403287.0,38903972.0,0.0,,781.0,900.0,0.0,915.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21693.0,15,4603.0,900.0,114843899.0,29070.0,4857625.0,50679.0,164209.0,900000.0,97343.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24960632.0,65780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342265512.0,16700.0,0.0,0.0,320.0,1.0,0.0,0.0,0.0,283468.0,870206.0,0.0,,1.0,900.0,0.0,102.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21694.0,15,2789.0,900.0,72609183.0,7838.0,12951341.0,5494.0,117417.0,900000.0,32035.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83788088.0,15722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179994496.0,18712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372735.0,1609334.0,0.0,,1.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21695.0,15,14162.0,900.0,323831515.0,67148.0,23645036.0,64956.0,594308.0,900000.0,475739.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85434072.0,219564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781150696.0,126479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806365.0,6971731.0,0.0,,127.0,900.0,0.0,124.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21696.0,15,6491.0,900.0,75001525.0,38228.0,29528621.0,30718.0,192051.0,900000.0,298091.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186243568.0,205756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253825080.0,27697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623089.0,2931724.0,0.0,,3.0,900.0,0.0,114.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21697.0,15,2123.0,900.0,82092104.0,10209.0,3934197.0,14568.0,76154.0,900000.0,71568.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110512.0,54293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260054016.0,19304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191780.0,1010711.0,0.0,,1.0,900.0,0.0,102.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21698.0,15,6530.0,900.0,201426798.0,23122.0,10600390.0,23289.0,175339.0,900000.0,137293.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,51945040.0,83656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870974616.0,36272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466334.0,6553630.0,0.0,,1.0,900.0,0.0,106.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21699.0,15,32749.0,900.0,680535455.0,217417.0,118667859.0,191891.0,3494938.0,900000.0,2784227.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549280.0,3225.0,871074848.0,2125112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11640776.0,37159.0,4474597744.0,1981309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14033197.0,30915423.0,0.0,,1.0,900.0,0.0,310.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21700.0,15,1682.0,900.0,36918945.0,5531.0,2052459.0,3638.0,57978.0,900000.0,21058.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13461688.0,17050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116938928.0,4635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71271.0,305822.0,0.0,,1.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21701.0,15,4302.0,900.0,129927946.0,12369.0,10539073.0,12997.0,278673.0,900000.0,150015.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65251424.0,102792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866538040.0,73995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790005.0,3264201.0,0.0,,87.0,900.0,0.0,105.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21702.0,15,2594.0,900.0,28168859.0,21209.0,806083.0,35341.0,23657.0,900000.0,89421.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6139352.0,87423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214034112.0,10815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316410.0,513781.0,0.0,,1.0,900.0,0.0,103.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21703.0,15,588.0,900.0,169310.0,22160.0,192201.0,19176.0,6312.0,900000.0,146531.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970184.0,23678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698136.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512512.0,34710.0,0.0,,374.0,900.0,0.0,103.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21704.0,15,7734.0,900.0,76140047.0,61713.0,5690768.0,60253.0,181855.0,900000.0,207686.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35607704.0,120399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421424608.0,30996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670916.0,5340025.0,0.0,,31.0,900.0,0.0,111.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21705.0,15,106203.0,900.0,1437611924.0,505865.0,313724225.0,664179.0,24756049.0,900000.0,8657695.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7352576.0,17746.0,1815986192.0,5345192.0,0.0,0.0,1720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213904.0,1025.0,9155528272.0,19019329.0,0.0,0.0,3376.0,1.0,0.0,0.0,0.0,19800443.0,39152452.0,0.0,,184.0,900.0,0.0,962.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21706.0,15,76742.0,900.0,1131372391.0,360137.0,236147092.0,395336.0,24646819.0,900000.0,5132935.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7048.0,17.0,1552490376.0,3103197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8378611912.0,21445995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19339338.0,42094531.0,0.0,,110.0,900.0,0.0,571.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21707.0,15,5261.0,900.0,22647552.0,32280.0,4065624.0,35111.0,131163.0,900000.0,317556.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23198496.0,256932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42086376.0,13230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147347.0,904666.0,0.0,,1.0,900.0,0.0,105.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21708.0,15,74905.0,900.0,1005795927.0,417100.0,147362229.0,553564.0,10318528.0,900000.0,8844084.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,3.0,941615312.0,6585438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6472562200.0,7984125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15756737.0,38432228.0,0.0,,3760.0,900.0,0.0,983.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21709.0,15,40490.0,900.0,1199866256.0,202596.0,67431406.0,189471.0,2704913.0,900000.0,1523738.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13664.0,61.0,375184632.0,929665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43200.0,3.0,7722335792.0,1487192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4701689.0,29912905.0,0.0,,220.0,900.0,0.0,205.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21710.0,15,31188.0,900.0,370751516.0,130335.0,96720808.0,178399.0,1600956.0,900000.0,1510368.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4066160.0,7380.0,638068896.0,940099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20765136.0,6488.0,1308339728.0,424108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6739682.0,15677268.0,0.0,,23.0,900.0,0.0,200.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21711.0,15,23485.0,900.0,940741937.0,113270.0,49800039.0,158317.0,3262240.0,900000.0,1726214.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253101592.0,1158117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6835167200.0,2629223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933765.0,38300744.0,0.0,,3.0,900.0,0.0,220.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21712.0,15,16662.0,900.0,338954967.0,74196.0,29602161.0,111519.0,697529.0,900000.0,949195.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126510232.0,585803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464907768.0,86368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769221.0,6604645.0,0.0,,7.0,900.0,0.0,159.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21713.0,15,2888.0,900.0,89823301.0,23630.0,6253086.0,21741.0,129550.0,900000.0,168744.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29586224.0,91334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197880056.0,21358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360543.0,1234248.0,0.0,,0.0,900.0,0.0,107.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21714.0,15,8262.0,900.0,214615087.0,51070.0,9291701.0,46291.0,266756.0,900000.0,230856.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.0,5.0,45262248.0,82170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509486352.0,96635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445310.0,4613287.0,0.0,,1.0,900.0,0.0,110.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21715.0,15,8633.0,900.0,254246200.0,35908.0,14058381.0,26131.0,352144.0,900000.0,242641.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65676712.0,110674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739601440.0,50384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635591.0,5456379.0,0.0,,1.0,900.0,0.0,113.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21716.0,15,53897.0,900.0,857949573.0,328318.0,510756243.0,372667.0,4394194.0,900000.0,3131395.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666256.0,2248.0,3888506120.0,2257939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534576.0,900.0,4684512520.0,2545599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17766224.0,30077029.0,0.0,,2.0,900.0,0.0,362.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21717.0,15,4047.0,900.0,283213528.0,7729.0,23651883.0,8112.0,273510.0,900000.0,186791.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133632256.0,107759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693436296.0,35067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654920.0,2121339.0,0.0,,1.0,900.0,0.0,112.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21718.0,15,43040.0,900.0,713180633.0,241566.0,80035634.0,229616.0,9366506.0,900000.0,3269587.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351072.0,3562.0,408436640.0,1823995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709512.0,8139.0,5146817800.0,7879054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8913486.0,40905980.0,0.0,,5.0,900.0,0.0,372.0,900.0,,,,,,,,,
2022-03-11 00:30:00,21719.0,15,31871.0,900.0,714176497.0,153876.0,64997511.0,248743.0,3164980.0,900000.0,4341329.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,2.0,283946400.0,945666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600008240.0,2100450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4629892.0,33650703.0,0.0,,3.0,900.0,0.0,214.0,900.0,,,,,,,,,
