NE Name,fdn,ADLDACT,ADMODE,ADVER1,ADVER2,AUTOTYPE,BTSID,CVER,IDTYPE,MOIndex,PATCHNO1,PV,RVER,STTYPE,SoftwareVersion,VVER,className,name,neID
FTBSC02,"NE=280,BTSAUTODLDACTINFO=364",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,364,0,BYID,26_364,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=364,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=366",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,366,0,BYID,26_366,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=366,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=373",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,373,0,BYID,26_373,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=373,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=397",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,397,0,BYID,26_397,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=397,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=401",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,401,0,BYID,26_401,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=401,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=404",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,404,0,BYID,26_404,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=404,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=400",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,400,0,BYID,26_400,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=400,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=402",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,402,0,BYID,26_402,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=402,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=403",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,403,0,BYID,26_403,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=403,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=418",ON,COMMON_DLD,BTS3900V100R015C10SP210,0,BTSAUTODLDACT,418,10,BYID,26_418,21,0,15,BTS3900A_GSM,BTS3900V100R015C10SP210_0_0,100,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=418,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=414",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,414,0,BYID,26_414,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=414,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=415",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,415,0,BYID,26_415,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=415,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=385",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,385,0,BYID,26_385,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=385,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=428",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,428,0,BYID,26_428,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=428,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=429",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,429,0,BYID,26_429,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=429,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=433",ON,COMMON_DLD,BTS3900V100R015C10SP210,0,BTSAUTODLDACT,433,10,BYID,26_433,21,0,15,BTS3900A_GSM,BTS3900V100R015C10SP210_0_0,100,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=433,26
FTBSC02,"NE=280,BTSAUTODLDACTINFO=451",ON,COMMON_DLD,BTS3900V100R016C10SP260,0,BTSAUTODLDACT,451,0,BYID,26_451,0,0,0,BTS3900A_GSM,BTS3900V100R016C10SP260_0_0,0,BSC6900GSMBTSAUTODLDACTINFO,BTS Index=451,26
