begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ipRmDropPcktsRtLimSrLteMplane,ipRmDropPcktsRtLimDefault,ipRmDropPcktsRtLimCplane,ipRmDropPcktsRtLimTwamp,ipRmDroppedPacketsRateLimiting,ipRmDroppedPacketsFiltering,ipRmDropPcktsRtLimSplane,ipRmDropPcktsRtLimLteUplane,sctpInPackets,sctpOutPackets,sctpInOctets,sctpOutOctets,ipTooBigPackets,ipReassemblyError,discIpReassemblyTimedoutPkts,tcpInOctets,tcpInPackets,tcpOutPackets,tcpOutOctets,ipDataTrafficVolumePackets,ipDataTrafficVolumeDiscards,ipDataTrafficVolume,ipDataTrafficVolumePckDisc,ipv4InOctets,ipv4InErrors,ipv4OutOctets,ipv4InPackets,ipv4OutPackets,ipv4InReassembledPackets,ifInErrors,ifOutMCastPackets,ifInMCastOctets,ifOutPackets,ifOutFragPackets,ifInDiscardedMCastOctets,ifInDiscardedMCastPackets,ifInOctets,ifOutMCastOctets,ifInMCastPackets,ifOutDroppedPackets,ifOutDroppedOctets,ifOutFragments,ifOutOctets
2022-11,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5193216.0,25516285.0,0.0,5193216.0,66746.0,61850647075.0,0.0,66746.0,0.0,0.0,0.0,6074516467.0
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15583.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,282023246.0,67632329834.0,342709192619.0,51502484.0,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15583.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,286803021.0,73959460418.0,352113987036.0,56171720.0,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15583.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,290909782.0,76210458145.0,358930628031.0,57566835.0,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15583.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,295546117.0,75069053161.0,361756524110.0,56731786.0,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15583.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,312226785.0,83644727838.0,388160560448.0,63717608.0,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,289.0,dynamic,0.6944444444444444,,,,,,,,,,,,,,,,,,,,,,,,479739.0,6.0,1800142.0,6662.0,1401.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5188552.0,2955188.0,0.0,5188552.0,66690.0,420384080.0,0.0,66690.0,0.0,0.0,0.0,296383280.0
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5091060.0,2733478.0,0.0,5091060.0,65438.0,389757840.0,0.0,65438.0,0.0,0.0,0.0,251474872.0
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5118314.0,2973131.0,0.0,5118314.0,65785.0,423963826.0,0.0,65785.0,0.0,0.0,0.0,266048352.0
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5194392.0,2856553.0,0.0,5194392.0,66763.0,412582236.0,0.0,66763.0,0.0,0.0,0.0,262098860.0
2022-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4981594.0,5448968.0,0.0,4981594.0,64030.0,681367030.0,0.0,64030.0,0.0,0.0,0.0,555777816.0
2022-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4940550.0,5079498.0,0.0,4940550.0,63502.0,630842134.0,0.0,63502.0,0.0,0.0,0.0,504393012.0
2022-10,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15620.0,dynamic,97.5,,,,,,,,,,,,,,,,375085.0,6863.0,10762.0,13993581.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5149248.0,33792987.0,618.0,5149248.0,66178.0,71310615539.0,0.0,66178.0,0.0,0.0,1236.0,10097680284.0
2022-10,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5139632.0,26600937.0,0.0,5139632.0,66067.0,58508792103.0,0.0,66067.0,0.0,0.0,0.0,8219637447.0
2022-10,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5111756.0,28715413.0,0.0,5111756.0,65699.0,65821402468.0,0.0,65699.0,0.0,0.0,0.0,6819594073.0
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5196654.0,8112280.0,0.0,5196654.0,66793.0,1212920810.0,0.0,66793.0,0.0,0.0,0.0,758594400.0
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5194208.0,7938464.0,0.0,5194208.0,66763.0,1195858596.0,0.0,66763.0,0.0,0.0,0.0,734161608.0
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5196256.0,7892399.0,0.0,5196256.0,66784.0,1180897164.0,0.0,66784.0,0.0,0.0,0.0,739348488.0
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5193546.0,7855450.0,0.0,5193546.0,66753.0,1180925330.0,0.0,66753.0,0.0,0.0,0.0,732275228.0
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5195490.0,7347076.0,0.0,5195490.0,66775.0,1097440858.0,0.0,66775.0,0.0,0.0,0.0,689341836.0
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15531.0,dynamic,91.04166666666667,,,,,,,,,,,,,,,,,,,,,,,,306617042329.0,0.0,43488530474.0,272003453.0,192122599.0,133027.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5194930.0,57768810.0,3.0,5194930.0,66768.0,114987608774.0,0.0,66768.0,0.0,0.0,6.0,14069723003.0
2022-11,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5196242.0,52872654.0,19.0,5196242.0,66789.0,99863915792.0,0.0,66789.0,0.0,0.0,38.0,13944903279.0
2022-11,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5193982.0,55092361.0,40.0,5193982.0,66755.0,104376005482.0,0.0,66755.0,0.0,0.0,80.0,12961153536.0
2022-11,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5195328.0,50776405.0,8.0,5195328.0,66777.0,96751822473.0,0.0,66777.0,0.0,0.0,16.0,12931950481.0
2022-11,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5210686.0,48672769.0,29.0,5210686.0,66973.0,94376900849.0,0.0,66973.0,0.0,0.0,58.0,11983498572.0
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4847692.0,31388007.0,4666.0,4847692.0,62320.0,69992003849.0,0.0,62320.0,0.0,0.0,9332.0,6273604472.0
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4916850.0,30822305.0,9.0,4916850.0,63200.0,68959546437.0,0.0,63200.0,0.0,0.0,18.0,8534452570.0
2022-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,322.0,dynamic,0.4861111111111111,,,,,,,,,18286.0,14883.0,1125124.0,1334940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5215804.0,14793.0,6.0,5215804.0,67041.0,109059988.0,0.0,67041.0,0.0,0.0,6.0,13964462.0
2022-10,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5197500.0,13446.0,2.0,5197500.0,66803.0,108868066.0,0.0,66803.0,0.0,0.0,2.0,13379999.0
2022-10,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5196082.0,12366.0,0.0,5196082.0,66787.0,108994596.0,0.0,66787.0,0.0,0.0,0.0,13165892.0
2022-10,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,321.0,dynamic,0.3472222222222222,,,,,,,,,24218.0,17907.0,1753268.0,1870092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5069922.0,13921.0,1.0,5069922.0,65164.0,106391881.0,0.0,65164.0,0.0,0.0,1.0,14454231.0
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15545.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,103709180.0,0.0,13109776.0,1428428.0,11466.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15545.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,103651722.0,0.0,13224991.0,1427516.0,11842.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15545.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,103557279.0,0.0,13203534.0,1426213.0,11938.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15545.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,103487280.0,0.0,13053705.0,1425501.0,11014.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15545.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,104396874.0,0.0,13290461.0,1437747.0,12194.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15555.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,1221369812.0,2874.0,830215680.0,13668558.0,8855376.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15555.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,1190237024.0,2722.0,816209432.0,13311685.0,8837802.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15548.0,dynamic,97.15277777777777,,,,,,,,,,,,,,,,,,,,,,,,719174944.0,224.0,601227960.0,7580985.0,5756313.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,97.15277777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4975594.0,1795517.0,0.0,4975594.0,63955.0,284365258.0,0.0,63955.0,0.0,0.0,0.0,126447896.0
2022-10,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15607.0,dynamic,90.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,277.0,dynamic,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,618624.0,3.0,323260.0,6964.0,4125.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15522.0,dynamic,78.40277777777777,,,,,,,,,,,,,,,,,,,,,,,,322728342156.0,0.0,50693632258.0,294722813.0,205206797.0,9383.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4948218.0,98448530.0,6467.0,4948218.0,63599.0,191160629863.0,0.0,63599.0,0.0,0.0,12934.0,26532995626.0
2022-10,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5194540.0,260577186.0,850.0,5194540.0,66766.0,386847106537.0,0.0,66766.0,0.0,0.0,1701.0,61173169736.0
2022-10,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5198848.0,256031530.0,6896.0,5198848.0,66821.0,383487594450.0,0.0,66821.0,0.0,0.0,13792.0,55540084356.0
2022-11,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15566.0,dynamic,91.04166666666667,,,,,,,,,,,,,,,,,,,,,,,,637306556.0,7.0,196895368.0,6977214.0,3591979.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15617.0,dynamic,91.66666666666667,,,,,,,,,,,,,,,,557746.0,7800.0,11578.0,12384284.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5196518.0,11575.0,0.0,5196518.0,66789.0,109180234.0,0.0,66789.0,0.0,0.0,0.0,12991547.0
2022-10,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5194312.0,10890.0,0.0,5194312.0,66762.0,109118212.0,0.0,66762.0,0.0,0.0,0.0,12871335.0
2022-10,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5199820.0,11575.0,0.0,5199820.0,66832.0,109179024.0,0.0,66832.0,0.0,0.0,0.0,12993862.0
2022-10,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,259.0,dynamic,0.6944444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21436.0,33152.0,0.0,21436.0,276.0,4420464.0,0.0,276.0,0.0,0.0,0.0,3277760.0
2022-10,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15624.0,dynamic,97.36111111111111,,,,,,,,,,,,,,,,1208043.0,29211.0,62104.0,74907309.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5214582.0,9264059.0,0.0,5214582.0,67024.0,1335329050.0,0.0,67024.0,0.0,0.0,0.0,882570956.0
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5178372.0,8811646.0,0.0,5178372.0,66557.0,1282076904.0,0.0,66557.0,0.0,0.0,0.0,837449788.0
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5196004.0,9349519.0,0.0,5196004.0,66782.0,1307708160.0,0.0,66782.0,0.0,0.0,0.0,886352328.0
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5194288.0,9075185.0,0.0,5194288.0,66764.0,1284277004.0,0.0,66764.0,0.0,0.0,0.0,852674180.0
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5195636.0,8516134.0,0.0,5195636.0,66782.0,1201964864.0,0.0,66782.0,0.0,0.0,0.0,808938024.0
2022-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,97.15277777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4974874.0,5756291.0,0.0,4974874.0,63946.0,724149946.0,0.0,63946.0,0.0,0.0,0.0,601224388.0
2022-10,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5197558.0,97601990.0,2075.0,5197558.0,66802.0,186682758988.0,0.0,66802.0,0.0,0.0,4150.0,23158960454.0
2022-10,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5194220.0,98613158.0,4366.0,5194220.0,66762.0,179032387931.0,0.0,66762.0,0.0,0.0,8732.0,25518012678.0
2022-10,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5197590.0,95087487.0,36.0,5197590.0,66807.0,181545543729.0,0.0,66807.0,0.0,0.0,72.0,23516504245.0
2022-11,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,249.0,dynamic,0.3472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20922.0,55287.0,1.0,20922.0,269.0,2295022.0,0.0,269.0,0.0,0.0,1.0,81819395.0
2022-11,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,269.0,dynamic,0.3472222222222222,,,,,,,,,,,,,,,,,,,,,,,,1783132.0,2.0,1710512.0,21273.0,16089.0,0.0,,,,,,,,,,,,,,
2022-11,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15542.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,761115288.0,0.0,303714544.0,8362446.0,4588120.0,0.0,,,,,,,,,,,,,,
