begintime,sk_object,duration,integrity,M8013C80,M8013C81,M8013C5,M8013C6,M8013C10,M8013C11,M8013C7,M8013C9,M8013C0,M8013C1,M8013C2,M8013C3,M8013C4,M8013C12,M8013C13,M8013C15,M8013C16,M8013C17,M8013C18,M8013C19,M8013C21,M8013C24,M8013C25,M8013C26,M8013C27,M8013C28,M8013C29,M8013C30,M8013C31,M8013C32,M8013C33,M8013C34,M8013C35,M8013C36,M8013C37,M8013C38,M8013C39,M8013C40,M8013C41,M8013C42,M8013C43,M8013C44,M8013C45,M8013C46,M8013C47,M8013C48,M8013C49,M8013C50,M8013C51,M8013C52,M8013C53,M8013C54,M8013C55,M8013C56,M8013C57,M8013C58,M8013C60,M8013C69,M8013C61,M8013C62,M8013C63,M8013C64,M8013C65,M8013C66,M8013C67,M8013C68,M8013C70,M8013C71,M8013C72,M8013C73,M8013C74,M8013C75,M8013C76,M8013C77,M8013C78,M8013C79,M8013C82,M8013C83,M8013C84,M8013C85,M8013C86,M8013C87,M8013C88,M8013C89,M8013C90,M8013C91,M8013C92,M8013C93,M8013C94,M8013C95,M8013C96,M8013C97,M8013C99,M8013C100,M8013C101,M8013C102,M8013C103,M8013C104,M8013C105,M8013C106,M8013C107,M8013C108,M8013C109,M8013C110,M8013C111,M8013C112,M8013C113,M8013C114,M8013C115,M8013C116,M8013C117,M8013C118,M8013C119,M8013C121,M8013C122,M8013C123,M8013C124
2022-03-19 21:00:00,16969.0,60.0,100.0,0.0,0.0,6446.0,61.0,20.0,0.0,0.0,2320.0,0.0,0.0,102.0,3.0,0.0,4.0,3967.0,85.0,19.0,2213.0,1935.0,2359.0,0.0,43563462.0,103151705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156.0,2357.0,1933.0,0.0,0.0,0.0,0.0,0.0,6446.0,6430.0,4535.0,90.0,4397.0,90.0,124.0,149.0,149.0,149.0,149.0,4071.0,3633.0,16.0,0.0,0.0,0.0,0.0,36.0,3878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,95.0,0.0,0.0,0.0,0.0,2217.0,1935.0,2360.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,4.0,456.0,0.0,233.0,0.0,11.0,54.0,4.0,45.0,19.0,0.0,0.0,0.0,0.0,33.0,0.0
2022-03-13 01:00:00,16975.0,60.0,100.0,0.0,0.0,5037.0,5.0,14.0,0.0,0.0,2122.0,0.0,0.0,9.0,0.0,0.0,5.0,2910.0,11.0,0.0,2092.0,1136.0,1814.0,0.0,28531395.0,54660698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,1811.0,1136.0,0.0,0.0,0.0,0.0,0.0,5037.0,5037.0,3016.0,6.0,3007.0,6.0,9.0,10.0,10.0,10.0,10.0,2921.0,2832.0,6.0,0.0,0.0,0.0,0.0,0.0,2498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,62.0,0.0,0.0,0.0,0.0,2092.0,1136.0,1818.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,5.0,23.0,0.0,34.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 17:00:00,16929.0,60.0,100.0,0.0,0.0,934.0,8.0,5.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,1.0,605.0,3.0,0.0,340.0,220.0,382.0,0.0,9763112.0,18733991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,382.0,220.0,0.0,0.0,0.0,0.0,0.0,934.0,933.0,654.0,23.0,654.0,23.0,0.0,33.0,33.0,33.0,33.0,608.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,340.0,220.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 12:00:00,16923.0,60.0,100.0,0.0,0.0,250.0,13.0,1.0,0.0,0.0,108.0,0.0,0.0,1.0,1.0,0.0,5.0,99.0,6.0,0.0,154.0,63.0,46.0,0.0,2034589.0,3048207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,46.0,63.0,0.0,0.0,0.0,0.0,0.0,250.0,249.0,141.0,1.0,138.0,1.0,2.0,1.0,1.0,1.0,1.0,105.0,63.0,2.0,0.0,0.0,0.0,0.0,2.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,34.0,0.0,0.0,0.0,0.0,154.0,63.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,5.0,42.0,0.0,7.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-14 12:00:00,16961.0,60.0,100.0,0.0,0.0,23490.0,27.0,38.0,0.0,0.0,6473.0,0.0,0.0,14.0,1.0,0.0,9.0,16961.0,106.0,0.0,6393.0,8042.0,9081.0,0.0,151627865.0,372615168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.0,9074.0,8040.0,0.0,0.0,0.0,0.0,0.0,23490.0,23488.0,17558.0,390.0,17534.0,390.0,23.0,576.0,576.0,576.0,576.0,17067.0,15957.0,13.0,0.0,0.0,0.0,0.0,5.0,14870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,38.0,0.0,0.0,0.0,0.0,6397.0,8042.0,9084.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,9.0,204.0,0.0,100.0,0.0,54.0,39.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0
2022-03-13 14:00:00,16891.0,60.0,100.0,0.0,0.0,1805.0,7.0,1.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,4.0,1228.0,7.0,0.0,591.0,647.0,574.0,0.0,9493140.0,28711080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,572.0,646.0,0.0,0.0,0.0,0.0,0.0,1805.0,1805.0,1405.0,49.0,1405.0,49.0,0.0,67.0,67.0,67.0,67.0,1235.0,1047.0,4.0,0.0,0.0,0.0,0.0,1.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,65.0,0.0,0.0,0.0,0.0,591.0,647.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,4.0,15.0,2.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 04:00:00,16938.0,60.0,100.0,0.0,0.0,322.0,1.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,0.0,0.0,187.0,61.0,75.0,0.0,6935258.0,4163000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,75.0,61.0,0.0,0.0,0.0,0.0,0.0,322.0,322.0,137.0,0.0,136.0,0.0,1.0,0.0,0.0,0.0,0.0,133.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,187.0,61.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 07:00:00,16890.0,60.0,100.0,0.0,0.0,3347.0,15.0,10.0,0.0,0.0,942.0,0.0,0.0,5.0,0.0,0.0,4.0,2335.0,4.0,0.0,1049.0,1010.0,1303.0,0.0,19035010.0,53375236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,1302.0,1010.0,0.0,0.0,0.0,0.0,0.0,3347.0,3347.0,2503.0,60.0,2497.0,60.0,6.0,110.0,110.0,110.0,110.0,2339.0,2113.0,1.0,0.0,0.0,0.0,0.0,1.0,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,52.0,0.0,0.0,0.0,0.0,1049.0,1010.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,4.0,18.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-16 18:00:00,16924.0,60.0,100.0,0.0,0.0,9523.0,71.0,34.0,0.0,0.0,3841.0,0.0,0.0,25.0,5.0,0.0,8.0,5218.0,208.0,0.0,3541.0,2640.0,3413.0,0.0,56709042.0,155688040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3501.0,3393.0,2629.0,0.0,0.0,0.0,0.0,0.0,9523.0,9522.0,6269.0,166.0,6221.0,166.0,43.0,203.0,203.0,203.0,203.0,5426.0,4850.0,148.0,0.0,0.0,0.0,0.0,3.0,5354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3551.0,2656.0,3436.0,0.0,0.0,0.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,8.0,350.0,0.0,446.0,1.0,42.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2022-03-17 07:00:00,16899.0,60.0,100.0,0.0,0.0,474.0,1.0,1.0,0.0,0.0,167.0,0.0,0.0,1.0,0.0,0.0,2.0,282.0,2.0,0.0,199.0,118.0,158.0,0.0,731775.0,5664647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,158.0,118.0,0.0,0.0,0.0,0.0,0.0,474.0,474.0,306.0,5.0,305.0,5.0,1.0,5.0,5.0,5.0,5.0,284.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,20.0,0.0,0.0,0.0,0.0,199.0,118.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:00:00,16947.0,60.0,100.0,0.0,0.0,4457.0,1.0,4.0,0.0,0.0,1491.0,0.0,0.0,0.0,0.0,0.0,2.0,2971.0,1.0,0.0,1914.0,970.0,1574.0,0.0,13629958.0,39803985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.0,1574.0,970.0,0.0,0.0,0.0,0.0,0.0,4457.0,4457.0,2976.0,0.0,2976.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.0,2450.0,1.0,0.0,0.0,0.0,0.0,0.0,2608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,521.0,0.0,0.0,0.0,0.0,1914.0,970.0,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 20:00:00,16937.0,60.0,100.0,0.0,0.0,12081.0,33.0,57.0,0.0,0.0,3639.0,0.0,0.0,11.0,0.0,0.0,7.0,8349.0,48.0,0.0,3792.0,3920.0,4402.0,0.0,128204803.0,228563315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3763.0,4398.0,3920.0,0.0,0.0,0.0,0.0,0.0,12081.0,12080.0,9054.0,172.0,9036.0,172.0,18.0,350.0,350.0,350.0,350.0,8397.0,7375.0,5.0,0.0,0.0,0.0,0.0,10.0,7746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,452.0,0.0,0.0,0.0,0.0,3802.0,3921.0,4409.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,0.0,0.0,0.0,7.0,211.0,0.0,87.0,0.0,25.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2022-03-19 17:00:00,16918.0,60.0,100.0,0.0,0.0,1736.0,1.0,7.0,0.0,0.0,570.0,0.0,0.0,1.0,0.0,0.0,2.0,1161.0,4.0,0.0,578.0,377.0,782.0,0.0,7757997.0,35716080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,781.0,377.0,0.0,0.0,0.0,0.0,0.0,1736.0,1736.0,1186.0,31.0,1185.0,31.0,1.0,38.0,38.0,38.0,38.0,1165.0,1087.0,3.0,0.0,0.0,0.0,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,578.0,377.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 22:00:00,16915.0,60.0,100.0,0.0,0.0,3466.0,59.0,16.0,0.0,0.0,1123.0,0.0,0.0,6.0,3.0,0.0,7.0,2063.0,65.0,5.0,1347.0,1136.0,1042.0,0.0,23448510.0,52999056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.0,1038.0,1130.0,0.0,0.0,0.0,0.0,0.0,3466.0,3465.0,2548.0,44.0,2535.0,44.0,10.0,53.0,53.0,53.0,53.0,2133.0,1627.0,40.0,0.0,0.0,0.0,0.0,17.0,1965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,339.0,0.0,0.0,0.0,0.0,1347.0,1136.0,1044.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,7.0,350.0,0.0,117.0,0.0,4.0,21.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0
2022-03-15 06:00:00,16914.0,60.0,100.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,2.0,121.0,0.0,0.0,82.0,49.0,73.0,0.0,2093251.0,4465512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,73.0,49.0,0.0,0.0,0.0,0.0,0.0,204.0,204.0,125.0,0.0,124.0,0.0,1.0,2.0,2.0,2.0,2.0,121.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,82.0,49.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-16 12:00:00,16902.0,60.0,100.0,0.0,0.0,6820.0,57.0,22.0,0.0,0.0,1594.0,0.0,1.0,10.0,3.0,0.0,10.0,5277.0,24.0,0.0,2154.0,2311.0,2412.0,0.0,33389156.0,92909115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0,2411.0,2311.0,0.0,0.0,0.0,0.0,0.0,6820.0,6817.0,5331.0,126.0,5311.0,126.0,16.0,150.0,150.0,150.0,150.0,5301.0,4378.0,10.0,0.0,0.0,0.0,0.0,0.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,623.0,0.0,0.0,0.0,0.0,2162.0,2312.0,2417.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0,0.0,10.0,53.0,0.0,30.0,0.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-18 15:00:00,16940.0,60.0,100.0,0.0,0.0,7951.0,55.0,209.0,0.0,0.0,3082.0,0.0,0.0,12.0,5.0,0.0,22.0,4033.0,13.0,1.0,3264.0,2392.0,2350.0,0.0,19945220.0,54565995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222.0,2340.0,2389.0,0.0,0.0,0.0,0.0,0.0,7951.0,7947.0,5103.0,170.0,5069.0,170.0,29.0,91.0,91.0,91.0,91.0,4047.0,3608.0,4.0,1.0,0.0,0.0,0.0,2.0,3652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,164.0,0.0,0.0,0.0,0.0,3264.0,2393.0,2355.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,22.0,587.0,5.0,95.0,1.0,1.0,7.0,0.0,5.0,1.0,10.0,0.0,0.0,0.0,17.0,0.0
2022-03-15 19:00:00,16967.0,60.0,100.0,0.0,0.0,440.0,1.0,3.0,0.0,0.0,112.0,0.0,0.0,1.0,0.0,0.0,2.0,270.0,1.0,0.0,183.0,123.0,135.0,0.0,5668574.0,11968661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,135.0,123.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,331.0,7.0,330.0,7.0,1.0,9.0,9.0,9.0,9.0,271.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,0.0,0.0,0.0,0.0,183.0,123.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 17:00:00,16974.0,60.0,100.0,0.0,0.0,267.0,2.0,1.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,0.0,166.0,39.0,64.0,0.0,723732.0,3311187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,64.0,39.0,0.0,0.0,0.0,0.0,0.0,264.0,261.0,128.0,3.0,128.0,3.0,0.0,11.0,11.0,11.0,11.0,104.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,3.0,0.0,166.0,39.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 07:00:00,16944.0,60.0,100.0,0.0,0.0,1557.0,22.0,4.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,2.0,1047.0,24.0,0.0,492.0,470.0,617.0,0.0,8098165.0,21804689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,617.0,470.0,0.0,0.0,0.0,0.0,0.0,1557.0,1557.0,1155.0,13.0,1153.0,13.0,2.0,33.0,33.0,33.0,33.0,1071.0,970.0,3.0,0.0,0.0,0.0,0.0,20.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,31.0,0.0,0.0,0.0,0.0,492.0,471.0,618.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,2.0,36.0,2.0,10.0,0.0,1.0,20.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0
2022-03-15 22:00:00,16953.0,60.0,100.0,0.0,0.0,11047.0,29.0,60.0,0.0,0.0,3804.0,0.0,0.0,20.0,0.0,0.0,3.0,7096.0,23.0,0.0,3447.0,3574.0,4056.0,0.0,133393946.0,216187662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3423.0,4052.0,3572.0,0.0,0.0,0.0,0.0,0.0,11047.0,11046.0,7921.0,107.0,7887.0,106.0,33.0,247.0,247.0,247.0,247.0,7119.0,6720.0,7.0,0.0,0.0,0.0,0.0,0.0,6658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,23.0,0.0,0.0,0.0,0.0,3454.0,3576.0,4065.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,3.0,275.0,1.0,79.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2022-03-14 21:00:00,16938.0,60.0,100.0,0.0,0.0,2985.0,4.0,19.0,0.0,0.0,935.0,0.0,0.0,4.0,4.0,0.0,4.0,1842.0,5.0,0.0,1034.0,922.0,1033.0,0.0,39809123.0,60738252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,1033.0,922.0,0.0,0.0,0.0,0.0,0.0,2985.0,2986.0,2158.0,73.0,2148.0,73.0,6.0,88.0,88.0,88.0,88.0,1847.0,1597.0,3.0,0.0,0.0,0.0,0.0,1.0,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,84.0,0.0,0.0,0.0,0.0,1035.0,922.0,1034.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,4.0,25.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0
2022-03-16 21:00:00,16891.0,60.0,100.0,0.0,0.0,2071.0,5.0,7.0,0.0,0.0,654.0,0.0,0.0,0.0,1.0,0.0,4.0,1219.0,131.0,0.0,712.0,763.0,601.0,0.0,13206768.0,37284949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,600.0,762.0,0.0,0.0,0.0,0.0,0.0,2071.0,2071.0,1496.0,24.0,1495.0,24.0,0.0,50.0,50.0,50.0,50.0,1350.0,1133.0,107.0,1.0,0.0,0.0,0.0,1.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,12.0,0.0,0.0,0.0,0.0,712.0,763.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,4.0,103.0,0.0,7.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 19:00:00,16970.0,60.0,100.0,0.0,0.0,1002.0,10.0,4.0,0.0,0.0,306.0,0.0,0.0,2.0,0.0,0.0,0.0,692.0,0.0,0.0,506.0,261.0,245.0,0.0,2696161.0,10407795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,245.0,261.0,0.0,0.0,0.0,0.0,0.0,1002.0,1001.0,737.0,34.0,734.0,34.0,3.0,35.0,35.0,35.0,35.0,692.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,233.0,0.0,0.0,0.0,0.0,507.0,261.0,245.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,14.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-14 06:00:00,16967.0,60.0,100.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,1.0,0.0,0.0,0.0,136.0,0.0,0.0,139.0,48.0,88.0,0.0,1590943.0,3809816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,88.0,48.0,0.0,0.0,0.0,0.0,0.0,275.0,275.0,139.0,1.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,136.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,139.0,48.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 16:00:00,16953.0,60.0,100.0,0.0,0.0,10506.0,33.0,40.0,0.0,0.0,3262.0,0.0,0.0,5.0,0.0,0.0,2.0,7148.0,21.0,0.0,3258.0,3467.0,3814.0,0.0,52129361.0,157164422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3227.0,3812.0,3467.0,0.0,0.0,0.0,0.0,0.0,10506.0,10506.0,7618.0,112.0,7610.0,112.0,9.0,161.0,161.0,161.0,161.0,7169.0,6694.0,3.0,0.0,0.0,0.0,0.0,1.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,181.0,0.0,0.0,0.0,0.0,3260.0,3474.0,3820.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,2.0,132.0,0.0,45.0,0.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
