begintime,sk_object,duration,M51321C0,M51321C1,M51321C2,M51321C3,M51321C4,M51321C5,M51321C6,M51321C7,M51321C8,M51321C9,M51321C10,M51321C11,M51321C12,M51321C13,M51321C14
2022-03-11 01:15:00,15472.0,15,4220705966.0,3571801.0,757766002.0,2704617.0,0.0,3.0,6.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:15:00,15473.0,15,532556450.0,538123.0,55641079.0,318638.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:15:00,15474.0,15,1132862.0,15544.0,2962.0,12.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:15:00,15475.0,15,1132946.0,15545.0,3273.0,16.0,0.0,0.0,0.0,694.0,53956.0,0.0,0.0,694.0,53956.0,0.0,0.0
2022-03-11 01:15:00,15476.0,15,6093758.0,68402.0,3231632.0,40346.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15477.0,15,2595908.0,28364.0,715012.0,14132.0,0.0,0.0,0.0,465.0,36188.0,0.0,0.0,465.0,36188.0,0.0,0.0
2022-03-11 01:15:00,15478.0,15,1686767956.0,1313449.0,67411095.0,514821.0,0.0,0.0,0.0,697.0,54288.0,0.0,0.0,697.0,54288.0,0.0,0.0
2022-03-11 01:15:00,15479.0,15,1133273.0,15548.0,3126.0,14.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:15:00,15480.0,15,4463886.0,49434.0,1649820.0,26070.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15481.0,15,4066020566.0,3378831.0,524575226.0,2411203.0,0.0,0.0,0.0,926.0,72056.0,0.0,0.0,926.0,72056.0,0.0,0.0
2022-03-11 01:15:00,15482.0,15,2619367317.0,2175844.0,259564000.0,1537784.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:15:00,15483.0,15,1133903.0,15557.0,3734.0,22.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 01:15:00,15484.0,15,1133048.0,15545.0,3125.0,14.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:15:00,15485.0,15,2112673452.0,1721447.0,196966336.0,1222667.0,0.0,12.0,24.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15486.0,15,299678421.0,251847.0,22960721.0,142420.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:15:00,15487.0,15,59368563.0,55315.0,8024826.0,28148.0,0.0,0.0,0.0,465.0,36188.0,0.0,0.0,465.0,36188.0,0.0,0.0
2022-03-11 01:15:00,15488.0,15,1410157796.0,1214666.0,176254644.0,758673.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:15:00,15489.0,15,1398484870.0,1175973.0,192217824.0,936395.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15490.0,15,4905866.0,54930.0,2238716.0,30734.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15491.0,15,1133768.0,15555.0,3570.0,20.0,0.0,0.0,0.0,700.0,54482.0,0.0,0.0,700.0,54482.0,0.0,0.0
2022-03-11 01:15:00,15492.0,15,1135563.0,15567.0,9660.0,39.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:15:00,15493.0,15,1134879.0,15570.0,4951.0,38.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 01:15:00,15494.0,15,1136980.0,15597.0,7080.0,66.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:15:00,15495.0,15,1133995.0,15558.0,3735.0,22.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 01:15:00,15496.0,15,1809646.0,20482.0,844880.0,11352.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15497.0,15,757267.0,10385.0,3488.0,19.0,0.0,0.0,0.0,463.0,36028.0,0.0,0.0,463.0,36028.0,0.0,0.0
2022-03-11 01:15:00,15498.0,15,8900192.0,103098.0,8247508.0,69217.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 01:15:00,15499.0,15,1136668.0,15593.0,6773.0,62.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15500.0,15,1133369.0,15550.0,3570.0,20.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15501.0,15,10001544.0,113974.0,6460648.0,71896.0,0.0,0.0,0.0,929.0,72296.0,0.0,0.0,929.0,72296.0,0.0,0.0
2022-03-11 01:15:00,15502.0,15,1945805688.0,1464956.0,146937356.0,882468.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:15:00,15503.0,15,1136936.0,15597.0,7272.0,69.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:15:00,15504.0,15,5173822.0,58841.0,4335480.0,42678.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:15:00,15505.0,15,3479005767.0,2827692.0,334376965.0,2178821.0,0.0,124.0,248.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:15:00,15506.0,15,1100148300.0,892994.0,80972074.0,571838.0,0.0,0.0,0.0,693.0,53876.0,0.0,0.0,693.0,53876.0,0.0,0.0
2022-03-11 01:15:00,15507.0,15,2245022.0,25762.0,1257124.0,14981.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:15:00,15508.0,15,288972166.0,255238.0,49594057.0,116775.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:15:00,15509.0,15,2831691850.0,2401530.0,292794110.0,1838740.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:15:00,15510.0,15,1135897.0,15582.0,7078.0,66.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:15:00,15511.0,15,4120866.0,45472.0,1270256.0,23097.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15512.0,15,4100348.0,47224.0,3224288.0,32745.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 01:30:00,15456.0,15,2721856.0,31702.0,1778668.0,19729.0,0.0,0.0,0.0,698.0,54368.0,0.0,0.0,698.0,54368.0,0.0,0.0
2022-03-11 01:30:00,15457.0,15,1487558260.0,1268039.0,146608453.0,749635.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:30:00,15458.0,15,1136159.0,15586.0,6168.0,54.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15459.0,15,57078520.0,66405.0,7966178.0,35316.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:30:00,15460.0,15,822604278.0,706035.0,79745414.0,573176.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:30:00,15461.0,15,4060834.0,44933.0,1351380.0,23278.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15462.0,15,6572378172.0,5491458.0,707651651.0,4170128.0,0.0,2.0,4.0,929.0,72250.0,0.0,0.0,929.0,72250.0,0.0,0.0
2022-03-11 01:30:00,15463.0,15,4564398.0,51366.0,1782672.0,27333.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:30:00,15464.0,15,7203098.0,81753.0,4497340.0,51243.0,0.0,0.0,0.0,691.0,53762.0,0.0,0.0,691.0,53762.0,0.0,0.0
2022-03-11 01:30:00,15465.0,15,6922410.0,78124.0,4263620.0,48180.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15466.0,15,3492092.0,40831.0,2597024.0,26939.0,0.0,0.0,0.0,694.0,53956.0,0.0,0.0,694.0,53956.0,0.0,0.0
2022-03-11 01:30:00,15467.0,15,1133477.0,15551.0,3733.0,22.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:30:00,15468.0,15,2474250.0,29412.0,1967764.0,19143.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:30:00,15469.0,15,1133469.0,15551.0,3734.0,22.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:30:00,15470.0,15,5140108.0,58646.0,4422432.0,42816.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:30:00,15471.0,15,1135210.0,15574.0,4952.0,38.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 01:30:00,15472.0,15,3322104075.0,2885891.0,646640003.0,2208497.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:30:00,15473.0,15,285608372.0,496151.0,59585740.0,412632.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15474.0,15,1133728.0,15554.0,3786.0,23.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15475.0,15,1511786.0,20733.0,6802.0,36.0,0.0,0.0,0.0,928.0,72170.0,0.0,0.0,928.0,72170.0,0.0,0.0
2022-03-11 01:30:00,15476.0,15,5769906.0,65415.0,3062492.0,38515.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:30:00,15477.0,15,3905202.0,42652.0,1091844.0,21320.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:30:00,15478.0,15,1922486380.0,1396447.0,81028266.0,540831.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:30:00,15479.0,15,1133517.0,15552.0,3570.0,20.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:30:00,15480.0,15,4391054.0,48549.0,1581492.0,25565.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15481.0,15,2711964757.0,2334867.0,372464963.0,1691967.0,0.0,0.0,0.0,692.0,53842.0,0.0,0.0,692.0,53842.0,0.0,0.0
2022-03-11 01:30:00,15482.0,15,2155114710.0,1839782.0,224042898.0,1313442.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:30:00,15483.0,15,1133651.0,15553.0,3652.0,21.0,0.0,0.0,0.0,696.0,54208.0,0.0,0.0,696.0,54208.0,0.0,0.0
2022-03-11 01:30:00,15484.0,15,1133396.0,15550.0,3733.0,22.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:30:00,15485.0,15,1983992990.0,1619576.0,171730868.0,1246539.0,0.0,9.0,18.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:30:00,15486.0,15,602532903.0,467247.0,26098446.0,210318.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:30:00,15487.0,15,82408805.0,82910.0,21284827.0,51519.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15488.0,15,1078705738.0,916542.0,180030435.0,647576.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:30:00,15489.0,15,1238108409.0,1022268.0,109285543.0,838733.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:30:00,15490.0,15,4755814.0,53418.0,2137736.0,29761.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:30:00,15491.0,15,1133716.0,15554.0,3734.0,22.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:30:00,15492.0,15,1133685.0,15553.0,3735.0,22.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:30:00,15493.0,15,1134723.0,15568.0,4951.0,38.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:30:00,15494.0,15,1137200.0,15600.0,7384.0,70.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:30:00,15495.0,15,1132435.0,15536.0,3735.0,22.0,0.0,0.0,0.0,693.0,53968.0,0.0,0.0,693.0,53968.0,0.0,0.0
2022-03-11 01:30:00,15496.0,15,1772902.0,20012.0,809068.0,11161.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:30:00,15497.0,15,1133729.0,15554.0,3734.0,22.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15498.0,15,11076352.0,126919.0,8237040.0,83735.0,0.0,0.0,0.0,927.0,72136.0,0.0,0.0,927.0,72136.0,0.0,0.0
2022-03-11 01:30:00,15499.0,15,1135924.0,15584.0,5557.0,46.0,0.0,0.0,0.0,700.0,54390.0,0.0,0.0,700.0,54390.0,0.0,0.0
2022-03-11 01:30:00,15500.0,15,1133541.0,15552.0,3734.0,22.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:30:00,15501.0,15,7104330.0,81188.0,4521576.0,50896.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:30:00,15502.0,15,1848750102.0,1370870.0,166137710.0,891347.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:30:00,15503.0,15,1136440.0,15590.0,6700.0,61.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:30:00,15504.0,15,5030286.0,57841.0,4155700.0,41675.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15505.0,15,3138273274.0,2577070.0,336402376.0,2007191.0,0.0,97.0,194.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:30:00,15506.0,15,920159758.0,740283.0,73201015.0,489149.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:30:00,15507.0,15,2112646.0,24249.0,1098324.0,13656.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:30:00,15508.0,15,210021717.0,190970.0,39608966.0,117771.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:30:00,15509.0,15,2349114665.0,1948862.0,225259686.0,1461658.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:30:00,15510.0,15,1136197.0,15586.0,7078.0,66.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:30:00,15511.0,15,3985556.0,44036.0,1249436.0,22429.0,0.0,0.0,0.0,694.0,53956.0,0.0,0.0,694.0,53956.0,0.0,0.0
2022-03-11 01:30:00,15512.0,15,3992418.0,46133.0,3064924.0,31565.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:45:00,15456.0,15,2530904.0,29740.0,1700676.0,18640.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:45:00,15457.0,15,1484697933.0,1212420.0,138107750.0,824852.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15458.0,15,1134713.0,15568.0,4870.0,37.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:45:00,15459.0,15,65305663.0,76958.0,12902734.0,45134.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15460.0,15,734478750.0,851250.0,99192951.0,716118.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:45:00,15461.0,15,3911742.0,43340.0,1335992.0,22593.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15462.0,15,4388749908.0,3643957.0,550916318.0,2907947.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:45:00,15463.0,15,4298084.0,48424.0,1697448.0,25846.0,0.0,0.0,0.0,701.0,54516.0,0.0,0.0,701.0,54516.0,0.0,0.0
2022-03-11 01:45:00,15464.0,15,6727566.0,76720.0,4139268.0,47827.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15465.0,15,6475140.0,73856.0,3985440.0,45386.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:45:00,15466.0,15,3373718.0,39531.0,2567308.0,26210.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:45:00,15467.0,15,1133641.0,15553.0,3733.0,22.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:45:00,15468.0,15,2308492.0,27685.0,1907676.0,17977.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 01:45:00,15469.0,15,1134435.0,15564.0,4342.0,30.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 01:45:00,15470.0,15,4943862.0,56518.0,4289864.0,41197.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:45:00,15471.0,15,1134806.0,15569.0,4952.0,38.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 01:45:00,15472.0,15,2949827525.0,2489716.0,613064879.0,1887452.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:45:00,15473.0,15,416451375.0,596640.0,58395665.0,475963.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 01:45:00,15474.0,15,1133636.0,15553.0,3734.0,22.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:45:00,15475.0,15,1133294.0,15549.0,3127.0,14.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 01:45:00,15476.0,15,5450024.0,62141.0,2961024.0,36656.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:45:00,15477.0,15,3625290.0,39633.0,1012680.0,19771.0,0.0,0.0,0.0,691.0,53762.0,0.0,0.0,691.0,53762.0,0.0,0.0
2022-03-11 01:45:00,15478.0,15,1715551346.0,1250626.0,56596430.0,423795.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:45:00,15479.0,15,1133641.0,15553.0,3734.0,22.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:45:00,15480.0,15,4006550.0,44509.0,1416788.0,23237.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:45:00,15481.0,15,2837839010.0,2355047.0,301741987.0,1672469.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:45:00,15482.0,15,2334417806.0,1973557.0,290823277.0,1339743.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15483.0,15,1133355.0,15550.0,3652.0,21.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:45:00,15484.0,15,1133426.0,15551.0,3651.0,21.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:45:00,15485.0,15,2190840957.0,1794688.0,254943040.0,1391600.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:45:00,15486.0,15,414321385.0,327708.0,21372687.0,172036.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:45:00,15487.0,15,67228248.0,64825.0,10792273.0,37925.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:45:00,15488.0,15,961152303.0,780011.0,129262216.0,552415.0,0.0,0.0,0.0,700.0,54436.0,0.0,0.0,700.0,54436.0,0.0,0.0
2022-03-11 01:45:00,15489.0,15,1280000914.0,1070091.0,141660035.0,859302.0,0.0,0.0,0.0,693.0,53876.0,0.0,0.0,693.0,53876.0,0.0,0.0
2022-03-11 01:45:00,15490.0,15,4484346.0,50471.0,2016640.0,28043.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15491.0,15,1134120.0,15559.0,3734.0,22.0,0.0,0.0,0.0,700.0,54482.0,0.0,0.0,700.0,54482.0,0.0,0.0
2022-03-11 01:45:00,15492.0,15,1133637.0,15553.0,3735.0,22.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:45:00,15493.0,15,1134137.0,15560.0,4179.0,28.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15494.0,15,1137024.0,15598.0,7220.0,68.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:45:00,15495.0,15,1133415.0,15550.0,3653.0,21.0,0.0,0.0,0.0,696.0,54208.0,0.0,0.0,696.0,54208.0,0.0,0.0
2022-03-11 01:45:00,15496.0,15,1728106.0,19543.0,816620.0,11000.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:45:00,15497.0,15,1132787.0,15543.0,3044.0,13.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 01:45:00,15498.0,15,8149334.0,93765.0,6240732.0,62599.0,0.0,0.0,0.0,700.0,54482.0,0.0,0.0,700.0,54482.0,0.0,0.0
2022-03-11 01:45:00,15499.0,15,1134600.0,15566.0,4867.0,37.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:45:00,15500.0,15,1133021.0,15545.0,3126.0,14.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:45:00,15501.0,15,6981568.0,80170.0,4483724.0,50647.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:45:00,15502.0,15,1832037076.0,1340972.0,132330875.0,875421.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15503.0,15,1135206.0,15574.0,5028.0,39.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:45:00,15504.0,15,4926446.0,56235.0,4048556.0,40662.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15505.0,15,3097038807.0,2541513.0,341690132.0,1984060.0,0.0,102.0,204.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:45:00,15506.0,15,881742498.0,709771.0,81812919.0,520161.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:45:00,15507.0,15,2014870.0,23212.0,1060248.0,13209.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:45:00,15508.0,15,162076449.0,143771.0,46109412.0,103838.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:45:00,15509.0,15,2019574356.0,1712352.0,189838533.0,1361273.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:45:00,15510.0,15,1136717.0,15593.0,7382.0,70.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:45:00,15511.0,15,3755066.0,41423.0,1155236.0,21009.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:45:00,15512.0,15,3780354.0,44048.0,3018532.0,30232.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 02:00:00,15456.0,15,2501418.0,29286.0,1664704.0,18153.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 02:00:00,15457.0,15,1788828839.0,1455669.0,162059010.0,961375.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 02:00:00,15458.0,15,1146845.0,15789.0,523716.0,403.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
