begintime,sk_object,duration,integrity,M8083C0,M8083C1
2022-03-17,22874.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-16,22874.0,1400.0,97.22222222222223,412876800000000.0,0.0
2022-03-17,22865.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22877.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22882.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22873.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-18,22887.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22857.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22859.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22866.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22860.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-19,22858.0,1129.0,78.40277777777777,332955648000000.0,0.0
2022-03-12,22876.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22869.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-13,22880.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22885.0,1402.0,97.36111111111111,414941184000000.0,0.0
2022-03-17,22864.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22881.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22884.0,1310.0,90.97222222222223,387219456000000.0,0.0
2022-03-12,22884.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22877.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-14,22865.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22885.0,1203.0,83.54166666666667,354779136000000.0,0.0
2022-03-13,22875.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22859.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22862.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-18,22872.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22880.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-13,22863.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22860.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22887.0,1416.0,98.33333333333333,417300480000000.0,0.0
2022-03-19,22872.0,1311.0,91.04166666666667,387514368000000.0,0.0
2022-03-12,22886.0,1440.0,100.0,424378368000000.0,0.0
2022-03-11,22869.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22884.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22879.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22873.0,1399.0,97.15277777777777,412581888000000.0,0.0
