begintime,sk_object,duration,M51301C0,M51301C1,M51301C2,M51301C3,M51301C4,M51301C5,M51301C7,M51301C9
2022-03-11 03:00:00,15383.0,15,1925083.0,2114485413.0,1497298.0,241011689.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15384.0,15,637256.0,798900216.0,351259.0,53251647.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15385.0,15,118668.0,72754049.0,55532.0,18943880.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15386.0,15,228640.0,186833441.0,166087.0,100161728.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15387.0,15,1505685.0,1780355048.0,1107904.0,238699938.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15388.0,15,291024.0,211506909.0,230718.0,210441028.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15389.0,15,123072.0,111645416.0,52361.0,13339502.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15390.0,15,2840066.0,3412970492.0,2029362.0,360427696.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15391.0,15,1525750.0,1521574390.0,1422873.0,780402179.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15392.0,15,61586.0,9793424.0,24745.0,2728318.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15393.0,15,452438.0,524350917.0,290264.0,82117295.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15394.0,15,1089378.0,1244212605.0,854961.0,138955952.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15395.0,15,294740.0,324536007.0,138862.0,17631292.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15396.0,15,352568.0,404875727.0,256587.0,35320027.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15397.0,15,1011057.0,1193087146.0,453392.0,91227285.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,15398.0,15,851651.0,952957876.0,706423.0,116275465.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15380.0,15,1032981.0,1202330199.0,734940.0,111973753.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15381.0,15,1517943.0,1792076428.0,1067745.0,245245743.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15382.0,15,105031.0,43027740.0,66759.0,14855540.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15383.0,15,1633381.0,1663913842.0,1293095.0,218497343.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15384.0,15,470629.0,554962540.0,266340.0,42181866.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15385.0,15,122572.0,62306012.0,66513.0,29253630.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15386.0,15,187903.0,156524554.0,131137.0,50701021.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15387.0,15,1390356.0,1588574723.0,1009464.0,182201206.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15388.0,15,257233.0,94979296.0,311514.0,361429997.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15389.0,15,229818.0,259798264.0,136459.0,21105803.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15390.0,15,2477281.0,2926285884.0,1829908.0,371576107.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15391.0,15,1283830.0,1296640812.0,1173828.0,586037677.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15392.0,15,62953.0,9760464.0,27844.0,3164911.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15393.0,15,285205.0,302671036.0,178545.0,31764464.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15394.0,15,1037564.0,1197467205.0,813313.0,134157940.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15395.0,15,288700.0,306865157.0,169274.0,22258865.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15396.0,15,216947.0,217629707.0,150453.0,20213382.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15397.0,15,959361.0,1145503997.0,546294.0,109222103.0,0.0,0.0,0.0,0.0
2022-03-11 03:15:00,15398.0,15,791686.0,903986839.0,651734.0,101827039.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15380.0,15,1133970.0,1417379122.0,718704.0,104560194.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15381.0,15,1360276.0,1607112358.0,936509.0,178063550.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15382.0,15,95224.0,29364672.0,58350.0,9505396.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15383.0,15,1523061.0,1573133442.0,1211295.0,237185190.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15384.0,15,513790.0,584445547.0,304504.0,84779462.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15385.0,15,127477.0,71379114.0,66736.0,29772843.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15386.0,15,201942.0,205498105.0,97164.0,14893559.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15387.0,15,1391343.0,1657162270.0,875461.0,188235670.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15388.0,15,231852.0,150918028.0,144867.0,50719895.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15389.0,15,279348.0,315409048.0,184141.0,26878843.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15390.0,15,2684060.0,3202930943.0,1847985.0,417003226.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15391.0,15,1105963.0,1267583975.0,876276.0,181803977.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15392.0,15,40345.0,5462636.0,18172.0,2547129.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15393.0,15,409074.0,453549834.0,225957.0,52246865.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15394.0,15,1071402.0,1255337089.0,843784.0,131315157.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15395.0,15,264452.0,269767240.0,132300.0,23277644.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15396.0,15,245701.0,236616059.0,179405.0,52781610.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15397.0,15,843242.0,995022937.0,551922.0,135483925.0,0.0,0.0,0.0,0.0
2022-03-11 03:30:00,15398.0,15,1170565.0,1433974484.0,629825.0,91592208.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15380.0,15,947834.0,1164059061.0,667171.0,102191671.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15381.0,15,1241158.0,1433439475.0,903332.0,185571338.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15382.0,15,146770.0,99191830.0,88386.0,17685190.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15383.0,15,1599357.0,1630595423.0,1225982.0,248752613.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15384.0,15,498292.0,571620533.0,235237.0,48514807.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15385.0,15,199348.0,133049688.0,104324.0,41056125.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15386.0,15,212118.0,223837050.0,91518.0,13804992.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15387.0,15,1008705.0,1154690402.0,686988.0,114896832.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15388.0,15,209262.0,187838113.0,93074.0,17311117.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15389.0,15,235050.0,261768331.0,161352.0,26597448.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15390.0,15,2705068.0,3399431607.0,1791685.0,279379011.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15391.0,15,1191005.0,1379413560.0,886823.0,189137187.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15392.0,15,71253.0,22225694.0,29856.0,3596537.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15393.0,15,469052.0,515031334.0,253500.0,73833465.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15394.0,15,1053997.0,1170122175.0,833844.0,130371030.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15395.0,15,167372.0,132606735.0,93388.0,17796778.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15396.0,15,177639.0,153670279.0,94103.0,19013992.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15397.0,15,921903.0,1080008668.0,559474.0,192673966.0,0.0,0.0,0.0,0.0
2022-03-11 03:45:00,15398.0,15,943541.0,1130559586.0,638162.0,92837906.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15380.0,15,870918.0,1062311842.0,614600.0,95989511.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15381.0,15,1438555.0,1618015919.0,1046428.0,251421723.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15382.0,15,367579.0,389392059.0,181123.0,42170073.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15383.0,15,1565186.0,1567603008.0,1167223.0,189896248.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15384.0,15,387011.0,431562365.0,219224.0,48620126.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15385.0,15,125253.0,66866554.0,65944.0,25593701.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15386.0,15,280105.0,335015616.0,131101.0,21244997.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15387.0,15,1146514.0,1328090712.0,763130.0,153023747.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15388.0,15,147240.0,89251914.0,96352.0,34622476.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15389.0,15,200817.0,200780946.0,158154.0,51321905.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15390.0,15,2237676.0,2706294381.0,1468879.0,231016702.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15391.0,15,1026174.0,1081456490.0,752828.0,173151254.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15392.0,15,81525.0,11018405.0,33196.0,3724033.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15393.0,15,470505.0,506317713.0,282349.0,67813334.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15394.0,15,1122572.0,1331009798.0,845615.0,129372000.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15395.0,15,214497.0,208506097.0,103984.0,15409792.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15396.0,15,237402.0,238070800.0,132335.0,20164197.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15397.0,15,755359.0,818014098.0,519828.0,239434709.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15398.0,15,708388.0,793938541.0,583104.0,97936340.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15380.0,15,1081490.0,1361593488.0,696870.0,101122328.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15381.0,15,1002648.0,1129249385.0,748419.0,133958109.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15382.0,15,187975.0,151307996.0,96126.0,15329604.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15383.0,15,1611916.0,1609332517.0,1238488.0,219995573.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15384.0,15,266169.0,275549401.0,158868.0,26451882.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15385.0,15,86803.0,42055256.0,49380.0,22862596.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15386.0,15,454810.0,558184245.0,264113.0,43021447.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15387.0,15,1223337.0,1389387505.0,819515.0,198271611.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15388.0,15,269787.0,144719126.0,328982.0,298812630.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15389.0,15,231824.0,237203055.0,197180.0,59111679.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15390.0,15,2178367.0,2567919602.0,1393334.0,238464776.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15391.0,15,1079722.0,1172786587.0,719562.0,201254102.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15392.0,15,65780.0,11778821.0,25981.0,2490328.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15393.0,15,543084.0,596447741.0,367226.0,85349413.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15394.0,15,1309777.0,1520513139.0,977763.0,142242710.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15395.0,15,172322.0,116761724.0,85639.0,19768303.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15396.0,15,208345.0,198535343.0,115501.0,15248435.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15397.0,15,742938.0,829935200.0,425177.0,79813406.0,0.0,0.0,0.0,0.0
2022-03-11 04:15:00,15398.0,15,692679.0,734061243.0,602210.0,164383495.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15380.0,15,554700.0,636539440.0,419584.0,62469811.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15381.0,15,1075405.0,1206140298.0,714120.0,158876106.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15382.0,15,293643.0,273510774.0,168684.0,28912704.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15383.0,15,1944931.0,1851057965.0,1351023.0,216492644.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15384.0,15,409247.0,465923373.0,227889.0,35282749.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15385.0,15,127879.0,65514575.0,69603.0,32128947.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15386.0,15,147661.0,134328025.0,114883.0,16756130.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15387.0,15,852632.0,990146393.0,536768.0,159249316.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15388.0,15,348861.0,217363759.0,361577.0,348631762.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15389.0,15,194104.0,214092670.0,163614.0,28714321.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15390.0,15,2239089.0,2624286337.0,1386343.0,231258427.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15391.0,15,888219.0,949559748.0,632797.0,158759881.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15392.0,15,61921.0,9145429.0,25055.0,2663933.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15393.0,15,367769.0,415896074.0,223891.0,38442716.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15394.0,15,1162736.0,1386417294.0,853537.0,130627826.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15395.0,15,196967.0,153344192.0,97127.0,23484924.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15396.0,15,200539.0,180105077.0,106344.0,16707490.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15397.0,15,505475.0,523993149.0,334662.0,69664560.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,15398.0,15,789618.0,888522113.0,589914.0,112409565.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15380.0,15,588625.0,684604352.0,430309.0,67877120.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15381.0,15,892628.0,973529040.0,670958.0,160277786.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15382.0,15,285789.0,251229089.0,226808.0,89700983.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15383.0,15,1903423.0,1858169476.0,1388204.0,238676430.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15384.0,15,482266.0,553748598.0,248461.0,41479765.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15385.0,15,146401.0,89535730.0,74614.0,32642360.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15386.0,15,265498.0,303601184.0,211371.0,27922206.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15387.0,15,1278888.0,1426961146.0,858841.0,185698415.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15388.0,15,341646.0,206478931.0,376836.0,351227403.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15389.0,15,167012.0,179719124.0,133957.0,18072722.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15390.0,15,1911100.0,2228988119.0,1312939.0,212202331.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15391.0,15,1586022.0,1802141712.0,1104221.0,253042050.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15392.0,15,61932.0,9364022.0,24077.0,2360379.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15393.0,15,340833.0,387837435.0,194417.0,32308940.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15394.0,15,1234016.0,1463608199.0,931660.0,174249128.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15395.0,15,226086.0,205276413.0,100798.0,15829626.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15396.0,15,219808.0,211064415.0,91646.0,20117527.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15397.0,15,445006.0,475330510.0,314546.0,64212546.0,0.0,0.0,0.0,0.0
2022-03-11 04:45:00,15398.0,15,948432.0,1090674848.0,648899.0,100862996.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15380.0,15,589133.0,656415530.0,401465.0,66182558.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15381.0,15,915456.0,1038790750.0,675530.0,131323351.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15382.0,15,357545.0,374099630.0,226130.0,36819791.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15383.0,15,2369847.0,2457067716.0,1725678.0,285786620.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15384.0,15,494772.0,566415623.0,303826.0,49727998.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15385.0,15,94109.0,25771250.0,51900.0,29418618.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15386.0,15,177758.0,182244205.0,120546.0,18288392.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15387.0,15,1353293.0,1531149918.0,897494.0,169347159.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15388.0,15,269392.0,115296653.0,311463.0,332030189.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15389.0,15,141111.0,132077326.0,113523.0,24805627.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15390.0,15,2362058.0,2801537108.0,1467915.0,277283482.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15391.0,15,1794160.0,2206453279.0,1035190.0,220353227.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15392.0,15,62701.0,8157890.0,25124.0,2702291.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15393.0,15,458702.0,529532227.0,258304.0,40424537.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15394.0,15,1103336.0,1301224032.0,795126.0,124786681.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15395.0,15,126578.0,56639276.0,81992.0,48912977.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15396.0,15,125680.0,80492509.0,51568.0,7966625.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15397.0,15,741377.0,867426633.0,462394.0,122962576.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15398.0,15,758405.0,857873529.0,540671.0,105264648.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15380.0,15,922600.0,1112541198.0,491612.0,75449815.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15381.0,15,1545752.0,1876035009.0,881215.0,154728302.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15382.0,15,499605.0,539442174.0,279350.0,49162056.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15383.0,15,1432666.0,1473262785.0,986987.0,154287072.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15384.0,15,597736.0,686615100.0,337015.0,56732027.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15385.0,15,90142.0,19070351.0,48798.0,24283126.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15386.0,15,338148.0,412527108.0,196659.0,30279793.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15387.0,15,1290327.0,1500363512.0,802208.0,169688702.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15388.0,15,305380.0,304630826.0,132484.0,39684566.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15389.0,15,278834.0,311630313.0,211282.0,42880293.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15390.0,15,2284453.0,2706468675.0,1440254.0,255849945.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15391.0,15,1167980.0,1317301509.0,805729.0,218606076.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15392.0,15,64514.0,8763426.0,27064.0,3114952.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15393.0,15,393034.0,454369118.0,199684.0,32682679.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15394.0,15,1236277.0,1457211413.0,826947.0,132091277.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15395.0,15,214324.0,181064564.0,102204.0,26219895.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15396.0,15,153294.0,122066826.0,87131.0,11805850.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15397.0,15,532541.0,591126506.0,302433.0,72355177.0,0.0,0.0,0.0,0.0
2022-03-11 05:15:00,15398.0,15,635041.0,778247471.0,409643.0,60517838.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15380.0,15,902746.0,1013405433.0,549583.0,197070449.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15381.0,15,1813959.0,2167404629.0,1020529.0,345690581.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15382.0,15,271891.0,262927360.0,122337.0,18748598.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15383.0,15,1775757.0,1893299924.0,1263997.0,241865129.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15384.0,15,466272.0,535174665.0,303191.0,50991124.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15385.0,15,120373.0,53983022.0,58941.0,22834781.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15386.0,15,228966.0,239462899.0,160252.0,33412538.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15387.0,15,1122599.0,1266540087.0,664799.0,150623610.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15388.0,15,1023118.0,1390637192.0,143721.0,21164335.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15389.0,15,184549.0,177872415.0,129249.0,41695864.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15390.0,15,2493795.0,3028770394.0,1540286.0,258136221.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15391.0,15,1239596.0,1223172826.0,953145.0,545540524.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15392.0,15,80462.0,24924025.0,35418.0,4616502.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15393.0,15,338210.0,405740725.0,166146.0,27589053.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15394.0,15,1411816.0,1652724677.0,939188.0,228903516.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15395.0,15,240150.0,232613114.0,77396.0,12874992.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15396.0,15,341713.0,367666983.0,180403.0,26689449.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15397.0,15,667793.0,736085759.0,356497.0,81196835.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,15398.0,15,949041.0,1075701619.0,657194.0,105432309.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15380.0,15,651333.0,716450532.0,422405.0,74882393.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15381.0,15,1714425.0,1944662622.0,1104095.0,305003834.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15382.0,15,397241.0,408969665.0,146209.0,24345884.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15383.0,15,1877590.0,1967737368.0,1274762.0,193135130.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15384.0,15,431506.0,483413818.0,260639.0,41906263.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15385.0,15,99922.0,33737710.0,47627.0,21418539.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15386.0,15,261183.0,288158486.0,175282.0,26040409.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15387.0,15,1749739.0,2134961471.0,1034783.0,178970225.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15388.0,15,385419.0,414636551.0,159098.0,31475721.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15389.0,15,203938.0,185300555.0,152847.0,62911108.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15390.0,15,2465567.0,2902873895.0,1647561.0,305419074.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15391.0,15,1218603.0,1366682369.0,728135.0,218128772.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15392.0,15,87230.0,30325853.0,42148.0,6014011.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15393.0,15,698123.0,818484691.0,349915.0,62006382.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15394.0,15,1486002.0,1732950236.0,943244.0,236432846.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15395.0,15,240793.0,227245113.0,129487.0,17025281.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15396.0,15,310797.0,324967473.0,166632.0,24518660.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15397.0,15,819386.0,849159295.0,470553.0,129832248.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,15398.0,15,1016492.0,1162301788.0,642610.0,115574082.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15380.0,15,544708.0,618790357.0,296161.0,52367926.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15381.0,15,2043268.0,2308034370.0,1045851.0,320596269.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15382.0,15,368646.0,335475253.0,129060.0,27843553.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15383.0,15,2088728.0,2405250835.0,1142699.0,217245780.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15384.0,15,799341.0,1013237274.0,566382.0,87325859.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15385.0,15,117291.0,49015127.0,62719.0,23467263.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15386.0,15,554320.0,679217569.0,360404.0,54455669.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15387.0,15,1812852.0,2178722288.0,1013299.0,213046825.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15388.0,15,341137.0,336008216.0,118173.0,23263425.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15389.0,15,107853.0,73389314.0,55460.0,12806969.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15390.0,15,2973622.0,3579061441.0,1621116.0,312861641.0,0.0,0.0,0.0,0.0
