begintime,sk_object,duration,integrity,M8072C28,M8072C29,M8072C0,M8072C1,M8072C2,M8072C3,M8072C4,M8072C5,M8072C6,M8072C30,M8072C7,M8072C8,M8072C9,M8072C10,M8072C11,M8072C12,M8072C13,M8072C31,M8072C32,M8072C33
2022-03-11 15:00:00,22511.0,60.0,100.0,0.0,0.0,120.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.0,117.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 17:00:00,22595.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 05:00:00,22593.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 20:00:00,22570.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 05:00:00,22536.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 07:00:00,22509.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 05:00:00,22579.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 05:00:00,22574.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 07:00:00,22556.0,60.0,100.0,1.0,1.0,283.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,282.0,281.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 11:00:00,22554.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 03:00:00,22579.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 02:00:00,22597.0,60.0,100.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 20:00:00,22583.0,60.0,100.0,33.0,32.0,1836.0,0.0,29.0,0.0,0.0,5.0,0.0,32.0,13.0,21.0,0.0,1807.0,1783.0,1.0,0.0,0.0,0.0,0.0
2022-03-11 08:00:00,22570.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 02:00:00,22568.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 08:00:00,22578.0,60.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,22594.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 02:00:00,22526.0,60.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 20:00:00,22538.0,60.0,100.0,0.0,0.0,193.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,22578.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 08:00:00,22532.0,60.0,100.0,6.0,6.0,776.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,3.0,3.0,0.0,776.0,761.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,22528.0,60.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 16:00:00,22574.0,60.0,100.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,22541.0,60.0,100.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,182.0,176.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 16:00:00,22586.0,60.0,100.0,29.0,29.0,1970.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,3.0,5.0,0.0,1970.0,1965.0,1.0,0.0,0.0,0.0,0.0
2022-03-14 02:00:00,22515.0,60.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 08:00:00,22519.0,60.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 18:00:00,22592.0,60.0,100.0,6.0,6.0,70.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,70.0,63.0,1.0,0.0,0.0,0.0,0.0
2022-03-11 13:00:00,22510.0,60.0,100.0,0.0,0.0,182.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181.0,180.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 13:00:00,22554.0,60.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,22559.0,60.0,100.0,14.0,14.0,652.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,3.0,0.0,652.0,648.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,22552.0,60.0,100.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 08:00:00,22538.0,60.0,100.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,163.0,162.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 19:00:00,22514.0,60.0,100.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 20:00:00,22539.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 08:00:00,22514.0,60.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,22540.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 23:00:00,22548.0,60.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 13:00:00,22579.0,60.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 22:00:00,22548.0,60.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,22525.0,60.0,100.0,28.0,28.0,672.0,0.0,1.0,0.0,0.0,7.0,0.0,28.0,2.0,0.0,0.0,671.0,656.0,3.0,0.0,0.0,0.0,0.0
2022-03-11 14:00:00,22553.0,60.0,100.0,4.0,4.0,633.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,632.0,629.0,0.0,1.0,0.0,0.0,0.0
2022-03-14 08:00:00,22538.0,60.0,100.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:00:00,22594.0,60.0,100.0,0.0,0.0,76.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 01:00:00,22598.0,60.0,100.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 03:00:00,22546.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,22587.0,60.0,100.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,9.0,0.0,0.0,92.0,26.0,8.0,0.0,0.0,0.0,0.0
2022-03-13 22:00:00,22587.0,60.0,100.0,29.0,26.0,664.0,0.0,52.0,0.0,0.0,4.0,1.0,26.0,5.0,3.0,0.0,612.0,567.0,10.0,3.0,0.0,0.0,0.0
2022-03-15 00:00:00,22554.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 11:00:00,22513.0,60.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:00:00,22515.0,60.0,100.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 18:00:00,22518.0,60.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 07:00:00,22576.0,60.0,100.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 16:00:00,22522.0,60.0,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 16:00:00,22518.0,60.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 14:00:00,22585.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:00:00,22576.0,60.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,1.0,0.0,0.0,0.0,0.0
2022-03-12 23:00:00,22535.0,60.0,100.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,1.0,0.0,0.0,0.0,0.0
2022-03-13 16:00:00,22561.0,60.0,100.0,239.0,233.0,3858.0,0.0,1.0,0.0,16.0,1.0,0.0,233.0,3.0,11.0,0.0,3841.0,3834.0,1.0,0.0,0.0,0.0,0.0
2022-03-11 11:00:00,22587.0,60.0,100.0,68.0,68.0,763.0,0.0,1.0,0.0,1.0,4.0,1.0,68.0,7.0,14.0,0.0,761.0,702.0,12.0,0.0,0.0,0.0,0.0
2022-03-12 01:00:00,22534.0,60.0,100.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:00:00,22530.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,22563.0,60.0,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,22552.0,60.0,100.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,7.0,0.0,129.0,114.0,1.0,0.0,0.0,0.0,0.0
2022-03-11 07:00:00,22532.0,60.0,100.0,7.0,7.0,647.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,3.0,0.0,0.0,647.0,636.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 00:00:00,22536.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,22563.0,60.0,100.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,129.0,124.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 00:00:00,22548.0,60.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 10:00:00,22541.0,60.0,100.0,0.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,557.0,556.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 07:00:00,22581.0,60.0,100.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 17:00:00,22541.0,60.0,100.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,473.0,472.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 20:00:00,22579.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:00:00,22571.0,60.0,100.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,106.0,105.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 15:00:00,22528.0,60.0,100.0,0.0,0.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 15:00:00,22553.0,60.0,100.0,8.0,8.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,603.0,602.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 22:00:00,22564.0,60.0,100.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 04:00:00,22514.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 19:00:00,22523.0,60.0,100.0,7.0,7.0,453.0,0.0,6.0,0.0,0.0,1.0,0.0,7.0,1.0,3.0,0.0,447.0,444.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,22527.0,60.0,100.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 15:00:00,22583.0,60.0,100.0,3.0,3.0,1082.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,14.0,0.0,1082.0,1071.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:00:00,22577.0,60.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 15:00:00,22566.0,60.0,100.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 14:00:00,22580.0,60.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 08:00:00,22562.0,60.0,100.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 21:00:00,22528.0,60.0,100.0,0.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 16:00:00,22516.0,60.0,100.0,7.0,7.0,416.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,412.0,399.0,7.0,0.0,0.0,0.0,0.0
2022-03-12 23:00:00,22566.0,60.0,100.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 09:00:00,22518.0,60.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,22557.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 09:00:00,22567.0,60.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,22553.0,60.0,100.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 08:00:00,22570.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 16:00:00,22516.0,60.0,100.0,3.0,3.0,460.0,0.0,5.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,0.0,455.0,440.0,1.0,0.0,0.0,0.0,0.0
2022-03-14 07:00:00,22531.0,60.0,100.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,445.0,1.0,0.0,0.0,0.0,0.0
2022-03-14 20:00:00,22510.0,60.0,100.0,0.0,0.0,464.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,397.0,2.0,0.0,0.0,0.0,0.0
2022-03-12 15:00:00,22539.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 10:00:00,22546.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,22584.0,60.0,100.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 11:00:00,22515.0,60.0,100.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 08:00:00,22541.0,60.0,100.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,442.0,441.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 20:00:00,22530.0,60.0,100.0,1.0,1.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 12:00:00,22537.0,60.0,100.0,266.0,265.0,1383.0,0.0,20.0,0.0,2.0,1.0,0.0,265.0,1.0,7.0,0.0,1361.0,1355.0,2.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,22510.0,60.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 22:00:00,22514.0,60.0,100.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 01:00:00,22527.0,60.0,100.0,1.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:00:00,22533.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 23:00:00,22553.0,60.0,100.0,3.0,3.0,319.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,318.0,317.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 13:00:00,22596.0,60.0,100.0,3.0,3.0,216.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 18:00:00,22575.0,60.0,100.0,0.0,0.0,586.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,581.0,1.0,0.0,0.0,0.0,0.0
2022-03-11 22:00:00,22590.0,60.0,100.0,62.0,61.0,639.0,0.0,15.0,0.0,1.0,0.0,0.0,61.0,0.0,7.0,0.0,623.0,623.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 09:00:00,22514.0,60.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 21:00:00,22556.0,60.0,100.0,6.0,5.0,825.0,0.0,174.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,649.0,632.0,15.0,0.0,0.0,0.0,0.0
2022-03-12 12:00:00,22555.0,60.0,100.0,0.0,0.0,312.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,311.0,0.0,0.0,0.0,0.0,0.0
