begintime,sk_object,duration,integrity,67194787,67194788,67194793,67194794,67194795,67194796,67196162,73442016,73442017
2022-03-06 02:00:00,7669071.0,3600.0,100.0,347.0,347.0,347.0,347.0,1989.0,1989.0,0.0,,
2022-03-03 15:00:00,7669191.0,3600.0,100.0,910.0,910.0,910.0,910.0,1133.0,1133.0,0.0,,
2022-03-13 01:00:00,7669010.0,3600.0,100.0,105462.0,105462.0,100496.0,100496.0,471.0,431.0,0.0,,
2022-02-05 17:00:00,7668990.0,3600.0,100.0,277668.0,277668.0,267222.0,267222.0,4032.0,3403.0,0.0,,
2022-02-19 12:00:00,7669234.0,3600.0,100.0,1142.0,1142.0,1142.0,1142.0,1259.0,1259.0,0.0,,
2022-02-08 23:00:00,7669077.0,3600.0,100.0,401297.0,401297.0,396435.0,396435.0,5151.0,4647.0,0.0,,
2022-03-14 00:00:00,7669036.0,3600.0,100.0,345.0,345.0,345.0,345.0,768.0,768.0,0.0,,
2022-02-11 12:00:00,7669262.0,3600.0,100.0,1218.0,1218.0,1218.0,1218.0,636.0,636.0,0.0,,
2022-02-06 16:00:00,7669207.0,3600.0,100.0,1711.0,1711.0,1711.0,1711.0,1763.0,1763.0,0.0,,
2022-03-07 00:00:00,69602845.0,3600.0,100.0,430.0,430.0,430.0,430.0,547.0,547.0,0.0,,
2022-02-08 00:00:00,7669257.0,3600.0,100.0,679.0,679.0,679.0,679.0,1987.0,1987.0,0.0,,
2022-02-06 10:00:00,7669055.0,3600.0,100.0,241012.0,241012.0,237552.0,237551.0,3770.0,3067.0,0.0,,
2022-02-12 15:00:00,7669025.0,3600.0,100.0,1918.0,1918.0,1918.0,1918.0,1242.0,1242.0,0.0,,
2022-03-14 20:00:00,7669052.0,3600.0,100.0,4096.0,4096.0,4096.0,4096.0,1224.0,1224.0,0.0,,
2022-02-12 21:00:00,7668990.0,3600.0,100.0,365303.0,365303.0,357568.0,357564.0,5606.0,4978.0,0.0,,
2022-02-03 22:00:00,7669251.0,3600.0,100.0,3211.0,3211.0,3211.0,3211.0,1551.0,1551.0,0.0,,
2022-03-03 21:00:00,7669090.0,3600.0,100.0,2811.0,2811.0,2811.0,2811.0,1736.0,1736.0,0.0,,
2022-02-06 08:00:00,7669134.0,3600.0,100.0,460.0,460.0,462.0,462.0,16.0,16.0,0.0,,
2022-02-04 01:00:00,7669065.0,3600.0,100.0,189982.0,189982.0,186976.0,186968.0,1744.0,1620.0,0.0,,
2022-02-10 02:00:00,7669015.0,3600.0,100.0,118.0,118.0,118.0,118.0,1008.0,1008.0,0.0,,
2022-02-05 01:00:00,7669165.0,3600.0,100.0,52.0,52.0,52.0,52.0,447.0,447.0,0.0,,
2022-03-11 08:00:00,7669252.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-02-05 22:00:00,7669247.0,3600.0,100.0,384.0,384.0,384.0,384.0,439.0,439.0,0.0,,
