NE Name,fdn,BQMARGIN,DRHOLEVRANGE,IDTYPE,INTELEVHOHYST,INTERCELLHYST,ISCHAINNCELL,MINOFFSET,MOIndex,NBR2GNCELLID,PBGTMARGIN,SRC2GNCELLID,SRCHOCTRLSWITCH,className,name,neID
FTBSC02,"NE=280,G2GNCELL=1036_857",69,72,BYID,69,71,NO,4,26_857_1036,1036,71,857,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1036, Source Cell Index=857",26
FTBSC02,"NE=280,G2GNCELL=857_1036",69,72,BYID,69,71,NO,4,26_1036_857,857,71,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=857, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=1036_859",69,72,BYID,69,71,NO,4,26_859_1036,1036,71,859,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1036, Source Cell Index=859",26
FTBSC02,"NE=280,G2GNCELL=859_1036",69,72,BYID,69,71,NO,4,26_1036_859,859,71,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=859, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=1036_867",69,72,BYID,69,71,NO,4,26_867_1036,1036,71,867,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1036, Source Cell Index=867",26
FTBSC02,"NE=280,G2GNCELL=867_1036",69,72,BYID,69,71,NO,4,26_1036_867,867,71,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=867, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=1036_868",66,72,BYID,69,71,NO,9,26_868_1036,1036,76,868,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1036, Source Cell Index=868",26
FTBSC02,"NE=280,G2GNCELL=868_1036",69,72,BYID,69,71,NO,4,26_1036_868,868,71,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=868, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=1036_1033",69,72,BYID,69,71,NO,4,26_1033_1036,1036,71,1033,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1036, Source Cell Index=1033",26
FTBSC02,"NE=280,G2GNCELL=1033_1036",69,72,BYID,69,71,NO,4,26_1036_1033,1033,71,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1033, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=1036_1034",69,72,BYID,69,71,NO,4,26_1034_1036,1036,71,1034,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1036, Source Cell Index=1034",26
FTBSC02,"NE=280,G2GNCELL=1034_1036",72,72,BYID,69,71,NO,0,26_1036_1034,1034,68,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1034, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=1036_1035",69,72,BYID,69,71,NO,4,26_1035_1036,1036,71,1035,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1036, Source Cell Index=1035",26
FTBSC02,"NE=280,G2GNCELL=1035_1036",69,72,BYID,69,71,NO,6,26_1036_1035,1035,71,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1035, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=5025_1036",69,72,BYID,69,71,NO,6,26_1036_5025,5025,71,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=5025, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=1037_857",69,72,BYID,69,71,NO,4,26_857_1037,1037,71,857,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1037, Source Cell Index=857",26
FTBSC02,"NE=280,G2GNCELL=857_1037",69,72,BYID,69,71,NO,4,26_1037_857,857,71,1037,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=857, Source Cell Index=1037",26
FTBSC02,"NE=280,G2GNCELL=1037_859",69,72,BYID,69,71,NO,4,26_859_1037,1037,71,859,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1037, Source Cell Index=859",26
FTBSC02,"NE=280,G2GNCELL=859_1037",69,72,BYID,69,71,NO,4,26_1037_859,859,71,1037,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=859, Source Cell Index=1037",26
FTBSC02,"NE=280,G2GNCELL=1037_867",69,72,BYID,69,71,NO,4,26_867_1037,1037,71,867,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1037, Source Cell Index=867",26
FTBSC02,"NE=280,G2GNCELL=867_1037",69,72,BYID,69,71,NO,4,26_1037_867,867,71,1037,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=867, Source Cell Index=1037",26
FTBSC02,"NE=280,G2GNCELL=1037_868",69,72,BYID,69,71,NO,4,26_868_1037,1037,71,868,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1037, Source Cell Index=868",26
FTBSC02,"NE=280,G2GNCELL=868_1037",69,72,BYID,69,71,NO,4,26_1037_868,868,71,1037,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=868, Source Cell Index=1037",26
FTBSC02,"NE=280,G2GNCELL=1033_1037",69,72,BYID,69,71,NO,4,26_1037_1033,1033,71,1037,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1033, Source Cell Index=1037",26
FTBSC02,"NE=280,G2GNCELL=1037_1034",69,72,BYID,69,71,NO,4,26_1034_1037,1037,71,1034,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1037, Source Cell Index=1034",26
FTBSC02,"NE=280,G2GNCELL=1034_1037",69,72,BYID,69,71,NO,4,26_1037_1034,1034,71,1037,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1034, Source Cell Index=1037",26
FTBSC02,"NE=280,G2GNCELL=1037_1035",69,72,BYID,69,71,NO,4,26_1035_1037,1037,71,1035,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1037, Source Cell Index=1035",26
FTBSC02,"NE=280,G2GNCELL=1035_1037",69,72,BYID,69,71,NO,6,26_1037_1035,1035,71,1037,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1035, Source Cell Index=1037",26
FTBSC02,"NE=280,G2GNCELL=1037_1036",69,72,BYID,69,71,NO,4,26_1036_1037,1037,71,1036,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1037, Source Cell Index=1036",26
FTBSC02,"NE=280,G2GNCELL=1036_1037",69,72,BYID,69,71,NO,4,26_1037_1036,1036,71,1037,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1036, Source Cell Index=1037",26
FTBSC02,"NE=280,G2GNCELL=874_1042",69,72,BYID,69,71,NO,4,26_1042_874,874,71,1042,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=874, Source Cell Index=1042",26
FTBSC02,"NE=280,G2GNCELL=1042_1041",69,72,BYID,69,71,NO,4,26_1041_1042,1042,71,1041,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1042, Source Cell Index=1041",26
FTBSC02,"NE=280,G2GNCELL=981_1074",72,72,BYID,69,71,NO,0,26_1074_981,981,68,1074,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=981, Source Cell Index=1074",26
FTBSC02,"NE=280,G2GNCELL=1074_982",69,72,BYID,69,71,NO,4,26_982_1074,1074,71,982,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1074, Source Cell Index=982",26
FTBSC02,"NE=280,G2GNCELL=982_1074",69,72,BYID,69,71,NO,6,26_1074_982,982,71,1074,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=982, Source Cell Index=1074",26
FTBSC02,"NE=280,G2GNCELL=985_1074",69,72,BYID,69,71,NO,4,26_1074_985,985,71,1074,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=985, Source Cell Index=1074",26
FTBSC02,"NE=280,G2GNCELL=1074_1073",69,72,BYID,69,71,NO,4,26_1073_1074,1074,71,1073,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1074, Source Cell Index=1073",26
FTBSC02,"NE=280,G2GNCELL=1073_1074",69,72,BYID,69,71,NO,4,26_1074_1073,1073,71,1074,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1073, Source Cell Index=1074",26
FTBSC02,"NE=280,G2GNCELL=1075_961",69,72,BYID,69,71,NO,4,26_961_1075,1075,71,961,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=961",26
FTBSC02,"NE=280,G2GNCELL=961_1075",69,72,BYID,69,71,NO,4,26_1075_961,961,71,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=961, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_962",69,72,BYID,69,71,NO,4,26_962_1075,1075,71,962,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=962",26
FTBSC02,"NE=280,G2GNCELL=962_1075",69,72,BYID,69,71,NO,4,26_1075_962,962,71,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=962, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_963",69,72,BYID,69,71,NO,4,26_963_1075,1075,71,963,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=963",26
FTBSC02,"NE=280,G2GNCELL=963_1075",69,72,BYID,69,71,NO,4,26_1075_963,963,71,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=963, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_964",69,72,BYID,69,71,NO,4,26_964_1075,1075,71,964,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=964",26
FTBSC02,"NE=280,G2GNCELL=964_1075",66,72,BYID,69,73,NO,12,26_1075_964,964,76,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=964, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_965",69,72,BYID,69,71,NO,4,26_965_1075,1075,71,965,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=965",26
FTBSC02,"NE=280,G2GNCELL=1075_969",69,72,BYID,69,71,NO,4,26_969_1075,1075,71,969,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=969",26
FTBSC02,"NE=280,G2GNCELL=969_1075",72,72,BYID,69,71,NO,0,26_1075_969,969,68,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=969, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_970",69,72,BYID,69,71,NO,4,26_970_1075,1075,71,970,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=970",26
FTBSC02,"NE=280,G2GNCELL=970_1075",69,72,BYID,69,71,NO,4,26_1075_970,970,71,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=970, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_977",72,72,BYID,69,71,NO,0,26_977_1075,1075,68,977,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=977",26
FTBSC02,"NE=280,G2GNCELL=977_1075",66,72,BYID,69,71,NO,20,26_1075_977,977,80,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=977, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_978",72,72,BYID,69,71,NO,0,26_978_1075,1075,68,978,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=978",26
FTBSC02,"NE=280,G2GNCELL=978_1075",66,72,BYID,69,71,NO,20,26_1075_978,978,80,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=978, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_979",69,72,BYID,69,71,NO,4,26_979_1075,1075,71,979,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=979",26
FTBSC02,"NE=280,G2GNCELL=979_1075",69,72,BYID,69,71,NO,4,26_1075_979,979,71,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=979, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_980",69,72,BYID,69,71,NO,4,26_980_1075,1075,71,980,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=980",26
FTBSC02,"NE=280,G2GNCELL=980_1075",69,72,BYID,69,71,NO,4,26_1075_980,980,71,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=980, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_981",72,72,BYID,69,71,NO,0,26_981_1075,1075,68,981,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=981",26
FTBSC02,"NE=280,G2GNCELL=981_1075",72,72,BYID,69,71,NO,0,26_1075_981,981,68,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=981, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_982",69,72,BYID,69,71,NO,4,26_982_1075,1075,71,982,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=982",26
FTBSC02,"NE=280,G2GNCELL=982_1075",72,72,BYID,69,71,NO,1,26_1075_982,982,68,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=982, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_1073",69,72,BYID,69,71,NO,4,26_1073_1075,1075,71,1073,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=1073",26
FTBSC02,"NE=280,G2GNCELL=1073_1075",69,72,BYID,69,71,NO,4,26_1075_1073,1073,71,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1073, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1075_1074",69,72,BYID,69,71,NO,4,26_1074_1075,1075,71,1074,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1075, Source Cell Index=1074",26
FTBSC02,"NE=280,G2GNCELL=1074_1075",69,72,BYID,69,71,NO,4,26_1075_1074,1074,71,1075,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1074, Source Cell Index=1075",26
FTBSC02,"NE=280,G2GNCELL=1076_962",69,72,BYID,69,71,NO,4,26_962_1076,1076,71,962,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1076, Source Cell Index=962",26
FTBSC02,"NE=280,G2GNCELL=962_1076",69,72,BYID,69,71,NO,4,26_1076_962,962,71,1076,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=962, Source Cell Index=1076",26
FTBSC02,"NE=280,G2GNCELL=894_882",69,72,BYID,69,71,NO,6,26_882_894,894,71,882,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=882",26
FTBSC02,"NE=280,G2GNCELL=883_894",69,72,BYID,69,71,NO,4,26_894_883,883,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=883, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=894_884",69,72,BYID,69,71,NO,6,26_884_894,894,71,884,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=884",26
FTBSC02,"NE=280,G2GNCELL=894_885",69,72,BYID,69,71,NO,6,26_885_894,894,71,885,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=885",26
FTBSC02,"NE=280,G2GNCELL=885_894",69,72,BYID,69,71,NO,6,26_894_885,885,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=885, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=894_889",69,72,BYID,69,71,NO,6,26_889_894,894,71,889,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=889",26
FTBSC02,"NE=280,G2GNCELL=889_894",69,72,BYID,69,71,NO,6,26_894_889,889,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=889, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=894_891",69,72,BYID,69,71,NO,6,26_891_894,894,71,891,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=891",26
FTBSC02,"NE=280,G2GNCELL=891_894",69,72,BYID,69,71,NO,4,26_894_891,891,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=891, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=894_892",69,72,BYID,69,71,NO,6,26_892_894,894,71,892,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=892",26
FTBSC02,"NE=280,G2GNCELL=892_894",69,72,BYID,69,71,NO,4,26_894_892,892,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=892, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=894_893",69,72,BYID,69,71,NO,6,26_893_894,894,71,893,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=893",26
FTBSC02,"NE=280,G2GNCELL=893_894",69,72,BYID,69,71,NO,6,26_894_893,893,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=893, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=993_881",72,72,BYID,69,71,NO,0,26_881_993,993,68,881,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=881",26
FTBSC02,"NE=280,G2GNCELL=993_882",69,72,BYID,69,71,NO,4,26_882_993,993,71,882,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=882",26
FTBSC02,"NE=280,G2GNCELL=993_883",69,72,BYID,69,71,NO,4,26_883_993,993,71,883,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=883",26
FTBSC02,"NE=280,G2GNCELL=883_993",69,72,BYID,69,71,NO,4,26_993_883,883,71,993,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=883, Source Cell Index=993",26
FTBSC02,"NE=280,G2GNCELL=618_617",72,72,BYID,69,71,NO,9,26_617_618,618,66,617,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=618, Source Cell Index=617",26
FTBSC02,"NE=280,G2GNCELL=617_618",69,72,BYID,69,70,NO,4,26_618_617,617,69,618,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=617, Source Cell Index=618",26
FTBSC02,"NE=280,G2GNCELL=619_617",69,72,BYID,69,71,NO,10,26_617_619,619,69,617,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=619, Source Cell Index=617",26
FTBSC02,"NE=280,G2GNCELL=617_619",74,72,BYID,69,71,NO,6,26_619_617,617,68,619,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=617, Source Cell Index=619",26
FTBSC02,"NE=280,G2GNCELL=993_889",69,72,BYID,69,71,NO,4,26_889_993,993,71,889,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=889",26
FTBSC02,"NE=280,G2GNCELL=619_618",69,72,BYID,69,70,NO,6,26_618_619,619,69,618,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=619, Source Cell Index=618",26
FTBSC02,"NE=280,G2GNCELL=618_619",69,72,BYID,69,70,NO,6,26_619_618,618,69,619,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=618, Source Cell Index=619",26
FTBSC02,"NE=280,G2GNCELL=489_531",72,72,BYID,69,70,NO,1,26_531_489,489,66,531,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=531",26
FTBSC02,"NE=280,G2GNCELL=531_489",72,72,BYID,69,70,NO,1,26_489_531,531,66,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=531, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=993_891",69,72,BYID,69,71,NO,4,26_891_993,993,71,891,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=891",26
FTBSC02,"NE=280,G2GNCELL=489_634",66,72,BYID,69,71,NO,13,26_634_489,489,74,634,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=634",26
FTBSC02,"NE=280,G2GNCELL=891_993",69,72,BYID,69,71,NO,4,26_993_891,891,71,993,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=891, Source Cell Index=993",26
FTBSC02,"NE=280,G2GNCELL=634_489",69,72,BYID,69,70,NO,7,26_489_634,634,69,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=634, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=993_892",66,72,BYID,69,71,NO,9,26_892_993,993,76,892,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=892",26
FTBSC02,"NE=280,G2GNCELL=489_569",69,72,BYID,69,70,NO,6,26_569_489,489,69,569,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=569",26
FTBSC02,"NE=280,G2GNCELL=569_489",69,72,BYID,69,70,NO,6,26_489_569,569,69,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=569, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=993_893",69,72,BYID,69,71,NO,4,26_893_993,993,71,893,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=893",26
FTBSC02,"NE=280,G2GNCELL=489_570",69,72,BYID,69,71,NO,12,26_570_489,489,69,570,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=570",26
FTBSC02,"NE=280,G2GNCELL=893_993",69,72,BYID,69,71,NO,6,26_993_893,893,71,993,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=893, Source Cell Index=993",26
FTBSC02,"NE=280,G2GNCELL=570_489",69,72,BYID,69,70,NO,6,26_489_570,570,69,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=570, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=993_894",69,72,BYID,69,71,NO,4,26_894_993,993,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=489_571",72,72,BYID,69,71,NO,0,26_571_489,489,66,571,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=571",26
FTBSC02,"NE=280,G2GNCELL=894_993",69,72,BYID,69,71,NO,6,26_993_894,894,71,993,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=993",26
FTBSC02,"NE=280,G2GNCELL=571_489",69,72,BYID,69,70,NO,6,26_489_571,571,69,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=571, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=489_572",66,70,BYID,68,71,NO,9,26_572_489,489,74,572,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=572",26
FTBSC02,"NE=280,G2GNCELL=881_994",69,72,BYID,69,71,NO,6,26_994_881,881,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=881, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=572_489",72,70,BYID,68,71,NO,0,26_489_572,572,66,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=572, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=489_573",69,72,BYID,69,70,NO,6,26_573_489,489,69,573,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=573",26
FTBSC02,"NE=280,G2GNCELL=883_994",69,72,BYID,69,71,NO,4,26_994_883,883,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=883, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=994_889",69,72,BYID,69,71,NO,4,26_889_994,994,71,889,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=994, Source Cell Index=889",26
FTBSC02,"NE=280,G2GNCELL=573_489",69,72,BYID,67,68,NO,4,26_489_573,573,68,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=573, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=889_994",69,72,BYID,69,71,NO,6,26_994_889,889,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=889, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=489_434",66,72,BYID,69,71,NO,13,26_434_489,489,74,434,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=434",26
FTBSC02,"NE=280,G2GNCELL=434_489",66,72,BYID,69,71,NO,13,26_489_434,434,74,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=434, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=489_465",69,72,BYID,69,70,NO,6,26_465_489,489,69,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=994_891",69,72,BYID,69,71,NO,4,26_891_994,994,71,891,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=994, Source Cell Index=891",26
FTBSC02,"NE=280,G2GNCELL=465_489",69,72,BYID,69,71,NO,4,26_489_465,465,69,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=489",26
