begintime,sk_object,duration,integrity,1279870419,1277269435,1277269436,1277269440,1282411395,1282412159,1282412160,1282411396,1282411397,1282411394,1277269417,1277269419,1277269418,1277269441,1277269437,1277269438,1277269439,1277269420,1277269421,1277269422,1277269423,1277269424,1277269425,1277269426,1277269427,1277269428,1277269429,1277269430,1277269431,1277269432,1277269433,1277269434,1277269442,1277269443,1277269447,1277269449,1277869417,1277869418,1277869419,1278069417,1278069418,1278069419,1278069420,1278069421,1278069422,1279870420,1279870421,1279870422,1279869421,1279869422,1279869423,1279870423,1279869424,1279869425,1282411392,1282411393,1279869430,1279869420,1279870418,1279869417,1279869427,1279869429,1282423788,1282423789,1282432598,1282432498,1282435898
2022-02-10,335936.0,86400.0,100.0,215426781.0,0.0,0.0,0.0,166.83333333333334,930954.0,7047288.0,2239.0,2201.2083333333335,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,7978242.0,0.0,2588058.0,257656606.0,348992022.0,8444783.0,6901747.0,,,12502.0,23476.0,7278.083333333333,164674.0,8247906.0,0.0,12466.375,6387.0,6950.0,712.0,703.2916666666666,7378.0,4163.331666666667,125774526.0,6387.0,5353.441833333333,0.0,,,0.0,0.0,0.0
2022-03-14,335936.0,86400.0,100.0,166964574.0,0.0,0.0,0.0,171.41666666666666,884636.0,6417199.0,2242.0,2223.1666666666665,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,7301835.0,0.0,1731565.0,238761225.0,311041702.0,7912929.0,6284320.0,,,11937.0,21045.0,6434.25,151364.0,2339096.0,0.0,9661.75,6421.0,6981.0,727.0,717.2083333333334,7406.0,3857.3992916666666,111192526.0,6421.0,5190.460166666667,0.0,,,0.0,0.0,0.0
2022-03-07,335936.0,82800.0,95.83333333333333,216968120.0,0.0,0.0,0.0,171.04347826086956,901295.0,6913229.0,2238.0,2212.217391304348,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,7814524.0,0.0,2490289.0,258630666.0,350102820.0,8371765.0,6823614.0,,,13007.0,25170.0,7618.521739130435,165586.0,8178875.0,0.0,13101.565217391304,6610.0,7107.0,727.0,718.7391304347826,7547.0,4181.333608695652,126170439.0,6610.0,5381.628956521739,0.0,,,0.0,0.0,0.0
2022-03-13,335936.0,75600.0,87.5,181466902.0,0.0,0.0,0.0,171.76190476190476,825674.0,6021538.0,2242.0,2213.9523809523807,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,6847212.0,0.0,1932230.0,231401939.0,300341440.0,7654171.0,6040142.0,,,12120.0,22290.0,7069.476190476191,154644.0,3046258.0,0.0,12001.285714285714,6354.0,6958.0,727.0,717.2380952380952,7363.0,4341.550809523809,106897347.0,6354.0,5581.198809523809,0.0,,,0.0,0.0,0.0
2022-02-08,335936.0,86400.0,100.0,217985092.0,0.0,0.0,0.0,166.33333333333334,955153.0,7082236.0,2238.9583333333335,2201.4166666666665,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,8037389.0,0.0,2588774.0,259908178.0,353442138.0,8498291.0,6976429.0,,,13185.0,24383.0,7474.833333333333,163924.0,9595162.0,0.0,12614.333333333334,6392.0,6904.0,712.0,702.375,7286.0,4103.40575,129174188.0,6392.0,5297.4425833333335,0.0,,,0.0,0.0,0.0
2022-02-06,335936.0,86400.0,100.0,222465470.0,0.0,0.0,0.0,167.95833333333334,964220.0,6944956.0,2239.0,2229.25,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,7909176.0,0.0,2570380.0,254973783.0,346907077.0,8393558.0,6851875.0,,,13034.0,24180.0,7454.0,160806.0,4496587.0,0.0,12873.625,6515.0,7088.0,712.0,708.875,7473.0,4423.3022083333335,128814709.0,6515.0,5624.242125,0.0,,,0.0,0.0,0.0
2022-02-19,335936.0,86400.0,100.0,222882902.0,0.0,0.0,0.0,168.70833333333334,931638.0,7036369.0,2272.1666666666665,2262.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,7968007.0,0.0,2428768.0,260473422.0,350486540.0,8534937.0,6938097.0,,,12678.0,25220.0,7609.291666666667,158447.0,4599865.0,0.0,12897.875,6451.0,6971.0,715.0416666666666,711.9583333333334,7405.0,4397.441458333334,131497004.0,6451.0,5600.567166666667,0.0,,,0.0,0.0,0.0
2022-03-02,335936.0,86400.0,100.0,226893855.0,0.0,0.0,0.0,172.66666666666666,884557.0,6885012.0,2312.0,2296.4583333333335,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,7769569.0,0.0,2489923.0,259538731.0,345901549.0,8470713.0,6810243.0,,,13195.0,26367.0,7565.791666666667,168380.0,6989679.0,0.0,13129.25,6590.0,7097.0,727.0,722.8333333333334,7517.0,4353.790708333333,130750768.0,6590.0,5585.082666666666,0.0,,,0.0,0.0,0.0
2022-02-20,335936.0,86400.0,100.0,221075323.0,0.0,0.0,0.0,167.625,906887.0,6719546.0,2272.0,2255.5833333333335,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,7626433.0,0.0,2365963.0,253113165.0,337658437.0,8329177.0,6701854.0,,,12541.0,24983.0,7215.458333333333,160142.0,3869788.0,0.0,12793.208333333334,6522.0,7065.0,715.0,708.2916666666666,7488.0,4445.198875,124691104.0,6522.0,5650.5855833333335,0.0,,,0.0,0.0,0.0
2022-03-06,335936.0,79200.0,91.66666666666667,225973016.0,0.0,0.0,0.0,173.04545454545453,977657.0,6972487.0,2238.0,2224.7727272727275,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,7950144.0,0.0,2571637.0,260633827.0,349803551.0,8421289.0,6818525.0,,,13448.0,26565.0,7866.818181818182,156500.0,5902938.0,0.0,14265.454545454546,6621.0,7118.0,727.0,723.0909090909091,7579.0,4517.6275,124618395.0,6621.0,5693.456045454545,0.0,,,0.0,0.0,0.0
2022-03-01,335936.0,86400.0,100.0,227660196.0,0.0,0.0,0.0,171.04166666666666,985550.0,7097790.0,2311.9583333333335,2281.3333333333335,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,8083340.0,0.0,2509383.0,264828186.0,356235580.0,8602547.0,6941334.0,,,12734.0,25043.0,7568.0,166658.0,7189330.0,0.0,13174.291666666666,6692.0,7259.0,726.9583333333334,717.375,7682.0,4362.522833333333,130782486.0,6692.0,5570.761291666667,0.0,,,0.0,0.0,0.0
2022-02-11,335936.0,86400.0,100.0,219953792.0,0.0,0.0,0.0,166.95833333333334,951511.0,7155863.0,2246.2083333333335,2212.1666666666665,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,8107374.0,0.0,2552207.0,263271840.0,356862028.0,8634716.0,7034530.0,,,12873.0,24632.0,7430.0,165609.0,7716932.0,0.0,12727.291666666666,6424.0,6927.0,712.0,703.875,7326.0,4198.937291666667,128409791.0,6424.0,5390.478791666666,0.0,,,0.0,0.0,0.0
2022-03-15,335936.0,82800.0,95.83333333333333,180505577.0,0.0,0.0,0.0,171.65217391304347,859790.0,6408150.0,2242.6521739130435,2219.521739130435,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,7267940.0,0.0,1942147.0,239051903.0,315152506.0,7821832.0,6301871.0,,,11968.0,22580.0,6726.086956521739,155838.0,3681530.0,0.0,10899.695652173914,6339.0,6889.0,727.0,719.2173913043479,7320.0,4023.428956521739,111391412.0,6339.0,5293.869913043478,0.0,,,0.0,0.0,0.0
2022-02-12,335936.0,86400.0,100.0,227971479.0,0.0,0.0,0.0,167.0,940943.0,7194003.0,2237.2916666666665,2224.2083333333335,168.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.5,8135076.0,0.0,2593226.0,264909164.0,358547470.0,8678836.0,7097290.0,,,13039.0,24982.0,7635.708333333333,162557.0,6158900.0,0.0,13192.333333333334,6422.0,6996.0,706.9583333333334,703.75,7416.0,4325.506458333333,131954555.0,6422.0,5499.78775,0.0,,,0.0,0.0,0.0
2022-02-13,335936.0,86400.0,100.0,224726895.0,0.0,0.0,0.0,167.79166666666666,948019.0,6962716.0,2259.0,2244.75,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,7910735.0,0.0,2516764.0,262456414.0,353606397.0,8564581.0,6954655.0,,,13322.0,25269.0,7403.666666666667,165370.0,5192101.0,0.0,13004.541666666666,6468.0,6983.0,712.0,708.5416666666666,7387.0,4389.982208333333,127943427.0,6468.0,5581.26575,0.0,,,0.0,0.0,0.0
2022-02-05,335936.0,86400.0,100.0,218994532.0,0.0,0.0,0.0,166.29166666666666,966721.0,7214991.0,2233.5833333333335,2220.25,168.08333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,8181712.0,0.0,2476657.0,262253486.0,358077736.0,8638354.0,7099417.0,,,13012.0,25015.0,7410.625,166250.0,5293147.0,0.0,12672.833333333334,6520.0,7102.0,709.2916666666666,704.2083333333334,7489.0,4286.546541666667,128063858.0,6520.0,5475.474458333333,0.0,,,0.0,0.0,0.0
