begintime,sk_object,duration,integrity,M8013C80,M8013C81,M8013C5,M8013C6,M8013C10,M8013C11,M8013C7,M8013C9,M8013C0,M8013C1,M8013C2,M8013C3,M8013C4,M8013C12,M8013C13,M8013C15,M8013C16,M8013C17,M8013C18,M8013C19,M8013C21,M8013C24,M8013C25,M8013C26,M8013C27,M8013C28,M8013C29,M8013C30,M8013C31,M8013C32,M8013C33,M8013C34,M8013C35,M8013C36,M8013C37,M8013C38,M8013C39,M8013C40,M8013C41,M8013C42,M8013C43,M8013C44,M8013C45,M8013C46,M8013C47,M8013C48,M8013C49,M8013C50,M8013C51,M8013C52,M8013C53,M8013C54,M8013C55,M8013C56,M8013C57,M8013C58,M8013C60,M8013C69,M8013C61,M8013C62,M8013C63,M8013C64,M8013C65,M8013C66,M8013C67,M8013C68,M8013C70,M8013C71,M8013C72,M8013C73,M8013C74,M8013C75,M8013C76,M8013C77,M8013C78,M8013C79,M8013C82,M8013C83,M8013C84,M8013C85,M8013C86,M8013C87,M8013C88,M8013C89,M8013C90,M8013C91,M8013C92,M8013C93,M8013C94,M8013C95,M8013C96,M8013C97,M8013C99,M8013C100,M8013C101,M8013C102,M8013C103,M8013C104,M8013C105,M8013C106,M8013C107,M8013C108,M8013C109,M8013C110,M8013C111,M8013C112,M8013C113,M8013C114,M8013C115,M8013C116,M8013C117,M8013C118,M8013C119,M8013C121,M8013C122,M8013C123,M8013C124
2022-03-11,16894.0,1440.0,100.0,0.0,0.0,23650.0,263.0,112.0,0.0,0.0,7912.0,0.0,0.0,31.0,8.0,0.0,80.0,13095.0,105.0,0.0,8923.0,6830.0,8160.0,0.0,147988249.0,360383945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8697.0,8134.0,6819.0,0.0,0.0,0.0,0.0,0.0,23650.0,23647.0,16444.0,290.0,16373.0,290.0,60.0,411.0,410.0,410.0,409.0,13200.0,11435.0,46.0,0.0,0.0,0.0,0.0,31.0,10608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,,961.0,0.0,0.0,0.0,0.0,8930.0,6835.0,8172.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,0.0,0.0,0.0,80.0,443.0,1.0,201.0,0.0,9.0,50.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,32.0,0.0
2022-03-11,16895.0,1440.0,100.0,0.0,0.0,33435.0,101.0,141.0,0.0,0.0,8812.0,0.0,0.0,31.0,1.0,0.0,55.0,23552.0,145.0,1.0,9516.0,11042.0,12978.0,0.0,274308040.0,571330900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9426.0,12968.0,11041.0,0.0,0.0,0.0,0.0,0.0,33435.0,33431.0,25560.0,438.0,25516.0,438.0,42.0,912.0,912.0,912.0,912.0,23698.0,21805.0,101.0,2.0,0.0,0.0,0.0,0.0,17672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,,397.0,0.0,0.0,0.0,0.0,9521.0,11047.0,12992.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.0,0.0,0.0,0.0,55.0,481.0,6.0,330.0,0.0,3.0,39.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,12.0,0.0
2022-03-11,16896.0,1440.0,100.0,0.0,0.0,141756.0,48.0,303.0,0.0,0.0,47888.0,0.0,0.0,110.0,1.0,0.0,59.0,94033.0,395.0,0.0,46106.0,40288.0,55410.0,0.0,754591482.0,2361733124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46072.0,55401.0,40283.0,0.0,0.0,0.0,0.0,0.0,141756.0,141747.0,98502.0,1768.0,98335.0,1768.0,164.0,3216.0,3215.0,3215.0,3214.0,94428.0,89028.0,107.0,8.0,0.0,0.0,0.0,31.0,77549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,,23.0,0.0,0.0,0.0,0.0,46119.0,40301.0,55464.0,0.0,0.0,0.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.0,0.0,0.0,0.0,59.0,1341.0,0.0,524.0,0.0,130.0,150.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,56.0,0.0
2022-03-11,16897.0,1440.0,100.0,0.0,0.0,52296.0,140.0,152.0,0.0,0.0,13861.0,0.0,0.0,40.0,6.0,0.0,54.0,37171.0,84.0,0.0,14779.0,17074.0,20583.0,0.0,488700403.0,985321633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14650.0,20573.0,17073.0,0.0,0.0,0.0,0.0,0.0,52296.0,52292.0,39673.0,759.0,39614.0,759.0,52.0,1275.0,1274.0,1275.0,1274.0,37255.0,34593.0,54.0,0.0,0.0,0.0,0.0,1.0,26410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,545.0,0.0,0.0,0.0,0.0,14786.0,17090.0,20620.0,0.0,0.0,0.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.0,0.0,0.0,0.0,54.0,337.0,5.0,262.0,0.0,4.0,25.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0
2022-03-11,16898.0,1440.0,100.0,0.0,0.0,89036.0,186.0,352.0,0.0,0.0,28740.0,0.0,0.0,56.0,7.0,0.0,53.0,60525.0,123.0,0.0,28686.0,23388.0,37148.0,0.0,515958622.0,1452742975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28520.0,37139.0,23377.0,0.0,0.0,0.0,0.0,0.0,89036.0,89034.0,61699.0,907.0,61611.0,907.0,80.0,1408.0,1408.0,1405.0,1405.0,60648.0,57998.0,52.0,2.0,0.0,0.0,0.0,14.0,51132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,,215.0,0.0,0.0,0.0,0.0,28699.0,23389.0,37157.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.0,0.0,0.0,0.0,53.0,538.0,0.0,215.0,1.0,22.0,47.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
2022-03-11,16899.0,1440.0,100.0,0.0,0.0,12050.0,67.0,53.0,0.0,0.0,4315.0,0.0,0.0,8.0,3.0,0.0,39.0,7227.0,31.0,0.0,4329.0,3099.0,4689.0,0.0,93023646.0,254736284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4274.0,4681.0,3095.0,0.0,0.0,0.0,0.0,0.0,12050.0,12050.0,8343.0,108.0,8326.0,108.0,13.0,237.0,237.0,237.0,237.0,7258.0,6638.0,8.0,0.0,0.0,0.0,0.0,17.0,3717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,244.0,0.0,0.0,0.0,0.0,4331.0,3099.0,4691.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,39.0,133.0,1.0,54.0,0.0,2.0,20.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0
2022-03-11,16900.0,1440.0,100.0,0.0,0.0,88820.0,633.0,487.0,0.0,0.0,26763.0,0.0,0.0,149.0,48.0,0.0,75.0,60313.0,437.0,0.0,27566.0,24441.0,37446.0,0.0,363045202.0,1090701559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27007.0,37391.0,24422.0,0.0,0.0,0.0,0.0,0.0,88820.0,88788.0,65004.0,1033.0,64742.0,1033.0,211.0,1372.0,1371.0,1367.0,1366.0,60750.0,55164.0,161.0,0.0,0.0,0.0,0.0,63.0,46949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,,2750.0,0.0,0.0,0.0,0.0,27604.0,24453.0,37516.0,0.0,0.0,0.0,32.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5149.0,0.0,0.0,0.0,75.0,1529.0,0.0,719.0,0.0,40.0,236.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0
2022-03-11,16901.0,1440.0,100.0,0.0,0.0,48339.0,86.0,188.0,0.0,0.0,18795.0,0.0,0.0,28.0,0.0,0.0,47.0,29283.0,52.0,0.0,18833.0,11668.0,17924.0,0.0,218861565.0,713068100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18747.0,17924.0,11668.0,0.0,0.0,0.0,0.0,0.0,48339.0,48338.0,30233.0,344.0,30201.0,344.0,32.0,505.0,500.0,505.0,500.0,29335.0,28383.0,28.0,0.0,0.0,0.0,0.0,1.0,28087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,,56.0,0.0,0.0,0.0,0.0,18843.0,11668.0,17927.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,47.0,141.0,0.0,75.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2022-03-11,16902.0,1440.0,100.0,0.0,0.0,119245.0,1250.0,514.0,0.0,0.0,31913.0,0.0,2.0,225.0,51.0,0.0,187.0,87572.0,521.0,0.0,38657.0,39018.0,42820.0,0.0,609233738.0,1589197622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37504.0,42750.0,38991.0,0.0,0.0,0.0,0.0,0.0,119245.0,119221.0,89950.0,2378.0,89566.0,2378.0,329.0,2405.0,2405.0,2405.0,2405.0,88093.0,74779.0,210.0,5.0,0.0,0.0,0.0,3.0,79631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,,8010.0,0.0,0.0,0.0,0.0,38735.0,39033.0,42847.0,0.0,0.0,0.0,44.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12793.0,0.0,0.0,0.0,187.0,1712.0,5.0,825.0,1.0,110.0,196.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0
2022-03-11,16903.0,1440.0,100.0,0.0,0.0,6881.0,57.0,8.0,0.0,0.0,989.0,0.0,0.0,26.0,3.0,0.0,7.0,5737.0,69.0,0.0,1868.0,1710.0,3360.0,0.0,73072439.0,67293450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.0,3358.0,1707.0,0.0,0.0,0.0,0.0,0.0,6881.0,6881.0,6110.0,32.0,6070.0,32.0,37.0,48.0,48.0,48.0,48.0,5806.0,2477.0,28.0,0.0,0.0,0.0,0.0,0.0,5614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,,3180.0,0.0,0.0,0.0,0.0,1874.0,1713.0,3372.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,0.0,0.0,0.0,7.0,221.0,14.0,166.0,0.0,2.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
2022-03-11,16904.0,1440.0,100.0,0.0,0.0,153892.0,394.0,493.0,0.0,0.0,53567.0,0.0,1.0,194.0,17.0,0.0,71.0,101321.0,535.0,56.0,52397.0,44905.0,56984.0,0.0,738233215.0,2498300827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52063.0,56928.0,44901.0,0.0,0.0,0.0,0.0,0.0,153892.0,153881.0,103754.0,1404.0,103404.0,1404.0,329.0,2287.0,2287.0,2285.0,2285.0,101912.0,97177.0,139.0,3.0,0.0,0.0,0.0,130.0,89045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,,455.0,0.0,0.0,0.0,0.0,52426.0,44913.0,57061.0,0.0,0.0,0.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4144.0,0.0,0.0,0.0,71.0,1542.0,1.0,639.0,0.0,118.0,275.0,0.0,17.0,56.0,0.0,0.0,0.0,0.0,138.0,0.0
2022-03-11,16905.0,1440.0,100.0,0.0,0.0,67740.0,194.0,152.0,0.0,0.0,18464.0,0.0,0.0,33.0,8.0,0.0,32.0,48860.0,168.0,2.0,19208.0,19176.0,29550.0,0.0,293017726.0,1108188458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19023.0,29542.0,19175.0,0.0,0.0,0.0,0.0,0.0,67740.0,67727.0,49858.0,626.0,49804.0,625.0,45.0,834.0,831.0,833.0,830.0,49030.0,46464.0,96.0,1.0,0.0,0.0,0.0,8.0,41559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,941.0,0.0,0.0,0.0,0.0,19220.0,19179.0,29557.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396.0,0.0,0.0,0.0,32.0,327.0,1.0,260.0,0.0,1.0,70.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0
2022-03-11,16906.0,1440.0,100.0,0.0,0.0,97515.0,1509.0,220.0,0.0,0.0,36516.0,0.0,0.0,134.0,9.0,0.0,108.0,60478.0,226.0,4.0,41006.0,24914.0,33103.0,1.0,403303478.0,1281727543.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39530.0,33083.0,24901.0,0.0,0.0,0.0,0.0,0.0,97515.0,97500.0,61915.0,1000.0,61693.0,999.0,211.0,1026.0,1025.0,1026.0,1025.0,60708.0,54470.0,136.0,1.0,0.0,0.0,0.0,15.0,55598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,,3984.0,0.0,0.0,0.0,0.0,41037.0,24919.0,33155.0,1.0,0.0,0.0,12.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6008.0,0.0,0.0,0.0,108.0,665.0,6.0,428.0,0.0,11.0,78.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,79.0,0.0
2022-03-11,16907.0,1440.0,100.0,0.0,0.0,25129.0,434.0,80.0,0.0,0.0,6293.0,0.0,0.0,38.0,8.0,0.0,15.0,18547.0,87.0,0.0,11639.0,5918.0,8006.0,0.0,69566728.0,245213424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11218.0,7996.0,5915.0,0.0,0.0,0.0,0.0,0.0,25129.0,25123.0,19081.0,337.0,19025.0,337.0,48.0,420.0,418.0,420.0,418.0,18634.0,11841.0,54.0,1.0,0.0,0.0,0.0,1.0,15606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,,5951.0,0.0,0.0,0.0,0.0,11660.0,5922.0,8015.0,0.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6706.0,0.0,0.0,0.0,15.0,331.0,3.0,183.0,0.0,4.0,28.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
