begintime,sk_object,duration,integrity,M51301C0,M51301C1,M51301C2,M51301C3,M51301C4,M51301C5,M51301C7,M51301C9
2022-03-16 02:00:00,15386.0,60.0,100.0,2139244.0,2371786672.0,1304692.0,211263403.0,0.0,0.0,0.0,0.0
2022-03-17 06:00:00,15384.0,60.0,100.0,2658426.0,2768945148.0,1180176.0,292147606.0,0.0,0.0,0.0,0.0
2022-03-16 05:00:00,15386.0,60.0,100.0,1532255.0,1686172525.0,935180.0,164860289.0,0.0,0.0,0.0,0.0
2022-03-17 00:00:00,15385.0,60.0,100.0,569729.0,359814435.0,327448.0,43115774.0,0.0,0.0,0.0,0.0
2022-03-12 04:00:00,15383.0,60.0,100.0,7788663.0,8916893283.0,5956283.0,1006591150.0,0.0,0.0,0.0,0.0
2022-03-16 10:00:00,15397.0,60.0,100.0,10695384.0,11620411063.0,8283480.0,2208079975.0,0.0,0.0,0.0,0.0
2022-03-11 10:00:00,15387.0,60.0,100.0,17862756.0,19412340075.0,13607107.0,3700597686.0,0.0,0.0,0.0,0.0
2022-03-19 03:00:00,15398.0,60.0,100.0,2458648.0,2794402933.0,1858232.0,330913908.0,0.0,0.0,0.0,0.0
2022-03-16 20:00:00,15388.0,60.0,100.0,3370170.0,3592888521.0,1707956.0,332663308.0,0.0,0.0,0.0,0.0
2022-03-16 08:00:00,15385.0,60.0,100.0,1110765.0,918181030.0,435836.0,64980754.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,15390.0,60.0,100.0,8566232.0,10127488439.0,5561495.0,912942236.0,0.0,0.0,0.0,0.0
2022-03-19 00:00:00,15395.0,60.0,100.0,2634495.0,2723234203.0,1563004.0,357430914.0,0.0,0.0,0.0,0.0
2022-03-17 09:00:00,15394.0,60.0,100.0,12636538.0,14312024360.0,8857727.0,2239364713.0,0.0,0.0,0.0,0.0
2022-03-18 06:00:00,15385.0,60.0,100.0,412136.0,197524673.0,144576.0,17328881.0,0.0,0.0,0.0,0.0
2022-03-13 07:00:00,15385.0,60.0,100.0,621608.0,377213034.0,281384.0,40499999.0,0.0,0.0,0.0,0.0
2022-03-13 10:00:00,15387.0,60.0,100.0,14193161.0,15655628946.0,9837112.0,2697006553.0,0.0,0.0,0.0,0.0
2022-03-15 17:00:00,15396.0,60.0,100.0,3920412.0,4468147307.0,2362975.0,434061437.0,0.0,0.0,0.0,0.0
2022-03-15 12:00:00,15390.0,60.0,100.0,17279227.0,19263567016.0,11565657.0,2766955984.0,0.0,0.0,0.0,0.0
2022-03-17 23:00:00,15386.0,60.0,100.0,7315616.0,8410534044.0,5000574.0,1031579660.0,0.0,0.0,0.0,0.0
2022-03-17 13:00:00,15388.0,60.0,100.0,3373144.0,3324312242.0,1777805.0,819177897.0,0.0,0.0,0.0,0.0
2022-03-18 21:00:00,15382.0,60.0,100.0,6317006.0,6928468503.0,3994267.0,887736649.0,0.0,0.0,0.0,0.0
2022-03-17 06:00:00,15380.0,60.0,100.0,3597685.0,3911955141.0,1860302.0,417164610.0,0.0,0.0,0.0,0.0
2022-03-13 09:00:00,15385.0,60.0,100.0,1203251.0,898120420.0,708669.0,347672539.0,0.0,0.0,0.0,0.0
2022-03-16 10:00:00,15382.0,60.0,100.0,5956865.0,6495335465.0,3316641.0,1032765256.0,0.0,0.0,0.0,0.0
2022-03-11 08:00:00,15380.0,60.0,100.0,7369998.0,8397371181.0,4090945.0,1114471365.0,0.0,0.0,0.0,0.0
2022-03-19 08:00:00,15384.0,60.0,100.0,6201212.0,6960312353.0,4074580.0,1507263021.0,0.0,0.0,0.0,10.0
2022-03-11 20:00:00,15381.0,60.0,100.0,17186822.0,18658878533.0,14240280.0,3333416816.0,0.0,0.0,0.0,2.0
2022-03-11 01:00:00,15396.0,60.0,100.0,3249239.0,3395972382.0,2473879.0,415315366.0,0.0,0.0,0.0,0.0
2022-03-15 13:00:00,15390.0,60.0,100.0,16437208.0,18122015532.0,10847272.0,2736433932.0,0.0,0.0,0.0,0.0
2022-03-11 14:00:00,15397.0,60.0,100.0,14296917.0,17192535870.0,9072037.0,1838048094.0,0.0,0.0,0.0,0.0
2022-03-18 00:00:00,15390.0,60.0,100.0,19328207.0,21440997350.0,14453052.0,3611187984.0,0.0,0.0,0.0,0.0
2022-03-11 14:00:00,15396.0,60.0,100.0,3550912.0,3907338601.0,2052905.0,406186535.0,0.0,0.0,0.0,0.0
2022-03-18 05:00:00,15388.0,60.0,100.0,1694403.0,1805908121.0,534647.0,89472189.0,0.0,0.0,0.0,0.0
2022-03-17 17:00:00,15397.0,60.0,100.0,13286532.0,15123280455.0,8758289.0,2357937650.0,0.0,0.0,0.0,0.0
2022-03-18 07:00:00,15392.0,60.0,100.0,805616.0,597431521.0,391722.0,59924974.0,0.0,0.0,0.0,0.0
2022-03-15 19:00:00,15391.0,60.0,100.0,18510848.0,20259422679.0,14114701.0,3673047571.0,0.0,0.0,0.0,0.0
2022-03-12 09:00:00,15390.0,60.0,100.0,17105808.0,18552751439.0,11857577.0,2997751100.0,0.0,0.0,0.0,0.0
2022-03-11 18:00:00,15390.0,60.0,100.0,17673987.0,19426872317.0,13009646.0,3100751459.0,0.0,0.0,0.0,0.0
2022-03-12 09:00:00,15386.0,60.0,100.0,6129656.0,7189443438.0,4245462.0,1118247825.0,0.0,0.0,0.0,0.0
2022-03-12 01:00:00,15382.0,60.0,100.0,1895923.0,1596582705.0,1421537.0,419622360.0,0.0,0.0,0.0,0.0
2022-03-15 03:00:00,15389.0,60.0,100.0,596009.0,459970529.0,479176.0,292890711.0,0.0,0.0,0.0,2.0
2022-03-12 16:00:00,15390.0,60.0,100.0,19424795.0,21342185496.0,13142905.0,3375153882.0,0.0,0.0,0.0,0.0
2022-03-16 01:00:00,15395.0,60.0,100.0,2025128.0,2253064294.0,978306.0,155975575.0,0.0,0.0,0.0,0.0
2022-03-16 04:00:00,15382.0,60.0,100.0,1151286.0,1121182182.0,513301.0,126489200.0,0.0,0.0,0.0,0.0
2022-03-19 01:00:00,15383.0,60.0,100.0,11809202.0,13855695172.0,9080301.0,1613309287.0,0.0,0.0,0.0,0.0
2022-03-13 14:00:00,15397.0,60.0,100.0,15158774.0,17349156174.0,9855280.0,3082050817.0,0.0,0.0,0.0,0.0
2022-03-15 16:00:00,15388.0,60.0,100.0,2151957.0,2176975320.0,1032503.0,222681349.0,0.0,0.0,0.0,0.0
2022-03-19 01:00:00,15398.0,60.0,100.0,5881812.0,6688650590.0,3850496.0,983446018.0,0.0,0.0,0.0,0.0
2022-03-19 03:00:00,15392.0,60.0,100.0,535046.0,434110313.0,366091.0,44038408.0,0.0,0.0,0.0,0.0
2022-03-19 08:00:00,15383.0,60.0,100.0,16873026.0,18437395242.0,11629060.0,2790037317.0,0.0,0.0,0.0,0.0
2022-03-15 03:00:00,15382.0,60.0,100.0,1543453.0,1706892603.0,785660.0,162240997.0,0.0,0.0,0.0,0.0
2022-03-16 13:00:00,15394.0,60.0,100.0,12252249.0,14041522874.0,8049368.0,1923176000.0,0.0,0.0,0.0,0.0
2022-03-18 08:00:00,15391.0,60.0,100.0,15645923.0,17947929655.0,11232650.0,2994874993.0,0.0,0.0,0.0,0.0
2022-03-13 03:00:00,15397.0,60.0,100.0,5282721.0,4875126156.0,5924188.0,4842707564.0,0.0,0.0,0.0,0.0
2022-03-17 05:00:00,15384.0,60.0,100.0,1430146.0,1400170246.0,861411.0,403299067.0,0.0,0.0,0.0,0.0
2022-03-16 15:00:00,15393.0,60.0,100.0,6298773.0,7222442483.0,3777095.0,1394297496.0,0.0,0.0,0.0,0.0
2022-03-16 22:00:00,15388.0,60.0,100.0,4272390.0,4657904529.0,1813379.0,398334699.0,0.0,0.0,0.0,0.0
2022-03-15 05:00:00,15386.0,60.0,100.0,826560.0,752010419.0,529312.0,240659285.0,0.0,0.0,0.0,0.0
2022-03-15 19:00:00,15381.0,60.0,100.0,14538267.0,15872188916.0,11023924.0,2822053139.0,0.0,0.0,0.0,0.0
2022-03-12 11:00:00,15384.0,60.0,100.0,6084191.0,6751200638.0,3976208.0,983432831.0,0.0,0.0,0.0,0.0
2022-03-11 22:00:00,15396.0,60.0,100.0,4332699.0,4627177853.0,2821699.0,538007876.0,0.0,0.0,0.0,0.0
2022-03-15 20:00:00,15395.0,60.0,100.0,5229530.0,5497904854.0,3200914.0,750951139.0,0.0,0.0,0.0,0.0
2022-03-15 22:00:00,15380.0,60.0,100.0,10029434.0,11274445820.0,10503682.0,2137108201.0,0.0,0.0,0.0,0.0
2022-03-16 10:00:00,15386.0,60.0,100.0,5041183.0,5857578226.0,3316820.0,755558518.0,0.0,0.0,0.0,0.0
2022-03-17 12:00:00,15380.0,60.0,100.0,11556802.0,13935604577.0,6515010.0,1488222548.0,0.0,0.0,0.0,0.0
2022-03-15 23:00:00,15382.0,60.0,100.0,6640144.0,7657531196.0,4128096.0,822026210.0,0.0,0.0,0.0,0.0
2022-03-17 01:00:00,15388.0,60.0,100.0,1423045.0,1214591357.0,1047807.0,430692388.0,0.0,0.0,0.0,0.0
2022-03-15 13:00:00,15398.0,60.0,100.0,7598720.0,8140767430.0,4799584.0,1502585606.0,0.0,0.0,0.0,0.0
2022-03-18 11:00:00,15397.0,60.0,100.0,13210515.0,15312902099.0,8952104.0,2245784766.0,0.0,0.0,0.0,0.0
2022-03-15 06:00:00,15385.0,60.0,100.0,363292.0,140555584.0,135258.0,15634575.0,0.0,0.0,0.0,0.0
2022-03-13 09:00:00,15380.0,60.0,100.0,6270002.0,6993813743.0,3564093.0,1047195644.0,0.0,0.0,0.0,0.0
2022-03-12 19:00:00,15380.0,60.0,100.0,13428645.0,15960826424.0,8276719.0,2272406285.0,0.0,0.0,0.0,0.0
2022-03-11 18:00:00,15383.0,60.0,100.0,17284770.0,18647254895.0,12135860.0,2873742689.0,0.0,0.0,0.0,0.0
2022-03-16 09:00:00,15382.0,60.0,100.0,4058904.0,3985619734.0,2613844.0,859367936.0,0.0,0.0,0.0,0.0
2022-03-16 20:00:00,15397.0,60.0,100.0,9609836.0,9683770615.0,11062865.0,2991545362.0,0.0,0.0,0.0,0.0
2022-03-18 02:00:00,15394.0,60.0,100.0,8250685.0,9396938735.0,6065890.0,1053634146.0,0.0,0.0,0.0,0.0
2022-03-15 04:00:00,15394.0,60.0,100.0,5833773.0,5346169382.0,4896992.0,2534718510.0,0.0,0.0,0.0,0.0
2022-03-18 20:00:00,15391.0,60.0,100.0,18594797.0,19569930341.0,15701656.0,3610694231.0,0.0,0.0,0.0,0.0
2022-03-12 06:00:00,15393.0,60.0,100.0,3268879.0,3810271416.0,1702062.0,313484473.0,0.0,0.0,0.0,0.0
2022-03-13 02:00:00,15398.0,60.0,100.0,4616466.0,5503603854.0,3559691.0,594514769.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,15393.0,60.0,100.0,1888069.0,2208126761.0,974049.0,162702651.0,0.0,0.0,0.0,0.0
2022-03-16 17:00:00,15395.0,60.0,100.0,3395325.0,3408859770.0,2614732.0,573592397.0,0.0,0.0,0.0,0.0
2022-03-12 12:00:00,15388.0,60.0,100.0,2008301.0,1624172897.0,1114554.0,359560281.0,0.0,0.0,0.0,0.0
2022-03-16 16:00:00,15392.0,60.0,100.0,3150325.0,3639184514.0,1813797.0,308863360.0,0.0,0.0,0.0,0.0
2022-03-11 08:00:00,15386.0,60.0,100.0,6308734.0,7542258946.0,3902822.0,821181184.0,0.0,0.0,0.0,0.0
2022-03-18 18:00:00,15382.0,60.0,100.0,3776778.0,4045169913.0,2130324.0,526498948.0,0.0,0.0,0.0,0.0
2022-03-17 04:00:00,15388.0,60.0,100.0,2152115.0,2494786422.0,710074.0,204528483.0,0.0,0.0,0.0,0.0
2022-03-12 07:00:00,15392.0,60.0,100.0,1687874.0,1784499318.0,850644.0,117822020.0,0.0,0.0,0.0,0.0
2022-03-17 16:00:00,15380.0,60.0,100.0,9231672.0,10248668059.0,5900219.0,2037703049.0,0.0,0.0,0.0,0.0
2022-03-16 07:00:00,15386.0,60.0,100.0,5087557.0,6239135597.0,3042160.0,656811985.0,0.0,0.0,0.0,0.0
2022-03-16 21:00:00,15383.0,60.0,100.0,23861100.0,22382802579.0,18710712.0,5444259765.0,0.0,0.0,0.0,0.0
2022-03-15 03:00:00,15391.0,60.0,100.0,3543521.0,4048568990.0,2574263.0,675619209.0,0.0,0.0,0.0,0.0
2022-03-13 12:00:00,15397.0,60.0,100.0,15111486.0,17446440830.0,9508870.0,2559095924.0,0.0,0.0,0.0,0.0
2022-03-16 23:00:00,15382.0,60.0,100.0,5168989.0,5904383148.0,2982477.0,655151553.0,0.0,0.0,0.0,0.0
2022-03-13 13:00:00,15383.0,60.0,100.0,16791751.0,18335004684.0,11824754.0,2812770297.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,15397.0,60.0,100.0,5655549.0,6927975544.0,3252569.0,608594669.0,0.0,0.0,0.0,0.0
2022-03-15 18:00:00,15392.0,60.0,100.0,1856203.0,1772361382.0,1099472.0,269226284.0,0.0,0.0,0.0,0.0
2022-03-13 07:00:00,15395.0,60.0,100.0,3082125.0,3361983874.0,1667077.0,364044076.0,0.0,0.0,0.0,0.0
2022-03-16 11:00:00,15384.0,60.0,100.0,8442542.0,9756943395.0,5866562.0,1785493581.0,0.0,0.0,0.0,0.0
2022-03-15 17:00:00,15388.0,60.0,100.0,2731083.0,2831914957.0,1301946.0,369493596.0,0.0,0.0,0.0,0.0
2022-03-18 15:00:00,15398.0,60.0,100.0,9585867.0,10579709567.0,6190925.0,1684380400.0,0.0,0.0,0.0,0.0
2022-03-12 13:00:00,15395.0,60.0,100.0,5006650.0,5088596701.0,3206088.0,841603533.0,0.0,0.0,0.0,0.0
2022-03-11 13:00:00,15388.0,60.0,100.0,2745292.0,2848461602.0,1502690.0,392137843.0,0.0,0.0,0.0,0.0
2022-03-11 19:00:00,15390.0,60.0,100.0,21861723.0,23572032709.0,16092878.0,4191568939.0,0.0,0.0,0.0,0.0
2022-03-12 05:00:00,15383.0,60.0,100.0,8822585.0,9435142234.0,7163876.0,1660623165.0,0.0,0.0,0.0,0.0
2022-03-18 11:00:00,15383.0,60.0,100.0,18775022.0,19752005277.0,14015444.0,3468491568.0,0.0,0.0,0.0,0.0
2022-03-15 19:00:00,15385.0,60.0,100.0,646609.0,276534899.0,342099.0,51098587.0,0.0,0.0,0.0,0.0
2022-03-18 23:00:00,15397.0,60.0,100.0,15750736.0,18704394717.0,11115946.0,2741483469.0,0.0,0.0,0.0,0.0
2022-03-11 14:00:00,15388.0,60.0,100.0,2250548.0,2135251124.0,1154953.0,357866972.0,0.0,0.0,0.0,0.0
2022-03-19 02:00:00,15387.0,60.0,100.0,5307218.0,5965143433.0,3697382.0,764734576.0,0.0,0.0,0.0,0.0
2022-03-12 00:00:00,15392.0,60.0,100.0,1006367.0,931700169.0,428880.0,103927393.0,0.0,0.0,0.0,0.0
2022-03-17 08:00:00,15380.0,60.0,100.0,5973028.0,6716831793.0,4368956.0,959505966.0,0.0,0.0,0.0,2.0
2022-03-16 18:00:00,15382.0,60.0,100.0,4415963.0,4704110460.0,2907199.0,758611976.0,0.0,0.0,0.0,0.0
2022-03-13 11:00:00,15397.0,60.0,100.0,12614884.0,14655219567.0,7536923.0,1825993511.0,0.0,0.0,0.0,0.0
2022-03-12 02:00:00,15398.0,60.0,100.0,4280163.0,4828853998.0,3340979.0,517194509.0,0.0,0.0,0.0,0.0
2022-03-11 18:00:00,15395.0,60.0,100.0,4625799.0,5068923893.0,2886246.0,752473040.0,0.0,0.0,0.0,0.0
2022-03-18 17:00:00,15392.0,60.0,100.0,1396131.0,1079676905.0,1695816.0,913009181.0,0.0,0.0,0.0,0.0
2022-03-12 23:00:00,15382.0,60.0,100.0,4886320.0,4893599464.0,2947205.0,707668007.0,0.0,0.0,0.0,0.0
2022-03-18 00:00:00,15380.0,60.0,100.0,9427576.0,11478611876.0,6218736.0,1301163367.0,0.0,0.0,0.0,0.0
2022-03-11 08:00:00,15395.0,60.0,100.0,2940537.0,2994906557.0,1749357.0,446168336.0,0.0,0.0,0.0,0.0
2022-03-17 14:00:00,15380.0,60.0,100.0,10819977.0,12749168698.0,6214389.0,1777838666.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,15380.0,60.0,100.0,1950994.0,2217935000.0,1256263.0,280233368.0,0.0,0.0,0.0,0.0
2022-03-12 12:00:00,15392.0,60.0,100.0,1822881.0,1691043099.0,1011110.0,258422596.0,0.0,0.0,0.0,0.0
2022-03-17 18:00:00,15398.0,60.0,100.0,7469897.0,7970484666.0,5015555.0,1409747463.0,0.0,0.0,0.0,0.0
2022-03-12 01:00:00,15387.0,60.0,100.0,9240551.0,10831797818.0,6439783.0,1208556118.0,0.0,0.0,0.0,0.0
2022-03-16 02:00:00,15380.0,60.0,100.0,2227589.0,2625317741.0,1193904.0,199860822.0,0.0,0.0,0.0,2.0
2022-03-13 14:00:00,15388.0,60.0,100.0,3392583.0,3375706809.0,1700305.0,642627717.0,0.0,0.0,0.0,0.0
2022-03-11 13:00:00,15393.0,60.0,100.0,4242799.0,4652879834.0,2404789.0,750896617.0,0.0,0.0,0.0,0.0
2022-03-17 12:00:00,15381.0,60.0,100.0,12336578.0,13513033006.0,8939822.0,2781829016.0,0.0,0.0,0.0,0.0
2022-03-11 19:00:00,15380.0,60.0,100.0,10177142.0,11572611139.0,6009932.0,1654233713.0,0.0,0.0,0.0,0.0
2022-03-12 18:00:00,15387.0,60.0,100.0,13184580.0,14601262274.0,9099031.0,2073570107.0,0.0,0.0,0.0,0.0
2022-03-15 23:00:00,15393.0,60.0,100.0,10853835.0,12641169267.0,6494792.0,1412847049.0,0.0,0.0,0.0,0.0
2022-03-15 10:00:00,15380.0,60.0,100.0,10471504.0,11929850691.0,5955164.0,1767096835.0,0.0,0.0,0.0,0.0
2022-03-15 18:00:00,15397.0,60.0,100.0,13694110.0,15782801870.0,8756556.0,2412632026.0,0.0,0.0,0.0,0.0
2022-03-16 19:00:00,15389.0,60.0,100.0,3257917.0,3715204579.0,1798641.0,372820642.0,0.0,0.0,0.0,4.0
2022-03-18 23:00:00,15384.0,60.0,100.0,7537925.0,9092649099.0,4789371.0,1192132131.0,0.0,0.0,0.0,0.0
2022-03-16 09:00:00,15395.0,60.0,100.0,5357236.0,5432702841.0,4102864.0,1354454722.0,0.0,0.0,0.0,0.0
2022-03-11 22:00:00,15392.0,60.0,100.0,1962987.0,1778923774.0,1315217.0,325606753.0,0.0,0.0,0.0,0.0
2022-03-16 21:00:00,15380.0,60.0,100.0,14742425.0,16927085118.0,11490490.0,2407540268.0,0.0,0.0,0.0,0.0
2022-03-18 03:00:00,15389.0,60.0,100.0,1309111.0,1362580995.0,828655.0,223499695.0,0.0,0.0,0.0,0.0
2022-03-12 23:00:00,15394.0,60.0,100.0,15569118.0,17665236444.0,11235945.0,2335132401.0,0.0,0.0,0.0,0.0
2022-03-18 07:00:00,15387.0,60.0,100.0,15519782.0,17540127803.0,10928245.0,2570157087.0,0.0,0.0,0.0,0.0
2022-03-18 01:00:00,15396.0,60.0,100.0,2876529.0,3450967313.0,1866179.0,283921991.0,0.0,0.0,0.0,0.0
2022-03-18 08:00:00,15382.0,60.0,100.0,4912718.0,5232626153.0,3053512.0,1245589831.0,0.0,0.0,0.0,0.0
2022-03-16 23:00:00,15394.0,60.0,100.0,16303028.0,18129318027.0,11399606.0,2260194684.0,0.0,0.0,0.0,0.0
2022-03-12 09:00:00,15392.0,60.0,100.0,1349093.0,1037921042.0,782773.0,131559688.0,0.0,0.0,0.0,0.0
2022-03-12 12:00:00,15396.0,60.0,100.0,3025277.0,3054219525.0,1839721.0,476877987.0,0.0,0.0,0.0,0.0
2022-03-16 17:00:00,15391.0,60.0,100.0,19978570.0,23296595346.0,14900893.0,3622695356.0,0.0,0.0,0.0,0.0
2022-03-12 14:00:00,15389.0,60.0,100.0,3348707.0,3893795420.0,1788622.0,703196709.0,0.0,0.0,0.0,0.0
2022-03-18 20:00:00,15387.0,60.0,100.0,20832390.0,21379920292.0,15159288.0,3553925061.0,0.0,0.0,0.0,0.0
2022-03-13 03:00:00,15380.0,60.0,100.0,2074973.0,2371756613.0,1429328.0,269423412.0,0.0,0.0,0.0,0.0
2022-03-18 22:00:00,15390.0,60.0,100.0,25114743.0,24668732591.0,17919498.0,4156844947.0,0.0,0.0,0.0,0.0
2022-03-13 10:00:00,15383.0,60.0,100.0,17442436.0,18935641352.0,12573528.0,3003729841.0,0.0,0.0,0.0,0.0
2022-03-12 11:00:00,15387.0,60.0,100.0,14142887.0,15468294404.0,10253258.0,2762982898.0,0.0,0.0,0.0,0.0
2022-03-18 02:00:00,15385.0,60.0,100.0,576764.0,487788038.0,259652.0,36526304.0,0.0,0.0,0.0,0.0
2022-03-17 21:00:00,15381.0,60.0,100.0,16997132.0,17683111516.0,15002153.0,3258373469.0,0.0,0.0,0.0,0.0
2022-03-17 12:00:00,15395.0,60.0,100.0,5221560.0,5507328982.0,3252679.0,744608795.0,0.0,0.0,0.0,0.0
2022-03-18 07:00:00,15385.0,60.0,100.0,619953.0,325248212.0,299714.0,81200201.0,0.0,0.0,0.0,0.0
2022-03-13 09:00:00,15389.0,60.0,100.0,3131751.0,3567737824.0,1669218.0,551639164.0,0.0,0.0,0.0,0.0
2022-03-17 18:00:00,15383.0,60.0,100.0,16407335.0,17204620453.0,11836318.0,3254688610.0,0.0,0.0,0.0,0.0
2022-03-11 06:00:00,15389.0,60.0,100.0,773204.0,728956410.0,359708.0,83087727.0,0.0,0.0,0.0,0.0
2022-03-15 10:00:00,15386.0,60.0,100.0,7082406.0,8093834900.0,3958922.0,912429711.0,0.0,0.0,0.0,0.0
2022-03-19 08:00:00,15397.0,60.0,100.0,11447259.0,12811635503.0,7474366.0,2281889103.0,0.0,0.0,0.0,0.0
2022-03-17 16:00:00,15394.0,60.0,100.0,13221291.0,14854882376.0,9271378.0,2653767613.0,0.0,0.0,0.0,0.0
2022-03-19 07:00:00,15397.0,60.0,100.0,9993114.0,11709004760.0,6157341.0,1724176825.0,0.0,0.0,0.0,0.0
2022-03-17 10:00:00,15393.0,60.0,100.0,6634104.0,7408380802.0,3576055.0,1311811894.0,0.0,0.0,0.0,0.0
2022-03-17 13:00:00,15396.0,60.0,100.0,4459778.0,5010919535.0,2675656.0,485916786.0,0.0,0.0,0.0,0.0
2022-03-16 07:00:00,15391.0,60.0,100.0,11238183.0,13418022339.0,7798339.0,1719068961.0,0.0,0.0,0.0,0.0
2022-03-15 19:00:00,15389.0,60.0,100.0,3787361.0,4308394995.0,2037118.0,554066779.0,0.0,0.0,0.0,0.0
2022-03-17 15:00:00,15384.0,60.0,100.0,6439223.0,7318280362.0,4012052.0,1223743917.0,0.0,0.0,0.0,0.0
2022-03-16 07:00:00,15385.0,60.0,100.0,584417.0,316078513.0,281094.0,39213725.0,0.0,0.0,0.0,0.0
2022-03-17 00:00:00,15396.0,60.0,100.0,2988694.0,3455779883.0,1866290.0,307621088.0,0.0,0.0,0.0,0.0
2022-03-18 14:00:00,15380.0,60.0,100.0,8842476.0,10287827519.0,5552892.0,1667847602.0,0.0,0.0,0.0,0.0
2022-03-16 21:00:00,15391.0,60.0,100.0,19634695.0,20612003366.0,16365845.0,4555135712.0,0.0,0.0,0.0,0.0
2022-03-18 05:00:00,15384.0,60.0,100.0,2604409.0,2883198821.0,1564128.0,472210193.0,0.0,0.0,0.0,0.0
2022-03-15 16:00:00,15381.0,60.0,100.0,12644823.0,13626637301.0,8869310.0,2191845000.0,0.0,0.0,0.0,0.0
2022-03-18 15:00:00,15391.0,60.0,100.0,17767681.0,19845186593.0,13570648.0,3714131401.0,0.0,0.0,0.0,0.0
2022-03-16 00:00:00,15381.0,60.0,100.0,12728851.0,14685387806.0,9490038.0,1891315951.0,0.0,0.0,0.0,0.0
2022-03-11 12:00:00,15382.0,60.0,100.0,6033387.0,6710820079.0,3779233.0,907336117.0,0.0,0.0,0.0,0.0
2022-03-13 05:00:00,15388.0,60.0,100.0,815974.0,748659408.0,518430.0,77387019.0,0.0,0.0,0.0,0.0
2022-03-17 03:00:00,15390.0,60.0,100.0,6397627.0,7593001990.0,3433499.0,662776154.0,0.0,0.0,0.0,0.0
2022-03-15 15:00:00,15386.0,60.0,100.0,6244305.0,6723744030.0,4483498.0,2181339346.0,0.0,0.0,0.0,0.0
2022-03-15 11:00:00,15382.0,60.0,100.0,5327234.0,5489563780.0,3581687.0,931794635.0,0.0,0.0,0.0,0.0
2022-03-15 11:00:00,15390.0,60.0,100.0,17423053.0,19018754133.0,11614506.0,2970914064.0,0.0,0.0,0.0,0.0
2022-03-16 05:00:00,15398.0,60.0,100.0,3857663.0,4502263132.0,2646018.0,483351622.0,0.0,0.0,0.0,0.0
2022-03-17 22:00:00,15397.0,60.0,100.0,18561713.0,20316152296.0,14195423.0,4370566875.0,0.0,0.0,0.0,0.0
2022-03-18 16:00:00,15382.0,60.0,100.0,5023505.0,5604092631.0,2679678.0,644204851.0,0.0,0.0,0.0,0.0
2022-03-15 15:00:00,15382.0,60.0,100.0,4567728.0,4842292944.0,2550768.0,611283208.0,0.0,0.0,0.0,0.0
2022-03-16 14:00:00,15392.0,60.0,100.0,3198086.0,3546502505.0,1924589.0,485312900.0,0.0,0.0,0.0,0.0
2022-03-13 00:00:00,15397.0,60.0,100.0,11803653.0,14031647744.0,7491918.0,2061102205.0,0.0,0.0,0.0,0.0
2022-03-19 09:00:00,15388.0,60.0,100.0,2140987.0,1972029750.0,1024953.0,315564500.0,0.0,0.0,0.0,0.0
2022-03-19 08:00:00,15390.0,60.0,100.0,19834327.0,21874230351.0,13603287.0,3629306902.0,0.0,0.0,0.0,0.0
2022-03-15 23:00:00,15389.0,60.0,100.0,2178554.0,2395903021.0,1486805.0,260566363.0,0.0,0.0,0.0,0.0
2022-03-16 20:00:00,15396.0,60.0,100.0,4598207.0,4812749918.0,3001892.0,578758999.0,0.0,0.0,0.0,0.0
2022-03-13 11:00:00,15384.0,60.0,100.0,6986296.0,8138735595.0,4045490.0,1230667278.0,0.0,0.0,0.0,0.0
2022-03-18 23:00:00,15398.0,60.0,100.0,13228927.0,15090903445.0,9179685.0,1904219762.0,0.0,0.0,0.0,0.0
2022-03-13 05:00:00,15396.0,60.0,100.0,896609.0,867107368.0,474323.0,67263290.0,0.0,0.0,0.0,0.0
2022-03-11 23:00:00,15381.0,60.0,100.0,14846036.0,17030488689.0,10468796.0,2160647973.0,0.0,0.0,0.0,0.0
2022-03-16 17:00:00,15383.0,60.0,100.0,16684256.0,17716573813.0,12187560.0,3365543026.0,0.0,0.0,0.0,0.0
2022-03-18 01:00:00,15386.0,60.0,100.0,3905388.0,4667016055.0,2056989.0,407955629.0,0.0,0.0,0.0,0.0
2022-03-13 13:00:00,15396.0,60.0,100.0,3393152.0,3456940794.0,2105156.0,607300945.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,15383.0,60.0,100.0,8492894.0,10064841493.0,6632481.0,1156650605.0,0.0,0.0,0.0,0.0
2022-03-12 00:00:00,15390.0,60.0,100.0,16482340.0,18641893543.0,12189021.0,2884810032.0,0.0,0.0,0.0,0.0
2022-03-18 10:00:00,15380.0,60.0,100.0,11546645.0,13742547648.0,7167846.0,1917396880.0,0.0,0.0,0.0,0.0
2022-03-17 01:00:00,15394.0,60.0,100.0,8033130.0,8689273024.0,5993396.0,1077699300.0,0.0,0.0,0.0,0.0
2022-03-15 17:00:00,15381.0,60.0,100.0,12464731.0,14381276694.0,8249262.0,1982218053.0,0.0,0.0,0.0,0.0
2022-03-17 23:00:00,15385.0,60.0,100.0,734584.0,498539873.0,281541.0,33634244.0,0.0,0.0,0.0,0.0
