begintime,sk_object,duration,M8036C3,M8036C4,M8036C5,M8036C6,M8036C0,M8036C1,M8036C2
2022-03-15 06:58:00,2835.0,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2022-03-15 06:58:00,2837.0,2,0.0,0.0,0.0,0.0,7.0,9.0,0.0
2022-03-15 06:58:00,2839.0,2,0.0,0.0,0.0,0.0,42.0,45.0,0.0
2022-03-17 02:53:00,2816.0,7,0.0,0.0,0.0,0.0,37.0,37.0,0.0
2022-03-17 02:53:00,2818.0,7,0.0,0.0,0.0,0.0,38.0,38.0,0.0
2022-03-17 02:53:00,2838.0,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-17 02:53:00,2840.0,7,0.0,0.0,0.0,0.0,5.0,4.0,0.0
2022-03-17 02:53:00,2843.0,7,0.0,0.0,0.0,0.0,55.0,51.0,1.0
2022-03-17 02:54:00,2804.0,6,0.0,0.0,0.0,0.0,18.0,9.0,0.0
2022-03-17 02:54:00,2808.0,6,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2022-03-17 02:54:00,2810.0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-17 02:54:00,2812.0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-17 02:54:00,2813.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2814.0,6,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2022-03-17 02:54:00,2815.0,6,0.0,0.0,0.0,0.0,50.0,54.0,1.0
2022-03-17 02:54:00,2822.0,6,0.0,0.0,0.0,0.0,33.0,37.0,0.0
2022-03-17 02:54:00,2824.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2825.0,6,0.0,0.0,0.0,0.0,104.0,105.0,1.0
2022-03-17 02:54:00,2827.0,6,0.0,0.0,0.0,0.0,19.0,18.0,0.0
2022-03-17 02:54:00,2828.0,6,0.0,0.0,0.0,0.0,4.0,4.0,0.0
2022-03-17 02:54:00,2829.0,6,0.0,0.0,0.0,0.0,138.0,108.0,0.0
2022-03-17 02:54:00,2830.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2832.0,6,0.0,0.0,0.0,0.0,4.0,4.0,0.0
2022-03-17 02:54:00,2833.0,6,0.0,0.0,0.0,0.0,17.0,19.0,1.0
2022-03-17 02:54:00,2834.0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-17 02:54:00,2841.0,6,0.0,0.0,0.0,0.0,110.0,140.0,0.0
2022-03-17 02:54:00,2844.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2845.0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-17 02:55:00,2806.0,5,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2022-03-17 02:55:00,2809.0,5,0.0,0.0,0.0,0.0,36.0,32.0,1.0
2022-03-17 02:55:00,2811.0,5,0.0,0.0,0.0,0.0,104.0,103.0,1.0
2022-03-17 02:55:00,2820.0,5,0.0,0.0,0.0,0.0,36.0,36.0,0.0
2022-03-17 02:55:00,2836.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:55:00,2846.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,87582.0,4,0.0,0.0,0.0,0.0,5.0,5.0,0.0
2022-03-19 06:56:00,87583.0,4,0.0,0.0,0.0,0.0,9.0,9.0,0.0
2022-03-19 06:56:00,87585.0,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-19 06:56:00,87589.0,4,0.0,0.0,0.0,0.0,46.0,31.0,0.0
2022-03-19 06:56:00,87593.0,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-19 06:56:00,87598.0,4,0.0,0.0,0.0,0.0,15.0,15.0,0.0
2022-03-19 06:56:00,87599.0,4,0.0,0.0,0.0,0.0,17.0,17.0,0.0
2022-03-19 06:56:00,87601.0,4,0.0,0.0,0.0,0.0,7.0,7.0,0.0
2022-03-19 13:46:00,2805.0,14,0.0,0.0,0.0,0.0,164.0,167.0,0.0
2022-03-19 13:46:00,2807.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,2817.0,14,0.0,0.0,0.0,0.0,242.0,240.0,0.0
2022-03-19 13:46:00,2819.0,14,0.0,0.0,0.0,0.0,17.0,21.0,0.0
2022-03-19 13:46:00,2821.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,2823.0,14,0.0,0.0,0.0,0.0,407.0,446.0,0.0
2022-03-19 13:46:00,2826.0,14,0.0,0.0,0.0,0.0,82.0,93.0,0.0
2022-03-19 13:46:00,2831.0,14,0.0,0.0,0.0,0.0,272.0,276.0,0.0
2022-03-19 13:46:00,2835.0,14,0.0,0.0,0.0,0.0,53.0,60.0,0.0
2022-03-19 13:46:00,2837.0,14,0.0,0.0,0.0,0.0,146.0,163.0,0.0
2022-03-19 13:46:00,2842.0,14,0.0,0.0,0.0,0.0,359.0,377.0,0.0
2022-03-19 16:58:00,2805.0,2,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2022-03-19 16:58:00,2807.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-19 16:58:00,2817.0,2,0.0,0.0,0.0,0.0,91.0,90.0,0.0
2022-03-19 16:58:00,2819.0,2,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2022-03-19 16:58:00,2821.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-19 16:58:00,2823.0,2,0.0,0.0,0.0,0.0,36.0,41.0,0.0
2022-03-19 16:58:00,2826.0,2,0.0,0.0,0.0,0.0,4.0,4.0,0.0
2022-03-19 16:58:00,2831.0,2,0.0,0.0,0.0,0.0,36.0,34.0,0.0
2022-03-19 16:58:00,2835.0,2,0.0,0.0,0.0,0.0,2.0,3.0,0.0
2022-03-19 16:58:00,2837.0,2,0.0,0.0,0.0,0.0,23.0,11.0,22.0
2022-03-19 16:58:00,2839.0,2,0.0,0.0,0.0,0.0,123.0,139.0,0.0
