begintime,sk_object,duration,integrity,50332627
2022-02-06,893795.0,86400.0,100.0,0.0
2022-03-07,893624.0,86400.0,100.0,0.0
2022-03-12,893838.0,68400.0,79.16666666666667,0.0
2022-02-20,893648.0,86400.0,100.0,0.0
2022-03-11,894397.0,86400.0,100.0,0.0
2022-03-12,893971.0,68400.0,79.16666666666667,0.0
2022-02-17,893842.0,75600.0,87.5,0.0
2022-03-06,893487.0,79200.0,91.66666666666667,0.0
2022-03-12,894038.0,68400.0,79.16666666666667,0.0
2022-02-13,893853.0,86400.0,100.0,0.0
2022-02-08,894199.0,86400.0,100.0,0.0
2022-02-08,894234.0,86400.0,100.0,0.0
2022-02-13,894404.0,86400.0,100.0,0.0
2022-02-19,893676.0,86400.0,100.0,0.0
2022-03-14,893665.0,86400.0,100.0,0.0
2022-03-07,894383.0,86400.0,100.0,0.0
2022-03-12,894399.0,68400.0,79.16666666666667,0.0
2022-02-17,893621.0,75600.0,87.5,0.0
2022-03-13,894228.0,79200.0,91.66666666666667,0.0
2022-02-06,894161.0,86400.0,100.0,0.0
2022-03-13,894222.0,79200.0,91.66666666666667,0.0
2022-03-06,893461.0,79200.0,91.66666666666667,0.0
2022-03-12,893928.0,68400.0,79.16666666666667,0.0
2022-03-15,893345.0,86400.0,100.0,0.0
2022-02-03,893702.0,86400.0,100.0,0.0
2022-03-12,894257.0,68400.0,79.16666666666667,0.0
2022-02-11,893871.0,86400.0,100.0,0.0
2022-02-19,893622.0,86400.0,100.0,0.0
2022-03-10,893754.0,82800.0,95.83333333333333,0.0
2022-03-12,894276.0,68400.0,79.16666666666667,0.0
2022-02-19,894375.0,86400.0,100.0,0.0
2022-02-06,893830.0,86400.0,100.0,0.0
2022-02-19,893628.0,86400.0,100.0,0.0
2022-02-05,894314.0,86400.0,100.0,0.0
2022-03-07,893998.0,86400.0,100.0,0.0
2022-03-12,893589.0,68400.0,79.16666666666667,0.0
2022-02-20,893382.0,86400.0,100.0,0.0
2022-03-13,56555152.0,79200.0,91.66666666666667,0.0
2022-03-12,893409.0,68400.0,79.16666666666667,0.0
2022-02-10,893917.0,86400.0,100.0,0.0
2022-02-11,893375.0,86400.0,100.0,0.0
2022-02-13,893550.0,86400.0,100.0,0.0
2022-03-14,893836.0,86400.0,100.0,0.0
2022-02-19,893426.0,86400.0,100.0,0.0
2022-03-12,893460.0,68400.0,79.16666666666667,0.0
2022-03-07,894368.0,86400.0,100.0,0.0
2022-02-08,893741.0,86400.0,100.0,0.0
2022-02-11,893662.0,86400.0,100.0,0.0
2022-02-12,893961.0,86400.0,100.0,0.0
2022-02-13,893837.0,86400.0,100.0,0.0
2022-02-12,423375.0,86400.0,100.0,0.0
2022-03-15,893408.0,86400.0,100.0,0.0
2022-03-10,894082.0,82800.0,95.83333333333333,0.0
2022-02-17,893543.0,75600.0,87.5,0.0
2022-02-11,893489.0,86400.0,100.0,0.0
