begintime,sk_object,1593835641,1593835642,1593835643,1593835644,1593835645,1593835646,1593835849,1593835850,1593835851,1593835852,duration
2022-02-06 09:00:00,878516.0,,,,,1200.0,10.256667,,,,,PT3600S
2022-02-06 10:00:00,878515.0,,,,,1200.0,10.574166,,,,,PT3600S
2022-02-06 10:00:00,878516.0,,,,,1200.0,10.698334,,,,,PT3600S
2022-02-06 11:00:00,878515.0,,,,,1200.0,10.555833,,,,,PT3600S
2022-02-06 11:00:00,878516.0,,,,,1200.0,10.646667,,,,,PT3600S
2022-02-06 12:00:00,878515.0,,,,,1200.0,10.110833,,,,,PT3600S
2022-02-06 12:00:00,878516.0,,,,,1200.0,10.03,,,,,PT3600S
2022-02-06 13:00:00,878515.0,,,,,1200.0,10.859167,,,,,PT3600S
2022-02-06 13:00:00,878516.0,,,,,1200.0,10.623333,,,,,PT3600S
2022-02-06 14:00:00,878515.0,,,,,1200.0,11.376667,,,,,PT3600S
2022-02-06 14:00:00,878516.0,,,,,1200.0,11.1775,,,,,PT3600S
2022-02-06 15:00:00,878515.0,,,,,1200.0,10.28,,,,,PT3600S
2022-02-06 15:00:00,878516.0,,,,,1200.0,10.115,,,,,PT3600S
2022-02-06 16:00:00,878515.0,,,,,1200.0,10.479167,,,,,PT3600S
2022-02-06 16:00:00,878516.0,,,,,1200.0,10.594167,,,,,PT3600S
2022-02-06 17:00:00,878515.0,,,,,1200.0,10.8125,,,,,PT3600S
2022-02-06 17:00:00,878516.0,,,,,1200.0,10.8125,,,,,PT3600S
2022-02-06 18:00:00,878515.0,,,,,1200.0,11.265,,,,,PT3600S
2022-02-06 18:00:00,878516.0,,,,,1200.0,11.385834,,,,,PT3600S
2022-02-06 19:00:00,878515.0,,,,,1200.0,10.533334,,,,,PT3600S
2022-02-06 19:00:00,878516.0,,,,,1200.0,10.8625,,,,,PT3600S
2022-02-06 20:00:00,878515.0,,,,,1200.0,10.760834,,,,,PT3600S
2022-02-06 20:00:00,878516.0,,,,,1200.0,10.766666,,,,,PT3600S
2022-02-06 21:00:00,878515.0,,,,,1200.0,10.986667,,,,,PT3600S
2022-02-06 21:00:00,878516.0,,,,,1200.0,10.888333,,,,,PT3600S
2022-02-06 22:00:00,878515.0,,,,,1200.0,10.429167,,,,,PT3600S
2022-02-06 22:00:00,878516.0,,,,,1200.0,10.510834,,,,,PT3600S
2022-02-06 23:00:00,878515.0,,,,,1200.0,10.261666,,,,,PT3600S
2022-02-06 23:00:00,878516.0,,,,,1200.0,10.459167,,,,,PT3600S
2022-02-08 00:00:00,878515.0,,,,,1200.0,9.689167,,,,,PT3600S
2022-02-08 00:00:00,878516.0,,,,,1200.0,9.7166662,,,,,PT3600S
2022-02-08 01:00:00,878515.0,,,,,1200.0,10.0175,,,,,PT3600S
2022-02-08 01:00:00,878516.0,,,,,1200.0,10.345834,,,,,PT3600S
2022-02-08 02:00:00,878515.0,,,,,1200.0,10.935833,,,,,PT3600S
2022-02-08 02:00:00,878516.0,,,,,1200.0,11.1475,,,,,PT3600S
2022-02-08 03:00:00,878515.0,,,,,1200.0,10.606667,,,,,PT3600S
2022-02-08 03:00:00,878516.0,,,,,1200.0,10.194167,,,,,PT3600S
2022-02-08 04:00:00,878515.0,,,,,1201.0,10.530392,,,,,PT3600S
2022-02-08 04:00:00,878516.0,,,,,1200.0,10.449166,,,,,PT3600S
2022-02-08 05:00:00,878515.0,,,,,1200.0,10.105,,,,,PT3600S
2022-02-08 05:00:00,878516.0,,,,,1200.0,10.083333,,,,,PT3600S
2022-02-08 06:00:00,878515.0,,,,,1199.0,10.371977,,,,,PT3600S
2022-02-08 06:00:00,878516.0,,,,,1200.0,10.425834,,,,,PT3600S
2022-02-08 07:00:00,878515.0,,,,,1201.0,9.8684425,,,,,PT3600S
2022-02-08 07:00:00,878516.0,,,,,1200.0,10.096666,,,,,PT3600S
2022-02-08 08:00:00,878515.0,,,,,1200.0,10.005,,,,,PT3600S
2022-02-08 08:00:00,878516.0,,,,,1200.0,9.9575005,,,,,PT3600S
2022-02-08 09:00:00,878515.0,,,,,1199.0,10.421185,,,,,PT3600S
2022-02-08 09:00:00,878516.0,,,,,1200.0,10.470834,,,,,PT3600S
2022-02-08 10:00:00,878515.0,,,,,1200.0,10.504167,,,,,PT3600S
2022-02-08 10:00:00,878516.0,,,,,1200.0,10.718333,,,,,PT3600S
2022-02-08 11:00:00,878515.0,,,,,1200.0,10.485833,,,,,PT3600S
2022-02-08 11:00:00,878516.0,,,,,1200.0,10.51,,,,,PT3600S
2022-02-08 12:00:00,878515.0,,,,,1200.0,10.243333,,,,,PT3600S
2022-02-08 12:00:00,878516.0,,,,,1200.0,10.158334,,,,,PT3600S
2022-02-08 13:00:00,878515.0,,,,,1162.0,11.086059,,,,,PT3600S
2022-02-08 13:00:00,878516.0,,,,,1200.0,10.69,,,,,PT3600S
2022-02-08 14:00:00,878515.0,,,,,1238.0,11.221325,,,,,PT3600S
2022-02-08 14:00:00,878516.0,,,,,1200.0,10.925,,,,,PT3600S
2022-02-08 15:00:00,878515.0,,,,,1201.0,10.284762,,,,,PT3600S
2022-02-08 15:00:00,878516.0,,,,,1200.0,10.3425,,,,,PT3600S
2022-02-08 16:00:00,878515.0,,,,,1200.0,10.47,,,,,PT3600S
2022-02-08 16:00:00,878516.0,,,,,1200.0,10.606667,,,,,PT3600S
2022-02-08 17:00:00,878515.0,,,,,1199.0,10.920767,,,,,PT3600S
2022-02-08 17:00:00,878516.0,,,,,1200.0,10.9125,,,,,PT3600S
2022-02-08 18:00:00,878515.0,,,,,1201.0,11.169025,,,,,PT3600S
2022-02-08 18:00:00,878516.0,,,,,1200.0,11.255,,,,,PT3600S
2022-02-08 19:00:00,878515.0,,,,,1200.0,10.5475,,,,,PT3600S
2022-02-08 19:00:00,878516.0,,,,,1200.0,10.855833,,,,,PT3600S
2022-02-08 20:00:00,878515.0,,,,,1199.0,10.735613,,,,,PT3600S
2022-02-08 20:00:00,878516.0,,,,,1200.0,10.7675,,,,,PT3600S
2022-02-19 02:00:00,878515.0,,,,,1200.0,10.608334,,,,,PT3600S
2022-02-19 02:00:00,878516.0,,,,,1200.0,10.246667,,,,,PT3600S
2022-02-19 03:00:00,878515.0,,,,,1200.0,10.718333,,,,,PT3600S
2022-02-19 03:00:00,878516.0,,,,,1200.0,10.641666,,,,,PT3600S
2022-02-19 04:00:00,878515.0,,,,,1200.0,9.9399996,,,,,PT3600S
2022-02-19 04:00:00,878516.0,,,,,1200.0,9.9825001,,,,,PT3600S
2022-02-19 05:00:00,878515.0,,,,,1200.0,10.3225,,,,,PT3600S
2022-02-19 05:00:00,878516.0,,,,,1200.0,10.265,,,,,PT3600S
2022-02-19 06:00:00,878515.0,,,,,1200.0,9.9975004,,,,,PT3600S
2022-02-19 06:00:00,878516.0,,,,,1200.0,10.333333,,,,,PT3600S
2022-02-19 07:00:00,878515.0,,,,,1200.0,10.0025,,,,,PT3600S
2022-02-19 07:00:00,878516.0,,,,,1200.0,9.9708338,,,,,PT3600S
2022-02-19 08:00:00,878515.0,,,,,1200.0,10.118333,,,,,PT3600S
2022-02-19 08:00:00,878516.0,,,,,1200.0,10.131667,,,,,PT3600S
2022-02-19 09:00:00,878515.0,,,,,1200.0,10.515833,,,,,PT3600S
2022-02-19 09:00:00,878516.0,,,,,1200.0,10.7925,,,,,PT3600S
2022-02-19 10:00:00,878515.0,,,,,1200.0,10.625834,,,,,PT3600S
2022-02-19 10:00:00,878516.0,,,,,1200.0,10.72,,,,,PT3600S
2022-02-19 11:00:00,878515.0,,,,,1200.0,10.006667,,,,,PT3600S
2022-02-19 11:00:00,878516.0,,,,,1200.0,9.9766665,,,,,PT3600S
2022-02-19 12:00:00,878515.0,,,,,1200.0,10.78,,,,,PT3600S
2022-02-19 12:00:00,878516.0,,,,,1200.0,10.4575,,,,,PT3600S
2022-02-19 13:00:00,878515.0,,,,,1200.0,11.510834,,,,,PT3600S
2022-02-19 13:00:00,878516.0,,,,,1200.0,11.375,,,,,PT3600S
2022-02-19 14:00:00,878515.0,,,,,1200.0,10.295,,,,,PT3600S
2022-02-19 14:00:00,878516.0,,,,,1200.0,9.9775,,,,,PT3600S
2022-02-19 15:00:00,878515.0,,,,,1200.0,10.525,,,,,PT3600S
2022-02-19 15:00:00,878516.0,,,,,1200.0,10.645833,,,,,PT3600S
2022-02-19 16:00:00,878515.0,,,,,1200.0,10.855,,,,,PT3600S
2022-02-19 16:00:00,878516.0,,,,,1200.0,10.858334,,,,,PT3600S
2022-02-19 17:00:00,878515.0,,,,,1200.0,11.3875,,,,,PT3600S
2022-02-19 17:00:00,878516.0,,,,,1200.0,11.384167,,,,,PT3600S
2022-02-19 18:00:00,878515.0,,,,,1200.0,10.609167,,,,,PT3600S
2022-02-19 18:00:00,878516.0,,,,,1200.0,10.829166,,,,,PT3600S
2022-02-19 19:00:00,878515.0,,,,,1201.0,10.621982,,,,,PT3600S
2022-02-19 19:00:00,878516.0,,,,,1200.0,10.693334,,,,,PT3600S
2022-02-19 20:00:00,878515.0,,,,,1199.0,10.976647,,,,,PT3600S
2022-02-19 20:00:00,878516.0,,,,,1200.0,10.943334,,,,,PT3600S
2022-02-19 21:00:00,878515.0,,,,,1200.0,10.471666,,,,,PT3600S
2022-02-19 21:00:00,878516.0,,,,,1200.0,10.623333,,,,,PT3600S
2022-02-19 22:00:00,878515.0,,,,,1200.0,10.468333,,,,,PT3600S
2022-02-19 22:00:00,878516.0,,,,,1200.0,10.716666,,,,,PT3600S
2022-02-19 23:00:00,878515.0,,,,,1200.0,9.7883329,,,,,PT3600S
2022-02-19 23:00:00,878516.0,,,,,1200.0,9.6391668,,,,,PT3600S
2022-02-20 00:00:00,878515.0,,,,,1201.0,9.8459616,,,,,PT3600S
2022-02-20 00:00:00,878516.0,,,,,1200.0,10.15,,,,,PT3600S
2022-02-20 01:00:00,878515.0,,,,,1199.0,11.053378,,,,,PT3600S
2022-02-20 01:00:00,878516.0,,,,,1200.0,11.2975,,,,,PT3600S
2022-02-20 02:00:00,878515.0,,,,,1201.0,10.574521,,,,,PT3600S
2022-02-20 02:00:00,878516.0,,,,,1200.0,10.266666,,,,,PT3600S
2022-02-20 03:00:00,878515.0,,,,,1199.0,10.69558,,,,,PT3600S
2022-02-20 03:00:00,878516.0,,,,,1200.0,10.565833,,,,,PT3600S
2022-02-20 04:00:00,878515.0,,,,,1201.0,9.9217319,,,,,PT3600S
2022-02-20 04:00:00,878516.0,,,,,1200.0,10.06,,,,,PT3600S
2022-02-20 05:00:00,878515.0,,,,,1200.0,10.373333,,,,,PT3600S
2022-02-20 05:00:00,878516.0,,,,,1200.0,10.303333,,,,,PT3600S
2022-02-20 06:00:00,878515.0,,,,,1199.0,9.936614,,,,,PT3600S
2022-02-20 06:00:00,878516.0,,,,,1200.0,10.258333,,,,,PT3600S
2022-02-20 07:00:00,878515.0,,,,,1200.0,10.040833,,,,,PT3600S
2022-02-20 07:00:00,878516.0,,,,,1200.0,10.0175,,,,,PT3600S
2022-02-20 08:00:00,878515.0,,,,,1201.0,10.161532,,,,,PT3600S
2022-02-20 08:00:00,878516.0,,,,,1200.0,10.218333,,,,,PT3600S
2022-02-20 09:00:00,878515.0,,,,,1200.0,10.441667,,,,,PT3600S
2022-02-20 09:00:00,878516.0,,,,,1200.0,10.723333,,,,,PT3600S
2022-02-20 10:00:00,878515.0,,,,,1200.0,10.6425,,,,,PT3600S
2022-02-20 10:00:00,878516.0,,,,,1200.0,10.7425,,,,,PT3600S
2022-02-20 11:00:00,878515.0,,,,,1199.0,10.081735,,,,,PT3600S
2022-02-20 11:00:00,878516.0,,,,,1200.0,9.9958334,,,,,PT3600S
2022-02-20 12:00:00,878515.0,,,,,1201.0,10.862615,,,,,PT3600S
2022-02-20 12:00:00,878516.0,,,,,1200.0,10.545,,,,,PT3600S
2022-02-20 13:00:00,878515.0,,,,,1200.0,11.504167,,,,,PT3600S
2022-02-20 13:00:00,878516.0,,,,,1200.0,11.275833,,,,,PT3600S
2022-02-20 14:00:00,878515.0,,,,,1200.0,10.27,,,,,PT3600S
2022-02-20 14:00:00,878516.0,,,,,1200.0,10.046667,,,,,PT3600S
2022-02-20 15:00:00,878515.0,,,,,1200.0,10.5025,,,,,PT3600S
2022-02-20 15:00:00,878516.0,,,,,1200.0,10.673333,,,,,PT3600S
2022-02-20 16:00:00,878515.0,,,,,1200.0,10.881667,,,,,PT3600S
2022-02-20 16:00:00,878516.0,,,,,1200.0,10.841666,,,,,PT3600S
2022-02-20 17:00:00,878515.0,,,,,1200.0,11.350833,,,,,PT3600S
2022-02-20 17:00:00,878516.0,,,,,1200.0,11.3475,,,,,PT3600S
2022-02-20 18:00:00,878515.0,,,,,1200.0,10.625,,,,,PT3600S
2022-02-20 18:00:00,878516.0,,,,,1200.0,10.874166,,,,,PT3600S
2022-02-20 19:00:00,878515.0,,,,,1200.0,10.749166,,,,,PT3600S
2022-02-20 19:00:00,878516.0,,,,,1200.0,10.790833,,,,,PT3600S
2022-02-20 20:00:00,878515.0,,,,,1200.0,11.026667,,,,,PT3600S
2022-02-20 20:00:00,878516.0,,,,,1200.0,10.8925,,,,,PT3600S
2022-02-20 21:00:00,878515.0,,,,,1200.0,10.386666,,,,,PT3600S
2022-02-20 21:00:00,878516.0,,,,,1200.0,10.585,,,,,PT3600S
2022-02-20 22:00:00,878515.0,,,,,1200.0,10.475833,,,,,PT3600S
2022-02-20 22:00:00,878516.0,,,,,1200.0,10.655833,,,,,PT3600S
2022-02-20 23:00:00,878515.0,,,,,1200.0,9.8175001,,,,,PT3600S
2022-02-20 23:00:00,878516.0,,,,,1200.0,9.6783333,,,,,PT3600S
2022-03-02 05:00:00,878515.0,,,,,1200.0,10.091666,,,,,PT3600S
2022-03-02 05:00:00,878516.0,,,,,1200.0,10.355,,,,,PT3600S
2022-03-02 06:00:00,878515.0,,,,,1200.0,10.0925,,,,,PT3600S
2022-03-02 06:00:00,878516.0,,,,,1200.0,10.1075,,,,,PT3600S
2022-03-02 07:00:00,878515.0,,,,,1200.0,9.7749996,,,,,PT3600S
2022-03-02 07:00:00,878516.0,,,,,1200.0,9.8241663,,,,,PT3600S
2022-03-02 08:00:00,878515.0,,,,,1200.0,10.680833,,,,,PT3600S
2022-03-02 08:00:00,878516.0,,,,,1200.0,10.903334,,,,,PT3600S
2022-03-02 09:00:00,878515.0,,,,,1200.0,10.7,,,,,PT3600S
2022-03-02 09:00:00,878516.0,,,,,1200.0,10.845,,,,,PT3600S
2022-03-02 10:00:00,878515.0,,,,,1200.0,10.026667,,,,,PT3600S
2022-03-02 10:00:00,878516.0,,,,,1200.0,9.9300003,,,,,PT3600S
2022-03-02 11:00:00,878515.0,,,,,1200.0,10.5325,,,,,PT3600S
2022-03-02 11:00:00,878516.0,,,,,1200.0,10.320833,,,,,PT3600S
2022-02-08 21:00:00,878515.0,,,,,1201.0,10.890092,,,,,PT3600S
2022-02-08 21:00:00,878516.0,,,,,1200.0,10.885,,,,,PT3600S
2022-02-08 22:00:00,878515.0,,,,,1200.0,10.418333,,,,,PT3600S
2022-02-08 22:00:00,878516.0,,,,,1200.0,10.4675,,,,,PT3600S
2022-02-08 23:00:00,878515.0,,,,,1199.0,10.11176,,,,,PT3600S
2022-02-08 23:00:00,878516.0,,,,,1200.0,10.274167,,,,,PT3600S
2022-02-10 00:00:00,878515.0,,,,,1200.0,9.7183332,,,,,PT3600S
2022-02-10 00:00:00,878516.0,,,,,1201.0,9.8084927,,,,,PT3600S
2022-02-10 01:00:00,878515.0,,,,,1200.0,10.3025,,,,,PT3600S
2022-02-10 01:00:00,878516.0,,,,,1199.0,10.664721,,,,,PT3600S
2022-02-10 02:00:00,878515.0,,,,,1200.0,10.818334,,,,,PT3600S
2022-02-10 02:00:00,878516.0,,,,,1200.0,10.936666,,,,,PT3600S
2022-02-10 03:00:00,878515.0,,,,,1200.0,10.651667,,,,,PT3600S
2022-02-10 03:00:00,878516.0,,,,,1200.0,10.231667,,,,,PT3600S
2022-02-10 04:00:00,878515.0,,,,,1200.0,10.355,,,,,PT3600S
2022-02-10 04:00:00,878516.0,,,,,1201.0,10.335554,,,,,PT3600S
2022-02-10 05:00:00,878515.0,,,,,1200.0,10.085,,,,,PT3600S
2022-02-10 05:00:00,878516.0,,,,,1200.0,10.1025,,,,,PT3600S
2022-02-10 06:00:00,878515.0,,,,,1200.0,10.441667,,,,,PT3600S
2022-02-10 06:00:00,878516.0,,,,,1199.0,10.521268,,,,,PT3600S
2022-02-10 07:00:00,878515.0,,,,,1200.0,9.8441668,,,,,PT3600S
2022-02-10 07:00:00,878516.0,,,,,1200.0,10.045,,,,,PT3600S
2022-02-10 08:00:00,878515.0,,,,,1200.0,9.9666662,,,,,PT3600S
2022-02-10 08:00:00,878516.0,,,,,1201.0,9.8867607,,,,,PT3600S
2022-02-10 09:00:00,878515.0,,,,,1200.0,10.551666,,,,,PT3600S
2022-02-10 09:00:00,878516.0,,,,,1200.0,10.569167,,,,,PT3600S
2022-02-11 19:00:00,878515.0,,,,,1200.0,10.413333,,,,,PT3600S
2022-02-11 19:00:00,878516.0,,,,,1200.0,10.850833,,,,,PT3600S
2022-02-11 20:00:00,878515.0,,,,,1200.0,10.850833,,,,,PT3600S
2022-02-11 20:00:00,878516.0,,,,,1200.0,10.783334,,,,,PT3600S
2022-02-10 10:00:00,878515.0,,,,,1200.0,10.638333,,,,,PT3600S
2022-02-10 10:00:00,878516.0,,,,,1199.0,10.855713,,,,,PT3600S
2022-02-10 11:00:00,878515.0,,,,,1200.0,10.245833,,,,,PT3600S
2022-02-10 11:00:00,878516.0,,,,,1201.0,10.247293,,,,,PT3600S
2022-02-10 12:00:00,878515.0,,,,,1200.0,10.386666,,,,,PT3600S
2022-02-10 12:00:00,878516.0,,,,,1200.0,10.300834,,,,,PT3600S
2022-02-10 13:00:00,878515.0,,,,,1200.0,11.158334,,,,,PT3600S
2022-02-10 13:00:00,878516.0,,,,,1200.0,10.729167,,,,,PT3600S
2022-02-10 14:00:00,878515.0,,,,,1200.0,10.939167,,,,,PT3600S
2022-02-10 14:00:00,878516.0,,,,,1200.0,10.605,,,,,PT3600S
2022-02-10 15:00:00,878515.0,,,,,1200.0,10.366667,,,,,PT3600S
2022-02-10 15:00:00,878516.0,,,,,1200.0,10.465,,,,,PT3600S
2022-02-10 16:00:00,878515.0,,,,,1160.0,10.603448,,,,,PT3600S
2022-02-10 16:00:00,878516.0,,,,,1200.0,10.685,,,,,PT3600S
2022-02-10 17:00:00,878515.0,,,,,1200.0,11.019167,,,,,PT3600S
2022-02-10 17:00:00,878516.0,,,,,1200.0,11.105833,,,,,PT3600S
2022-02-10 18:00:00,878515.0,,,,,1240.0,11.08871,,,,,PT3600S
2022-02-10 18:00:00,878516.0,,,,,1199.0,11.052544,,,,,PT3600S
2022-02-10 19:00:00,878515.0,,,,,1200.0,10.48,,,,,PT3600S
2022-02-10 19:00:00,878516.0,,,,,1201.0,10.907577,,,,,PT3600S
2022-02-10 20:00:00,878515.0,,,,,1200.0,10.711667,,,,,PT3600S
2022-02-10 20:00:00,878516.0,,,,,1200.0,10.869166,,,,,PT3600S
2022-02-10 21:00:00,878515.0,,,,,1200.0,10.935,,,,,PT3600S
2022-02-10 21:00:00,878516.0,,,,,1200.0,10.916667,,,,,PT3600S
2022-02-10 22:00:00,878515.0,,,,,1200.0,10.385,,,,,PT3600S
2022-02-10 22:00:00,878516.0,,,,,1200.0,10.471666,,,,,PT3600S
2022-02-10 23:00:00,878515.0,,,,,1200.0,10.16,,,,,PT3600S
2022-02-10 23:00:00,878516.0,,,,,1200.0,10.2375,,,,,PT3600S
2022-02-11 00:00:00,878515.0,,,,,1200.0,9.685833,,,,,PT3600S
2022-02-11 00:00:00,878516.0,,,,,1200.0,9.8116665,,,,,PT3600S
2022-02-11 01:00:00,878515.0,,,,,1200.0,10.4425,,,,,PT3600S
2022-02-11 01:00:00,878516.0,,,,,1199.0,10.820683,,,,,PT3600S
2022-02-11 02:00:00,878515.0,,,,,1200.0,10.759167,,,,,PT3600S
2022-02-11 02:00:00,878516.0,,,,,1201.0,10.889259,,,,,PT3600S
2022-02-11 03:00:00,878515.0,,,,,1200.0,10.6975,,,,,PT3600S
2022-02-11 03:00:00,878516.0,,,,,1200.0,10.169167,,,,,PT3600S
2022-02-11 04:00:00,878515.0,,,,,1200.0,10.225833,,,,,PT3600S
2022-02-11 04:00:00,878516.0,,,,,1200.0,10.3325,,,,,PT3600S
2022-02-11 05:00:00,878515.0,,,,,1200.0,10.064167,,,,,PT3600S
2022-02-11 05:00:00,878516.0,,,,,1200.0,10.164166,,,,,PT3600S
2022-02-11 06:00:00,878515.0,,,,,1200.0,10.425,,,,,PT3600S
2022-02-11 06:00:00,878516.0,,,,,1200.0,10.478333,,,,,PT3600S
2022-02-11 07:00:00,878515.0,,,,,1200.0,9.8558331,,,,,PT3600S
2022-02-11 07:00:00,878516.0,,,,,1200.0,10.095,,,,,PT3600S
2022-02-11 08:00:00,878515.0,,,,,1200.0,9.8941669,,,,,PT3600S
2022-02-11 08:00:00,878516.0,,,,,1200.0,9.8166666,,,,,PT3600S
2022-02-11 09:00:00,878515.0,,,,,1200.0,10.6,,,,,PT3600S
2022-02-11 09:00:00,878516.0,,,,,1200.0,10.658334,,,,,PT3600S
2022-02-11 10:00:00,878515.0,,,,,1200.0,10.601666,,,,,PT3600S
2022-02-11 10:00:00,878516.0,,,,,1200.0,10.913333,,,,,PT3600S
2022-02-11 11:00:00,878515.0,,,,,1200.0,10.096666,,,,,PT3600S
2022-02-11 11:00:00,878516.0,,,,,1200.0,10.138333,,,,,PT3600S
2022-02-11 12:00:00,878515.0,,,,,1200.0,10.449166,,,,,PT3600S
2022-02-11 12:00:00,878516.0,,,,,1200.0,10.35,,,,,PT3600S
2022-02-11 13:00:00,878515.0,,,,,1200.0,11.2275,,,,,PT3600S
2022-02-11 13:00:00,878516.0,,,,,1200.0,10.8,,,,,PT3600S
2022-02-11 14:00:00,878515.0,,,,,1200.0,10.823334,,,,,PT3600S
2022-02-11 14:00:00,878516.0,,,,,1200.0,10.433333,,,,,PT3600S
2022-02-11 15:00:00,878515.0,,,,,1200.0,10.259167,,,,,PT3600S
2022-02-11 15:00:00,878516.0,,,,,1200.0,10.413333,,,,,PT3600S
2022-02-11 16:00:00,878515.0,,,,,1200.0,10.711667,,,,,PT3600S
2022-02-11 16:00:00,878516.0,,,,,1200.0,10.724167,,,,,PT3600S
2022-02-11 17:00:00,878515.0,,,,,1200.0,11.106667,,,,,PT3600S
2022-02-11 17:00:00,878516.0,,,,,1200.0,11.196667,,,,,PT3600S
2022-02-11 18:00:00,878515.0,,,,,1200.0,11.055,,,,,PT3600S
2022-02-11 18:00:00,878516.0,,,,,1200.0,11.056666,,,,,PT3600S
2022-02-11 21:00:00,878515.0,,,,,1200.0,10.895,,,,,PT3600S
2022-02-11 21:00:00,878516.0,,,,,1200.0,10.909166,,,,,PT3600S
2022-02-11 22:00:00,878515.0,,,,,1200.0,10.259167,,,,,PT3600S
2022-02-11 22:00:00,878516.0,,,,,1200.0,10.4225,,,,,PT3600S
2022-02-11 23:00:00,878515.0,,,,,1200.0,10.174167,,,,,PT3600S
2022-02-11 23:00:00,878516.0,,,,,1200.0,10.16,,,,,PT3600S
2022-02-12 00:00:00,878515.0,,,,,1200.0,9.6758337,,,,,PT3600S
2022-02-12 00:00:00,878516.0,,,,,1200.0,9.8208332,,,,,PT3600S
2022-02-12 01:00:00,878515.0,,,,,1200.0,10.605833,,,,,PT3600S
2022-02-12 01:00:00,878516.0,,,,,1200.0,10.941667,,,,,PT3600S
2022-02-12 02:00:00,878515.0,,,,,1200.0,10.741667,,,,,PT3600S
2022-02-12 02:00:00,878516.0,,,,,1200.0,10.77,,,,,PT3600S
2022-03-02 12:00:00,878515.0,,,,,1200.0,11.618333,,,,,PT3600S
2022-03-02 12:00:00,878516.0,,,,,1200.0,11.401667,,,,,PT3600S
2022-03-02 13:00:00,878515.0,,,,,1200.0,10.296667,,,,,PT3600S
2022-03-02 13:00:00,878516.0,,,,,1200.0,10.008333,,,,,PT3600S
2022-03-02 14:00:00,878515.0,,,,,1200.0,10.455833,,,,,PT3600S
2022-03-02 14:00:00,878516.0,,,,,1200.0,10.661667,,,,,PT3600S
2022-03-02 15:00:00,878515.0,,,,,1200.0,10.886666,,,,,PT3600S
2022-03-02 15:00:00,878516.0,,,,,1200.0,10.890833,,,,,PT3600S
2022-03-02 16:00:00,878515.0,,,,,1200.0,11.381667,,,,,PT3600S
2022-03-02 16:00:00,878516.0,,,,,1200.0,11.340834,,,,,PT3600S
2022-03-02 17:00:00,878515.0,,,,,1200.0,10.664166,,,,,PT3600S
2022-03-02 17:00:00,878516.0,,,,,1200.0,10.843333,,,,,PT3600S
2022-03-02 18:00:00,878515.0,,,,,1200.0,10.664166,,,,,PT3600S
2022-03-02 18:00:00,878516.0,,,,,1200.0,10.7625,,,,,PT3600S
2022-03-02 19:00:00,878515.0,,,,,1200.0,10.871667,,,,,PT3600S
2022-03-02 19:00:00,878516.0,,,,,1200.0,10.9325,,,,,PT3600S
2022-03-02 20:00:00,878515.0,,,,,1200.0,10.9125,,,,,PT3600S
2022-03-02 20:00:00,878516.0,,,,,1200.0,10.821667,,,,,PT3600S
2022-03-02 21:00:00,878515.0,,,,,1200.0,10.200833,,,,,PT3600S
2022-03-02 21:00:00,878516.0,,,,,1200.0,10.58,,,,,PT3600S
2022-03-02 22:00:00,878515.0,,,,,1200.0,9.9899998,,,,,PT3600S
2022-03-02 22:00:00,878516.0,,,,,1200.0,9.7058334,,,,,PT3600S
2022-03-02 23:00:00,878515.0,,,,,1200.0,9.7408333,,,,,PT3600S
2022-03-02 23:00:00,878516.0,,,,,1200.0,9.8508329,,,,,PT3600S
2022-03-03 00:00:00,878515.0,,,,,1200.0,11.1175,,,,,PT3600S
2022-03-03 00:00:00,878516.0,,,,,1200.0,11.319167,,,,,PT3600S
2022-03-03 01:00:00,878515.0,,,,,1200.0,10.735833,,,,,PT3600S
2022-03-03 01:00:00,878516.0,,,,,1200.0,10.5825,,,,,PT3600S
2022-03-03 02:00:00,878515.0,,,,,1200.0,10.683333,,,,,PT3600S
2022-03-03 02:00:00,878516.0,,,,,1200.0,10.350833,,,,,PT3600S
2022-03-03 03:00:00,878515.0,,,,,1200.0,9.8916664,,,,,PT3600S
2022-03-03 03:00:00,878516.0,,,,,1200.0,10.020833,,,,,PT3600S
2022-03-03 04:00:00,878515.0,,,,,1200.0,10.3475,,,,,PT3600S
2022-03-03 04:00:00,878516.0,,,,,1200.0,10.285833,,,,,PT3600S
2022-03-03 05:00:00,878515.0,,,,,1200.0,10.050834,,,,,PT3600S
2022-03-03 05:00:00,878516.0,,,,,1200.0,10.335,,,,,PT3600S
2022-03-03 06:00:00,878515.0,,,,,1200.0,10.025833,,,,,PT3600S
2022-03-03 06:00:00,878516.0,,,,,1200.0,10.036667,,,,,PT3600S
2022-03-03 07:00:00,878515.0,,,,,1200.0,9.8666668,,,,,PT3600S
2022-03-03 07:00:00,878516.0,,,,,1200.0,9.9308329,,,,,PT3600S
2022-03-03 08:00:00,878515.0,,,,,1200.0,10.613334,,,,,PT3600S
2022-03-03 08:00:00,878516.0,,,,,1200.0,10.93,,,,,PT3600S
2022-02-12 03:00:00,878515.0,,,,,1200.0,10.785833,,,,,PT3600S
2022-02-12 03:00:00,878516.0,,,,,1200.0,10.265833,,,,,PT3600S
2022-02-12 04:00:00,878515.0,,,,,1200.0,10.074166,,,,,PT3600S
2022-02-12 04:00:00,878516.0,,,,,1200.0,10.236667,,,,,PT3600S
2022-02-12 05:00:00,878515.0,,,,,1200.0,10.108334,,,,,PT3600S
