begintime,ne_name,ne_type,vendor,integrity,ISYS_HO_UTRAN_PREP_FAIL_OTH_NB,ISYS_HO_UTRAN_PREP_FAIL_TIM_NB,ISYS_HO_UTRAN_PREP_FAIL_AC_NB,ISYS_HO_UTRAN_ATT_NB,ISYS_HO_UTRAN_SUCC_NB,ISYS_HO_UTRAN_FAIL_NB,id
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-37945,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,507
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-37946,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,4.0,3.0,0.0,508
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-37947,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,2.0,0.0,0.0,509
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-37948,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,510
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-37949,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,511
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-38000,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,512
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-38005,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,513
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-38009,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,1.0,0.0,1.0,514
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40107,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,515
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40352,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,516
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40665,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,517
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-34271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,518
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-34272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,519
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-34273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,520
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-34276,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,521
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-35715,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,522
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37452,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,523
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37453,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,524
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37850,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,7.0,7.0,0.0,525
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37855,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,4.0,4.0,0.0,526
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37859,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,63.0,54.0,1.0,527
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37864,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,18.0,18.0,0.0,528
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37910,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,529
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37915,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,530
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37919,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,531
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37940,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,1.0,0.0,1.0,532
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37941,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,2.0,0.0,0.0,533
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37942,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,534
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37943,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,535
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37945,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,536
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37946,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,1.0,0.0,0.0,537
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37947,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,538
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37948,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,539
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-37949,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,540
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-38000,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,541
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-38005,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,542
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-38009,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,543
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40107,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,544
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40352,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,545
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40665,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,546
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-34271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,547
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-34272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,548
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-34273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,549
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-34275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,550
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-34277,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,551
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-35715,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,552
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37453,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,553
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37850,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,5.0,0.0,0.0,554
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37855,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,4.0,0.0,0.0,555
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37859,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,38.0,26.0,1.0,556
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37864,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,6.0,0.0,0.0,557
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37910,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,1.0,0.0,0.0,558
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37915,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,7.0,0.0,0.0,559
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37919,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,1.0,0.0,0.0,560
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37940,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,15.0,4.0,0.0,561
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37941,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,48.0,2.0,1.0,562
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37942,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,42.0,14.0,0.0,563
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37943,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,4.0,0.0,0.0,564
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37945,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,22.0,10.0,1.0,565
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37946,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,23.0,4.0,1.0,566
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37947,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,34.0,5.0,0.0,567
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37948,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,23.0,0.0,0.0,568
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-37949,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,10.0,0.0,0.0,569
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-38000,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,24.0,17.0,0.0,570
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-38005,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,20.0,8.0,1.0,571
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-38009,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,127.0,58.0,2.0,572
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40107,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,573
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40352,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,574
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-34271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,575
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-34272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,576
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-34273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,577
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-35715,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,578
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37453,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,579
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37850,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,580
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37855,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,581
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37859,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,11.0,8.0,1.0,582
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37864,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,583
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37910,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,584
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37915,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,585
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37919,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,586
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37940,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,1.0,0.0,0.0,38.0,13.0,1.0,587
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37941,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,54.0,37.0,0.0,588
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37942,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,3.0,3.0,0.0,589
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37943,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,590
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37945,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,1.0,1.0,0.0,591
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37946,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,35.0,21.0,0.0,592
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37947,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,593
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-37948,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,2.0,0.0,0.0,594
