begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.UL,L.Thrp.Time.Cell.UL.HighPrecision
2022-02-10,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,64929867760.0,25945130.0
2022-02-08,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,71741491160.0,26860080.0
2022-02-11,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,79426726128.0,28324883.0
2022-02-12,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,92063002864.0,29189146.0
2022-02-17,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,67490832864.0,25383383.0
2022-02-13,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,66429367416.0,21631744.0
2022-02-18,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,70442317000.0,25765951.0
2022-02-19,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,90375291592.0,29233514.0
2022-02-20,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,76702211360.0,25457981.0
2022-03-01,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,122024733384.0,30981278.0
2022-03-03,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,122996629640.0,32026442.0
2022-03-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,128447422512.0,31475064.0
2022-03-06,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,179285074896.0,34319386.0
2022-03-07,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,127990174840.0,32138696.0
2022-03-09,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,3456163880.0,1544871.0
2022-03-10,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,99890604456.0,28987482.0
2022-03-11,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,123601692136.0,31770602.0
2022-03-12,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,74769201440.0,20856239.0
2022-03-14,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,87648486992.0,22482051.0
2022-03-13,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,95755109144.0,23444128.0
2022-03-15,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",808698.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,77360457880.0,29267688.0
2022-02-02,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,30363131056.0,14212043.0
2022-02-04,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,28398474848.0,14603271.0
2022-02-03,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,26774120384.0,13416243.0
2022-02-05,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,46591268768.0,15342144.0
2022-02-06,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,41825059792.0,14802678.0
2022-02-10,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,32158009064.0,13175106.0
2022-02-11,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,47390692504.0,18172748.0
2022-02-12,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,55413841552.0,20163770.0
2022-02-17,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,52694619736.0,14313020.0
2022-02-13,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,72901373240.0,24347815.0
2022-02-18,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,67423405664.0,23577071.0
2022-03-09,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,2151861096.0,906795.0
2022-02-19,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,59026617088.0,21432643.0
2022-02-20,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,51069834424.0,21885558.0
2022-03-01,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,43890163080.0,15850978.0
2022-03-03,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,54835995736.0,16671737.0
2022-03-02,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,61594176240.0,18938911.0
2022-03-06,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,56084085288.0,17017291.0
2022-03-07,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,45303679952.0,15152187.0
2022-03-10,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,55398083056.0,17706063.0
2022-03-11,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,57869836288.0,19366331.0
2022-03-12,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,66734866576.0,15650891.0
2022-03-14,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,29908767920.0,13309901.0
2022-03-13,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,42282565176.0,14347217.0
2022-03-15,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=6, Cell Name=4G_ADONKIA-6, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808699.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,44338823368.0,16079647.0
2022-02-02,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,65534171096.0,19469819.0
2022-02-04,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,90576810208.0,20517834.0
2022-02-03,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,47752093944.0,17279478.0
2022-02-05,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,56071499408.0,19222163.0
2022-02-06,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,79968752504.0,22217064.0
2022-02-10,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,68995600752.0,19070218.0
2022-02-08,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,51306620488.0,16236360.0
2022-02-11,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,58108306880.0,19447239.0
2022-02-12,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,51170359248.0,17560041.0
2022-02-17,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,38776857336.0,15333014.0
2022-02-13,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,86172392248.0,19044660.0
2022-02-18,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,49523285576.0,17399242.0
2022-02-19,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,58874446688.0,18836216.0
2022-03-09,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,5133230704.0,1525779.0
2022-02-20,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,73963235688.0,18771676.0
2022-03-01,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,52586756552.0,17412430.0
2022-03-03,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,75418838208.0,18966240.0
2022-03-02,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,57025752312.0,15274338.0
2022-03-06,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,114978141400.0,24119481.0
2022-03-07,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,69610208264.0,18933610.0
2022-03-10,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,57562295440.0,15976979.0
2022-03-11,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,65564017712.0,17985711.0
2022-03-12,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,50204032288.0,13924184.0
2022-03-14,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,106231927072.0,14814919.0
2022-03-13,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,61136935824.0,16283063.0
2022-03-15,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=8, Cell Name=4G_MARJAYTOWN_II-8, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,74934031312.0,17224272.0
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,42498351856.0,10895563.0
2022-02-04,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,20576161752.0,8477573.0
2022-02-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,48270314256.0,10669311.0
2022-02-05,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,18068707840.0,6691155.0
2022-02-06,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,27093978088.0,7468321.0
2022-02-10,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,19226195752.0,6573915.0
2022-02-08,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,12594294248.0,6220452.0
2022-02-11,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,11500032176.0,6024117.0
2022-02-12,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,22749857552.0,5323350.0
2022-02-17,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,16584259984.0,6925140.0
2022-02-13,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,20262220512.0,6371866.0
2022-02-19,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,18440385176.0,6678182.0
2022-03-09,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,1503501456.0,361870.0
2022-02-20,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,18655970416.0,5985793.0
2022-03-01,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,20469031464.0,6667809.0
2022-03-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,44281625096.0,12534269.0
