begintime,ne_name,ne_type,vendor,integrity,NOKIA LTE_DL Traffic(GB),NOKIA LTE_ERAB Setup SR%,NOKIA LTE_ERAB Drop%,NOKIA LTE_RRC SR%,id
2024-03-06,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,59.26,8.745,99.7387,0.2373,99.8244,406
2024-03-06,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,59.26,3.5903,99.7626,0.1963,99.601,407
2024-03-06,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,59.26,16.2558,99.7587,0.2366,99.8113,408
2024-03-06,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,59.26,3.3033,99.3903,0.2627,99.2297,409
2024-03-06,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,74.05,4.8092,99.673,0.1192,99.7212,410
2024-03-07,"MRBTS-5023,LNBTS-5023,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,2.4992,99.7761,0.1634,99.5595,411
2024-03-07,"MRBTS-5023,LNBTS-5023,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,8.9847,99.6995,0.3246,99.8266,412
2024-03-07,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,2.1545,99.8433,0.1666,99.8869,413
2024-03-07,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,7.6152,99.8198,0.1852,99.8904,414
2024-03-07,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,1.8057,99.8431,0.1271,99.7958,415
2024-03-07,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,8.3948,99.7217,0.206,99.931,416
2024-03-07,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.09,4.275,99.6183,0.5958,99.8623,417
2024-03-07,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.09,9.5642,99.7071,0.7831,99.8475,418
2024-03-07,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.09,2.508,99.6992,0.8618,99.3634,419
2024-03-07,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.09,8.1549,99.7064,0.9164,99.7998,420
2024-03-07,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.09,2.4542,99.7305,0.6219,99.6802,421
2024-03-07,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.09,6.7689,99.6833,0.9999,99.8029,422
2024-03-07,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.16,1.2267,99.5893,0.8809,99.7205,423
2024-03-07,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.16,8.2951,99.7312,0.6932,99.9741,424
2024-03-07,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.16,1.2358,99.8021,3.2513,99.5019,425
2024-03-07,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.16,7.8823,99.267,1.0218,98.845,426
2024-03-07,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.16,4.3468,99.6417,0.7703,99.4688,427
2024-03-07,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.16,7.1197,99.2522,3.1287,99.3695,428
2024-03-07,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,0.5444,99.72,0.8036,99.8566,429
2024-03-07,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,2.4748,99.6593,0.6523,99.7279,430
2024-03-07,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,0.589,99.5378,1.0708,99.4402,431
2024-03-07,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,5.1309,99.4577,0.6652,99.0064,432
2024-03-07,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,0.3121,99.6742,0.5585,99.5908,433
2024-03-07,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,2.265,99.5149,0.5116,99.2806,434
2024-03-07,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.83,0.0,99.7342,0.3865,99.0448,435
2024-03-07,"MRBTS-5062,LNBTS-5062,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.83,6.6226,99.7542,0.5854,99.6199,436
2024-03-07,"MRBTS-5062,LNBTS-5062,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.83,0.0883,99.1488,1.2766,97.8319,437
2024-03-07,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.83,2.1646,99.8893,0.3092,99.9809,438
2024-03-07,"MRBTS-5062,LNBTS-5062,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.83,0.2871,99.6963,0.2534,99.0501,439
2024-03-07,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.83,7.0782,99.8408,0.3018,99.6693,440
2024-03-07,"MRBTS-5078,LNBTS-5078,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,2.8396,99.8492,0.7445,99.7441,441
2024-03-07,"MRBTS-5078,LNBTS-5078,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,9.899,99.701,0.4544,99.7148,442
2024-03-07,"MRBTS-5078,LNBTS-5078,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.5303,99.5379,1.2246,99.3098,443
2024-03-07,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,5.946,99.8594,0.2908,99.8403,444
2024-03-07,"MRBTS-5078,LNBTS-5078,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,1.0748,99.7689,0.9743,99.756,445
2024-03-07,"MRBTS-5078,LNBTS-5078,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,7.0836,99.7441,0.297,99.9392,446
2024-03-07,"MRBTS-5079,LNBTS-5079,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.8771,99.6597,0.6238,99.3715,447
2024-03-07,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,8.0301,99.7398,0.4348,99.8119,448
2024-03-07,"MRBTS-5079,LNBTS-5079,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.63,99.7151,0.4578,99.525,449
2024-03-07,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,5.6864,99.8632,0.2376,99.8536,450
2024-03-07,"MRBTS-5079,LNBTS-5079,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.0,99.5778,0.5949,98.9618,451
2024-03-07,"MRBTS-5079,LNBTS-5079,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,4.7221,99.8887,0.2689,99.8664,452
2024-03-07,"MRBTS-5080,LNBTS-5080,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,2.1255,99.9513,0.3108,99.843,453
2024-03-07,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,8.2499,99.8982,0.315,99.9273,454
2024-03-07,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,7.4181,99.8662,0.5989,99.8629,455
2024-03-07,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.7525,99.7321,0.6302,99.5861,456
2024-03-07,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,7.5609,99.8402,0.3526,99.8896,457
2024-03-07,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,3.7381,99.7213,0.4713,99.6136,458
2024-03-07,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,13.2311,99.6391,0.4964,99.8405,459
2024-03-07,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.9432,99.537,0.6458,99.072,460
2024-03-07,"MRBTS-5081,LNBTS-5081,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,7.162,99.7849,0.5139,99.6401,461
2024-03-07,"MRBTS-5082,LNBTS-5082,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,1.0847,99.6936,0.2613,98.5126,462
2024-03-07,"MRBTS-5082,LNBTS-5082,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.1775,99.8919,0.1348,99.9596,463
2024-03-07,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.3941,99.8203,0.0277,99.6525,464
2024-03-07,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,6.7722,99.8023,0.5476,99.7118,465
2024-03-07,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,0.3421,99.1534,0.3727,98.6571,466
2024-03-07,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,0.408,98.4537,1.1743,96.1688,467
2024-03-07,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,0.4047,99.631,0.5433,99.2068,468
2024-03-07,"MRBTS-5084,LNBTS-5084,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,4.4318,99.6777,0.3665,99.3516,469
2024-03-07,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,1.5654,99.5294,0.9934,99.654,470
2024-03-07,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,9.9578,99.692,0.7459,99.8304,471
2024-03-07,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,0.7578,99.3559,1.0255,99.0998,472
2024-03-07,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,7.874,99.5694,0.7696,99.8239,473
2024-03-07,"MRBTS-5085,LNBTS-5085,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,1.5258,99.8902,0.2427,99.8266,474
2024-03-07,"MRBTS-5085,LNBTS-5085,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.15,99.8825,0.0589,99.6463,475
2024-03-07,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,1.2186,99.8392,0.3321,99.5141,476
2024-03-07,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.2236,99.6848,0.1969,99.3263,477
2024-03-07,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,2.7774,99.7922,0.3532,99.3312,478
2024-03-07,"MRBTS-5086,LNBTS-5086,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.4601,99.8893,0.3013,99.7828,479
2024-03-07,"MRBTS-5086,LNBTS-5086,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,4.5306,99.8129,0.2745,99.4748,480
2024-03-07,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.0927,98.2152,1.5713,93.651,481
2024-03-07,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,1.7966,99.502,0.5475,98.8295,482
2024-03-07,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,1.5452,99.3222,0.3161,98.3531,483
2024-03-07,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,2.4866,99.8149,0.2226,99.4094,484
2024-03-07,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,3.5539,99.7207,0.3486,99.518,485
2024-03-07,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,0.455,99.789,0.5021,99.6716,486
2024-03-07,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,3.2815,99.712,0.4334,99.3108,487
2024-03-07,"MRBTS-5090,LNBTS-5090,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,2.2025,99.5486,1.3737,99.4473,488
2024-03-07,"MRBTS-5090,LNBTS-5090,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,13.68,99.6671,0.7643,99.6449,489
2024-03-07,"MRBTS-5090,LNBTS-5090,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,2.8395,99.2566,1.3853,98.778,490
2024-03-07,"MRBTS-5090,LNBTS-5090,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,48.13,9.5397,99.4967,1.4314,99.3372,491
2024-03-07,"MRBTS-5091,LNBTS-5091,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.0,99.5018,0.1477,98.5829,492
2024-03-07,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,3.0707,99.8451,0.0981,99.7653,493
2024-03-07,"MRBTS-5091,LNBTS-5091,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,3.2534,99.9272,0.1339,99.8954,494
2024-03-07,"MRBTS-5102,LNBTS-5102,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.69,1.8684,99.6904,0.5624,99.8134,495
2024-03-07,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.69,1.1784,99.7867,0.4791,99.6439,496
2024-03-07,"MRBTS-5102,LNBTS-5102,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.69,3.3831,99.9103,0.3199,99.907,497
2024-03-07,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.49,1.3254,99.5645,0.3244,99.4949,498
2024-03-07,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.49,7.0289,99.7406,0.2274,99.8147,499
2024-03-07,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.49,3.0633,99.6956,0.2214,99.457,500
2024-03-07,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.49,13.5627,99.7425,0.2664,99.7356,501
2024-03-07,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.49,3.7403,99.3816,0.2676,99.2099,502
2024-03-07,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,95.49,3.8432,99.7789,0.1364,99.929,503
2024-03-08,"MRBTS-5023,LNBTS-5023,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,2.6498,99.7609,0.2337,99.5945,504
2024-03-08,"MRBTS-5023,LNBTS-5023,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,9.2385,99.7279,0.3717,99.8215,505
2024-03-08,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,2.5217,99.8507,0.1399,99.8953,506
2024-03-08,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,7.5282,99.8033,0.1883,99.9029,507
2024-03-08,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,2.088,99.8922,0.1795,99.8457,508
2024-03-08,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,9.7854,99.7603,0.2905,99.9251,509
2024-03-08,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,5.1262,99.7693,0.537,99.7879,510
2024-03-08,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,60.14,11.1947,99.8198,0.6331,99.8666,511
2024-03-08,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,75.09,2.2877,99.7541,0.7055,99.6593,512
2024-03-08,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,8.4041,99.8357,0.6369,99.8546,513
2024-03-08,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,60.14,2.0793,99.8099,0.6272,99.6265,514
2024-03-08,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,50.17,6.7161,99.7467,0.5754,99.8512,515
2024-03-08,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,75.12,1.5048,99.8089,1.2188,99.7839,516
2024-03-08,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,8.232,99.7865,0.5706,99.9656,517
2024-03-08,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,75.12,1.5372,99.7064,5.5217,99.3349,518
2024-03-08,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,8.3483,99.087,1.2458,98.1118,519
2024-03-08,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,75.12,5.3895,99.7076,0.799,99.3562,520
2024-03-08,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,75.12,7.84,99.32,3.1557,99.3005,521
2024-03-08,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,83.89,0.2219,99.8614,0.4927,99.8369,522
2024-03-08,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,50.5,2.601,99.6393,0.5269,99.8003,523
2024-03-08,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,83.89,0.4421,99.6238,1.2901,99.453,524
2024-03-08,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,63.02,5.0901,99.5039,0.5392,99.0198,525
2024-03-08,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,50.5,0.1018,99.7218,0.3881,99.6772,526
2024-03-08,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,83.89,1.9102,99.6446,0.4587,99.3919,527
2024-03-08,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.32,99.2305,1.9972,99.1273,528
2024-03-08,"MRBTS-5062,LNBTS-5062,LNCEL-1,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,5.6036,99.5711,0.7905,99.6129,529
2024-03-08,"MRBTS-5062,LNBTS-5062,LNCEL-21,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",Nokia,100.0,0.3811,98.9124,3.0574,97.9477,530
