begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,L.Thrp.bits.DL,PDCP_SDU_VOL_DL
2022-02-03,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,958493547856.0,
2022-02-02,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,95.83333333333333,834376240592.0,
2022-02-04,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,945954295544.0,
2022-02-05,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,853780473552.0,
2022-02-06,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,95.83333333333333,879730859728.0,
2022-02-10,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,951674081304.0,
2022-02-08,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,812787434336.0,
2022-02-11,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,785811016688.0,
2022-02-12,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,959128973968.0,
2022-02-17,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,87.5,694028144232.0,
2022-02-13,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,978752982144.0,
2022-02-18,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,855698021632.0,
2022-02-19,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,859121129416.0,
2022-02-20,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,958118338680.0,
2022-03-02,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,773309283240.0,
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",834.0,dynamic,0.6944444444444444,,344284876.0
2022-03-01,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,821934957152.0,
2022-03-03,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,814220245616.0,
2022-03-06,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,91.66666666666667,800639245480.0,
2022-03-07,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,685766892392.0,
2022-03-10,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,95.83333333333333,799810171296.0,
2022-03-09,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,4.166666666666667,52692158712.0,
2022-03-11,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,740176923864.0,
2022-03-12,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,79.16666666666667,641867298000.0,
2022-03-13,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,87.5,690020917008.0,
2022-03-14,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,591390506896.0,
2022-03-15,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,561061387848.0,
2022-02-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,752025088464.0,
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,95.83333333333333,737477201224.0,
2022-02-04,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,840140527056.0,
2022-02-05,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,781603216376.0,
2022-02-06,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,899643309328.0,
2022-02-10,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,820023600584.0,
2022-02-08,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,716883742344.0,
2022-02-11,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,856804336728.0,
2022-02-12,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,853629811680.0,
2022-02-17,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,87.5,735154245624.0,
2022-02-13,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,828538494704.0,
2022-02-18,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,1044451889680.0,
2022-02-19,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,825620768016.0,
2022-02-20,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,753216191480.0,
2022-03-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,726880707784.0,
2022-03-01,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,741772458520.0,
2022-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",845.0,dynamic,0.4166666666666667,,19780886.0
2022-03-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,695112378760.0,
2022-03-06,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,91.66666666666667,705378793096.0,
2022-03-07,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,680021807264.0,
2022-03-10,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,95.83333333333333,583193445488.0,
2022-03-09,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,4.166666666666667,32659198808.0,
2022-03-11,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,817315779576.0,
2022-03-12,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,79.16666666666667,665044554112.0,
2022-03-13,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,87.5,669534995104.0,
2022-03-14,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,729930541608.0,
2022-03-15,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,670023891752.0,
2022-02-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,158643380920.0,
2022-02-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,95.83333333333333,139842947928.0,
2022-02-04,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,192005812712.0,
2022-02-05,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,192638450048.0,
2022-02-06,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,194656882256.0,
2022-02-10,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,180605013968.0,
2022-02-08,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,136074407288.0,
2022-02-11,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,153227348072.0,
2022-02-12,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,192318570672.0,
2022-02-17,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,87.5,136661994280.0,
2022-02-13,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,169397157520.0,
2022-02-18,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,229791862760.0,
2022-02-19,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,323209433184.0,
2022-02-20,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,252926252976.0,
2022-03-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,134470275168.0,
2022-03-01,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,213452485536.0,
2022-03-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,143409045000.0,
2022-03-06,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,91.66666666666667,309256150784.0,
2022-03-07,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,181292932304.0,
2022-03-10,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,95.83333333333333,215393223304.0,
2022-03-09,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,4.166666666666667,5655585776.0,
2022-03-11,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,225822278872.0,
2022-03-12,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,79.16666666666667,216213688168.0,
2022-03-13,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,87.5,241167768288.0,
2022-03-14,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,234696052456.0,
2022-03-15,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,207212614536.0,
2022-02-03,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=7,Cell Name=4G_SPURROAD_II-7,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,23666305976.0,
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=7,Cell Name=4G_SPURROAD_II-7,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,95.83333333333333,20277391552.0,
2022-02-04,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=7,Cell Name=4G_SPURROAD_II-7,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,30823275472.0,
2022-02-05,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=7,Cell Name=4G_SPURROAD_II-7,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,32285767936.0,
2022-02-06,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=7,Cell Name=4G_SPURROAD_II-7,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,16731285064.0,
