begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.Cell.DL.HighPrecision,VS.RAB.AttEstab.AMR,VS.RAB.SuccEstabCS.AMR,VS.RAB.AbnormRel.AMR,VS.HSDPA.MeanChThroughput.TotalBytes,VS.RAB.NormRel.AMR
2022-02-18,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,100.0,804874456328.0,60855883.0,,,,,
2022-02-19,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,100.0,778745153672.0,61324771.0,,,,,
2022-03-01,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,100.0,688212646848.0,54711417.0,,,,,
2022-03-02,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,100.0,740893073056.0,59192307.0,,,,,
2022-03-06,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,91.66666666666667,748441391960.0,58889024.0,,,,,
2022-03-09,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,4.166666666666667,43068242136.0,3119596.0,,,,,
2022-03-10,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,95.83333333333333,780288594544.0,57131066.0,,,,,
2022-03-12,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,79.16666666666667,702407361432.0,50640083.0,,,,,
2022-03-14,4G_LESTERPEAK_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808707.0,dynamic,100.0,649456515288.0,47985171.0,,,,,
2022-02-02,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,95.83333333333333,844908891216.0,46063908.0,,,,,
2022-02-04,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,873405790344.0,49144881.0,,,,,
2022-02-05,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,873507862832.0,47214790.0,,,,,
2022-02-08,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,790654625056.0,42538195.0,,,,,
2022-02-11,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,936712292648.0,48515249.0,,,,,
2022-02-13,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,824613163360.0,46536292.0,,,,,
2022-02-18,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,872947592536.0,46149440.0,,,,,
2022-02-19,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,843408961592.0,44276686.0,,,,,
2022-03-01,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,900499865176.0,46252086.0,,,,,
2022-03-09,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,4.166666666666667,26775358480.0,1844050.0,,,,,
2022-03-02,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,898786946776.0,48231765.0,,,,,
2022-03-06,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,91.66666666666667,798942649760.0,42705215.0,,,,,
2022-03-10,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,95.83333333333333,899070265432.0,48044939.0,,,,,
2022-03-12,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,79.16666666666667,834783278360.0,41625771.0,,,,,
2022-03-14,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808729.0,dynamic,100.0,889157099728.0,47307487.0,,,,,
2022-02-03,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,838178709952.0,44283979.0,,,,,
2022-02-06,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,1109126682656.0,55250926.0,,,,,
2022-02-10,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,987780187824.0,46330497.0,,,,,
2022-02-12,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,1378117897552.0,59359414.0,,,,,
2022-02-17,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,87.5,1110833252200.0,49803235.0,,,,,
2022-02-20,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,1605526255744.0,65068920.0,,,,,
2022-03-03,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,1166096818760.0,58561873.0,,,,,
2022-03-07,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,1101793938704.0,55245059.0,,,,,
2022-03-11,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,1320929550408.0,64662192.0,,,,,
2022-03-13,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,87.5,863992492568.0,43144783.0,,,,,
2022-03-15,4G_KOSSOHTOWN_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808730.0,dynamic,100.0,1020616976888.0,52320573.0,,,,,
2022-02-03,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,958493547856.0,48642911.0,,,,,
2022-02-10,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,951674081304.0,46193491.0,,,,,
2022-02-12,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,959128973968.0,46994637.0,,,,,
2022-02-17,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,87.5,694028144232.0,34752989.0,,,,,
2022-02-20,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,958118338680.0,51055160.0,,,,,
2022-03-03,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,814220245616.0,44181886.0,,,,,
2022-03-07,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,685766892392.0,37905359.0,,,,,
2022-03-11,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,740176923864.0,40227147.0,,,,,
2022-03-13,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,87.5,690020917008.0,36529555.0,,,,,
2022-03-15,4G_KISSYBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808731.0,dynamic,100.0,561061387848.0,31935871.0,,,,,
2022-02-02,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,95.83333333333333,737477201224.0,49166500.0,,,,,
2022-02-04,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,840140527056.0,58305915.0,,,,,
2022-02-05,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,781603216376.0,55129217.0,,,,,
2022-02-08,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,716883742344.0,51457746.0,,,,,
2022-02-11,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,856804336728.0,55925300.0,,,,,
2022-02-13,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,828538494704.0,56790558.0,,,,,
2022-02-18,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,1044451889680.0,68544031.0,,,,,
2022-02-19,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,825620768016.0,58738139.0,,,,,
2022-03-01,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,741772458520.0,56845578.0,,,,,
2022-03-02,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,726880707784.0,56232579.0,,,,,
2022-03-06,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,91.66666666666667,705378793096.0,55641321.0,,,,,
2022-03-09,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,4.166666666666667,32659198808.0,3001074.0,,,,,
2022-03-10,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,95.83333333333333,583193445488.0,47377505.0,,,,,
2022-03-12,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,79.16666666666667,665044554112.0,50097764.0,,,,,
2022-03-14,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808732.0,dynamic,100.0,729930541608.0,54924070.0,,,,,
2022-02-02,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,95.83333333333333,139842947928.0,9115647.0,,,,,
2022-02-04,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,192005812712.0,12697390.0,,,,,
2022-02-05,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,192638450048.0,12256948.0,,,,,
2022-02-08,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,136074407288.0,9850332.0,,,,,
2022-02-11,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,153227348072.0,11132494.0,,,,,
2022-02-13,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,169397157520.0,12921498.0,,,,,
2022-02-18,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,229791862760.0,17769841.0,,,,,
2022-02-19,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,323209433184.0,22864419.0,,,,,
2022-03-01,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,213452485536.0,16835408.0,,,,,
2022-03-02,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,134470275168.0,8898402.0,,,,,
2022-03-06,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,91.66666666666667,309256150784.0,18549961.0,,,,,
2022-03-09,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,4.166666666666667,5655585776.0,427637.0,,,,,
2022-03-10,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,95.83333333333333,215393223304.0,16428784.0,,,,,
2022-03-12,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,79.16666666666667,216213688168.0,19171722.0,,,,,
2022-03-14,4G_BINTUMANI/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808733.0,dynamic,100.0,234696052456.0,20820043.0,,,,,
2022-02-03,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,23666305976.0,1233001.0,,,,,
2022-02-06,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,16731285064.0,903939.0,,,,,
2022-02-10,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,23951239544.0,1322597.0,,,,,
2022-02-12,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,26644277104.0,1413097.0,,,,,
2022-02-17,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,87.5,15205844368.0,794428.0,,,,,
2022-02-20,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,43508398016.0,2347931.0,,,,,
2022-03-03,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,26911082168.0,1642685.0,,,,,
2022-03-07,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,77484862280.0,4625167.0,,,,,
2022-03-11,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,24512159960.0,1317183.0,,,,,
2022-03-13,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,87.5,35218404280.0,2150436.0,,,,,
2022-03-15,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808734.0,dynamic,100.0,47299108616.0,3257246.0,,,,,
2022-02-02,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,95.83333333333333,449865488936.0,29909925.0,,,,,
2022-02-04,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,453371451088.0,27717014.0,,,,,
2022-02-05,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,229282206936.0,13344955.0,,,,,
2022-02-08,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,431556846624.0,26617618.0,,,,,
2022-02-11,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,440638959128.0,27361602.0,,,,,
2022-02-13,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,201864994432.0,9368867.0,,,,,
2022-02-18,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,156841038168.0,9453662.0,,,,,
2022-02-19,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,258044247208.0,15685514.0,,,,,
2022-03-01,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,383402454520.0,25461837.0,,,,,
2022-03-02,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,377273943216.0,23437162.0,,,,,
2022-03-06,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,91.66666666666667,116050689280.0,7605977.0,,,,,
2022-03-09,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,4.166666666666667,4487221880.0,312947.0,,,,,
2022-03-10,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,95.83333333333333,554744951088.0,33879771.0,,,,,
2022-03-12,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,79.16666666666667,255574671208.0,17287452.0,,,,,
2022-03-14,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808736.0,dynamic,100.0,325495094848.0,19979548.0,,,,,
2022-02-03,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,408047134224.0,19586041.0,,,,,
2022-02-06,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,561443109136.0,24628172.0,,,,,
2022-02-10,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,546303624272.0,22162861.0,,,,,
2022-02-12,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,444974526224.0,21199654.0,,,,,
2022-02-17,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,87.5,481385219736.0,21477438.0,,,,,
2022-02-20,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,531560679440.0,25126327.0,,,,,
2022-03-03,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,366190376064.0,18201438.0,,,,,
2022-03-07,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,437910798712.0,23676510.0,,,,,
2022-03-11,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,310383446136.0,15503278.0,,,,,
2022-03-13,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,87.5,530950242312.0,26737617.0,,,,,
2022-03-15,4G_ALLENTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808740.0,dynamic,100.0,397370302648.0,19930985.0,,,,,
2022-02-02,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,95.83333333333333,346101030856.0,19155804.0,,,,,
2022-02-04,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,365579392264.0,18729225.0,,,,,
2022-02-05,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,415117949240.0,24482263.0,,,,,
2022-02-08,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,433368523880.0,22252424.0,,,,,
2022-02-11,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,480102227472.0,24658803.0,,,,,
2022-02-13,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,504891566280.0,28360164.0,,,,,
2022-02-18,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,407217135272.0,25535205.0,,,,,
2022-02-19,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,466175610960.0,29409258.0,,,,,
2022-03-01,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,436408548832.0,23139377.0,,,,,
2022-03-02,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,100.0,396916919352.0,22148881.0,,,,,
2022-03-06,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,91.66666666666667,517660122960.0,26077977.0,,,,,
2022-03-09,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,4.166666666666667,25403775016.0,1483412.0,,,,,
2022-03-10,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,95.83333333333333,522192630904.0,31822449.0,,,,,
2022-03-12,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808741.0,dynamic,79.16666666666667,489665117848.0,28513749.0,,,,,
2022-02-02,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,95.83333333333333,1207126081184.0,52480154.0,,,,,
2022-02-04,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,1107639099176.0,55251415.0,,,,,
2022-02-05,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,1071217091368.0,45524275.0,,,,,
2022-02-08,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,1061053821832.0,46535779.0,,,,,
2022-02-11,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,1114311229408.0,49781382.0,,,,,
2022-02-13,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,928866435224.0,41527012.0,,,,,
2022-02-18,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,1136691421672.0,46191478.0,,,,,
2022-02-19,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,910637480000.0,39942031.0,,,,,
2022-03-01,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,1253880225632.0,52621442.0,,,,,
2022-03-02,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,1173587064352.0,54102667.0,,,,,
2022-03-06,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,91.66666666666667,1142462548104.0,48191774.0,,,,,
2022-03-09,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,4.166666666666667,73200629856.0,2342905.0,,,,,
2022-03-10,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,95.83333333333333,1287960222816.0,53303416.0,,,,,
2022-03-12,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,79.16666666666667,1114763293432.0,41470251.0,,,,,
2022-03-14,4G_KISSYHOUSE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808742.0,dynamic,100.0,1039826519240.0,43342905.0,,,,,
2022-02-03,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,335228466504.0,18520710.0,,,,,
2022-02-06,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,317223263272.0,16905961.0,,,,,
2022-02-10,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,317656213296.0,17647523.0,,,,,
2022-02-12,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,420433438832.0,21374644.0,,,,,
2022-02-17,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,87.5,238457471984.0,15069678.0,,,,,
2022-02-20,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,275087480896.0,14718333.0,,,,,
2022-03-03,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,321247430456.0,17406123.0,,,,,
2022-03-07,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,396278160976.0,19216001.0,,,,,
2022-03-11,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,358480947896.0,19898972.0,,,,,
2022-03-13,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,87.5,457642613312.0,23878994.0,,,,,
2022-03-15,4G_DAMAROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808751.0,dynamic,100.0,385384600616.0,22705723.0,,,,,
2022-02-02,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,95.83333333333333,882508011728.0,58170204.0,,,,,
2022-02-04,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,1105941481112.0,66175898.0,,,,,
2022-02-05,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,927589022688.0,60301285.0,,,,,
2022-02-08,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,976600095080.0,61549118.0,,,,,
2022-02-11,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,962585439064.0,62565825.0,,,,,
2022-02-13,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,872167863880.0,57030033.0,,,,,
2022-02-19,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,951227322800.0,59264825.0,,,,,
2022-02-18,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,1070784298928.0,61031941.0,,,,,
2022-03-01,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,979025435696.0,63116928.0,,,,,
2022-03-02,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,986682966864.0,62351207.0,,,,,
2022-03-06,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,91.66666666666667,842455010896.0,55096725.0,,,,,
2022-03-09,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,4.166666666666667,43734363720.0,3036509.0,,,,,
2022-03-10,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,95.83333333333333,1024325989128.0,65115594.0,,,,,
2022-03-12,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,79.16666666666667,894271370376.0,52825807.0,,,,,
2022-03-14,4G_CLINETOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808752.0,dynamic,100.0,772939291184.0,52513155.0,,,,,
2022-02-03,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,287451940224.0,11581755.0,,,,,
2022-02-06,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,337951372984.0,15144076.0,,,,,
