begintime,sk_object,duration,M8026C1,M8026C2,M8026C0,M8026C3,M8026C4,M8026C5,M8026C6,M8026C7,M8026C8,M8026C9,M8026C19,M8026C20,M8026C21,M8026C22,M8026C23,M8026C24,M8026C25,M8026C26,M8026C28,M8026C29,M8026C30,M8026C31,M8026C32,M8026C33,M8026C34,M8026C35,M8026C36,M8026C37,M8026C38,M8026C254,M8026C255,M8026C256,M8026C257,M8026C258,M8026C259,M8026C260,M8026C261,M8026C262,M8026C263,M8026C264,M8026C265,M8026C266,M8026C267,M8026C268,M8026C269,M8026C270,M8026C271,M8026C272,M8026C273,M8026C274,M8026C275,M8026C276,M8026C277,M8026C278,M8026C279,M8026C280,M8026C281,M8026C282,M8026C283,M8026C284,M8026C285,M8026C286,M8026C287,M8026C288,M8026C289,M8026C290,M8026C291,M8026C292,M8026C293,M8026C294,M8026C295,M8026C296,M8026C297,M8026C298,M8026C299,M8026C300,M8026C301,M8026C302,M8026C303,M8026C304,M8026C305,M8026C306,M8026C307,M8026C308
2022-03-11 00:00:00,20663.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35802.0,0.0,0.0,0.0,8.0,14492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,28278.0,57.0,2162.0,486.0,1240.0,0.0,0.0,0.0,0.0,0.0,1921.0,9479.0,2715.0,1921.0,244.0,76.0,0.0,13142.0,552.0,827.0,1909.0,0.0,0.0,0.0,0.0,0.0,38529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20664.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26641.0,0.0,0.0,0.0,0.0,26892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3127.0,42842.0,67.0,2364.0,449.0,1371.0,0.0,0.0,0.0,0.0,0.0,15343.0,65409.0,19736.0,15343.0,181.0,79.0,0.0,23340.0,287.0,740.0,1115.0,0.0,0.0,0.0,0.0,0.0,137114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20665.0,15,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,371117.0,0.0,0.0,0.0,14.0,191895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618.0,591656.0,141.0,53408.0,975.0,8048.0,0.0,0.0,0.0,0.0,0.0,35765.0,167047.0,41872.0,35765.0,605.0,503.0,0.0,34273.0,1363.0,985.0,4141.0,0.0,0.0,0.0,0.0,0.0,233020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20666.0,15,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50379.0,0.0,0.0,0.0,0.0,25397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.0,55405.0,30.0,4078.0,118.0,2260.0,0.0,0.0,0.0,0.0,0.0,8282.0,40161.0,13149.0,8282.0,49.0,25.0,0.0,11905.0,45.0,1104.0,278.0,0.0,0.0,0.0,0.0,0.0,82049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20667.0,15,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,188295.0,0.0,0.0,0.0,4.0,153149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4398.0,404188.0,87.0,27057.0,575.0,6982.0,0.0,0.0,0.0,0.0,0.0,42413.0,152927.0,45508.0,42413.0,389.0,318.0,0.0,139164.0,1033.0,419.0,4836.0,0.0,0.0,0.0,0.0,0.0,465338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20668.0,15,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100010.0,0.0,0.0,0.0,0.0,71553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.0,197995.0,17.0,12417.0,127.0,3406.0,0.0,0.0,0.0,0.0,0.0,32946.0,136941.0,44476.0,32946.0,66.0,93.0,0.0,7787.0,36.0,224.0,423.0,0.0,0.0,0.0,0.0,0.0,106492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:00:00,20671.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20669.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67955.0,0.0,0.0,0.0,3.0,37929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,74659.0,42.0,5220.0,129.0,1411.0,0.0,0.0,0.0,0.0,0.0,17710.0,65135.0,21703.0,17710.0,18.0,75.0,0.0,3564.0,19.0,488.0,181.0,0.0,0.0,0.0,0.0,0.0,58841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20670.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98656.0,0.0,0.0,0.0,2.0,96516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3081.0,221462.0,36.0,15513.0,192.0,3536.0,0.0,0.0,0.0,0.0,0.0,37937.0,152480.0,48819.0,37937.0,105.0,375.0,0.0,6934.0,75.0,341.0,423.0,0.0,0.0,0.0,0.0,0.0,124027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20671.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36301.0,0.0,0.0,0.0,0.0,29795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,82208.0,30.0,6062.0,44.0,4556.0,0.0,0.0,0.0,0.0,0.0,14271.0,52174.0,16036.0,14271.0,4.0,95.0,0.0,2073.0,5.0,84.0,53.0,0.0,0.0,0.0,0.0,0.0,36274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20672.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,256924.0,0.0,0.0,0.0,621.0,230088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6361.0,537983.0,62.0,28875.0,732.0,7628.0,0.0,0.0,0.0,0.0,0.0,94237.0,371237.0,117471.0,94237.0,324.0,691.0,0.0,21319.0,587.0,1507.0,3339.0,0.0,0.0,0.0,0.0,0.0,287650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20673.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8565.0,0.0,0.0,0.0,0.0,8599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,53399.0,20.0,4184.0,102.0,386.0,0.0,0.0,0.0,0.0,0.0,3367.0,12525.0,4080.0,3367.0,48.0,17.0,0.0,1265.0,17.0,109.0,211.0,0.0,0.0,0.0,0.0,0.0,18127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20674.0,15,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,796631.0,0.0,0.0,0.0,1.0,670886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29711.0,1850459.0,975.0,147942.0,5075.0,125050.0,0.0,0.0,0.0,0.0,0.0,335611.0,1416875.0,414901.0,335611.0,1137.0,4540.0,0.0,178510.0,1089.0,17436.0,7226.0,0.0,0.0,0.0,0.0,0.0,1425371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20675.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,277827.0,0.0,0.0,0.0,16.0,233963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6852.0,495053.0,45.0,30575.0,386.0,14382.0,0.0,0.0,0.0,0.0,0.0,120323.0,465212.0,147257.0,120323.0,80.0,854.0,0.0,63290.0,267.0,2645.0,3138.0,0.0,0.0,0.0,0.0,0.0,496216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20676.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,227523.0,0.0,0.0,0.0,16.0,124164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5632.0,375729.0,279.0,34246.0,1222.0,10078.0,0.0,0.0,0.0,0.0,0.0,24326.0,93658.0,27821.0,24326.0,619.0,557.0,0.0,39688.0,702.0,899.0,3916.0,0.0,0.0,0.0,0.0,0.0,242141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20677.0,15,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987105.0,0.0,0.0,0.0,1.0,872734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30882.0,2524249.0,876.0,210234.0,3961.0,129807.0,0.0,0.0,0.0,0.0,0.0,349433.0,1410514.0,418176.0,349433.0,957.0,6162.0,0.0,136922.0,521.0,20404.0,10062.0,0.0,0.0,0.0,0.0,0.0,1335684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20678.0,15,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132954.0,0.0,0.0,0.0,3.0,51961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.0,209218.0,31.0,19020.0,247.0,795.0,0.0,0.0,0.0,0.0,0.0,11027.0,49402.0,13103.0,11027.0,147.0,24.0,0.0,10437.0,189.0,111.0,571.0,0.0,0.0,0.0,0.0,0.0,76473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20679.0,15,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289397.0,0.0,0.0,0.0,36.0,266215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,553654.0,31.0,48882.0,128.0,4863.0,0.0,0.0,0.0,0.0,0.0,63413.0,230334.0,68023.0,63413.0,44.0,481.0,0.0,10165.0,110.0,741.0,748.0,0.0,0.0,0.0,0.0,0.0,211400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20680.0,15,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,313961.0,1.0,0.0,0.0,335.0,217208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5930.0,526421.0,230.0,44029.0,786.0,7157.0,0.0,0.0,0.0,0.0,0.0,48558.0,208546.0,55414.0,48558.0,371.0,359.0,0.0,55843.0,1860.0,1787.0,7608.0,0.0,0.0,0.0,0.0,0.0,348201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20681.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116643.0,0.0,0.0,0.0,0.0,69101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,95572.0,26.0,6772.0,68.0,883.0,0.0,0.0,0.0,0.0,0.0,17235.0,68857.0,20701.0,17235.0,12.0,97.0,0.0,1473.0,13.0,256.0,161.0,0.0,0.0,0.0,0.0,0.0,46159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20682.0,15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666073.0,0.0,0.0,0.0,0.0,575933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14626.0,1344400.0,257.0,92956.0,1748.0,63722.0,0.0,0.0,0.0,0.0,0.0,260382.0,1012042.0,324579.0,260382.0,232.0,1116.0,0.0,46109.0,327.0,11885.0,2087.0,0.0,0.0,0.0,0.0,0.0,672946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20683.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17544.0,0.0,0.0,0.0,0.0,17470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,36987.0,6.0,723.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,15612.0,92017.0,30471.0,15612.0,29.0,0.0,0.0,1933.0,33.0,10.0,363.0,0.0,0.0,0.0,0.0,0.0,40990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20684.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44642.0,0.0,0.0,0.0,0.0,52878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65162.0,0.0,3076.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,16839.0,68607.0,22869.0,16839.0,0.0,0.0,0.0,42.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20685.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51260.0,0.0,0.0,0.0,0.0,33255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,92282.0,2.0,7983.0,97.0,773.0,0.0,0.0,0.0,0.0,0.0,8234.0,36918.0,9864.0,8234.0,43.0,54.0,0.0,3397.0,188.0,281.0,833.0,0.0,0.0,0.0,0.0,0.0,28902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20686.0,15,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,1147090.0,0.0,0.0,0.0,658.0,1167137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56226.0,2221627.0,1500.0,157952.0,16157.0,218657.0,0.0,0.0,0.0,0.0,0.0,572174.0,2031387.0,627300.0,572174.0,4331.0,11729.0,0.0,168061.0,1321.0,11533.0,10109.0,0.0,0.0,0.0,0.0,0.0,1976236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20687.0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575815.0,0.0,0.0,0.0,11.0,563101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.0,1329667.0,282.0,94908.0,734.0,20860.0,0.0,0.0,0.0,0.0,0.0,217990.0,827640.0,259733.0,217990.0,272.0,788.0,0.0,38954.0,429.0,5148.0,2907.0,0.0,0.0,0.0,0.0,0.0,635832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20688.0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12419.0,290889.0,0.0,0.0,0.0,12695.0,102077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4347.0,467735.0,86.0,37349.0,359.0,12757.0,0.0,0.0,0.0,0.0,0.0,44358.0,188243.0,62065.0,44358.0,85.0,81.0,0.0,9929.0,55.0,1834.0,784.0,0.0,0.0,0.0,0.0,0.0,153018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20689.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38266.0,0.0,0.0,0.0,0.0,36872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.0,64058.0,126.0,4534.0,357.0,1283.0,0.0,0.0,0.0,0.0,0.0,14949.0,47953.0,15817.0,14949.0,168.0,101.0,0.0,12384.0,416.0,1539.0,1573.0,0.0,0.0,0.0,0.0,0.0,57770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20690.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,746980.0,0.0,0.0,0.0,4.0,561608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23817.0,1683243.0,584.0,120530.0,8598.0,354143.0,0.0,0.0,0.0,0.0,0.0,260792.0,1071562.0,310724.0,260792.0,971.0,8010.0,0.0,82763.0,694.0,5682.0,4459.0,0.0,0.0,0.0,0.0,0.0,1007262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20691.0,15,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,758889.0,0.0,0.0,0.0,1.0,458764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10388.0,1316549.0,276.0,109369.0,1158.0,28167.0,0.0,0.0,0.0,0.0,0.0,139964.0,627574.0,175544.0,139964.0,599.0,1411.0,0.0,138287.0,1366.0,4178.0,10814.0,0.0,0.0,0.0,0.0,0.0,1073462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20692.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39261.0,0.0,0.0,0.0,0.0,30460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,69391.0,4.0,4220.0,46.0,920.0,0.0,0.0,0.0,0.0,0.0,19802.0,72580.0,24193.0,19802.0,23.0,11.0,0.0,452.0,0.0,48.0,87.0,0.0,0.0,0.0,0.0,0.0,43839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20693.0,15,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,345671.0,0.0,0.0,0.0,56.0,288753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7487.0,671148.0,65.0,47656.0,801.0,13002.0,0.0,0.0,0.0,0.0,0.0,109566.0,414935.0,123009.0,109566.0,386.0,711.0,0.0,43394.0,422.0,1130.0,2551.0,0.0,0.0,0.0,0.0,0.0,436699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20694.0,15,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2121.0,0.0,0.0,0.0,8.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,31797.0,39.0,2970.0,263.0,132.0,0.0,0.0,0.0,0.0,0.0,422.0,3371.0,862.0,422.0,199.0,35.0,0.0,3023.0,139.0,35.0,919.0,0.0,0.0,0.0,0.0,0.0,14757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20695.0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,381046.0,0.0,0.0,0.0,4052.0,264240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7115.0,489786.0,66.0,32433.0,379.0,10454.0,0.0,0.0,0.0,0.0,0.0,108876.0,371212.0,121923.0,108876.0,134.0,172.0,0.0,46160.0,855.0,1139.0,2567.0,0.0,0.0,0.0,0.0,0.0,329623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20696.0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,403480.0,0.0,0.0,0.0,384.0,357602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16266.0,793547.0,358.0,54497.0,2727.0,52003.0,0.0,0.0,0.0,0.0,0.0,115997.0,485205.0,157412.0,115997.0,554.0,1047.0,0.0,88251.0,1118.0,7435.0,7080.0,0.0,0.0,0.0,0.0,0.0,671779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,20697.0,15,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11208.0,455326.0,0.0,0.0,0.0,11738.0,444635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11007.0,1123968.0,319.0,73475.0,1235.0,19698.0,0.0,0.0,0.0,0.0,0.0,218583.0,782488.0,251055.0,218583.0,468.0,1928.0,0.0,85138.0,1402.0,5463.0,6735.0,0.0,0.0,0.0,0.0,0.0,747024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
