begintime,ne_name,sk_object,ne_type,vendor,integrity,L.E-RAB.NormRel,ERAB_REL_ENB,NOKIA LTE_DL Traffic(GB),HU LTE_DL Traffic(GB),NOKIA/HU DL Traffic_LTE,HU LTE_RRC SR%,HU LTE_ERAB Setup SR%,NOKIA LTE_ERAB Setup SR%,NOKIA/HU ERAB Setup SR%_LTE,HU LTE_ERAB Drop%,NOKIA LTE_ERAB Drop%,ERAB Setup Numerator,id
2022-02-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,151895.0,,0.0,87.5472,87.5472,99.9769,99.8586,,99.8586,0.0415,,125015.0,475
2022-02-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=6,Cell Name=4G_COLLEGIATESCHOOL_II-6,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808889.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,223012.0,,0.0,160.6415,160.6415,99.9837,99.9368,,99.9368,0.0099,,243622.0,476
2022-02-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=7,Cell Name=4G_COLLEGIATESCHOOL_II-7,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808915.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,236353.0,,0.0,175.3062,175.3062,99.9962,99.9311,,99.9311,0.0042,,258175.0,477
2022-02-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=8,Cell Name=4G_COLLEGIATESCHOOL_II-8,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",817451.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,136600.0,,0.0,77.9214,77.9214,99.9894,99.9507,,99.9507,0.0344,,151973.0,478
2022-02-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=1,Cell Name=4G_CONGOTOWN-1,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",809181.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,100253.0,,0.0,48.1375,48.1375,99.9322,99.7407,,99.7407,0.0349,,83455.0,479
2022-02-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=2,Cell Name=4G_CONGOTOWN-2,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",809155.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,70534.0,,0.0,62.3101,62.3101,99.9167,99.8366,,99.8366,0.0524,,56833.0,480
2022-02-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=3,Cell Name=4G_CONGOTOWN-3,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808691.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,124853.0,,0.0,78.2369,78.2369,99.9399,99.7086,,99.7086,0.0208,,108138.0,481
2022-02-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=6,Cell Name=4G_CONGOTOWN-6,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808766.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,125530.0,,0.0,45.2709,45.2709,99.9827,99.9468,,99.9468,0.0096,,140926.0,482
2022-02-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=7,Cell Name=4G_CONGOTOWN-7,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808928.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,140863.0,,0.0,105.6752,105.6752,99.9846,99.9332,,99.9332,0.0057,,155655.0,483
2022-02-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=8,Cell Name=4G_CONGOTOWN-8,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808774.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,158199.0,,0.0,82.4142,82.4142,99.9818,99.821,,99.821,0.0032,,171738.0,484
2022-02-03,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=1,Cell Name=4G_DAMAROAD-1,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",808687.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,237380.0,,0.0,158.109,158.109,99.9674,99.4481,,99.4481,0.2161,,242006.0,485
2022-02-03,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=2,Cell Name=4G_DAMAROAD-2,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",808751.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,54714.0,,0.0,39.0257,39.0257,99.9502,99.2309,,99.2309,0.1679,,54962.0,486
2022-02-03,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=3,Cell Name=4G_DAMAROAD-3,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",808959.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,105879.0,,0.0,69.5107,69.5107,99.9464,99.3455,,99.3455,0.1979,,106553.0,487
2022-02-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=1,Cell Name=4G_DILLET-1,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",808670.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,73364.0,,0.0,58.8362,58.8362,99.9631,99.6723,,99.6723,0.1076,,64170.0,488
2022-02-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=2,Cell Name=4G_DILLET-2,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",808965.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,70451.0,,0.0,38.9589,38.9589,99.8991,99.8718,,99.8718,0.0978,,62315.0,489
2022-02-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=3,Cell Name=4G_DILLET-3,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",809053.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,98850.0,,0.0,41.9847,41.9847,99.9019,99.6405,,99.6405,0.0374,,89535.0,490
2022-02-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=6,Cell Name=4G_DILLET-6,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",808701.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,58980.0,,0.0,32.0919,32.0919,99.9834,99.9435,,99.9435,0.0017,,61940.0,491
2022-02-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=7,Cell Name=4G_DILLET-7,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",817479.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,111357.0,,0.0,69.743,69.743,99.9362,99.8597,,99.8597,0.0207,,120299.0,492
2022-02-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=8,Cell Name=4G_DILLET-8,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",808911.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,98877.0,,0.0,44.773,44.773,99.9606,99.872,,99.872,0.003,,106095.0,493
2022-02-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=1,Cell Name=4G_DUKESTREET_II-1,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808972.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,217256.0,,0.0,91.8292,91.8292,99.9233,99.5339,,99.5339,0.0322,,183868.0,494
2022-02-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=2,Cell Name=4G_DUKESTREET_II-2,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808901.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,58564.0,,0.0,53.6811,53.6811,99.8675,99.4785,,99.4785,0.0393,,50168.0,495
2022-02-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,88582.0,,0.0,56.2044,56.2044,99.8809,99.5581,,99.5581,0.026,,70968.0,496
2022-02-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=6,Cell Name=4G_DUKESTREET_II-6,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808703.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,227228.0,,0.0,77.1614,77.1614,99.9681,99.8496,,99.8496,0.0119,,245660.0,497
2022-02-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=7,Cell Name=4G_DUKESTREET_II-7,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808869.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,189066.0,,0.0,50.5124,50.5124,99.9692,99.7977,,99.7977,0.0085,,203281.0,498
2022-02-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=8,Cell Name=4G_DUKESTREET_II-8,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808974.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,219970.0,,0.0,97.9722,97.9722,99.984,99.8602,,99.8602,0.0068,,242931.0,499
2022-02-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=1,Cell Name=4G_DUNDASTREET-1,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",808914.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,184129.0,,0.0,76.1529,76.1529,99.8809,99.0518,,99.0518,0.0749,,163072.0,500
2022-02-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=2,Cell Name=4G_DUNDASTREET-2,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",817531.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,60188.0,,0.0,31.4717,31.4717,99.8567,99.0933,,99.0933,0.0963,,50820.0,501
2022-02-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=3,Cell Name=4G_DUNDASTREET-3,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",809082.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,145446.0,,0.0,79.8995,79.8995,99.9345,99.6745,,99.6745,0.0728,,128302.0,502
2022-02-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=6,Cell Name=4G_DUNDASTREET-6,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",808679.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,91899.0,,0.0,27.209,27.209,99.9659,99.6595,,99.6595,0.0381,,98639.0,503
2022-02-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=7,Cell Name=4G_DUNDASTREET-7,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",808702.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,124110.0,,0.0,48.7871,48.7871,99.9517,99.5166,,99.5166,0.0419,,140816.0,504
2022-02-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=8,Cell Name=4G_DUNDASTREET-8,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",809156.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,104538.0,,0.0,57.556,57.556,99.973,99.7903,,99.7903,0.0469,,122288.0,505
2022-02-03,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=1,Cell Name=4G_DWARZK-1,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",809019.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,112441.0,,0.0,54.0403,54.0403,99.9325,99.5727,,99.5727,0.016,,100668.0,506
2022-02-03,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=2,Cell Name=4G_DWARZK-2,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",808894.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,128874.0,,0.0,57.7793,57.7793,99.9458,99.6278,,99.6278,0.0256,,117513.0,507
2022-02-03,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=3,Cell Name=4G_DWARZK-3,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",817587.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,82320.0,,0.0,45.7423,45.7423,99.9741,99.9072,,99.9072,0.0085,,71059.0,508
2022-02-03,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=7,Cell Name=4G_DWARZK-7,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",808797.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,149968.0,,0.0,58.4109,58.4109,99.9858,99.834,,99.834,0.0147,,167828.0,509
2022-02-03,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=1,Cell Name=4G_ECOWASST-1,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",832634.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,45163.0,,0.0,35.6511,35.6511,99.9197,99.7848,,99.7848,0.0089,,41266.0,510
2022-02-03,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=2,Cell Name=4G_ECOWASST-2,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",809122.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,47516.0,,0.0,42.8353,42.8353,99.9536,99.8151,,99.8151,0.0316,,41570.0,511
2022-02-03,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=6,Cell Name=4G_ECOWASST-6,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",809130.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,34564.0,,0.0,24.2449,24.2449,99.9846,99.9331,,99.9331,0.0145,,37323.0,512
2022-02-03,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=7,Cell Name=4G_ECOWASST-7,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",808793.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,45048.0,,0.0,58.183,58.183,99.9857,99.9547,,99.9547,0.0111,,50796.0,513
2022-02-03,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=1,Cell Name=4G_FBC-1,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809071.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,404823.0,,0.0,134.8068,134.8068,99.8706,99.3821,,99.3821,0.0225,,364932.0,514
2022-02-03,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,15737.0,,0.0,8.8601,8.8601,99.9754,99.671,,99.671,0.0064,,14542.0,515
2022-02-03,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=3,Cell Name=4G_FBC-3,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809098.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,43567.0,,0.0,19.9976,19.9976,99.9154,99.5556,,99.5556,0.0321,,37639.0,516
2022-02-03,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=6,Cell Name=4G_FBC-6,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809012.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,397901.0,,0.0,137.166,137.166,99.9373,99.7569,,99.7569,0.0221,,494988.0,517
2022-02-03,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=1,Cell Name=4G_GODERICH-1,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",808860.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,114879.0,,0.0,82.4339,82.4339,99.9239,99.7218,,99.7218,0.047,,95348.0,518
2022-02-03,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=2,Cell Name=4G_GODERICH-2,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",808772.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,19981.0,,0.0,14.1405,14.1405,99.952,99.8946,,99.8946,0.035,,17053.0,519
2022-02-03,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=3,Cell Name=4G_GODERICH-3,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",809192.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,131744.0,,0.0,75.9165,75.9165,99.9479,99.9174,,99.9174,0.0038,,120917.0,520
2022-02-03,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=6,Cell Name=4G_GODERICH-6,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",809023.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,143577.0,,0.0,68.7693,68.7693,99.9785,99.9251,,99.9251,0.0132,,157357.0,521
2022-02-03,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=7,Cell Name=4G_GODERICH-7,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",808804.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,161547.0,,0.0,84.9522,84.9522,99.9908,99.9562,,99.9562,0.0062,,166545.0,522
2022-02-03,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=8,Cell Name=4G_GODERICH-8,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",808756.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,193579.0,,0.0,79.2433,79.2433,99.9466,99.8727,,99.8727,0.032,,210228.0,523
2022-02-03,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=1,Cell Name=4G_GODRECHSTREET-1,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",808883.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,125924.0,,0.0,48.7563,48.7563,99.8874,99.6847,,99.6847,0.046,,110972.0,524
2022-02-03,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=2,Cell Name=4G_GODRECHSTREET-2,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",808857.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,189907.0,,0.0,91.5799,91.5799,99.9067,99.4709,,99.4709,0.0568,,163367.0,525
2022-02-03,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=3,Cell Name=4G_GODRECHSTREET-3,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",808761.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,135742.0,,0.0,66.3903,66.3903,99.9616,99.7326,,99.7326,0.0147,,125328.0,526
2022-02-03,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=6,Cell Name=4G_GODRECHSTREET-6,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",809146.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,229841.0,,0.0,65.2304,65.2304,99.9671,99.8468,,99.8468,0.0096,,245637.0,527
2022-02-03,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=7,Cell Name=4G_GODRECHSTREET-7,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",808698.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,254728.0,,0.0,90.3519,90.3519,99.9565,99.8632,,99.8632,0.0149,,280285.0,528
2022-02-03,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=1,Cell Name=4G_HILLCUTROAD_II-1,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",808954.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,57633.0,,0.0,83.909,83.909,99.9561,99.5731,,99.5731,0.0208,,57613.0,529
2022-02-03,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=2,Cell Name=4G_HILLCUTROAD_II-2,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",809164.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,52622.0,,0.0,74.2964,74.2964,99.9323,99.485,,99.485,0.019,,52929.0,530
2022-02-03,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=3,Cell Name=4G_HILLCUTROAD_II-3,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",808768.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,83296.0,,0.0,81.1285,81.1285,99.9304,99.1626,,99.1626,0.018,,82540.0,531
2022-02-03,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=1,Cell Name=4G_HILLSTATION-1,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808757.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,79070.0,,0.0,83.3849,83.3849,99.919,99.8533,,99.8533,0.0215,,68079.0,532
2022-02-03,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=2,Cell Name=4G_HILLSTATION-2,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808995.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,44484.0,,0.0,67.212,67.212,99.9754,99.8414,,99.8414,0.0225,,40291.0,533
2022-02-03,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=3,Cell Name=4G_HILLSTATION-3,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808921.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,65759.0,,0.0,42.0259,42.0259,99.9722,99.7393,,99.7393,0.0456,,59676.0,534
2022-02-03,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=6,Cell Name=4G_HILLSTATION-6,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808823.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,28935.0,,0.0,12.1773,12.1773,99.9894,99.9479,,99.9479,0.0138,,32598.0,535
2022-02-03,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=7,Cell Name=4G_HILLSTATION-7,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808853.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,106109.0,,0.0,57.1843,57.1843,99.9541,99.8952,,99.8952,0.0104,,113391.0,536
2022-02-03,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=8,Cell Name=4G_HILLSTATION-8,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808918.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,104510.0,,0.0,36.7946,36.7946,99.9827,99.8702,,99.8702,0.0086,,116971.0,537
2022-02-03,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=1,Cell Name=4G_IMATT_II-1,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",808692.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,53507.0,,0.0,35.4656,35.4656,99.7869,99.8466,,99.8466,0.0467,,50123.0,538
2022-02-03,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=2,Cell Name=4G_IMATT_II-2,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",808696.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,27887.0,,0.0,27.4448,27.4448,99.8561,99.7927,,99.7927,0.111,,25996.0,539
2022-02-03,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=3,Cell Name=4G_IMATT_II-3,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",809054.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,57487.0,,0.0,34.249,34.249,99.947,99.7734,,99.7734,0.0278,,51524.0,540
2022-02-03,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=6,Cell Name=4G_IMATT_II-6,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",817426.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,38861.0,,0.0,13.5995,13.5995,99.9572,99.7177,,99.7177,0.018,,46277.0,541
2022-02-03,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=7,Cell Name=4G_IMATT_II-7,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",808917.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,110795.0,,0.0,75.3918,75.3918,99.9745,99.7991,,99.7991,0.0081,,115727.0,542
2022-02-03,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=0,Cell Name=4G_JUBAHILL-1,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",809118.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,146706.0,,0.0,84.0176,84.0176,99.9349,99.6506,,99.6506,0.0654,,119776.0,543
2022-02-03,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=1,Cell Name=4G_JUBAHILL-2,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",808898.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,73025.0,,0.0,66.6605,66.6605,99.9267,99.6064,,99.6064,0.0698,,59725.0,544
2022-02-03,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=2,Cell Name=4G_JUBAHILL-3,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",809163.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,232974.0,,0.0,157.5879,157.5879,99.9408,99.6505,,99.6505,0.0571,,200130.0,545
2022-02-03,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=6,Cell Name=4G_JUBAHILL-6,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",809073.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,171706.0,,0.0,76.69,76.69,99.9791,99.9235,,99.9235,0.0035,,182821.0,546
