begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.Cell.Unavail.Dur.Sys,L.E-RAB.SuccEst,L.E-RAB.AttEst,L.E-RAB.AbnormRel,L.E-RAB.NormRel,L.Thrp.bits.UL,L.Cell.Avail.Dur,L.Thrp.Time.Cell.DL.HighPrecision,L.Thrp.Time.Cell.UL.HighPrecision
2022-02-13,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,530417135104.0,55.0,86540.0,86575.0,6.0,80213.0,86172392248.0,85835.0,22067350.0,19044660.0
2022-02-17,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,376560751800.0,0.0,72961.0,73011.0,9.0,67202.0,38776857336.0,75600.0,17501396.0,15333014.0
2022-02-18,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,419731714536.0,0.0,77007.0,77057.0,3.0,70134.0,49523285576.0,86400.0,20959433.0,17399242.0
2022-02-19,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,454586196472.0,0.0,80738.0,80772.0,6.0,74087.0,58874446688.0,86400.0,20005588.0,18836216.0
2022-02-20,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,451686419880.0,0.0,90045.0,90095.0,10.0,82878.0,73963235688.0,86400.0,21255002.0,18771676.0
2022-03-01,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,435043034368.0,60.0,114822.0,114867.0,7.0,107787.0,52586756552.0,85450.0,20128935.0,17412430.0
2022-03-02,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,480472937784.0,0.0,111012.0,111053.0,11.0,104625.0,57025752312.0,86400.0,19658501.0,15274338.0
2022-03-03,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,597582649992.0,0.0,106021.0,106095.0,15.0,99322.0,75418838208.0,86400.0,24741792.0,18966240.0
2022-03-06,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,91.66666666666667,701802416992.0,0.0,137023.0,137089.0,22.0,129149.0,114978141400.0,79200.0,31663694.0,24119481.0
2022-03-07,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,608604428680.0,0.0,117513.0,117563.0,7.0,111093.0,69610208264.0,86400.0,25052337.0,18933610.0
2022-03-09,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,4.166666666666667,44396880816.0,0.0,8312.0,8312.0,0.0,8031.0,5133230704.0,3600.0,2278166.0,1525779.0
2022-03-10,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,424287031392.0,55.0,103377.0,103408.0,5.0,97830.0,57562295440.0,79150.0,19275529.0,15976979.0
2022-03-11,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,453457104288.0,0.0,117305.0,117357.0,4.0,110083.0,65564017712.0,86400.0,21120165.0,17985711.0
2022-03-12,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,79.16666666666667,400656954952.0,0.0,103644.0,103682.0,9.0,97314.0,50204032288.0,68400.0,17568713.0,13924184.0
2022-03-13,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,450623516600.0,55.0,112773.0,112806.0,3.0,106086.0,61136935824.0,71005.0,20414118.0,16283063.0
2022-03-14,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,418164755384.0,115.0,96936.0,96967.0,2.0,91256.0,106231927072.0,80685.0,18635694.0,14814919.0
2022-03-15,Huawei,808700.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,384975207480.0,55.0,108909.0,108944.0,1.0,103246.0,74934031312.0,84845.0,19927540.0,17224272.0
2022-02-02,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,261814740920.0,15.0,60611.0,60660.0,2.0,57740.0,42498351856.0,82210.0,19391534.0,10895563.0
2022-02-03,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,275667451768.0,60.0,61940.0,61975.0,1.0,58980.0,48270314256.0,85355.0,17684226.0,10669311.0
2022-02-04,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,261107729472.0,60.0,66389.0,66462.0,2.0,63264.0,20576161752.0,84445.0,16921480.0,8477573.0
2022-02-05,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,155098852752.0,10.0,62428.0,62479.0,2.0,60125.0,18068707840.0,85995.0,8882370.0,6691155.0
2022-02-06,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,151357298552.0,0.0,56952.0,57006.0,1.0,54798.0,27093978088.0,86400.0,8200594.0,7468321.0
2022-02-08,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,143693254000.0,40.0,53812.0,53850.0,5.0,50850.0,12594294248.0,85865.0,7858237.0,6220452.0
2022-02-10,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,159058098352.0,0.0,72576.0,72639.0,3.0,69020.0,19226195752.0,86400.0,8279641.0,6573915.0
2022-02-11,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,126377591680.0,0.0,60651.0,60702.0,7.0,57591.0,11500032176.0,83405.0,6984992.0,6024117.0
2022-02-12,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,128637144600.0,35.0,55130.0,55161.0,5.0,52747.0,22749857552.0,84350.0,6480601.0,5323350.0
2022-02-13,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,194724793400.0,0.0,59358.0,59399.0,0.0,57210.0,20262220512.0,86400.0,8650504.0,6371866.0
2022-02-17,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,144395771896.0,0.0,60948.0,61003.0,1.0,58221.0,16584259984.0,75600.0,7867612.0,6925140.0
2022-02-18,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,169984300176.0,0.0,62299.0,62372.0,5.0,60245.0,15498262968.0,86400.0,8385600.0,6865461.0
2022-02-19,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,154405763248.0,0.0,58038.0,58088.0,2.0,55570.0,18440385176.0,86400.0,7595729.0,6678182.0
2022-02-20,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,188572238840.0,0.0,53546.0,53587.0,1.0,51104.0,18655970416.0,86400.0,8395045.0,5985793.0
2022-03-01,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,120913468664.0,15.0,61211.0,61244.0,5.0,58199.0,20469031464.0,84660.0,7451187.0,6667809.0
2022-03-02,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,145022832168.0,10.0,62907.0,62975.0,10.0,59955.0,19644163496.0,85975.0,8161722.0,6961357.0
2022-03-03,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,215006077688.0,10.0,58908.0,58943.0,6.0,56116.0,44281625096.0,84685.0,19170373.0,12534269.0
2022-03-06,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,91.66666666666667,128825497304.0,0.0,48527.0,48571.0,0.0,45996.0,9715231112.0,78900.0,6605392.0,5008475.0
2022-03-07,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,176858204264.0,45.0,52082.0,52155.0,10.0,48440.0,26559985680.0,81970.0,14173588.0,8649079.0
2022-03-09,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,4.166666666666667,7725927440.0,0.0,2520.0,2520.0,0.0,2479.0,1503501456.0,3600.0,344333.0,361870.0
2022-03-10,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,174376999544.0,25.0,61692.0,61749.0,8.0,58345.0,19866583360.0,82345.0,12608082.0,6611148.0
2022-03-11,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,185781970128.0,50.0,61434.0,61503.0,5.0,58940.0,24874787616.0,83205.0,12225864.0,7679403.0
2022-03-12,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,79.16666666666667,132943819992.0,30.0,51276.0,51310.0,2.0,49239.0,23736239056.0,67090.0,7603552.0,6196180.0
2022-03-13,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,112815868504.0,45.0,37502.0,37541.0,0.0,35878.0,16303640368.0,73120.0,6309318.0,5008367.0
2022-03-14,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,112360804784.0,25.0,50195.0,50232.0,3.0,47339.0,21575403016.0,81975.0,7085419.0,5878250.0
2022-03-15,Huawei,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,229374998232.0,20.0,55943.0,55984.0,5.0,52676.0,34828929776.0,85620.0,18488555.0,8820335.0
2022-02-02,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,345491728640.0,150.0,115784.0,116190.0,27.0,102181.0,39663864176.0,81415.0,17686410.0,15864354.0
2022-02-03,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,419077690864.0,10.0,140816.0,141500.0,52.0,124110.0,53348146848.0,86390.0,19934168.0,16842875.0
2022-02-04,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,368863465704.0,0.0,141451.0,141939.0,22.0,123975.0,38717610704.0,86400.0,18331881.0,15785641.0
2022-02-05,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,392482313536.0,0.0,127853.0,128327.0,23.0,112858.0,50360200152.0,86400.0,17740658.0,15666123.0
2022-02-06,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,339909386792.0,0.0,108793.0,109218.0,38.0,96176.0,55639078688.0,86400.0,16568990.0,14540603.0
2022-02-08,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,469141830072.0,0.0,135280.0,135636.0,15.0,119595.0,68161912144.0,86400.0,21535631.0,18495225.0
2022-02-10,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,425452500096.0,0.0,141101.0,141699.0,17.0,126461.0,56020624872.0,86400.0,21972678.0,18383041.0
2022-02-11,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,390058359456.0,0.0,144703.0,145043.0,14.0,129632.0,39371448176.0,86400.0,19796697.0,16937054.0
2022-02-12,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,398775041064.0,0.0,141114.0,141653.0,16.0,124367.0,55643184584.0,86400.0,19913597.0,17930355.0
2022-02-13,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,301078729128.0,0.0,102663.0,103072.0,23.0,90407.0,45853110096.0,86400.0,15149638.0,15189248.0
2022-02-17,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,388377708848.0,0.0,123697.0,124134.0,11.0,110244.0,40106022104.0,75600.0,18295477.0,15411323.0
2022-02-18,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,373439427408.0,0.0,135285.0,135757.0,4.0,120755.0,44283729680.0,86400.0,19158841.0,16908550.0
2022-02-19,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,398804148592.0,0.0,126830.0,127444.0,17.0,112883.0,52720383800.0,86400.0,19171116.0,17614925.0
2022-02-20,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,406669416064.0,0.0,107184.0,107472.0,26.0,94753.0,43855423000.0,86400.0,19229793.0,16842949.0
2022-03-01,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,454540634112.0,0.0,139114.0,139689.0,12.0,123256.0,61744198568.0,86400.0,21950439.0,19166623.0
2022-03-02,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,444449707672.0,0.0,149411.0,149840.0,19.0,131772.0,42241064616.0,86400.0,22032009.0,17952581.0
2022-03-03,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,478482718968.0,0.0,140035.0,140593.0,26.0,123827.0,56977155224.0,86400.0,23758939.0,18455694.0
2022-03-06,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,91.66666666666667,394250289296.0,0.0,103476.0,103853.0,13.0,91633.0,51154839840.0,79200.0,19402330.0,15265186.0
2022-03-07,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,441654710520.0,0.0,134526.0,135001.0,35.0,117949.0,59238094064.0,86400.0,21514300.0,17774812.0
2022-03-09,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,4.166666666666667,15214599856.0,0.0,4601.0,4613.0,0.0,4189.0,1378577624.0,3600.0,735784.0,567982.0
2022-03-10,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,468171952304.0,0.0,141426.0,141839.0,8.0,125852.0,74355875840.0,82800.0,21160037.0,18316800.0
2022-03-11,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,487172208344.0,0.0,151269.0,151700.0,11.0,134943.0,44504894664.0,86400.0,22002656.0,17165740.0
2022-03-12,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,79.16666666666667,400295505088.0,0.0,111800.0,112164.0,10.0,97635.0,47197468720.0,68400.0,17344245.0,13889137.0
2022-03-13,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,238140418576.0,50.0,91703.0,92344.0,14.0,79875.0,21377946704.0,74815.0,11592583.0,9998527.0
2022-03-14,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,418756868424.0,0.0,129643.0,130020.0,10.0,115857.0,41371266280.0,86400.0,19237250.0,14850568.0
2022-03-15,Huawei,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,380384790792.0,0.0,124182.0,124565.0,19.0,109291.0,41736082176.0,86400.0,17426339.0,14376833.0
2022-02-02,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,802738734624.0,0.0,246045.0,246434.0,17.0,228232.0,105015234632.0,82800.0,36958412.0,27033998.0
2022-02-03,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,662811413928.0,55.0,245660.0,246030.0,27.0,227228.0,77961935520.0,85505.0,32280573.0,24477797.0
2022-02-04,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,739581286376.0,0.0,253231.0,253571.0,20.0,233349.0,85601736496.0,86400.0,34077952.0,25041266.0
2022-02-05,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,683754886312.0,0.0,228390.0,228685.0,12.0,209900.0,88789660168.0,86400.0,34296505.0,26735195.0
2022-02-06,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,625730034168.0,0.0,213232.0,213554.0,13.0,195066.0,68558955160.0,86400.0,28023253.0,22695157.0
2022-02-08,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,719585734848.0,0.0,261889.0,262502.0,13.0,243158.0,77295822712.0,86400.0,33197614.0,24491145.0
2022-02-10,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,822593997536.0,25.0,248195.0,248605.0,12.0,231230.0,124091526032.0,84550.0,38724205.0,27839235.0
2022-02-11,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,759654664208.0,0.0,265623.0,266191.0,15.0,246689.0,102146513528.0,86400.0,36982774.0,26027402.0
2022-02-12,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,728960178912.0,20.0,246670.0,246957.0,10.0,227820.0,100487169112.0,85985.0,36170321.0,26927671.0
2022-02-13,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,675274290480.0,0.0,206975.0,207246.0,18.0,186936.0,79448277344.0,86400.0,33570946.0,25075815.0
2022-02-17,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,465010248232.0,25.0,232700.0,232977.0,17.0,216129.0,47927533280.0,75220.0,21275932.0,17042552.0
2022-02-18,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,570665837600.0,0.0,232983.0,233318.0,25.0,213526.0,56968564736.0,86400.0,26996827.0,21978618.0
2022-02-19,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,625519639840.0,0.0,252992.0,253519.0,13.0,232934.0,64234665776.0,86400.0,26844841.0,22505747.0
2022-02-20,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,461940794616.0,0.0,209355.0,209666.0,13.0,187975.0,49000509024.0,86400.0,21865730.0,19255047.0
2022-03-01,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,779341676288.0,0.0,283940.0,284337.0,51.0,263991.0,108527216328.0,86400.0,37478497.0,27397207.0
2022-03-02,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,701118831336.0,0.0,269156.0,269478.0,16.0,251055.0,86739907256.0,86400.0,34173329.0,24768700.0
2022-03-03,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,695305042872.0,30.0,245427.0,245732.0,48.0,228710.0,96215750832.0,85275.0,36873472.0,27874707.0
2022-03-06,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,91.66666666666667,656995982528.0,0.0,223127.0,223421.0,11.0,204558.0,104054512616.0,79200.0,32545870.0,26174803.0
2022-03-07,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,694655197352.0,35.0,253258.0,253568.0,13.0,235885.0,96168502304.0,85495.0,33280795.0,25884316.0
2022-03-09,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,4.166666666666667,21154844576.0,0.0,10006.0,10017.0,0.0,9095.0,3136545096.0,3600.0,982290.0,900201.0
2022-03-10,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,682385730416.0,0.0,268990.0,269353.0,12.0,251348.0,70011861480.0,82800.0,30714447.0,22847179.0
2022-03-11,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,754299218872.0,0.0,289347.0,289651.0,21.0,270727.0,95179777296.0,86400.0,34670277.0,25001553.0
2022-03-12,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,79.16666666666667,650121424672.0,25.0,218593.0,218894.0,5.0,202613.0,71851426704.0,67490.0,32420752.0,19633699.0
2022-03-13,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,478983393632.0,25.0,177826.0,178041.0,9.0,161191.0,51259076472.0,74250.0,21222789.0,17391102.0
2022-03-14,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,523853052320.0,70.0,198777.0,199062.0,12.0,184852.0,61562587136.0,84545.0,23006313.0,17931591.0
2022-03-15,Huawei,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,745245490328.0,0.0,240938.0,241278.0,15.0,224739.0,100919331984.0,86400.0,34206927.0,25098678.0
2022-02-02,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,368960027280.0,0.0,70833.0,74074.0,159.0,76474.0,43172175456.0,82800.0,27171776.0,23499605.0
2022-02-03,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,380176850304.0,0.0,70206.0,73177.0,231.0,76709.0,53918321704.0,86400.0,28786086.0,26198312.0
2022-02-04,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,335142851712.0,0.0,63639.0,66042.0,204.0,70125.0,36793262864.0,86400.0,24182722.0,20754748.0
2022-02-05,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,346331756432.0,0.0,72438.0,74904.0,137.0,79189.0,40430524560.0,86400.0,25476655.0,22291138.0
2022-02-06,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,410514827928.0,0.0,82427.0,86816.0,198.0,88859.0,47101548864.0,86400.0,30663255.0,25679508.0
2022-02-10,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,396971964760.0,0.0,69308.0,72857.0,218.0,74587.0,45315503400.0,86400.0,26542624.0,22915553.0
2022-02-11,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,317888056944.0,0.0,70917.0,74885.0,256.0,76915.0,39827330728.0,86400.0,21675739.0,19205942.0
2022-02-12,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,358767415760.0,0.0,75669.0,79178.0,198.0,82389.0,41920420920.0,86400.0,24505094.0,22630449.0
2022-02-13,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,445483782088.0,0.0,86104.0,89826.0,312.0,93588.0,63298070312.0,86400.0,31564869.0,29730544.0
2022-02-17,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,297071691504.0,0.0,72468.0,72662.0,200.0,77754.0,40265562096.0,75600.0,21684692.0,19870912.0
2022-02-18,Huawei,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,365035643680.0,0.0,86350.0,86687.0,264.0,92166.0,45895254472.0,86400.0,25761267.0,23335525.0
