begintime,sk_object,duration,integrity,67189907,67189908,73394034,73394035,73394036,73394037,73394038,67183495,67183496,67183497,67183498,73394039
2022-03-13,13118620.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-12,7583252.0,7200.0,8.333333333333334,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-08,9317785.0,36000.0,41.666666666666664,0.0,0.0,19.0,0.0,19.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0
2022-03-02,8851516.0,46800.0,54.166666666666664,0.0,0.0,29.0,0.0,29.0,29.0,0.0,29.0,28.0,0.0,0.0,0.0
2022-02-03,8850892.0,57600.0,66.66666666666667,0.0,0.0,45.0,0.0,45.0,45.0,0.0,45.0,44.0,0.0,0.0,0.0
2022-02-12,7589518.0,57600.0,66.66666666666667,0.0,0.0,38.0,0.0,38.0,38.0,0.0,38.0,37.0,0.0,0.0,0.0
2022-02-10,9319527.0,54000.0,62.5,7.0,0.0,113.0,0.0,113.0,113.0,0.0,113.0,106.0,0.0,0.0,0.0
2022-02-12,9605306.0,46800.0,54.166666666666664,0.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,20.0,1.0,1.0,0.0
2022-03-15,7592386.0,68400.0,79.16666666666667,1.0,0.0,381.0,0.0,381.0,380.0,0.0,380.0,379.0,5.0,5.0,0.0
2022-02-19,7587963.0,68400.0,79.16666666666667,1.0,0.0,86.0,0.0,86.0,86.0,0.0,86.0,85.0,0.0,0.0,0.0
2022-03-11,7590699.0,18000.0,20.833333333333332,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0
2022-02-08,7587467.0,57600.0,66.66666666666667,0.0,0.0,51.0,0.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0
2022-03-12,7589872.0,61200.0,70.83333333333333,4.0,0.0,207.0,0.0,207.0,205.0,0.0,205.0,201.0,0.0,0.0,0.0
2022-03-14,7584542.0,57600.0,66.66666666666667,0.0,0.0,51.0,0.0,51.0,49.0,0.0,49.0,49.0,1.0,1.0,0.0
2022-02-06,7582241.0,64800.0,75.0,1.0,0.0,58.0,0.0,58.0,55.0,0.0,55.0,54.0,1.0,1.0,0.0
2022-02-10,7587346.0,61200.0,70.83333333333333,1.0,0.0,197.0,0.0,197.0,195.0,0.0,195.0,192.0,0.0,0.0,0.0
2022-02-11,7586473.0,64800.0,75.0,2.0,0.0,287.0,0.0,287.0,283.0,0.0,283.0,280.0,3.0,3.0,0.0
2022-03-14,65849092.0,64800.0,75.0,0.0,0.0,43.0,0.0,43.0,43.0,0.0,43.0,43.0,0.0,0.0,0.0
2022-03-12,89900127.0,3600.0,4.166666666666667,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-12,7586084.0,39600.0,45.833333333333336,1.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,14.0,1.0,1.0,0.0
2022-02-03,9318506.0,57600.0,66.66666666666667,0.0,0.0,46.0,0.0,46.0,45.0,0.0,45.0,45.0,0.0,0.0,0.0
2022-02-19,7591118.0,61200.0,70.83333333333333,1.0,0.0,71.0,0.0,71.0,71.0,0.0,71.0,70.0,0.0,0.0,0.0
2022-03-02,11347308.0,10800.0,12.5,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-14,7590440.0,61200.0,70.83333333333333,3.0,0.0,63.0,0.0,63.0,62.0,0.0,62.0,59.0,1.0,1.0,0.0
2022-03-01,9602256.0,18000.0,20.833333333333332,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-03-06,9318643.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-06,7582620.0,54000.0,62.5,0.0,0.0,61.0,0.0,61.0,61.0,0.0,61.0,61.0,1.0,1.0,0.0
2022-03-03,7591232.0,64800.0,75.0,0.0,0.0,98.0,0.0,98.0,97.0,0.0,97.0,97.0,1.0,1.0,0.0
2022-02-11,9606310.0,50400.0,58.333333333333336,1.0,0.0,49.0,0.0,49.0,49.0,0.0,49.0,48.0,0.0,0.0,0.0
2022-03-10,7590612.0,54000.0,62.5,2.0,0.0,35.0,0.0,35.0,35.0,0.0,35.0,32.0,0.0,0.0,0.0
2022-03-12,9596156.0,64800.0,75.0,2.0,0.0,125.0,0.0,125.0,124.0,0.0,124.0,120.0,0.0,0.0,0.0
2022-02-17,7590377.0,46800.0,54.166666666666664,0.0,0.0,43.0,0.0,43.0,43.0,0.0,43.0,43.0,1.0,1.0,0.0
2022-03-11,7592106.0,36000.0,41.666666666666664,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0
2022-03-14,9894568.0,28800.0,33.333333333333336,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0
2022-03-14,7589303.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-15,7585368.0,36000.0,41.666666666666664,0.0,0.0,20.0,0.0,20.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0
2022-02-17,7589553.0,64800.0,75.0,2.0,0.0,44.0,0.0,44.0,43.0,0.0,43.0,41.0,0.0,0.0,0.0
2022-02-12,9598355.0,32400.0,37.5,3.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,14.0,0.0,0.0,0.0
2022-02-04,7583247.0,75600.0,87.5,16.0,0.0,1292.0,0.0,1292.0,1285.0,0.0,1285.0,1264.0,4.0,3.0,0.0
2022-03-15,7849010.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-13,7586641.0,68400.0,79.16666666666667,1.0,0.0,153.0,0.0,153.0,152.0,0.0,152.0,151.0,0.0,0.0,0.0
2022-03-03,7582940.0,43200.0,50.0,2.0,0.0,25.0,0.0,25.0,25.0,0.0,25.0,21.0,0.0,0.0,0.0
2022-02-08,7590679.0,32400.0,37.5,0.0,0.0,16.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0
2022-02-10,9900173.0,28800.0,33.333333333333336,0.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0
2022-02-19,7588523.0,61200.0,70.83333333333333,0.0,0.0,67.0,0.0,67.0,65.0,0.0,65.0,65.0,1.0,1.0,0.0
2022-03-11,9316499.0,68400.0,79.16666666666667,7.0,0.0,78.0,0.0,78.0,78.0,0.0,78.0,71.0,0.0,0.0,0.0
2022-03-07,7850044.0,43200.0,50.0,1.0,0.0,28.0,0.0,28.0,28.0,0.0,28.0,27.0,0.0,0.0,0.0
2022-02-06,7583958.0,32400.0,37.5,0.0,0.0,19.0,0.0,19.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0
2022-03-02,7587619.0,25200.0,29.166666666666668,1.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,11.0,0.0,0.0,0.0
2022-02-13,9317597.0,25200.0,29.166666666666668,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-17,7586656.0,64800.0,75.0,32.0,0.0,1688.0,0.0,1688.0,1681.0,0.0,1681.0,1638.0,4.0,4.0,0.0
2022-02-13,7582571.0,64800.0,75.0,1.0,0.0,143.0,0.0,143.0,141.0,0.0,141.0,140.0,0.0,0.0,0.0
2022-03-14,7583134.0,54000.0,62.5,1.0,0.0,78.0,0.0,78.0,78.0,0.0,78.0,77.0,0.0,0.0,0.0
2022-03-10,7586214.0,39600.0,45.833333333333336,0.0,0.0,14.0,0.0,14.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0
2022-02-06,7592016.0,68400.0,79.16666666666667,4.0,0.0,191.0,0.0,191.0,189.0,0.0,189.0,183.0,0.0,0.0,0.0
2022-02-17,7586635.0,50400.0,58.333333333333336,2.0,0.0,73.0,0.0,73.0,73.0,0.0,73.0,71.0,0.0,0.0,0.0
2022-03-12,7586814.0,46800.0,54.166666666666664,1.0,0.0,28.0,0.0,28.0,28.0,0.0,28.0,27.0,0.0,0.0,0.0
2022-03-02,11638845.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-14,7588692.0,64800.0,75.0,2.0,0.0,96.0,0.0,96.0,92.0,0.0,92.0,90.0,0.0,0.0,0.0
2022-03-12,7583151.0,61200.0,70.83333333333333,4.0,0.0,103.0,0.0,103.0,100.0,0.0,100.0,96.0,0.0,0.0,0.0
2022-03-10,32366505.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-04,7591233.0,25200.0,29.166666666666668,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,8.0,1.0,1.0,0.0
2022-02-11,9596133.0,18000.0,20.833333333333332,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-02-18,7844933.0,39600.0,45.833333333333336,1.0,0.0,18.0,0.0,18.0,18.0,0.0,18.0,17.0,0.0,0.0,0.0
2022-02-03,7590858.0,54000.0,62.5,3.0,0.0,53.0,0.0,53.0,53.0,0.0,53.0,50.0,0.0,0.0,0.0
2022-03-06,7584056.0,64800.0,75.0,1.0,1.0,245.0,0.0,245.0,241.0,0.0,241.0,239.0,6.0,5.0,0.0
2022-02-03,7582755.0,75600.0,87.5,2.0,0.0,367.0,0.0,367.0,365.0,0.0,365.0,360.0,5.0,5.0,0.0
2022-02-03,11635404.0,3600.0,4.166666666666667,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-18,7847545.0,36000.0,41.666666666666664,0.0,0.0,16.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0
2022-02-12,7588594.0,54000.0,62.5,1.0,1.0,334.0,0.0,334.0,333.0,0.0,333.0,332.0,2.0,1.0,0.0
2022-02-04,12215762.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-11,7586746.0,75600.0,87.5,2.0,0.0,231.0,0.0,231.0,227.0,0.0,227.0,225.0,0.0,0.0,0.0
2022-02-06,7584011.0,50400.0,58.333333333333336,0.0,0.0,34.0,0.0,34.0,34.0,0.0,34.0,34.0,0.0,0.0,0.0
2022-02-08,7591888.0,57600.0,66.66666666666667,0.0,0.0,62.0,0.0,62.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0
2022-03-02,10187023.0,28800.0,33.333333333333336,0.0,0.0,13.0,0.0,13.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0
2022-02-20,7586593.0,82800.0,95.83333333333333,8.0,0.0,1205.0,0.0,1205.0,1193.0,0.0,1193.0,1179.0,4.0,4.0,0.0
2022-03-01,11353945.0,10800.0,12.5,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0
2022-03-12,7587861.0,57600.0,66.66666666666667,1.0,0.0,46.0,0.0,46.0,46.0,0.0,46.0,44.0,0.0,0.0,0.0
2022-03-12,7588096.0,64800.0,75.0,5.0,0.0,205.0,0.0,205.0,202.0,0.0,202.0,196.0,0.0,0.0,0.0
2022-03-01,9601660.0,43200.0,50.0,2.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,20.0,0.0,0.0,0.0
2022-03-02,7850280.0,57600.0,66.66666666666667,0.0,0.0,150.0,0.0,150.0,150.0,0.0,150.0,149.0,2.0,2.0,0.0
2022-02-05,7585450.0,57600.0,66.66666666666667,0.0,0.0,75.0,0.0,75.0,75.0,0.0,75.0,75.0,2.0,2.0,0.0
2022-03-13,7589548.0,50400.0,58.333333333333336,1.0,0.0,64.0,0.0,64.0,64.0,0.0,64.0,63.0,0.0,0.0,0.0
2022-02-19,7589362.0,61200.0,70.83333333333333,1.0,0.0,118.0,0.0,118.0,117.0,0.0,117.0,116.0,1.0,1.0,0.0
2022-02-04,7584308.0,43200.0,50.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0
2022-02-08,7589290.0,72000.0,83.33333333333333,4.0,0.0,706.0,0.0,706.0,701.0,0.0,701.0,693.0,5.0,5.0,0.0
2022-03-10,7847447.0,36000.0,41.666666666666664,0.0,0.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,1.0,1.0,0.0
2022-02-19,7587327.0,68400.0,79.16666666666667,0.0,0.0,120.0,0.0,120.0,120.0,0.0,120.0,119.0,1.0,1.0,0.0
2022-02-18,8080659.0,57600.0,66.66666666666667,0.0,0.0,42.0,0.0,42.0,40.0,0.0,40.0,39.0,0.0,0.0,0.0
2022-02-17,9320469.0,43200.0,50.0,1.0,0.0,48.0,0.0,48.0,48.0,0.0,48.0,47.0,1.0,1.0,0.0
2022-03-13,10481882.0,10800.0,12.5,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0
2022-03-11,7588028.0,75600.0,87.5,11.0,0.0,1353.0,0.0,1353.0,1343.0,0.0,1343.0,1325.0,4.0,4.0,0.0
2022-02-05,7583815.0,50400.0,58.333333333333336,1.0,0.0,35.0,0.0,35.0,35.0,0.0,35.0,34.0,0.0,0.0,0.0
2022-02-11,7591274.0,46800.0,54.166666666666664,0.0,0.0,31.0,0.0,31.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0
2022-02-03,7588268.0,28800.0,33.333333333333336,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0
2022-02-19,8467429.0,46800.0,54.166666666666664,4.0,0.0,37.0,0.0,37.0,36.0,0.0,36.0,32.0,0.0,0.0,0.0
2022-02-08,7590268.0,75600.0,87.5,2.0,0.0,315.0,0.0,315.0,312.0,0.0,312.0,307.0,0.0,0.0,0.0
2022-02-03,7589796.0,54000.0,62.5,0.0,0.0,33.0,0.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0
2022-02-06,10190171.0,46800.0,54.166666666666664,0.0,0.0,18.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0
2022-03-14,7590884.0,64800.0,75.0,4.0,0.0,297.0,0.0,297.0,292.0,0.0,292.0,287.0,3.0,3.0,0.0
2022-02-03,7586563.0,68400.0,79.16666666666667,3.0,1.0,267.0,0.0,267.0,265.0,0.0,265.0,261.0,2.0,1.0,0.0
2022-03-11,10189048.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-10,8654971.0,21600.0,25.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0
2022-03-03,66063599.0,39600.0,45.833333333333336,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,16.0,0.0,0.0,0.0
2022-03-11,7587194.0,57600.0,66.66666666666667,0.0,0.0,46.0,0.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0
2022-02-20,7591436.0,28800.0,33.333333333333336,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0
2022-02-10,7588142.0,14400.0,16.666666666666668,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0
2022-02-10,9901515.0,7200.0,8.333333333333334,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
2022-02-08,7587054.0,50400.0,58.333333333333336,0.0,0.0,83.0,0.0,83.0,81.0,0.0,81.0,81.0,0.0,0.0,0.0
2022-02-17,12514010.0,21600.0,25.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-06,7848220.0,54000.0,62.5,0.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0
2022-02-17,7586937.0,61200.0,70.83333333333333,1.0,0.0,178.0,0.0,178.0,178.0,0.0,178.0,176.0,2.0,2.0,0.0
2022-02-11,7590756.0,54000.0,62.5,1.0,0.0,42.0,0.0,42.0,42.0,0.0,42.0,41.0,0.0,0.0,0.0
2022-02-12,7582331.0,82800.0,95.83333333333333,16.0,0.0,1322.0,0.0,1322.0,1315.0,0.0,1315.0,1295.0,7.0,7.0,0.0
2022-03-06,7588501.0,43200.0,50.0,0.0,0.0,29.0,0.0,29.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0
2022-03-13,7849381.0,21600.0,25.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
2022-02-08,7586342.0,61200.0,70.83333333333333,0.0,0.0,83.0,0.0,83.0,81.0,0.0,81.0,81.0,0.0,0.0,0.0
2022-03-07,10192639.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-06,7586843.0,79200.0,91.66666666666667,6.0,0.0,250.0,0.0,250.0,248.0,0.0,248.0,240.0,0.0,0.0,0.0
2022-02-04,7584074.0,75600.0,87.5,10.0,0.0,395.0,0.0,395.0,394.0,0.0,394.0,382.0,2.0,2.0,0.0
2022-02-20,8277841.0,18000.0,20.833333333333332,1.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0
2022-03-07,89905627.0,21600.0,25.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
2022-02-10,7585736.0,18000.0,20.833333333333332,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-03-07,7582371.0,61200.0,70.83333333333333,3.0,0.0,263.0,0.0,263.0,262.0,0.0,262.0,257.0,2.0,2.0,0.0
2022-02-05,7586536.0,64800.0,75.0,0.0,0.0,86.0,0.0,86.0,86.0,0.0,86.0,86.0,0.0,0.0,0.0
2022-02-17,65848462.0,64800.0,75.0,1.0,0.0,165.0,0.0,165.0,165.0,0.0,165.0,163.0,0.0,0.0,0.0
2022-02-19,23096486.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-20,7584753.0,18000.0,20.833333333333332,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-02-20,7582215.0,54000.0,62.5,1.0,0.0,52.0,0.0,52.0,50.0,0.0,50.0,49.0,1.0,1.0,0.0
2022-02-13,7847240.0,39600.0,45.833333333333336,1.0,0.0,23.0,0.0,23.0,23.0,0.0,23.0,22.0,0.0,0.0,0.0
2022-03-11,7592638.0,50400.0,58.333333333333336,1.0,0.0,36.0,0.0,36.0,36.0,0.0,36.0,35.0,0.0,0.0,0.0
2022-02-20,7588785.0,68400.0,79.16666666666667,2.0,0.0,103.0,0.0,103.0,101.0,0.0,101.0,98.0,2.0,2.0,0.0
2022-03-12,11928455.0,18000.0,20.833333333333332,1.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0
2022-02-17,7583685.0,64800.0,75.0,113.0,0.0,1282.0,0.0,1282.0,1272.0,0.0,1272.0,1155.0,3.0,3.0,0.0
2022-03-14,7592600.0,75600.0,87.5,0.0,0.0,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,0.0,0.0
2022-02-19,9599456.0,32400.0,37.5,2.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,18.0,0.0,0.0,0.0
2022-03-06,7592238.0,39600.0,45.833333333333336,0.0,0.0,26.0,0.0,26.0,26.0,0.0,26.0,26.0,0.0,0.0,0.0
2022-03-10,10197867.0,10800.0,12.5,1.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0
2022-02-04,7582501.0,64800.0,75.0,5.0,0.0,223.0,0.0,223.0,222.0,0.0,222.0,216.0,2.0,2.0,0.0
2022-03-15,7584036.0,68400.0,79.16666666666667,1.0,0.0,101.0,0.0,101.0,99.0,0.0,99.0,98.0,1.0,1.0,0.0
2022-03-14,7584095.0,21600.0,25.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-05,7585573.0,50400.0,58.333333333333336,0.0,0.0,24.0,0.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0
2022-02-10,7582316.0,61200.0,70.83333333333333,1.0,0.0,133.0,0.0,133.0,132.0,0.0,132.0,131.0,1.0,1.0,0.0
2022-02-06,7591944.0,46800.0,54.166666666666664,0.0,0.0,25.0,0.0,25.0,24.0,0.0,24.0,23.0,0.0,0.0,0.0
2022-02-12,9901188.0,25200.0,29.166666666666668,1.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,9.0,0.0,0.0,0.0
2022-03-10,7591767.0,50400.0,58.333333333333336,0.0,0.0,31.0,0.0,31.0,31.0,0.0,31.0,31.0,0.0,0.0,0.0
2022-03-13,7587052.0,64800.0,75.0,0.0,0.0,51.0,0.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0
2022-02-17,7582743.0,18000.0,20.833333333333332,1.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0
2022-03-02,7851292.0,18000.0,20.833333333333332,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-12,7584367.0,64800.0,75.0,2.0,0.0,124.0,0.0,124.0,124.0,0.0,124.0,121.0,2.0,2.0,0.0
2022-03-13,7589078.0,21600.0,25.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0
2022-03-13,7584556.0,36000.0,41.666666666666664,1.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,21.0,0.0,0.0,0.0
2022-03-01,19847685.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-14,68930836.0,3600.0,4.166666666666667,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-19,7592360.0,54000.0,62.5,1.0,0.0,31.0,0.0,31.0,30.0,0.0,30.0,29.0,1.0,1.0,0.0
2022-02-05,7585751.0,68400.0,79.16666666666667,2.0,0.0,194.0,0.0,194.0,193.0,0.0,193.0,191.0,4.0,4.0,0.0
2022-02-13,7587878.0,72000.0,83.33333333333333,1.0,0.0,48.0,0.0,48.0,48.0,0.0,48.0,47.0,0.0,0.0,0.0
2022-02-08,9320474.0,25200.0,29.166666666666668,1.0,0.0,10.0,0.0,10.0,9.0,0.0,9.0,8.0,0.0,0.0,0.0
2022-03-06,11920528.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-10,7584388.0,64800.0,75.0,2.0,0.0,164.0,0.0,164.0,161.0,0.0,161.0,157.0,0.0,0.0,0.0
2022-03-02,7587401.0,61200.0,70.83333333333333,0.0,0.0,83.0,0.0,83.0,83.0,0.0,83.0,83.0,0.0,0.0,0.0
2022-03-11,10782157.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-02,9315880.0,43200.0,50.0,1.0,0.0,29.0,0.0,29.0,29.0,0.0,29.0,28.0,0.0,0.0,0.0
2022-03-15,7582417.0,57600.0,66.66666666666667,1.0,0.0,89.0,0.0,89.0,87.0,0.0,87.0,85.0,0.0,0.0,0.0
2022-03-10,7582430.0,57600.0,66.66666666666667,3.0,0.0,266.0,0.0,266.0,265.0,0.0,265.0,260.0,0.0,0.0,0.0
2022-02-12,7592275.0,50400.0,58.333333333333336,0.0,0.0,45.0,0.0,45.0,44.0,0.0,44.0,44.0,0.0,0.0,0.0
2022-02-06,11058542.0,18000.0,20.833333333333332,1.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0
2022-02-19,9323137.0,18000.0,20.833333333333332,0.0,0.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0
2022-03-06,7846069.0,43200.0,50.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,30.0,30.0,1.0,1.0,0.0
2022-02-13,7582373.0,75600.0,87.5,5.0,0.0,373.0,0.0,373.0,372.0,0.0,372.0,367.0,1.0,1.0,0.0
2022-02-12,7591136.0,61200.0,70.83333333333333,0.0,0.0,178.0,0.0,178.0,176.0,0.0,176.0,176.0,0.0,0.0,0.0
2022-03-12,9608027.0,39600.0,45.833333333333336,0.0,0.0,16.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0
2022-03-07,19256251.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-08,7591797.0,50400.0,58.333333333333336,0.0,0.0,48.0,0.0,48.0,47.0,0.0,47.0,46.0,0.0,0.0,0.0
2022-02-13,7851035.0,39600.0,45.833333333333336,3.0,0.0,26.0,0.0,26.0,26.0,0.0,26.0,22.0,1.0,1.0,0.0
2022-02-12,7583846.0,61200.0,70.83333333333333,5.0,0.0,73.0,0.0,73.0,71.0,0.0,71.0,66.0,0.0,0.0,0.0
2022-02-20,7586096.0,64800.0,75.0,4.0,0.0,252.0,0.0,252.0,250.0,0.0,250.0,246.0,1.0,1.0,0.0
2022-02-10,7584171.0,79200.0,91.66666666666667,0.0,0.0,208.0,0.0,208.0,207.0,0.0,207.0,206.0,0.0,0.0,0.0
2022-02-19,7592269.0,46800.0,54.166666666666664,0.0,0.0,28.0,0.0,28.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0
2022-02-20,7592402.0,68400.0,79.16666666666667,6.0,0.0,362.0,0.0,362.0,359.0,0.0,359.0,351.0,2.0,1.0,0.0
2022-03-03,7587167.0,61200.0,70.83333333333333,4.0,0.0,39.0,0.0,39.0,39.0,0.0,39.0,34.0,0.0,0.0,0.0
2022-02-06,7589437.0,75600.0,87.5,1.0,0.0,300.0,0.0,300.0,298.0,0.0,298.0,295.0,0.0,0.0,0.0
2022-02-17,7589112.0,50400.0,58.333333333333336,1.0,0.0,63.0,0.0,63.0,63.0,0.0,63.0,60.0,0.0,0.0,0.0
2022-02-13,12810471.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-15,9321487.0,32400.0,37.5,0.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0
2022-02-06,9893425.0,18000.0,20.833333333333332,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-03-14,7850659.0,54000.0,62.5,3.0,0.0,91.0,0.0,91.0,91.0,0.0,91.0,87.0,0.0,0.0,0.0
2022-03-10,11060143.0,7200.0,8.333333333333334,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-03,7588361.0,46800.0,54.166666666666664,2.0,0.0,53.0,0.0,53.0,53.0,0.0,53.0,51.0,0.0,0.0,0.0
2022-02-18,7590436.0,57600.0,66.66666666666667,1.0,1.0,98.0,0.0,98.0,98.0,0.0,98.0,97.0,1.0,0.0,0.0
2022-02-04,7592580.0,61200.0,70.83333333333333,3.0,0.0,149.0,0.0,149.0,146.0,0.0,146.0,142.0,2.0,2.0,0.0
