begintime,sk_object,duration,M51361C0,M51361C1,M51361C2,M51361C3,M51361C4
2022-03-11 08:15:00,15735.0,15,14400.0,508.0,568.0,663.0,900.0
2022-03-11 08:15:00,15736.0,15,14400.0,14.0,35.0,42.0,900.0
2022-03-11 08:15:00,15737.0,15,14390.0,1919.0,1993.0,2158.0,900.0
2022-03-11 08:15:00,15738.0,15,14400.0,-4.0,-1.0,4.0,900.0
2022-03-11 08:15:00,15739.0,15,14400.0,-1093.0,1243.0,2276.0,900.0
2022-03-11 08:15:00,15740.0,15,14400.0,-66.0,26.0,117.0,900.0
2022-03-11 08:15:00,15741.0,15,14400.0,-15.0,-2.0,28.0,900.0
2022-03-11 08:15:00,15742.0,15,14216.0,652.0,659.0,665.0,900.0
2022-03-11 08:15:00,15743.0,15,14393.0,-6.0,2.0,15.0,900.0
2022-03-11 08:15:00,15744.0,15,14399.0,-74.0,-71.0,-69.0,900.0
2022-03-11 08:15:00,15745.0,15,14400.0,-10.0,-4.0,3.0,900.0
2022-03-11 08:15:00,15746.0,15,14400.0,-2269.0,-1115.0,103.0,900.0
2022-03-11 08:15:00,15747.0,15,14400.0,-178.0,-88.0,76.0,900.0
2022-03-11 08:30:00,15729.0,15,14400.0,-114.0,-98.0,-91.0,900.0
2022-03-11 08:30:00,15730.0,15,14187.0,-12396.0,-9199.0,-9040.0,900.0
2022-03-11 08:30:00,15731.0,15,14400.0,-21.0,5.0,33.0,900.0
2022-03-11 08:30:00,15732.0,15,14400.0,291.0,306.0,322.0,900.0
2022-03-11 08:30:00,15733.0,15,14400.0,-39.0,11.0,33.0,900.0
2022-03-11 08:30:00,15734.0,15,14400.0,-54.0,-45.0,-6.0,900.0
2022-03-11 08:30:00,15735.0,15,14400.0,315.0,423.0,508.0,900.0
2022-03-11 08:30:00,15736.0,15,14400.0,26.0,46.0,73.0,900.0
2022-03-11 08:30:00,15737.0,15,14387.0,1180.0,1756.0,1998.0,900.0
2022-03-11 08:30:00,15738.0,15,14400.0,-13.0,-10.0,-4.0,900.0
2022-03-11 08:30:00,15739.0,15,14400.0,753.0,982.0,2276.0,900.0
2022-03-11 08:30:00,15740.0,15,14399.0,-1824.0,-1041.0,-66.0,900.0
2022-03-11 08:30:00,15741.0,15,14400.0,28.0,38.0,44.0,900.0
2022-03-11 08:30:00,15742.0,15,14102.0,90.0,311.0,652.0,900.0
2022-03-11 08:30:00,15743.0,15,14396.0,15.0,35.0,140.0,900.0
2022-03-11 08:30:00,15744.0,15,14455.0,-1766.0,-1254.0,-74.0,900.0
2022-03-11 08:30:00,15745.0,15,14399.0,3.0,22.0,29.0,900.0
2022-03-11 08:30:00,15746.0,15,14398.0,-2269.0,-1639.0,-1180.0,900.0
2022-03-11 08:30:00,15747.0,15,14400.0,-4.0,23.0,76.0,900.0
2022-03-11 08:45:00,15729.0,15,14400.0,-114.0,-109.0,-105.0,900.0
2022-03-11 08:45:00,15730.0,15,14193.0,-12396.0,-9351.0,-1814.0,900.0
2022-03-11 08:45:00,15731.0,15,14400.0,-55.0,-33.0,33.0,900.0
2022-03-11 08:45:00,15732.0,15,14400.0,-293.0,112.0,291.0,900.0
2022-03-11 08:45:00,15733.0,15,14400.0,33.0,41.0,51.0,900.0
2022-03-11 08:45:00,15734.0,15,14400.0,-6.0,-5.0,-4.0,900.0
2022-03-11 08:45:00,15735.0,15,14400.0,-981.0,198.0,315.0,900.0
2022-03-11 08:45:00,15736.0,15,14400.0,73.0,130.0,151.0,900.0
2022-03-11 08:45:00,15737.0,15,14376.0,936.0,1034.0,1180.0,900.0
2022-03-11 08:45:00,15738.0,15,14400.0,-18.0,-15.0,-13.0,900.0
2022-03-11 08:45:00,15739.0,15,14400.0,-8748.0,-4937.0,753.0,900.0
2022-03-11 08:45:00,15740.0,15,14400.0,-1824.0,-1259.0,-808.0,900.0
2022-03-11 08:45:00,15741.0,15,14400.0,44.0,70.0,74.0,900.0
2022-03-11 08:45:00,15742.0,15,14042.0,-989.0,-249.0,90.0,900.0
2022-03-11 08:45:00,15743.0,15,14392.0,140.0,148.0,165.0,900.0
2022-03-11 08:45:00,15744.0,15,14344.0,-1124.0,-1008.0,-742.0,900.0
2022-03-11 08:45:00,15745.0,15,14400.0,18.0,47.0,92.0,900.0
2022-03-11 08:45:00,15746.0,15,14400.0,-1180.0,-881.0,-474.0,900.0
2022-03-11 08:45:00,15747.0,15,14400.0,-42.0,-16.0,-4.0,900.0
2022-03-11 09:00:00,15729.0,15,14399.0,-105.0,-8.0,14.0,900.0
2022-03-11 09:00:00,15730.0,15,14164.0,-1814.0,595.0,2445.0,900.0
2022-03-11 09:00:00,15731.0,15,14400.0,-23.0,-6.0,21.0,900.0
2022-03-11 09:00:00,15732.0,15,14399.0,-314.0,-302.0,-293.0,900.0
2022-03-11 09:00:00,15733.0,15,14400.0,51.0,78.0,88.0,900.0
2022-03-11 09:00:00,15734.0,15,14400.0,-4.0,-1.0,0.0,900.0
2022-03-11 09:00:00,15735.0,15,14400.0,-981.0,-859.0,-634.0,900.0
2022-03-11 09:00:00,15736.0,15,14400.0,101.0,124.0,136.0,900.0
2022-03-11 09:00:00,15737.0,15,14243.0,-4022.0,-3260.0,936.0,900.0
2022-03-11 09:00:00,15738.0,15,14399.0,-18.0,-15.0,-6.0,900.0
2022-03-11 09:00:00,15739.0,15,14401.0,-24087.0,-5984.0,-279.0,900.0
2022-03-11 09:00:00,15740.0,15,14400.0,-808.0,-537.0,-225.0,900.0
2022-03-11 09:00:00,15741.0,15,14400.0,68.0,83.0,97.0,900.0
2022-03-11 09:00:00,15742.0,15,13928.0,-989.0,-836.0,-731.0,900.0
2022-03-11 09:00:00,15743.0,15,14387.0,165.0,208.0,235.0,900.0
2022-03-11 09:00:00,15744.0,15,14399.0,-742.0,-499.0,-341.0,900.0
2022-03-11 09:00:00,15745.0,15,14400.0,92.0,118.0,130.0,900.0
2022-03-11 09:00:00,15746.0,15,14400.0,-474.0,91.0,664.0,900.0
2022-03-11 09:00:00,15747.0,15,14400.0,-49.0,-46.0,-42.0,900.0
2022-03-11 09:15:00,15729.0,15,14392.0,-18.0,-15.0,-13.0,900.0
2022-03-11 09:15:00,15730.0,15,14231.0,2445.0,7557.0,8811.0,900.0
2022-03-11 09:15:00,15731.0,15,14409.0,9.0,29.0,32.0,900.0
2022-03-11 09:15:00,15732.0,15,14399.0,-314.0,-188.0,-34.0,900.0
2022-03-11 09:15:00,15733.0,15,14400.0,56.0,67.0,73.0,900.0
2022-03-11 09:15:00,15734.0,15,14400.0,-17.0,-7.0,0.0,900.0
2022-03-11 09:15:00,15735.0,15,14400.0,-634.0,-475.0,-391.0,900.0
2022-03-11 09:15:00,15736.0,15,14400.0,85.0,91.0,101.0,900.0
2022-03-11 09:15:00,15737.0,15,14399.0,-2664.0,-2177.0,-1681.0,900.0
2022-03-11 09:15:00,15738.0,15,14400.0,-6.0,-5.0,-4.0,900.0
2022-03-11 09:15:00,15739.0,15,14400.0,-24087.0,-20899.0,-17809.0,900.0
2022-03-11 09:15:00,15740.0,15,14399.0,-225.0,-101.0,146.0,900.0
2022-03-11 09:15:00,15741.0,15,14400.0,61.0,76.0,97.0,900.0
2022-03-11 09:15:00,15742.0,15,14048.0,-759.0,-670.0,-242.0,900.0
2022-03-11 09:15:00,15743.0,15,14395.0,235.0,268.0,332.0,900.0
2022-03-11 09:15:00,15744.0,15,14399.0,-341.0,1632.0,1955.0,900.0
2022-03-11 09:15:00,15745.0,15,14399.0,117.0,129.0,134.0,900.0
2022-03-11 09:15:00,15746.0,15,14400.0,664.0,1283.0,2534.0,900.0
2022-03-11 09:15:00,15747.0,15,14400.0,-49.0,-14.0,-8.0,900.0
2022-03-11 09:30:00,15729.0,15,14392.0,-46.0,-37.0,-10.0,900.0
2022-03-11 09:30:00,15730.0,15,14288.0,6815.0,8675.0,11231.0,900.0
2022-03-11 09:30:00,15731.0,15,14391.0,2.0,7.0,9.0,900.0
2022-03-11 09:30:00,15732.0,15,14401.0,-34.0,3.0,79.0,900.0
2022-03-11 09:30:00,15733.0,15,14400.0,56.0,93.0,111.0,900.0
2022-03-11 09:30:00,15734.0,15,14400.0,-32.0,-27.0,-17.0,900.0
2022-03-11 09:30:00,15735.0,15,14400.0,-391.0,-194.0,-118.0,900.0
2022-03-11 09:30:00,15736.0,15,14399.0,68.0,92.0,101.0,900.0
2022-03-11 09:30:00,15737.0,15,14400.0,-1681.0,-1137.0,-609.0,900.0
2022-03-11 09:30:00,15738.0,15,14400.0,-4.0,-4.0,4.0,900.0
2022-03-11 09:30:00,15739.0,15,14400.0,-17809.0,-13813.0,-8881.0,900.0
2022-03-11 09:30:00,15740.0,15,14400.0,146.0,594.0,1338.0,900.0
2022-03-11 09:30:00,15741.0,15,14400.0,61.0,80.0,104.0,900.0
2022-03-11 09:30:00,15742.0,15,14094.0,-242.0,-22.0,246.0,900.0
2022-03-11 09:30:00,15743.0,15,14395.0,332.0,368.0,401.0,900.0
2022-03-11 09:30:00,15744.0,15,14401.0,1055.0,1230.0,1415.0,900.0
2022-03-11 09:30:00,15745.0,15,14400.0,112.0,114.0,117.0,900.0
2022-03-11 09:30:00,15746.0,15,14400.0,1842.0,2095.0,2534.0,900.0
2022-03-11 09:30:00,15747.0,15,14400.0,-10.0,-1.0,9.0,900.0
2022-03-11 09:45:00,15729.0,15,14381.0,-10.0,12.0,51.0,900.0
2022-03-11 09:45:00,15730.0,15,14234.0,6454.0,7876.0,11231.0,900.0
2022-03-11 09:45:00,15731.0,15,14399.0,-8.0,-4.0,2.0,900.0
2022-03-11 09:45:00,15732.0,15,14399.0,79.0,148.0,188.0,900.0
2022-03-11 09:45:00,15733.0,15,14400.0,101.0,117.0,158.0,900.0
2022-03-11 09:45:00,15734.0,15,14400.0,-112.0,-75.0,-32.0,900.0
2022-03-11 09:45:00,15735.0,15,14400.0,-118.0,-77.0,-46.0,900.0
2022-03-11 09:45:00,15736.0,15,14400.0,61.0,64.0,68.0,900.0
2022-03-11 09:45:00,15737.0,15,14399.0,-609.0,-490.0,-316.0,900.0
2022-03-11 09:45:00,15738.0,15,14399.0,4.0,6.0,12.0,900.0
2022-03-11 09:45:00,15739.0,15,14400.0,-8881.0,-854.0,10333.0,900.0
2022-03-11 09:45:00,15740.0,15,14400.0,868.0,1019.0,1338.0,900.0
2022-03-11 09:45:00,15741.0,15,14400.0,103.0,106.0,176.0,900.0
2022-03-11 09:45:00,15742.0,15,14108.0,236.0,241.0,300.0,900.0
2022-03-11 09:45:00,15743.0,15,14390.0,401.0,474.0,513.0,900.0
2022-03-11 09:45:00,15744.0,15,14399.0,654.0,843.0,1055.0,900.0
2022-03-11 09:45:00,15745.0,15,14398.0,112.0,127.0,133.0,900.0
2022-03-11 09:45:00,15746.0,15,14399.0,907.0,1003.0,1842.0,900.0
2022-03-11 09:45:00,15747.0,15,14400.0,9.0,29.0,54.0,900.0
2022-03-11 10:00:00,15729.0,15,14398.0,31.0,38.0,51.0,900.0
2022-03-11 10:00:00,15730.0,15,14212.0,3648.0,6529.0,7607.0,900.0
2022-03-11 10:00:00,15731.0,15,14399.0,-57.0,8.0,30.0,900.0
2022-03-11 10:00:00,15732.0,15,14399.0,188.0,233.0,300.0,900.0
2022-03-11 10:00:00,15733.0,15,14400.0,158.0,158.0,158.0,900.0
2022-03-11 10:00:00,15734.0,15,14401.0,-112.0,-102.0,-96.0,900.0
2022-03-11 10:00:00,15735.0,15,14399.0,-46.0,21.0,36.0,900.0
2022-03-11 10:00:00,15736.0,15,14399.0,61.0,109.0,132.0,900.0
2022-03-11 10:00:00,15737.0,15,14400.0,-316.0,-167.0,-19.0,900.0
2022-03-11 10:00:00,15738.0,15,14400.0,12.0,19.0,23.0,900.0
2022-03-11 10:00:00,15739.0,15,14400.0,6717.0,9041.0,10333.0,900.0
2022-03-11 10:00:00,15740.0,15,14400.0,337.0,496.0,868.0,900.0
2022-03-11 10:00:00,15741.0,15,14400.0,176.0,183.0,195.0,900.0
2022-03-11 10:00:00,15742.0,15,14188.0,300.0,315.0,346.0,900.0
2022-03-11 10:00:00,15743.0,15,14394.0,513.0,540.0,576.0,900.0
2022-03-11 10:00:00,15744.0,15,14397.0,584.0,624.0,654.0,900.0
2022-03-11 10:00:00,15745.0,15,14400.0,100.0,106.0,113.0,900.0
2022-03-11 10:00:00,15746.0,15,14400.0,677.0,782.0,907.0,900.0
2022-03-11 10:00:00,15747.0,15,14400.0,16.0,39.0,54.0,900.0
2022-03-11 10:15:00,15729.0,15,14396.0,19.0,30.0,34.0,900.0
2022-03-11 10:15:00,15730.0,15,14173.0,-2641.0,140.0,3648.0,900.0
2022-03-11 10:15:00,15731.0,15,14399.0,-57.0,-29.0,-4.0,900.0
2022-03-11 10:15:00,15732.0,15,14400.0,300.0,321.0,339.0,900.0
2022-03-11 10:15:00,15733.0,15,14400.0,158.0,176.0,191.0,900.0
2022-03-11 10:15:00,15734.0,15,14393.0,-96.0,-69.0,-64.0,900.0
2022-03-11 10:15:00,15735.0,15,14399.0,36.0,55.0,76.0,900.0
2022-03-11 10:15:00,15736.0,15,14400.0,132.0,143.0,155.0,900.0
2022-03-11 10:15:00,15737.0,15,14400.0,-19.0,9.0,70.0,900.0
2022-03-11 10:15:00,15738.0,15,14399.0,23.0,42.0,51.0,900.0
2022-03-11 10:15:00,15739.0,15,14401.0,4906.0,6123.0,6717.0,900.0
2022-03-11 10:15:00,15740.0,15,14399.0,221.0,269.0,337.0,900.0
2022-03-11 10:15:00,15741.0,15,14400.0,158.0,171.0,195.0,900.0
2022-03-11 10:15:00,15742.0,15,14087.0,346.0,348.0,350.0,900.0
2022-03-11 10:15:00,15743.0,15,14396.0,555.0,563.0,623.0,900.0
2022-03-11 10:15:00,15744.0,15,14399.0,469.0,503.0,584.0,900.0
2022-03-11 10:15:00,15745.0,15,14398.0,100.0,119.0,125.0,900.0
2022-03-11 10:15:00,15746.0,15,14400.0,266.0,353.0,677.0,900.0
2022-03-11 10:15:00,15747.0,15,14400.0,16.0,30.0,37.0,900.0
2022-03-11 10:30:00,15729.0,15,14399.0,19.0,44.0,62.0,900.0
2022-03-11 10:30:00,15730.0,15,14210.0,-8595.0,-7573.0,-2641.0,900.0
2022-03-11 10:30:00,15731.0,15,14399.0,-37.0,-14.0,-4.0,900.0
2022-03-11 10:30:00,15732.0,15,14398.0,339.0,409.0,432.0,900.0
2022-03-11 10:30:00,15733.0,15,14400.0,141.0,167.0,191.0,900.0
2022-03-11 10:30:00,15734.0,15,14399.0,-80.0,-77.0,-73.0,900.0
2022-03-11 10:30:00,15735.0,15,14400.0,75.0,80.0,133.0,900.0
2022-03-11 10:30:00,15736.0,15,14400.0,155.0,183.0,232.0,900.0
2022-03-11 10:30:00,15737.0,15,14400.0,70.0,127.0,162.0,900.0
2022-03-11 10:30:00,15738.0,15,14398.0,1.0,25.0,51.0,900.0
2022-03-11 10:30:00,15739.0,15,14400.0,3600.0,4080.0,4906.0,900.0
2022-03-11 10:30:00,15740.0,15,14400.0,112.0,157.0,221.0,900.0
2022-03-11 10:30:00,15741.0,15,14400.0,158.0,169.0,179.0,900.0
2022-03-11 10:30:00,15742.0,15,14160.0,315.0,341.0,430.0,900.0
2022-03-11 10:30:00,15743.0,15,14398.0,623.0,631.0,646.0,900.0
2022-03-11 10:30:00,15744.0,15,14397.0,360.0,433.0,469.0,900.0
2022-03-11 10:30:00,15745.0,15,14399.0,125.0,142.0,164.0,900.0
2022-03-11 10:30:00,15746.0,15,14400.0,-2598.0,-931.0,426.0,900.0
2022-03-11 10:30:00,15747.0,15,14400.0,30.0,57.0,68.0,900.0
2022-03-11 10:45:00,15729.0,15,14397.0,18.0,29.0,62.0,900.0
2022-03-11 10:45:00,15730.0,15,14129.0,-8022.0,-7821.0,-7518.0,900.0
2022-03-11 10:45:00,15731.0,15,14398.0,-37.0,-28.0,-15.0,900.0
2022-03-11 10:45:00,15732.0,15,14398.0,432.0,459.0,492.0,900.0
2022-03-11 10:45:00,15733.0,15,14399.0,141.0,161.0,181.0,900.0
2022-03-11 10:45:00,15734.0,15,14390.0,-80.0,-30.0,-18.0,900.0
2022-03-11 10:45:00,15735.0,15,14399.0,133.0,144.0,161.0,900.0
2022-03-11 10:45:00,15736.0,15,14400.0,232.0,263.0,313.0,900.0
2022-03-11 10:45:00,15737.0,15,14400.0,162.0,245.0,262.0,900.0
2022-03-11 10:45:00,15738.0,15,14399.0,1.0,12.0,35.0,900.0
2022-03-11 10:45:00,15739.0,15,14400.0,1755.0,2431.0,3600.0,900.0
2022-03-11 10:45:00,15740.0,15,14399.0,75.0,94.0,112.0,900.0
2022-03-11 10:45:00,15741.0,15,14401.0,179.0,194.0,206.0,900.0
2022-03-11 10:45:00,15742.0,15,14187.0,397.0,414.0,430.0,900.0
2022-03-11 10:45:00,15743.0,15,14395.0,646.0,647.0,648.0,900.0
2022-03-11 10:45:00,15744.0,15,14396.0,316.0,332.0,360.0,900.0
2022-03-11 10:45:00,15745.0,15,14399.0,160.0,164.0,164.0,900.0
2022-03-11 10:45:00,15746.0,15,14398.0,-2598.0,492.0,1532.0,900.0
2022-03-11 10:45:00,15747.0,15,14400.0,8.0,17.0,30.0,900.0
2022-03-11 11:00:00,15729.0,15,14389.0,39.0,44.0,49.0,900.0
2022-03-11 11:00:00,15730.0,15,14172.0,-7518.0,-5893.0,-5108.0,900.0
2022-03-11 11:00:00,15731.0,15,14400.0,-15.0,6.0,32.0,900.0
2022-03-11 11:00:00,15732.0,15,14399.0,484.0,489.0,545.0,900.0
2022-03-11 11:00:00,15733.0,15,14400.0,181.0,183.0,185.0,900.0
2022-03-11 11:00:00,15734.0,15,14393.0,-18.0,-12.0,-3.0,900.0
2022-03-11 11:00:00,15735.0,15,14399.0,152.0,155.0,161.0,900.0
2022-03-11 11:00:00,15736.0,15,14400.0,313.0,317.0,319.0,900.0
2022-03-11 11:00:00,15737.0,15,14400.0,219.0,247.0,271.0,900.0
2022-03-11 11:00:00,15738.0,15,14397.0,35.0,43.0,53.0,900.0
2022-03-11 11:00:00,15739.0,15,14400.0,1755.0,1875.0,1977.0,900.0
2022-03-11 11:00:00,15740.0,15,14399.0,0.0,32.0,75.0,900.0
2022-03-11 11:00:00,15741.0,15,14400.0,177.0,203.0,208.0,900.0
2022-03-11 11:00:00,15742.0,15,14099.0,341.0,356.0,397.0,900.0
2022-03-11 11:00:00,15743.0,15,14391.0,561.0,567.0,648.0,900.0
2022-03-11 11:00:00,15744.0,15,14397.0,292.0,301.0,325.0,900.0
2022-03-11 11:00:00,15745.0,15,14399.0,160.0,165.0,176.0,900.0
2022-03-11 11:00:00,15746.0,15,14399.0,916.0,1118.0,1231.0,900.0
2022-03-11 11:00:00,15747.0,15,14400.0,-13.0,-3.0,8.0,900.0
2022-03-11 11:15:00,15729.0,15,14391.0,39.0,48.0,51.0,900.0
2022-03-11 11:15:00,15730.0,15,14167.0,-5108.0,-1790.0,4492.0,900.0
2022-03-11 11:15:00,15731.0,15,14398.0,32.0,33.0,36.0,900.0
2022-03-11 11:15:00,15732.0,15,14394.0,545.0,548.0,553.0,900.0
2022-03-11 11:15:00,15733.0,15,14405.0,185.0,198.0,225.0,900.0
2022-03-11 11:15:00,15734.0,15,14384.0,-3.0,15.0,37.0,900.0
2022-03-11 11:15:00,15735.0,15,14400.0,152.0,182.0,191.0,900.0
2022-03-11 11:15:00,15736.0,15,14400.0,306.0,336.0,349.0,900.0
2022-03-11 11:15:00,15737.0,15,14400.0,271.0,280.0,284.0,900.0
2022-03-11 11:15:00,15738.0,15,14399.0,17.0,52.0,54.0,900.0
2022-03-11 11:15:00,15739.0,15,14399.0,1295.0,1560.0,1977.0,900.0
2022-03-11 11:15:00,15740.0,15,14399.0,0.0,3.0,8.0,900.0
2022-03-11 11:15:00,15741.0,15,14400.0,177.0,181.0,186.0,900.0
2022-03-11 11:15:00,15742.0,15,14166.0,382.0,393.0,413.0,900.0
2022-03-11 11:15:00,15743.0,15,14390.0,419.0,483.0,561.0,900.0
2022-03-11 11:15:00,15744.0,15,14397.0,312.0,318.0,325.0,900.0
2022-03-11 11:15:00,15745.0,15,14399.0,166.0,170.0,176.0,900.0
2022-03-11 11:15:00,15746.0,15,14400.0,651.0,741.0,916.0,900.0
2022-03-11 11:15:00,15747.0,15,14399.0,-13.0,-10.0,-8.0,900.0
2022-03-11 11:30:00,15729.0,15,14378.0,42.0,49.0,60.0,900.0
2022-03-11 11:30:00,15730.0,15,14136.0,3480.0,3978.0,4492.0,900.0
2022-03-11 11:30:00,15731.0,15,14400.0,30.0,32.0,36.0,900.0
2022-03-11 11:30:00,15732.0,15,14398.0,428.0,470.0,553.0,900.0
2022-03-11 11:30:00,15733.0,15,14395.0,212.0,221.0,225.0,900.0
2022-03-11 11:30:00,15734.0,15,14391.0,37.0,44.0,57.0,900.0
2022-03-11 11:30:00,15735.0,15,14400.0,162.0,193.0,213.0,900.0
2022-03-11 11:30:00,15736.0,15,14399.0,306.0,317.0,325.0,900.0
2022-03-11 11:30:00,15737.0,15,14400.0,284.0,307.0,336.0,900.0
2022-03-11 11:30:00,15738.0,15,14399.0,17.0,23.0,34.0,900.0
2022-03-11 11:30:00,15739.0,15,14400.0,801.0,1072.0,1295.0,900.0
2022-03-11 11:30:00,15740.0,15,14400.0,8.0,19.0,24.0,900.0
2022-03-11 11:30:00,15741.0,15,14399.0,143.0,170.0,186.0,900.0
2022-03-11 11:30:00,15742.0,15,14113.0,365.0,382.0,413.0,900.0
2022-03-11 11:30:00,15743.0,15,14395.0,299.0,396.0,419.0,900.0
2022-03-11 11:30:00,15744.0,15,14397.0,264.0,540.0,2092.0,900.0
2022-03-11 11:30:00,15745.0,15,14396.0,126.0,134.0,166.0,900.0
2022-03-11 11:30:00,15746.0,15,14400.0,554.0,611.0,754.0,900.0
2022-03-11 11:30:00,15747.0,15,14400.0,-8.0,7.0,16.0,900.0
2022-03-11 11:45:00,15729.0,15,14398.0,0.0,65.0,67.0,900.0
2022-03-11 11:45:00,15730.0,15,14230.0,3480.0,4342.0,8196.0,900.0
2022-03-11 11:45:00,15731.0,15,14396.0,30.0,69.0,90.0,901.0
2022-03-11 11:45:00,15732.0,15,14399.0,401.0,412.0,439.0,900.0
2022-03-11 11:45:00,15733.0,15,14400.0,212.0,217.0,220.0,900.0
2022-03-11 11:45:00,15734.0,15,14399.0,57.0,68.0,75.0,900.0
2022-03-11 11:45:00,15735.0,15,14399.0,213.0,234.0,289.0,900.0
2022-03-11 11:45:00,15736.0,15,14400.0,325.0,351.0,371.0,900.0
2022-03-11 11:45:00,15737.0,15,14400.0,285.0,301.0,353.0,900.0
2022-03-11 11:45:00,15738.0,15,14400.0,34.0,42.0,46.0,900.0
2022-03-11 11:45:00,15739.0,15,14400.0,267.0,716.0,801.0,900.0
2022-03-11 11:45:00,15740.0,15,14400.0,9.0,11.0,16.0,900.0
2022-03-11 11:45:00,15741.0,15,14400.0,117.0,133.0,143.0,900.0
2022-03-11 11:45:00,15742.0,15,14102.0,272.0,295.0,365.0,900.0
2022-03-11 11:45:00,15743.0,15,14396.0,272.0,287.0,299.0,900.0
2022-03-11 11:45:00,15744.0,15,14398.0,1654.0,1895.0,2092.0,900.0
2022-03-11 11:45:00,15745.0,15,14397.0,105.0,124.0,148.0,900.0
2022-03-11 11:45:00,15746.0,15,14399.0,754.0,2305.0,3481.0,900.0
2022-03-11 11:45:00,15747.0,15,14400.0,16.0,44.0,83.0,900.0
2022-03-11 12:00:00,15729.0,15,14397.0,-35.0,-11.0,0.0,900.0
2022-03-11 12:00:00,15730.0,15,14199.0,4955.0,7083.0,8196.0,900.0
2022-03-11 12:00:00,15731.0,15,14400.0,90.0,98.0,105.0,900.0
2022-03-11 12:00:00,15732.0,15,14400.0,344.0,384.0,439.0,900.0
2022-03-11 12:00:00,15733.0,15,14398.0,206.0,214.0,237.0,900.0
2022-03-11 12:00:00,15734.0,15,14400.0,58.0,64.0,79.0,900.0
2022-03-11 12:00:00,15735.0,15,14400.0,271.0,280.0,289.0,900.0
2022-03-11 12:00:00,15736.0,15,14400.0,306.0,338.0,371.0,900.0
2022-03-11 12:00:00,15737.0,15,0.0,0.0,276.0,353.0,862.0
2022-03-11 12:00:00,15738.0,15,14399.0,11.0,46.0,59.0,900.0
2022-03-11 12:00:00,15739.0,15,14400.0,-909.0,-158.0,267.0,900.0
2022-03-11 12:00:00,15740.0,15,14400.0,16.0,20.0,23.0,900.0
2022-03-11 12:00:00,15741.0,15,14400.0,83.0,94.0,117.0,900.0
2022-03-11 12:00:00,15742.0,15,14080.0,180.0,224.0,272.0,900.0
2022-03-11 12:00:00,15743.0,15,14397.0,132.0,186.0,272.0,900.0
2022-03-11 12:00:00,15744.0,15,14399.0,1056.0,1403.0,1654.0,900.0
2022-03-11 12:00:00,15745.0,15,14399.0,105.0,143.0,151.0,900.0
2022-03-11 12:00:00,15746.0,15,14397.0,-391.0,156.0,3481.0,900.0
2022-03-11 12:00:00,15747.0,15,14400.0,83.0,111.0,122.0,900.0
2022-03-11 12:15:00,15729.0,15,14397.0,-57.0,-48.0,-35.0,900.0
2022-03-11 12:15:00,15730.0,15,14281.0,3957.0,4332.0,4955.0,900.0
2022-03-11 12:15:00,15731.0,15,14400.0,37.0,49.0,105.0,900.0
2022-03-11 12:15:00,15732.0,15,14400.0,218.0,306.0,344.0,900.0
2022-03-11 12:15:00,15733.0,15,14400.0,230.0,233.0,237.0,900.0
2022-03-11 12:15:00,15734.0,15,14396.0,37.0,56.0,79.0,900.0
2022-03-11 12:15:00,15735.0,15,14400.0,253.0,264.0,271.0,900.0
2022-03-11 12:15:00,15736.0,15,14400.0,273.0,280.0,306.0,900.0
2022-03-11 12:15:00,15737.0,15,12310.0,-5298.0,-865.0,0.0,890.0
2022-03-11 12:15:00,15738.0,15,14400.0,11.0,15.0,19.0,900.0
2022-03-11 12:15:00,15739.0,15,14400.0,-1668.0,-1413.0,-909.0,900.0
2022-03-11 12:15:00,15740.0,15,14400.0,-36.0,13.0,28.0,900.0
2022-03-11 12:15:00,15741.0,15,14400.0,33.0,37.0,83.0,900.0
2022-03-11 12:15:00,15742.0,15,14286.0,60.0,144.0,180.0,900.0
2022-03-11 12:15:00,15743.0,15,14399.0,97.0,119.0,132.0,900.0
2022-03-11 12:15:00,15744.0,15,14398.0,889.0,996.0,1056.0,900.0
2022-03-11 12:15:00,15745.0,15,14399.0,99.0,123.0,144.0,900.0
2022-03-11 12:15:00,15746.0,15,14400.0,-90.0,47.0,197.0,900.0
2022-03-11 12:15:00,15747.0,15,14399.0,76.0,97.0,108.0,900.0
2022-03-11 12:30:00,15729.0,15,14207.0,-57.0,-25.0,-20.0,900.0
2022-03-11 12:30:00,15730.0,15,14381.0,3957.0,12186.0,13436.0,900.0
2022-03-11 12:30:00,15731.0,15,14400.0,0.0,28.0,53.0,900.0
2022-03-11 12:30:00,15732.0,15,14400.0,153.0,187.0,218.0,900.0
2022-03-11 12:30:00,15733.0,15,14400.0,165.0,178.0,230.0,900.0
2022-03-11 12:30:00,15734.0,15,14390.0,37.0,61.0,88.0,900.0
2022-03-11 12:30:00,15735.0,15,14400.0,227.0,242.0,253.0,900.0
2022-03-11 12:30:00,15736.0,15,14400.0,212.0,250.0,277.0,900.0
2022-03-11 12:30:00,15737.0,15,14400.0,-5298.0,-1985.0,1785.0,900.0
2022-03-11 12:30:00,15738.0,15,14400.0,19.0,26.0,31.0,900.0
2022-03-11 12:30:00,15739.0,15,14400.0,-1668.0,-788.0,48.0,900.0
2022-03-11 12:30:00,15740.0,15,14400.0,-36.0,-23.0,-11.0,900.0
2022-03-11 12:30:00,15741.0,15,14400.0,-3.0,16.0,43.0,900.0
