NE Name,fdn,ACTSTATUS,BCC,BCCHNO,BSPAGBLKSRES,BSPBCCHBLKS,BSPRACHBLKS,BTSID,CELLID,CELLNAME,CGI,CI,CSDSP,CSVSP,EXTTP,FLEXMAIO,IDTYPE,IUOTP,LAC,MCC,MNC,MOIndex,NCC,NEWCELLNAME,OPNAME,PSHPSP,PSLPSVP,REMARK,TYPE,className,name,neID
FTBSC02,"NE=280,GCELL=979",ACTIVATED,1,62,4,1,1,122,979,SFD-2,6190501FE4E9A,20122,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_979,0,SFD-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=SFD-2, CellIndex=979, CGI=6190501FE4E9A",26
FTBSC02,"NE=280,GCELL=980",ACTIVATED,2,57,4,1,1,122,980,SFD-3,6190501FE4E9B,20123,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_980,2,SFD-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=SFD-3, CellIndex=980, CGI=6190501FE4E9B",26
FTBSC02,"NE=280,GCELL=981",ACTIVATED,3,53,4,1,1,122,981,SFD-4,6190501FE4E9C,20124,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_981,2,SFD-4,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=SFD-4, CellIndex=981, CGI=6190501FE4E9C",26
FTBSC02,"NE=280,GCELL=982",ACTIVATED,3,764,4,1,1,122,982,SFD-8,6190501FE4EA0,20128,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_982,2,SFD-8,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=SFD-8, CellIndex=982, CGI=6190501FE4EA0",26
FTBSC02,"NE=280,GCELL=620",ACTIVATED,1,59,4,1,1,78,620,TENGBEHTOWN_II-1,6190502583751,14161,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,600,619,05,26_620,0,TENGBEHTOWN_II-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=TENGBEHTOWN_II-1, CellIndex=620, CGI=6190502583751",26
FTBSC02,"NE=280,GCELL=1553",ACTIVATED,1,63,4,1,1,194,1553,WAXTON-1,61905028B51FF,20991,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1553,1,WAXTON-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=WAXTON-1, CellIndex=1553, CGI=61905028B51FF",26
FTBSC02,"NE=280,GCELL=1554",ACTIVATED,1,59,4,1,1,194,1554,WAXTON-2,61905028B5200,20992,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1554,4,WAXTON-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=WAXTON-2, CellIndex=1554, CGI=61905028B5200",26
FTBSC02,"NE=280,GCELL=1555",ACTIVATED,6,61,4,1,1,194,1555,WAXTON-3,61905028B5201,20993,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1555,1,WAXTON-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=WAXTON-3, CellIndex=1555, CGI=61905028B5201",26
FTBSC02,"NE=280,GCELL=1556",ACTIVATED,7,766,4,1,1,194,1556,WAXTON-6,61905028B5204,20996,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1556,3,WAXTON-6,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=WAXTON-6, CellIndex=1556, CGI=61905028B5204",26
FTBSC02,"NE=280,GCELL=1557",ACTIVATED,1,768,4,1,1,194,1557,WAXTON-7,61905028B5205,20997,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1557,0,WAXTON-7,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=WAXTON-7, CellIndex=1557, CGI=61905028B5205",26
FTBSC02,"NE=280,GCELL=1558",ACTIVATED,1,764,4,1,1,194,1558,WAXTON-8,61905028B5206,20998,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1558,2,WAXTON-8,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=WAXTON-8, CellIndex=1558, CGI=61905028B5206",26
FTBSC02,"NE=280,GCELL=1348",ACTIVATED,1,56,4,1,1,168,1348,ZIMMI_II-4,6190501ED5770,22384,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,493,619,05,26_1348,3,ZIMMI_II-4,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=ZIMMI_II-4, CellIndex=1348, CGI=6190501ED5770",26
FTBSC02,"NE=280,GCELL=948",ACTIVATED,7,762,4,1,1,118,948,ROGBIN-6,61905028B4FFC,20476,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_948,0,ROGBIN-6,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=ROGBIN-6, CellIndex=948, CGI=61905028B4FFC",26
FTBSC02,"NE=280,GCELL=857",ACTIVATED,4,52,4,1,1,107,857,MAGBAS-1,61905028A4F57,20311,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_857,5,MAGBAS-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBAS-1, CellIndex=857, CGI=61905028A4F57",26
FTBSC02,"NE=280,GCELL=858",ACTIVATED,7,62,4,1,1,107,858,MAGBAS-2,61905028A4F58,20312,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_858,2,MAGBAS-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBAS-2, CellIndex=858, CGI=61905028A4F58",26
FTBSC02,"NE=280,GCELL=859",ACTIVATED,5,54,4,1,1,107,859,MAGBAS-3,61905028A4F59,20313,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_859,2,MAGBAS-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBAS-3, CellIndex=859, CGI=61905028A4F59",26
FTBSC02,"NE=280,GCELL=865",ACTIVATED,5,64,4,1,1,108,865,MAGBURAKA-1,61905028A4F4D,20301,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_865,3,MAGBURAKA-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBURAKA-1, CellIndex=865, CGI=61905028A4F4D",26
FTBSC02,"NE=280,GCELL=866",ACTIVATED,3,757,4,1,1,108,866,MAGBURAKA-6,61905028A4F52,20306,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_866,5,MAGBURAKA-6,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=MAGBURAKA-6, CellIndex=866, CGI=61905028A4F52",26
FTBSC02,"NE=280,GCELL=867",ACTIVATED,0,55,4,1,1,108,867,MAGBURAKA-2,61905028A4F4E,20302,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_867,3,MAGBURAKA-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBURAKA-2, CellIndex=867, CGI=61905028A4F4E",26
FTBSC02,"NE=280,GCELL=868",ACTIVATED,3,62,4,1,1,108,868,MAGBURAKA-3,61905028A4F4F,20303,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_868,0,MAGBURAKA-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBURAKA-3, CellIndex=868, CGI=61905028A4F4F",26
FTBSC02,"NE=280,GCELL=1033",ACTIVATED,6,61,4,1,1,129,1033,MAGBURAKA_II-2,61905028A4EFE,20222,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1033,1,MAGBURAKA_II-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBURAKA_II-2, CellIndex=1033, CGI=61905028A4EFE",26
FTBSC02,"NE=280,GCELL=1034",ACTIVATED,4,51,4,1,1,129,1034,MAGBURAKA_II-1,61905028A4EFD,20221,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1034,4,MAGBURAKA_II-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBURAKA_II-1, CellIndex=1034, CGI=61905028A4EFD",26
FTBSC02,"NE=280,GCELL=1035",ACTIVATED,7,766,4,1,1,129,1035,MAGBURAKA_II-6,61905028A4F02,20226,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1035,0,MAGBURAKA_II-6,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=MAGBURAKA_II-6, CellIndex=1035, CGI=61905028A4F02",26
FTBSC02,"NE=280,GCELL=1036",ACTIVATED,4,58,4,1,1,129,1036,MAGBURAKA_II-3,61905028A4EFF,20223,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1036,0,MAGBURAKA_II-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBURAKA_II-3, CellIndex=1036, CGI=61905028A4EFF",26
FTBSC02,"NE=280,GCELL=1037",ACTIVATED,5,56,4,1,1,129,1037,MAGBURAKA_II-4,61905028A4F00,20224,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1037,1,MAGBURAKA_II-4,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAGBURAKA_II-4, CellIndex=1037, CGI=61905028A4F00",26
FTBSC02,"NE=280,GCELL=1041",ACTIVATED,2,63,4,1,1,130,1041,MATOTOKA_II-1,61905028A4EE9,20201,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1041,3,MATOTOKA_II-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MATOTOKA_II-1, CellIndex=1041, CGI=61905028A4EE9",26
FTBSC02,"NE=280,GCELL=1042",ACTIVATED,5,56,4,1,1,130,1042,MATOTOKA_II-2,61905028A4EEA,20202,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1042,0,MATOTOKA_II-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MATOTOKA_II-2, CellIndex=1042, CGI=61905028A4EEA",26
FTBSC02,"NE=280,GCELL=1043",ACTIVATED,1,53,4,1,1,130,1043,MATOTOKA_II-3,61905028A4EEB,20203,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1043,5,MATOTOKA_II-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MATOTOKA_II-3, CellIndex=1043, CGI=61905028A4EEB",26
FTBSC02,"NE=280,GCELL=1044",ACTIVATED,0,58,4,1,1,130,1044,MATOTOKA_II-4,61905028A4EEC,20204,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,650,619,05,26_1044,0,MATOTOKA_II-4,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MATOTOKA_II-4, CellIndex=1044, CGI=61905028A4EEC",26
FTBSC02,"NE=280,GCELL=1569",ACTIVATED,5,64,4,1,1,196,1569,SILLAHSTREET-1,61905028B503D,20541,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1569,0,SILLAHSTREET-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=SILLAHSTREET-1, CellIndex=1569, CGI=61905028B503D",26
FTBSC02,"NE=280,GCELL=1570",ACTIVATED,7,60,4,1,1,196,1570,SILLAHSTREET-2,61905028B503E,20542,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1570,3,SILLAHSTREET-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=SILLAHSTREET-2, CellIndex=1570, CGI=61905028B503E",26
FTBSC02,"NE=280,GCELL=1571",ACTIVATED,3,52,4,1,1,196,1571,SILLAHSTREET-3,61905028B503F,20543,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1571,5,SILLAHSTREET-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=SILLAHSTREET-3, CellIndex=1571, CGI=61905028B503F",26
FTBSC02,"NE=280,GCELL=1572",ACTIVATED,3,771,4,1,1,196,1572,SILLAHSTREET-6,61905028B5042,20546,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1572,2,SILLAHSTREET-6,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=SILLAHSTREET-6, CellIndex=1572, CGI=61905028B5042",26
FTBSC02,"NE=280,GCELL=1573",ACTIVATED,0,760,4,1,1,196,1573,SILLAHSTREET-7,61905028B5043,20547,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1573,0,SILLAHSTREET-7,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=SILLAHSTREET-7, CellIndex=1573, CGI=61905028B5043",26
FTBSC02,"NE=280,GCELL=1574",ACTIVATED,1,775,4,1,1,196,1574,SILLAHSTREET-8,61905028B5044,20548,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_1574,2,SILLAHSTREET-8,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=SILLAHSTREET-8, CellIndex=1574, CGI=61905028B5044",26
FTBSC02,"NE=280,GCELL=825",ACTIVATED,5,62,4,1,1,103,825,KABALA-1,61905028C4FB1,20401,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,652,619,05,26_825,2,KABALA-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KABALA-1, CellIndex=825, CGI=61905028C4FB1",26
FTBSC02,"NE=280,GCELL=826",ACTIVATED,5,60,4,1,1,103,826,KABALA-2,61905028C4FB2,20402,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,652,619,05,26_826,2,KABALA-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KABALA-2, CellIndex=826, CGI=61905028C4FB2",26
FTBSC02,"NE=280,GCELL=827",ACTIVATED,5,55,4,1,1,103,827,KABALA-3,61905028C4FB3,20403,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,652,619,05,26_827,5,KABALA-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KABALA-3, CellIndex=827, CGI=61905028C4FB3",26
FTBSC02,"NE=280,GCELL=1137",ACTIVATED,2,57,4,1,1,142,1137,BANDAJUMASEWA-1,6190501ED5759,22361,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,493,619,05,26_1137,5,BANDAJUMASEWA-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=BANDAJUMASEWA-1, CellIndex=1137, CGI=6190501ED5759",26
FTBSC02,"NE=280,GCELL=1138",ACTIVATED,4,55,4,1,1,142,1138,BANDAJUMASEWA-2,6190501ED575A,22362,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,493,619,05,26_1138,3,BANDAJUMASEWA-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=BANDAJUMASEWA-2, CellIndex=1138, CGI=6190501ED575A",26
FTBSC02,"NE=280,GCELL=1139",ACTIVATED,6,52,4,1,1,142,1139,BANDAJUMASEWA-3,6190501ED575B,22363,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,493,619,05,26_1139,1,BANDAJUMASEWA-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=BANDAJUMASEWA-3, CellIndex=1139, CGI=6190501ED575B",26
FTBSC02,"NE=280,GCELL=1217",ACTIVATED,4,56,4,1,1,152,1217,KORIBONDO_II-1,6190501ED5731,22321,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,493,619,05,26_1217,3,KORIBONDO_II-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KORIBONDO_II-1, CellIndex=1217, CGI=6190501ED5731",26
FTBSC02,"NE=280,GCELL=1218",ACTIVATED,7,61,4,1,1,152,1218,KORIBONDO_II-2,6190501ED5732,22322,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,493,619,05,26_1218,4,KORIBONDO_II-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KORIBONDO_II-2, CellIndex=1218, CGI=6190501ED5732",26
FTBSC02,"NE=280,GCELL=1219",ACTIVATED,4,59,4,1,1,152,1219,KORIBONDO_II-3,6190501ED5733,22323,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,493,619,05,26_1219,0,KORIBONDO_II-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KORIBONDO_II-3, CellIndex=1219, CGI=6190501ED5733",26
FTBSC02,"NE=280,GCELL=833",ACTIVATED,7,53,4,1,1,104,833,KAMAKWI-1,61905028B5001,20481,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_833,3,KAMAKWI-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KAMAKWI-1, CellIndex=833, CGI=61905028B5001",26
FTBSC02,"NE=280,GCELL=834",ACTIVATED,6,58,4,1,1,104,834,KAMAKWI-2,61905028B5002,20482,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_834,5,KAMAKWI-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KAMAKWI-2, CellIndex=834, CGI=61905028B5002",26
FTBSC02,"NE=280,GCELL=835",ACTIVATED,7,55,4,1,1,104,835,KAMAKWI-3,61905028B5003,20483,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_835,2,KAMAKWI-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=KAMAKWI-3, CellIndex=835, CGI=61905028B5003",26
FTBSC02,"NE=280,GCELL=836",ACTIVATED,6,776,4,1,1,104,836,KAMAKWI-6,61905028B5006,20486,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_836,3,KAMAKWI-6,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=KAMAKWI-6, CellIndex=836, CGI=61905028B5006",26
FTBSC02,"NE=280,GCELL=837",ACTIVATED,4,774,4,1,1,104,837,KAMAKWI-7,61905028B5007,20487,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_837,4,KAMAKWI-7,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=KAMAKWI-7, CellIndex=837, CGI=61905028B5007",26
FTBSC02,"NE=280,GCELL=838",ACTIVATED,3,767,4,1,1,104,838,KAMAKWI-8,61905028B5008,20488,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_838,3,KAMAKWI-8,Africell,4,6,-,DCS1800,BSC6900GSMCell,"LABEL=KAMAKWI-8, CellIndex=838, CGI=61905028B5008",26
FTBSC02,"NE=280,GCELL=945",ACTIVATED,0,58,4,1,1,118,945,ROGBIN-1,61905028B4FF7,20471,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_945,0,ROGBIN-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=ROGBIN-1, CellIndex=945, CGI=61905028B4FF7",26
FTBSC02,"NE=280,GCELL=946",ACTIVATED,6,53,4,1,1,118,946,ROGBIN-2,61905028B4FF8,20472,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_946,3,ROGBIN-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=ROGBIN-2, CellIndex=946, CGI=61905028B4FF8",26
FTBSC02,"NE=280,GCELL=947",ACTIVATED,1,63,4,1,1,118,947,ROGBIN-3,61905028B4FF9,20473,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,651,619,05,26_947,1,ROGBIN-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=ROGBIN-3, CellIndex=947, CGI=61905028B4FF9",26
FTBSC02,"NE=280,GCELL=985",ACTIVATED,6,64,4,1,1,123,985,YENGEMA-1,6190501FE4EA3,20131,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_985,4,YENGEMA-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=YENGEMA-1, CellIndex=985, CGI=6190501FE4EA3",26
FTBSC02,"NE=280,GCELL=986",ACTIVATED,5,59,4,1,1,123,986,YENGEMA-2,6190501FE4EA4,20132,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_986,3,YENGEMA-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=YENGEMA-2, CellIndex=986, CGI=6190501FE4EA4",26
FTBSC02,"NE=280,GCELL=987",ACTIVATED,4,57,4,1,1,123,987,YENGEMA-3,6190501FE4EA5,20133,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_987,4,YENGEMA-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=YENGEMA-3, CellIndex=987, CGI=6190501FE4EA5",26
FTBSC02,"NE=280,GCELL=988",ACTIVATED,2,51,4,1,1,123,988,YENGEMA-4,6190501FE4EA6,20134,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_988,1,YENGEMA-4,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=YENGEMA-4, CellIndex=988, CGI=6190501FE4EA6",26
FTBSC02,"NE=280,GCELL=1073",ACTIVATED,7,63,4,1,1,134,1073,TANKORO_II-1,6190501FE50C9,20681,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1073,0,TANKORO_II-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=TANKORO_II-1, CellIndex=1073, CGI=6190501FE50C9",26
FTBSC02,"NE=280,GCELL=1074",ACTIVATED,7,55,4,1,1,134,1074,TANKORO_II-2,6190501FE50CA,20682,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1074,4,TANKORO_II-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=TANKORO_II-2, CellIndex=1074, CGI=6190501FE50CA",26
FTBSC02,"NE=280,GCELL=1075",ACTIVATED,4,61,4,1,1,134,1075,TANKORO_II-3,6190501FE50CB,20683,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1075,5,TANKORO_II-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=TANKORO_II-3, CellIndex=1075, CGI=6190501FE50CB",26
FTBSC02,"NE=280,GCELL=1076",ACTIVATED,7,59,4,1,1,134,1076,TANKORO_II-4,6190501FE50CC,20684,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1076,2,TANKORO_II-4,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=TANKORO_II-4, CellIndex=1076, CGI=6190501FE50CC",26
FTBSC02,"NE=280,GCELL=1081",ACTIVATED,5,57,4,1,1,135,1081,WOAMA-1,6190501FE57A9,22441,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1081,5,WOAMA-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=WOAMA-1, CellIndex=1081, CGI=6190501FE57A9",26
FTBSC02,"NE=280,GCELL=1082",ACTIVATED,4,52,4,1,1,135,1082,WOAMA-2,6190501FE57AA,22442,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1082,2,WOAMA-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=WOAMA-2, CellIndex=1082, CGI=6190501FE57AA",26
FTBSC02,"NE=280,GCELL=1083",ACTIVATED,4,63,4,1,1,135,1083,WOAMA-3,6190501FE57AB,22443,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1083,3,WOAMA-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=WOAMA-3, CellIndex=1083, CGI=6190501FE57AB",26
FTBSC02,"NE=280,GCELL=1084",ACTIVATED,2,60,4,1,1,135,1084,WOAMA-4,6190501FE57AC,22444,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1084,1,WOAMA-4,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=WOAMA-4, CellIndex=1084, CGI=6190501FE57AC",26
FTBSC02,"NE=280,GCELL=1545",ACTIVATED,1,60,4,1,1,193,1545,OCTEA-1,6190501FE4F2F,20271,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1545,2,OCTEA-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=OCTEA-1, CellIndex=1545, CGI=6190501FE4F2F",26
FTBSC02,"NE=280,GCELL=1546",ACTIVATED,7,64,4,1,1,193,1546,OCTEA-2,6190501FE4F30,20272,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1546,4,OCTEA-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=OCTEA-2, CellIndex=1546, CGI=6190501FE4F30",26
FTBSC02,"NE=280,GCELL=1547",ACTIVATED,3,58,4,1,1,193,1547,OCTEA-3,6190501FE4F31,20273,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_1547,3,OCTEA-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=OCTEA-3, CellIndex=1547, CGI=6190501FE4F31",26
FTBSC02,"NE=280,GCELL=801",ACTIVATED,5,61,4,1,1,100,801,BAGBEMA-1,6190501FE4EB7,20151,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_801,2,BAGBEMA-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=BAGBEMA-1, CellIndex=801, CGI=6190501FE4EB7",26
FTBSC02,"NE=280,GCELL=802",ACTIVATED,4,52,4,1,1,100,802,BAGBEMA-2,6190501FE4EB8,20152,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_802,3,BAGBEMA-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=BAGBEMA-2, CellIndex=802, CGI=6190501FE4EB8",26
FTBSC02,"NE=280,GCELL=803",ACTIVATED,2,58,4,1,1,100,803,BAGBEMA-3,6190501FE4EB9,20153,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_803,5,BAGBEMA-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=BAGBEMA-3, CellIndex=803, CGI=6190501FE4EB9",26
FTBSC02,"NE=280,GCELL=873",ACTIVATED,4,63,4,1,1,109,873,MAKALI-1,6190501FE4EC1,20161,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_873,4,MAKALI-1,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAKALI-1, CellIndex=873, CGI=6190501FE4EC1",26
FTBSC02,"NE=280,GCELL=874",ACTIVATED,5,51,4,1,1,109,874,MAKALI-2,6190501FE4EC2,20162,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_874,0,MAKALI-2,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAKALI-2, CellIndex=874, CGI=6190501FE4EC2",26
FTBSC02,"NE=280,GCELL=875",ACTIVATED,3,61,4,1,1,109,875,MAKALI-3,6190501FE4EC3,20163,5,3,NORMAL_CELL,OFF,BYID,NORMAL_CELL,510,619,05,26_875,0,MAKALI-3,Africell,4,6,-,GSM900,BSC6900GSMCell,"LABEL=MAKALI-3, CellIndex=875, CGI=6190501FE4EC3",26
