Severity,Alarm ID,Name,NE type,Alarm source,MO Name,Location Information,Occurred On (NT),Cleared On (NT),Acknowledged On (ST),Cleared by,Acknowledged by,Clearance Status,RRU Name,CELL Name,Acknowledgement Status,BBU Name,eNodeB ID,gNodeB ID,Log Serial Number,User label,Equipment Alarm Serial Number,Additional Information,Maintenance Status,Subnet
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=6; Cell Name=L18_Kaur_6; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=6; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Kaur_6; eNodeB ID=4046; Cell ID=6; Specific Problem=External link fault,2024-05-29 11:05:22,2024-05-29 11:12:35,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Kaur_6,Acknowledged,Kaur,4046,-,13998746,-,12997,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=2; Cell Name=L07_Kaur_2; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=2; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kaur_2; eNodeB ID=4046; Cell ID=2; Specific Problem=External link fault,2024-05-29 11:05:19,2024-05-29 11:12:38,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kaur_2,Acknowledged,Kaur,4046,-,13998745,-,12996,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=1; Cell Name=L07_Kaur_1; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=1; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kaur_1; eNodeB ID=4046; Cell ID=1; Specific Problem=External link fault,2024-05-29 11:05:19,2024-05-29 11:12:38,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kaur_1,Acknowledged,Kaur,4046,-,13998744,-,12995,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=3; Cell Name=L07_Kaur_3; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=3; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kaur_3; eNodeB ID=4046; Cell ID=3; Specific Problem=External link fault,2024-05-29 11:05:19,2024-05-29 11:12:38,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kaur_3,Acknowledged,Kaur,4046,-,13998743,-,12994,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Kaur,eNodeB Function Name=L_Kaur,eNodeB Function Name=L_Kaur; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 11:03:48,2024-05-29 11:13:02,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998740,-,12992,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=Undefined; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Critical,29213,eNodeB S1 Control Plane Transmission Interruption,BTS5900,Kaur,eNodeB Function Name=L_Kaur,eNodeB Function Name=L_Kaur; CN Operator ID=0,2024-05-29 11:03:48,2024-05-29 11:13:00,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998739,-,12991,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25888,SCTP Link Fault,BTS5900,Kaur,Link No.=1,Link No.=1; Description=NULL; Peer IP Address=172.30.26.2; Service Type=GSM Signaling Link,2024-05-29 11:02:35,2024-05-29 11:13:04,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998750,-,13001,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25888,SCTP Link Fault,BTS5900,Kaur,Link No.=0,Link No.=0; Description=NULL; Peer IP Address=172.30.26.2; Service Type=GSM Signaling Link,2024-05-29 11:02:35,2024-05-29 11:13:04,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998749,-,13000,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25880,Ethernet Link Fault,BTS5900,Kaur,Kaur,Cabinet No.=0; Subrack No.=0; Slot No.=7; Port No.=0; Specific Problem=Ethernet Link Fault,2024-05-29 11:02:35,2024-05-29 11:09:15,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998738,-,12990,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26222,Transmission Optical Interface Error,BTS5900,Kaur,Kaur,Cabinet No.=0; Subrack No.=0; Slot No.=7; Port No.=1; Board Type=UMPT; Specific Problem=Receive No Signal,2024-05-29 11:02:35,2024-05-29 11:09:00,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998737,-,12989,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=2; Cell Name=L07_Kaur_2; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=2; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kaur_2; eNodeB ID=4046; Cell ID=2; Specific Problem=External link fault,2024-05-29 09:10:51,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kaur_2,Acknowledged,Kaur,4046,-,13998719,-,12985,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=1; Cell Name=L07_Kaur_1; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=1; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kaur_1; eNodeB ID=4046; Cell ID=1; Specific Problem=External link fault,2024-05-29 09:10:51,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kaur_1,Acknowledged,Kaur,4046,-,13998718,-,12984,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=3; Cell Name=L07_Kaur_3; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=3; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kaur_3; eNodeB ID=4046; Cell ID=3; Specific Problem=External link fault,2024-05-29 09:10:51,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kaur_3,Acknowledged,Kaur,4046,-,13998717,-,12983,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=6; Cell Name=L18_Kaur_6; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=6; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Kaur_6; eNodeB ID=4046; Cell ID=6; Specific Problem=External link fault,2024-05-29 09:10:48,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Kaur_6,Acknowledged,Kaur,4046,-,13998716,-,12982,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=5; Cell Name=L18_Kaur_5; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=5; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Kaur_5; eNodeB ID=4046; Cell ID=5; Specific Problem=External link fault,2024-05-29 09:10:48,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Kaur_5,Acknowledged,Kaur,4046,-,13998715,-,12981,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kaur,eNodeB Function Name=L_Kaur; Local Cell ID=4; Cell Name=L18_Kaur_4; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kaur; Local Cell ID=4; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Kaur_4; eNodeB ID=4046; Cell ID=4; Specific Problem=External link fault,2024-05-29 09:10:48,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Kaur_4,Acknowledged,Kaur,4046,-,13998714,-,12980,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Critical,29213,eNodeB S1 Control Plane Transmission Interruption,BTS5900,Kaur,eNodeB Function Name=L_Kaur,eNodeB Function Name=L_Kaur; CN Operator ID=0,2024-05-29 09:09:18,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998712,-,12978,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Kaur,eNodeB Function Name=L_Kaur,eNodeB Function Name=L_Kaur; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 09:09:18,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998711,-,12977,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=Undefined; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25880,Ethernet Link Fault,BTS5900,Kaur,Kaur,Cabinet No.=0; Subrack No.=0; Slot No.=7; Port No.=0; Specific Problem=Ethernet Link Fault,2024-05-29 09:08:04,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998710,-,12976,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26222,Transmission Optical Interface Error,BTS5900,Kaur,Kaur,Cabinet No.=0; Subrack No.=0; Slot No.=7; Port No.=1; Board Type=UMPT; Specific Problem=Receive No Signal,2024-05-29 09:08:04,2024-05-29 11:02:05,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,13998709,-,12975,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25901,Remote Maintenance Link Failure,BTS5900,Kerewan,Kerewan,Cabinet No.=0; Subrack No.=0; Slot No.=7,2024-05-29 10:46:20,2024-05-29 10:51:07,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,13998641,-,4742,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kerewan,eNodeB Function Name=L_Kerewan; Local Cell ID=5; Cell Name=L18_Kerewan_5; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kerewan; Local Cell ID=5; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Kerewan_5; eNodeB ID=4042; Cell ID=5; Specific Problem=External link fault,2024-05-29 10:43:39,2024-05-29 10:49:39,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Kerewan_5,Acknowledged,Kerewan,4042,-,13998636,-,4738,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kerewan,eNodeB Function Name=L_Kerewan; Local Cell ID=4; Cell Name=L18_Kerewan_4; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kerewan; Local Cell ID=4; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Kerewan_4; eNodeB ID=4042; Cell ID=4; Specific Problem=External link fault,2024-05-29 10:43:39,2024-05-29 10:49:39,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Kerewan_4,Acknowledged,Kerewan,4042,-,13998635,-,4737,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Critical,301,NE Is Disconnected,OSS,OSS,Numuyel,neName=Numuyel; neIP=172.24.40.60; neBackupIP=NULL; NE error port=6007; NE error code=N/A; Error message=Port handshake timed out; Mediation partition=MediationService0305; OMC IP=172.30.24.7,2024-05-29 09:35:44,2024-05-29 10:00:16,2024-05-29 10:01:03,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,13998033,-,1,eNodeBId=4056,NORMAL,ROOT
Major,29240,Cell Unavailable,BTS5900,Kerewan,eNodeB Function Name=L_Kerewan; Local Cell ID=6; Cell Name=L18_Kerewan_6; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kerewan; Local Cell ID=6; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Kerewan_6; eNodeB ID=4042; Cell ID=6; Specific Problem=External link fault,2024-05-29 10:43:39,2024-05-29 10:49:39,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Kerewan_6,Acknowledged,Kerewan,4042,-,13998634,-,4736,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kerewan,eNodeB Function Name=L_Kerewan; Local Cell ID=2; Cell Name=L07_Kerewan_2; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kerewan; Local Cell ID=2; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kerewan_2; eNodeB ID=4042; Cell ID=2; Specific Problem=External link fault,2024-05-29 10:43:36,2024-05-29 10:49:43,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kerewan_2,Acknowledged,Kerewan,4042,-,13998633,-,4735,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kerewan,eNodeB Function Name=L_Kerewan; Local Cell ID=1; Cell Name=L07_Kerewan_1; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kerewan; Local Cell ID=1; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kerewan_1; eNodeB ID=4042; Cell ID=1; Specific Problem=External link fault,2024-05-29 10:43:36,2024-05-29 10:49:43,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kerewan_1,Acknowledged,Kerewan,4042,-,13998632,-,4734,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Kerewan,eNodeB Function Name=L_Kerewan; Local Cell ID=3; Cell Name=L07_Kerewan_3; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Kerewan; Local Cell ID=3; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Kerewan_3; eNodeB ID=4042; Cell ID=3; Specific Problem=External link fault,2024-05-29 10:43:36,2024-05-29 10:49:43,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Kerewan_3,Acknowledged,Kerewan,4042,-,13998631,-,4733,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Kerewan,eNodeB Function Name=L_Kerewan,eNodeB Function Name=L_Kerewan; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:42:04,2024-05-29 10:51:20,2024-05-29 11:02:39,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,13998628,-,4731,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=Undefined; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Critical,29213,eNodeB S1 Control Plane Transmission Interruption,BTS5900,Kerewan,eNodeB Function Name=L_Kerewan,eNodeB Function Name=L_Kerewan; CN Operator ID=0,2024-05-29 10:42:04,2024-05-29 10:50:06,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,13998627,-,4730,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25880,Ethernet Link Fault,BTS5900,Kerewan,Kerewan,Cabinet No.=0; Subrack No.=0; Slot No.=7; Port No.=1; Specific Problem=Ethernet Link Fault,2024-05-29 10:41:10,2024-05-29 10:49:45,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,13998640,-,4741,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25888,SCTP Link Fault,BTS5900,Kerewan,Link No.=1,Link No.=1; Description=NULL; Peer IP Address=172.30.26.2; Service Type=GSM Signaling Link,2024-05-29 10:41:10,2024-05-29 10:50:08,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,13998638,-,4740,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25888,SCTP Link Fault,BTS5900,Kerewan,Link No.=0,Link No.=0; Description=NULL; Peer IP Address=172.30.26.2; Service Type=GSM Signaling Link,2024-05-29 10:41:10,2024-05-29 10:50:08,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,13998637,-,4739,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25880,Ethernet Link Fault,BTS5900,Kerewan,Kerewan,Cabinet No.=0; Subrack No.=0; Slot No.=7; Port No.=0; Specific Problem=Ethernet Link Fault,2024-05-29 10:41:10,2024-05-29 10:43:32,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,13998626,-,4729,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26222,Transmission Optical Interface Error,BTS5900,Kerewan,Kerewan,Cabinet No.=0; Subrack No.=0; Slot No.=7; Port No.=1; Board Type=UMPT; Specific Problem=Receive No Signal,2024-05-29 10:41:10,2024-05-29 10:46:44,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,13998625,-,4728,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25901,Remote Maintenance Link Failure,BTS5900,Farafenni 2,Farafenni 2,Cabinet No.=0; Subrack No.=0; Slot No.=7,2024-05-29 10:41:08,2024-05-29 10:45:57,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Farafenni 2,4175,-,13998566,-,826,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=8; Cell Name=L21_Farafenni 2_8; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=8; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L21_Farafenni 2_8; eNodeB ID=4175; Cell ID=8; Specific Problem=External link fault,2024-05-29 10:38:15,2024-05-29 10:44:10,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L21_Farafenni 2_8,Acknowledged,Farafenni 2,4175,-,13998562,-,822,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=6; Cell Name=L18_Farafenni 2_6; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=6; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Farafenni 2_6; eNodeB ID=4175; Cell ID=6; Specific Problem=External link fault,2024-05-29 10:38:12,2024-05-29 10:44:07,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Farafenni 2_6,Acknowledged,Farafenni 2,4175,-,13998561,-,821,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=5; Cell Name=L18_Farafenni 2_5; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=5; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Farafenni 2_5; eNodeB ID=4175; Cell ID=5; Specific Problem=External link fault,2024-05-29 10:38:12,2024-05-29 10:44:07,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Farafenni 2_5,Acknowledged,Farafenni 2,4175,-,13998560,-,820,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=4; Cell Name=L18_Farafenni 2_4; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=4; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L18_Farafenni 2_4; eNodeB ID=4175; Cell ID=4; Specific Problem=External link fault,2024-05-29 10:38:12,2024-05-29 10:44:08,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L18_Farafenni 2_4,Acknowledged,Farafenni 2,4175,-,13998559,-,819,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=3; Cell Name=L07_Farafenni 2_3; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=3; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Farafenni 2_3; eNodeB ID=4175; Cell ID=3; Specific Problem=External link fault,2024-05-29 10:38:12,2024-05-29 10:44:07,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Farafenni 2_3,Acknowledged,Farafenni 2,4175,-,13998558,-,818,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=2; Cell Name=L07_Farafenni 2_2; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=2; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Farafenni 2_2; eNodeB ID=4175; Cell ID=2; Specific Problem=External link fault,2024-05-29 10:38:12,2024-05-29 10:44:07,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Farafenni 2_2,Acknowledged,Farafenni 2,4175,-,13998557,-,817,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
