begintime,sk_object,duration,integrity,1277069417,1277069419,1277069420,1277069421,1277069422,1277069423,1282411682,1282411683,1282436789,1282436790,1282438921,1282459444,is_busy_hour
2022-03-14 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202850.0,0.0,0.0,,0
2022-03-06 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309543.0,0.0,0.0,,0
2022-02-06 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144149.0,0.0,0.0,,0
2022-02-11 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241214.0,0.0,0.0,,0
2022-02-17 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38282.0,0.0,0.0,,0
2022-03-14 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200706.0,0.0,0.0,,0
2022-03-15 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332400.0,0.0,0.0,,0
2022-03-11 00:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85143.0,0.0,0.0,,0
2022-02-13 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139996.0,0.0,0.0,,0
2022-03-07 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240770.0,0.0,0.0,,0
2022-02-03 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240213.0,0.0,0.0,,0
2022-03-07 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373071.0,0.0,0.0,,0
2022-03-11 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62365.0,0.0,0.0,,0
2022-02-08 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58803.0,0.0,0.0,,0
2022-02-17 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336969.0,1.0,0.0,,0
2022-02-03 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233634.0,0.0,0.0,,0
2022-02-11 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252369.0,0.0,0.0,,0
2022-03-03 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248350.0,0.0,0.0,,0
2022-02-17 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249787.0,0.0,0.0,,0
2022-02-10 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242874.0,0.0,0.0,,0
2022-03-12 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225697.0,1.0,0.0,,0
2022-02-10 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240831.0,0.0,0.0,,0
2022-02-20 00:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92072.0,0.0,0.0,,0
2022-03-06 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444999.0,0.0,0.0,,0
2022-03-02 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350749.0,0.0,0.0,,0
2022-02-03 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109662.0,0.0,0.0,,0
2022-02-04 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257721.0,0.0,0.0,,0
2022-03-11 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253080.0,0.0,0.0,,0
2022-02-11 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245357.0,0.0,0.0,,0
2022-02-13 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282666.0,0.0,0.0,,0
2022-02-11 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242389.0,0.0,0.0,,0
2022-02-12 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101358.0,0.0,0.0,,0
2022-02-19 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61566.0,0.0,0.0,,0
2022-02-12 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274328.0,0.0,0.0,,0
2022-03-07 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263191.0,0.0,0.0,,0
2022-03-11 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134340.0,0.0,0.0,,0
2022-03-11 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39832.0,0.0,0.0,,0
2022-02-11 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36473.0,0.0,0.0,,0
2022-03-14 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194522.0,0.0,0.0,,0
2022-02-10 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333633.0,0.0,0.0,,0
2022-02-08 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232446.0,0.0,0.0,,0
2022-02-12 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346194.0,0.0,0.0,,0
2022-03-10 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124159.0,0.0,0.0,,0
2022-03-12 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228748.0,0.0,0.0,,0
2022-03-01 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49312.0,0.0,0.0,,0
2022-03-11 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236409.0,0.0,0.0,,0
2022-02-13 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250137.0,0.0,0.0,,0
2022-03-03 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231741.0,0.0,0.0,,0
2022-02-18 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340344.0,0.0,0.0,,0
2022-02-13 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61033.0,0.0,0.0,,0
2022-02-05 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42326.0,0.0,0.0,,0
2022-03-12 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303013.0,0.0,0.0,,0
2022-03-07 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250366.0,0.0,0.0,,0
2022-02-10 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238058.0,0.0,0.0,,0
2022-03-06 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235372.0,0.0,0.0,,0
2022-02-08 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264727.0,0.0,0.0,,0
2022-02-05 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228311.0,0.0,0.0,,0
2022-03-06 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296926.0,0.0,0.0,,0
2022-02-18 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45418.0,0.0,0.0,,0
2022-03-02 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227694.0,0.0,0.0,,0
2022-03-15 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234549.0,0.0,0.0,,0
2022-02-08 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352060.0,0.0,0.0,,0
2022-02-06 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269911.0,0.0,0.0,,0
2022-02-17 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240603.0,0.0,0.0,,0
2022-02-20 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101430.0,0.0,0.0,,0
2022-03-13 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223318.0,0.0,0.0,,0
2022-02-12 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233104.0,1.0,0.0,,0
2022-03-10 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268120.0,0.0,0.0,,0
2022-03-10 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248277.0,0.0,0.0,,0
2022-02-19 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224871.0,0.0,0.0,,0
2022-03-14 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43459.0,0.0,0.0,,0
2022-02-08 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37470.0,0.0,0.0,,0
2022-02-20 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350344.0,0.0,0.0,,0
2022-02-06 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241235.0,0.0,0.0,,0
2022-02-03 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228646.0,0.0,0.0,,0
2022-03-02 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350848.0,1.0,0.0,,0
2022-03-01 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273072.0,0.0,0.0,,0
2022-02-19 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43035.0,0.0,0.0,,0
2022-02-18 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242313.0,0.0,0.0,,0
2022-02-18 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265478.0,0.0,0.0,,0
2022-03-01 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251140.0,0.0,0.0,,0
2022-02-17 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38766.0,0.0,0.0,,0
2022-02-18 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40232.0,0.0,0.0,,0
2022-03-14 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203794.0,0.0,0.0,,0
2022-03-02 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282071.0,0.0,0.0,,0
2022-02-12 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58608.0,0.0,0.0,,0
2022-02-11 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248935.0,0.0,0.0,,0
2022-02-06 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245073.0,0.0,0.0,,0
2022-03-03 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40963.0,0.0,0.0,,0
2022-02-06 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376457.0,0.0,0.0,,0
2022-02-05 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60448.0,0.0,0.0,,0
2022-02-12 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245783.0,0.0,0.0,,0
2022-02-04 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36554.0,0.0,0.0,,0
2022-03-14 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41322.0,0.0,0.0,,0
2022-02-08 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238377.0,0.0,0.0,,0
2022-02-10 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51961.0,0.0,0.0,,0
2022-03-01 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129301.0,0.0,0.0,,0
2022-03-01 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127245.0,0.0,0.0,,0
2022-03-13 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62628.0,0.0,0.0,,0
2022-02-18 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41741.0,0.0,0.0,,0
2022-03-10 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361838.0,0.0,0.0,,0
2022-02-05 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271666.0,1.0,0.0,,0
2022-02-17 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236085.0,0.0,0.0,,0
2022-03-13 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80488.0,0.0,0.0,,0
2022-02-04 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245321.0,0.0,0.0,,0
2022-02-05 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239105.0,1.0,0.0,,0
2022-02-04 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60283.0,0.0,0.0,,0
2022-02-13 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52572.0,0.0,0.0,,0
2022-03-14 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119255.0,0.0,0.0,,0
2022-02-13 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255909.0,0.0,0.0,,0
2022-02-08 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110873.0,0.0,0.0,,0
2022-03-02 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120471.0,0.0,0.0,,0
2022-03-03 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232504.0,0.0,0.0,,0
2022-02-17 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225928.0,0.0,0.0,,0
2022-03-07 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371905.0,0.0,0.0,,0
2022-02-08 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247874.0,0.0,0.0,,0
2022-02-06 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248327.0,1.0,0.0,,0
2022-02-04 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259914.0,1.0,0.0,,0
2022-03-06 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250978.0,0.0,0.0,,0
2022-03-14 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213443.0,0.0,0.0,,0
2022-03-03 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236260.0,0.0,0.0,,0
2022-02-11 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205352.0,0.0,0.0,,0
2022-03-10 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53624.0,0.0,0.0,,0
2022-03-02 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40172.0,0.0,0.0,,0
2022-02-10 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231010.0,0.0,0.0,,0
2022-02-05 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230272.0,0.0,0.0,,0
2022-03-14 20:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329487.0,0.0,0.0,,0
2022-03-13 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226716.0,0.0,0.0,,0
2022-02-04 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239472.0,0.0,0.0,,0
2022-02-18 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315881.0,0.0,0.0,,0
2022-02-17 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254306.0,0.0,0.0,,0
2022-02-19 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268139.0,0.0,0.0,,0
2022-02-10 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250588.0,0.0,0.0,,0
2022-02-18 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122899.0,0.0,0.0,,0
2022-02-05 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244304.0,0.0,0.0,,0
2022-03-10 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215895.0,0.0,0.0,,0
2022-02-19 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220943.0,0.0,0.0,,0
2022-02-11 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218997.0,0.0,0.0,,0
2022-02-04 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208645.0,0.0,0.0,,0
2022-03-01 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69003.0,0.0,0.0,,0
2022-03-10 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291230.0,0.0,0.0,,0
2022-03-01 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234128.0,0.0,0.0,,0
2022-02-12 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57502.0,0.0,0.0,,0
2022-03-15 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214876.0,0.0,0.0,,0
2022-03-06 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239925.0,0.0,0.0,,0
2022-03-11 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200995.0,0.0,0.0,,0
2022-02-13 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289249.0,0.0,0.0,,0
2022-03-02 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266249.0,0.0,0.0,,0
2022-02-04 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362431.0,0.0,0.0,,0
2022-03-02 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42129.0,0.0,0.0,,0
2022-03-14 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62590.0,0.0,0.0,,0
2022-03-06 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429940.0,0.0,0.0,,0
2022-02-08 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230073.0,0.0,0.0,,0
2022-02-20 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361669.0,0.0,0.0,,0
2022-03-10 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242989.0,0.0,0.0,,0
2022-03-14 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237315.0,0.0,0.0,,0
2022-02-20 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49866.0,0.0,0.0,,0
2022-03-01 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358500.0,0.0,0.0,,0
2022-02-17 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236449.0,0.0,0.0,,0
2022-02-10 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219972.0,0.0,0.0,,0
2022-02-05 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231122.0,0.0,0.0,,0
2022-02-13 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244083.0,0.0,0.0,,0
2022-03-01 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238108.0,0.0,0.0,,0
2022-03-01 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52699.0,0.0,0.0,,0
2022-02-06 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100016.0,0.0,0.0,,0
2022-03-13 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306597.0,0.0,0.0,,0
2022-02-04 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224281.0,0.0,0.0,,0
2022-02-03 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219146.0,0.0,0.0,,0
2022-02-10 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232829.0,0.0,0.0,,0
2022-03-07 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123572.0,0.0,0.0,,0
2022-02-13 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350915.0,1.0,0.0,,0
2022-02-12 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230932.0,0.0,0.0,,0
2022-02-03 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40027.0,0.0,0.0,,0
2022-02-10 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125780.0,0.0,0.0,,0
2022-03-06 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111512.0,0.0,0.0,,0
2022-02-18 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54959.0,0.0,0.0,,0
2022-02-11 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241952.0,0.0,0.0,,0
2022-03-13 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206111.0,0.0,0.0,,0
2022-03-01 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248629.0,0.0,0.0,,0
2022-02-12 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255274.0,0.0,0.0,,0
2022-03-15 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54113.0,0.0,0.0,,0
2022-02-11 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267228.0,1.0,0.0,,0
2022-03-12 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259056.0,0.0,0.0,,0
2022-02-08 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219765.0,0.0,0.0,,0
2022-02-05 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223120.0,0.0,0.0,,0
