begintime,sk_object,duration,integrity,M8026C1,M8026C2,M8026C0,M8026C3,M8026C4,M8026C5,M8026C6,M8026C7,M8026C8,M8026C9,M8026C19,M8026C20,M8026C21,M8026C22,M8026C23,M8026C24,M8026C25,M8026C26,M8026C28,M8026C29,M8026C30,M8026C31,M8026C32,M8026C33,M8026C34,M8026C35,M8026C36,M8026C37,M8026C38,M8026C254,M8026C255,M8026C256,M8026C257,M8026C258,M8026C259,M8026C260,M8026C261,M8026C262,M8026C263,M8026C264,M8026C265,M8026C266,M8026C267,M8026C268,M8026C269,M8026C270,M8026C271,M8026C272,M8026C273,M8026C274,M8026C275,M8026C276,M8026C277,M8026C278,M8026C279,M8026C280,M8026C281,M8026C282,M8026C283,M8026C284,M8026C285,M8026C286,M8026C287,M8026C288,M8026C289,M8026C290,M8026C291,M8026C292,M8026C293,M8026C294,M8026C295,M8026C296,M8026C297,M8026C298,M8026C299,M8026C300,M8026C301,M8026C302,M8026C303,M8026C304,M8026C305,M8026C306,M8026C307,M8026C308
2022-03-12,20742.0,1440.0,100.0,0.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32390.0,41965784.0,0.0,48.0,0.0,35721.0,23455254.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,4.0,10.354166666666666,0.0,0.16666666666666666,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619285.0,43309959.0,13455.0,2980930.0,49844.0,815535.0,0.0,0.0,0.0,0.0,0.0,5352468.0,21439579.0,6743474.0,5352468.0,23637.0,59990.0,0.0,3445137.0,43486.0,158978.0,228778.0,0.0,0.0,0.0,0.0,0.0,32719847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,20743.0,1440.0,100.0,1.0,4395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37407.0,20516229.0,0.0,165.0,0.0,43585.0,18634365.0,6.0,302.0,0.0,0.0,0.0,0.0,0.0,5.90625,10.583333333333334,0.0,0.6979166666666666,4396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791398.0,28314107.0,32663.0,2016118.0,162021.0,702419.0,0.0,0.0,0.0,0.0,0.0,4749130.0,19361936.0,5625678.0,4749130.0,102168.0,74500.0,0.0,6312223.0,283812.0,192549.0,1103512.0,0.0,0.0,0.0,0.0,0.0,34073180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,20744.0,1440.0,100.0,0.0,6097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37780.0,30531655.0,2.0,615.0,0.0,44910.0,23765983.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,7.125,10.833333333333334,0.16666666666666666,5.25,6097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020968.0,47084529.0,34093.0,3046011.0,163771.0,1393931.0,0.0,0.0,0.0,0.0,0.0,8258956.0,31896582.0,9948926.0,8258956.0,75469.0,68732.0,0.0,7794389.0,169068.0,315002.0,720636.0,0.0,0.0,0.0,0.0,0.0,48573982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,20745.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46479.0,1732790.0,0.0,0.0,0.0,37904.0,1053544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0729166666666667,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41561.0,1922803.0,1122.0,108018.0,2176.0,10170.0,0.0,0.0,0.0,0.0,0.0,448640.0,1810432.0,597665.0,448640.0,881.0,322.0,0.0,74805.0,712.0,13577.0,6350.0,0.0,0.0,0.0,0.0,0.0,1462317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,20746.0,1440.0,100.0,4.0,19036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181.0,46026806.0,0.0,0.0,0.0,15178.0,34075146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,12.895833333333334,0.0,0.0,19040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475282.0,96640351.0,43157.0,7729483.0,150500.0,2794557.0,0.0,0.0,0.0,0.0,0.0,12518125.0,51355166.0,15732202.0,12518125.0,51894.0,126323.0,0.0,5511309.0,67892.0,625211.0,458563.0,0.0,0.0,0.0,0.0,0.0,53819825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20654.0,1440.0,100.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9368.0,12043633.0,0.0,0.0,0.0,7733.0,7496623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864583333333333,9.947916666666666,0.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253828.0,17508627.0,3747.0,1071845.0,25754.0,329914.0,0.0,0.0,0.0,0.0,0.0,1859057.0,7558015.0,2332212.0,1859057.0,14545.0,45421.0,0.0,1047846.0,20260.0,73196.0,170243.0,0.0,0.0,0.0,0.0,0.0,9348906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20655.0,1397.0,97.01388888888889,0.0,10548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61585.0,57583596.0,43.0,56.0,0.0,80119.0,48594127.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.739583333333334,11.364583333333334,0.9166666666666666,0.9166666666666666,10548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458841.0,108271436.0,35229.0,7649723.0,130435.0,2403224.0,0.0,0.0,0.0,0.0,0.0,20077485.0,78309796.0,24270142.0,20077485.0,50935.0,138203.0,0.0,5674486.0,51228.0,655692.0,438006.0,0.0,0.0,0.0,0.0,0.0,66186552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20656.0,1440.0,100.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8129.0,14655396.0,0.0,0.0,0.0,13195.0,12246864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.802083333333333,10.645833333333334,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548661.0,28960347.0,9757.0,1919950.0,65201.0,594945.0,0.0,0.0,0.0,0.0,0.0,4626014.0,17464538.0,5518376.0,4626014.0,25712.0,35036.0,0.0,1290296.0,28694.0,145467.0,163948.0,0.0,0.0,0.0,0.0,0.0,14855038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20657.0,1440.0,100.0,4.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39927.0,13191855.0,0.0,0.0,0.0,41610.0,13035040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21875,10.322916666666666,0.0,0.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477347.0,27040669.0,6322.0,1543487.0,56772.0,578825.0,0.0,0.0,0.0,0.0,0.0,5760398.0,24053442.0,6824404.0,5760398.0,31317.0,58608.0,0.0,1821615.0,44744.0,83557.0,214759.0,0.0,0.0,0.0,0.0,0.0,18992487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20658.0,1440.0,100.0,1.0,47816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13761.0,31434056.0,0.0,27.0,0.0,17767.0,21764876.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.083333333333333,10.385416666666666,0.0,0.6041666666666666,47817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146409.0,40293208.0,23996.0,2697436.0,182632.0,913736.0,0.0,0.0,0.0,0.0,0.0,5962926.0,28160544.0,7308551.0,5962926.0,122502.0,111449.0,0.0,6439548.0,186593.0,168185.0,849614.0,0.0,0.0,0.0,0.0,0.0,38783008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20659.0,1440.0,100.0,0.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26540.0,17124506.0,1.0,766.0,0.0,20324.0,12297957.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,10.71875,0.08333333333333333,3.6770833333333335,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518676.0,24489332.0,11689.0,1680058.0,62079.0,372076.0,0.0,0.0,0.0,0.0,0.0,4017084.0,14899906.0,4648290.0,4017084.0,33668.0,34267.0,0.0,2266561.0,90654.0,117143.0,363642.0,0.0,0.0,0.0,0.0,0.0,17560194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20660.0,1440.0,100.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1919064.0,0.0,0.0,0.0,3267.0,1375763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4270833333333335,10.072916666666666,0.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101985.0,6321169.0,2074.0,585386.0,13876.0,73865.0,0.0,0.0,0.0,0.0,0.0,380928.0,1583772.0,477189.0,380928.0,9880.0,38942.0,0.0,385403.0,13768.0,10984.0,55867.0,0.0,0.0,0.0,0.0,0.0,2604613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20661.0,1440.0,100.0,6.0,83368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234054.0,78695496.0,764.0,3.0,0.0,239760.0,72095409.0,6584.0,4.0,0.0,0.0,0.0,0.0,0.0,15.78125,21.65625,0.375,1.8125,83374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350828.0,168544461.0,145011.0,13632715.0,646856.0,9190951.0,0.0,0.0,0.0,0.0,0.0,32645469.0,135647470.0,40881911.0,32645469.0,204661.0,402093.0,0.0,10692675.0,91413.0,1626137.0,758867.0,0.0,0.0,0.0,0.0,0.0,109925344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20662.0,1440.0,100.0,10.0,8877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41735.0,53310061.0,27.0,6.0,0.0,32218.0,43498549.0,166.0,6.0,0.0,0.0,0.0,0.0,0.0,12.5625,14.645833333333334,0.6354166666666666,0.16666666666666666,8887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990508.0,117279558.0,60476.0,8817854.0,352644.0,8025270.0,0.0,0.0,0.0,0.0,0.0,16766208.0,67814617.0,21008807.0,16766208.0,85505.0,251025.0,0.0,5615950.0,67050.0,991738.0,472958.0,0.0,0.0,0.0,0.0,0.0,56905011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20663.0,1440.0,100.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12533620.0,0.0,0.0,0.0,2810.0,7174968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46875,10.010416666666666,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352829.0,14493645.0,14824.0,871144.0,46284.0,198220.0,0.0,0.0,0.0,0.0,0.0,2487179.0,9783815.0,3034544.0,2487179.0,27064.0,14843.0,0.0,2032438.0,71835.0,94320.0,260800.0,0.0,0.0,0.0,0.0,0.0,13441703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20664.0,1440.0,100.0,0.0,4799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13376.0,15872655.0,0.0,51.0,0.0,15570.0,8775577.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,4.489583333333333,11.59375,0.0,0.4583333333333333,4799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435693.0,21858581.0,15845.0,1848479.0,73057.0,591439.0,0.0,0.0,0.0,0.0,0.0,2207209.0,9349852.0,2859959.0,2207209.0,34393.0,25813.0,0.0,2068392.0,26271.0,136844.0,166478.0,0.0,0.0,0.0,0.0,0.0,16805540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20665.0,1440.0,100.0,4.0,11139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53201.0,19366278.0,3.0,0.0,0.0,68454.0,13657405.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.364583333333333,11.041666666666666,0.08333333333333333,0.0,11143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003115.0,38445787.0,26371.0,3257016.0,171685.0,767706.0,0.0,0.0,0.0,0.0,0.0,3384833.0,14889742.0,4327160.0,3384833.0,105400.0,78250.0,0.0,4671539.0,175256.0,163363.0,753911.0,0.0,0.0,0.0,0.0,0.0,24748743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20666.0,1440.0,100.0,0.0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,16778345.0,34.0,0.0,0.0,1402.0,10783644.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03125,10.697916666666666,0.09375,0.0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372736.0,21422292.0,5873.0,1543052.0,26012.0,453671.0,0.0,0.0,0.0,0.0,0.0,3070789.0,12488821.0,4114723.0,3070789.0,10391.0,17781.0,0.0,821858.0,5697.0,95375.0,66566.0,0.0,0.0,0.0,0.0,0.0,12402685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20667.0,1397.0,97.01388888888889,0.0,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34187.0,7422672.0,2.0,4.0,0.0,41441.0,6716316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333333,10.239583333333334,0.08333333333333333,0.3333333333333333,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458867.0,16470426.0,8247.0,1008604.0,75207.0,393548.0,0.0,0.0,0.0,0.0,0.0,2700049.0,11340367.0,3184447.0,2700049.0,48827.0,25764.0,0.0,1928423.0,64907.0,38211.0,285078.0,0.0,0.0,0.0,0.0,0.0,12629049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20668.0,1440.0,100.0,0.0,10889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,6068390.0,0.0,1.0,0.0,8522.0,6129019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6875,10.322916666666666,0.0,0.9166666666666666,10889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259747.0,14589990.0,4540.0,923020.0,25612.0,240152.0,0.0,0.0,0.0,0.0,0.0,2556800.0,10105196.0,3072565.0,2556800.0,14203.0,23370.0,0.0,1277606.0,33370.0,59538.0,166031.0,0.0,0.0,0.0,0.0,0.0,10767190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20669.0,1440.0,100.0,0.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14476.0,8291726.0,2.0,0.0,0.0,19795.0,6302505.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40625,11.458333333333334,0.08333333333333333,0.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243088.0,10734916.0,4523.0,729488.0,18591.0,343970.0,0.0,0.0,0.0,0.0,0.0,2006542.0,7881372.0,2599804.0,2006542.0,7710.0,38916.0,0.0,681836.0,19498.0,82482.0,110022.0,0.0,0.0,0.0,0.0,0.0,8116591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20670.0,1404.0,97.5,39.0,3907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582537.0,6753607.0,46596.0,1.0,0.0,493421.0,6205290.0,51051.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375,10.5,0.5625,0.08333333333333333,3946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332653.0,26440229.0,5344.0,1864959.0,39985.0,298959.0,0.0,0.0,0.0,0.0,0.0,2989447.0,12105408.0,3717130.0,2989447.0,24387.0,40211.0,0.0,1707909.0,51862.0,54690.0,257952.0,0.0,0.0,0.0,0.0,0.0,11702057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20671.0,1440.0,100.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1777667.0,0.0,0.0,0.0,3914.0,1550565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2916666666666667,10.864583333333334,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90660.0,3854412.0,1508.0,272910.0,7934.0,94791.0,0.0,0.0,0.0,0.0,0.0,673224.0,2421673.0,779140.0,673224.0,3192.0,4680.0,0.0,138570.0,2770.0,8617.0,21785.0,0.0,0.0,0.0,0.0,0.0,2168038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20672.0,1397.0,97.01388888888889,43885.0,10122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167892.0,28990587.0,38.0,280.0,0.0,145161.0,26391455.0,259.0,35.0,0.0,0.0,0.0,0.0,0.0,7.78125,10.5625,0.08333333333333333,0.9375,54007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068712.0,59397689.0,15063.0,3753257.0,130771.0,1347767.0,0.0,0.0,0.0,0.0,0.0,9782344.0,40723615.0,12023608.0,9782344.0,68305.0,102089.0,0.0,5223214.0,116758.0,312898.0,602300.0,0.0,0.0,0.0,0.0,0.0,38439124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20673.0,1397.0,97.01388888888889,4.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11375.0,3632164.0,0.0,0.0,0.0,17328.0,3102802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.145833333333333,10.020833333333334,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213100.0,10027000.0,2905.0,596398.0,19995.0,128254.0,0.0,0.0,0.0,0.0,0.0,1372799.0,5324591.0,1638407.0,1372799.0,12470.0,11804.0,0.0,556350.0,21287.0,18511.0,106069.0,0.0,0.0,0.0,0.0,0.0,5108727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20674.0,1440.0,100.0,7.0,93789.0,0.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,140957.0,66364262.0,26.0,219.0,0.0,138296.0,51183750.0,66.0,46.0,0.0,0.0,0.0,0.0,0.0,11.677083333333334,18.958333333333332,0.53125,1.3333333333333333,93827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813343.0,148912003.0,100642.0,12273037.0,538739.0,9653259.0,0.0,0.0,0.0,0.0,0.0,22789291.0,92462776.0,27303977.0,22789291.0,148214.0,374042.0,0.0,10163796.0,100145.0,923840.0,681917.0,0.0,0.0,0.0,0.0,0.0,94073464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20675.0,1440.0,100.0,0.0,4891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21016.0,26204195.0,0.0,8.0,0.0,21916.0,19490813.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.322916666666667,10.21875,0.0,0.3333333333333333,4891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739085.0,36596926.0,6919.0,2272301.0,36750.0,613627.0,0.0,0.0,0.0,0.0,0.0,7066700.0,26935296.0,8600575.0,7066700.0,16827.0,30693.0,0.0,2124279.0,27504.0,171601.0,159649.0,0.0,0.0,0.0,0.0,0.0,27943562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20676.0,1440.0,100.0,0.0,10613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27415.0,17096693.0,4.0,1.0,0.0,27032.0,11071691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,12.854166666666666,0.25,0.16666666666666666,10613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758099.0,34937995.0,42325.0,3023364.0,183141.0,1500809.0,0.0,0.0,0.0,0.0,0.0,3250760.0,13407258.0,3953884.0,3250760.0,98783.0,68799.0,0.0,8141722.0,187626.0,154694.0,703328.0,0.0,0.0,0.0,0.0,0.0,35410650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20677.0,1440.0,100.0,0.0,27798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155759.0,71239687.0,26.0,14.0,0.0,142854.0,60218683.0,240.0,8.0,0.0,0.0,0.0,0.0,0.0,7.28125,17.020833333333332,0.11458333333333333,0.9270833333333334,27798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817610.0,162766444.0,82837.0,12943908.0,431908.0,9061789.0,0.0,0.0,0.0,0.0,0.0,26208618.0,105837626.0,31881226.0,26208618.0,112826.0,422506.0,0.0,8735843.0,81564.0,1273288.0,745346.0,0.0,0.0,0.0,0.0,0.0,86671580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20678.0,1440.0,100.0,0.0,6398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,5460296.0,0.0,0.0,0.0,5145.0,3171809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.072916666666667,9.947916666666666,0.0,0.0,6398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178623.0,9690538.0,3247.0,760454.0,25467.0,131099.0,0.0,0.0,0.0,0.0,0.0,882566.0,3853876.0,1054826.0,882566.0,16477.0,8651.0,0.0,1189411.0,46453.0,17332.0,164855.0,0.0,0.0,0.0,0.0,0.0,6211087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20679.0,1440.0,100.0,0.0,5765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.0,13171962.0,6.0,0.0,0.0,10211.0,11029215.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.302083333333333,10.520833333333334,0.11458333333333333,0.0,5765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440995.0,26351252.0,6157.0,1707293.0,34497.0,550053.0,0.0,0.0,0.0,0.0,0.0,3792973.0,14882408.0,4667348.0,3792973.0,16543.0,60777.0,0.0,1319838.0,20369.0,101940.0,150849.0,0.0,0.0,0.0,0.0,0.0,14821060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20680.0,1440.0,100.0,1.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137658.0,24254238.0,82.0,227.0,0.0,140785.0,15562643.0,80.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,11.270833333333334,0.2604166666666667,2.0208333333333335,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740000.0,31799909.0,22370.0,2275081.0,87507.0,559022.0,0.0,0.0,0.0,0.0,0.0,4821618.0,19521761.0,5935674.0,4821618.0,45485.0,30420.0,0.0,3343463.0,106752.0,209163.0,524002.0,0.0,0.0,0.0,0.0,0.0,27257822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,20681.0,1440.0,100.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,10553909.0,0.0,0.0,0.0,552.0,5991019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0104166666666667,10.1875,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133369.0,13503882.0,7381.0,1096548.0,21241.0,95076.0,0.0,0.0,0.0,0.0,0.0,1508662.0,5610626.0,1816855.0,1508662.0,11624.0,6484.0,0.0,419289.0,12589.0,33184.0,68999.0,0.0,0.0,0.0,0.0,0.0,5605519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
