begintime,sk_object,duration,integrity,M8007C8,M8007C9,M8007C0,M8007C1,M8007C2,M8007C4,M8007C7,M8007C10,M8007C11,M8007C12,M8007C14,M8007C15,M8007C16,M8007C17,M8007C18,M8007C19,M8007C20,M8007C21,M8007C22,M8007C23,M8007C24,M8007C25,M8007C26,M8007C27,M8007C28,M8007C29
2022-03-11 23:00:00,16358.0,60.0,100.0,11364.0,40.0,10633.0,10585.0,48.0,57.0,11404.0,7530.0,7521.0,9.0,58.5,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,16390.0,60.0,100.0,644.0,5.0,337.0,337.0,0.0,0.0,649.0,333.0,333.0,0.0,55.75,2965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 08:00:00,16330.0,60.0,100.0,416.0,3.0,258.0,258.0,0.0,1.0,419.0,212.0,212.0,0.0,36.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 06:00:00,16338.0,60.0,100.0,359.0,2.0,151.0,151.0,0.0,1.0,362.0,141.0,141.0,0.0,63.25,1866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 12:00:00,16346.0,60.0,100.0,1603.0,27.0,1433.0,1424.0,9.0,5.0,1630.0,991.0,990.0,1.0,49.0,2139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 21:00:00,16351.0,60.0,100.0,2223.0,1.0,3144.0,3129.0,15.0,12.0,2224.0,1680.0,1676.0,4.0,45.5,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 07:00:00,16384.0,60.0,100.0,2528.0,67.0,1801.0,1796.0,5.0,1.0,2595.0,1743.0,1738.0,5.0,85.5,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:00:00,16404.0,60.0,100.0,7693.0,4.0,5226.0,5199.0,27.0,5.0,7697.0,4904.0,4901.0,3.0,45.0,2788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 07:00:00,16358.0,60.0,100.0,11907.0,31.0,10715.0,10680.0,35.0,47.0,11938.0,7053.0,7036.0,17.0,52.0,2816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 07:00:00,16353.0,60.0,100.0,3887.0,38.0,2354.0,2342.0,12.0,8.0,3925.0,2294.0,2282.0,12.0,53.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 14:00:00,16375.0,60.0,100.0,241.0,6.0,156.0,154.0,2.0,0.0,247.0,110.0,109.0,1.0,163.25,3219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 23:00:00,16390.0,60.0,100.0,1394.0,9.0,1516.0,1512.0,4.0,4.0,1403.0,944.0,941.0,3.0,65.5,9106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 08:00:00,16378.0,60.0,100.0,1756.0,2.0,1324.0,1319.0,4.0,6.0,1758.0,1282.0,1277.0,4.0,46.0,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 02:00:00,16414.0,60.0,100.0,658.0,0.0,381.0,381.0,0.0,0.0,658.0,375.0,375.0,0.0,41.5,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 17:00:00,16404.0,60.0,100.0,22480.0,29.0,19216.0,19131.0,85.0,30.0,22509.0,15817.0,15784.0,33.0,58.5,4418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 15:00:00,16347.0,60.0,100.0,2015.0,6.0,1079.0,1076.0,3.0,1.0,2021.0,908.0,907.0,1.0,50.75,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 07:00:00,16351.0,60.0,100.0,967.0,0.0,837.0,835.0,2.0,2.0,967.0,622.0,621.0,1.0,42.5,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
