vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.DL.8,VS.RB.PS.Bkg.DL.8,67199590,Average Number of RBs for PS R99 Background Services with DL Rate of 8 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.DL.16,VS.RB.PS.Bkg.DL.16,67199591,Average Number of RBs for PS R99 Background Services with DL Rate of 16 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.DL.32,VS.RB.PS.Bkg.DL.32,67199592,Average Number of RBs for PS R99 Background Services with DL Rate of 32 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.DL.64,VS.RB.PS.Bkg.DL.64,67199593,Average Number of RBs for PS R99 Background Services with DL Rate of 64 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.DL.128,VS.RB.PS.Bkg.DL.128,67199594,Average Number of RBs for PS R99 Background Services with DL Rate of 128 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.DL.144,VS.RB.PS.Bkg.DL.144,67199595,Average Number of RBs for PS R99 Background Services with DL Rate of 144 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.DL.256,VS.RB.PS.Bkg.DL.256,67199596,Average Number of RBs for PS R99 Background Services with DL Rate of 256 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.DL.384,VS.RB.PS.Bkg.DL.384,67199597,Average Number of RBs for PS R99 Background Services with DL Rate of 384 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.UL.8,VS.RB.PS.Bkg.UL.8,67199598,Average Number of RBs for PS R99 Background Services with UL Rate of 8 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.UL.16,VS.RB.PS.Bkg.UL.16,67199599,Average Number of RBs for PS R99 Background Services with UL Rate of 16 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.UL.32,VS.RB.PS.Bkg.UL.32,67199600,Average Number of RBs for PS R99 Background Services with UL Rate of 32 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.UL.64,VS.RB.PS.Bkg.UL.64,67199601,Average Number of RBs for PS R99 Background Services with UL Rate of 64 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.UL.128,VS.RB.PS.Bkg.UL.128,67199602,Average Number of RBs for PS R99 Background Services with UL Rate of 128 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.UL.144,VS.RB.PS.Bkg.UL.144,67199603,Average Number of RBs for PS R99 Background Services with UL Rate of 144 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.UL.256,VS.RB.PS.Bkg.UL.256,67199604,Average Number of RBs for PS R99 Background Services with UL Rate of 256 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.PS.Bkg.UL.384,VS.RB.PS.Bkg.UL.384,67199605,Average Number of RBs for PS R99 Background Services with UL Rate of 384 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.DL.10.2,VS.RB.AMR.DL.10.2,67199619,Number of AMR Users with DL rate of 10.2 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.DL.12.2,VS.RB.AMR.DL.12.2,67199620,Number of AMR Users with DL rate of 12.2 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Reserve Counter <per RNC>,67108964,VS.Reserved.Counter14,VS.Reserved.Counter14,73453657,Reserved counter14,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.DL.7.95,VS.RB.AMR.DL.7.95,67199621,Number of AMR Users with DL rate of 7.95 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.DL.7.4,VS.RB.AMR.DL.7.4,67199622,Number of AMR Users with DL rate of 7.4 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Nokia,AMR RX Quality,107,HR_515_UL_RXQ_5,AMR HR 5.15 ON UPLINK DIRECTION WITH RXQUAL 5,107159,Number of AMR HR 5.15 kbit/s codec mode (bitrate) usages when the RX quality is within class 5 on the uplink direction. On the fast link adaptation (LA) mode the bitrate is the last used one during the measurement report interval. On the slow LA mode this counter indicates the only used bitrate during the measurement report interval.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM
Nokia,AMR RX Quality,107,HR_515_DL_RXQ_5,AMR HR 5.15 ON DOWNLINK DIRECTION WITH RXQUAL 5,107160,Number of AMR HR 5.15 kbit/s codec mode (bitrate) usages when the RX quality is within class 5 on the downlink direction. On the fast link adaptation (LA) mode the bitrate is the last used one during the measurement report interval. On the slow LA mode this counter indicates the only used bitrate during the measurement report interval.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM
Huawei,HSDPA Measurement,50331648,VS.AckRemain,VS.AckRemain,50331668,,None,sum,1,1,1,huawei_nodeb_50331648,NodeB(3G) : Measurement of Local Cell Performance,,,,,SUM
Huawei,MCS Measurement,1526726657,L.ChMeas.PRB.DL.RANK1.MCS.4,L.ChMeas.PRB.DL.RANK1.MCS.4,1526728603,,None,sum,0,0,117,,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.DL.5.9,VS.RB.AMR.DL.5.9,67199623,Number of AMR Users with DL rate of 5.9 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.DL.5.15,VS.RB.AMR.DL.5.15,67199624,Number of AMR Users with DL rate of 5.15 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.DL.4.75,VS.RB.AMR.DL.4.75,67199625,Number of AMR Users with DL rate of 4.75 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.UL.10.2,VS.RB.AMR.UL.10.2,67199626,Number of AMR Users with UL rate of 10.2 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.UL.12.2,VS.RB.AMR.UL.12.2,67199627,Number of AMR Users with UL rate of 12.2 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.UL.7.95,VS.RB.AMR.UL.7.95,67199628,Number of AMR Users with UL rate of 7.95 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.UL.7.4,VS.RB.AMR.UL.7.4,67199629,Number of AMR Users with UL rate of 7.4 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.UL.5.9,VS.RB.AMR.UL.5.9,67199630,Number of AMR Users with UL rate of 5.9 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.UL.5.15,VS.RB.AMR.UL.5.15,67199631,Number of AMR Users with UL rate of 5.15 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.UL.4.75,VS.RB.AMR.UL.4.75,67199632,Number of AMR Users with UL rate of 4.75 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesDCHSig.Rx,VS.SRNCIubBytesDCHSig.Rx,67199640,Number of UL Signaling Bytes on Iub Interface for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,E-RAB Setup Measurement,1526726657,L.E-RAB.AttEst.QCI.6,L.E-RAB.AttEst.QCI.6,1526726678,,None,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesDCHSig.Tx,VS.SRNCIubBytesDCHSig.Tx,67199641,Number of DL Signaling Bytes on Iub Interface for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesCSConv.Rx,VS.SRNCIubBytesCSConv.Rx,67199642,Number of UL Bytes of CS Conversational Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesCSStr.Rx,VS.SRNCIubBytesCSStr.Rx,67199643,Number of UL Bytes of CS Streaming Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesCSConv.Tx,VS.SRNCIubBytesCSConv.Tx,67199646,Number of DL Bytes of CS Conversational Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesCSStr.Tx,VS.SRNCIubBytesCSStr.Tx,67199647,Number of DL Bytes of CS Streaming Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesPSR99Conv.Rx,VS.SRNCIubBytesPSR99Conv.Rx,67199650,Number of UL Bytes of PS Conversational Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesPSR99Str.Rx,VS.SRNCIubBytesPSR99Str.Rx,67199651,Number of UL Bytes of PS R99 Streaming Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,PS RAB Setup Measurement <per RNC>,67108964,VS.RAB.Num.PS.Mean,VS.RAB.Num.PS.Mean,67199790,Mean Number of PS RABs for RNC,None,avg,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,AVG
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesPSR99Int.Rx,VS.SRNCIubBytesPSR99Int.Rx,67199652,Number of UL Bytes of PS R99 Interactive Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesPSR99Bkg.Rx,VS.SRNCIubBytesPSR99Bkg.Rx,67199653,Number of UL Bytes of PS R99 Background Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesPSR99Conv.Tx,VS.SRNCIubBytesPSR99Conv.Tx,67199654,Number of DL Bytes of PS Conversational Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesPSR99Str.Tx,VS.SRNCIubBytesPSR99Str.Tx,67199655,Number of DL Bytes of PS R99 Streaming Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesPSR99Int.Tx,VS.SRNCIubBytesPSR99Int.Tx,67199656,Number of DL Bytes of PS R99 Interactive Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,IMS Measurement <per RNC>,67108964,VS.IMS.NumSigUser,VS.IMS.NumSigUser,67202546,Number of IMS Users in the Statistic Period for RNC,None,avg,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,AVG
Huawei,Traffic Measurement <per Cell>,67108972,VS.SRNCIubBytesPSR99Bkg.Tx,VS.SRNCIubBytesPSR99Bkg.Tx,67199657,Number of DL Bytes of PS R99 Background Services over Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,TX and RX Power Measurement <per Cell>,67108972,VS.MaxTCP,VS.MaxTCP,67199682,Maximum Transmitted Power of Carrier for Cell,dBm,max,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,MAX
Huawei,Multi-RAB Service Measurement <per RNC>,67108964,VS.MultRAB.1CS1PS.RNC,VS.MultRAB.1CS1PS.RNC,67199684,Number of UEs with 1CS+1PS RABs for RNC,None,avg,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per RNC>,67108964,VS.MultRAB.1CS2PS.RNC,VS.MultRAB.1CS2PS.RNC,67199685,Number of UEs with 1CS+2PS RABs for RNC,None,avg,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per RNC>,67108964,VS.MultRAB.0CS.2PS.RNC,VS.MultRAB.0CS.2PS.RNC,67199688,Number of UEs with 2PS RABs for RNC,None,avg,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per RNC>,67108964,VS.MultRAB.0CS3PS.RNC,VS.MultRAB.0CS3PS.RNC,67199690,Number of UEs with 0CS+3PS RABs for RNC,None,avg,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.MultRAB.SF8,VS.MultRAB.SF8,67199691,Number of multi-RAB UEs that Occupy the DL R99 Codes with the Spreading Factor (SF) of 8 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.MultRAB.SF16,VS.MultRAB.SF16,67199692,Number of multi-RAB UEs that Occupy the DL R99 Codes with the Spreading Factor (SF) of 16 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.MultRAB.SF64,VS.MultRAB.SF64,67199694,Number of multi-RAB UEs that Occupy the DL R99 Codes with the Spreading Factor (SF) of 64 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per RNC>,67108964,VS.MultRAB.1CS3PS.RNC,VS.MultRAB.1CS3PS.RNC,67199695,Number of UEs with 1CS+3PS RABs for RNC,None,avg,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.SingleRAB.SF4,VS.SingleRAB.SF4,67199698,Number of single-RAB UEs that Occupy the DL R99 Codes with Spreading Factor (SF) of 4 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.SingleRAB.SF8,VS.SingleRAB.SF8,67199699,Number of single-RAB UEs that Occupy the DL R99 Codes with Spreading Factor (SF) of 8 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.SingleRAB.SF16,VS.SingleRAB.SF16,67199700,Number of single-RAB UEs that Occupy the DL R99 Codes with Spreading Factor (SF) of 16 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.SingleRAB.SF32,VS.SingleRAB.SF32,67199701,Number of single-RAB UEs that Occupy the DL R99 Codes with Spreading Factor (SF) of 32 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.SingleRAB.SF64,VS.SingleRAB.SF64,67199702,Number of single-RAB UEs that Occupy the DL R99 Codes with Spreading Factor (SF) of 64 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.SingleRAB.SF128,VS.SingleRAB.SF128,67199703,Number of single-RAB UEs that Occupy the DL R99 Codes with Spreading Factor (SF) of 128 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.SingleRAB.SF256,VS.SingleRAB.SF256,67199704,Number of single-RAB UEs that Occupy the DL R99 Codes with Spreading Factor (SF) of 256 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Algorithm Measurement <per Cell>,67108972,VS.Cell.UnavailTime,VS.Cell.UnavailTime,67199736,Cell Unavailability Duration,s,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.DL.6.7,VS.RB.AMR.DL.6.7,67199780,Number of AMR Users with DL rate of 6.7 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,RB Procedure Measurement <per Cell>,67108972,VS.RB.AMR.UL.6.7,VS.RB.AMR.UL.6.7,67199781,Number of AMR Users with UL rate of 6.7 Kbit/s for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,Multi-RAB Service Measurement <per Cell>,67108972,VS.MultRAB.SF32,VS.MultRAB.SF32,67199693,Number of multi-RAB UEs that Occupy the DL R99 Codes with the Spreading Factor (SF) of 32 for Cell,None,avg,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,AVG
Huawei,CS RAB Setup Measurement <per RNC>,67108964,VS.RAB.Num.CS.Mean,VS.RAB.Num.CS.Mean,67199791,Mean Number of CS RABs for RNC,None,avg,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,AVG
Huawei,Traffic Measurement <per Cell>,67108972,VS.DRNCIubBytesDCH.Rx,VS.DRNCIubBytesDCH.Rx,67202422,Number of UL Service Bytes over DRNC Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per Cell>,67108972,VS.DRNCIubBytesDCH.Tx,VS.DRNCIubBytesDCH.Tx,67202423,Number of DL Service Bytes over DRNC Iub DCH for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
