begintime,sk_object,duration,integrity,1282423987,1282423988
2022-03-11 23:00:00,7525662.0,3600.0,100.0,5.299,5.332
2022-02-10 19:00:00,7525664.0,3600.0,100.0,14.638,15.456
2022-03-14 18:00:00,7525663.0,3600.0,100.0,10.416,10.825
2022-03-13 15:00:00,7525664.0,3600.0,100.0,9.018,9.393
2022-03-12 14:00:00,7525663.0,3600.0,100.0,9.147,9.421
2022-02-10 13:00:00,7525663.0,3600.0,100.0,9.537,9.778
2022-03-03 08:00:00,7525664.0,3600.0,100.0,11.138,11.748
2022-02-17 16:00:00,7525662.0,3600.0,100.0,9.817,10.103
2022-02-11 23:00:00,7525661.0,3600.0,100.0,5.304,5.311
2022-03-15 13:00:00,7525664.0,3600.0,100.0,9.109,9.446
2022-03-02 09:00:00,7525664.0,3600.0,100.0,10.766,11.337
2022-02-19 11:00:00,7525661.0,3600.0,100.0,10.597,10.985
2022-02-06 02:00:00,7525661.0,3600.0,100.0,1.669,1.527
2022-02-08 09:00:00,7525661.0,3600.0,100.0,11.145,11.672
2022-02-04 01:00:00,7525662.0,3600.0,100.0,1.782,1.639
2022-03-12 16:00:00,7525663.0,3600.0,100.0,9.238,9.503
2022-03-07 16:00:00,7525662.0,3600.0,100.0,10.215,10.516
2022-02-12 04:00:00,7525664.0,3600.0,100.0,1.513,1.434
2022-03-11 18:00:00,7525661.0,3600.0,100.0,11.267,11.714
2022-03-12 09:00:00,7525663.0,3600.0,100.0,11.118,11.776
2022-03-01 09:00:00,7525663.0,3600.0,100.0,11.276,11.81
2022-03-01 17:00:00,7525663.0,3600.0,100.0,9.864,10.319
2022-03-03 15:00:00,7525662.0,3600.0,100.0,10.116,10.424
2022-02-11 00:00:00,7525662.0,3600.0,100.0,2.76,2.673
2022-02-06 01:00:00,7525663.0,3600.0,100.0,2.072,1.928
2022-02-13 16:00:00,7525661.0,3600.0,100.0,9.758,10.043
2022-02-06 12:00:00,7525664.0,3600.0,100.0,9.45,9.782
2022-03-15 22:00:00,7525663.0,3600.0,100.0,9.139,9.521
2022-03-14 13:00:00,7525664.0,3600.0,100.0,8.879,9.136
2022-03-01 20:00:00,7525661.0,3600.0,100.0,16.062,17.071
2022-03-15 18:00:00,7525661.0,3600.0,100.0,10.977,11.395
2022-02-12 11:00:00,7525664.0,3600.0,100.0,10.659,11.121
2022-02-04 10:00:00,7525664.0,3600.0,100.0,11.484,12.128
2022-03-12 14:00:00,7525662.0,3600.0,100.0,9.142,9.439
2022-02-11 11:00:00,7525663.0,3600.0,100.0,10.661,11.12
2022-02-20 19:00:00,7525663.0,3600.0,100.0,14.377,15.063
2022-02-18 04:00:00,7525663.0,3600.0,100.0,1.481,1.405
2022-02-20 09:00:00,7525662.0,3600.0,100.0,9.987,10.487
2022-03-13 20:00:00,7525663.0,3600.0,100.0,14.718,15.603
2022-03-07 11:00:00,7525664.0,3600.0,100.0,10.619,11.083
2022-03-02 23:00:00,7525662.0,3600.0,100.0,4.341,4.297
2022-02-05 12:00:00,7525664.0,3600.0,100.0,10.306,10.733
2022-03-01 12:00:00,7525664.0,3600.0,100.0,9.881,10.239
2022-02-10 23:00:00,7525663.0,3600.0,100.0,4.978,5.004
2022-02-05 21:00:00,7525662.0,3600.0,100.0,13.462,14.199
2022-03-06 14:00:00,7525662.0,3600.0,100.0,9.654,9.996
2022-03-06 12:00:00,7525661.0,3600.0,100.0,9.461,9.813
2022-02-19 19:00:00,7525664.0,3600.0,100.0,14.53,15.269
2022-02-12 17:00:00,7525664.0,3600.0,100.0,10.176,10.512
2022-02-06 09:00:00,7525662.0,3600.0,100.0,9.938,10.484
2022-02-08 20:00:00,7525661.0,3600.0,100.0,16.163,17.175
2022-02-19 10:00:00,7525664.0,3600.0,100.0,11.139,11.627
2022-03-06 03:00:00,7525662.0,3600.0,100.0,1.509,1.384
2022-03-13 07:00:00,7525661.0,3600.0,100.0,7.113,7.377
2022-03-02 03:00:00,7525663.0,3600.0,100.0,1.302,1.188
2022-03-11 22:00:00,7525661.0,3600.0,100.0,9.684,10.064
2022-03-10 07:00:00,7525661.0,3600.0,100.0,8.2,8.584
2022-03-01 22:00:00,7525662.0,3600.0,100.0,8.989,9.377
2022-02-11 15:00:00,7525661.0,3600.0,100.0,10.4,10.764
2022-02-06 07:00:00,7525662.0,3600.0,100.0,6.518,6.781
2022-03-02 00:00:00,7525661.0,3600.0,100.0,2.766,2.671
2022-02-04 15:00:00,7525661.0,3600.0,100.0,10.496,10.909
2022-03-15 22:00:00,7525661.0,3600.0,100.0,9.134,9.507
2022-03-14 19:00:00,7525662.0,3600.0,100.0,13.469,14.287
2022-02-10 16:00:00,7525661.0,3600.0,100.0,10.635,10.87
2022-02-13 00:00:00,7525664.0,3600.0,100.0,3.048,2.945
2022-02-18 20:00:00,7525664.0,3600.0,100.0,16.212,17.173
2022-03-10 17:00:00,7525662.0,3600.0,100.0,10.089,10.423
2022-03-01 08:00:00,7525663.0,3600.0,100.0,10.772,11.349
2022-02-10 10:00:00,7525663.0,3600.0,100.0,10.562,11.009
2022-02-12 13:00:00,7525663.0,3600.0,100.0,10.19,10.461
2022-03-01 08:00:00,7525661.0,3600.0,100.0,10.774,11.356
2022-02-12 03:00:00,7525664.0,3600.0,100.0,1.561,1.434
2022-02-08 04:00:00,7525662.0,3600.0,100.0,1.377,1.308
2022-02-11 21:00:00,7525662.0,3600.0,100.0,13.908,14.7
2022-02-04 00:00:00,7525663.0,3600.0,100.0,2.52,2.414
2022-03-13 23:00:00,7525662.0,3600.0,100.0,3.777,3.779
2022-02-04 20:00:00,7525661.0,3600.0,100.0,16.442,17.5
2022-03-10 19:00:00,7525661.0,3600.0,100.0,14.37,15.123
2022-02-19 05:00:00,7525662.0,3600.0,100.0,1.808,1.733
2022-02-18 07:00:00,7525664.0,3600.0,100.0,7.277,7.582
2022-03-02 17:00:00,7525661.0,3600.0,100.0,10.365,10.699
2022-03-02 15:00:00,7525663.0,3600.0,100.0,9.722,10.07
2022-02-18 13:00:00,7525662.0,3600.0,100.0,8.728,8.952
2022-03-11 19:00:00,7525664.0,3600.0,100.0,14.815,15.593
2022-03-15 05:00:00,7525661.0,3600.0,100.0,1.865,1.781
2022-02-06 04:00:00,7525661.0,3600.0,100.0,1.441,1.374
2022-03-15 15:00:00,7525662.0,3600.0,100.0,9.026,9.399
2022-02-20 08:00:00,7525664.0,3600.0,100.0,9.297,9.796
2022-03-13 06:00:00,7525661.0,3600.0,100.0,3.033,2.991
2022-03-06 10:00:00,7525664.0,3600.0,100.0,9.795,10.312
2022-03-01 14:00:00,7525664.0,3600.0,100.0,10.238,10.49
2022-02-13 15:00:00,7525663.0,3600.0,100.0,9.628,9.9
2022-03-02 12:00:00,7525664.0,3600.0,100.0,9.757,10.12
2022-03-03 15:00:00,7525663.0,3600.0,100.0,10.113,10.425
2022-03-11 10:00:00,7525661.0,3600.0,100.0,11.326,11.829
2022-02-08 08:00:00,7525661.0,3600.0,100.0,10.466,11.009
2022-03-15 06:00:00,7525661.0,3600.0,100.0,3.589,3.607
2022-03-07 10:00:00,7525662.0,3600.0,100.0,10.995,11.544
2022-02-05 17:00:00,7525662.0,3600.0,100.0,10.41,10.779
2022-03-02 06:00:00,7525661.0,3600.0,100.0,3.413,3.421
2022-02-19 03:00:00,7525661.0,3600.0,100.0,1.591,1.46
2022-03-03 16:00:00,7525661.0,3600.0,100.0,9.884,10.21
2022-03-13 19:00:00,7525663.0,3600.0,100.0,14.178,14.901
2022-03-07 08:00:00,7525662.0,3600.0,100.0,10.964,11.591
2022-03-06 08:00:00,7525663.0,3600.0,100.0,9.507,10.082
2022-02-13 11:00:00,7525664.0,3600.0,100.0,9.741,10.115
2022-02-18 19:00:00,7525663.0,3600.0,100.0,15.141,15.901
2022-02-06 13:00:00,7525662.0,3600.0,100.0,9.598,9.923
2022-03-11 14:00:00,7525663.0,3600.0,100.0,10.351,10.712
2022-02-11 04:00:00,7525663.0,3600.0,100.0,1.41,1.342
2022-02-05 22:00:00,7525663.0,3600.0,100.0,9.042,9.375
2022-03-07 01:00:00,7525664.0,3600.0,100.0,1.74,1.63
2022-02-03 18:00:00,7525661.0,3600.0,100.0,11.502,11.95
2022-03-14 02:00:00,7525663.0,3600.0,100.0,1.519,1.383
2022-03-06 11:00:00,7525661.0,3600.0,100.0,9.386,9.82
2022-02-05 06:00:00,7525662.0,3600.0,100.0,2.993,3.0
2022-03-15 09:00:00,7525661.0,3600.0,100.0,11.016,11.655
2022-03-14 04:00:00,7525661.0,3600.0,100.0,1.394,1.287
2022-02-20 06:00:00,7525664.0,3600.0,100.0,2.965,2.931
2022-02-10 13:00:00,7525664.0,3600.0,100.0,9.541,9.78
2022-03-14 13:00:00,7525661.0,3600.0,100.0,8.872,9.131
2022-03-02 05:00:00,7525661.0,3600.0,100.0,1.92,1.842
2022-03-06 13:00:00,7525662.0,3600.0,100.0,9.351,9.689
2022-03-11 16:00:00,7525661.0,3600.0,100.0,10.181,10.557
2022-02-17 23:00:00,7525662.0,3600.0,100.0,5.335,5.341
2022-02-06 21:00:00,7525661.0,3600.0,100.0,12.443,13.147
2022-02-10 19:00:00,7525662.0,3600.0,100.0,14.642,15.46
2022-03-01 09:00:00,7525664.0,3600.0,100.0,11.28,11.794
2022-02-18 01:00:00,7525661.0,3600.0,100.0,2.015,1.875
2022-03-07 16:00:00,7525661.0,3600.0,100.0,10.21,10.514
2022-03-06 21:00:00,7525662.0,3600.0,100.0,13.617,14.329
2022-02-12 09:00:00,7525661.0,3600.0,100.0,11.258,11.972
2022-03-13 18:00:00,7525661.0,3600.0,100.0,11.833,12.186
2022-03-14 09:00:00,7525664.0,3600.0,100.0,10.769,11.325
2022-02-18 22:00:00,7525662.0,3600.0,100.0,9.143,9.418
2022-03-02 19:00:00,7525663.0,3600.0,100.0,14.726,15.476
2022-02-20 03:00:00,7525664.0,3600.0,100.0,1.458,1.343
2022-02-18 15:00:00,7525662.0,3600.0,100.0,10.393,10.727
2022-03-09 23:00:00,7525661.0,3600.0,100.0,5.31,5.373
2022-02-06 08:00:00,7525664.0,3600.0,100.0,9.32,9.876
2022-03-06 10:00:00,7525661.0,3600.0,100.0,9.794,10.32
2022-03-07 11:00:00,7525663.0,3600.0,100.0,10.623,11.093
2022-03-07 23:00:00,7525662.0,3600.0,100.0,5.253,5.344
2022-03-11 18:00:00,7525663.0,3600.0,100.0,11.267,11.702
2022-03-03 16:00:00,7525663.0,3600.0,100.0,9.869,10.21
2022-02-03 02:00:00,7525664.0,3600.0,100.0,1.505,1.366
2022-03-13 18:00:00,7525663.0,3600.0,100.0,11.841,12.192
2022-03-13 11:00:00,7525662.0,3600.0,100.0,9.09,9.432
2022-03-06 08:00:00,7525661.0,3600.0,100.0,9.51,10.091
2022-02-17 23:00:00,7525663.0,3600.0,100.0,5.329,5.348
2022-03-10 19:00:00,7525662.0,3600.0,100.0,14.357,15.131
2022-02-17 13:00:00,7525661.0,3600.0,100.0,9.657,9.967
2022-02-20 08:00:00,7525661.0,3600.0,100.0,9.308,9.797
2022-03-10 00:00:00,7525661.0,3600.0,100.0,3.213,3.11
2022-03-06 05:00:00,7525664.0,3600.0,100.0,1.811,1.731
2022-02-12 03:00:00,7525661.0,3600.0,100.0,1.56,1.435
2022-02-12 13:00:00,7525662.0,3600.0,100.0,10.184,10.458
2022-03-11 06:00:00,7525663.0,3600.0,100.0,3.739,3.768
2022-02-20 18:00:00,7525662.0,3600.0,100.0,11.264,11.604
2022-03-12 12:00:00,7525663.0,3600.0,100.0,9.793,10.142
2022-02-13 22:00:00,7525664.0,3600.0,100.0,9.132,9.444
2022-03-07 05:00:00,7525661.0,3600.0,100.0,1.82,1.748
2022-03-15 23:00:00,7525662.0,3600.0,100.0,4.701,4.727
2022-03-10 08:00:00,7525663.0,3600.0,100.0,10.842,11.435
2022-03-01 03:00:00,7525661.0,3600.0,100.0,1.533,1.402
2022-02-19 08:00:00,7525662.0,3600.0,100.0,10.367,10.961
2022-03-13 05:00:00,7525663.0,3600.0,100.0,1.773,1.685
2022-03-01 17:00:00,7525661.0,3600.0,100.0,9.861,10.308
2022-02-11 01:00:00,7525661.0,3600.0,100.0,1.839,1.707
2022-02-08 22:00:00,7525664.0,3600.0,100.0,9.206,9.551
2022-03-12 16:00:00,7525662.0,3600.0,100.0,9.236,9.501
2022-02-13 03:00:00,7525663.0,3600.0,100.0,1.436,1.322
2022-02-05 19:00:00,7525661.0,3600.0,100.0,14.798,15.614
2022-03-14 20:00:00,7525664.0,3600.0,100.0,11.998,13.111
2022-03-12 17:00:00,7525661.0,3600.0,100.0,9.515,9.824
2022-02-17 22:00:00,7525663.0,3600.0,100.0,9.71,10.036
2022-03-12 09:00:00,7525662.0,3600.0,100.0,11.122,11.762
2022-02-12 16:00:00,7525662.0,3600.0,100.0,9.629,9.923
2022-03-13 17:00:00,7525661.0,3600.0,100.0,9.96,10.257
2022-02-18 15:00:00,7525664.0,3600.0,100.0,10.397,10.722
2022-02-19 02:00:00,7525662.0,3600.0,100.0,1.711,1.558
2022-03-01 04:00:00,7525662.0,3600.0,100.0,1.397,1.322
2022-03-06 04:00:00,7525661.0,3600.0,100.0,1.491,1.408
2022-02-06 17:00:00,7525661.0,3600.0,100.0,10.257,10.636
2022-03-03 10:00:00,7525662.0,3600.0,100.0,10.874,11.449
2022-02-17 09:00:00,7525664.0,3600.0,100.0,10.985,11.506
2022-03-02 10:00:00,7525664.0,3600.0,100.0,10.752,11.277
2022-03-03 20:00:00,7525662.0,3600.0,100.0,16.576,17.65
2022-02-10 21:00:00,7525661.0,3600.0,100.0,13.776,14.608
2022-03-14 16:00:00,7525661.0,3600.0,100.0,9.174,9.476
2022-03-03 07:00:00,7525661.0,3600.0,100.0,8.41,8.82
2022-03-11 16:00:00,7525664.0,3600.0,100.0,10.184,10.554
2022-02-11 01:00:00,7525663.0,3600.0,100.0,1.841,1.705
2022-02-06 16:00:00,7525661.0,3600.0,100.0,9.748,10.057
2022-03-11 05:00:00,7525661.0,3600.0,100.0,1.812,1.741
2022-02-17 19:00:00,7525664.0,3600.0,100.0,14.748,15.526
2022-02-04 06:00:00,7525662.0,3600.0,100.0,3.418,3.386
2022-02-18 09:00:00,7525664.0,3600.0,100.0,11.433,11.999
2022-03-12 19:00:00,7525663.0,3600.0,100.0,14.323,15.053
2022-02-10 15:00:00,7525662.0,3600.0,100.0,10.738,10.969
2022-02-05 20:00:00,7525664.0,3600.0,100.0,15.906,16.89
2022-02-05 13:00:00,7525662.0,3600.0,100.0,10.009,10.382
2022-02-17 19:00:00,7525662.0,3600.0,100.0,14.753,15.525
2022-03-02 01:00:00,7525663.0,3600.0,100.0,1.795,1.662
2022-02-08 16:00:00,7525661.0,3600.0,100.0,9.752,10.122
2022-03-11 20:00:00,7525661.0,3600.0,100.0,16.127,17.264
2022-03-02 04:00:00,7525662.0,3600.0,100.0,1.333,1.261
2022-03-13 15:00:00,7525661.0,3600.0,100.0,9.01,9.384
2022-03-13 22:00:00,7525662.0,3600.0,100.0,7.81,8.078
2022-03-06 09:00:00,7525662.0,3600.0,100.0,10.213,10.758
2022-03-10 06:00:00,7525662.0,3600.0,100.0,3.644,3.669
2022-02-10 00:00:00,7525661.0,3600.0,100.0,2.77,2.67
2022-03-14 22:00:00,7525664.0,3600.0,100.0,8.77,9.174
2022-03-07 02:00:00,7525664.0,3600.0,100.0,1.454,1.332
2022-03-07 09:00:00,7525661.0,3600.0,100.0,11.196,11.846
2022-03-01 12:00:00,7525661.0,3600.0,100.0,9.877,10.237
2022-02-11 11:00:00,7525662.0,3600.0,100.0,10.662,11.114
2022-03-06 22:00:00,7525664.0,3600.0,100.0,9.349,9.647
2022-02-12 03:00:00,7525662.0,3600.0,100.0,1.559,1.432
2022-03-12 05:00:00,7525664.0,3600.0,100.0,1.983,1.882
2022-02-12 08:00:00,7525664.0,3600.0,100.0,10.41,11.077
2022-03-06 18:00:00,7525663.0,3600.0,100.0,11.243,11.697
2022-03-10 00:00:00,7525664.0,3600.0,100.0,3.216,3.11
2022-02-10 16:00:00,7525664.0,3600.0,100.0,10.63,10.882
2022-02-17 08:00:00,7525664.0,3600.0,100.0,10.468,11.011
2022-03-01 11:00:00,7525661.0,3600.0,100.0,10.664,11.101
2022-02-19 16:00:00,7525664.0,3600.0,100.0,9.748,10.039
2022-02-17 17:00:00,7525661.0,3600.0,100.0,10.315,10.687
2022-02-17 10:00:00,7525661.0,3600.0,100.0,10.808,11.299
2022-03-15 21:00:00,7525662.0,3600.0,100.0,13.099,13.91
2022-03-13 06:00:00,7525663.0,3600.0,100.0,3.033,2.986
2022-02-20 05:00:00,7525662.0,3600.0,100.0,1.721,1.66
2022-02-18 12:00:00,7525661.0,3600.0,100.0,10.088,10.422
2022-03-10 14:00:00,7525661.0,3600.0,100.0,9.549,9.84
2022-02-06 01:00:00,7525664.0,3600.0,100.0,2.071,1.924
2022-02-05 22:00:00,7525664.0,3600.0,100.0,9.038,9.377
2022-02-05 01:00:00,7525662.0,3600.0,100.0,2.049,1.898
2022-03-15 17:00:00,7525663.0,3600.0,100.0,9.746,10.161
2022-02-20 12:00:00,7525663.0,3600.0,100.0,9.458,9.79
2022-02-06 03:00:00,7525662.0,3600.0,100.0,1.43,1.326
2022-02-12 13:00:00,7525661.0,3600.0,100.0,10.175,10.464
2022-02-05 07:00:00,7525662.0,3600.0,100.0,7.012,7.34
2022-02-19 19:00:00,7525663.0,3600.0,100.0,14.521,15.276
2022-03-06 19:00:00,7525661.0,3600.0,100.0,14.833,15.608
2022-03-06 20:00:00,7525661.0,3600.0,100.0,15.893,16.882
2022-02-06 11:00:00,7525661.0,3600.0,100.0,9.277,9.664
2022-02-20 08:00:00,7525663.0,3600.0,100.0,9.298,9.791
2022-02-18 13:00:00,7525661.0,3600.0,100.0,8.727,8.941
2022-02-17 05:00:00,7525663.0,3600.0,100.0,1.842,1.772
2022-03-01 06:00:00,7525664.0,3600.0,100.0,3.534,3.532
2022-03-07 00:00:00,7525663.0,3600.0,100.0,2.594,2.512
2022-03-14 03:00:00,7525662.0,3600.0,100.0,1.37,1.242
2022-02-12 12:00:00,7525662.0,3600.0,100.0,10.256,10.575
2022-02-18 19:00:00,7525664.0,3600.0,100.0,15.142,15.909
2022-03-01 05:00:00,7525663.0,3600.0,100.0,1.843,1.773
2022-03-01 00:00:00,7525664.0,3600.0,100.0,2.686,2.604
2022-02-13 00:00:00,7525661.0,3600.0,100.0,3.056,2.95
2022-02-05 14:00:00,7525662.0,3600.0,100.0,9.821,10.172
2022-02-08 09:00:00,7525664.0,3600.0,100.0,11.15,11.688
2022-02-20 05:00:00,7525661.0,3600.0,100.0,1.721,1.656
2022-03-12 23:00:00,7525662.0,3600.0,100.0,5.237,5.272
2022-02-11 06:00:00,7525661.0,3600.0,100.0,3.34,3.309
2022-02-03 14:00:00,7525663.0,3600.0,100.0,9.762,10.096
2022-03-13 12:00:00,7525664.0,3600.0,100.0,9.286,9.577
2022-02-08 21:00:00,7525663.0,3600.0,100.0,13.74,14.506
2022-02-06 00:00:00,7525664.0,3600.0,100.0,2.871,2.781
2022-03-13 10:00:00,7525662.0,3600.0,100.0,9.361,9.761
2022-03-10 15:00:00,7525664.0,3600.0,100.0,9.471,9.775
2022-03-10 19:00:00,7525664.0,3600.0,100.0,14.365,15.133
2022-02-05 23:00:00,7525664.0,3600.0,100.0,5.054,5.059
2022-03-02 16:00:00,7525661.0,3600.0,100.0,9.864,10.18
2022-02-18 08:00:00,7525662.0,3600.0,100.0,10.49,11.076
2022-02-18 08:00:00,7525664.0,3600.0,100.0,10.491,11.079
2022-03-15 07:00:00,7525661.0,3600.0,100.0,7.908,8.308
2022-02-19 15:00:00,7525663.0,3600.0,100.0,9.585,9.885
2022-02-03 09:00:00,7525663.0,3600.0,100.0,11.022,11.557
2022-02-13 18:00:00,7525661.0,3600.0,100.0,11.294,11.71
2022-03-15 16:00:00,7525663.0,3600.0,100.0,9.343,9.714
2022-03-02 17:00:00,7525663.0,3600.0,100.0,10.364,10.706
2022-03-02 13:00:00,7525663.0,3600.0,100.0,9.633,9.921
2022-02-05 04:00:00,7525664.0,3600.0,100.0,1.454,1.384
2022-03-10 22:00:00,7525663.0,3600.0,100.0,9.57,10.022
2022-02-05 00:00:00,7525663.0,3600.0,100.0,2.836,2.729
2022-02-05 10:00:00,7525664.0,3600.0,100.0,11.259,11.883
2022-02-20 18:00:00,7525664.0,3600.0,100.0,11.252,11.589
2022-02-19 04:00:00,7525664.0,3600.0,100.0,1.506,1.43
2022-03-10 01:00:00,7525661.0,3600.0,100.0,2.018,1.896
2022-03-11 21:00:00,7525664.0,3600.0,100.0,13.907,14.766
2022-02-03 08:00:00,7525663.0,3600.0,100.0,10.324,10.852
2022-03-14 10:00:00,7525663.0,3600.0,100.0,10.539,10.977
2022-02-12 13:00:00,7525664.0,3600.0,100.0,10.175,10.461
2022-02-17 09:00:00,7525662.0,3600.0,100.0,10.988,11.503
2022-02-19 15:00:00,7525664.0,3600.0,100.0,9.579,9.879
2022-03-14 07:00:00,7525664.0,3600.0,100.0,7.598,7.955
2022-03-03 19:00:00,7525661.0,3600.0,100.0,14.836,15.696
2022-02-04 20:00:00,7525664.0,3600.0,100.0,16.44,17.506
2022-03-10 14:00:00,7525664.0,3600.0,100.0,9.549,9.825
2022-02-17 14:00:00,7525663.0,3600.0,100.0,9.672,10.019
2022-02-11 21:00:00,7525661.0,3600.0,100.0,13.899,14.707
2022-02-06 23:00:00,7525662.0,3600.0,100.0,5.075,5.114
2022-03-14 00:00:00,7525661.0,3600.0,100.0,2.088,2.016
2022-03-11 10:00:00,7525662.0,3600.0,100.0,11.311,11.831
2022-03-01 18:00:00,7525661.0,3600.0,100.0,10.831,11.306
2022-03-12 13:00:00,7525664.0,3600.0,100.0,9.532,9.825
2022-03-14 14:00:00,7525661.0,3600.0,100.0,9.033,9.332
2022-02-17 21:00:00,7525663.0,3600.0,100.0,14.271,15.038
2022-02-08 13:00:00,7525662.0,3600.0,100.0,9.501,9.754
2022-02-13 22:00:00,7525662.0,3600.0,100.0,9.125,9.443
2022-02-03 20:00:00,7525663.0,3600.0,100.0,15.298,16.271
2022-03-02 12:00:00,7525661.0,3600.0,100.0,9.755,10.125
2022-03-01 04:00:00,7525664.0,3600.0,100.0,1.394,1.319
2022-03-01 12:00:00,7525663.0,3600.0,100.0,9.873,10.237
2022-03-10 03:00:00,7525664.0,3600.0,100.0,1.368,1.24
2022-02-19 21:00:00,7525662.0,3600.0,100.0,13.9,14.654
2022-02-17 09:00:00,7525663.0,3600.0,100.0,10.978,11.505
2022-03-15 02:00:00,7525664.0,3600.0,100.0,1.521,1.384
2022-03-14 08:00:00,7525663.0,3600.0,100.0,10.143,10.704
2022-03-15 01:00:00,7525661.0,3600.0,100.0,1.7,1.586
2022-02-05 16:00:00,7525661.0,3600.0,100.0,9.924,10.218
2022-03-02 17:00:00,7525664.0,3600.0,100.0,10.367,10.7
2022-03-10 04:00:00,7525661.0,3600.0,100.0,1.412,1.322
2022-03-01 19:00:00,7525663.0,3600.0,100.0,14.103,14.84
2022-03-07 05:00:00,7525664.0,3600.0,100.0,1.821,1.749
2022-03-02 06:00:00,7525664.0,3600.0,100.0,3.415,3.417
2022-03-14 08:00:00,7525662.0,3600.0,100.0,10.144,10.702
2022-02-12 00:00:00,7525664.0,3600.0,100.0,3.109,2.996
2022-03-01 17:00:00,7525662.0,3600.0,100.0,9.862,10.304
2022-03-07 14:00:00,7525662.0,3600.0,100.0,10.095,10.439
2022-03-02 07:00:00,7525662.0,3600.0,100.0,8.09,8.504
2022-03-07 14:00:00,7525664.0,3600.0,100.0,10.099,10.449
2022-02-19 14:00:00,7525663.0,3600.0,100.0,9.406,9.755
2022-02-06 17:00:00,7525664.0,3600.0,100.0,10.256,10.632
2022-02-04 17:00:00,7525661.0,3600.0,100.0,10.739,11.187
2022-02-20 06:00:00,7525662.0,3600.0,100.0,2.968,2.93
2022-03-06 09:00:00,7525664.0,3600.0,100.0,10.219,10.75
2022-02-18 20:00:00,7525661.0,3600.0,100.0,16.214,17.175
2022-02-19 08:00:00,7525664.0,3600.0,100.0,10.372,10.964
2022-02-18 09:00:00,7525661.0,3600.0,100.0,11.432,12.006
2022-02-10 08:00:00,7525663.0,3600.0,100.0,10.505,11.046
2022-02-03 23:00:00,7525664.0,3600.0,100.0,4.549,4.542
2022-03-01 20:00:00,7525662.0,3600.0,100.0,16.067,17.068
2022-03-06 19:00:00,7525663.0,3600.0,100.0,14.82,15.596
2022-02-03 17:00:00,7525664.0,3600.0,100.0,10.438,10.813
2022-03-14 16:00:00,7525663.0,3600.0,100.0,9.181,9.468
2022-02-10 15:00:00,7525663.0,3600.0,100.0,10.742,10.964
2022-03-11 10:00:00,7525663.0,3600.0,100.0,11.316,11.83
2022-02-10 21:00:00,7525664.0,3600.0,100.0,13.779,14.598
2022-03-07 18:00:00,7525663.0,3600.0,100.0,11.453,11.874
2022-02-06 08:00:00,7525663.0,3600.0,100.0,9.319,9.867
2022-02-19 13:00:00,7525662.0,3600.0,100.0,9.755,10.088
2022-02-11 19:00:00,7525661.0,3600.0,100.0,13.93,14.786
2022-03-11 17:00:00,7525664.0,3600.0,100.0,10.975,11.897
2022-03-14 11:00:00,7525663.0,3600.0,100.0,9.587,9.964
2022-03-14 06:00:00,7525664.0,3600.0,100.0,3.57,3.556
2022-03-11 11:00:00,7525663.0,3600.0,100.0,10.768,11.199
2022-02-08 16:00:00,7525663.0,3600.0,100.0,9.759,10.109
2022-03-10 17:00:00,7525663.0,3600.0,100.0,10.083,10.427
2022-03-03 10:00:00,7525664.0,3600.0,100.0,10.872,11.453
2022-02-12 06:00:00,7525663.0,3600.0,100.0,3.02,2.985
2022-02-06 21:00:00,7525663.0,3600.0,100.0,12.455,13.145
2022-03-03 09:00:00,7525661.0,3600.0,100.0,11.471,12.053
2022-03-14 08:00:00,7525664.0,3600.0,100.0,10.138,10.702
2022-02-03 11:00:00,7525664.0,3600.0,100.0,10.378,10.789
2022-03-15 21:00:00,7525664.0,3600.0,100.0,13.1,13.9
2022-03-09 23:00:00,7525662.0,3600.0,100.0,5.313,5.368
2022-02-08 17:00:00,7525661.0,3600.0,100.0,10.162,10.53
2022-02-03 14:00:00,7525661.0,3600.0,100.0,9.761,10.095
2022-02-05 11:00:00,7525662.0,3600.0,100.0,10.872,11.349
2022-02-03 00:00:00,7525663.0,3600.0,100.0,2.377,2.283
2022-02-03 18:00:00,7525663.0,3600.0,100.0,11.497,11.949
2022-02-18 17:00:00,7525663.0,3600.0,100.0,10.767,11.136
2022-02-05 15:00:00,7525663.0,3600.0,100.0,9.721,10.032
2022-03-12 15:00:00,7525663.0,3600.0,100.0,9.125,9.383
2022-03-13 00:00:00,7525661.0,3600.0,100.0,3.055,2.97
2022-02-08 17:00:00,7525662.0,3600.0,100.0,10.16,10.534
2022-02-12 20:00:00,7525664.0,3600.0,100.0,16.384,17.38
2022-02-08 06:00:00,7525661.0,3600.0,100.0,3.365,3.35
2022-02-13 20:00:00,7525664.0,3600.0,100.0,15.828,16.763
2022-02-19 07:00:00,7525661.0,3600.0,100.0,7.182,7.489
2022-02-18 10:00:00,7525662.0,3600.0,100.0,11.387,11.957
2022-02-03 11:00:00,7525662.0,3600.0,100.0,10.382,10.794
2022-02-03 12:00:00,7525662.0,3600.0,100.0,9.874,10.176
2022-03-10 00:00:00,7525662.0,3600.0,100.0,3.214,3.112
2022-02-04 09:00:00,7525664.0,3600.0,100.0,11.609,12.267
2022-03-06 16:00:00,7525664.0,3600.0,100.0,9.642,9.971
2022-03-13 13:00:00,7525664.0,3600.0,100.0,9.405,9.721
2022-02-11 06:00:00,7525664.0,3600.0,100.0,3.338,3.309
