begintime,ne_name,ne_type,vendor,integrity,L.Thrp.bits.DL,4G traffic,id
2022-02-02,Cell Name=4G_SWISS_RELIEF-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1529359129832.0,1529359129832.0,370
2022-02-02,Cell Name=4G_SWISSHOTEL-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,174033003448.0,174033003448.0,371
2022-02-02,Cell Name=4G_SWISSHOTEL-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,237386260848.0,237386260848.0,372
2022-02-02,Cell Name=4G_SWISSHOTEL-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,416044000592.0,416044000592.0,373
2022-02-02,Cell Name=4G_SWISSHOTEL-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,486300096856.0,486300096856.0,374
2022-02-02,Cell Name=4G_SWISSHOTEL-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,82507422712.0,82507422712.0,375
2022-02-02,Cell Name=4G_SWISSHOTEL-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,792516148552.0,792516148552.0,376
2022-02-02,Cell Name=4G_TIHUN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,3529059048.0,3529059048.0,377
2022-02-02,Cell Name=4G_TORKPOITOWN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,440846430712.0,440846430712.0,378
2022-02-02,Cell Name=4G_TORKPOITOWN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,326041417272.0,326041417272.0,379
2022-02-02,Cell Name=4G_TORKPOITOWN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,136929253496.0,136929253496.0,380
2022-02-02,Cell Name=4G_WILBERFORCEMSC-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,646144765008.0,646144765008.0,381
2022-02-02,Cell Name=4G_WILBERFORCEMSC-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1111706718128.0,1111706718128.0,382
2022-02-02,Cell Name=4G_WILBERFORCEMSC-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,703039348960.0,703039348960.0,383
2022-02-02,Cell Name=4G_WILBERFORCEMSC-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,703322859728.0,703322859728.0,384
2022-02-02,Cell Name=4G_WILBERFORCEMSC-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,767005719072.0,767005719072.0,385
2022-02-02,Cell Name=4G_WILBERFORCEMSC-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,365896684880.0,365896684880.0,386
2022-02-02,Cell Name=4G_WILKINSONROAD-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,178503627840.0,178503627840.0,387
2022-02-02,Cell Name=4G_WILKINSONROAD-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,297252754224.0,297252754224.0,388
2022-02-02,Cell Name=4G_WILKINSONROAD-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,346101030856.0,346101030856.0,389
2022-02-02,Cell Name=4G_WILKINSONROAD-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,455207281088.0,455207281088.0,390
2022-02-02,Cell Name=4G_WILKINSONROAD-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,716471151104.0,716471151104.0,391
2022-02-02,Cell Name=4G_WILKINSONROAD-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,603896117552.0,603896117552.0,392
2022-02-02,Cell Name=4G_YORK-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,579097104328.0,579097104328.0,393
2022-02-02,Cell Name=4G_YOUYIBUILDING-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,722666307464.0,722666307464.0,394
2022-02-02,Cell Name=4G_YOUYIBUILDING-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,480056756744.0,480056756744.0,395
2022-02-02,Cell Name=4G_YOUYIBUILDING-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,602688546816.0,602688546816.0,396
2022-02-02,Cell Name=4G_YOUYIBUILDING-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,412742611864.0,412742611864.0,397
2022-02-02,Cell Name=4G_YOUYIBUILDING-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,732016583840.0,732016583840.0,398
2022-02-02,Cell Name=4G_YOUYIBUILDING-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,546845216888.0,546845216888.0,399
2022-02-03,Cell Name=4G_ABERDEEN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,743693689360.0,743693689360.0,400
2022-02-03,Cell Name=4G_ABERDEEN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,499514030200.0,499514030200.0,401
2022-02-03,Cell Name=4G_ABERDEEN-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,524910564256.0,524910564256.0,402
2022-02-03,Cell Name=4G_ABERDEEN-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,760289500424.0,760289500424.0,403
2022-02-03,Cell Name=4G_ADONKIA-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,589892126216.0,589892126216.0,404
2022-02-03,Cell Name=4G_ADONKIA-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1584040806984.0,1584040806984.0,405
2022-02-03,Cell Name=4G_ADONKIA-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,803723924424.0,803723924424.0,406
2022-02-03,Cell Name=4G_ADONKIA-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,298049225712.0,298049225712.0,407
2022-02-03,Cell Name=4G_ADONKIA-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,694444701960.0,694444701960.0,408
2022-02-03,Cell Name=4G_ADONKIA-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,503514480864.0,503514480864.0,409
2022-02-03,Cell Name=4G_ALLENTOWN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1001884862072.0,1001884862072.0,410
2022-02-03,Cell Name=4G_ALLENTOWN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1176075675752.0,1176075675752.0,411
2022-02-03,Cell Name=4G_ALLENTOWN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,909836159184.0,909836159184.0,412
2022-02-03,Cell Name=4G_ALLENTOWN-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,408047134224.0,408047134224.0,413
2022-02-03,Cell Name=4G_ALLENTOWN-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,438921424048.0,438921424048.0,414
2022-02-03,Cell Name=4G_ALLENTOWN-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1019728179184.0,1019728179184.0,415
2022-02-03,Cell Name=4G_ALLENTOWN_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,122565462456.0,122565462456.0,416
2022-02-03,Cell Name=4G_ALLENTOWN_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,934558687728.0,934558687728.0,417
2022-02-03,Cell Name=4G_ALLENTOWN_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,553847233056.0,553847233056.0,418
2022-02-03,Cell Name=4G_ALLENTOWN_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,95026328064.0,95026328064.0,419
2022-02-03,Cell Name=4G_ALLENTOWN_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,487686041128.0,487686041128.0,420
2022-02-03,Cell Name=4G_ALLENTOWN_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,520399530808.0,520399530808.0,421
2022-02-03,Cell Name=4G_BAOMAHUN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,100176463736.0,100176463736.0,422
2022-02-03,Cell Name=4G_BAOMAHUN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,439338280.0,439338280.0,423
2022-02-03,Cell Name=4G_BAOMAHUN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,5491342280.0,5491342280.0,424
2022-02-03,Cell Name=4G_BARGBORHILL_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,467775072888.0,467775072888.0,425
2022-02-03,Cell Name=4G_BARGBORHILL_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,333214914728.0,333214914728.0,426
2022-02-03,Cell Name=4G_BARGBORHILL_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,935165192152.0,935165192152.0,427
2022-02-03,Cell Name=4G_BARMOI-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,41.67,3177573784.0,3177573784.0,428
2022-02-03,Cell Name=4G_BARMOI-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,41.67,62005348416.0,62005348416.0,429
2022-02-03,Cell Name=4G_BARMOI-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,41.67,48768628160.0,48768628160.0,430
2022-02-03,Cell Name=4G_BINTUMANI-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,410835606096.0,410835606096.0,431
2022-02-03,Cell Name=4G_BINTUMANI-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,158643380920.0,158643380920.0,432
2022-02-03,Cell Name=4G_BINTUMANI-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,230770397544.0,230770397544.0,433
2022-02-03,Cell Name=4G_BINTUMANI-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,556013433656.0,556013433656.0,434
2022-02-03,Cell Name=4G_BINTUMANI-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1277647290472.0,1277647290472.0,435
2022-02-03,Cell Name=4G_BLACKHALLROAD_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,967358570240.0,967358570240.0,436
2022-02-03,Cell Name=4G_BLACKHALLROAD_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,929453944512.0,929453944512.0,437
2022-02-03,Cell Name=4G_BLACKHALLROAD_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1167308808832.0,1167308808832.0,438
2022-02-03,Cell Name=4G_BLACKHALLROAD_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,800329275760.0,800329275760.0,439
2022-02-03,Cell Name=4G_BONTHE-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,58840818824.0,58840818824.0,440
2022-02-03,Cell Name=4G_BONTHE-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,16885173008.0,16885173008.0,441
2022-02-03,Cell Name=4G_BONTHE-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1621386096.0,1621386096.0,442
2022-02-03,Cell Name=4G_BOTOWN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,698332016856.0,698332016856.0,443
2022-02-03,Cell Name=4G_BOTOWN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,406949045504.0,406949045504.0,444
2022-02-03,Cell Name=4G_BOTOWN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,457436883328.0,457436883328.0,445
2022-02-03,Cell Name=4G_BOTOWN-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,720913155480.0,720913155480.0,446
2022-02-03,Cell Name=4G_BOTOWN-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,257164708088.0,257164708088.0,447
2022-02-03,Cell Name=4G_BOTOWN-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,56653438952.0,56653438952.0,448
2022-02-03,Cell Name=4G_BYRNELANECOLLIGATE-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,520965941032.0,520965941032.0,449
2022-02-03,Cell Name=4G_BYRNELANECOLLIGATE-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,316382566176.0,316382566176.0,450
2022-02-03,Cell Name=4G_BYRNELANECOLLIGATE-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,481300700648.0,481300700648.0,451
2022-02-03,Cell Name=4G_BYRNELANECOLLIGATE-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,438110749896.0,438110749896.0,452
2022-02-03,Cell Name=4G_BYRNELANECOLLIGATE-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,602057059224.0,602057059224.0,453
2022-02-03,Cell Name=4G_BYRNELANECOLLIGATE-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,576196873040.0,576196873040.0,454
2022-02-03,Cell Name=4G_CITYROAD-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1120493285136.0,1120493285136.0,455
2022-02-03,Cell Name=4G_CITYROAD-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,380176850304.0,380176850304.0,456
2022-02-03,Cell Name=4G_CITYROAD-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,576515091768.0,576515091768.0,457
2022-02-03,Cell Name=4G_CKC_BO-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,57889753328.0,57889753328.0,458
2022-02-03,Cell Name=4G_CKC_BO-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,127640186816.0,127640186816.0,459
2022-02-03,Cell Name=4G_CKC_BO-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,156561221704.0,156561221704.0,460
2022-02-03,Cell Name=4G_CLINETOWN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,981954929816.0,981954929816.0,461
2022-02-03,Cell Name=4G_CLINETOWN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,802459896736.0,802459896736.0,462
2022-02-03,Cell Name=4G_CLINETOWN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,876285381696.0,876285381696.0,463
2022-02-03,Cell Name=4G_CLINETOWN-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,595000457936.0,595000457936.0,464
2022-02-03,Cell Name=4G_CLINETOWN-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,411316084864.0,411316084864.0,465
2022-02-03,Cell Name=4G_CLINETOWN-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,458159430048.0,458159430048.0,466
2022-02-03,Cell Name=4G_COLEFARM_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,629982930696.0,629982930696.0,467
2022-02-03,Cell Name=4G_COLEFARM_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,446623670936.0,446623670936.0,468
2022-02-03,Cell Name=4G_COLEFARM_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,287796183504.0,287796183504.0,469
2022-02-03,Cell Name=4G_COLEFARM_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,417200506784.0,417200506784.0,470
2022-02-03,Cell Name=4G_COLEFARM_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,762948715912.0,762948715912.0,471
2022-02-03,Cell Name=4G_COLEFARM_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,706509938392.0,706509938392.0,472
2022-02-03,Cell Name=4G_COLLEGIATESCHOOL_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,952821565896.0,952821565896.0,473
2022-02-03,Cell Name=4G_COLLEGIATESCHOOL_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,262951461192.0,262951461192.0,474
2022-02-03,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,752025088464.0,752025088464.0,475
2022-02-03,Cell Name=4G_COLLEGIATESCHOOL_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1379899787440.0,1379899787440.0,476
2022-02-03,Cell Name=4G_COLLEGIATESCHOOL_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1505868736800.0,1505868736800.0,477
2022-02-03,Cell Name=4G_COLLEGIATESCHOOL_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,669339445152.0,669339445152.0,478
2022-02-03,Cell Name=4G_CONGOTOWN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,413497940488.0,413497940488.0,479
2022-02-03,Cell Name=4G_CONGOTOWN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,535239592616.0,535239592616.0,480
2022-02-03,Cell Name=4G_CONGOTOWN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,672049925016.0,672049925016.0,481
2022-02-03,Cell Name=4G_CONGOTOWN-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,388873754976.0,388873754976.0,482
2022-02-03,Cell Name=4G_CONGOTOWN-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,907743032480.0,907743032480.0,483
2022-02-03,Cell Name=4G_CONGOTOWN-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,707932676200.0,707932676200.0,484
2022-02-03,Cell Name=4G_DAMAROAD-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1358145568328.0,1358145568328.0,485
2022-02-03,Cell Name=4G_DAMAROAD-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,335228466504.0,335228466504.0,486
2022-02-03,Cell Name=4G_DAMAROAD-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,597092373008.0,597092373008.0,487
2022-02-03,Cell Name=4G_DILLET-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,505398683568.0,505398683568.0,488
2022-02-03,Cell Name=4G_DILLET-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,334654304184.0,334654304184.0,489
2022-02-03,Cell Name=4G_DILLET-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,360646066760.0,360646066760.0,490
2022-02-03,Cell Name=4G_DILLET-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,275667451768.0,275667451768.0,491
2022-02-03,Cell Name=4G_DILLET-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,599087718056.0,599087718056.0,492
2022-02-03,Cell Name=4G_DILLET-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,384596981680.0,384596981680.0,493
2022-02-03,Cell Name=4G_DUKESTREET_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,788807130128.0,788807130128.0,494
2022-02-03,Cell Name=4G_DUKESTREET_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,461116931328.0,461116931328.0,495
2022-02-03,Cell Name=4G_DUKESTREET_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,482791871464.0,482791871464.0,496
2022-02-03,Cell Name=4G_DUKESTREET_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,662811413928.0,662811413928.0,497
2022-02-03,Cell Name=4G_DUKESTREET_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,433898106432.0,433898106432.0,498
2022-02-03,Cell Name=4G_DUKESTREET_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,841574621440.0,841574621440.0,499
2022-02-03,Cell Name=4G_DUNDASTREET-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,654148801304.0,654148801304.0,500
2022-02-03,Cell Name=4G_DUNDASTREET-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,270339849392.0,270339849392.0,501
2022-02-03,Cell Name=4G_DUNDASTREET-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,686331136488.0,686331136488.0,502
2022-02-03,Cell Name=4G_DUNDASTREET-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,233723440984.0,233723440984.0,503
2022-02-03,Cell Name=4G_DUNDASTREET-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,419077690864.0,419077690864.0,504
2022-02-03,Cell Name=4G_DUNDASTREET-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,494402458360.0,494402458360.0,505
2022-02-03,Cell Name=4G_DWARZK-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,464202265648.0,464202265648.0,506
2022-02-03,Cell Name=4G_DWARZK-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,496320064256.0,496320064256.0,507
2022-02-03,Cell Name=4G_DWARZK-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,392923683880.0,392923683880.0,508
2022-02-03,Cell Name=4G_DWARZK-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,501745474320.0,501745474320.0,509
2022-02-03,Cell Name=4G_ECOWASST-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,306240585968.0,306240585968.0,510
2022-02-03,Cell Name=4G_ECOWASST-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,367952191008.0,367952191008.0,511
2022-02-03,Cell Name=4G_ECOWASST-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,208261952984.0,208261952984.0,512
2022-02-03,Cell Name=4G_ECOWASST-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,499788056792.0,499788056792.0,513
2022-02-03,Cell Name=4G_FBC-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1157981681208.0,1157981681208.0,514
2022-02-03,Cell Name=4G_FBC-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,76107731800.0,76107731800.0,515
2022-02-03,Cell Name=4G_FBC-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,171778026920.0,171778026920.0,516
2022-02-03,Cell Name=4G_FBC-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1178247226072.0,1178247226072.0,517
2022-02-03,Cell Name=4G_GODERICH-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,708101484960.0,708101484960.0,518
2022-02-03,Cell Name=4G_GODERICH-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,121465548784.0,121465548784.0,519
2022-02-03,Cell Name=4G_GODERICH-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,652117348912.0,652117348912.0,520
2022-02-03,Cell Name=4G_GODERICH-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,590723704856.0,590723704856.0,521
2022-02-03,Cell Name=4G_GODERICH-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,729733577504.0,729733577504.0,522
2022-02-03,Cell Name=4G_GODERICH-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,680694971712.0,680694971712.0,523
2022-02-03,Cell Name=4G_GODRECHSTREET-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,418813160864.0,418813160864.0,524
2022-02-03,Cell Name=4G_GODRECHSTREET-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,786665588224.0,786665588224.0,525
2022-02-03,Cell Name=4G_GODRECHSTREET-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,570288587800.0,570288587800.0,526
2022-02-03,Cell Name=4G_GODRECHSTREET-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,560324953744.0,560324953744.0,527
2022-02-03,Cell Name=4G_GODRECHSTREET-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,776116687448.0,776116687448.0,528
2022-02-03,Cell Name=4G_HILLCUTROAD_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,720772615288.0,720772615288.0,529
2022-02-03,Cell Name=4G_HILLCUTROAD_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,638201053928.0,638201053928.0,530
2022-02-03,Cell Name=4G_HILLCUTROAD_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,696888138480.0,696888138480.0,531
2022-02-03,Cell Name=4G_HILLSTATION-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,716270433136.0,716270433136.0,532
2022-02-03,Cell Name=4G_HILLSTATION-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,577346584936.0,577346584936.0,533
2022-02-03,Cell Name=4G_HILLSTATION-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,360999804176.0,360999804176.0,534
2022-02-03,Cell Name=4G_HILLSTATION-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,104602331872.0,104602331872.0,535
2022-02-03,Cell Name=4G_HILLSTATION-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,491209099552.0,491209099552.0,536
2022-02-03,Cell Name=4G_HILLSTATION-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,316062949072.0,316062949072.0,537
2022-02-03,Cell Name=4G_IMATT_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,304647579256.0,304647579256.0,538
2022-02-03,Cell Name=4G_IMATT_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,235749154168.0,235749154168.0,539
2022-02-03,Cell Name=4G_IMATT_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,294196661488.0,294196661488.0,540
2022-02-03,Cell Name=4G_IMATT_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,116818852576.0,116818852576.0,541
2022-02-03,Cell Name=4G_IMATT_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,647610916488.0,647610916488.0,542
2022-02-03,Cell Name=4G_JUBAHILL-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,721705924472.0,721705924472.0,543
2022-02-03,Cell Name=4G_JUBAHILL-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,572609335872.0,572609335872.0,544
2022-02-03,Cell Name=4G_JUBAHILL-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1353669567168.0,1353669567168.0,545
2022-02-03,Cell Name=4G_JUBAHILL-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,658761923408.0,658761923408.0,546
2022-02-03,Cell Name=4G_JUBAHILL-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1614248524648.0,1614248524648.0,547
2022-02-03,Cell Name=4G_JUBAHILL-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,256422078392.0,256422078392.0,548
2022-02-03,Cell Name=4G_JUITOWN_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,675119168600.0,675119168600.0,549
2022-02-03,Cell Name=4G_JUITOWN_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,322069001112.0,322069001112.0,550
2022-02-03,Cell Name=4G_JUITOWN_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1130300323160.0,1130300323160.0,551
2022-02-03,Cell Name=4G_JUITOWN_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,209123515760.0,209123515760.0,552
2022-02-03,Cell Name=4G_KALABATOWN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,666847597008.0,666847597008.0,553
2022-02-03,Cell Name=4G_KALABATOWN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1040554405288.0,1040554405288.0,554
2022-02-03,Cell Name=4G_KALABATOWN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,935466177400.0,935466177400.0,555
2022-02-03,Cell Name=4G_KALABATOWN-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,616649291776.0,616649291776.0,556
2022-02-03,Cell Name=4G_KALABATOWN-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,278072426824.0,278072426824.0,557
