begintime,sk_object,duration,integrity,M51361C0,M51361C1,M51361C2,M51361C3,M51361C4
2022-03-11 09:00:00,15739.0,60.0,100.0,57601.0,-24087.0,-10387.5,10333.0,3600.0
2022-03-12 04:00:00,15733.0,60.0,100.0,57600.0,-125.0,-36.5,144.0,3600.0
2022-03-12 00:00:00,15744.0,60.0,100.0,57597.0,-66.0,671.5,2143.0,3600.0
2022-03-11 01:00:00,15744.0,60.0,100.0,57597.0,-1007.0,-416.5,-125.0,3600.0
2022-03-11 01:00:00,15742.0,60.0,100.0,57554.0,-12260.0,-8124.75,1501.0,3600.0
2022-03-11 22:00:00,15744.0,60.0,100.0,57593.0,-19.0,56.75,182.0,3600.0
2022-03-11 02:00:00,15747.0,60.0,100.0,57600.0,34.0,59.5,102.0,3600.0
2022-03-11 17:00:00,15741.0,60.0,100.0,57600.0,-131.0,-55.75,65.0,3600.0
2022-03-12 07:00:00,15744.0,60.0,100.0,57596.0,-138.0,-68.75,-27.0,3600.0
2022-03-11 16:00:00,15740.0,60.0,100.0,57600.0,-198.0,508.5,847.0,3600.0
2022-03-12 00:00:00,15742.0,60.0,100.0,53953.0,-15138.0,2945.75,22289.0,3587.0
2022-03-11 16:00:00,15734.0,60.0,100.0,57599.0,58.0,75.75,100.0,3600.0
2022-03-11 10:00:00,15733.0,60.0,100.0,57599.0,141.0,165.5,191.0,3600.0
2022-03-11 09:00:00,15736.0,60.0,100.0,57599.0,61.0,92.75,136.0,3600.0
2022-03-11 15:00:00,15739.0,60.0,100.0,57600.0,-607.0,-407.5,-33.0,3600.0
2022-03-12 09:00:00,15740.0,60.0,100.0,37557.0,-836923.0,-142839.75,4152.0,3202.0
2022-03-11 01:00:00,15729.0,60.0,100.0,57599.0,-152.0,-91.25,-30.0,3600.0
2022-03-12 09:00:00,15734.0,60.0,100.0,57598.0,-47.0,-18.0,3.0,3600.0
2022-03-12 01:00:00,15729.0,60.0,100.0,57601.0,-137.0,-87.75,-38.0,3600.0
2022-03-11 12:00:00,15734.0,60.0,100.0,57576.0,37.0,63.75,88.0,3600.0
2022-03-12 02:00:00,15743.0,60.0,100.0,57600.0,-175.0,-130.75,-74.0,3600.0
2022-03-11 15:00:00,15744.0,60.0,100.0,57590.0,16.0,53.25,108.0,3600.0
2022-03-11 00:00:00,15743.0,60.0,100.0,57581.0,-32.0,40.25,150.0,3600.0
2022-03-11 04:00:00,15732.0,60.0,100.0,57600.0,-688.0,-59.25,128.0,3600.0
2022-03-11 23:00:00,15738.0,60.0,100.0,57594.0,-38.0,62.25,198.0,3600.0
2022-03-11 15:00:00,15740.0,60.0,100.0,52974.0,-3743.0,-1201.75,1006.0,3597.0
2022-03-11 19:00:00,15732.0,60.0,100.0,57411.0,-919.0,-98.0,490.0,3600.0
2022-03-11 19:00:00,15744.0,60.0,100.0,57595.0,-489.0,-374.25,-308.0,3600.0
2022-03-12 03:00:00,15739.0,60.0,100.0,57600.0,-33986.0,-24718.0,-2554.0,3600.0
2022-03-12 01:00:00,15740.0,60.0,100.0,57600.0,-2888.0,-1696.75,-861.0,3600.0
2022-03-12 08:00:00,15738.0,60.0,100.0,57600.0,-41.0,0.0,36.0,3600.0
2022-03-11 17:00:00,15737.0,60.0,100.0,42878.0,-14734.0,2631.5,17753.0,3248.0
2022-03-12 10:00:00,15735.0,60.0,100.0,42010.0,-48561.0,-4561.5,21481.0,3372.0
2022-03-12 07:00:00,15738.0,60.0,100.0,57565.0,-34.0,-9.25,28.0,3600.0
2022-03-12 09:00:00,15736.0,60.0,100.0,57600.0,79.0,135.0,203.0,3600.0
2022-03-11 16:00:00,15737.0,60.0,100.0,33852.0,0.0,815.0,2187.0,3545.0
2022-03-11 07:00:00,15739.0,60.0,100.0,57600.0,-26339.0,-14236.0,-8686.0,3600.0
2022-03-11 18:00:00,15738.0,60.0,100.0,57594.0,-44.0,-5.25,8.0,3600.0
2022-03-11 00:00:00,15746.0,60.0,100.0,57569.0,-13448.0,-6097.5,2011.0,3600.0
2022-03-11 18:00:00,15746.0,60.0,100.0,57585.0,-4027.0,-41.5,2047.0,3600.0
2022-03-11 20:00:00,15747.0,60.0,100.0,57592.0,-110.0,-60.0,-21.0,3600.0
2022-03-11 14:00:00,15742.0,60.0,100.0,56604.0,-66.0,347.5,721.0,3600.0
2022-03-11 22:00:00,15743.0,60.0,100.0,57537.0,-415.0,-58.25,88.0,3600.0
2022-03-11 15:00:00,15742.0,60.0,100.0,51809.0,-1809.0,-537.5,384.0,3596.0
2022-03-12 01:00:00,15737.0,60.0,100.0,57598.0,-24.0,-2.5,33.0,3600.0
2022-03-11 08:00:00,15745.0,60.0,100.0,57599.0,-122.0,-3.0,92.0,3600.0
2022-03-11 07:00:00,15735.0,60.0,100.0,57600.0,-369.0,391.5,842.0,3600.0
2022-03-11 21:00:00,15740.0,60.0,100.0,43819.0,-14559.0,-1829.75,2335.0,3402.0
2022-03-12 05:00:00,15745.0,60.0,100.0,57599.0,-106.0,-48.5,-27.0,3600.0
2022-03-11 13:00:00,15730.0,60.0,100.0,57537.0,-7972.0,-1623.75,8545.0,3600.0
2022-03-12 05:00:00,15738.0,60.0,100.0,57600.0,-3.0,11.0,37.0,3600.0
2022-03-11 04:00:00,15731.0,60.0,100.0,57600.0,-111.0,-24.25,71.0,3600.0
2022-03-11 12:00:00,15747.0,60.0,100.0,57599.0,42.0,83.25,122.0,3600.0
2022-03-12 08:00:00,15734.0,60.0,100.0,57599.0,-68.0,-11.0,33.0,3600.0
2022-03-11 20:00:00,15743.0,60.0,100.0,57498.0,-403.0,-311.25,-204.0,3600.0
2022-03-11 05:00:00,15737.0,60.0,100.0,57591.0,-71540.0,-50467.75,2509.0,3600.0
2022-03-11 13:00:00,15745.0,60.0,100.0,57598.0,34.0,86.75,151.0,3600.0
2022-03-12 05:00:00,15731.0,60.0,100.0,57600.0,-78.0,2.75,124.0,3600.0
2022-03-11 17:00:00,15730.0,60.0,100.0,56586.0,-4327.0,1494.75,4411.0,3597.0
2022-03-12 10:00:00,15730.0,60.0,100.0,52937.0,0.0,30568.75,136523.0,3600.0
2022-03-11 15:00:00,15731.0,60.0,100.0,57598.0,-155.0,-119.75,-71.0,3600.0
2022-03-11 20:00:00,15729.0,60.0,100.0,57438.0,-244.0,-144.75,-58.0,3600.0
2022-03-11 22:00:00,15739.0,60.0,100.0,57572.0,-342.0,847.5,1274.0,3600.0
2022-03-11 22:00:00,15746.0,60.0,100.0,57167.0,-350.0,2484.25,4296.0,3600.0
2022-03-11 08:00:00,15744.0,60.0,100.0,57596.0,-1766.0,-605.25,-49.0,3600.0
2022-03-12 02:00:00,15734.0,60.0,100.0,57600.0,-66.0,-33.0,-1.0,3600.0
2022-03-11 15:00:00,15746.0,60.0,100.0,57544.0,-1617.0,336.0,1346.0,3600.0
2022-03-11 10:00:00,15738.0,60.0,100.0,57596.0,1.0,24.5,51.0,3600.0
2022-03-11 18:00:00,15745.0,60.0,100.0,57589.0,-39.0,-24.75,-5.0,3600.0
2022-03-11 14:00:00,15743.0,60.0,100.0,57587.0,108.0,164.0,227.0,3600.0
2022-03-11 21:00:00,15738.0,60.0,100.0,57589.0,-603.0,-60.0,138.0,3600.0
2022-03-11 22:00:00,15747.0,60.0,100.0,57600.0,-74.0,-42.5,-9.0,3600.0
2022-03-11 23:00:00,15743.0,60.0,100.0,57562.0,-134.0,-37.75,51.0,3600.0
2022-03-11 08:00:00,15746.0,60.0,100.0,57597.0,-2269.0,-902.0,174.0,3600.0
2022-03-11 08:00:00,15747.0,60.0,100.0,57600.0,-207.0,-58.5,76.0,3600.0
2022-03-12 06:00:00,15741.0,60.0,100.0,57600.0,22.0,37.5,64.0,3600.0
2022-03-11 04:00:00,15734.0,60.0,100.0,57600.0,-35.0,-3.5,58.0,3600.0
2022-03-12 01:00:00,15742.0,60.0,100.0,57581.0,-15138.0,-10743.75,-5675.0,3600.0
2022-03-12 00:00:00,15733.0,60.0,100.0,57600.0,-9849.0,-605.75,8731.0,3600.0
2022-03-11 21:00:00,15742.0,60.0,100.0,31217.0,-89294.0,-22511.75,0.0,3200.0
2022-03-11 20:00:00,15736.0,60.0,100.0,55447.0,-443.0,-325.75,-250.0,3600.0
2022-03-12 01:00:00,15744.0,60.0,100.0,57600.0,-1960.0,-603.75,1124.0,3600.0
2022-03-11 14:00:00,15729.0,60.0,100.0,57597.0,13.0,31.25,66.0,3600.0
2022-03-11 16:00:00,15729.0,60.0,100.0,57536.0,-45.0,12.0,71.0,3600.0
2022-03-12 03:00:00,15733.0,60.0,100.0,57600.0,-233.0,-115.0,-42.0,3600.0
2022-03-11 09:00:00,15742.0,60.0,100.0,56178.0,-989.0,-321.75,300.0,3600.0
2022-03-12 10:00:00,15741.0,60.0,100.0,57600.0,171.0,194.5,208.0,3600.0
2022-03-12 01:00:00,15730.0,60.0,100.0,57588.0,-22954.0,-1298.75,34444.0,3600.0
2022-03-12 10:00:00,15729.0,60.0,100.0,57596.0,-36.0,-9.5,22.0,3600.0
2022-03-11 18:00:00,15731.0,60.0,100.0,57584.0,-141.0,26.75,105.0,3600.0
2022-03-12 02:00:00,15741.0,60.0,100.0,57600.0,-1168.0,-383.5,-180.0,3600.0
2022-03-11 12:00:00,15746.0,60.0,100.0,57595.0,-391.0,73.25,3481.0,3600.0
2022-03-11 11:00:00,15738.0,60.0,100.0,57595.0,17.0,40.0,54.0,3600.0
2022-03-11 07:00:00,15743.0,60.0,100.0,57587.0,-102.0,-23.0,55.0,3600.0
2022-03-11 18:00:00,15744.0,60.0,100.0,57593.0,-489.0,-398.25,-319.0,3600.0
2022-03-11 08:00:00,15731.0,60.0,100.0,57600.0,-113.0,-19.5,33.0,3600.0
2022-03-11 10:00:00,15735.0,60.0,100.0,57597.0,-46.0,75.0,161.0,3600.0
2022-03-12 09:00:00,15747.0,60.0,100.0,57600.0,-121.0,-20.25,35.0,3600.0
2022-03-11 10:00:00,15731.0,60.0,100.0,57595.0,-57.0,-15.75,30.0,3600.0
2022-03-11 10:00:00,15741.0,60.0,100.0,57601.0,158.0,179.25,206.0,3600.0
2022-03-11 21:00:00,15737.0,60.0,100.0,43335.0,-33698.0,-2977.5,245.0,3361.0
2022-03-12 07:00:00,15731.0,60.0,100.0,57601.0,-216.0,-91.5,24.0,3599.0
2022-03-11 11:00:00,15735.0,60.0,100.0,57598.0,152.0,191.0,289.0,3600.0
2022-03-12 04:00:00,15738.0,60.0,100.0,57599.0,-38.0,11.5,61.0,3600.0
2022-03-11 00:00:00,15745.0,60.0,100.0,57598.0,-769.0,-398.0,-263.0,3600.0
2022-03-12 03:00:00,15744.0,60.0,100.0,57600.0,-398.0,-243.0,-71.0,3600.0
2022-03-11 15:00:00,15736.0,60.0,100.0,57600.0,-83.0,-37.0,26.0,3600.0
2022-03-16 21:00:00,15739.0,60.0,100.0,207.0,0.0,0.0,0.0,2581.0
2022-03-12 07:00:00,15740.0,60.0,100.0,30760.0,-66586.0,-8112.5,175.0,3149.0
2022-03-12 02:00:00,15731.0,60.0,100.0,57600.0,-413.0,-125.25,-22.0,3600.0
2022-03-12 03:00:00,15734.0,60.0,100.0,57600.0,-59.0,-12.0,12.0,3600.0
2022-03-11 08:00:00,15740.0,60.0,100.0,57599.0,-1824.0,-534.75,168.0,3600.0
2022-03-11 03:00:00,15747.0,60.0,100.0,57600.0,-43.0,-12.25,57.0,3600.0
2022-03-11 18:00:00,15735.0,60.0,100.0,57598.0,-417.0,-140.0,407.0,3600.0
2022-03-11 21:00:00,15733.0,60.0,100.0,54962.0,-45385.0,-23738.75,-5581.0,3600.0
2022-03-12 05:00:00,15741.0,60.0,100.0,57601.0,-16.0,17.0,45.0,3600.0
2022-03-12 07:00:00,15742.0,60.0,100.0,30747.0,-6641.0,4084.75,51198.0,3285.0
2022-03-11 10:00:00,15743.0,60.0,100.0,57583.0,513.0,595.25,648.0,3600.0
2022-03-12 10:00:00,15746.0,60.0,100.0,55059.0,-3463.0,1832.5,22306.0,3600.0
2022-03-11 05:00:00,15734.0,60.0,100.0,57529.0,-141.0,-35.25,35.0,3600.0
2022-03-15 02:00:00,15735.0,60.0,100.0,57600.0,-418.0,-233.5,-114.0,3600.0
2022-03-18 12:00:00,15734.0,60.0,100.0,57575.0,61.0,94.25,120.0,3600.0
2022-03-13 19:00:00,15743.0,60.0,100.0,57558.0,-119.0,-91.25,-70.0,3600.0
2022-03-12 13:00:00,15732.0,60.0,100.0,41033.0,0.0,11791.0,83989.0,3310.0
2022-03-15 18:00:00,15736.0,60.0,100.0,57598.0,-209.0,-124.5,-82.0,3600.0
2022-03-14 05:00:00,15733.0,60.0,100.0,57600.0,-102.0,-25.0,88.0,3600.0
2022-03-17 14:00:00,15732.0,60.0,100.0,57321.0,-1006.0,-693.25,143.0,3600.0
2022-03-18 04:00:00,15740.0,60.0,100.0,57595.0,-2032.0,-906.75,-199.0,3600.0
2022-03-13 05:00:00,15730.0,60.0,100.0,57597.0,-255.0,587.0,1463.0,3600.0
2022-03-17 01:00:00,15741.0,60.0,100.0,57600.0,-1943.0,-1204.5,-467.0,3600.0
2022-03-15 11:00:00,15739.0,60.0,100.0,57600.0,224.0,309.75,481.0,3600.0
2022-03-18 00:00:00,15733.0,60.0,100.0,57577.0,-777.0,533.0,1227.0,3600.0
2022-03-19 12:00:00,15741.0,60.0,100.0,43199.0,58.0,88.75,111.0,3573.0
2022-03-13 02:00:00,15736.0,60.0,100.0,57600.0,-2039.0,-711.0,-187.0,3600.0
2022-03-18 01:00:00,15742.0,60.0,100.0,57509.0,-8539.0,-4003.25,-939.0,3600.0
2022-03-18 23:00:00,15731.0,60.0,100.0,57588.0,-20.0,635.5,1374.0,3600.0
2022-03-13 18:00:00,15729.0,60.0,100.0,57593.0,-61.0,-8.75,53.0,3600.0
2022-03-12 23:00:00,15731.0,60.0,100.0,56845.0,462165.0,1182880.0,2795934.0,3600.0
2022-03-14 00:00:00,15735.0,60.0,100.0,57600.0,-1952.0,-1049.0,-721.0,3600.0
2022-03-18 11:00:00,15739.0,60.0,100.0,57579.0,552.0,764.0,1159.0,3600.0
2022-03-16 09:00:00,15736.0,60.0,100.0,57600.0,3.0,79.25,169.0,3601.0
2022-03-16 00:00:00,15746.0,60.0,100.0,56975.0,18405.0,1286322.0,4042898.0,3600.0
2022-03-12 21:00:00,15745.0,60.0,100.0,57562.0,-2704.0,-1041.0,-96.0,3600.0
2022-03-14 11:00:00,15731.0,60.0,100.0,57599.0,-1.0,58.75,106.0,3600.0
2022-03-18 22:00:00,15736.0,60.0,100.0,57598.0,-174.0,-103.5,43.0,3600.0
2022-03-18 03:00:00,15747.0,60.0,100.0,57600.0,-62.0,-3.25,40.0,3600.0
2022-03-17 01:00:00,15747.0,60.0,100.0,57600.0,-420.0,-166.25,-2.0,3600.0
2022-03-13 20:00:00,15731.0,60.0,100.0,57166.0,-4191.0,-1235.75,519.0,3600.0
2022-03-19 16:00:00,15740.0,60.0,100.0,57589.0,-34.0,-9.5,21.0,3600.0
2022-03-19 15:00:00,15738.0,60.0,100.0,57599.0,-85.0,-37.5,10.0,3600.0
2022-03-13 10:00:00,15747.0,60.0,100.0,57600.0,-28.0,4.5,55.0,3600.0
2022-03-14 07:00:00,15746.0,60.0,100.0,57599.0,-1778.0,292.25,1974.0,3600.0
2022-03-15 10:00:00,15746.0,60.0,100.0,57599.0,-1064.0,-303.75,251.0,3600.0
2022-03-13 19:00:00,15741.0,60.0,100.0,57334.0,-1409.0,1291.0,2466.0,3600.0
2022-03-18 23:00:00,15733.0,60.0,100.0,57599.0,-62.0,398.25,816.0,3600.0
2022-03-12 13:00:00,15741.0,60.0,100.0,57600.0,-15.0,74.5,196.0,3600.0
2022-03-19 11:00:00,15745.0,60.0,100.0,57597.0,137.0,167.0,195.0,3600.0
2022-03-15 19:00:00,15742.0,60.0,100.0,56318.0,-396.0,-261.0,-141.0,3600.0
2022-03-17 11:00:00,15742.0,60.0,100.0,45167.0,0.0,11838.25,22261.0,3553.0
2022-03-14 05:00:00,15746.0,60.0,100.0,57600.0,-101.0,173.75,527.0,3600.0
2022-03-16 17:00:00,15731.0,60.0,100.0,57594.0,-2437.0,-991.5,312.0,3600.0
2022-03-12 13:00:00,15745.0,60.0,100.0,57593.0,-6.0,42.25,158.0,3600.0
2022-03-19 03:00:00,15730.0,60.0,100.0,57598.0,-4645.0,-1550.25,362.0,3600.0
2022-03-18 03:00:00,15734.0,60.0,100.0,57599.0,-32.0,-7.75,19.0,3600.0
2022-03-16 01:00:00,15731.0,60.0,100.0,57600.0,-202.0,-145.5,-37.0,3600.0
2022-03-15 07:00:00,15745.0,60.0,100.0,57600.0,-70.0,-33.25,3.0,3600.0
2022-03-14 06:00:00,15744.0,60.0,100.0,57600.0,-9.0,9.5,72.0,3600.0
2022-03-19 03:00:00,15734.0,60.0,100.0,57599.0,-30.0,-12.25,29.0,3600.0
2022-03-14 18:00:00,15736.0,60.0,100.0,57600.0,-155.0,-140.75,-108.0,3600.0
2022-03-14 03:00:00,15738.0,60.0,100.0,57600.0,-8.0,37.25,105.0,3600.0
2022-03-18 00:00:00,15746.0,60.0,100.0,57513.0,-8807.0,-2848.75,5065.0,3600.0
2022-03-15 15:00:00,15747.0,60.0,100.0,57600.0,-27.0,-2.75,28.0,3600.0
2022-03-18 07:00:00,15745.0,60.0,100.0,57601.0,-86.0,-40.0,16.0,3600.0
2022-03-13 04:00:00,15731.0,60.0,100.0,57600.0,-136.0,-14.5,76.0,3601.0
2022-03-18 09:00:00,15732.0,60.0,100.0,54215.0,-1912.0,-169.75,225.0,3596.0
2022-03-18 20:00:00,15729.0,60.0,100.0,57526.0,-1134.0,-720.75,66.0,3600.0
2022-03-13 17:00:00,15746.0,60.0,100.0,57591.0,-158.0,-28.5,119.0,3600.0
2022-03-15 00:00:00,15731.0,60.0,100.0,57599.0,-10437.0,-1607.25,10619.0,3601.0
2022-03-12 17:00:00,15737.0,60.0,100.0,37795.0,-13989.0,1778.75,11765.0,3369.0
2022-03-14 21:00:00,15729.0,60.0,100.0,57302.0,-2026.0,-716.0,-13.0,3600.0
2022-03-15 12:00:00,15744.0,60.0,100.0,57596.0,-1114.0,-373.25,1265.0,3600.0
2022-03-12 20:00:00,15734.0,60.0,100.0,57589.0,-107.0,-70.25,-39.0,3600.0
2022-03-17 16:00:00,15729.0,60.0,100.0,43195.0,-32.0,44.75,134.0,3450.0
2022-03-18 02:00:00,15740.0,60.0,100.0,57575.0,-6.0,18.25,155.0,3600.0
2022-03-17 13:00:00,15739.0,60.0,100.0,57591.0,-8.0,20.25,54.0,3600.0
2022-03-16 08:00:00,15740.0,60.0,100.0,54048.0,-17332.0,-6051.0,4749.0,3600.0
2022-03-18 07:00:00,15740.0,60.0,100.0,57371.0,-25.0,53.75,620.0,3600.0
2022-03-17 15:00:00,15729.0,60.0,100.0,57583.0,19.0,51.5,91.0,3600.0
2022-03-15 11:00:00,15738.0,60.0,100.0,57600.0,2.0,25.75,56.0,3600.0
2022-03-13 12:00:00,15742.0,60.0,100.0,56168.0,-116.0,-47.25,198.0,3600.0
2022-03-13 15:00:00,15743.0,60.0,100.0,57580.0,-13.0,41.25,93.0,3600.0
2022-03-16 04:00:00,15731.0,60.0,100.0,57601.0,-1254.0,-493.25,-194.0,3600.0
2022-03-15 07:00:00,15734.0,60.0,100.0,57555.0,-26.0,-0.25,44.0,3600.0
2022-03-18 17:00:00,15745.0,60.0,100.0,57599.0,-81.0,-32.25,1.0,3600.0
2022-03-19 14:00:00,15746.0,60.0,100.0,57579.0,-1827.0,-773.5,-299.0,3600.0
2022-03-17 22:00:00,15732.0,60.0,100.0,41878.0,-1510.0,16091.25,52504.0,3214.0
2022-03-17 13:00:00,15734.0,60.0,100.0,57588.0,45.0,85.5,132.0,3600.0
2022-03-18 15:00:00,15745.0,60.0,100.0,57598.0,110.0,134.0,165.0,3600.0
2022-03-16 10:00:00,15747.0,60.0,100.0,57598.0,-78.0,-29.5,6.0,3600.0
2022-03-19 19:00:00,15730.0,60.0,100.0,54683.0,-6179.0,-1119.75,540.0,3600.0
2022-03-18 03:00:00,15742.0,60.0,100.0,57586.0,-126.0,794.25,1684.0,3600.0
2022-03-12 17:00:00,15741.0,60.0,100.0,57581.0,-636.0,-276.0,-92.0,3600.0
2022-03-16 11:00:00,15733.0,60.0,100.0,57599.0,80.0,136.75,153.0,3600.0
2022-03-12 11:00:00,15744.0,60.0,100.0,57596.0,289.0,299.5,324.0,3600.0
2022-03-14 22:00:00,15744.0,60.0,100.0,57585.0,-856.0,604.5,1428.0,3600.0
2022-03-16 07:00:00,15739.0,60.0,100.0,57601.0,-156.0,-100.5,-57.0,3600.0
2022-03-14 23:00:00,15735.0,60.0,100.0,57547.0,4846.0,26379.75,45079.0,3600.0
2022-03-18 15:00:00,15731.0,60.0,100.0,57597.0,-145.0,-62.5,63.0,3600.0
2022-03-18 18:00:00,15742.0,60.0,100.0,57279.0,-654.0,-359.25,-161.0,3600.0
2022-03-14 11:00:00,15733.0,60.0,100.0,57600.0,60.0,132.0,160.0,3600.0
2022-03-12 18:00:00,15747.0,60.0,100.0,57600.0,-240.0,-86.25,-13.0,3600.0
2022-03-15 18:00:00,15742.0,60.0,100.0,56007.0,-147.0,-124.5,-102.0,3600.0
2022-03-12 17:00:00,15733.0,60.0,100.0,57584.0,-206.0,-26.75,116.0,3600.0
2022-03-17 04:00:00,15739.0,60.0,100.0,57600.0,-4040.0,-1643.75,-404.0,3600.0
2022-03-14 18:00:00,15746.0,60.0,100.0,57595.0,-3662.0,-291.5,-23.0,3600.0
2022-03-13 07:00:00,15730.0,60.0,100.0,57526.0,-162.0,-90.75,-31.0,3600.0
2022-03-18 20:00:00,15743.0,60.0,100.0,57474.0,-1581.0,-787.25,311.0,3600.0
2022-03-14 15:00:00,15740.0,60.0,100.0,57600.0,-32.0,2.75,45.0,3600.0
2022-03-14 22:00:00,15740.0,60.0,100.0,52661.0,-59845.0,24144.0,44915.0,3600.0
2022-03-18 11:00:00,15742.0,60.0,100.0,57283.0,418.0,1828.75,2440.0,3600.0
2022-03-18 16:00:00,15745.0,60.0,100.0,57596.0,-5.0,60.25,165.0,3600.0
2022-03-14 04:00:00,15742.0,60.0,100.0,57600.0,3.0,32.0,96.0,3600.0
2022-03-12 23:00:00,15747.0,60.0,100.0,57600.0,-131.0,14.75,71.0,3600.0
2022-03-16 05:00:00,15746.0,60.0,100.0,57600.0,-1082.0,-329.5,217.0,3600.0
2022-03-19 09:00:00,15737.0,60.0,100.0,57597.0,351.0,879.75,2133.0,3600.0
2022-03-14 12:00:00,15740.0,60.0,100.0,57600.0,-44.0,-5.5,15.0,3600.0
2022-03-13 21:00:00,15743.0,60.0,100.0,57189.0,-2248.0,-591.25,1351.0,3600.0
2022-03-16 02:00:00,15742.0,60.0,100.0,56142.0,-29136.0,-18620.75,0.0,3514.0
2022-03-16 01:00:00,15738.0,60.0,100.0,57600.0,-47.0,-22.25,-1.0,3600.0
2022-03-19 03:00:00,15744.0,60.0,100.0,57600.0,-96.0,-42.75,-11.0,3600.0
2022-03-12 12:00:00,15743.0,60.0,100.0,57595.0,202.0,273.75,382.0,3600.0
2022-03-13 07:00:00,15736.0,60.0,100.0,57601.0,-168.0,-47.5,7.0,3600.0
2022-03-12 13:00:00,15746.0,60.0,100.0,57241.0,456.0,21587.75,38111.0,3600.0
2022-03-19 14:00:00,15730.0,60.0,100.0,57217.0,-1047.0,1869.25,2870.0,3600.0
2022-03-17 03:00:00,15744.0,60.0,100.0,57600.0,-92.0,19.5,104.0,3600.0
2022-03-17 05:00:00,15736.0,60.0,100.0,57600.0,-154.0,-132.25,-81.0,3600.0
2022-03-15 10:00:00,15738.0,60.0,100.0,57599.0,-21.0,21.0,48.0,3600.0
2022-03-12 14:00:00,15745.0,60.0,100.0,57595.0,149.0,191.75,253.0,3600.0
2022-03-14 10:00:00,15730.0,60.0,100.0,57114.0,-45.0,139.5,233.0,3600.0
2022-03-16 21:00:00,15745.0,60.0,100.0,57570.0,-765.0,107.75,828.0,3600.0
2022-03-15 19:00:00,15747.0,60.0,100.0,57600.0,-3.0,22.0,47.0,3600.0
2022-03-15 14:00:00,15744.0,60.0,100.0,57594.0,203.0,312.0,456.0,3600.0
2022-03-17 20:00:00,15741.0,60.0,100.0,57600.0,-2279.0,-1156.5,-167.0,3600.0
2022-03-19 22:00:00,15745.0,60.0,100.0,57528.0,-121.0,231.0,1114.0,3600.0
2022-03-19 21:00:00,15746.0,60.0,100.0,55971.0,-716.0,684.25,1994.0,3600.0
2022-03-17 01:00:00,15734.0,60.0,100.0,57598.0,-1166.0,-650.75,-208.0,3600.0
2022-03-13 22:00:00,15740.0,60.0,100.0,53916.0,-1882.0,14219.75,31862.0,3600.0
2022-03-14 03:00:00,15734.0,60.0,100.0,57600.0,-33.0,-22.75,-13.0,3600.0
2022-03-17 05:00:00,15743.0,60.0,100.0,57601.0,-175.0,-81.25,-29.0,3600.0
2022-03-18 15:00:00,15736.0,60.0,100.0,57600.0,33.0,59.0,88.0,3600.0
2022-03-14 03:00:00,15744.0,60.0,100.0,57600.0,-147.0,-65.75,25.0,3600.0
2022-03-12 19:00:00,15738.0,60.0,100.0,57596.0,-50.0,-28.75,0.0,3600.0
2022-03-19 02:00:00,15743.0,60.0,100.0,57600.0,-93.0,-57.25,-6.0,3600.0
2022-03-13 18:00:00,15746.0,60.0,100.0,57581.0,-3803.0,-412.25,576.0,3600.0
2022-03-15 01:00:00,15742.0,60.0,100.0,57599.0,-4121.0,-1600.25,-360.0,3600.0
2022-03-19 16:00:00,15746.0,60.0,100.0,57531.0,-15.0,111.5,310.0,3600.0
2022-03-18 20:00:00,15742.0,60.0,100.0,14333.0,-176161.0,-29125.0,27488.0,2556.0
2022-03-16 03:00:00,15742.0,60.0,100.0,57597.0,-18870.0,-13238.75,-7130.0,3600.0
2022-03-18 08:00:00,15744.0,60.0,100.0,57581.0,-23.0,23.25,124.0,3600.0
2022-03-13 09:00:00,15738.0,60.0,100.0,57600.0,-35.0,-5.0,38.0,3600.0
2022-03-12 17:00:00,15734.0,60.0,100.0,57594.0,-80.0,-51.0,23.0,3600.0
2022-03-13 19:00:00,15736.0,60.0,100.0,57278.0,69.0,104.0,129.0,3600.0
2022-03-12 22:00:00,15739.0,60.0,100.0,31274.0,-62520.0,102848.75,9329083.0,2914.0
2022-03-16 15:00:00,15733.0,60.0,100.0,57600.0,16.0,41.5,73.0,3600.0
2022-03-14 10:00:00,15732.0,60.0,100.0,57597.0,330.0,395.25,453.0,3600.0
2022-03-18 23:00:00,15735.0,60.0,100.0,57247.0,3730.0,8631.0,11335.0,3600.0
2022-03-17 01:00:00,15739.0,60.0,100.0,57600.0,-25703.0,-21787.75,-10767.0,3600.0
2022-03-15 14:00:00,15736.0,60.0,100.0,57600.0,-40.0,33.5,78.0,3600.0
2022-03-13 01:00:00,15746.0,60.0,100.0,57593.0,-7766.0,-4338.25,-1688.0,3600.0
2022-03-18 08:00:00,15740.0,60.0,100.0,49826.0,-189.0,150.0,620.0,3388.0
2022-03-17 12:00:00,15730.0,60.0,100.0,57274.0,9100.0,15073.75,23016.0,3600.0
2022-03-14 13:00:00,15745.0,60.0,100.0,57599.0,56.0,73.75,109.0,3600.0
2022-03-13 00:00:00,15731.0,60.0,100.0,57590.0,1384.0,85641.0,462165.0,3600.0
2022-03-15 16:00:00,15737.0,60.0,100.0,48125.0,-57.0,114.5,314.0,3599.0
2022-03-14 23:00:00,15741.0,60.0,100.0,57434.0,2175.0,3923.0,8592.0,3600.0
2022-03-15 06:00:00,15741.0,60.0,100.0,57600.0,-53.0,35.0,80.0,3600.0
2022-03-15 10:00:00,15742.0,60.0,100.0,57494.0,236.0,752.75,1289.0,3600.0
