begintime,sk_object,duration,integrity,1593835652,1593835653,1593835654,1593835655,1593835656,1593835657,1593835658,1593835659,1593835660,1593835661,1593835662,1593835663,1593835664,1593835665,1593835666,1593835667,1593835668,1593835669,1593835670,1593835671,1593835675,1593835676,1593835767,1593835870,1593835871,1593835872,1593835873,1593835874,1593835875,1593835876,1593835877,1593835878,1593835879,1593835880,1593835881,1593835882,1593835883,1593835884,1593835885,1593835886,1593835887,1593835888,1593835889,1593835895,1593835896,1593835897
2022-02-03,883180.0,86400.0,100.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883181.0,86400.0,100.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,325.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883182.0,86400.0,100.0,0.0,0.0,0.0,75.0,0.0,,,,,,,,,,,,,,,,,,86395.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883183.0,86400.0,100.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883184.0,86400.0,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883185.0,86400.0,100.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883186.0,86400.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883187.0,86400.0,100.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,50.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883188.0,86400.0,100.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86395.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883189.0,86400.0,100.0,0.0,0.0,0.0,60.0,0.0,,,,,,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883190.0,86400.0,100.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883191.0,86400.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,60.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883192.0,86400.0,100.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,245.0,0.0,,,,,,,,,,,,,75390.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883193.0,86400.0,100.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,65.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883194.0,79200.0,91.66666666666667,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,77380.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883195.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883196.0,86400.0,100.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,240.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883197.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,225.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883198.0,86400.0,100.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883199.0,86400.0,100.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883200.0,86400.0,100.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,260.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883201.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,225.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883202.0,86400.0,100.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,265.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883203.0,86400.0,100.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,84870.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883204.0,86400.0,100.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
