begintime,sk_object,duration,integrity,M51375C0,M51375C1,M51375C2,M51375C3,M51375C4,M51375C5,M51375C6,M51375C7,M51375C8,M51375C9,M51375C10,M51375C11,M51375C12,M51375C13,M51375C14,M51375C15
2022-03-14 11:00:00,15919.0,60.0,100.0,0.0,0.0,219528.0,2822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4328186.0,59627.0
2022-03-13 02:00:00,15914.0,60.0,100.0,0.0,0.0,234736.0,3017.0,0.0,0.0,0.0,0.0,345770.0,381.0,0.0,0.0,0.0,0.0,3024131503.0,2544585.0
2022-03-15 16:00:00,15937.0,60.0,100.0,53748020.0,604869.0,1285228.0,9996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5680.0,142.0
2022-03-15 04:00:00,15909.0,60.0,100.0,0.0,0.0,218554.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322770.0,59524.0
2022-03-17 02:00:00,15919.0,60.0,100.0,0.0,0.0,218874.0,2814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331810.0,59650.0
2022-03-18 04:00:00,15911.0,60.0,100.0,0.0,0.0,218908.0,2815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4327340.0,59562.0
2022-03-14 03:00:00,15907.0,60.0,100.0,0.0,0.0,216156.0,2779.0,0.0,0.0,0.0,0.0,18895.0,48.0,0.0,0.0,0.0,0.0,1379567240.0,1140709.0
2022-03-14 03:00:00,15950.0,60.0,100.0,7835664.0,93794.0,216716.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 10:00:00,15922.0,60.0,100.0,20678752.0,235742.0,229126.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 19:00:00,15931.0,60.0,100.0,77008672.0,794252.0,234256.0,3011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 10:00:00,15925.0,60.0,100.0,0.0,0.0,200418.0,2576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969630.0,54688.0
2022-03-16 12:00:00,15923.0,60.0,100.0,34478920.0,361421.0,366958.0,3781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:00:00,15950.0,60.0,100.0,13162600.0,152305.0,234702.0,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 00:00:00,15895.0,60.0,100.0,0.0,0.0,198662.0,2554.0,0.0,0.0,0.0,0.0,4490585.0,5291.0,0.0,0.0,0.0,0.0,8751925186.0,7271076.0
2022-03-12 04:00:00,15909.0,60.0,100.0,0.0,0.0,218624.0,2811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322790.0,59524.0
2022-03-18 22:00:00,15921.0,60.0,100.0,0.0,0.0,198274.0,2548.0,0.0,0.0,5966557.0,5845.0,14724213.0,26231.0,0.0,0.0,0.0,0.0,17651594920.0,16994693.0
2022-03-14 21:00:00,15908.0,60.0,100.0,0.0,0.0,186624.0,2402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3613230.0,49695.0
2022-03-15 00:00:00,15905.0,60.0,100.0,0.0,0.0,216762.0,2786.0,0.0,0.0,0.0,0.0,1815856.0,2488.0,0.0,0.0,0.0,0.0,12570066495.0,10296506.0
2022-03-11 19:00:00,15907.0,60.0,100.0,0.0,0.0,216282.0,2780.0,0.0,0.0,0.0,0.0,100801.0,324.0,7324.0,23.0,0.0,0.0,6721894291.0,5076411.0
2022-03-19 10:00:00,15905.0,60.0,100.0,0.0,0.0,216602.0,2784.0,0.0,0.0,1084.0,8.0,10728353.0,14199.0,0.0,0.0,0.0,0.0,15087587954.0,13055394.0
2022-03-17 19:00:00,15924.0,60.0,100.0,41380844.0,453106.0,234416.0,3013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 11:00:00,15924.0,60.0,100.0,39783008.0,436179.0,234382.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 15:00:00,15916.0,60.0,100.0,0.0,0.0,218152.0,2804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306250.0,59326.0
2022-03-11 23:00:00,15916.0,60.0,100.0,0.0,0.0,230318.0,2966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4268140.0,58724.0
2022-03-11 22:00:00,15933.0,60.0,100.0,41604036.0,462085.0,215768.0,2773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 22:00:00,15936.0,60.0,100.0,0.0,0.0,216248.0,2779.0,0.0,0.0,0.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,3129748955.0,2780259.0
2022-03-18 14:00:00,15898.0,60.0,100.0,0.0,0.0,216716.0,2786.0,0.0,0.0,0.0,0.0,14773.0,71.0,0.0,0.0,0.0,0.0,900442823.0,839425.0
2022-03-11 05:00:00,15933.0,60.0,100.0,17858544.0,200166.0,216842.0,2787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 22:00:00,15920.0,60.0,100.0,0.0,0.0,236662.0,3047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4177454.0,57318.0
2022-03-15 21:00:00,15933.0,60.0,100.0,43664572.0,484053.0,216648.0,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
