begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ERAB_REL_ENB_RNL_RED,EPC_EPS_BEARER_REL_REQ_OTH,EPS_BEARER_SETUP_COMPLETIONS,ERAB_REL_HO_PART,ERAB_REL_ENB_INI_S1_PART_RESET,ERAB_REL_SUCC_HO_GERAN,ERAB_REL_MME_INI_S1_PART_RESET,EPC_EPS_BEARER_REL_REQ_RNL,ERAB_REL_ENB_INI_S1_GLOB_RESET,ERAB_REL_MME_INI_S1_GLOB_RESET,ERAB_REL_ENB_RNL_RRNA,EPS_BEARER_SETUP_ATTEMPTS,ERAB_REL_ENB_RNL_INA,EPC_EPS_BEARER_REL_REQ_NORM,ERAB_REL_ENB,ERAB_REL_TEMP_QCI1,ERAB_REL_EPC_PATH_SWITCH,EPC_EPS_BEARER_REL_REQ_DETACH,ERAB_REL_S1_OUTAGE,ERAB_REL_SUCC_HO_UTRAN
2024-03-16,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16305.0,dynamic,100.0,4469.0,0.0,107049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107191.0,96543.0,5625.0,101294.0,0.0,0.0,314.0,0.0,0.0
2024-03-17,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16305.0,dynamic,100.0,4432.0,0.0,106939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107048.0,97208.0,4975.0,101978.0,0.0,0.0,346.0,0.0,0.0
2024-03-09,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16305.0,dynamic,95.83333333333333,4593.0,0.0,106443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106564.0,95924.0,5317.0,100823.0,0.0,0.0,304.0,0.0,0.0
2024-03-23,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16305.0,dynamic,100.0,4482.0,0.0,109797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109953.0,99340.0,5426.0,104103.0,0.0,0.0,310.0,0.0,0.0
2024-03-24,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16305.0,dynamic,100.0,3883.0,0.0,99458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99589.0,89374.0,5852.0,93573.0,0.0,0.0,277.0,0.0,0.0
2024-03-16,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16310.0,dynamic,100.0,1193.0,0.0,13593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13637.0,11113.0,335.0,12372.0,0.0,0.0,36.0,0.0,67.0
2024-03-17,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16310.0,dynamic,100.0,1118.0,0.0,13404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13440.0,10952.0,403.0,12147.0,0.0,0.0,36.0,3.0,105.0
2024-03-09,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16310.0,dynamic,90.97222222222223,1307.0,0.0,11964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11988.0,9621.0,300.0,10992.0,0.0,0.0,30.0,0.0,94.0
2024-03-23,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16310.0,dynamic,97.01388888888889,1068.0,0.0,11024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11065.0,8835.0,333.0,9949.0,0.0,0.0,35.0,0.0,75.0
2024-03-24,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16310.0,dynamic,100.0,1243.0,0.0,12290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12309.0,9788.0,383.0,11094.0,0.0,0.0,29.0,0.0,118.0
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16296.0,dynamic,100.0,14099.0,0.0,279567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280128.0,253339.0,11241.0,268941.0,0.0,0.0,555.0,146.0,0.0
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16296.0,dynamic,95.83333333333333,13080.0,0.0,267218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268002.0,241008.0,12720.0,255912.0,0.0,0.0,581.0,289.0,0.0
2024-03-09,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16296.0,dynamic,95.83333333333333,13881.0,0.0,279237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279765.0,251487.0,12288.0,267158.0,0.0,0.0,1733.0,0.0,0.0
2024-03-23,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16296.0,dynamic,100.0,11608.0,0.0,258009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258403.0,234751.0,10657.0,247742.0,0.0,0.0,852.0,0.0,0.0
2024-03-24,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16296.0,dynamic,100.0,13911.0,0.0,284342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284834.0,258476.0,11620.0,273906.0,0.0,0.0,546.0,0.0,0.0
2024-03-16,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16238.0,dynamic,100.0,8259.0,0.0,153218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153552.0,139376.0,5430.0,147884.0,0.0,0.0,1306.0,0.0,6.0
2024-03-17,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16238.0,dynamic,100.0,7986.0,0.0,147930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148197.0,135267.0,4778.0,143529.0,0.0,0.0,707.0,0.0,9.0
2024-03-09,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16238.0,dynamic,91.04166666666667,7091.0,0.0,132274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132633.0,120559.0,5006.0,127901.0,0.0,1.0,424.0,0.0,7.0
2024-03-23,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16238.0,dynamic,100.0,5723.0,0.0,115070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115376.0,105092.0,4389.0,111019.0,0.0,0.0,651.0,0.0,0.0
2024-03-24,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16238.0,dynamic,100.0,7513.0,0.0,146356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146654.0,134010.0,5426.0,141775.0,0.0,0.0,689.0,0.0,2.0
2024-03-16,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16239.0,dynamic,100.0,5158.0,0.0,100202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100333.0,91123.0,3177.0,96782.0,0.0,0.0,250.0,0.0,0.0
2024-03-17,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16239.0,dynamic,100.0,4628.0,0.0,94040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94166.0,85591.0,3141.0,90783.0,0.0,0.0,241.0,0.0,0.0
2024-03-09,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16239.0,dynamic,95.83333333333333,8518.0,0.0,108415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108729.0,94409.0,4629.0,103510.0,0.0,0.0,259.0,0.0,0.0
2024-03-23,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16239.0,dynamic,100.0,6411.0,0.0,114513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114692.0,103874.0,3547.0,110628.0,0.0,0.0,326.0,0.0,0.0
2024-03-24,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16239.0,dynamic,100.0,4745.0,0.0,95466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95721.0,86342.0,3890.0,91359.0,0.0,0.0,271.0,0.0,0.0
2024-03-16,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16236.0,dynamic,100.0,4035.0,0.0,51994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52059.0,46495.0,1249.0,50591.0,0.0,0.0,164.0,0.0,0.0
2024-03-17,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16236.0,dynamic,100.0,3818.0,0.0,56079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56166.0,50606.0,1407.0,54472.0,0.0,0.0,204.0,7.0,0.0
2024-03-09,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16236.0,dynamic,90.97222222222223,3138.0,0.0,47235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47323.0,42342.0,1476.0,45531.0,0.0,0.0,155.0,0.0,0.0
2024-03-23,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16236.0,dynamic,100.0,3360.0,0.0,45994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46039.0,41442.0,1020.0,44851.0,0.0,0.0,175.0,0.0,0.0
2024-03-24,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16236.0,dynamic,100.0,4060.0,0.0,53980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54028.0,48705.0,1014.0,52809.0,0.0,0.0,156.0,0.0,0.0
2024-03-16,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16240.0,dynamic,100.0,1368.0,0.0,31795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31828.0,30171.0,473.0,31644.0,0.0,0.0,70.0,0.0,12.0
2024-03-17,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16240.0,dynamic,95.83333333333333,1490.0,0.0,31575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31610.0,29920.0,423.0,31509.0,0.0,0.0,65.0,0.0,18.0
2024-03-09,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16240.0,dynamic,95.83333333333333,1189.0,0.0,30515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30652.0,28846.0,725.0,30133.0,0.0,0.0,63.0,0.0,4.0
2024-03-23,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16240.0,dynamic,100.0,1264.0,0.0,30769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30965.0,29329.0,494.0,30678.0,0.0,0.0,71.0,2.0,4.0
2024-03-24,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16240.0,dynamic,100.0,999.0,0.0,24503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24936.0,23370.0,227.0,24452.0,0.0,0.0,53.0,0.0,20.0
2024-03-16,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16293.0,dynamic,97.15277777777777,1473.0,0.0,6032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6073.0,4284.0,172.0,5774.0,0.0,0.0,25.0,2.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16293.0,dynamic,95.83333333333333,1603.0,0.0,7249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7311.0,5378.0,204.0,7004.0,0.0,0.0,20.0,4.0,0.0
2024-03-09,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16293.0,dynamic,95.83333333333333,1827.0,0.0,8318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8390.0,6239.0,206.0,8087.0,0.0,0.0,20.0,0.0,0.0
2024-03-23,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16293.0,dynamic,100.0,1796.0,0.0,8589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8645.0,6459.0,282.0,8278.0,0.0,0.0,30.0,0.0,0.0
2024-03-24,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16293.0,dynamic,100.0,1314.0,0.0,6717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6786.0,5175.0,179.0,6508.0,0.0,0.0,15.0,0.0,0.0
2024-03-16,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16307.0,dynamic,100.0,725.0,0.0,2972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,1410.0,127.0,2172.0,0.0,0.0,7.0,0.0,49.0
2024-03-17,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16307.0,dynamic,100.0,1156.0,0.0,3797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3866.0,1783.0,157.0,2988.0,0.0,0.0,7.0,1.0,29.0
2024-03-09,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16307.0,dynamic,90.97222222222223,1473.0,0.0,3969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0,1274.0,227.0,2811.0,0.0,0.0,6.0,0.0,61.0
2024-03-23,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16307.0,dynamic,100.0,1013.0,0.0,4074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4157.0,1841.0,220.0,2901.0,0.0,0.0,12.0,0.0,34.0
2024-03-24,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16307.0,dynamic,100.0,1677.0,0.0,4048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4111.0,1704.0,123.0,3430.0,0.0,0.0,9.0,0.0,59.0
2024-03-16,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16313.0,dynamic,100.0,3000.0,0.0,6129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6138.0,2963.0,158.0,5969.0,0.0,0.0,2.0,0.0,0.0
2024-03-17,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16313.0,dynamic,100.0,4178.0,0.0,7221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7234.0,2903.0,135.0,7081.0,0.0,0.0,1.0,2.0,0.0
2024-03-09,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16313.0,dynamic,91.04166666666667,6549.0,0.0,12169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12384.0,5320.0,190.0,11966.0,0.0,0.0,3.0,0.0,5.0
2024-03-23,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16313.0,dynamic,100.0,3429.0,0.0,8275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8295.0,4691.0,150.0,8123.0,0.0,0.0,5.0,0.0,0.0
2024-03-24,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16313.0,dynamic,100.0,2800.0,0.0,5928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5958.0,2988.0,132.0,5789.0,0.0,0.0,2.0,0.0,2.0
2024-03-16,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16315.0,dynamic,98.68055555555556,15115.0,0.0,303834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304569.0,273487.0,12944.0,289320.0,0.0,0.0,870.0,0.0,0.0
2024-03-17,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16315.0,dynamic,95.48611111111111,13931.0,0.0,274217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274925.0,244241.0,13956.0,258901.0,0.0,0.0,832.0,0.0,0.0
2024-03-09,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16315.0,dynamic,78.40277777777777,11730.0,0.0,228087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228696.0,204672.0,10056.0,216905.0,0.0,0.0,698.0,3.0,0.0
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16315.0,dynamic,97.5,15445.0,0.0,303598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304416.0,274207.0,12240.0,290376.0,0.0,0.0,920.0,0.0,0.0
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16315.0,dynamic,98.75,13857.0,0.0,296399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297209.0,267679.0,12287.0,282434.0,0.0,0.0,838.0,0.0,0.0
2024-03-16,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16317.0,dynamic,100.0,3665.0,0.0,68413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68508.0,63209.0,1458.0,67098.0,0.0,0.0,183.0,0.0,89.0
2024-03-17,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16317.0,dynamic,95.83333333333333,4149.0,0.0,74650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74769.0,68543.0,1698.0,72918.0,0.0,0.0,161.0,0.0,105.0
2024-03-09,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16317.0,dynamic,95.83333333333333,3862.0,0.0,84474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84858.0,78281.0,2332.0,82405.0,0.0,0.0,190.0,0.0,85.0
2024-03-23,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16317.0,dynamic,100.0,3639.0,0.0,89041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89749.0,82348.0,1683.0,86218.0,0.0,0.0,1377.0,7.0,132.0
2024-03-24,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16317.0,dynamic,100.0,3036.0,0.0,64521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65361.0,59869.0,1376.0,63100.0,0.0,0.0,163.0,0.0,122.0
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16325.0,dynamic,97.22222222222223,2731.0,0.0,27499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27587.0,23689.0,1162.0,26553.0,0.0,0.0,103.0,12.0,0.0
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16325.0,dynamic,95.83333333333333,2855.0,0.0,29511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29655.0,25818.0,1137.0,28798.0,0.0,0.0,98.0,29.0,0.0
2024-03-09,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16325.0,dynamic,95.83333333333333,2997.0,0.0,29377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29505.0,24873.0,1642.0,28019.0,0.0,0.0,87.0,0.0,0.0
2024-03-23,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16325.0,dynamic,100.0,2975.0,0.0,29966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30093.0,25849.0,1367.0,28963.0,0.0,0.0,113.0,0.0,0.0
2024-03-24,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16325.0,dynamic,100.0,3283.0,0.0,26845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26970.0,22438.0,1156.0,25896.0,0.0,0.0,110.0,3.0,0.0
2024-03-16,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16303.0,dynamic,100.0,5718.0,0.0,96074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96312.0,87570.0,3410.0,93569.0,0.0,0.0,726.0,0.0,0.0
2024-03-17,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16303.0,dynamic,100.0,6594.0,0.0,108647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108800.0,99616.0,3122.0,106502.0,0.0,0.0,741.0,29.0,0.0
2024-03-09,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16303.0,dynamic,91.04166666666667,5735.0,0.0,96356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96542.0,88621.0,2713.0,94636.0,0.0,1.0,394.0,0.0,0.0
2024-03-23,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16303.0,dynamic,100.0,6272.0,0.0,112653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112931.0,102335.0,4017.0,109014.0,0.0,0.0,1031.0,0.0,0.0
2024-03-24,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16303.0,dynamic,100.0,4972.0,0.0,94236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94457.0,86571.0,3048.0,91809.0,0.0,0.0,703.0,0.0,0.0
2024-03-16,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16312.0,dynamic,100.0,2610.0,0.0,28271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28434.0,22828.0,2228.0,25584.0,0.0,0.0,82.0,0.0,93.0
2024-03-17,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16312.0,dynamic,100.0,2781.0,0.0,30969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31124.0,24884.0,2492.0,27819.0,0.0,0.0,94.0,13.0,85.0
