NE Name,fdn,BSCFLAG,CICNO,DPCGIDX,MOIndex,OPCIDX,OPMODE,PN,SN,SRN,STCIC,TSN,TSTYPE,className,name,neID
FTBSC02,"NE=280,AE1T1=10_14_0_28",MAINBSC,348,0,26_0_14_10,0,MODSGLCIC,10,14,0,320,28,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=10,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_16",MAINBSC,5744,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,16,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=10_14_0_29",MAINBSC,349,0,26_0_14_10,0,MODSGLCIC,10,14,0,320,29,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=10,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_17",MAINBSC,5745,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,17,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=10_14_0_30",MAINBSC,350,0,26_0_14_10,0,MODSGLCIC,10,14,0,320,30,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=10,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_18",MAINBSC,5746,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,18,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=10_14_0_31",MAINBSC,351,0,26_0_14_10,0,MODSGLCIC,10,14,0,320,31,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=10,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_19",MAINBSC,5747,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,19,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_1",MAINBSC,353,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,1,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_20",MAINBSC,5748,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,20,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_2",MAINBSC,354,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,2,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_21",MAINBSC,5749,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,21,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_3",MAINBSC,355,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,3,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_22",MAINBSC,5750,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,22,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_4",MAINBSC,356,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,4,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_23",MAINBSC,5751,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,23,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_5",MAINBSC,357,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,5,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_6",MAINBSC,358,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,6,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_7",MAINBSC,359,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,7,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_8",MAINBSC,360,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,8,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_9",MAINBSC,361,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,9,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_24",MAINBSC,5752,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,24,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_10",MAINBSC,362,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,10,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_11",MAINBSC,363,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,11,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_25",MAINBSC,5753,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,25,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_12",MAINBSC,364,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,12,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_26",MAINBSC,5754,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,26,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_13",MAINBSC,365,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,13,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_27",MAINBSC,5755,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,27,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_14",MAINBSC,366,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,14,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_28",MAINBSC,5756,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,28,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_15",MAINBSC,367,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,15,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_29",MAINBSC,5757,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,29,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_16",MAINBSC,368,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,16,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_30",MAINBSC,5758,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,30,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_17",MAINBSC,369,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,17,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=179_14_0_31",MAINBSC,5759,0,26_0_14_179,0,MODSGLCIC,179,14,0,5728,31,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=179,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_18",MAINBSC,370,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,18,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_19",MAINBSC,371,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,19,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_1",MAINBSC,5761,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,1,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_20",MAINBSC,372,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,20,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_2",MAINBSC,5762,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,2,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_21",MAINBSC,373,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,21,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_3",MAINBSC,5763,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,3,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_22",MAINBSC,374,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,22,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_4",MAINBSC,5764,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,4,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_23",MAINBSC,375,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,23,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_5",MAINBSC,5765,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,5,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_24",MAINBSC,376,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,24,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_6",MAINBSC,5766,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,6,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_25",MAINBSC,377,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,25,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_7",MAINBSC,5767,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,7,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_26",MAINBSC,378,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,26,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_8",MAINBSC,5768,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,8,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_27",MAINBSC,379,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,27,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_9",MAINBSC,5769,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,9,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_28",MAINBSC,380,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,28,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_10",MAINBSC,5770,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,10,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_11",MAINBSC,5771,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,11,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_12",MAINBSC,5772,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,12,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_29",MAINBSC,381,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,29,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_13",MAINBSC,5773,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,13,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_30",MAINBSC,382,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,30,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_14",MAINBSC,5774,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,14,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=11_14_0_31",MAINBSC,383,0,26_0_14_11,0,MODSGLCIC,11,14,0,352,31,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=11,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_15",MAINBSC,5775,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,15,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_1",MAINBSC,385,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,1,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_16",MAINBSC,5776,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,16,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_2",MAINBSC,386,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,2,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_17",MAINBSC,5777,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,17,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_3",MAINBSC,387,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,3,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_18",MAINBSC,5778,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,18,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_4",MAINBSC,388,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,4,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_19",MAINBSC,5779,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,19,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_5",MAINBSC,389,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,5,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_20",MAINBSC,5780,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,20,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_6",MAINBSC,390,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,6,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_21",MAINBSC,5781,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,21,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_7",MAINBSC,391,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,7,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_22",MAINBSC,5782,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,22,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_8",MAINBSC,392,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,8,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_23",MAINBSC,5783,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,23,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_9",MAINBSC,393,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,9,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_10",MAINBSC,394,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,10,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_11",MAINBSC,395,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,11,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_24",MAINBSC,5784,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,24,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_12",MAINBSC,396,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,12,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_25",MAINBSC,5785,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,25,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_13",MAINBSC,397,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,13,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_26",MAINBSC,5786,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,26,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_14",MAINBSC,398,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,14,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_27",MAINBSC,5787,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,27,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_15",MAINBSC,399,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,15,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_28",MAINBSC,5788,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,28,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_16",MAINBSC,400,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,16,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_29",MAINBSC,5789,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,29,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_17",MAINBSC,401,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,17,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_30",MAINBSC,5790,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,30,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_18",MAINBSC,402,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,18,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=180_14_0_31",MAINBSC,5791,0,26_0_14_180,0,MODSGLCIC,180,14,0,5760,31,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=180,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_19",MAINBSC,403,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,19,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_1",MAINBSC,5793,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,1,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_20",MAINBSC,404,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,20,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_2",MAINBSC,5794,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,2,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_21",MAINBSC,405,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,21,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_3",MAINBSC,5795,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,3,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_22",MAINBSC,406,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,22,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_4",MAINBSC,5796,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,4,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_23",MAINBSC,407,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,23,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_5",MAINBSC,5797,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,5,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_24",MAINBSC,408,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,24,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_6",MAINBSC,5798,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,6,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_25",MAINBSC,409,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,25,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_7",MAINBSC,5799,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,7,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
