begintime,duration,object,20001167,20001168,20001169,20001170
2021-09-26 20:15:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM001,ManagedElement=1,NodeBFunction=1,Sector=4,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['8389.0', '465.0', '130.0', '11.0', '0.0', '1.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '1.0', '0.0', '0.0', '1.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '23.0', '559.0', '93.0', '1.0', '66.0', '12.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '31.0', '313.0', '249.0', '101.0', '37.0', '12.0', '8.0', '1.0', '2.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 20:15:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=1,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['4913.0', '2527.0', '1100.0', '332.0', '92.0', '25.0', '5.0', '3.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '1.0', '1.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '1461.0', '1414.0', '2005.0', '633.0', '161.0', '85.0', '59.0', '56.0', '0.0', '47.0', '15.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '171.0', '2323.0', '1693.0', '900.0', '357.0', '178.0', '127.0', '71.0', '59.0', '56.0', '43.0', '39.0', '21.0', '18.0', '2.0', '2.0', '1.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 20:15:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=1,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['5010.0', '2397.0', '1088.0', '356.0', '102.0', '30.0', '7.0', '0.0', '1.0', '2.0', '1.0', '1.0', '2.0', '2.0', '0.0', '0.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '966.0', '1337.0', '1756.0', '497.0', '1199.0', '75.0', '25.0', '3.0', '0.0', '259.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '164.0', '2117.0', '1610.0', '943.0', '507.0', '241.0', '169.0', '101.0', '84.0', '62.0', '36.0', '48.0', '35.0', '32.0', '6.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM001,ManagedElement=1,NodeBFunction=1,Sector=3,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['2246.0', '2504.0', '1977.0', '1170.0', '593.0', '314.0', '121.0', '47.0', '16.0', '8.0', '3.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '476.0', '4524.0', '3680.0', '2322.0', '1435.0', '1021.0', '341.0', '27.0', '71.0', '918.0', '4.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '437.0', '4875.0', '3819.0', '2142.0', '1108.0', '623.0', '434.0', '301.0', '276.0', '215.0', '224.0', '204.0', '140.0', '88.0', '34.0', '10.0', '4.0', '1.0', '1.0', '0.0', '1.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM001,ManagedElement=1,NodeBFunction=1,Sector=3,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['7380.0', '1129.0', '393.0', '71.0', '20.0', '6.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '7.0', '639.0', '657.0', '284.0', '498.0', '15.0', '39.0', '2.0', '28.0', '22.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '64.0', '758.0', '606.0', '364.0', '186.0', '89.0', '45.0', '29.0', '28.0', '16.0', '10.0', '1.0', '4.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM001,ManagedElement=1,NodeBFunction=1,Sector=4,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['6250.0', '2001.0', '619.0', '115.0', '14.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '20.0', '38.0', '1023.0', '1297.0', '1016.0', '188.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '7.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '118.0', '1526.0', '1086.0', '504.0', '188.0', '81.0', '43.0', '23.0', '20.0', '18.0', '13.0', '1.0', '0.0', '0.0', '1.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM001,ManagedElement=1,NodeBFunction=1,Sector=4,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['8546.0', '340.0', '91.0', '9.0', '4.0', '1.0', '1.0', '1.0', '1.0', '1.0', '0.0', '0.0', '1.0', '1.0', '0.0', '0.0', '3.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '0.0', '0.0', '310.0', '0.0', '236.0', '4.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '21.0', '204.0', '139.0', '89.0', '33.0', '22.0', '8.0', '10.0', '10.0', '5.0', '4.0', '2.0', '4.0', '3.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=1,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['6381.0', '1820.0', '637.0', '133.0', '25.0', '4.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '1070.0', '1456.0', '781.0', '100.0', '46.0', '38.0', '1.0', '34.0', '0.0', '7.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '101.0', '1233.0', '902.0', '576.0', '340.0', '153.0', '97.0', '48.0', '38.0', '24.0', '21.0', '18.0', '5.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=1,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['7322.0', '1267.0', '348.0', '51.0', '7.0', '1.0', '1.0', '1.0', '0.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '7.0', '312.0', '695.0', '184.0', '377.0', '496.0', '2.0', '9.0', '0.0', '14.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '74.0', '901.0', '633.0', '307.0', '79.0', '28.0', '17.0', '19.0', '12.0', '7.0', '12.0', '18.0', '1.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 20:15:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=2,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['6413.0', '1547.0', '791.0', '184.0', '39.0', '7.0', '1.0', '0.0', '2.0', '2.0', '0.0', '1.0', '0.0', '1.0', '0.0', '2.0', '5.0', '3.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '1621.0', '1501.0', '235.0', '376.0', '0.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '68.0', '1168.0', '935.0', '537.0', '289.0', '168.0', '109.0', '85.0', '74.0', '65.0', '65.0', '78.0', '67.0', '41.0', '10.0', '7.0', '3.0', '1.0', '0.0', '0.0', '0.0']"
2021-09-26 20:15:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=2,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['7415.0', '1071.0', '413.0', '77.0', '18.0', '5.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '372.0', '1382.0', '25.0', '354.0', '1.0', '1.0', '0.0', '3.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '45.0', '625.0', '489.0', '284.0', '142.0', '106.0', '78.0', '77.0', '66.0', '52.0', '59.0', '54.0', '43.0', '27.0', '6.0', '3.0', '1.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 20:15:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=3,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['3913.0', '2577.0', '1566.0', '585.0', '233.0', '74.0', '30.0', '9.0', '5.0', '4.0', '2.0', '0.0', '1.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '1057.0', '5289.0', '1266.0', '942.0', '3.0', '0.0', '148.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '226.0', '2695.0', '2171.0', '1353.0', '792.0', '451.0', '279.0', '212.0', '166.0', '109.0', '100.0', '80.0', '61.0', '63.0', '18.0', '4.0', '0.0', '1.0', '0.0', '0.0', '0.0']"
2021-09-26 20:15:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=3,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['3545.0', '2487.0', '1697.0', '805.0', '313.0', '100.0', '36.0', '5.0', '5.0', '1.0', '2.0', '0.0', '2.0', '1.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '1010.0', '5082.0', '1941.0', '2025.0', '4.0', '0.0', '16.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '197.0', '2804.0', '2186.0', '1444.0', '855.0', '545.0', '423.0', '310.0', '267.0', '263.0', '288.0', '237.0', '188.0', '101.0', '32.0', '8.0', '4.0', '2.0', '2.0', '0.0', '3.0']"
2021-09-26 20:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM001,ManagedElement=1,NodeBFunction=1,Sector=1,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['6137.0', '1907.0', '723.0', '162.0', '54.0', '11.0', '1.0', '0.0', '0.0', '2.0', '0.0', '1.0', '0.0', '1.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '82.0', '539.0', '161.0', '22.0', '332.0', '182.0', '936.0', '1146.0', '483.0', '112.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '120.0', '1538.0', '1048.0', '543.0', '204.0', '95.0', '63.0', '71.0', '73.0', '68.0', '61.0', '46.0', '45.0', '36.0', '6.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 20:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM001,ManagedElement=1,NodeBFunction=1,Sector=1,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['7662.0', '1013.0', '277.0', '36.0', '4.0', '0.0', '0.0', '1.0', '1.0', '2.0', '0.0', '0.0', '0.0', '2.0', '0.0', '0.0', '0.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '3.0', '46.0', '369.0', '16.0', '7.0', '669.0', '267.0', '205.0', '78.0', '16.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '53.0', '658.0', '470.0', '248.0', '110.0', '51.0', '35.0', '22.0', '17.0', '12.0', '1.0', '5.0', '4.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=2,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['7211.0', '1262.0', '455.0', '50.0', '18.0', '2.0', '1.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '629.0', '1153.0', '89.0', '495.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '71.0', '987.0', '681.0', '350.0', '144.0', '58.0', '30.0', '13.0', '11.0', '13.0', '9.0', '8.0', '4.0', '2.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=2,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['7633.0', '1044.0', '284.0', '32.0', '3.0', '0.0', '0.0', '0.0', '1.0', '0.0', '0.0', '1.0', '1.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '205.0', '782.0', '16.0', '686.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '57.0', '742.0', '565.0', '220.0', '76.0', '20.0', '8.0', '5.0', '5.0', '0.0', '1.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=3,Carrier=1,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['5550.0', '2096.0', '987.0', '263.0', '72.0', '19.0', '7.0', '2.0', '1.0', '0.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '1.0', '0.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '901.0', '1786.0', '953.0', '767.0', '1.0', '419.0', '313.0', '4.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '141.0', '1770.0', '1382.0', '819.0', '399.0', '202.0', '131.0', '76.0', '65.0', '58.0', '52.0', '42.0', '36.0', '11.0', '5.0', '3.0', '1.0', '1.0', '0.0', '0.0', '0.0']"
2021-09-26 21:30:00,900,"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=KSHRNC01,MeContext=BOM002,ManagedElement=1,NodeBFunction=1,Sector=3,Carrier=2,Prach=1","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['4469.0', '2343.0', '1396.0', '529.0', '185.0', '43.0', '20.0', '6.0', '4.0', '2.0', '2.0', '0.0', '1.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['464.0', '513.0', '3552.0', '1454.0', '1352.0', '8.0', '40.0', '702.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '178.0', '2263.0', '1691.0', '1098.0', '660.0', '446.0', '310.0', '260.0', '213.0', '171.0', '106.0', '100.0', '98.0', '59.0', '30.0', '5.0', '1.0', '1.0', '0.0', '0.0', '0.0']"
