begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,UL_PRB_UTIL_TTI_MEAN
2022-03-13,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16743.0,dynamic,100.0,124.5625
2022-03-13,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16761.0,dynamic,100.0,10.166666666666666
2022-03-13,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16739.0,dynamic,100.0,33.072916666666664
2022-03-13,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16712.0,dynamic,100.0,4.979166666666667
2022-03-13,"MRBTS-5084,LNBTS-5084,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16710.0,dynamic,100.0,125.19791666666667
2022-03-13,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16722.0,dynamic,100.0,27.166666666666668
2022-03-13,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16723.0,dynamic,100.0,174.82291666666666
2022-03-13,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16772.0,dynamic,100.0,11.9375
2022-03-13,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16715.0,dynamic,100.0,181.86458333333334
2022-03-13,"MRBTS-5085,LNBTS-5085,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16756.0,dynamic,100.0,13.645833333333334
2022-03-13,"MRBTS-5085,LNBTS-5085,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16775.0,dynamic,100.0,10.5625
2022-03-13,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16702.0,dynamic,100.0,21.041666666666668
2022-03-13,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16737.0,dynamic,100.0,8.59375
2022-03-13,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16717.0,dynamic,100.0,72.75
2022-03-13,"MRBTS-5086,LNBTS-5086,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16699.0,dynamic,100.0,10.197916666666666
2022-03-13,"MRBTS-5086,LNBTS-5086,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16766.0,dynamic,100.0,96.72916666666667
2022-03-13,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16750.0,dynamic,100.0,6.25
2022-03-13,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16705.0,dynamic,100.0,93.96875
2022-03-13,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16706.0,dynamic,100.0,92.71875
2022-03-13,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16789.0,dynamic,100.0,39.9375
2022-03-13,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16777.0,dynamic,100.0,165.82291666666666
2022-03-13,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16708.0,dynamic,100.0,11.322916666666666
2022-03-13,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16778.0,dynamic,100.0,76.89583333333333
2022-03-13,"MRBTS-5090,LNBTS-5090,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16711.0,dynamic,100.0,57.708333333333336
2022-03-13,"MRBTS-5090,LNBTS-5090,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16768.0,dynamic,100.0,489.1666666666667
2022-03-13,"MRBTS-5090,LNBTS-5090,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16765.0,dynamic,100.0,67.01041666666667
2022-03-13,"MRBTS-5090,LNBTS-5090,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16788.0,dynamic,100.0,381.3541666666667
2022-03-13,"MRBTS-5091,LNBTS-5091,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16716.0,dynamic,100.0,14.645833333333334
2022-03-13,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16701.0,dynamic,100.0,49.677083333333336
2022-03-13,"MRBTS-5091,LNBTS-5091,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16774.0,dynamic,100.0,69.02083333333333
2022-03-13,"MRBTS-5102,LNBTS-5102,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16762.0,dynamic,100.0,48.354166666666664
2022-03-13,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16776.0,dynamic,100.0,15.625
2022-03-13,"MRBTS-5102,LNBTS-5102,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16758.0,dynamic,100.0,56.65625
2022-03-13,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16747.0,dynamic,97.5,27.4375
2022-03-13,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16767.0,dynamic,97.5,277.9583333333333
2022-03-13,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16779.0,dynamic,97.5,74.63541666666667
2022-03-13,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16713.0,dynamic,97.5,432.4270833333333
2022-03-13,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16760.0,dynamic,97.5,246.5625
2022-03-13,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16764.0,dynamic,97.5,110.71875
2022-03-14,"MRBTS-5023,LNBTS-5023,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16738.0,dynamic,100.0,65.84375
2022-03-14,"MRBTS-5023,LNBTS-5023,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16749.0,dynamic,100.0,284.5104166666667
2022-03-14,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16732.0,dynamic,100.0,33.760416666666664
2022-03-14,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16790.0,dynamic,100.0,159.22916666666666
2022-03-14,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16703.0,dynamic,100.0,49.385416666666664
2022-03-14,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16755.0,dynamic,100.0,216.08333333333334
2022-03-14,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16721.0,dynamic,100.0,87.91666666666667
2022-03-14,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16718.0,dynamic,100.0,349.4895833333333
2022-03-14,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16763.0,dynamic,100.0,42.520833333333336
2022-03-14,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16771.0,dynamic,100.0,255.75
2022-03-14,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16729.0,dynamic,100.0,44.947916666666664
2022-03-14,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16704.0,dynamic,100.0,207.625
2022-03-14,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16757.0,dynamic,100.0,17.229166666666668
2022-03-14,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16783.0,dynamic,100.0,188.67708333333334
2022-03-14,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16785.0,dynamic,100.0,36.604166666666664
2022-03-14,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16753.0,dynamic,100.0,536.0
2022-03-14,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16730.0,dynamic,100.0,103.57291666666667
2022-03-14,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16759.0,dynamic,100.0,332.9791666666667
2022-03-14,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16752.0,dynamic,100.0,5.729166666666667
2022-03-14,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16725.0,dynamic,100.0,44.5625
2022-03-14,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16720.0,dynamic,100.0,25.052083333333332
2022-03-14,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16787.0,dynamic,100.0,261.875
2022-03-14,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16770.0,dynamic,100.0,2.8958333333333335
2022-03-14,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16746.0,dynamic,100.0,82.01041666666667
2022-03-14,"MRBTS-5062,LNBTS-5062,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16784.0,dynamic,100.0,8.40625
2022-03-14,"MRBTS-5062,LNBTS-5062,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16782.0,dynamic,100.0,190.85416666666666
2022-03-14,"MRBTS-5062,LNBTS-5062,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16734.0,dynamic,100.0,5.416666666666667
2022-03-14,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16754.0,dynamic,100.0,58.697916666666664
2022-03-14,"MRBTS-5062,LNBTS-5062,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16714.0,dynamic,100.0,5.739583333333333
2022-03-14,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16724.0,dynamic,100.0,129.60416666666666
2022-03-14,"MRBTS-5078,LNBTS-5078,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16769.0,dynamic,100.0,56.8125
2022-03-14,"MRBTS-5078,LNBTS-5078,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16741.0,dynamic,100.0,272.1770833333333
2022-03-14,"MRBTS-5078,LNBTS-5078,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16733.0,dynamic,100.0,18.083333333333332
2022-03-14,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16736.0,dynamic,100.0,181.0625
2022-03-14,"MRBTS-5078,LNBTS-5078,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16728.0,dynamic,100.0,32.447916666666664
2022-03-14,"MRBTS-5078,LNBTS-5078,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16742.0,dynamic,100.0,155.54166666666666
2022-03-14,"MRBTS-5079,LNBTS-5079,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16751.0,dynamic,100.0,29.354166666666668
2022-03-14,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16781.0,dynamic,100.0,246.53125
2022-03-14,"MRBTS-5079,LNBTS-5079,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16719.0,dynamic,100.0,11.5
2022-03-14,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16727.0,dynamic,100.0,145.875
2022-03-14,"MRBTS-5079,LNBTS-5079,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16735.0,dynamic,100.0,12.510416666666666
2022-03-14,"MRBTS-5079,LNBTS-5079,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16740.0,dynamic,100.0,100.42708333333333
2022-03-14,"MRBTS-5080,LNBTS-5080,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16773.0,dynamic,100.0,20.760416666666668
2022-03-14,"MRBTS-5080,LNBTS-5080,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16731.0,dynamic,100.0,152.41666666666666
2022-03-14,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16745.0,dynamic,100.0,112.98958333333333
2022-03-14,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16707.0,dynamic,100.0,14.15625
2022-03-14,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16748.0,dynamic,100.0,207.5
2022-03-14,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16786.0,dynamic,100.0,81.70833333333333
2022-03-14,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16726.0,dynamic,100.0,517.3020833333334
2022-03-14,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16744.0,dynamic,100.0,27.947916666666668
2022-03-14,"MRBTS-5081,LNBTS-5081,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16700.0,dynamic,100.0,240.59375
2022-03-14,"MRBTS-5082,LNBTS-5082,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16780.0,dynamic,100.0,49.458333333333336
2022-03-14,"MRBTS-5082,LNBTS-5082,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16709.0,dynamic,100.0,4.885416666666667
2022-03-14,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16698.0,dynamic,100.0,7.479166666666667
2022-03-14,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16743.0,dynamic,100.0,118.33333333333333
2022-03-14,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16761.0,dynamic,100.0,8.083333333333334
2022-03-14,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16739.0,dynamic,100.0,24.71875
2022-03-14,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16712.0,dynamic,100.0,21.052083333333332
2022-03-14,"MRBTS-5084,LNBTS-5084,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16710.0,dynamic,100.0,129.25
2022-03-14,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16722.0,dynamic,100.0,20.958333333333332
2022-03-14,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16723.0,dynamic,100.0,180.39583333333334
2022-03-14,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16772.0,dynamic,100.0,12.489583333333334
2022-03-14,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16715.0,dynamic,100.0,176.69791666666666
2022-03-14,"MRBTS-5085,LNBTS-5085,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16756.0,dynamic,100.0,27.208333333333332
2022-03-14,"MRBTS-5085,LNBTS-5085,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16775.0,dynamic,100.0,2.7916666666666665
2022-03-14,"MRBTS-5085,LNBTS-5085,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16702.0,dynamic,100.0,22.583333333333332
2022-03-14,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16737.0,dynamic,100.0,11.28125
2022-03-14,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16717.0,dynamic,100.0,65.15625
2022-03-14,"MRBTS-5086,LNBTS-5086,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16699.0,dynamic,100.0,17.739583333333332
2022-03-14,"MRBTS-5086,LNBTS-5086,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16766.0,dynamic,100.0,100.8125
2022-03-14,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16750.0,dynamic,100.0,6.645833333333333
2022-03-14,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16705.0,dynamic,100.0,68.15625
2022-03-14,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16706.0,dynamic,100.0,170.5
2022-03-14,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16789.0,dynamic,100.0,36.270833333333336
2022-03-14,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16777.0,dynamic,100.0,148.48958333333334
2022-03-14,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16708.0,dynamic,100.0,8.03125
2022-03-14,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16778.0,dynamic,100.0,76.17708333333333
2022-03-14,"MRBTS-5090,LNBTS-5090,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16711.0,dynamic,100.0,49.052083333333336
2022-03-14,"MRBTS-5090,LNBTS-5090,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16768.0,dynamic,100.0,411.25
2022-03-14,"MRBTS-5090,LNBTS-5090,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16765.0,dynamic,100.0,71.97916666666667
2022-03-14,"MRBTS-5090,LNBTS-5090,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16788.0,dynamic,100.0,362.4895833333333
2022-03-14,"MRBTS-5091,LNBTS-5091,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16716.0,dynamic,100.0,18.760416666666668
2022-03-14,"MRBTS-5091,LNBTS-5091,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16701.0,dynamic,100.0,72.32291666666667
2022-03-14,"MRBTS-5091,LNBTS-5091,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16774.0,dynamic,100.0,81.72916666666667
2022-03-14,"MRBTS-5102,LNBTS-5102,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16762.0,dynamic,100.0,37.791666666666664
2022-03-14,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16776.0,dynamic,100.0,10.09375
2022-03-14,"MRBTS-5102,LNBTS-5102,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16758.0,dynamic,100.0,45.427083333333336
2022-03-14,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16747.0,dynamic,98.75,29.12152777777778
2022-03-14,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16767.0,dynamic,98.75,265.15625
2022-03-14,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16779.0,dynamic,98.75,65.07986111111111
2022-03-14,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16713.0,dynamic,98.75,427.2395833333333
