begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,UL_PRB_UTIL_TTI_MEAN,SINR_PUCCH_LEVEL_17,RSSI_PUCCH_LEVEL_07,UE_PWR_HEADROOM_PUSCH_LEVEL28,RSSI_CELL_PUCCH_LEVEL_4,SINR_PUCCH_LEVEL_11,RSSI_CELL_PUSCH_LEVEL_3,UE_PWR_HEADROOM_PUSCH_LEVEL3,UE_PWR_HEADROOM_PUSCH_LEVEL31,RSSI_CELL_PUCCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_6,RSSI_CELL_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL26,RSSI_PUSCH_LEVEL_02,SINR_PUCCH_LEVEL_6,RSSI_PUCCH_LEVEL_08,UE_PWR_HEADROOM_PUSCH_LEVEL16,SINR_PUSCH_LEVEL_11,SINR_PUCCH_LEVEL_4,RSSI_CELL_PUSCH_LEVEL_6,SINR_PUSCH_LEVEL_7,RSSI_CELL_PUCCH_LEVEL_13,SINR_PUCCH_MIN,RSSI_PUSCH_LEVEL_14,RSSI_CELL_PUSCH_LEVEL_7,RSSI_PUCCH_LEVEL_01,RSSI_CELL_PUCCH_LEVEL_22,UE_PWR_HEADROOM_PUSCH_LEVEL32,RSSI_CELL_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL8,RSSI_PUSCH_LEVEL_19,SINR_PUSCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL29,SINR_PUCCH_LEVEL_1,RSSI_PUSCH_LEVEL_18,SINR_PUSCH_LEVEL_19,RSSI_PUSCH_LEVEL_22,SINR_PUSCH_LEVEL_16,SINR_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL2,SINR_PUCCH_LEVEL_20,SINR_PUCCH_MAX,RSSI_PUCCH_LEVEL_18,SINR_PUSCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL7,RSSI_PUSCH_LEVEL_09,RSSI_CELL_PUSCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL19,SINR_PUSCH_LEVEL_4,UE_PWR_HEADROOM_PUSCH_LEVEL12,RSSI_PUCCH_LEVEL_03,RSSI_CELL_PUSCH_LEVEL_8,RSSI_CELL_PUCCH_LEVEL_16,SINR_PUCCH_LEVEL_10,UE_PWR_HEADROOM_PUSCH_MIN,SINR_PUSCH_AVG,UL_AMC_DOWNGRADE,UE_PWR_HEADROOM_PUSCH_LEVEL30,RSSI_CELL_PUCCH_LEVEL_12,RSSI_PUSCH_LEVEL_04,UE_PWR_HEADROOM_PUSCH_LEVEL1,SINR_PUSCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_7,UE_PWR_HEADROOM_PUSCH_LEVEL11,SINR_PUSCH_LEVEL_17,RSSI_PUCCH_LEVEL_02,RSSI_PUCCH_LEVEL_10,RSSI_PUSCH_LEVEL_03,UE_PWR_HEADROOM_PUSCH_MAX,RSSI_PUSCH_LEVEL_08,SINR_PUSCH_LEVEL_1,RSSI_PUSCH_LEVEL_16,SINR_PUSCH_LEVEL_13,RSSI_CELL_PUSCH_LEVEL_2,RSSI_PUSCH_LEVEL_01,RSSI_PUCCH_MAX,SINR_PUSCH_LEVEL_22,RSSI_PUCCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL27,RSSI_PUCCH_LEVEL_05,UE_PWR_HEADROOM_PUSCH_AVG,RSSI_CELL_PUCCH_LEVEL_8,SINR_PUSCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_17,RSSI_CELL_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_11,RSSI_PUCCH_MIN,RSSI_PUSCH_LEVEL_13,RSSI_CELL_PUCCH_LEVEL_18,UE_PWR_HEADROOM_PUSCH_LEVEL24,AVG_RTWP_RX_ANT_2,UE_PWR_HEADROOM_PUSCH_LEVEL15,SINR_PUCCH_LEVEL_3,SINR_PUSCH_LEVEL_20,SINR_PUCCH_LEVEL_8,SINR_PUCCH_LEVEL_2,UE_PWR_HEADROOM_PUSCH_LEVEL17,RSSI_CELL_PUSCH_LEVEL_5,UE_PWR_HEADROOM_PUSCH_LEVEL6,SINR_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_12,SINR_PUCCH_LEVEL_13,SINR_PUCCH_LEVEL_12,AVG_RTWP_RX_ANT_1,RSSI_PUSCH_LEVEL_17,RSSI_PUCCH_AVG,SINR_PUCCH_LEVEL_15,SINR_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL21,SINR_PUCCH_LEVEL_7,AVG_RTWP_RX_ANT_4,RSSI_PUSCH_MAX,SINR_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_22,SINR_PUSCH_LEVEL_12,RSSI_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL9,RSSI_PUCCH_LEVEL_22,RSSI_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_06,UE_PWR_HEADROOM_PUSCH_LEVEL20,RSSI_PUSCH_LEVEL_11,RSSI_CELL_PUCCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL5,RSSI_CELL_PUCCH_LEVEL_15,RSSI_PUCCH_LEVEL_09,UE_PWR_HEADROOM_PUSCH_LEVEL10,UE_PWR_HEADROOM_PUSCH_LEVEL4,SINR_PUSCH_MAX,RSSI_CELL_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_14,RSSI_PUSCH_LEVEL_12,SINR_PUSCH_LEVEL_15,RSSI_PUCCH_LEVEL_14,RSSI_CELL_PUCCH_MEAN,RSSI_PUCCH_LEVEL_15,UL_AMC_UPGRADE,RSSI_CELL_PUCCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL13,RSSI_CELL_PUCCH_MAX,RSSI_PUCCH_LEVEL_17,UE_PWR_HEADROOM_PUSCH_LEVEL18,SINR_PUSCH_LEVEL_5,SINR_PUCCH_LEVEL_16,UE_PWR_HEADROOM_PUSCH_LEVEL22,RSSI_CELL_PUCCH_LEVEL_5,RSSI_CELL_PUCCH_LEVEL_3,RSSI_CELL_PUCCH_MIN,RSSI_PUSCH_AVG,UE_PWR_HEADROOM_PUSCH_LEVEL14,RSSI_PUCCH_LEVEL_04,SINR_PUCCH_LEVEL_18,RSSI_PUSCH_LEVEL_07,RSSI_PUSCH_LEVEL_21,UL_IOT_PUSCH_DIST_BIN_3,SINR_PUCCH_AVG,AVG_RTWP_RX_ANT_3,RSSI_CELL_PUCCH_LEVEL_10,RSSI_CELL_PUCCH_LEVEL_11,UE_PWR_HEADROOM_PUSCH_LEVEL25,RSSI_CELL_PUCCH_LEVEL_21,RSSI_CELL_PUSCH_LEVEL_9,RSSI_PUSCH_LEVEL_10,RSSI_PUSCH_LEVEL_05,RSSI_CELL_PUSCH_MAX,RSSI_PUCCH_LEVEL_13,RSSI_CELL_PUSCH_MEAN,RSSI_CELL_PUSCH_LEVEL_4,RSSI_PUSCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL23,RSSI_PUSCH_LEVEL_15,SINR_PUSCH_LEVEL_18,SINR_PUCCH_LEVEL_5,SINR_PUSCH_LEVEL_8,RSSI_PUSCH_MIN,SINR_PUSCH_MIN,SINR_PUSCH_LEVEL_3,RSSI_PUSCH_LEVEL_06,SINR_PUSCH_LEVEL_6,RSSI_PUCCH_LEVEL_16,ERAB_MOD_ATT_QCI1,ERAB_REL_ENB_RNL_INA_QCI2,ERAB_MOD_ATT_QCI3
2022-03-13,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16704.0,dynamic,100.0,189.04166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16204.0,dynamic,83.54166666666667,,109098.0,120073.0,0.0,173889.0,155086.0,19902.0,1722.0,0.0,95783.0,7936.0,271685.0,144883.0,11.0,16561.0,29433.0,204255.0,24519.0,13449.0,18112.0,46902.0,16444.0,11164.0,-33.0,96578.0,53637.0,77804.0,116.0,0.0,-130.0,2431.0,26674.0,12066.0,0.0,45761.0,49990.0,111857.0,1705.0,51943.0,6386.0,1073.0,11340.0,39.0,11183.0,28911.0,2339.0,21549.0,71398437.0,20652.0,13096.0,13570.0,18332.0,76431.0,5267.0,118365.0,0.0,14.412698412698413,4803.0,0.0,23109.0,12427.0,819.0,20102.0,211702.0,7509.0,72320.0,9968.0,256816.0,16719.0,51.0,16636.0,96944.0,88545.0,20616.0,14316.0,155637.0,-70.0,90825.0,7225.0,0.0,61733.0,22.57936507936508,179912.0,75719.0,6483.0,4269.0,246770.0,-139.0,63935.0,2537.0,855.0,,29939.0,32922.0,105729.0,64405.0,41351.0,28584.0,32064.0,2471.0,20769.0,188472.0,248731.0,187724.0,,78322.0,-106.24603174603175,198219.0,80975.0,10195.0,44499.0,,-69.0,12012.0,25498.0,15331.0,5495.0,3137.0,28234.0,6786.0,96638.0,10687.0,39633.0,70447819.0,1994.0,6461.0,271873.0,4429.0,1786.0,39.0,84614.0,260978.0,54192.0,35569.0,90089.0,-126.17857142857143,47983.0,57855.0,8772.0,25781.0,-77.0,12925.0,22838.0,15784.0,169140.0,4919.0,243054.0,131309.0,-130.0,-103.53571428571429,32928.0,29202.0,50929.0,11674.0,9984.0,,9.746031746031745,,82048.0,48112.0,290.0,13688.0,98877.0,25616.0,12916.0,-78.0,131624.0,-124.28174603174604,22642.0,23107.0,1395.0,106637.0,89764.0,23600.0,14594.0,-139.0,-42.0,12491.0,11696.0,15167.0,19841.0,,,
2022-03-17,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16154.0,dynamic,95.48611111111111,,3874666.0,11604403.0,145.0,5008551.0,13468389.0,2166026.0,655444.0,1.0,2940273.0,249719.0,7913251.0,5104159.0,1002.0,7123807.0,1329873.0,14477805.0,541625.0,2316732.0,626819.0,2025721.0,5527536.0,471828.0,-51.0,2217643.0,1972372.0,7703351.0,108356.0,4250.0,-130.0,1015018.0,197295.0,2823702.0,78.0,3183840.0,539603.0,2237845.0,26686.0,2357148.0,430203.0,527392.0,768803.0,41.0,265290.0,2194214.0,1032452.0,2136177.0,60667533.0,196849.0,4842554.0,940032.0,1820588.0,2040715.0,197879.0,9109998.0,1.0,3.9565217391304346,553731.0,10.0,1236000.0,3472741.0,887910.0,3888079.0,7235648.0,993200.0,2533682.0,1012901.0,12832363.0,5315855.0,63.0,2132509.0,9681352.0,1473034.0,2105312.0,2331974.0,29310389.0,-57.0,581020.0,235705.0,406.0,5367301.0,16.543478260869566,6984108.0,935623.0,203252.0,202214.0,11446128.0,-139.0,2141673.0,196144.0,11963.0,,641277.0,1589091.0,1766481.0,3878028.0,3068495.0,396352.0,1948811.0,987379.0,1394542.0,7816311.0,15396773.0,13632143.0,,1063265.0,-105.97826086956522,9618975.0,5489369.0,104187.0,2312075.0,,-66.0,2611901.0,254287.0,1956654.0,215775.0,979178.0,969796.0,198514.0,9008987.0,162022.0,2188253.0,27241217.0,849411.0,215755.0,15692799.0,975416.0,736539.0,39.0,1650117.0,14113199.0,2420631.0,2004221.0,2681517.0,-105.6304347826087,1927811.0,1688320.0,267384.0,797878.0,-64.0,466048.0,236889.0,6482266.0,6704951.0,63780.0,6770309.0,4711764.0,-130.0,-114.27173913043478,714998.0,2825588.0,2333393.0,2032298.0,34066.0,,11.076086956521738,,2908170.0,2140848.0,4128.0,207143.0,1942759.0,1920330.0,3053231.0,-77.0,4085280.0,-110.46739130434783,1844387.0,81120.0,33097.0,2126348.0,2134438.0,966995.0,4075862.0,-139.0,-51.0,3959713.0,2579750.0,6570369.0,890646.0,,,
2022-03-13,"MRBTS-5080,LNBTS-5080,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16773.0,dynamic,100.0,30.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16220.0,dynamic,95.83333333333333,,1057816.0,1820766.0,269.0,1843342.0,2193541.0,250690.0,39159.0,0.0,999664.0,51148.0,2512303.0,1238264.0,4603.0,497575.0,195294.0,2691449.0,271814.0,246637.0,80033.0,407841.0,413445.0,173439.0,-45.0,773518.0,469086.0,1269226.0,15749.0,5683.0,-130.0,87705.0,163805.0,231241.0,10.0,546971.0,366379.0,882691.0,31194.0,497855.0,201464.0,27266.0,402599.0,38.0,166989.0,308437.0,108730.0,260839.0,76761407.0,107350.0,280882.0,197156.0,266154.0,615306.0,103328.0,1462041.0,1.0,13.347826086956522,65739.0,0.0,306883.0,272723.0,33048.0,217797.0,2026680.0,156987.0,671660.0,124314.0,2736762.0,398733.0,63.0,242808.0,1024946.0,670571.0,252752.0,244574.0,2204615.0,-63.0,522276.0,126679.0,3326.0,789531.0,24.108695652173914,1764828.0,574709.0,120936.0,79563.0,2576988.0,-139.0,590258.0,116923.0,10742.0,,325554.0,279729.0,838653.0,647805.0,544420.0,207205.0,313807.0,83788.0,432009.0,1880348.0,3116349.0,2523968.0,,591073.0,-104.8804347826087,2183748.0,901377.0,61241.0,378595.0,,-66.0,223447.0,88164.0,229332.0,133943.0,98153.0,270960.0,147105.0,1341709.0,89937.0,385730.0,66070473.0,68519.0,149160.0,3150853.0,132064.0,53032.0,40.0,674900.0,3035503.0,524627.0,346338.0,704940.0,-114.83695652173913,459183.0,377831.0,147494.0,226211.0,-71.0,197939.0,117115.0,426595.0,1641844.0,38793.0,2361050.0,1554357.0,-130.0,-104.76086956521739,276802.0,424961.0,577641.0,216244.0,43905.0,,11.793478260869565,,664021.0,471357.0,5843.0,29058.0,716434.0,276959.0,243732.0,-72.0,1062213.0,-114.6413043478261,244880.0,89721.0,24087.0,836340.0,733930.0,131827.0,321706.0,-139.0,-45.0,205552.0,228524.0,458992.0,279726.0,,,
2022-03-16,"MRBTS-5078,LNBTS-5078,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16741.0,dynamic,100.0,311.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",812.0,dynamic,0.9027777777777778,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5078,LNBTS-5078,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16728.0,dynamic,100.0,52.458333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5023,LNBTS-5023,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16158.0,dynamic,100.0,,2450012.0,5173593.0,180.0,3431968.0,6067149.0,815582.0,124256.0,2.0,2170248.0,529786.0,4757707.0,3115209.0,5223.0,1418201.0,1800380.0,7060852.0,727934.0,752602.0,1310782.0,1238091.0,1243873.0,798376.0,-50.0,2117417.0,1300157.0,2402580.0,355450.0,10100.0,-130.0,280186.0,486975.0,787525.0,101.0,1572854.0,862959.0,2075430.0,133993.0,1672563.0,363318.0,104064.0,977561.0,42.0,772890.0,1179553.0,234269.0,935439.0,70230000.0,318575.0,1092580.0,686099.0,1010537.0,1682875.0,361218.0,5082750.0,1.0,11.65625,209003.0,12.0,1259437.0,976258.0,135596.0,1027239.0,4052740.0,504389.0,2026277.0,587743.0,6686940.0,1337093.0,63.0,769934.0,3372594.0,1524609.0,950115.0,731869.0,6912895.0,-60.0,1382011.0,411890.0,1510.0,2646538.0,24.177083333333332,3856702.0,1115632.0,330535.0,320655.0,6205981.0,-139.0,1814667.0,339118.0,21694.0,,983436.0,1400527.0,1729291.0,3434793.0,1605694.0,579274.0,997336.0,188998.0,2501978.0,4774172.0,6189897.0,5767672.0,,1254891.0,-103.46875,3933703.0,3818753.0,114175.0,2566995.0,,-60.0,755704.0,251573.0,734551.0,353485.0,319838.0,2096722.0,587463.0,4213686.0,184507.0,1379543.0,47674680.0,166769.0,606182.0,7886823.0,383882.0,145104.0,42.0,1635873.0,5571087.0,1723880.0,1278689.0,2368770.0,-105.17708333333333,1696466.0,1136967.0,700253.0,928537.0,-68.0,879261.0,399614.0,1235700.0,3230940.0,68706.0,4358612.0,3044980.0,-130.0,-105.64583333333333,1011809.0,1504423.0,1969975.0,636025.0,211068.0,,10.520833333333334,,2080445.0,1705993.0,12193.0,549705.0,1871801.0,1004599.0,890871.0,-70.0,3044547.0,-109.48958333333333,798312.0,271584.0,42776.0,2120664.0,1914418.0,1576084.0,1053971.0,-139.0,-48.0,946257.0,764292.0,1221282.0,1079115.0,,,
2022-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16146.0,dynamic,97.22222222222223,,303480.0,401170.0,15.0,483146.0,483734.0,81948.0,3206.0,0.0,271959.0,17518.0,646874.0,318284.0,223.0,65329.0,64216.0,583594.0,84238.0,56409.0,39993.0,120635.0,52526.0,91778.0,-35.0,245037.0,136292.0,198495.0,200.0,0.0,-130.0,12072.0,51832.0,53023.0,1.0,120157.0,119168.0,330493.0,3071.0,135293.0,68061.0,2326.0,126851.0,38.0,120749.0,115589.0,6977.0,159383.0,81864134.0,49258.0,36321.0,48971.0,56170.0,193936.0,46611.0,343102.0,0.0,14.34375,11365.0,0.0,116258.0,41590.0,1674.0,42104.0,543258.0,32464.0,200729.0,26056.0,614881.0,51473.0,56.0,61567.0,192494.0,273716.0,145677.0,72279.0,359752.0,-65.0,150635.0,48883.0,49.0,187996.0,25.09375,460308.0,181456.0,37737.0,29543.0,625711.0,-139.0,172894.0,35371.0,6388.0,,74104.0,51935.0,318471.0,164760.0,75485.0,94541.0,105699.0,6264.0,172581.0,468781.0,679938.0,541151.0,,199120.0,-105.23958333333333,545708.0,217111.0,34980.0,105058.0,,-67.0,52702.0,20048.0,57795.0,38946.0,17384.0,83206.0,134248.0,305021.0,49771.0,102970.0,79222345.0,5510.0,157158.0,708537.0,21583.0,4785.0,40.0,262495.0,695221.0,136681.0,96878.0,190884.0,-122.17708333333333,139086.0,119196.0,107675.0,56133.0,-72.0,104294.0,67507.0,63181.0,439740.0,27469.0,626428.0,410679.0,-130.0,-103.5,63507.0,96851.0,201911.0,47722.0,12237.0,,11.21875,,176620.0,135389.0,2421.0,4858.0,334156.0,96022.0,58654.0,-74.0,276186.0,-121.0625,74515.0,27385.0,11233.0,322517.0,237016.0,51787.0,48736.0,-139.0,-40.0,30289.0,51991.0,62294.0,102283.0,,,
2022-03-14,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16167.0,dynamic,100.0,,3095684.0,24039405.0,2336.0,3068851.0,14963229.0,4265314.0,144307.0,159.0,1404089.0,352419.0,7130223.0,8364542.0,14012.0,2531478.0,18737381.0,32374442.0,1215359.0,6844475.0,17505078.0,6914699.0,7000098.0,3497631.0,-46.0,5384796.0,6182847.0,4349030.0,3155.0,136.0,-130.0,1910342.0,157072.0,6576275.0,4707.0,20051509.0,452479.0,1809432.0,3589.0,5011197.0,77684.0,59631.0,318677.0,40.0,2496246.0,6401305.0,1357860.0,7765257.0,33559872.0,471799.0,3919092.0,4254496.0,3365944.0,6553341.0,918432.0,17217810.0,1.0,6.677083333333333,998488.0,1372.0,4915591.0,5700717.0,90021.0,2807968.0,7727597.0,3912366.0,4052471.0,2108424.0,25396469.0,4117785.0,63.0,7554085.0,11414400.0,1812076.0,6431463.0,3191209.0,12252166.0,-59.0,265275.0,953521.0,4388.0,10331649.0,21.760416666666668,8990133.0,434772.0,482739.0,229085.0,21598298.0,-139.0,6204046.0,302553.0,44188.0,,1901067.0,14554030.0,1009131.0,21065898.0,13513908.0,895317.0,6035796.0,947089.0,824703.0,16062748.0,9262319.0,10766560.0,,997145.0,-103.64583333333333,4805852.0,17478729.0,163483.0,21035339.0,,-70.0,6936864.0,28240.0,5928336.0,587892.0,2558077.0,1016474.0,1043400.0,18509181.0,264531.0,7969798.0,15622166.0,593238.0,1417936.0,33428037.0,3150599.0,317198.0,41.0,3822840.0,7163173.0,7844131.0,5253204.0,8424421.0,-102.25,7152475.0,3175558.0,2547347.0,3629018.0,-68.0,4477630.0,534645.0,5203283.0,4050738.0,67278.0,4998825.0,2255336.0,-130.0,-107.35416666666667,2682093.0,5173890.0,1796263.0,7370016.0,13035.0,,2.8333333333333335,,6266968.0,5833457.0,16691.0,70925.0,5805197.0,7089379.0,8067593.0,-79.0,10315927.0,-108.30208333333333,4686856.0,54688.0,34003.0,3626918.0,2598911.0,19866620.0,7534293.0,-139.0,-51.0,2773096.0,8862107.0,5625015.0,4973921.0,,,
2022-03-16,"MRBTS-5079,LNBTS-5079,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16740.0,dynamic,95.69444444444444,125.31521739130434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16187.0,dynamic,100.0,,1061178.0,2278995.0,2342.0,2137185.0,2924182.0,157116.0,26993.0,25.0,1271853.0,27534.0,3049961.0,1387586.0,15428.0,393372.0,481994.0,3171741.0,297601.0,176426.0,179713.0,580648.0,284147.0,182558.0,-54.0,896916.0,533682.0,1351352.0,13610.0,734.0,-130.0,43068.0,225339.0,183646.0,749.0,655691.0,488715.0,1093141.0,13518.0,635100.0,54648.0,23316.0,147130.0,40.0,120681.0,398234.0,40636.0,261462.0,79296520.0,181002.0,291962.0,386738.0,458858.0,679341.0,53214.0,2218116.0,1.0,14.104166666666666,70236.0,118.0,360585.0,193399.0,37138.0,273222.0,2362725.0,157849.0,780072.0,189832.0,3219968.0,291396.0,63.0,187634.0,1069383.0,922949.0,271627.0,125021.0,2163648.0,-62.0,568545.0,57476.0,6407.0,1128860.0,27.333333333333332,1989591.0,667426.0,28391.0,26908.0,2817639.0,-139.0,655039.0,29237.0,59078.0,,272378.0,329810.0,1067698.0,1266058.0,548439.0,243651.0,418240.0,38495.0,339589.0,1993006.0,3435794.0,3006395.0,,781873.0,-105.36458333333333,1974091.0,1495144.0,104171.0,859114.0,,-63.0,181801.0,46055.0,185280.0,25842.0,57987.0,114634.0,87238.0,1786953.0,137278.0,510640.0,66991422.0,39662.0,99694.0,3848191.0,94278.0,32245.0,41.0,810505.0,3017378.0,625075.0,488894.0,865752.0,-115.85416666666667,614445.0,507382.0,124387.0,251577.0,-70.0,191861.0,211525.0,358921.0,1477076.0,89624.0,2879118.0,1873339.0,-130.0,-103.48958333333333,247963.0,702682.0,614910.0,147092.0,35200.0,,10.5625,,829763.0,660269.0,36198.0,21069.0,839326.0,326610.0,198574.0,-72.0,1139585.0,-113.76041666666667,218532.0,102777.0,76729.0,1051947.0,861849.0,319823.0,219900.0,-139.0,-51.0,249531.0,179976.0,346346.0,286737.0,,,
2022-03-13,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16744.0,dynamic,97.01388888888889,29.145833333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
