begintime,object,UL Traffic Volume (GB),DL Traffic Volume (GB)
2022-02-02 01:00:00,3G_KHORTRIGHT_II-33,0.00046984,0.002644867
2022-02-02 01:00:00,3G_KINGHARMAN-11,0.013608789,0.220951274
2022-02-02 01:00:00,3G_KINGHARMAN-12,0.017550148,0.226285061
2022-02-02 01:00:00,3G_KINGHARMAN-13,0.029763194,0.510831326
2022-02-02 01:00:00,3G_KINGHARMAN-14,0.00908344,0.063531432
2022-02-02 01:00:00,3G_KINGHARMAN-21,0.037528011,0.316118432
2022-02-02 01:00:00,3G_KINGHARMAN-22,0.06175839,0.342332527
2022-02-02 01:00:00,3G_KINGHARMAN-23,0.021760478,0.197237093
2022-02-02 01:00:00,3G_KINGHARMAN-24,0.046172962,0.179956857
2022-02-02 01:00:00,3G_KINGHARMAN-31,0.004681094,0.017738364
2022-02-02 01:00:00,3G_KINGHARMAN-32,0.017322927,0.001925424
2022-02-02 01:00:00,3G_KINGHARMAN-33,0.008124941,0.052542191
2022-02-02 01:00:00,3G_KINGHARMAN-34,0.024297991,0.226166361
2022-02-02 01:00:00,3G_KINGHARMAN-41,0.083663871,0.646953852
2022-02-02 01:00:00,3G_KINGHARMAN-42,0.06264807,0.488995824
2022-02-02 01:00:00,3G_KINGHARMAN-43,0.066808417,0.46199
2022-02-02 01:00:00,3G_KINGHARMAN-44,0.074159202,0.376408183
2022-02-02 01:00:00,3G_KINGHARMAN-51,0.028180457,0.341422267
2022-02-02 01:00:00,3G_KINGHARMAN-52,0.030086816,0.305940158
2022-02-02 01:00:00,3G_KINGHARMAN-53,0.015799482,0.167493145
2022-02-02 01:00:00,3G_KINGHARMAN-54,0.010229215,0.060382764
2022-02-02 01:00:00,3G_KINGTOM_II-11,0.095583961,0.687094975
2022-02-02 01:00:00,3G_KINGTOM_II-12,0.089886966,0.738584748
2022-02-02 01:00:00,3G_KINGTOM_II-13,0.063444628,0.684588637
2022-02-02 01:00:00,3G_KINGTOM_II-14,0.00771842,0.023035585
2022-02-02 01:00:00,3G_KINGTOM_II-21,0.098495448,0.496618037
2022-02-02 01:00:00,3G_KINGTOM_II-22,0.059178331,0.496551397
2022-02-02 01:00:00,3G_KINGTOM_II-23,0.041255749,0.371878796
2022-02-02 01:00:00,3G_KINGTOM_II-24,0.004858504,0.046738286
2022-02-02 01:00:00,3G_KINGTOM_II-31,0.626292107,0.789048802
2022-02-02 01:00:00,3G_KINGTOM_II-32,0.148421504,1.118242661
2022-02-02 01:00:00,3G_KINGTOM_II-33,0.080780334,0.686117991
2022-02-02 01:00:00,3G_KINGTOM_II-34,0.032679161,0.206116566
2022-02-02 01:00:00,3G_KINGTOM_II-41,0.025645817,0.442396234
2022-02-02 01:00:00,3G_KINGTOM_II-42,0.016382326,0.223054442
2022-02-02 01:00:00,3G_KINGTOM_II-43,0.028893799,0.388956733
2022-02-02 01:00:00,3G_KINGTOM_II-44,0.00020752,1.0544e-05
2022-02-02 01:00:00,3G_KISSY_II-11,0.041436075,0.37475484
2022-02-02 01:00:00,3G_KISSY_II-12,0.06983343,0.560924345
2022-02-02 01:00:00,3G_KISSY_II-13,0.018748515,0.217399
2022-02-02 01:00:00,3G_KISSY_II-14,0.006347696,0.075959495
2022-02-02 01:00:00,3G_KISSY_II-21,0.068869234,0.203056596
2022-02-02 01:00:00,3G_KISSY_II-22,0.057155438,0.385818151
2022-02-02 01:00:00,3G_KISSY_II-23,0.039991366,0.073891955
2022-02-02 01:00:00,3G_KISSY_II-24,0.036608922,0.104725022
2022-02-02 01:00:00,3G_KISSY_II-31,0.026577307,0.192009238
2022-02-02 01:00:00,3G_KISSY_II-32,0.011842058,0.088927172
2022-02-02 01:00:00,3G_KISSY_II-33,0.017840564,0.078596605
2022-02-02 01:00:00,3G_KISSY_II-34,0.004395924,0.036075999
2022-02-02 01:00:00,3G_KISSY_II-41,0.081481782,0.478491129
2022-02-02 01:00:00,3G_KISSY_II-42,0.072270972,0.840965982
2022-02-02 01:00:00,3G_KISSY_II-43,0.062315719,0.505638151
2022-02-02 01:00:00,3G_KISSY_II-44,0.047395681,0.346811153
2022-02-02 01:00:00,3G_KISSY_II-51,0.052870793,0.279743851
2022-02-02 01:00:00,3G_KISSY_II-52,0.038178209,0.148286193
2022-02-02 01:00:00,3G_KISSY_II-53,0.037350864,0.311960653
2022-02-02 01:00:00,3G_KISSY_II-54,0.026479894,0.085603301
2022-02-02 01:00:00,3G_KISSY_II-61,0.047273783,0.34564289
2022-02-02 01:00:00,3G_KISSY_II-62,0.208726128,0.248747716
2022-02-02 01:00:00,3G_KISSY_II-63,0.037009702,0.779503984
2022-02-02 01:00:00,3G_KISSY_II-64,0.009361888,0.113771259
2022-02-02 01:00:00,3G_KISSYBARRACKS-11,0.137020841,1.50659193
2022-02-02 01:00:00,3G_KISSYBARRACKS-12,0.090049751,1.242310814
2022-02-02 01:00:00,3G_KISSYBARRACKS-13,0.070950706,0.708903941
2022-02-02 01:00:00,3G_KISSYBARRACKS-14,0.069212297,0.940479884
2022-02-02 01:00:00,3G_KISSYBARRACKS-21,0.065313329,0.916274991
2022-02-02 01:00:00,3G_KISSYBARRACKS-22,0.274111025,0.64872414
2022-02-02 01:00:00,3G_KISSYBARRACKS-23,0.070214692,0.330561409
2022-02-02 01:00:00,3G_KISSYBARRACKS-24,0.04674076,0.456660371
2022-02-02 01:00:00,3G_KISSYBARRACKS-31,0.097648668,0.552278803
2022-02-02 01:00:00,3G_KISSYBARRACKS-32,0.088943594,0.923889468
2022-02-02 01:00:00,3G_KISSYBARRACKS-33,0.138672719,0.790182324
2022-02-02 01:00:00,3G_KISSYBARRACKS-34,0.1377842,0.401568695
2022-02-02 01:00:00,3G_KISSYBARRACKs-41,0.057471819,0.759291676
2022-02-02 01:00:00,3G_KISSYBARRACKS-42,0.078575129,0.529812079
2022-02-02 01:00:00,3G_KISSYBARRACKS-43,0.126754998,0.728643449
2022-02-02 01:00:00,3G_KISSYBARRACKS-44,0.055701493,0.526428331
2022-02-02 01:00:00,3G_KISSYBARRACKS-51,0.16282178,1.333963049
2022-02-02 01:00:00,3G_KISSYBARRACKS-52,0.36986787,0.688334593
2022-02-02 01:00:00,3G_KISSYBARRACKS-53,0.254009954,0.910300537
2022-02-02 01:00:00,3G_KISSYBARRACKS-54,0.172247691,0.548491603
2022-02-02 01:00:00,3G_KISSYBARRACKS-61,0.054620692,0.478752665
2022-02-02 01:00:00,3G_KISSYBARRACKS-62,0.049526252,0.124719982
2022-02-02 01:00:00,3G_KISSYBARRACKS-63,0.050533428,0.472789723
2022-02-02 01:00:00,3G_KISSYBARRACKS-64,0.03630412,0.348960197
2022-02-02 01:00:00,3G_KISSYDOCKYARD-11,0.047546205,0.443927585
2022-02-02 01:00:00,3G_KISSYDOCKYARD-12,0.010985478,0.115372037
2022-02-02 01:00:00,3G_KISSYDOCKYARD-13,0.01613646,0.175707064
2022-02-02 01:00:00,3G_KISSYDOCKYARD-14,0.013331041,0.185980889
2022-02-02 01:00:00,3G_KISSYDOCKYARD-21,0.178594695,0.997919681
2022-02-02 01:00:00,3G_KISSYDOCKYARD-22,0.083998752,1.057394021
2022-02-02 01:00:00,3G_KISSYDOCKYARD-23,0.08842768,0.776382863
2022-02-02 01:00:00,3G_KISSYDOCKYARD-24,0.045404191,0.512552569
2022-02-02 01:00:00,3G_KISSYDOCKYARD-31,0.041999832,0.338203957
2022-02-02 01:00:00,3G_KISSYDOCKYARD-32,0.034888145,0.239590431
2022-02-02 01:00:00,3G_KISSYDOCKYARD-33,0.068011861,0.682288332
2022-02-02 01:00:00,3G_KISSYDOCKYARD-34,0.073944148,0.843474855
2022-02-02 01:00:00,3G_KISSYDOCKYARD-41,0.110125922,1.482613346
2022-02-02 01:00:00,3G_KISSYDOCKYARD-42,0.037073601,0.240183162
2022-02-02 01:00:00,3G_KISSYDOCKYARD-43,0.065248885,0.707077677
2022-02-02 01:00:00,3G_KISSYDOCKYARD-44,0.069457438,0.549096865
2022-02-02 01:00:00,3G_KISSYDOCKYARD-51,0.119644865,1.110735771
2022-02-02 01:00:00,3G_KISSYDOCKYARD-52,0.05804166,0.469198631
2022-02-02 01:00:00,3G_KISSYDOCKYARD-53,0.070607489,0.417124774
2022-02-02 01:00:00,3G_KISSYDOCKYARD-54,0.105186334,1.178935226
2022-02-02 01:00:00,3G_KISSYDOCKYARD-61,0.155433595,0.756665249
2022-02-02 01:00:00,3G_KISSYDOCKYARD-62,0.065608896,0.609777033
2022-02-02 01:00:00,3G_KISSYDOCKYARD-63,0.058283242,0.601620151
2022-02-02 01:00:00,3G_KISSYDOCKYARD-64,0.092875891,0.909864253
2022-02-02 01:00:00,3G_KISSYHOUSE-11,0.015233936,0.078571462
2022-02-02 01:00:00,3G_KISSYHOUSE-12,0.018695897,0.291916054
2022-02-02 01:00:00,3G_KISSYHOUSE-13,0.009288068,0.167240791
2022-02-02 01:00:00,3G_KISSYHOUSE-14,0.016423366,0.220799575
2022-02-02 01:00:00,3G_KISSYHOUSE-21,0.038105288,0.339382761
2022-02-02 01:00:00,3G_KISSYHOUSE-22,0.035616745,0.430841066
2022-02-02 01:00:00,3G_KISSYHOUSE-23,0.032380745,0.288632375
2022-02-02 01:00:00,3G_KISSYHOUSE-24,0.01650232,0.188696131
2022-02-02 01:00:00,3G_KISSYHOUSE-31,0.095186025,0.519708732
2022-02-02 01:00:00,3G_KISSYHOUSE-32,0.128980036,1.021008188
2022-02-02 01:00:00,3G_KISSYHOUSE-33,0.037423207,0.36390114
2022-02-02 01:00:00,3G_KISSYHOUSE-34,0.042527003,0.462360212
2022-02-02 01:00:00,3G_KISSYHOUSE-41,0.199241027,1.534330463
2022-02-02 01:00:00,3G_KISSYHOUSE-42,0.184413112,1.316871106
2022-02-02 01:00:00,3G_KISSYHOUSE-43,0.091882278,0.654095427
2022-02-02 01:00:00,3G_KISSYHOUSE-44,0.07747784,0.754328308
2022-02-02 01:00:00,3G_KISSYHOUSE-51,0.025187234,0.349145125
2022-02-02 01:00:00,3G_KISSYHOUSE-52,0.023711119,0.251749257
2022-02-02 01:00:00,3G_KISSYHOUSE-53,0.008831752,0.060506044
2022-02-02 01:00:00,3G_KISSYHOUSE-54,0.0088934,0.034748153
2022-02-02 01:00:00,3G_KISSYHOUSE-61,0.055693951,0.491196792
2022-02-02 01:00:00,3G_KISSYHOUSE-62,0.038623095,0.326210977
2022-02-02 01:00:00,3G_KISSYHOUSE-63,0.007828426,0.073510226
2022-02-02 01:00:00,3G_KISSYHOUSE-64,0.024220509,0.269489657
2022-02-02 01:00:00,3G_KISSYROAD-11,0.070769396,0.838526578
2022-02-02 01:00:00,3G_KISSYROAD-12,0.100805932,0.69241115
2022-02-02 01:00:00,3G_KISSYROAD-13,0.062733978,0.661254492
2022-02-02 01:00:00,3G_KISSYROAD-14,0.049366569,0.26307577
2022-02-02 01:00:00,3G_KISSYROAD-21,0.07026711,0.839652026
2022-02-02 01:00:00,3G_KISSYROAD-22,0.04653326,0.612862073
2022-02-02 01:00:00,3G_KISSYROAD-23,0.101410391,0.712354046
2022-02-02 01:00:00,3G_KISSYROAD-24,0.064211298,0.735552212
2022-02-02 01:00:00,3G_KISSYROAD-31,0.042851992,0.330244713
2022-02-02 01:00:00,3G_KISSYROAD-32,0.033394092,0.468230583
2022-02-02 01:00:00,3G_KISSYROAD-33,0.055646056,0.709379307
2022-02-02 01:00:00,3G_KISSYROAD-34,0.013811703,0.131501316
2022-02-02 01:00:00,3G_KISSYROAD-41,0.082511401,1.041029225
2022-02-02 01:00:00,3G_KISSYROAD-42,0.076761627,0.58683019
2022-02-02 01:00:00,3G_KISSYROAD-43,0.116261346,0.743598321
2022-02-02 01:00:00,3G_KISSYROAD-44,0.07044612,0.625004341
2022-02-02 01:00:00,3G_KISSYROAD-51,0.068367016,0.631225434
2022-02-02 01:00:00,3G_KISSYROAD-52,0.076703753,0.515197451
2022-02-02 01:00:00,3G_KISSYROAD-53,0.086138811,0.517441649
2022-02-02 01:00:00,3G_KISSYROAD-54,0.083139786,0.650699867
2022-02-02 01:00:00,3G_KISSYROAD-61,0.151106931,1.139535932
2022-02-02 01:00:00,3G_KISSYROAD-62,0.285246732,1.053249415
2022-02-02 01:00:00,3G_KISSYROAD-63,0.806300475,1.259715256
2022-02-02 01:00:00,3G_KISSYROAD-64,0.106412244,0.792515932
2022-02-02 01:00:00,3G_KISSYSHELL_II-11,0.144150229,0.674927751
2022-02-02 01:00:00,3G_KISSYSHELL_II-12,0.058569186,0.600407264
2022-02-02 01:00:00,3G_KISSYSHELL_II-13,0.075379683,0.85361648
2022-02-02 01:00:00,3G_KISSYSHELL_II-14,0.067216084,0.681259461
2022-02-02 01:00:00,3G_KISSYSHELL_II-21,0.136075855,1.621673826
2022-02-02 01:00:00,3G_KISSYSHELL_II-22,0.12900699,1.168722781
2022-02-02 01:00:00,3G_KISSYSHELL_II-23,0.134530678,1.449821681
2022-02-02 01:00:00,3G_KISSYSHELL_II-24,0.09568812,1.020478472
2022-02-02 01:00:00,3G_KISSYSHELL_II-31,0.178822083,1.78918943
2022-02-02 01:00:00,3G_KISSYSHELL_II-32,0.079624084,0.824341893
2022-02-02 01:00:00,3G_KISSYSHELL_II-33,0.09180565,1.518072807
2022-02-02 01:00:00,3G_KISSYSHELL_II-34,0.10679145,1.074730321
2022-02-02 01:00:00,3G_KISSYSHELL_II-41,0.100085352,0.900782648
2022-02-02 01:00:00,3G_KISSYSHELL_II-42,0.113789875,0.712992706
2022-02-02 01:00:00,3G_KISSYSHELL_II-43,0.115968192,1.012065682
2022-02-02 01:00:00,3G_KISSYSHELL_II-44,0.074803211,0.495361911
2022-02-02 01:00:00,3G_KISSYSHELL_II-51,0.670101598,1.229452511
2022-02-02 01:00:00,3G_KISSYSHELL_II-52,0.233001184,1.347533246
2022-02-02 01:00:00,3G_KISSYSHELL_II-53,0.139663653,0.558145765
2022-02-02 01:00:00,3G_KISSYSHELL_II-54,0.088673689,0.739956657
2022-02-02 01:00:00,3G_KISSYSHELL_II-61,0.341816432,1.175261626
2022-02-02 01:00:00,3G_KISSYSHELL_II-62,0.060772516,0.505858261
2022-02-02 01:00:00,3G_KISSYSHELL_II-63,0.056486332,0.535492777
2022-02-02 01:00:00,3G_KISSYSHELL_II-64,0.03389772,0.349656618
2022-02-02 01:00:00,3G_KONAKRIDIE-11,0.044912971,0.359009346
2022-02-02 01:00:00,3G_KONAKRIDIE-21,0.013899725,0.009634039
2022-02-02 01:00:00,3G_KONAKRIDIE-31,0.028255283,0.232186541
2022-02-02 01:00:00,3G_KROOTOWNROAD-11,0.155453454,0.398107276
2022-02-02 01:00:00,3G_KROOTOWNROAD-12,0.058684325,0.433333202
2022-02-02 01:00:00,3G_KROOTOWNROAD-13,0.036855291,0.257854708
2022-02-02 01:00:00,3G_KROOTOWNROAD-14,0.031127369,0.335532853
2022-02-02 01:00:00,3G_KROOTOWNROAD-21,0.093713445,0.377222381
2022-02-02 01:00:00,3G_KROOTOWNROAD-22,0.026190885,0.138426806
2022-02-02 01:00:00,3G_KROOTOWNROAD-23,0.034537026,0.38121114
2022-02-02 01:00:00,3G_KROOTOWNROAD-24,0.046868049,0.60726751
2022-02-02 01:00:00,3G_KROOTOWNROAD-31,0.095385186,1.113483872
2022-02-02 01:00:00,3G_KROOTOWNROAD-32,0.086810821,0.868129457
2022-02-02 01:00:00,3G_KROOTOWNROAD-33,0.066036328,0.821373241
2022-02-02 01:00:00,3G_KROOTOWNROAD-34,0.03331747,0.44612945
2022-02-02 01:00:00,3G_KROOTOWNROAD-41,0.1349588,1.037784211
2022-02-02 01:00:00,3G_KROOTOWNROAD-42,0.191825837,1.47153728
2022-02-02 01:00:00,3G_KROOTOWNROAD-43,0.104967264,0.853639308
2022-02-02 01:00:00,3G_KROOTOWNROAD-44,0.030807492,0.219378752
2022-02-02 01:00:00,3G_KROOTOWNROAD-51,0.202453167,0.715404738
2022-02-02 01:00:00,3G_KROOTOWNROAD-52,0.220675067,0.759819685
2022-02-02 01:00:00,3G_KROOTOWNROAD-53,0.050305209,0.425164649
2022-02-02 01:00:00,3G_KROOTOWNROAD-54,0.067154845,0.579111999
2022-02-02 01:00:00,3G_KROOTOWNROAD-61,0.184415426,0.601683815
2022-02-02 01:00:00,3G_KROOTOWNROAD-62,0.065002583,0.671572663
2022-02-02 01:00:00,3G_KROOTOWNROAD-63,0.021884687,0.214479891
2022-02-02 01:00:00,3G_KROOTOWNROAD-64,0.064385068,0.466494451
2022-02-02 01:00:00,3G_LEICESTERROAD-11,0.072362953,0.673264302
2022-02-02 01:00:00,3G_LEICESTERROAD-12,0.107471133,0.837541656
2022-02-02 01:00:00,3G_LEICESTERROAD-13,0.066553898,0.262235983
2022-02-02 01:00:00,3G_LEICESTERROAD-14,0.005470809,0.019702885
2022-02-02 01:00:00,3G_LEICESTERROAD-21,0.013182437,0.13185749
2022-02-02 01:00:00,3G_LEICESTERROAD-22,0.027300578,0.268154293
2022-02-02 01:00:00,3G_LEICESTERROAD-23,0.013700714,0.102459661
2022-02-02 01:00:00,3G_LEICESTERROAD-24,0.006026312,0.040667875
2022-02-02 01:00:00,3G_LEICESTERROAD-31,0.116176264,1.230597661
2022-02-02 01:00:00,3G_LEICESTERROAD-32,0.176929384,0.931852922
2022-02-02 01:00:00,3G_LEICESTERROAD-33,0.08159995,0.441596932
2022-02-02 01:00:00,3G_LEICESTERROAD-34,0.054194852,0.563195748
2022-02-02 01:00:00,3G_LEICESTERROAD-41,0.028565445,0.285360746
2022-02-02 01:00:00,3G_LEICESTERROAD-42,0.041414661,0.360498865
2022-02-02 01:00:00,3G_LEICESTERROAD-43,0.040512855,0.395205141
2022-02-02 01:00:00,3G_LEICESTERROAD-44,0.0201096,0.362936127
2022-02-02 01:00:00,3G_LESTERPEAK_II-11,0.167836651,1.402155823
2022-02-02 01:00:00,3G_LESTERPEAK_II-12,0.12153163,0.97323651
2022-02-02 01:00:00,3G_LESTERPEAK_II-13,0.086261151,0.781231198
2022-02-02 01:00:00,3G_LESTERPEAK_II-14,0.092993198,0.797409907
2022-02-02 01:00:00,3G_LESTERPEAK_II-21,0.30048377,0.958562486
2022-02-02 01:00:00,3G_LESTERPEAK_II-22,0.103004288,0.667047537
2022-02-02 01:00:00,3G_LESTERPEAK_II-23,0.018401152,0.258094282
2022-02-02 01:00:00,3G_LESTERPEAK_II-24,0.008334064,0.037968704
2022-02-02 01:00:00,3G_LESTERPEAK_II-31,0.255695672,1.029703173
2022-02-02 01:00:00,3G_LESTERPEAK_II-32,0.145189807,0.616449188
2022-02-02 01:00:00,3G_LESTERPEAK_II-33,0.067417645,0.64489767
2022-02-02 01:00:00,3G_LESTERPEAK_II-34,0.008529981,0.00740551
2022-02-02 01:00:00,3G_LESTERPEAK_II-41,0.163843115,0.643904441
2022-02-02 01:00:00,3G_LESTERPEAK_II-42,0.091206442,1.054144255
2022-02-02 01:00:00,3G_LESTERPEAK_II-43,0.05809602,0.406922231
2022-02-02 01:00:00,3G_LESTERPEAK_II-44,0.059496576,0.141719872
2022-02-02 01:00:00,3G_LOKKOHTOWN-11,0.126977519,0.528081628
2022-02-02 01:00:00,3G_LOKKOHTOWN-12,0.621928082,0.439502081
2022-02-02 01:00:00,3G_LOKKOHTOWN-13,0.038542378,0.496949722
2022-02-02 01:00:00,3G_LOKKOHTOWN-14,0.037409577,0.385467891
2022-02-02 01:00:00,3G_LOKKOHTOWN-21,0.230829373,0.982074165
2022-02-02 01:00:00,3G_LOKKOHTOWN-22,0.114579497,1.3933257
2022-02-02 01:00:00,3G_LOKKOHTOWN-23,0.06226681,0.67745679
2022-02-02 01:00:00,3G_LOKKOHTOWN-24,0.064779342,0.778773795
2022-02-02 01:00:00,3G_LOKKOHTOWN-31,0.287963734,1.257001221
2022-02-02 01:00:00,3G_LOKKOHTOWN-32,0.319959644,1.872406854
2022-02-02 01:00:00,3G_LOKKOHTOWN-33,0.05546653,0.479552107
2022-02-02 01:00:00,3G_LOKKOHTOWN-34,0.081822313,1.031538274
2022-02-02 01:00:00,3G_LOKKOHTOWN-41,0.123750925,0.684555542
2022-02-02 01:00:00,3G_LOKKOHTOWN-42,0.065440438,0.788321585
2022-02-02 01:00:00,3G_LOKKOHTOWN-43,0.058422173,0.469338537
2022-02-02 01:00:00,3G_LOKKOHTOWN-44,0.044933519,0.661810896
2022-02-02 01:00:00,3G_LOKKOHTOWN-51,0.191774531,1.03556083
2022-02-02 01:00:00,3G_LOKKOHTOWN-52,0.319804429,1.720291465
2022-02-02 01:00:00,3G_LOKKOHTOWN-53,0.072210623,1.024346615
2022-02-02 01:00:00,3G_LOKKOHTOWN-54,0.115849102,1.050304306
2022-02-02 01:00:00,3G_LOKKOHTOWN-61,0.11329639,1.172319482
2022-02-02 01:00:00,3G_LOKKOHTOWN-62,0.087243221,0.77567287
2022-02-02 01:00:00,3G_LOKKOHTOWN-63,0.083434535,0.829150404
2022-02-02 01:00:00,3G_LOKKOHTOWN-64,0.049741142,0.69736223
2022-02-02 01:00:00,3G_LOKKOHTOWN-71,0.07836274,0.911545037
2022-02-02 01:00:00,3G_LOKKOHTOWN-72,0.117680807,0.666904127
2022-02-02 01:00:00,3G_LOKKOHTOWN-73,0.034862547,0.4259028
2022-02-02 01:00:00,3G_LOKKOHTOWN-74,0.035495268,0.336001325
2022-02-02 01:00:00,3G_LOKKOHTOWN-81,0.156195862,0.54204706
2022-02-02 01:00:00,3G_LOKKOHTOWN-82,0.077137991,0.447492467
2022-02-02 01:00:00,3G_LOKKOHTOWN-83,0.006718373,0.098593295
2022-02-02 01:00:00,3G_LOKKOHTOWN-84,0.033593314,0.487937176
2022-02-02 01:00:00,3G_LUNGI-11,0.016050795,0.181708068
2022-02-02 01:00:00,3G_LUNGI-12,0.016663911,0.143794681
2022-02-02 01:00:00,3G_LUNGI-13,0.02560427,0.272892982
2022-02-02 01:00:00,3G_LUNGI-21,0.015582564,0.42887568
2022-02-02 01:00:00,3G_LUNGI-22,0.025854913,0.615530243
2022-02-02 01:00:00,3G_LUNGI-23,0.028362856,0.369767187
2022-02-02 01:00:00,3G_LUNGI-31,0.019007221,0.171908601
2022-02-02 01:00:00,3G_LUNGI-32,0.022162804,0.212356629
2022-02-02 01:00:00,3G_LUNGI-33,0.034548787,0.679523247
2022-02-02 01:00:00,3G_LUNGIAIRPORT-11,0.044083655,0.396241686
2022-02-02 01:00:00,3G_LUNGIAIRPORT-12,0.037991605,0.258545672
2022-02-02 01:00:00,3G_LUNGIAIRPORT-13,0.041049491,0.397227331
2022-02-02 01:00:00,3G_LUNGIAIRPORT-14,0.028591274,0.190030119
2022-02-02 01:00:00,3G_LUNGIAIRPORT-21,0.092413302,0.749821579
2022-02-02 01:00:00,3G_LUNGIAIRPORT-22,0.186748704,1.133544686
2022-02-02 01:00:00,3G_LUNGIAIRPORT-23,0.094639529,0.776298336
2022-02-02 01:00:00,3G_LUNGIAIRPORT-24,0.141036903,0.774418762
