begintime,sk_object,duration,integrity,M8038C0,M8038C1,M8038C2,M8038C3,M8038C4,M8038C5,M8038C6,M8038C7,M8038C8,M8038C9,M8038C10,M8038C11,M8038C12,M8038C13,M8038C14,M8038C15,M8038C16,M8038C17,M8038C18,M8038C19,M8038C20,M8038C21,M8038C22,M8038C23,M8038C24,M8038C25,M8038C26,M8038C27,M8038C28,M8038C29,M8038C30,M8038C31,M8038C32,M8038C33,M8038C34,M8038C35,M8038C36,M8038C37,M8038C38,M8038C39,M8038C40,M8038C41,M8038C42,M8038C43,M8038C44,M8038C45,M8038C46,M8038C47,M8038C48,M8038C49,M8038C50,M8038C51,M8038C52,M8038C53,M8038C54,M8038C55,M8038C56,M8038C57,M8038C58,M8038C59,M8038C60,M8038C61,M8038C62,M8038C63,M8038C64,M8038C65,M8038C66
2022-03-14 21:00:00,21659.0,60.0,100.0,6498.0,3600.0,196674654.0,146967.0,18571325.0,141027.0,350963.0,3600000.0,779189.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96883736.0,426375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086192520.0,93866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528677.0,6996746.0,0.0,,316.0,3600.0,0.0,110.75,3600.0,,,,,,,,,
2022-03-14 04:00:00,21677.0,60.0,100.0,5648.0,3600.0,42654229.0,32982.0,2733927.0,58164.0,59961.0,3600000.0,137983.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0,4.0,15305800.0,80212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247995376.0,22095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535416.0,888469.0,0.0,,102.0,3600.0,0.0,100.75,3600.0,,,,,,,,,
2022-03-15 23:00:00,21636.0,60.0,100.0,46703.0,3600.0,873175908.0,193993.0,58193298.0,241606.0,2118770.0,3600000.0,984948.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,2.0,351710024.0,624164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5043139192.0,595495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219169.0,25867123.0,0.0,,2.0,3600.0,0.0,112.75,3600.0,,,,,,,,,
2022-03-16 00:00:00,21716.0,60.0,100.0,260251.0,3600.0,3305245970.0,1342990.0,806176438.0,1430416.0,48442591.0,3600000.0,27985800.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281215568.0,305979.0,4825229144.0,15605355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000368.0,45157.0,19683728024.0,36200971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58860526.0,149808807.0,0.0,,407.0,3600.0,0.0,678.0,3600.0,,,,,,,,,
2022-03-12 22:00:00,21694.0,60.0,100.0,10492.0,3600.0,93834662.0,71142.0,7382252.0,137348.0,306749.0,3600000.0,247724.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42142088.0,126256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435722840.0,24908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800104.0,19034081.0,0.0,,128.0,3600.0,0.0,102.5,3600.0,,,,,,,,,
2022-03-18 21:00:00,21637.0,60.0,100.0,277397.0,3600.0,2874464558.0,1358745.0,393352132.0,1278574.0,15092412.0,3600000.0,74737447.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34413048.0,1641242.0,2827775392.0,56980465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23021448.0,55106.0,14384004440.0,4375311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105001685.0,93010439.0,0.0,,1186.0,3600.0,0.0,2076.0,3600.0,,,,,,,,,
2022-03-14 15:00:00,21676.0,60.0,100.0,52705.0,3600.0,1062399129.0,319167.0,61815639.0,432296.0,1882711.0,3600000.0,4839352.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12984.0,11.0,377741192.0,780996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7339321728.0,594382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4536977.0,21777274.0,0.0,,131.0,3600.0,0.0,117.5,3600.0,,,,,,,,,
2022-03-12 00:00:00,21687.0,60.0,100.0,114603.0,3600.0,2981512556.0,646094.0,224580777.0,636000.0,10653522.0,3600000.0,6115873.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12176.0,9.0,1360654304.0,4050769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260251704.0,7731168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18197257.0,128045417.0,0.0,,135.0,3600.0,0.0,203.0,3600.0,,,,,,,,,
2022-03-12 05:00:00,21719.0,60.0,100.0,71368.0,3600.0,1248423476.0,498031.0,68584348.0,537773.0,2263931.0,3600000.0,11733009.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117840.0,106.0,265200680.0,518215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62136.0,18.0,5956680928.0,877672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4391825.0,38311810.0,0.0,,118.0,3600.0,0.0,113.0,3600.0,,,,,,,,,
2022-03-14 11:00:00,21662.0,60.0,100.0,72248.0,3600.0,1438134986.0,383612.0,229335788.0,376172.0,2925578.0,3600000.0,2774237.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5874256.0,4626.0,1447697664.0,1565951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417304.0,343.0,3706700952.0,464052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10376214.0,38989181.0,0.0,,133.0,3600.0,0.0,139.5,3600.0,,,,,,,,,
2022-03-15 14:00:00,21669.0,60.0,100.0,7149.0,3600.0,289180459.0,66251.0,14735305.0,78419.0,314417.0,3600000.0,488141.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12371944.0,110659.0,81341792.0,232767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439248.0,1663.0,1543558048.0,134916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736595.0,7423710.0,0.0,,4.0,3600.0,0.0,103.5,3600.0,,,,,,,,,
2022-03-17 17:00:00,21705.0,60.0,100.0,416203.0,3600.0,6417442210.0,2564389.0,1304229016.0,3577520.0,25530918.0,3600000.0,24878999.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9168568.0,14140.0,8276823544.0,16728120.0,0.0,0.0,31776.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30620408.0,9743.0,35029017904.0,11632344.0,0.0,0.0,32000.0,281.0,0.0,0.0,0.0,81551001.0,134886253.0,0.0,,508.0,3600.0,0.0,692.0,3600.0,,,,,,,,,
2022-03-18 01:00:00,21694.0,60.0,100.0,1433.0,3600.0,1201938.0,23524.0,361738.0,23059.0,26260.0,3600000.0,38505.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,5.0,1460584.0,5106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6060928.0,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126435.0,4189569.0,0.0,,0.0,3600.0,0.0,102.75,3600.0,,,,,,,,,
2022-03-14 03:00:00,21678.0,60.0,100.0,106440.0,3600.0,2752423632.0,701212.0,345926208.0,1084870.0,5253289.0,3600000.0,4665460.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5402288.0,2733.0,2014447200.0,3283762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11309536.0,4662.0,15526346680.0,2870948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17830041.0,84209124.0,0.0,,142.0,3600.0,0.0,169.25,3600.0,,,,,,,,,
2022-03-16 02:00:00,21669.0,60.0,100.0,1215.0,3600.0,24847557.0,30579.0,1314528.0,26068.0,47803.0,3600000.0,138214.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5581640.0,88302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35516488.0,8014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260722.0,451485.0,0.0,,47.0,3600.0,0.0,100.0,3600.0,,,,,,,,,
2022-03-15 16:00:00,21705.0,60.0,100.0,445652.0,3600.0,5908910917.0,2639956.0,1049295010.0,3499101.0,35994775.0,3600000.0,26803717.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137462152.0,207781.0,6331402960.0,17334179.0,0.0,0.0,704.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36921448.0,15614.0,33881829656.0,19371489.0,0.0,0.0,320.0,1.0,0.0,0.0,0.0,71772132.0,141876817.0,0.0,,120.0,3600.0,0.0,745.25,3600.0,,,,,,,,,
2022-03-13 17:00:00,21723.0,60.0,100.0,110876.0,3600.0,1612891156.0,648442.0,144761517.0,1051166.0,5163842.0,3600000.0,9004763.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6751976.0,22696.0,836578840.0,6462177.0,0.0,0.0,480.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3908512.0,1780.0,7504610368.0,1555758.0,0.0,0.0,712.0,10.0,0.0,0.0,0.0,18929757.0,44179421.0,0.0,,883.0,3600.0,0.0,328.5,3600.0,,,,,,,,,
2022-03-14 15:00:00,21687.0,60.0,100.0,98860.0,3600.0,2108657327.0,510101.0,744273878.0,437176.0,6467867.0,3600000.0,5563643.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457832.0,1908.0,5187876608.0,3927325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6366384.0,2413.0,14764571368.0,3561055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38440640.0,89968136.0,0.0,,30.0,3600.0,0.0,194.5,3600.0,,,,,,,,,
2022-03-13 11:00:00,21637.0,60.0,100.0,201342.0,3600.0,3223583768.0,1121364.0,352759889.0,1199610.0,9083737.0,3600000.0,34616933.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5972056.0,145859.0,2627925008.0,28158612.0,0.0,0.0,4888.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9170440.0,9009.0,18885719424.0,2845912.0,0.0,0.0,1240.0,1.0,0.0,0.0,0.0,105003194.0,74745754.0,0.0,,133.0,3600.0,0.0,961.75,3600.0,,,,,,,,,
2022-03-13 02:00:00,21669.0,60.0,100.0,1574.0,3600.0,74843357.0,24919.0,2059007.0,19173.0,60813.0,3600000.0,40976.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12872232.0,34394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525864264.0,24179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98234.0,1124166.0,0.0,,0.0,3600.0,0.0,100.0,3600.0,,,,,,,,,
2022-03-14 12:00:00,21674.0,60.0,100.0,259421.0,3600.0,4024230222.0,1522125.0,450523916.0,1437082.0,18264437.0,3600000.0,17031313.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3883192.0,26479.0,3034842448.0,12606207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46101008.0,44888.0,29149379328.0,10400970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53373696.0,139762947.0,0.0,,1345.0,3600.0,0.0,479.75,3600.0,,,,,,,,,
2022-03-12 14:00:00,21722.0,60.0,100.0,128361.0,3600.0,2259063108.0,573017.0,388889156.0,648458.0,6385656.0,3600000.0,5253423.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5310928.0,7354.0,2347832352.0,3249197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11113928.0,3806.0,13175526488.0,2120593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23759726.0,73793471.0,0.0,,243.0,3600.0,0.0,187.75,3600.0,,,,,,,,,
2022-03-19 05:00:00,21686.0,60.0,100.0,74246.0,3600.0,1154181395.0,493092.0,247108017.0,661849.0,3537209.0,3600000.0,5438167.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3273256.0,4123.0,1559814128.0,4548517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416552.0,1086.0,4508537896.0,982053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19157637.0,38521805.0,0.0,,232.0,3600.0,0.0,164.0,3600.0,,,,,,,,,
2022-03-17 13:00:00,21671.0,60.0,100.0,100951.0,3600.0,2140632216.0,818463.0,183027427.0,651934.0,3078500.0,3600000.0,5201564.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85912.0,169.0,1244558136.0,3557938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11341910560.0,850267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17936033.0,35482287.0,0.0,,1575.0,3600.0,0.0,189.0,3600.0,,,,,,,,,
2022-03-19 15:00:00,21689.0,60.0,100.0,164622.0,3600.0,3100477427.0,858920.0,460783145.0,1150327.0,8882226.0,3600000.0,6821007.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212896.0,359.0,3267993424.0,4812352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3116344.0,763.0,22557725976.0,3824848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27874054.0,97582526.0,0.0,,138.0,3600.0,0.0,218.0,3600.0,,,,,,,,,
2022-03-15 09:00:00,21685.0,60.0,100.0,16504.0,3600.0,308884275.0,147209.0,101194851.0,102189.0,491094.0,3600000.0,791289.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,2.0,646255280.0,527451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291964320.0,79557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176287.0,9236778.0,0.0,,2.0,3600.0,0.0,109.5,3600.0,,,,,,,,,
2022-03-14 11:00:00,21690.0,60.0,100.0,142960.0,3600.0,1994462478.0,715411.0,318118429.0,819915.0,6262263.0,3600000.0,9415036.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37896976.0,414925.0,2046939128.0,5918208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255556512.0,44806.0,7736727144.0,1432696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35922869.0,52445502.0,0.0,,905.0,3600.0,0.0,282.75,3600.0,,,,,,,,,
2022-03-13 03:00:00,21683.0,60.0,100.0,49344.0,3600.0,795793836.0,449611.0,43024640.0,505464.0,1341498.0,3600000.0,575183.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153148648.0,333618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3293620992.0,297470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847646.0,14808226.0,0.0,,75.0,3600.0,0.0,107.5,3600.0,,,,,,,,,
2022-03-15 11:00:00,21699.0,60.0,100.0,182512.0,3600.0,2606806860.0,1393777.0,324326018.0,1519343.0,26678850.0,3600000.0,16959720.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197872.0,232.0,2236628808.0,12949549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,1.0,17928760768.0,16701690.0,0.0,0.0,296.0,44.0,0.0,0.0,0.0,56521528.0,137354213.0,0.0,,193.0,3600.0,0.0,476.5,3600.0,,,,,,,,,
2022-03-15 07:00:00,21715.0,60.0,100.0,19899.0,3600.0,167861237.0,122154.0,24348739.0,149879.0,599011.0,3600000.0,430072.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,3.0,126272272.0,252075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776333256.0,73175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519914.0,6965512.0,0.0,,1.0,3600.0,0.0,103.5,3600.0,,,,,,,,,
2022-03-14 09:00:00,21661.0,60.0,100.0,14499.0,3600.0,95655453.0,121997.0,19988252.0,107462.0,439404.0,3600000.0,551373.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214952.0,312.0,116253240.0,212678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57760.0,22.0,242692432.0,28864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495947.0,3814338.0,0.0,,118.0,3600.0,0.0,104.5,3600.0,,,,,,,,,
2022-03-14 02:00:00,21650.0,60.0,100.0,56139.0,3599.0,675373213.0,389761.0,106740692.0,492702.0,1719621.0,3600000.0,2249043.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.0,3.0,662946120.0,1631625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171717600.0,571760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12515325.0,24460551.0,0.0,,52.0,3600.0,0.0,130.25,3600.0,,,,,,,,,
2022-03-15 06:00:00,21687.0,60.0,100.0,79680.0,3600.0,1018348635.0,566064.0,77865735.0,527103.0,2314256.0,3600000.0,1626830.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483055424.0,1103533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7317702352.0,819604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5905379.0,30886675.0,0.0,,20.0,3600.0,0.0,124.5,3600.0,,,,,,,,,
2022-03-19 00:00:00,21655.0,60.0,100.0,64969.0,3600.0,840013733.0,286137.0,387714783.0,229092.0,2276230.0,3600000.0,2443917.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10397776.0,8141.0,2610733800.0,1601403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177048.0,652.0,1203739232.0,137227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11505123.0,21699544.0,0.0,,163.0,3600.0,0.0,127.25,3600.0,,,,,,,,,
2022-03-17 04:00:00,21697.0,60.0,100.0,2047.0,3600.0,858965.0,23819.0,422440.0,19694.0,30502.0,3600000.0,4360.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517712.0,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396568.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.0,229356.0,0.0,,0.0,3600.0,0.0,100.0,3600.0,,,,,,,,,
2022-03-14 11:00:00,21721.0,60.0,100.0,21313.0,3600.0,502842582.0,113711.0,200284536.0,337740.0,1064630.0,3600000.0,2303840.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92832.0,128.0,1351726168.0,1636498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45824.0,2.0,1833418928.0,249806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22431953.0,10576715.0,0.0,,5.0,3600.0,0.0,120.75,3600.0,,,,,,,,,
2022-03-15 19:00:00,21654.0,60.0,100.0,91714.0,3600.0,2381061362.0,382215.0,373982098.0,594100.0,4840891.0,3600000.0,5153084.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488081552.0,497534.0,1935540792.0,3751823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653526480.0,111888.0,14197340144.0,1325534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35424358.0,54591519.0,0.0,,212.0,3600.0,0.0,182.75,3600.0,,,,,,,,,
2022-03-17 08:00:00,21705.0,60.0,100.0,411284.0,3600.0,6008425380.0,2564428.0,1432858750.0,3411944.0,29218675.0,3600000.0,27644061.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11362648.0,39694.0,10237644264.0,21234683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20375616.0,8594.0,39567807712.0,15960858.0,0.0,0.0,1232.0,2.0,0.0,0.0,0.0,110022944.0,140850095.0,0.0,,41.0,3600.0,0.0,768.5,3600.0,,,,,,,,,
2022-03-17 22:00:00,21691.0,60.0,100.0,97970.0,3600.0,2535022572.0,369396.0,432781661.0,387811.0,6353384.0,3600000.0,6872466.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52984.0,182.0,2935832648.0,4749034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14239220584.0,2570271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28792138.0,82814135.0,0.0,,2.0,3600.0,0.0,223.25,3600.0,,,,,,,,,
2022-03-18 23:00:00,21662.0,60.0,100.0,41033.0,3600.0,606793484.0,192553.0,114093083.0,163024.0,1388947.0,3600000.0,1847667.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847616.0,2190.0,678042400.0,1110646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035552.0,983.0,1356171080.0,154231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6027217.0,26045465.0,0.0,,228.0,3600.0,0.0,122.75,3600.0,,,,,,,,,
2022-03-19 20:00:00,21648.0,60.0,100.0,12547.0,3600.0,296139242.0,59030.0,23679638.0,45616.0,424055.0,3600000.0,419724.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347224.0,6006.0,150168472.0,296082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98104.0,69.0,1338684888.0,91511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540883.0,6865437.0,0.0,,1.0,3600.0,0.0,104.75,3600.0,,,,,,,,,
2022-03-16 15:00:00,21689.0,60.0,100.0,124386.0,3600.0,2512908532.0,725100.0,218425214.0,797915.0,8007291.0,3600000.0,7539526.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356152.0,2484.0,1421597128.0,5109960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619568.0,389.0,18609930440.0,4202552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24089924.0,101600705.0,0.0,,117.0,3600.0,0.0,238.0,3600.0,,,,,,,,,
2022-03-18 13:00:00,21656.0,60.0,100.0,7126.0,3600.0,61569938.0,101612.0,15470700.0,68588.0,252625.0,3600000.0,493645.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,1.0,108114616.0,265952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385184912.0,57969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632474.0,2569552.0,0.0,,250.0,3600.0,0.0,105.25,3600.0,,,,,,,,,
2022-03-19 08:00:00,21666.0,60.0,100.0,27194.0,3600.0,308321480.0,177307.0,40686894.0,199364.0,837962.0,3600000.0,1166233.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31800.0,28.0,236389224.0,735571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803694184.0,128428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005424.0,9258829.0,0.0,,1.0,3600.0,0.0,116.75,3600.0,,,,,,,,,
2022-03-12 03:00:00,21653.0,60.0,100.0,35322.0,3600.0,462469365.0,352539.0,31146970.0,503000.0,970541.0,3600000.0,796608.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86131432.0,608664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262470296.0,276077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929756.0,13242124.0,0.0,,324.0,3600.0,0.0,108.75,3600.0,,,,,,,,,
