NE Name,fdn,DSPN,DSPTYPE,INHSTATUS,MOIndex,SN,SRN,TIMELEN,className,name,neID
FTBSC02,"NE=280,DSP=32_9_2",32,DPUF_TC,UNINHIBITED,26_2_9_32,9,2,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=33_9_2",33,DPUF_TC,UNINHIBITED,26_2_9_33,9,2,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=34_9_2",34,DPUF_TC,UNINHIBITED,26_2_9_34,9,2,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=35_9_2",35,DPUF_TC,UNINHIBITED,26_2_9_35,9,2,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=36_9_2",36,DPUF_TC,UNINHIBITED,26_2_9_36,9,2,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=37_9_2",37,DPUF_TC,UNINHIBITED,26_2_9_37,9,2,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=38_9_2",38,DPUF_TC,UNINHIBITED,26_2_9_38,9,2,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=39_9_2",39,DPUF_TC,UNINHIBITED,26_2_9_39,9,2,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=40_9_2",40,DPUF_TC,UNINHIBITED,26_2_9_40,9,2,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=41_9_2",41,DPUF_TC,UNINHIBITED,26_2_9_41,9,2,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=42_9_2",42,DPUF_TC,UNINHIBITED,26_2_9_42,9,2,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=43_9_2",43,DPUF_TC,UNINHIBITED,26_2_9_43,9,2,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=44_9_2",44,DPUF_TC,UNINHIBITED,26_2_9_44,9,2,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=45_9_2",45,DPUF_TC,UNINHIBITED,26_2_9_45,9,2,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=46_9_2",46,DPUF_TC,UNINHIBITED,26_2_9_46,9,2,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=47_9_2",47,DPUF_TC,UNINHIBITED,26_2_9_47,9,2,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=9, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_10_2",0,DPUF_TC,UNINHIBITED,26_2_10_0,10,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_10_2",1,DPUF_TC,UNINHIBITED,26_2_10_1,10,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_10_2",10,DPUF_TC,UNINHIBITED,26_2_10_10,10,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_10_2",11,DPUF_TC,UNINHIBITED,26_2_10_11,10,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_10_2",12,DPUF_TC,UNINHIBITED,26_2_10_12,10,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_10_2",13,DPUF_TC,UNINHIBITED,26_2_10_13,10,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=14_10_2",14,DPUF_TC,UNINHIBITED,26_2_10_14,10,2,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=15_10_2",15,DPUF_TC,UNINHIBITED,26_2_10_15,10,2,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=16_10_2",16,DPUF_TC,UNINHIBITED,26_2_10_16,10,2,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=17_10_2",17,DPUF_TC,UNINHIBITED,26_2_10_17,10,2,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=18_10_2",18,DPUF_TC,UNINHIBITED,26_2_10_18,10,2,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=19_10_2",19,DPUF_TC,UNINHIBITED,26_2_10_19,10,2,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_10_2",2,DPUF_TC,UNINHIBITED,26_2_10_2,10,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=20_10_2",20,DPUF_TC,UNINHIBITED,26_2_10_20,10,2,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=21_10_2",21,DPUF_TC,UNINHIBITED,26_2_10_21,10,2,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=22_10_2",22,DPUF_TC,UNINHIBITED,26_2_10_22,10,2,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=23_10_2",23,DPUF_TC,UNINHIBITED,26_2_10_23,10,2,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=24_10_2",24,DPUF_TC,UNINHIBITED,26_2_10_24,10,2,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=25_10_2",25,DPUF_TC,UNINHIBITED,26_2_10_25,10,2,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=26_10_2",26,DPUF_TC,UNINHIBITED,26_2_10_26,10,2,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=27_10_2",27,DPUF_TC,UNINHIBITED,26_2_10_27,10,2,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=28_10_2",28,DPUF_TC,UNINHIBITED,26_2_10_28,10,2,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=29_10_2",29,DPUF_TC,UNINHIBITED,26_2_10_29,10,2,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_10_2",3,DPUF_TC,UNINHIBITED,26_2_10_3,10,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=30_10_2",30,DPUF_TC,UNINHIBITED,26_2_10_30,10,2,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=31_10_2",31,DPUF_TC,UNINHIBITED,26_2_10_31,10,2,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=32_10_2",32,DPUF_TC,UNINHIBITED,26_2_10_32,10,2,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=33_10_2",33,DPUF_TC,UNINHIBITED,26_2_10_33,10,2,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=34_10_2",34,DPUF_TC,UNINHIBITED,26_2_10_34,10,2,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=35_10_2",35,DPUF_TC,UNINHIBITED,26_2_10_35,10,2,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=36_10_2",36,DPUF_TC,UNINHIBITED,26_2_10_36,10,2,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=37_10_2",37,DPUF_TC,UNINHIBITED,26_2_10_37,10,2,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=38_10_2",38,DPUF_TC,UNINHIBITED,26_2_10_38,10,2,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=39_10_2",39,DPUF_TC,UNINHIBITED,26_2_10_39,10,2,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_10_2",4,DPUF_TC,UNINHIBITED,26_2_10_4,10,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=40_10_2",40,DPUF_TC,UNINHIBITED,26_2_10_40,10,2,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=41_10_2",41,DPUF_TC,UNINHIBITED,26_2_10_41,10,2,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=42_10_2",42,DPUF_TC,UNINHIBITED,26_2_10_42,10,2,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=43_10_2",43,DPUF_TC,UNINHIBITED,26_2_10_43,10,2,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=44_10_2",44,DPUF_TC,UNINHIBITED,26_2_10_44,10,2,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=45_10_2",45,DPUF_TC,UNINHIBITED,26_2_10_45,10,2,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=46_10_2",46,DPUF_TC,UNINHIBITED,26_2_10_46,10,2,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=47_10_2",47,DPUF_TC,UNINHIBITED,26_2_10_47,10,2,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_10_2",5,DPUF_TC,UNINHIBITED,26_2_10_5,10,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_10_2",6,DPUF_TC,UNINHIBITED,26_2_10_6,10,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_10_2",7,DPUF_TC,UNINHIBITED,26_2_10_7,10,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=33_8_1",33,DPUF_TC,UNINHIBITED,26_1_8_33,8,1,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=34_8_1",34,DPUF_TC,UNINHIBITED,26_1_8_34,8,1,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=35_8_1",35,DPUF_TC,UNINHIBITED,26_1_8_35,8,1,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=36_8_1",36,DPUF_TC,UNINHIBITED,26_1_8_36,8,1,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=37_8_1",37,DPUF_TC,UNINHIBITED,26_1_8_37,8,1,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=38_8_1",38,DPUF_TC,UNINHIBITED,26_1_8_38,8,1,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=39_8_1",39,DPUF_TC,UNINHIBITED,26_1_8_39,8,1,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=40_8_1",40,DPUF_TC,UNINHIBITED,26_1_8_40,8,1,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=41_8_1",41,DPUF_TC,UNINHIBITED,26_1_8_41,8,1,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=42_8_1",42,DPUF_TC,UNINHIBITED,26_1_8_42,8,1,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=43_8_1",43,DPUF_TC,UNINHIBITED,26_1_8_43,8,1,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=44_8_1",44,DPUF_TC,UNINHIBITED,26_1_8_44,8,1,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=45_8_1",45,DPUF_TC,UNINHIBITED,26_1_8_45,8,1,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=46_8_1",46,DPUF_TC,UNINHIBITED,26_1_8_46,8,1,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=47_8_1",47,DPUF_TC,UNINHIBITED,26_1_8_47,8,1,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=8, Subrack No.=1",26
FTBSC02,"NE=280,DSP=0_9_1",0,DPUF_TC,UNINHIBITED,26_1_9_0,9,1,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=1_9_1",1,DPUF_TC,UNINHIBITED,26_1_9_1,9,1,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=2_9_1",2,DPUF_TC,UNINHIBITED,26_1_9_2,9,1,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=3_9_1",3,DPUF_TC,UNINHIBITED,26_1_9_3,9,1,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=4_9_1",4,DPUF_TC,UNINHIBITED,26_1_9_4,9,1,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=5_9_1",5,DPUF_TC,UNINHIBITED,26_1_9_5,9,1,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=6_9_1",6,DPUF_TC,UNINHIBITED,26_1_9_6,9,1,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=7_9_1",7,DPUF_TC,UNINHIBITED,26_1_9_7,9,1,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=8_9_1",8,DPUF_TC,UNINHIBITED,26_1_9_8,9,1,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=9_9_1",9,DPUF_TC,UNINHIBITED,26_1_9_9,9,1,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=10_9_1",10,DPUF_TC,UNINHIBITED,26_1_9_10,9,1,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=11_9_1",11,DPUF_TC,UNINHIBITED,26_1_9_11,9,1,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=12_9_1",12,DPUF_TC,UNINHIBITED,26_1_9_12,9,1,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=13_9_1",13,DPUF_TC,UNINHIBITED,26_1_9_13,9,1,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=14_9_1",14,DPUF_TC,UNINHIBITED,26_1_9_14,9,1,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=15_9_1",15,DPUF_TC,UNINHIBITED,26_1_9_15,9,1,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=16_9_1",16,DPUF_TC,UNINHIBITED,26_1_9_16,9,1,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=17_9_1",17,DPUF_TC,UNINHIBITED,26_1_9_17,9,1,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=18_9_1",18,DPUF_TC,UNINHIBITED,26_1_9_18,9,1,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=19_9_1",19,DPUF_TC,UNINHIBITED,26_1_9_19,9,1,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=20_9_1",20,DPUF_TC,UNINHIBITED,26_1_9_20,9,1,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=21_9_1",21,DPUF_TC,UNINHIBITED,26_1_9_21,9,1,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=22_9_1",22,DPUF_TC,UNINHIBITED,26_1_9_22,9,1,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=23_9_1",23,DPUF_TC,UNINHIBITED,26_1_9_23,9,1,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=24_9_1",24,DPUF_TC,UNINHIBITED,26_1_9_24,9,1,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=25_9_1",25,DPUF_TC,UNINHIBITED,26_1_9_25,9,1,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=26_9_1",26,DPUF_TC,UNINHIBITED,26_1_9_26,9,1,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=27_9_1",27,DPUF_TC,UNINHIBITED,26_1_9_27,9,1,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=28_9_1",28,DPUF_TC,UNINHIBITED,26_1_9_28,9,1,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=29_9_1",29,DPUF_TC,UNINHIBITED,26_1_9_29,9,1,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=30_9_1",30,DPUF_TC,UNINHIBITED,26_1_9_30,9,1,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=31_9_1",31,DPUF_TC,UNINHIBITED,26_1_9_31,9,1,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=32_9_1",32,DPUF_TC,UNINHIBITED,26_1_9_32,9,1,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=33_9_1",33,DPUF_TC,UNINHIBITED,26_1_9_33,9,1,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=34_9_1",34,DPUF_TC,UNINHIBITED,26_1_9_34,9,1,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=35_9_1",35,DPUF_TC,UNINHIBITED,26_1_9_35,9,1,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=36_9_1",36,DPUF_TC,UNINHIBITED,26_1_9_36,9,1,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=37_9_1",37,DPUF_TC,UNINHIBITED,26_1_9_37,9,1,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=38_9_1",38,DPUF_TC,UNINHIBITED,26_1_9_38,9,1,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=39_9_1",39,DPUF_TC,UNINHIBITED,26_1_9_39,9,1,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=40_9_1",40,DPUF_TC,UNINHIBITED,26_1_9_40,9,1,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=41_9_1",41,DPUF_TC,UNINHIBITED,26_1_9_41,9,1,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=42_9_1",42,DPUF_TC,UNINHIBITED,26_1_9_42,9,1,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=43_9_1",43,DPUF_TC,UNINHIBITED,26_1_9_43,9,1,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=44_9_1",44,DPUF_TC,UNINHIBITED,26_1_9_44,9,1,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=45_9_1",45,DPUF_TC,UNINHIBITED,26_1_9_45,9,1,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=46_9_1",46,DPUF_TC,UNINHIBITED,26_1_9_46,9,1,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=47_9_1",47,DPUF_TC,UNINHIBITED,26_1_9_47,9,1,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=9, Subrack No.=1",26
FTBSC02,"NE=280,DSP=0_10_1",0,DPUF_TC,UNINHIBITED,26_1_10_0,10,1,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=1_10_1",1,DPUF_TC,UNINHIBITED,26_1_10_1,10,1,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=2_10_1",2,DPUF_TC,UNINHIBITED,26_1_10_2,10,1,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=3_10_1",3,DPUF_TC,UNINHIBITED,26_1_10_3,10,1,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=4_10_1",4,DPUF_TC,UNINHIBITED,26_1_10_4,10,1,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=5_10_1",5,DPUF_TC,UNINHIBITED,26_1_10_5,10,1,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=6_10_1",6,DPUF_TC,UNINHIBITED,26_1_10_6,10,1,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=7_10_1",7,DPUF_TC,UNINHIBITED,26_1_10_7,10,1,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=8_10_1",8,DPUF_TC,UNINHIBITED,26_1_10_8,10,1,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=9_10_1",9,DPUF_TC,UNINHIBITED,26_1_10_9,10,1,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=10_10_1",10,DPUF_TC,UNINHIBITED,26_1_10_10,10,1,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=11_10_1",11,DPUF_TC,UNINHIBITED,26_1_10_11,10,1,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=12_10_1",12,DPUF_TC,UNINHIBITED,26_1_10_12,10,1,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=13_10_1",13,DPUF_TC,UNINHIBITED,26_1_10_13,10,1,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=14_10_1",14,DPUF_TC,UNINHIBITED,26_1_10_14,10,1,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=15_10_1",15,DPUF_TC,UNINHIBITED,26_1_10_15,10,1,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=16_10_1",16,DPUF_TC,UNINHIBITED,26_1_10_16,10,1,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=17_10_1",17,DPUF_TC,UNINHIBITED,26_1_10_17,10,1,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=18_10_1",18,DPUF_TC,UNINHIBITED,26_1_10_18,10,1,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=19_10_1",19,DPUF_TC,UNINHIBITED,26_1_10_19,10,1,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=10, Subrack No.=1",26
