sk_object,object,measurement_id,duration,userlabel,is_connected,is_included_in_validation,dwh_created,dwh_last_modified
680,"MRBTS-5045/LNBTS-5045/LNCEL-21,MCC-619/MNC-05",nokia_common_8008,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
685,"MRBTS-5089/LNBTS-5089/LNCEL-2,MCC-619/MNC-05",nokia_common_8008,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
16272,"MRBTS-5045/LNBTS-5045/LNCEL-31,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5045,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
16275,"MRBTS-5050/LNBTS-5050/LNCEL-31,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5050,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
17498,"MRBTS-5045/LNBTS-5045/LNCEL-11,MCC-619/MNC-05,ECI-1291275,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5045,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17503,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1302787,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
132,MRBTS-5044/EQM-1/APEQM-1/RMOD-2/ANTL-6,nokia_common_40001,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
683,"MRBTS-5084/LNBTS-5084/LNCEL-31,MCC-619/MNC-05",nokia_common_8008,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
667,"MRBTS-5090/LNBTS-5090/LNCEL-1,MCC-619/MNC-05",nokia_common_8008,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
679,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05",nokia_common_8008,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
678,"MRBTS-5044/LNBTS-5044/LNCEL-1,MCC-619/MNC-05",nokia_common_8008,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
681,"MRBTS-5084/LNBTS-5084/LNCEL-3,MCC-619/MNC-05",nokia_common_8008,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
1603,"MRBTS-5090/LNBTS-5090/LNCEL-3,MCC-619/MNC-05,ECI-1301507,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1008,"MRBTS-5084/LNBTS-5084/LNCEL-3,MCC-619/MNC-05,ECI-1295874,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1843,"MRBTS-5090/LNBTS-5090/LNCEL-3,MCC-619/MNC-05,ECI-1291295,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1328,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1300737,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1851,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1288194,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1853,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05,ECI-1301249,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1286,"MRBTS-5084/LNBTS-5084/LNCEL-21,MCC-619/MNC-05,ECI-1291285,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1813,"MRBTS-5083/LNBTS-5083/LNCEL-1,MCC-619/MNC-05,ECI-1291267,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1332,"MRBTS-5200/LNBTS-5200/LNCEL-11,MCC-619/MNC-05,ECI-1288193,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
6611,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05",nokia_common_8910,8,MRBTS-5090,1.0,1.0,2022-03-24 02:53:08.075725,2022-03-24 02:53:08.075725
18697,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1285899,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18700,"MRBTS-5062/LNBTS-5062/LNCEL-21,MCC-619/MNC-05,ECI-1291267,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5062,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
16103,"MRBTS-5090/LNBTS-5090/LNCEL-2,MCC-619/MNC-05",nokia_macro_8001,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:48.750728,2022-03-24 03:13:48.750728
16106,"MRBTS-5090/LNBTS-5090/LNCEL-1,MCC-619/MNC-05",nokia_macro_8001,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:48.750728,2022-03-24 03:13:48.750728
16274,"MRBTS-5081/LNBTS-5081/LNCEL-21,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
17267,"MRBTS-5079/LNBTS-5079/LNCEL-31,MCC-619/MNC-05,ECI-1300738,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5079,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18704,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05,ECI-1306115,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5089,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17533,"MRBTS-5102/LNBTS-5102/LNCEL-1,MCC-619/MNC-05,ECI-1285891,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5102,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15786,MRBTS-5079/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51373,15,MRBTS-5079,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15789,MRBTS-5023/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51373,15,MRBTS-5023,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
17365,"MRBTS-5080/LNBTS-5080/LNCEL-1,MCC-619/MNC-05,ECI-1285889,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5080,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17535,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1289473,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15254,MRBTS-5082/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5082,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15227,MRBTS-5050/EQM-1/APEQM-1/RMOD-1/ANTL-6,nokia_macro_40001,60,MRBTS-5050,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15332,MRBTS-5091/EQM-1/APEQM-1/RMOD-1/ANTL-1,nokia_macro_40001,60,MRBTS-5091,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15811,MRBTS-5081/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51373,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15787,MRBTS-5084/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51373,15,MRBTS-5084,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
17270,"MRBTS-5081/LNBTS-5081/LNCEL-3,MCC-619/MNC-05,ECI-1299979,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5081,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
698,"MRBTS-5044/LNBTS-5044/LNCEL-2,MCC-619/MNC-05",nokia_common_8008,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
701,"MRBTS-5083/LNBTS-5083/LNCEL-2,MCC-619/MNC-05",nokia_common_8009,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
705,"MRBTS-5044/LNBTS-5044/LNCEL-11,MCC-619/MNC-05",nokia_common_8009,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
686,"MRBTS-5045/LNBTS-5045/LNCEL-1,MCC-619/MNC-05",nokia_common_8008,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
688,"MRBTS-5089/LNBTS-5089/LNCEL-1,MCC-619/MNC-05",nokia_common_8008,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
15342,MRBTS-5102/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-2,nokia_macro_51300,15,MRBTS-5102,1.0,1.0,2022-03-24 03:13:45.993907,2022-03-24 03:13:45.993907
15762,MRBTS-5091/TNLSVC-1/TNL-1/ETHSVC-1/L2SWI-1/BRGPRT-1,nokia_macro_51363,15,MRBTS-5091,1.0,1.0,2022-03-24 03:13:47.423781,2022-03-24 03:13:47.423781
6250,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05",nokia_common_8071,6,MRBTS-5089,1.0,1.0,2022-03-24 02:53:05.697452,2022-03-24 02:53:05.697452
6251,"MRBTS-5045/LNBTS-5045/LNCEL-31,MCC-619/MNC-05",nokia_common_8071,7,MRBTS-5045,1.0,1.0,2022-03-24 02:53:05.697452,2022-03-24 02:53:05.697452
15765,MRBTS-5200/TNLSVC-1/TNL-1/ETHSVC-1/L2SWI-1/BRGPRT-1,nokia_macro_51363,15,MRBTS-5200,1.0,1.0,2022-03-24 03:13:47.423781,2022-03-24 03:13:47.423781
15761,MRBTS-5050/TNLSVC-1/TNL-1/ETHSVC-1/L2SWI-1/BRGPRT-1,nokia_macro_51363,15,MRBTS-5050,1.0,1.0,2022-03-24 03:13:47.423781,2022-03-24 03:13:47.423781
702,"MRBTS-5045/LNBTS-5045/LNCEL-3,MCC-619/MNC-05",nokia_common_8009,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
704,"MRBTS-5045/LNBTS-5045/LNCEL-11,MCC-619/MNC-05",nokia_common_8009,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
133,MRBTS-5090/EQM-1/APEQM-1/RMOD-2/ANTL-6,nokia_common_40001,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
456,MRBTS-5083/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_common_51376,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
460,MRBTS-5084/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_common_51376,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
454,MRBTS-5050/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_common_51376,15,MRBTS-5050,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
697,"MRBTS-5044/LNBTS-5044/LNCEL-21,MCC-619/MNC-05",nokia_common_8008,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:41.708094,2022-03-24 02:33:41.708094
711,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05",nokia_common_8009,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
706,"MRBTS-5084/LNBTS-5084/LNCEL-1,MCC-619/MNC-05",nokia_common_8009,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
700,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05",nokia_common_8009,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
703,"MRBTS-5050/LNBTS-5050/LNCEL-31,MCC-619/MNC-05",nokia_common_8009,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
1205,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1288194,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1842,"MRBTS-5200/LNBTS-5200/LNCEL-11,MCC-619/MNC-05,ECI-1311494,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1334,"MRBTS-5044/LNBTS-5044/LNCEL-3,MCC-619/MNC-05,ECI-1291295,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1345,"MRBTS-5090/LNBTS-5090/LNCEL-3,MCC-619/MNC-05,ECI-1295875,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1346,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05,ECI-1303042,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1866,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1331202,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1867,"MRBTS-5044/LNBTS-5044/LNCEL-3,MCC-619/MNC-05,ECI-1291275,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1869,"MRBTS-5044/LNBTS-5044/LNCEL-31,MCC-619/MNC-05,ECI-1291521,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
6210,"MRBTS-5050/LNBTS-5050/LNCEL-21,MCC-619/MNC-05",nokia_common_8067,11,MRBTS-5050,1.0,1.0,2022-03-24 02:53:05.462913,2022-03-24 02:53:05.462913
15813,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51373,15,MRBTS-5045,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15790,MRBTS-5082/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51373,15,MRBTS-5082,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15796,MRBTS-5102/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51373,15,MRBTS-5102,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15845,MRBTS-5062/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51374,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15635,MRBTS-5090/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51326,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:46.623667,2022-03-24 03:13:46.623667
16271,"MRBTS-5084/LNBTS-5084/LNCEL-1,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5084,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
16273,"MRBTS-5084/LNBTS-5084/LNCEL-3,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5084,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
17269,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1285377,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17276,"MRBTS-5102/LNBTS-5102/LNCEL-1,MCC-619/MNC-05,ECI-1302787,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5102,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
16092,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05",nokia_macro_8001,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:48.750728,2022-03-24 03:13:48.750728
17364,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1300747,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17537,"MRBTS-5084/LNBTS-5084/LNCEL-1,MCC-619/MNC-05,ECI-1301507,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5084,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17539,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1303559,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15617,MRBTS-5090/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51325,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:46.568095,2022-03-24 03:13:46.568095
16120,"MRBTS-5090/LNBTS-5090/LNCEL-11,MCC-619/MNC-05",nokia_macro_8001,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:48.750728,2022-03-24 03:13:48.750728
6242,"MRBTS-5090/LNBTS-5090/LNCEL-3,MCC-619/MNC-05",nokia_common_8071,8,MRBTS-5090,1.0,1.0,2022-03-24 02:53:05.697452,2022-03-24 02:53:05.697452
6526,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05",nokia_common_8101,13,MRBTS-5200,1.0,1.0,2022-03-24 02:53:07.398358,2022-03-24 02:53:07.398358
469,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_common_51376,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
470,MRBTS-5089/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_common_51376,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
6600,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05",nokia_common_8910,13,MRBTS-5200,1.0,1.0,2022-03-24 02:53:08.075725,2022-03-24 02:53:08.075725
468,MRBTS-5083/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_common_51376,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
1870,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1331202,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
86801,"MRBTS-5079/LNBTS-5079/LNCEL-31,MCC-619/MNC-05",nokia_common_8009,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:40.354322,2022-03-26 13:40:40.354322
86803,"MRBTS-5079/LNBTS-5079/LNCEL-21,MCC-619/MNC-05",nokia_common_8009,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:40.354322,2022-03-26 13:40:40.354322
15309,MRBTS-5200/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5200,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15311,MRBTS-5062/EQM-1/APEQM-1/RMOD-2/ANTL-1,nokia_macro_40001,60,MRBTS-5062,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15794,MRBTS-5200/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51373,15,MRBTS-5200,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15825,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51373,15,MRBTS-5045,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15877,MRBTS-5089/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51374,15,MRBTS-5089,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
17543,"MRBTS-5050/LNBTS-5050/LNCEL-2,MCC-619/MNC-05,ECI-1292803,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5050,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17544,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1285891,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17546,"MRBTS-5062/LNBTS-5062/LNCEL-21,MCC-619/MNC-05,ECI-1291266,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5062,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18718,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05,ECI-1331203,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5089,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18724,"MRBTS-5200/LNBTS-5200/LNCEL-11,MCC-619/MNC-05,ECI-1285633,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17553,"MRBTS-5200/LNBTS-5200/LNCEL-11,MCC-619/MNC-05,ECI-1287938,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
6285,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05",nokia_common_8072,6,MRBTS-5089,1.0,1.0,2022-03-24 02:53:05.860426,2022-03-24 02:53:05.860426
87806,"MRBTS-5079/LNBTS-5079/LNCEL-31,MCC-619/MNC-05",nokia_common_8910,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:59.355171,2022-03-26 13:40:59.355171
87807,"MRBTS-5079/LNBTS-5079/LNCEL-21,MCC-619/MNC-05",nokia_common_8910,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:59.355171,2022-03-26 13:40:59.355171
18734,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05,ECI-1291522,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5084,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18738,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1293318,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17566,"MRBTS-5200/LNBTS-5200/LNCEL-11,MCC-619/MNC-05,ECI-1302047,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17572,"MRBTS-5082/LNBTS-5082/LNCEL-1,MCC-619/MNC-05,ECI-1298945,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5082,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
117,MRBTS-5090/EQM-1/APEQM-1/RMOD-1/ANTL-3,nokia_common_40001,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
158,MRBTS-5084/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_common_40001,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
449,MRBTS-5044/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_common_51376,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
459,MRBTS-5090/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_common_51376,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
1351,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1302787,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1363,"MRBTS-5083/LNBTS-5083/LNCEL-1,MCC-619/MNC-05,ECI-1301506,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1874,"MRBTS-5044/LNBTS-5044/LNCEL-21,MCC-619/MNC-05,ECI-1291521,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1875,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1287939,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
6612,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05",nokia_common_8910,13,MRBTS-5200,1.0,1.0,2022-03-24 02:53:08.075725,2022-03-24 02:53:08.075725
16292,"MRBTS-5023/LNBTS-5023/LNCEL-11,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5023,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
15304,MRBTS-5044/EQM-1/APEQM-1/RMOD-2/ANTL-3,nokia_macro_40001,60,MRBTS-5044,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
16285,"MRBTS-5086/LNBTS-5086/LNCEL-2,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5086,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
16286,"MRBTS-5023/LNBTS-5023/LNCEL-31,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5023,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
16287,"MRBTS-5023/LNBTS-5023/LNCEL-3,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5023,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
