NE Name,fdn,BTSID,BTSNAME,CELLID,CELLNAME,IDTYPE,MOIndex,className,name,neID
FTBSC02,"NE=280,CELLBIND2BTS=83_657",83,HILLSTATION_II,657,HILLSTATION_II-1,BYID,26_657,BSC6900GSMCELLBIND2BTS,"BTS Index=83, Cell Index=657",26
FTBSC02,"NE=280,CELLBIND2BTS=83_658",83,HILLSTATION_II,658,HILLSTATION_II-2,BYID,26_658,BSC6900GSMCELLBIND2BTS,"BTS Index=83, Cell Index=658",26
FTBSC02,"NE=280,CELLBIND2BTS=77_614",77,SPURROAD_II,614,SPURROAD_II-3,BYID,26_614,BSC6900GSMCELLBIND2BTS,"BTS Index=77, Cell Index=614",26
FTBSC02,"NE=280,CELLBIND2BTS=77_613",77,SPURROAD_II,613,SPURROAD_II-2,BYID,26_613,BSC6900GSMCELLBIND2BTS,"BTS Index=77, Cell Index=613",26
FTBSC02,"NE=280,CELLBIND2BTS=192_1537",192,SEWAFE,1537,SEWAFE-1,BYID,26_1537,BSC6900GSMCELLBIND2BTS,"BTS Index=192, Cell Index=1537",26
FTBSC02,"NE=280,CELLBIND2BTS=192_1538",192,SEWAFE,1538,SEWAFE-2,BYID,26_1538,BSC6900GSMCELLBIND2BTS,"BTS Index=192, Cell Index=1538",26
FTBSC02,"NE=280,CELLBIND2BTS=192_1539",192,SEWAFE,1539,SEWAFE-3,BYID,26_1539,BSC6900GSMCELLBIND2BTS,"BTS Index=192, Cell Index=1539",26
FTBSC02,"NE=280,CELLBIND2BTS=198_1589",198,SOCFIN,1589,SOCFIN-5,BYID,26_1589,BSC6900GSMCELLBIND2BTS,"BTS Index=198, Cell Index=1589",26
FTBSC02,"NE=280,CELLBIND2BTS=150_1201",150,KENEMATOWN,1201,KENEMATOWN-1,BYID,26_1201,BSC6900GSMCELLBIND2BTS,"BTS Index=150, Cell Index=1201",26
FTBSC02,"NE=280,CELLBIND2BTS=150_1202",150,KENEMATOWN,1202,KENEMATOWN-2,BYID,26_1202,BSC6900GSMCELLBIND2BTS,"BTS Index=150, Cell Index=1202",26
FTBSC02,"NE=280,CELLBIND2BTS=150_1203",150,KENEMATOWN,1203,KENEMATOWN-3,BYID,26_1203,BSC6900GSMCELLBIND2BTS,"BTS Index=150, Cell Index=1203",26
FTBSC02,"NE=280,CELLBIND2BTS=150_1204",150,KENEMATOWN,1204,KENEMATOWN-6,BYID,26_1204,BSC6900GSMCELLBIND2BTS,"BTS Index=150, Cell Index=1204",26
FTBSC02,"NE=280,CELLBIND2BTS=150_1205",150,KENEMATOWN,1205,KENEMATOWN-7,BYID,26_1205,BSC6900GSMCELLBIND2BTS,"BTS Index=150, Cell Index=1205",26
FTBSC02,"NE=280,CELLBIND2BTS=182_1457",182,MANOJUNCTION,1457,MANOJUNCTION-1,BYID,26_1457,BSC6900GSMCELLBIND2BTS,"BTS Index=182, Cell Index=1457",26
FTBSC02,"NE=280,CELLBIND2BTS=182_1458",182,MANOJUNCTION,1458,MANOJUNCTION-2,BYID,26_1458,BSC6900GSMCELLBIND2BTS,"BTS Index=182, Cell Index=1458",26
FTBSC02,"NE=280,CELLBIND2BTS=182_1459",182,MANOJUNCTION,1459,MANOJUNCTION-3,BYID,26_1459,BSC6900GSMCELLBIND2BTS,"BTS Index=182, Cell Index=1459",26
FTBSC02,"NE=280,CELLBIND2BTS=91_721",91,SWISSHOTEL,721,SWISSHOTEL-1,BYID,26_721,BSC6900GSMCELLBIND2BTS,"BTS Index=91, Cell Index=721",26
FTBSC02,"NE=280,CELLBIND2BTS=91_722",91,SWISSHOTEL,722,SWISSHOTEL-2,BYID,26_722,BSC6900GSMCELLBIND2BTS,"BTS Index=91, Cell Index=722",26
FTBSC02,"NE=280,CELLBIND2BTS=91_723",91,SWISSHOTEL,723,SWISSHOTEL-3,BYID,26_723,BSC6900GSMCELLBIND2BTS,"BTS Index=91, Cell Index=723",26
FTBSC02,"NE=280,CELLBIND2BTS=183_1465",183,YELE,1465,YELE-1,BYID,26_1465,BSC6900GSMCELLBIND2BTS,"BTS Index=183, Cell Index=1465",26
FTBSC02,"NE=280,CELLBIND2BTS=183_1466",183,YELE,1466,YELE-2,BYID,26_1466,BSC6900GSMCELLBIND2BTS,"BTS Index=183, Cell Index=1466",26
FTBSC02,"NE=280,CELLBIND2BTS=183_1467",183,YELE,1467,YELE-3,BYID,26_1467,BSC6900GSMCELLBIND2BTS,"BTS Index=183, Cell Index=1467",26
FTBSC02,"NE=280,CELLBIND2BTS=203_1673",203,MATTA,1673,MATTA-1,BYID,26_1673,BSC6900GSMCELLBIND2BTS,"BTS Index=203, Cell Index=1673",26
FTBSC02,"NE=280,CELLBIND2BTS=203_1674",203,MATTA,1674,MATTA-2,BYID,26_1674,BSC6900GSMCELLBIND2BTS,"BTS Index=203, Cell Index=1674",26
FTBSC02,"NE=280,CELLBIND2BTS=203_1675",203,MATTA,1675,MATTA-3,BYID,26_1675,BSC6900GSMCELLBIND2BTS,"BTS Index=203, Cell Index=1675",26
FTBSC02,"NE=280,CELLBIND2BTS=210_1681",210,KAMABAI,1681,KAMABAI-1,BYID,26_1681,BSC6900GSMCELLBIND2BTS,"BTS Index=210, Cell Index=1681",26
FTBSC02,"NE=280,CELLBIND2BTS=210_1682",210,KAMABAI,1682,KAMABAI-2,BYID,26_1682,BSC6900GSMCELLBIND2BTS,"BTS Index=210, Cell Index=1682",26
FTBSC02,"NE=280,CELLBIND2BTS=210_1683",210,KAMABAI,1683,KAMABAI-3,BYID,26_1683,BSC6900GSMCELLBIND2BTS,"BTS Index=210, Cell Index=1683",26
FTBSC02,"NE=280,CELLBIND2BTS=94_759",94,MURRAYTOWNBARRACKS,759,MURRAYTOWNBARRACKS-1,BYID,26_759,BSC6900GSMCELLBIND2BTS,"BTS Index=94, Cell Index=759",26
FTBSC02,"NE=280,CELLBIND2BTS=94_760",94,MURRAYTOWNBARRACKS,760,MURRAYTOWNBARRACKS-2,BYID,26_760,BSC6900GSMCELLBIND2BTS,"BTS Index=94, Cell Index=760",26
FTBSC02,"NE=280,CELLBIND2BTS=94_761",94,MURRAYTOWNBARRACKS,761,MURRAYTOWNBARRACKS-3,BYID,26_761,BSC6900GSMCELLBIND2BTS,"BTS Index=94, Cell Index=761",26
FTBSC02,"NE=280,CELLBIND2BTS=56_443",56,LAKKA_II,443,LAKKA_II-7,BYID,26_443,BSC6900GSMCELLBIND2BTS,"BTS Index=56, Cell Index=443",26
FTBSC02,"NE=280,CELLBIND2BTS=80_636",80,DUNDASTREET,636,DUNDASTREET-2,BYID,26_636,BSC6900GSMCELLBIND2BTS,"BTS Index=80, Cell Index=636",26
FTBSC02,"NE=280,CELLBIND2BTS=80_637",80,DUNDASTREET,637,DUNDASTREET-3,BYID,26_637,BSC6900GSMCELLBIND2BTS,"BTS Index=80, Cell Index=637",26
FTBSC02,"NE=280,CELLBIND2BTS=212_1337",212,JENNEH,1337,JENNEH-1,BYID,26_1337,BSC6900GSMCELLBIND2BTS,"BTS Index=212, Cell Index=1337",26
FTBSC02,"NE=280,CELLBIND2BTS=212_1338",212,JENNEH,1338,JENNEH-2,BYID,26_1338,BSC6900GSMCELLBIND2BTS,"BTS Index=212, Cell Index=1338",26
FTBSC02,"NE=280,CELLBIND2BTS=212_1339",212,JENNEH,1339,JENNEH-3,BYID,26_1339,BSC6900GSMCELLBIND2BTS,"BTS Index=212, Cell Index=1339",26
FTBSC02,"NE=280,CELLBIND2BTS=212_1340",212,JENNEH,1340,JENNEH-4,BYID,26_1340,BSC6900GSMCELLBIND2BTS,"BTS Index=212, Cell Index=1340",26
FTBSC02,"NE=280,CELLBIND2BTS=213_1609",213,CONGOTOWN,1609,CONGOTOWN-1,BYID,26_1609,BSC6900GSMCELLBIND2BTS,"BTS Index=213, Cell Index=1609",26
FTBSC02,"NE=280,CELLBIND2BTS=213_1610",213,CONGOTOWN,1610,CONGOTOWN-2,BYID,26_1610,BSC6900GSMCELLBIND2BTS,"BTS Index=213, Cell Index=1610",26
FTBSC02,"NE=280,CELLBIND2BTS=213_1611",213,CONGOTOWN,1611,CONGOTOWN-3,BYID,26_1611,BSC6900GSMCELLBIND2BTS,"BTS Index=213, Cell Index=1611",26
FTBSC02,"NE=280,CELLBIND2BTS=213_1612",213,CONGOTOWN,1612,CONGOTOWN-6,BYID,26_1612,BSC6900GSMCELLBIND2BTS,"BTS Index=213, Cell Index=1612",26
FTBSC02,"NE=280,CELLBIND2BTS=213_1613",213,CONGOTOWN,1613,CONGOTOWN-7,BYID,26_1613,BSC6900GSMCELLBIND2BTS,"BTS Index=213, Cell Index=1613",26
FTBSC02,"NE=280,CELLBIND2BTS=213_1614",213,CONGOTOWN,1614,CONGOTOWN-8,BYID,26_1614,BSC6900GSMCELLBIND2BTS,"BTS Index=213, Cell Index=1614",26
FTBSC02,"NE=280,CELLBIND2BTS=214_1617",214,GBANDI,1617,GBANDI-1,BYID,26_1617,BSC6900GSMCELLBIND2BTS,"BTS Index=214, Cell Index=1617",26
FTBSC02,"NE=280,CELLBIND2BTS=214_1618",214,GBANDI,1618,GBANDI-2,BYID,26_1618,BSC6900GSMCELLBIND2BTS,"BTS Index=214, Cell Index=1618",26
FTBSC02,"NE=280,CELLBIND2BTS=214_1619",214,GBANDI,1619,GBANDI-3,BYID,26_1619,BSC6900GSMCELLBIND2BTS,"BTS Index=214, Cell Index=1619",26
FTBSC02,"NE=280,CELLBIND2BTS=176_1412",176,SAMAITOWN_II,1412,SAMAITOWN_II-6,BYID,26_1412,BSC6900GSMCELLBIND2BTS,"BTS Index=176, Cell Index=1412",26
FTBSC02,"NE=280,CELLBIND2BTS=177_1422",177,SHELLMINGO_II,1422,SHELLMINGO_II-4,BYID,26_1422,BSC6900GSMCELLBIND2BTS,"BTS Index=177, Cell Index=1422",26
FTBSC02,"NE=280,CELLBIND2BTS=216_641",216,SEMBEHUN,641,SEMBEHUN-1,BYID,26_641,BSC6900GSMCELLBIND2BTS,"BTS Index=216, Cell Index=641",26
FTBSC02,"NE=280,CELLBIND2BTS=216_642",216,SEMBEHUN,642,SEMBEHUN-2,BYID,26_642,BSC6900GSMCELLBIND2BTS,"BTS Index=216, Cell Index=642",26
FTBSC02,"NE=280,CELLBIND2BTS=216_643",216,SEMBEHUN,643,SEMBEHUN-3,BYID,26_643,BSC6900GSMCELLBIND2BTS,"BTS Index=216, Cell Index=643",26
FTBSC02,"NE=280,CELLBIND2BTS=217_775",217,BYRNELANECOLLIGATE,775,BYRNELANECOLLIGATE-1,BYID,26_775,BSC6900GSMCELLBIND2BTS,"BTS Index=217, Cell Index=775",26
FTBSC02,"NE=280,CELLBIND2BTS=217_776",217,BYRNELANECOLLIGATE,776,BYRNELANECOLLIGATE-2,BYID,26_776,BSC6900GSMCELLBIND2BTS,"BTS Index=217, Cell Index=776",26
FTBSC02,"NE=280,CELLBIND2BTS=217_777",217,BYRNELANECOLLIGATE,777,BYRNELANECOLLIGATE-3,BYID,26_777,BSC6900GSMCELLBIND2BTS,"BTS Index=217, Cell Index=777",26
FTBSC02,"NE=280,CELLBIND2BTS=217_778",217,BYRNELANECOLLIGATE,778,BYRNELANECOLLIGATE-6,BYID,26_778,BSC6900GSMCELLBIND2BTS,"BTS Index=217, Cell Index=778",26
FTBSC02,"NE=280,CELLBIND2BTS=217_779",217,BYRNELANECOLLIGATE,779,BYRNELANECOLLIGATE-7,BYID,26_779,BSC6900GSMCELLBIND2BTS,"BTS Index=217, Cell Index=779",26
FTBSC02,"NE=280,CELLBIND2BTS=217_780",217,BYRNELANECOLLIGATE,780,BYRNELANECOLLIGATE-8,BYID,26_780,BSC6900GSMCELLBIND2BTS,"BTS Index=217, Cell Index=780",26
FTBSC02,"NE=280,CELLBIND2BTS=220_1689",220,MOKABA,1689,MOKABA-1,BYID,26_1689,BSC6900GSMCELLBIND2BTS,"BTS Index=220, Cell Index=1689",26
FTBSC02,"NE=280,CELLBIND2BTS=220_1690",220,MOKABA,1690,MOKABA-2,BYID,26_1690,BSC6900GSMCELLBIND2BTS,"BTS Index=220, Cell Index=1690",26
FTBSC02,"NE=280,CELLBIND2BTS=220_1691",220,MOKABA,1691,MOKABA-3,BYID,26_1691,BSC6900GSMCELLBIND2BTS,"BTS Index=220, Cell Index=1691",26
FTBSC02,"NE=280,CELLBIND2BTS=225_1717",225,PENDUMA,1717,PENDUMA-1,BYID,26_1717,BSC6900GSMCELLBIND2BTS,"BTS Index=225, Cell Index=1717",26
FTBSC02,"NE=280,CELLBIND2BTS=225_1718",225,PENDUMA,1718,PENDUMA-2,BYID,26_1718,BSC6900GSMCELLBIND2BTS,"BTS Index=225, Cell Index=1718",26
FTBSC02,"NE=280,CELLBIND2BTS=225_1719",225,PENDUMA,1719,PENDUMA-3,BYID,26_1719,BSC6900GSMCELLBIND2BTS,"BTS Index=225, Cell Index=1719",26
FTBSC02,"NE=280,CELLBIND2BTS=223_1707",223,BUMPEH,1707,BUMPEH-1,BYID,26_1707,BSC6900GSMCELLBIND2BTS,"BTS Index=223, Cell Index=1707",26
FTBSC02,"NE=280,CELLBIND2BTS=223_1708",223,BUMPEH,1708,BUMPEH-2,BYID,26_1708,BSC6900GSMCELLBIND2BTS,"BTS Index=223, Cell Index=1708",26
FTBSC02,"NE=280,CELLBIND2BTS=223_1709",223,BUMPEH,1709,BUMPEH-3,BYID,26_1709,BSC6900GSMCELLBIND2BTS,"BTS Index=223, Cell Index=1709",26
FTBSC02,"NE=280,CELLBIND2BTS=224_1712",224,NUMBALAHILL,1712,NUMBALAHILL-1,BYID,26_1712,BSC6900GSMCELLBIND2BTS,"BTS Index=224, Cell Index=1712",26
FTBSC02,"NE=280,CELLBIND2BTS=224_1713",224,NUMBALAHILL,1713,NUMBALAHILL-2,BYID,26_1713,BSC6900GSMCELLBIND2BTS,"BTS Index=224, Cell Index=1713",26
FTBSC02,"NE=280,CELLBIND2BTS=224_1714",224,NUMBALAHILL,1714,NUMBALAHILL-3,BYID,26_1714,BSC6900GSMCELLBIND2BTS,"BTS Index=224, Cell Index=1714",26
FTBSC02,"NE=280,CELLBIND2BTS=54_425",54,JUBA,425,JUBA-1,BYID,26_425,BSC6900GSMCELLBIND2BTS,"BTS Index=54, Cell Index=425",26
FTBSC02,"NE=280,CELLBIND2BTS=54_426",54,JUBA,426,JUBA-2,BYID,26_426,BSC6900GSMCELLBIND2BTS,"BTS Index=54, Cell Index=426",26
FTBSC02,"NE=280,CELLBIND2BTS=54_427",54,JUBA,427,JUBA-3,BYID,26_427,BSC6900GSMCELLBIND2BTS,"BTS Index=54, Cell Index=427",26
FTBSC02,"NE=280,CELLBIND2BTS=54_428",54,JUBA,428,JUBA-4,BYID,26_428,BSC6900GSMCELLBIND2BTS,"BTS Index=54, Cell Index=428",26
FTBSC02,"NE=280,CELLBIND2BTS=54_429",54,JUBA,429,JUBA-6,BYID,26_429,BSC6900GSMCELLBIND2BTS,"BTS Index=54, Cell Index=429",26
FTBSC02,"NE=280,CELLBIND2BTS=54_430",54,JUBA,430,JUBA-7,BYID,26_430,BSC6900GSMCELLBIND2BTS,"BTS Index=54, Cell Index=430",26
FTBSC02,"NE=280,CELLBIND2BTS=54_431",54,JUBA,431,JUBA-8,BYID,26_431,BSC6900GSMCELLBIND2BTS,"BTS Index=54, Cell Index=431",26
FTBSC02,"NE=280,CELLBIND2BTS=58_457",58,MMCE,457,MMCE-1,BYID,26_457,BSC6900GSMCELLBIND2BTS,"BTS Index=58, Cell Index=457",26
FTBSC02,"NE=280,CELLBIND2BTS=58_458",58,MMCE,458,MMCE-2,BYID,26_458,BSC6900GSMCELLBIND2BTS,"BTS Index=58, Cell Index=458",26
FTBSC02,"NE=280,CELLBIND2BTS=58_459",58,MMCE,459,MMCE-6,BYID,26_459,BSC6900GSMCELLBIND2BTS,"BTS Index=58, Cell Index=459",26
FTBSC02,"NE=280,CELLBIND2BTS=58_460",58,MMCE,460,MMCE-7,BYID,26_460,BSC6900GSMCELLBIND2BTS,"BTS Index=58, Cell Index=460",26
FTBSC02,"NE=280,CELLBIND2BTS=73_577",73,MALAMA_II,577,MALAMA_II-1,BYID,26_577,BSC6900GSMCELLBIND2BTS,"BTS Index=73, Cell Index=577",26
FTBSC02,"NE=280,CELLBIND2BTS=73_578",73,MALAMA_II,578,MALAMA_II-2,BYID,26_578,BSC6900GSMCELLBIND2BTS,"BTS Index=73, Cell Index=578",26
FTBSC02,"NE=280,CELLBIND2BTS=73_579",73,MALAMA_II,579,MALAMA_II-3,BYID,26_579,BSC6900GSMCELLBIND2BTS,"BTS Index=73, Cell Index=579",26
FTBSC02,"NE=280,CELLBIND2BTS=73_580",73,MALAMA_II,580,MALAMA_II-6,BYID,26_580,BSC6900GSMCELLBIND2BTS,"BTS Index=73, Cell Index=580",26
FTBSC02,"NE=280,CELLBIND2BTS=73_581",73,MALAMA_II,581,MALAMA_II-8,BYID,26_581,BSC6900GSMCELLBIND2BTS,"BTS Index=73, Cell Index=581",26
FTBSC02,"NE=280,CELLBIND2BTS=74_585",74,MARJAYTOWN_II,585,MARJAYTOWN_II-1,BYID,26_585,BSC6900GSMCELLBIND2BTS,"BTS Index=74, Cell Index=585",26
FTBSC02,"NE=280,CELLBIND2BTS=74_586",74,MARJAYTOWN_II,586,MARJAYTOWN_II-2,BYID,26_586,BSC6900GSMCELLBIND2BTS,"BTS Index=74, Cell Index=586",26
FTBSC02,"NE=280,CELLBIND2BTS=74_587",74,MARJAYTOWN_II,587,MARJAYTOWN_II-3,BYID,26_587,BSC6900GSMCELLBIND2BTS,"BTS Index=74, Cell Index=587",26
FTBSC02,"NE=280,CELLBIND2BTS=74_588",74,MARJAYTOWN_II,588,MARJAYTOWN_II-6,BYID,26_588,BSC6900GSMCELLBIND2BTS,"BTS Index=74, Cell Index=588",26
FTBSC02,"NE=280,CELLBIND2BTS=74_589",74,MARJAYTOWN_II,589,MARJAYTOWN_II-7,BYID,26_589,BSC6900GSMCELLBIND2BTS,"BTS Index=74, Cell Index=589",26
FTBSC02,"NE=280,CELLBIND2BTS=74_590",74,MARJAYTOWN_II,590,MARJAYTOWN_II-8,BYID,26_590,BSC6900GSMCELLBIND2BTS,"BTS Index=74, Cell Index=590",26
FTBSC02,"NE=280,CELLBIND2BTS=75_593",75,MUCTARUDRIVE_II,593,MUCTARUDRIVE_II-1,BYID,26_593,BSC6900GSMCELLBIND2BTS,"BTS Index=75, Cell Index=593",26
FTBSC02,"NE=280,CELLBIND2BTS=75_594",75,MUCTARUDRIVE_II,594,MUCTARUDRIVE_II-2,BYID,26_594,BSC6900GSMCELLBIND2BTS,"BTS Index=75, Cell Index=594",26
FTBSC02,"NE=280,CELLBIND2BTS=75_595",75,MUCTARUDRIVE_II,595,MUCTARUDRIVE_II-3,BYID,26_595,BSC6900GSMCELLBIND2BTS,"BTS Index=75, Cell Index=595",26
FTBSC02,"NE=280,CELLBIND2BTS=75_596",75,MUCTARUDRIVE_II,596,MUCTARUDRIVE_II-8,BYID,26_596,BSC6900GSMCELLBIND2BTS,"BTS Index=75, Cell Index=596",26
FTBSC02,"NE=280,CELLBIND2BTS=123_985",123,YENGEMA,985,YENGEMA-1,BYID,26_985,BSC6900GSMCELLBIND2BTS,"BTS Index=123, Cell Index=985",26
FTBSC02,"NE=280,CELLBIND2BTS=123_986",123,YENGEMA,986,YENGEMA-2,BYID,26_986,BSC6900GSMCELLBIND2BTS,"BTS Index=123, Cell Index=986",26
FTBSC02,"NE=280,CELLBIND2BTS=123_987",123,YENGEMA,987,YENGEMA-3,BYID,26_987,BSC6900GSMCELLBIND2BTS,"BTS Index=123, Cell Index=987",26
FTBSC02,"NE=280,CELLBIND2BTS=123_988",123,YENGEMA,988,YENGEMA-4,BYID,26_988,BSC6900GSMCELLBIND2BTS,"BTS Index=123, Cell Index=988",26
FTBSC02,"NE=280,CELLBIND2BTS=134_1073",134,TANKORO_II,1073,TANKORO_II-1,BYID,26_1073,BSC6900GSMCELLBIND2BTS,"BTS Index=134, Cell Index=1073",26
FTBSC02,"NE=280,CELLBIND2BTS=134_1074",134,TANKORO_II,1074,TANKORO_II-2,BYID,26_1074,BSC6900GSMCELLBIND2BTS,"BTS Index=134, Cell Index=1074",26
FTBSC02,"NE=280,CELLBIND2BTS=134_1075",134,TANKORO_II,1075,TANKORO_II-3,BYID,26_1075,BSC6900GSMCELLBIND2BTS,"BTS Index=134, Cell Index=1075",26
FTBSC02,"NE=280,CELLBIND2BTS=134_1076",134,TANKORO_II,1076,TANKORO_II-4,BYID,26_1076,BSC6900GSMCELLBIND2BTS,"BTS Index=134, Cell Index=1076",26
FTBSC02,"NE=280,CELLBIND2BTS=135_1081",135,WOAMA,1081,WOAMA-1,BYID,26_1081,BSC6900GSMCELLBIND2BTS,"BTS Index=135, Cell Index=1081",26
FTBSC02,"NE=280,CELLBIND2BTS=135_1082",135,WOAMA,1082,WOAMA-2,BYID,26_1082,BSC6900GSMCELLBIND2BTS,"BTS Index=135, Cell Index=1082",26
FTBSC02,"NE=280,CELLBIND2BTS=135_1083",135,WOAMA,1083,WOAMA-3,BYID,26_1083,BSC6900GSMCELLBIND2BTS,"BTS Index=135, Cell Index=1083",26
FTBSC02,"NE=280,CELLBIND2BTS=135_1084",135,WOAMA,1084,WOAMA-4,BYID,26_1084,BSC6900GSMCELLBIND2BTS,"BTS Index=135, Cell Index=1084",26
FTBSC02,"NE=280,CELLBIND2BTS=193_1545",193,OCTEA,1545,OCTEA-1,BYID,26_1545,BSC6900GSMCELLBIND2BTS,"BTS Index=193, Cell Index=1545",26
FTBSC02,"NE=280,CELLBIND2BTS=193_1546",193,OCTEA,1546,OCTEA-2,BYID,26_1546,BSC6900GSMCELLBIND2BTS,"BTS Index=193, Cell Index=1546",26
FTBSC02,"NE=280,CELLBIND2BTS=193_1547",193,OCTEA,1547,OCTEA-3,BYID,26_1547,BSC6900GSMCELLBIND2BTS,"BTS Index=193, Cell Index=1547",26
FTBSC02,"NE=280,CELLBIND2BTS=129_1034",129,MAGBURAKA_II,1034,MAGBURAKA_II-1,BYID,26_1034,BSC6900GSMCELLBIND2BTS,"BTS Index=129, Cell Index=1034",26
FTBSC02,"NE=280,CELLBIND2BTS=129_1035",129,MAGBURAKA_II,1035,MAGBURAKA_II-6,BYID,26_1035,BSC6900GSMCELLBIND2BTS,"BTS Index=129, Cell Index=1035",26
FTBSC02,"NE=280,CELLBIND2BTS=129_1036",129,MAGBURAKA_II,1036,MAGBURAKA_II-3,BYID,26_1036,BSC6900GSMCELLBIND2BTS,"BTS Index=129, Cell Index=1036",26
FTBSC02,"NE=280,CELLBIND2BTS=129_1037",129,MAGBURAKA_II,1037,MAGBURAKA_II-4,BYID,26_1037,BSC6900GSMCELLBIND2BTS,"BTS Index=129, Cell Index=1037",26
FTBSC02,"NE=280,CELLBIND2BTS=130_1041",130,MATOTOKA_II,1041,MATOTOKA_II-1,BYID,26_1041,BSC6900GSMCELLBIND2BTS,"BTS Index=130, Cell Index=1041",26
FTBSC02,"NE=280,CELLBIND2BTS=130_1042",130,MATOTOKA_II,1042,MATOTOKA_II-2,BYID,26_1042,BSC6900GSMCELLBIND2BTS,"BTS Index=130, Cell Index=1042",26
FTBSC02,"NE=280,CELLBIND2BTS=130_1043",130,MATOTOKA_II,1043,MATOTOKA_II-3,BYID,26_1043,BSC6900GSMCELLBIND2BTS,"BTS Index=130, Cell Index=1043",26
FTBSC02,"NE=280,CELLBIND2BTS=130_1044",130,MATOTOKA_II,1044,MATOTOKA_II-4,BYID,26_1044,BSC6900GSMCELLBIND2BTS,"BTS Index=130, Cell Index=1044",26
FTBSC02,"NE=280,CELLBIND2BTS=107_857",107,MAGBAS,857,MAGBAS-1,BYID,26_857,BSC6900GSMCELLBIND2BTS,"BTS Index=107, Cell Index=857",26
FTBSC02,"NE=280,CELLBIND2BTS=107_858",107,MAGBAS,858,MAGBAS-2,BYID,26_858,BSC6900GSMCELLBIND2BTS,"BTS Index=107, Cell Index=858",26
FTBSC02,"NE=280,CELLBIND2BTS=107_859",107,MAGBAS,859,MAGBAS-3,BYID,26_859,BSC6900GSMCELLBIND2BTS,"BTS Index=107, Cell Index=859",26
FTBSC02,"NE=280,CELLBIND2BTS=108_865",108,MAGBURAKA,865,MAGBURAKA-1,BYID,26_865,BSC6900GSMCELLBIND2BTS,"BTS Index=108, Cell Index=865",26
FTBSC02,"NE=280,CELLBIND2BTS=108_866",108,MAGBURAKA,866,MAGBURAKA-6,BYID,26_866,BSC6900GSMCELLBIND2BTS,"BTS Index=108, Cell Index=866",26
FTBSC02,"NE=280,CELLBIND2BTS=108_867",108,MAGBURAKA,867,MAGBURAKA-2,BYID,26_867,BSC6900GSMCELLBIND2BTS,"BTS Index=108, Cell Index=867",26
FTBSC02,"NE=280,CELLBIND2BTS=108_868",108,MAGBURAKA,868,MAGBURAKA-3,BYID,26_868,BSC6900GSMCELLBIND2BTS,"BTS Index=108, Cell Index=868",26
FTBSC02,"NE=280,CELLBIND2BTS=129_1033",129,MAGBURAKA_II,1033,MAGBURAKA_II-2,BYID,26_1033,BSC6900GSMCELLBIND2BTS,"BTS Index=129, Cell Index=1033",26
FTBSC02,"NE=280,CELLBIND2BTS=101_809",101,BUMBUNA,809,BUMBUNA-1,BYID,26_809,BSC6900GSMCELLBIND2BTS,"BTS Index=101, Cell Index=809",26
FTBSC02,"NE=280,CELLBIND2BTS=101_810",101,BUMBUNA,810,BUMBUNA-2,BYID,26_810,BSC6900GSMCELLBIND2BTS,"BTS Index=101, Cell Index=810",26
FTBSC02,"NE=280,CELLBIND2BTS=101_811",101,BUMBUNA,811,BUMBUNA-3,BYID,26_811,BSC6900GSMCELLBIND2BTS,"BTS Index=101, Cell Index=811",26
FTBSC02,"NE=280,CELLBIND2BTS=101_812",101,BUMBUNA,812,BUMBUNA-8,BYID,26_812,BSC6900GSMCELLBIND2BTS,"BTS Index=101, Cell Index=812",26
FTBSC02,"NE=280,CELLBIND2BTS=138_1105",138,FARANGBAYA,1105,FARANGBAYA-1,BYID,26_1105,BSC6900GSMCELLBIND2BTS,"BTS Index=138, Cell Index=1105",26
FTBSC02,"NE=280,CELLBIND2BTS=138_1106",138,FARANGBAYA,1106,FARANGBAYA-2,BYID,26_1106,BSC6900GSMCELLBIND2BTS,"BTS Index=138, Cell Index=1106",26
FTBSC02,"NE=280,CELLBIND2BTS=138_1107",138,FARANGBAYA,1107,FARANGBAYA-3,BYID,26_1107,BSC6900GSMCELLBIND2BTS,"BTS Index=138, Cell Index=1107",26
FTBSC02,"NE=280,CELLBIND2BTS=139_1113",139,FARANGBAYA_II,1113,FARANGBAYA_II-1,BYID,26_1113,BSC6900GSMCELLBIND2BTS,"BTS Index=139, Cell Index=1113",26
FTBSC02,"NE=280,CELLBIND2BTS=139_1114",139,FARANGBAYA_II,1114,FARANGBAYA_II-2,BYID,26_1114,BSC6900GSMCELLBIND2BTS,"BTS Index=139, Cell Index=1114",26
FTBSC02,"NE=280,CELLBIND2BTS=139_1115",139,FARANGBAYA_II,1115,FARANGBAYA_II-3,BYID,26_1115,BSC6900GSMCELLBIND2BTS,"BTS Index=139, Cell Index=1115",26
FTBSC02,"NE=280,CELLBIND2BTS=139_1116",139,FARANGBAYA_II,1116,FARANGBAYA_II-4,BYID,26_1116,BSC6900GSMCELLBIND2BTS,"BTS Index=139, Cell Index=1116",26
FTBSC02,"NE=280,CELLBIND2BTS=104_833",104,KAMAKWI,833,KAMAKWI-1,BYID,26_833,BSC6900GSMCELLBIND2BTS,"BTS Index=104, Cell Index=833",26
FTBSC02,"NE=280,CELLBIND2BTS=104_834",104,KAMAKWI,834,KAMAKWI-2,BYID,26_834,BSC6900GSMCELLBIND2BTS,"BTS Index=104, Cell Index=834",26
