begintime,ne_name,integrity,L.Thrp.bits.DL,4G traffic,id,tickets_integration,alarms_integration,comments_integration,inos_integration
2022-02-03,Cell Name=4G_DUNDASTREET-2,100.0,270339849392.0,270339849392.0,501,False,False,False,False
2022-02-03,Cell Name=4G_DUNDASTREET-3,100.0,686331136488.0,686331136488.0,502,False,False,False,False
2022-02-03,Cell Name=4G_DUNDASTREET-6,100.0,233723440984.0,233723440984.0,503,False,False,False,False
2022-02-03,Cell Name=4G_DUNDASTREET-7,100.0,419077690864.0,419077690864.0,504,False,False,False,False
2022-02-03,Cell Name=4G_DUNDASTREET-8,100.0,494402458360.0,494402458360.0,505,False,False,False,False
2022-02-03,Cell Name=4G_DWARZK-1,100.0,464202265648.0,464202265648.0,506,False,False,False,False
2022-02-03,Cell Name=4G_DWARZK-2,100.0,496320064256.0,496320064256.0,507,False,False,False,False
2022-02-03,Cell Name=4G_DWARZK-3,100.0,392923683880.0,392923683880.0,508,False,False,False,False
2022-02-03,Cell Name=4G_DWARZK-7,100.0,501745474320.0,501745474320.0,509,False,False,False,False
2022-02-03,Cell Name=4G_ECOWASST-1,100.0,306240585968.0,306240585968.0,510,False,False,False,False
2022-02-03,Cell Name=4G_ECOWASST-2,100.0,367952191008.0,367952191008.0,511,False,False,False,False
2022-02-03,Cell Name=4G_ECOWASST-6,100.0,208261952984.0,208261952984.0,512,False,False,False,False
2022-02-03,Cell Name=4G_ECOWASST-7,100.0,499788056792.0,499788056792.0,513,False,False,False,False
2022-02-03,Cell Name=4G_FBC-1,100.0,1157981681208.0,1157981681208.0,514,False,False,False,False
2022-02-03,Cell Name=4G_FBC-2,100.0,76107731800.0,76107731800.0,515,False,False,False,False
2022-02-03,Cell Name=4G_FBC-3,100.0,171778026920.0,171778026920.0,516,False,False,False,False
2022-02-03,Cell Name=4G_FBC-6,100.0,1178247226072.0,1178247226072.0,517,False,False,False,False
2022-02-03,Cell Name=4G_GODERICH-1,100.0,708101484960.0,708101484960.0,518,False,False,False,False
2022-02-03,Cell Name=4G_GODERICH-2,100.0,121465548784.0,121465548784.0,519,False,False,False,False
2022-02-03,Cell Name=4G_GODERICH-3,100.0,652117348912.0,652117348912.0,520,False,False,False,False
2022-02-03,Cell Name=4G_GODERICH-6,100.0,590723704856.0,590723704856.0,521,False,False,False,False
2022-02-03,Cell Name=4G_GODERICH-7,100.0,729733577504.0,729733577504.0,522,False,False,False,False
2022-02-03,Cell Name=4G_GODERICH-8,100.0,680694971712.0,680694971712.0,523,False,False,False,False
2022-02-03,Cell Name=4G_GODRECHSTREET-1,100.0,418813160864.0,418813160864.0,524,False,False,False,False
2022-02-03,Cell Name=4G_GODRECHSTREET-2,100.0,786665588224.0,786665588224.0,525,False,False,False,False
2022-02-03,Cell Name=4G_GODRECHSTREET-3,100.0,570288587800.0,570288587800.0,526,False,False,False,False
2022-02-03,Cell Name=4G_GODRECHSTREET-6,100.0,560324953744.0,560324953744.0,527,False,False,False,False
2022-02-03,Cell Name=4G_GODRECHSTREET-7,100.0,776116687448.0,776116687448.0,528,False,False,False,False
2022-02-03,Cell Name=4G_HILLCUTROAD_II-1,100.0,720772615288.0,720772615288.0,529,False,False,False,False
2022-02-03,Cell Name=4G_HILLCUTROAD_II-2,100.0,638201053928.0,638201053928.0,530,False,False,False,False
2022-02-03,Cell Name=4G_HILLCUTROAD_II-3,100.0,696888138480.0,696888138480.0,531,False,False,False,False
2022-02-03,Cell Name=4G_HILLSTATION-1,100.0,716270433136.0,716270433136.0,532,False,False,False,False
2022-02-03,Cell Name=4G_HILLSTATION-2,100.0,577346584936.0,577346584936.0,533,False,False,False,False
2022-02-03,Cell Name=4G_HILLSTATION-3,100.0,360999804176.0,360999804176.0,534,False,False,False,False
2022-02-03,Cell Name=4G_HILLSTATION-6,100.0,104602331872.0,104602331872.0,535,False,False,False,False
2022-02-03,Cell Name=4G_HILLSTATION-7,100.0,491209099552.0,491209099552.0,536,False,False,False,False
2022-02-03,Cell Name=4G_HILLSTATION-8,100.0,316062949072.0,316062949072.0,537,False,False,False,False
2022-02-03,Cell Name=4G_IMATT_II-1,100.0,304647579256.0,304647579256.0,538,False,False,False,False
2022-02-03,Cell Name=4G_IMATT_II-2,100.0,235749154168.0,235749154168.0,539,False,False,False,False
2022-02-03,Cell Name=4G_IMATT_II-3,100.0,294196661488.0,294196661488.0,540,False,False,False,False
2022-02-03,Cell Name=4G_IMATT_II-6,100.0,116818852576.0,116818852576.0,541,False,False,False,False
2022-02-03,Cell Name=4G_IMATT_II-7,100.0,647610916488.0,647610916488.0,542,False,False,False,False
2022-02-03,Cell Name=4G_JUBAHILL-1,100.0,721705924472.0,721705924472.0,543,False,False,False,False
2022-02-03,Cell Name=4G_JUBAHILL-2,100.0,572609335872.0,572609335872.0,544,False,False,False,False
2022-02-03,Cell Name=4G_JUBAHILL-3,100.0,1353669567168.0,1353669567168.0,545,False,False,False,False
2022-02-03,Cell Name=4G_JUBAHILL-6,100.0,658761923408.0,658761923408.0,546,False,False,False,False
2022-02-03,Cell Name=4G_JUBAHILL-7,100.0,1614248524648.0,1614248524648.0,547,False,False,False,False
2022-02-03,Cell Name=4G_JUBAHILL-8,100.0,256422078392.0,256422078392.0,548,False,False,False,False
2022-02-03,Cell Name=4G_JUITOWN_II-1,100.0,675119168600.0,675119168600.0,549,False,False,False,False
2022-02-03,Cell Name=4G_JUITOWN_II-2,100.0,322069001112.0,322069001112.0,550,False,False,False,False
2022-02-03,Cell Name=4G_JUITOWN_II-3,100.0,1130300323160.0,1130300323160.0,551,False,False,False,False
2022-02-03,Cell Name=4G_JUITOWN_II-7,100.0,209123515760.0,209123515760.0,552,False,False,False,False
2022-02-03,Cell Name=4G_KALABATOWN-1,100.0,666847597008.0,666847597008.0,553,False,False,False,False
2022-02-03,Cell Name=4G_KALABATOWN-2,100.0,1040554405288.0,1040554405288.0,554,False,False,False,False
2022-02-03,Cell Name=4G_KALABATOWN-3,100.0,935466177400.0,935466177400.0,555,False,False,False,False
2022-02-03,Cell Name=4G_KALABATOWN-6,100.0,616649291776.0,616649291776.0,556,False,False,False,False
2022-02-03,Cell Name=4G_KALABATOWN-7,100.0,278072426824.0,278072426824.0,557,False,False,False,False
2022-02-03,Cell Name=4G_KALABATOWN-8,100.0,618420444760.0,618420444760.0,558,False,False,False,False
2022-02-03,Cell Name=4G_KAMBIA_RELIEVE-1,100.0,403974487824.0,403974487824.0,559,False,False,False,False
2022-02-03,Cell Name=4G_KAMBIA_RELIEVE-2,100.0,54264650656.0,54264650656.0,560,False,False,False,False
2022-02-03,Cell Name=4G_KAMBIA_RELIEVE-3,100.0,166447699456.0,166447699456.0,561,False,False,False,False
2022-02-03,Cell Name=4G_KENEMA_ENTRANCE-1,91.67,14442492008.0,14442492008.0,562,False,False,False,False
2022-02-03,Cell Name=4G_KENEMA_ENTRANCE-2,91.67,25591981552.0,25591981552.0,563,False,False,False,False
2022-02-03,Cell Name=4G_KENEMA_ENTRANCE-3,91.67,6841663368.0,6841663368.0,564,False,False,False,False
2022-02-03,Cell Name=4G_KENEMA_MFS-1,100.0,249941245992.0,249941245992.0,565,False,False,False,False
2022-02-03,Cell Name=4G_KENEMA_MFS-2,100.0,129879522600.0,129879522600.0,566,False,False,False,False
2022-02-03,Cell Name=4G_KENEMA_MFS-3,100.0,170484116776.0,170484116776.0,567,False,False,False,False
2022-02-03,Cell Name=4G_KENEMATOWN-1,100.0,1169612967704.0,1169612967704.0,568,False,False,False,False
2022-02-03,Cell Name=4G_KENEMATOWN-2,100.0,572752471296.0,572752471296.0,569,False,False,False,False
2022-02-03,Cell Name=4G_KENEMATOWN-3,100.0,449377308784.0,449377308784.0,570,False,False,False,False
2022-02-03,Cell Name=4G_KENEMATOWN-7,100.0,191808000744.0,191808000744.0,571,False,False,False,False
2022-02-03,Cell Name=4G_KENNEDYSTREET-1,100.0,324247541280.0,324247541280.0,572,False,False,False,False
2022-02-03,Cell Name=4G_KENNEDYSTREET-2,100.0,286864191848.0,286864191848.0,573,False,False,False,False
2022-02-03,Cell Name=4G_KENNEDYSTREET-3,100.0,453780094416.0,453780094416.0,574,False,False,False,False
2022-02-03,Cell Name=4G_KENNEDYSTREET-6,100.0,613170363480.0,613170363480.0,575,False,False,False,False
2022-02-03,Cell Name=4G_KENNEDYSTREET-7,100.0,315380122616.0,315380122616.0,576,False,False,False,False
2022-02-03,Cell Name=4G_KENNEDYSTREET-8,100.0,453130671896.0,453130671896.0,577,False,False,False,False
2022-02-03,Cell Name=4G_KINGHARMAN-1,100.0,492240205344.0,492240205344.0,578,False,False,False,False
2022-02-03,Cell Name=4G_KINGHARMAN-2,100.0,303397834144.0,303397834144.0,579,False,False,False,False
2022-02-03,Cell Name=4G_KINGHARMAN-3,100.0,281901208912.0,281901208912.0,580,False,False,False,False
2022-02-03,Cell Name=4G_KINGHARMAN-6,100.0,430747569256.0,430747569256.0,581,False,False,False,False
2022-02-03,Cell Name=4G_KINGHARMAN-7,100.0,216200978424.0,216200978424.0,582,False,False,False,False
2022-02-03,Cell Name=4G_KINGHARMAN-8,100.0,299173846688.0,299173846688.0,583,False,False,False,False
2022-02-03,Cell Name=4G_KINGTOM_II-1,100.0,135053817976.0,135053817976.0,584,False,False,False,False
2022-02-03,Cell Name=4G_KINGTOM_II-2,100.0,387616958936.0,387616958936.0,585,False,False,False,False
2022-02-03,Cell Name=4G_KINGTOM_II-3,100.0,449263863104.0,449263863104.0,586,False,False,False,False
2022-02-03,Cell Name=4G_KINGTOM_II-7,100.0,269344750152.0,269344750152.0,587,False,False,False,False
2022-02-03,Cell Name=4G_KINGTOM_II-8,100.0,447983288096.0,447983288096.0,588,False,False,False,False
2022-02-03,Cell Name=4G_KISSY_II-1,100.0,252883293488.0,252883293488.0,589,False,False,False,False
2022-02-03,Cell Name=4G_KISSY_II-2,100.0,614553688888.0,614553688888.0,590,False,False,False,False
2022-02-03,Cell Name=4G_KISSY_II-3,100.0,1170694847376.0,1170694847376.0,591,False,False,False,False
2022-02-03,Cell Name=4G_KISSY_II-7,100.0,507577671024.0,507577671024.0,592,False,False,False,False
2022-02-03,Cell Name=4G_KISSYBARRACKS-1,100.0,637170088480.0,637170088480.0,593,False,False,False,False
2022-02-03,Cell Name=4G_KISSYBARRACKS-2,100.0,958493547856.0,958493547856.0,594,False,False,False,False
2022-02-03,Cell Name=4G_KISSYBARRACKS-3,100.0,619777382968.0,619777382968.0,595,False,False,False,False
2022-02-03,Cell Name=4G_KISSYBARRACKS-6,100.0,828355043768.0,828355043768.0,596,False,False,False,False
2022-02-03,Cell Name=4G_KISSYBARRACKS-7,100.0,454316385064.0,454316385064.0,597,False,False,False,False
2022-02-03,Cell Name=4G_KISSYBARRACKS-8,100.0,615149997728.0,615149997728.0,598,False,False,False,False
2022-02-03,Cell Name=4G_KISSYHOUSE-1,100.0,718373416080.0,718373416080.0,599,False,False,False,False
2022-02-03,Cell Name=4G_KISSYHOUSE-2,100.0,451242985040.0,451242985040.0,600,False,False,False,False
2022-02-03,Cell Name=4G_KISSYHOUSE-3,100.0,376948083728.0,376948083728.0,601,False,False,False,False
2022-02-03,Cell Name=4G_KISSYHOUSE-6,100.0,410130261224.0,410130261224.0,602,False,False,False,False
2022-02-03,Cell Name=4G_KISSYHOUSE-7,100.0,1146308490352.0,1146308490352.0,603,False,False,False,False
2022-02-03,Cell Name=4G_KISSYHOUSE-8,100.0,175878678760.0,175878678760.0,604,False,False,False,False
2022-02-03,Cell Name=4G_KISSYROAD-1,100.0,1501562519144.0,1501562519144.0,605,False,False,False,False
2022-02-03,Cell Name=4G_KISSYROAD-2,100.0,897838602528.0,897838602528.0,606,False,False,False,False
2022-02-03,Cell Name=4G_KISSYROAD-3,100.0,982743887304.0,982743887304.0,607,False,False,False,False
2022-02-03,Cell Name=4G_KISSYROAD-6,100.0,999509006504.0,999509006504.0,608,False,False,False,False
2022-02-03,Cell Name=4G_KISSYROAD-7,100.0,380084975616.0,380084975616.0,609,False,False,False,False
2022-02-03,Cell Name=4G_KISSYROAD-8,100.0,760891769240.0,760891769240.0,610,False,False,False,False
2022-02-03,Cell Name=4G_KISSYSHELL_II-1,100.0,1316211415536.0,1316211415536.0,611,False,False,False,False
2022-02-03,Cell Name=4G_KISSYSHELL_II-2,100.0,561246092256.0,561246092256.0,612,False,False,False,False
2022-02-03,Cell Name=4G_KISSYSHELL_II-3,100.0,1192219838328.0,1192219838328.0,613,False,False,False,False
2022-02-03,Cell Name=4G_KISSYSHELL_II-6,100.0,408606303336.0,408606303336.0,614,False,False,False,False
2022-02-03,Cell Name=4G_KISSYSHELL_II-7,100.0,332599175504.0,332599175504.0,615,False,False,False,False
2022-02-03,Cell Name=4G_KISSYSHELL_II-8,100.0,571249430992.0,571249430992.0,616,False,False,False,False
2022-02-03,Cell Name=4G_KOSSOHTOWN_II-1,100.0,1058367273288.0,1058367273288.0,617,False,False,False,False
2022-02-03,Cell Name=4G_KOSSOHTOWN_II-2,100.0,838178709952.0,838178709952.0,618,False,False,False,False
2022-02-03,Cell Name=4G_KOSSOHTOWN_II-3,100.0,857034100832.0,857034100832.0,619,False,False,False,False
2022-02-03,Cell Name=4G_KOSSOHTOWN_II-6,100.0,715891533896.0,715891533896.0,620,False,False,False,False
2022-02-03,Cell Name=4G_KOSSOHTOWN_II-7,100.0,355715669656.0,355715669656.0,621,False,False,False,False
2022-02-03,Cell Name=4G_KOSSOHTOWN_II-8,100.0,398706352544.0,398706352544.0,622,False,False,False,False
2022-02-03,Cell Name=4G_KROOTOWNROAD-1,100.0,409005404704.0,409005404704.0,623,False,False,False,False
2022-02-03,Cell Name=4G_KROOTOWNROAD-2,100.0,395001932576.0,395001932576.0,624,False,False,False,False
2022-02-03,Cell Name=4G_KROOTOWNROAD-6,100.0,1287555750464.0,1287555750464.0,625,False,False,False,False
2022-02-03,Cell Name=4G_KROOTOWNROAD-7,100.0,258545150264.0,258545150264.0,626,False,False,False,False
2022-02-03,Cell Name=4G_LAKKA_II-1,100.0,234425714896.0,234425714896.0,627,False,False,False,False
2022-02-03,Cell Name=4G_LAKKA_II-2,100.0,741692770872.0,741692770872.0,628,False,False,False,False
2022-02-03,Cell Name=4G_LAKKA_II-3,100.0,1182167226816.0,1182167226816.0,629,False,False,False,False
2022-02-03,Cell Name=4G_LESTERPEAK_II-1,100.0,352571167304.0,352571167304.0,630,False,False,False,False
2022-02-03,Cell Name=4G_LESTERPEAK_II-2,100.0,376757804792.0,376757804792.0,631,False,False,False,False
2022-02-03,Cell Name=4G_LESTERPEAK_II-3,100.0,725785716544.0,725785716544.0,632,False,False,False,False
2022-02-03,Cell Name=4G_LESTERPEAK_II-6,100.0,513803868760.0,513803868760.0,633,False,False,False,False
2022-02-03,Cell Name=4G_LESTERPEAK_II-7,100.0,344519280624.0,344519280624.0,634,False,False,False,False
2022-02-03,Cell Name=4G_LESTERPEAK_II-8,100.0,1405531484792.0,1405531484792.0,635,False,False,False,False
2022-02-03,Cell Name=4G_LOKKOHTOWN-1,100.0,857983638432.0,857983638432.0,636,False,False,False,False
2022-02-03,Cell Name=4G_LOKKOHTOWN-2,100.0,1053559221472.0,1053559221472.0,637,False,False,False,False
2022-02-03,Cell Name=4G_LOKKOHTOWN-3,100.0,989798084104.0,989798084104.0,638,False,False,False,False
2022-02-03,Cell Name=4G_LOKKOHTOWN-6,100.0,392480585088.0,392480585088.0,639,False,False,False,False
2022-02-03,Cell Name=4G_LOKKOHTOWN-7,100.0,1031664514080.0,1031664514080.0,640,False,False,False,False
2022-02-03,Cell Name=4G_LOKKOHTOWN-8,100.0,680088088456.0,680088088456.0,641,False,False,False,False
2022-02-03,Cell Name=4G_LUNGIAIRPORT-1,100.0,366285095352.0,366285095352.0,642,False,False,False,False
2022-02-03,Cell Name=4G_LUNGIAIRPORT-2,100.0,838137174576.0,838137174576.0,643,False,False,False,False
2022-02-03,Cell Name=4G_LUNGIAIRPORT-3,100.0,269761286184.0,269761286184.0,644,False,False,False,False
2022-02-03,Cell Name=4G_LUNGIAIRPORT-6,100.0,281531850136.0,281531850136.0,645,False,False,False,False
2022-02-03,Cell Name=4G_LUNGIAIRPORT-7,100.0,405460423312.0,405460423312.0,646,False,False,False,False
2022-02-03,Cell Name=4G_LUNGIROTIFUNK-1,100.0,800621600456.0,800621600456.0,647,False,False,False,False
2022-02-03,Cell Name=4G_LUNGIROTIFUNK-2,100.0,626975427240.0,626975427240.0,648,False,False,False,False
2022-02-03,Cell Name=4G_LUNGIROTIFUNK-3,100.0,665888968520.0,665888968520.0,649,False,False,False,False
2022-02-03,Cell Name=4G_LUNGITOWN-1,100.0,102178969288.0,102178969288.0,650,False,False,False,False
2022-02-03,Cell Name=4G_LUNGITOWN-2,100.0,218532148464.0,218532148464.0,651,False,False,False,False
2022-02-03,Cell Name=4G_LUNGITOWN-3,100.0,339945918592.0,339945918592.0,652,False,False,False,False
2022-02-03,Cell Name=4G_LUNSAR_II-1,100.0,347417816648.0,347417816648.0,653,False,False,False,False
2022-02-03,Cell Name=4G_LUNSAR_II-2,100.0,124780287032.0,124780287032.0,654,False,False,False,False
2022-02-03,Cell Name=4G_LUNSAR_II-3,100.0,488913182312.0,488913182312.0,655,False,False,False,False
2022-02-03,Cell Name=4G_MAGBURAKA_II-1,100.0,851762221688.0,851762221688.0,656,False,False,False,False
2022-02-03,Cell Name=4G_MAKENISOS_RELIEF-1,100.0,271719430472.0,271719430472.0,657,False,False,False,False
2022-02-03,Cell Name=4G_MAKENISOS_RELIEF-2,100.0,45527790688.0,45527790688.0,658,False,False,False,False
2022-02-03,Cell Name=4G_MAKENISOS_RELIEF-3,100.0,124808628464.0,124808628464.0,659,False,False,False,False
2022-02-03,Cell Name=4G_MALAMA_II-1,100.0,998231874448.0,998231874448.0,660,False,False,False,False
2022-02-03,Cell Name=4G_MALAMA_II-2,100.0,590965043664.0,590965043664.0,661,False,False,False,False
2022-02-03,Cell Name=4G_MALAMA_II-3,100.0,458407576376.0,458407576376.0,662,False,False,False,False
2022-02-03,Cell Name=4G_MALAMA_II-6,100.0,330233996480.0,330233996480.0,663,False,False,False,False
2022-02-03,Cell Name=4G_MALAMA_II-7,100.0,627588220368.0,627588220368.0,664,False,False,False,False
2022-02-03,Cell Name=4G_MALAMA_II-8,100.0,370943834424.0,370943834424.0,665,False,False,False,False
2022-02-03,Cell Name=4G_MAMBO-1,100.0,513443956896.0,513443956896.0,666,False,False,False,False
2022-02-03,Cell Name=4G_MAMBO-2,100.0,933640814904.0,933640814904.0,667,False,False,False,False
2022-02-03,Cell Name=4G_MAMBO-3,100.0,847762445536.0,847762445536.0,668,False,False,False,False
2022-02-03,Cell Name=4G_MARAMPA-1,100.0,8676849312.0,8676849312.0,669,False,False,False,False
2022-02-03,Cell Name=4G_MARAMPA-2,100.0,497113745776.0,497113745776.0,670,False,False,False,False
2022-02-03,Cell Name=4G_MARAMPA-3,100.0,149120383304.0,149120383304.0,671,False,False,False,False
2022-02-03,Cell Name=4G_MARJAYTOWN_II-1,100.0,752186050672.0,752186050672.0,672,False,False,False,False
2022-02-03,Cell Name=4G_MARJAYTOWN_II-2,100.0,1027198859408.0,1027198859408.0,673,False,False,False,False
2022-02-03,Cell Name=4G_MARJAYTOWN_II-3,100.0,183087209512.0,183087209512.0,674,False,False,False,False
2022-02-03,Cell Name=4G_MARJAYTOWN_II-6,100.0,825083580776.0,825083580776.0,675,False,False,False,False
2022-02-03,Cell Name=4G_MARJAYTOWN_II-7,100.0,541111738488.0,541111738488.0,676,False,False,False,False
2022-02-03,Cell Name=4G_MARJAYTOWN_II-8,100.0,469332416520.0,469332416520.0,677,False,False,False,False
2022-02-03,Cell Name=4G_MMCE-1,100.0,627507433120.0,627507433120.0,678,False,False,False,False
2022-02-03,Cell Name=4G_MMCE-2,100.0,840268332120.0,840268332120.0,679,False,False,False,False
2022-02-03,Cell Name=4G_MMCE-6,100.0,439675164248.0,439675164248.0,680,False,False,False,False
2022-02-03,Cell Name=4G_MMCE-7,100.0,836766398656.0,836766398656.0,681,False,False,False,False
2022-02-03,Cell Name=4G_MOBIMBI-1,100.0,54412441888.0,54412441888.0,682,False,False,False,False
2022-02-03,Cell Name=4G_MOBIMBI-2,100.0,158146788896.0,158146788896.0,683,False,False,False,False
2022-02-03,Cell Name=4G_MOBIMBI-3,100.0,44774387664.0,44774387664.0,684,False,False,False,False
2022-02-03,Cell Name=4G_MOKABA-1,100.0,68054029880.0,68054029880.0,685,False,False,False,False
2022-02-03,Cell Name=4G_MOKABA-2,100.0,13898697560.0,13898697560.0,686,False,False,False,False
2022-02-03,Cell Name=4G_MOKABA-3,100.0,31551559232.0,31551559232.0,687,False,False,False,False
2022-02-03,Cell Name=4G_MURRAYTOWNBARRACKS-1,100.0,556618723568.0,556618723568.0,688,False,False,False,False
2022-02-03,Cell Name=4G_SUMBUYA-3,100.0,65725891544.0,65725891544.0,765,False,False,False,False
2022-02-03,Cell Name=4G_MURRAYTOWNBARRACKS-2,100.0,199481571712.0,199481571712.0,689,False,False,False,False
2022-02-03,Cell Name=4G_MURRAYTOWNBARRACKS-3,100.0,419978032072.0,419978032072.0,690,False,False,False,False
2022-02-03,Cell Name=4G_MURRAYTOWNBARRACKS-6,100.0,287451940224.0,287451940224.0,691,False,False,False,False
2022-02-03,Cell Name=4G_MURRAYTOWNBARRACKS-7,100.0,1113943413696.0,1113943413696.0,692,False,False,False,False
2022-02-03,Cell Name=4G_MURRAYTOWNBARRACKS-8,100.0,299960733280.0,299960733280.0,693,False,False,False,False
2022-02-03,Cell Name=4G_OAU_II-1,100.0,203921539272.0,203921539272.0,694,False,False,False,False
2022-02-03,Cell Name=4G_OAU_II-2,100.0,700559454640.0,700559454640.0,695,False,False,False,False
2022-02-03,Cell Name=4G_OAU_II-3,100.0,120020960688.0,120020960688.0,696,False,False,False,False
2022-02-03,Cell Name=4G_OAU_II-7,100.0,355261666952.0,355261666952.0,697,False,False,False,False
2022-02-03,Cell Name=4G_OAU_II-8,100.0,167555434144.0,167555434144.0,698,False,False,False,False
2022-02-03,Cell Name=4G_OCTEA-1,100.0,987789770248.0,987789770248.0,699,False,False,False,False
2022-02-03,Cell Name=4G_OCTEA-2,100.0,566028795328.0,566028795328.0,700,False,False,False,False
2022-02-03,Cell Name=4G_OCTEA-3,100.0,782973720544.0,782973720544.0,701,False,False,False,False
2022-02-03,Cell Name=4G_OFF_LEICESTERROAD-1,100.0,432841215048.0,432841215048.0,702,False,False,False,False
2022-02-03,Cell Name=4G_OFF_LEICESTERROAD-2,100.0,686309324848.0,686309324848.0,703,False,False,False,False
2022-02-03,Cell Name=4G_PALMRESORT-1,100.0,667809129096.0,667809129096.0,704,False,False,False,False
2022-02-03,Cell Name=4G_PALMRESORT-3,100.0,301534756328.0,301534756328.0,705,False,False,False,False
2022-02-03,Cell Name=4G_PALMRESORT-6,100.0,758966726720.0,758966726720.0,706,False,False,False,False
2022-02-03,Cell Name=4G_PALMRESORT-8,100.0,84695216328.0,84695216328.0,707,False,False,False,False
2022-02-03,Cell Name=4G_PENDUMA_DOVEFACTORY-1,100.0,284428820352.0,284428820352.0,708,False,False,False,False
2022-02-03,Cell Name=4G_PENDUMA_DOVEFACTORY-2,100.0,127206940656.0,127206940656.0,709,False,False,False,False
2022-02-03,Cell Name=4G_PENDUMA_DOVEFACTORY-3,100.0,30126622432.0,30126622432.0,710,False,False,False,False
2022-02-03,Cell Name=4G_PORTLOKO_II-1,100.0,215986686560.0,215986686560.0,711,False,False,False,False
2022-02-03,Cell Name=4G_PORTLOKO_II-2,100.0,117884195200.0,117884195200.0,712,False,False,False,False
2022-02-03,Cell Name=4G_PORTLOKO_II-3,100.0,442359441464.0,442359441464.0,713,False,False,False,False
2022-02-03,Cell Name=4G_PORTLOKO_SLMINING-1,100.0,189674624208.0,189674624208.0,714,False,False,False,False
2022-02-03,Cell Name=4G_PORTLOKO_SLMINING-2,100.0,131261492976.0,131261492976.0,715,False,False,False,False
2022-02-03,Cell Name=4G_REGENT-1,100.0,77310245816.0,77310245816.0,716,False,False,False,False
2022-02-03,Cell Name=4G_REGENT-2,100.0,309194546168.0,309194546168.0,717,False,False,False,False
2022-02-03,Cell Name=4G_REGENT-3,100.0,318163692864.0,318163692864.0,718,False,False,False,False
2022-02-03,Cell Name=4G_ROCKELBANK-1,100.0,922373559440.0,922373559440.0,719,False,False,False,False
2022-02-03,Cell Name=4G_ROCKELBANK-2,100.0,510210402312.0,510210402312.0,720,False,False,False,False
2022-02-03,Cell Name=4G_ROCKELBANK-3,100.0,926590049504.0,926590049504.0,721,False,False,False,False
2022-02-03,Cell Name=4G_ROCKELBANK-6,100.0,632432255952.0,632432255952.0,722,False,False,False,False
2022-02-03,Cell Name=4G_ROCKELBANK-7,100.0,632038715184.0,632038715184.0,723,False,False,False,False
2022-02-03,Cell Name=4G_ROCKELBANK-8,100.0,733173154016.0,733173154016.0,724,False,False,False,False
2022-02-03,Cell Name=4G_RUTILE_II-1,100.0,178050568776.0,178050568776.0,725,False,False,False,False
2022-02-03,Cell Name=4G_RUTILE_II-2,100.0,423840084936.0,423840084936.0,726,False,False,False,False
2022-02-03,Cell Name=4G_RUTILE_II-3,100.0,29415646072.0,29415646072.0,727,False,False,False,False
2022-02-03,Cell Name=4G_SEFADUCENTRAL-1,100.0,927476185056.0,927476185056.0,728,False,False,False,False
2022-02-03,Cell Name=4G_SEFADUCENTRAL-2,100.0,923973901152.0,923973901152.0,729,False,False,False,False
2022-02-03,Cell Name=4G_SEFADUCENTRAL-3,100.0,74367397344.0,74367397344.0,730,False,False,False,False
2022-02-03,Cell Name=4G_SLCB_II-1,100.0,365543721896.0,365543721896.0,731,False,False,False,False
2022-02-03,Cell Name=4G_SLCB_II-2,100.0,367140331456.0,367140331456.0,732,False,False,False,False
2022-02-03,Cell Name=4G_SLCB_II-3,100.0,777492944912.0,777492944912.0,733,False,False,False,False
2022-02-03,Cell Name=4G_SLCB_II-6,100.0,948210493256.0,948210493256.0,734,False,False,False,False
2022-02-03,Cell Name=4G_SLCB_II-7,100.0,301116808920.0,301116808920.0,735,False,False,False,False
2022-02-03,Cell Name=4G_SLCB_II-8,100.0,1385719119392.0,1385719119392.0,736,False,False,False,False
2022-02-03,Cell Name=4G_SPURLOOP_II-1,100.0,917145304240.0,917145304240.0,737,False,False,False,False
2022-02-03,Cell Name=4G_SPURLOOP_II-2,100.0,121854019520.0,121854019520.0,738,False,False,False,False
2022-02-03,Cell Name=4G_SPURLOOP_II-3,100.0,1166181036624.0,1166181036624.0,739,False,False,False,False
2022-02-03,Cell Name=4G_SPURLOOP_II-7,100.0,201964816696.0,201964816696.0,740,False,False,False,False
2022-02-03,Cell Name=4G_SPURLOOP_II-8,100.0,1262992486376.0,1262992486376.0,741,False,False,False,False
2022-02-03,Cell Name=4G_SPURROAD_II-1,100.0,623204231880.0,623204231880.0,742,False,False,False,False
2022-02-03,Cell Name=4G_SPURROAD_II-11,100.0,132128697056.0,132128697056.0,743,False,False,False,False
2022-02-03,Cell Name=4G_SPURROAD_II-2,100.0,351824836960.0,351824836960.0,744,False,False,False,False
2022-02-03,Cell Name=4G_SPURROAD_II-21,100.0,437912993488.0,437912993488.0,745,False,False,False,False
2022-02-03,Cell Name=4G_SPURROAD_II-3,100.0,453655198968.0,453655198968.0,746,False,False,False,False
2022-02-03,Cell Name=4G_SPURROAD_II-31,100.0,542323255992.0,542323255992.0,747,False,False,False,False
2022-02-03,Cell Name=4G_SPURROAD_II-6,100.0,158319548688.0,158319548688.0,748,False,False,False,False
2022-02-03,Cell Name=4G_SPURROAD_II-7,100.0,23666305976.0,23666305976.0,749,False,False,False,False
