measObjLdn,duration,begin_time,20006571,20006572,20006573,20006574
NUCRELGPRS.KIN004B-KIN173G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004B-KIN173H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004B-KIN173I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004B-KIN173J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004B-KIN237E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN002E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN002F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN002G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004N,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004O,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN004P,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077Q,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077R,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN077S,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN080H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN080I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN080J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN081E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN081F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN081J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN149E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN149F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN149G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN149H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN149I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN149J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN150E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN150F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN150G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN150H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN150I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN150J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN172E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN172F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN172G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN172H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN173E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN173F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN173G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN173H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN173I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN173J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN180E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN180F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN281F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN286E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN286F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN004C-KIN286G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN004F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN004G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005N,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN005O,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN014F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN014H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN014I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN014J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN030E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN033F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN033G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN033H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN033I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN040E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN040F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN040G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN040I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN040J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN069E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN069F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN069G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN075E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN075F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN075G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN075H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN097F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN097G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN109F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN109G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN109H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN109I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN109J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN113E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN113F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN113G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN113H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN116E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN116F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN153G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN153I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN153M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN158E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN158F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN158H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN158K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN158L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN170E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN170F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN181G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN193G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN201E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN216E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN216F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN216G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN219E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005A-KIN260E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005N,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN005O,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN030E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN033G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN033H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN034G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN034I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN034J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN040E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN040F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN040G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN040I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN040J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN056E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN069F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN069G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN073G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN097F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN097G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN104E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN109G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN109H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN109I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN113F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN113G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN113H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN113I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN116E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN116F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN116G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN116I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN116J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN153G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN153I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN153M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN158F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN158L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN170E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN170F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN170G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN170H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN170I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN170J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN193G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN201E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN201F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN201I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN201J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN216G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN216H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN219E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN219I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN260F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN270E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005B-KIN270F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005N,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN005O,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN025F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN030E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN030F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN030G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN033G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN033H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN035E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN035F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN035G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN035H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN040G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN040I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN040J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN064E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN069G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN075E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN075F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN075G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN075H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN097E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN097F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN097G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN097H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN097I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN098E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN108F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN108I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN108L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN109G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN113F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN113G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN113H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN113I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN116E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN116F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN116G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN116I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN116J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN158E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN158F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN158G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN158H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN158K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN158L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN181G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN206E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN216G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN216H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN219E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN219I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN260E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN260F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN005C-KIN260G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN005G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN006E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN006F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN006G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN006K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN006L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN006M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN037E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN038E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN052E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN052G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN053E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN053K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN059F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN059G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN059H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN065E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN065F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN090F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN091E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN096F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN105E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN105F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN105G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN105H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN105I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN105J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN122E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN122F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN122G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN143E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN143G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN148E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006A-KIN148F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN006E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN006F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN006G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN006K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN006L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN006M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN037E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN037F,900.0,2022-10-25 12:15:00,0,0,0,0
