begintime,sk_object,duration,integrity,1282423987,1282423988
2022-03-01,630567.0,86400.0,100.0,10.001208333333333,9.543208333333334
2022-02-11,630582.0,86400.0,100.0,9.843375,9.422416666666667
2022-03-14,630582.0,86400.0,100.0,8.583125,8.228666666666667
2022-03-07,630582.0,82800.0,95.83333333333333,10.050173913043478,9.61295652173913
2022-02-06,630566.0,86400.0,100.0,9.554625,9.132833333333334
2022-03-03,630581.0,86400.0,100.0,9.864625,9.424958333333333
2022-02-08,630566.0,86400.0,100.0,9.830416666666666,9.382833333333334
2022-03-02,630581.0,86400.0,100.0,9.835208333333334,9.364
2022-03-14,630566.0,86400.0,100.0,8.583333333333334,8.228666666666667
2022-03-02,630567.0,86400.0,100.0,9.834291666666667,9.364291666666666
2022-03-09,630581.0,3600.0,4.166666666666667,6.725,6.229
2022-02-08,630581.0,86400.0,100.0,9.830875,9.383125
2022-03-03,630567.0,86400.0,100.0,9.8645,9.424333333333333
2022-02-12,630567.0,86400.0,100.0,9.997875,9.54075
2022-03-06,630582.0,79200.0,91.66666666666667,10.476590909090909,10.03059090909091
2022-03-14,630567.0,86400.0,100.0,8.58325,8.228833333333334
2022-03-02,630582.0,86400.0,100.0,9.834666666666667,9.360833333333334
2022-02-03,630581.0,86400.0,100.0,9.789125,9.341375
2022-02-12,630566.0,86400.0,100.0,9.996458333333333,9.538291666666666
2022-03-15,630567.0,82800.0,95.83333333333333,9.047347826086957,8.678086956521739
2022-02-13,630582.0,86400.0,100.0,9.704916666666668,9.270416666666666
2022-03-13,630567.0,75600.0,87.5,9.591190476190476,9.157619047619047
2022-02-17,630581.0,75600.0,87.5,11.001285714285714,10.517285714285714
2022-02-18,630567.0,86400.0,100.0,9.755666666666666,9.291625
2022-02-10,630566.0,86400.0,100.0,9.724,9.294333333333332
2022-02-05,630567.0,86400.0,100.0,9.750833333333333,9.336625
2022-02-12,630581.0,86400.0,100.0,9.996666666666666,9.538125
2022-02-05,630581.0,86400.0,100.0,9.749291666666666,9.338041666666667
2022-03-15,630581.0,82800.0,95.83333333333333,9.046086956521739,8.676
2022-02-06,630582.0,86400.0,100.0,9.556958333333334,9.133041666666667
2022-03-12,630566.0,68400.0,79.16666666666667,11.481684210526316,11.009736842105264
2022-03-10,630582.0,79200.0,91.66666666666667,10.050181818181818,9.593318181818182
2022-02-19,630582.0,86400.0,100.0,9.751208333333333,9.310916666666667
2022-02-17,630566.0,75600.0,87.5,11.002666666666666,10.516571428571428
2022-02-04,630581.0,86400.0,100.0,9.956875,9.525208333333333
2022-02-04,630566.0,86400.0,100.0,9.956958333333333,9.524041666666667
2022-02-08,630582.0,86400.0,100.0,9.831125,9.384458333333333
2022-02-04,630582.0,86400.0,100.0,9.959083333333334,9.526625
2022-02-13,630566.0,86400.0,100.0,9.705708333333334,9.266958333333333
2022-02-19,630581.0,86400.0,100.0,9.751875,9.311083333333332
2022-02-13,630567.0,86400.0,100.0,9.705833333333333,9.267041666666668
2022-03-10,630567.0,79200.0,91.66666666666667,10.050363636363636,9.593272727272728
2022-03-01,630581.0,86400.0,100.0,10.000083333333333,9.541791666666667
2022-03-09,630566.0,3600.0,4.166666666666667,6.728,6.242
2022-03-15,630566.0,82800.0,95.83333333333333,9.047608695652174,8.676173913043478
