begintime,sk_object,duration,integrity,M51352C0,M51352C1,M51352C6,M51352C7,M51352C8,M51352C9
2022-03-19,15713.0,1311.0,91.04166666666667,7875865850.0,28573562.0,0.0,0.0,0.0,0.0
2022-03-18,15704.0,1440.0,100.0,41431489231.0,182703581.0,0.0,0.0,0.0,0.0
2022-03-16,15722.0,1421.0,98.68055555555556,80165812840.0,306659674.0,0.0,0.0,0.0,0.0
2022-03-15,15719.0,1440.0,100.0,6795068181.0,32132544.0,0.0,0.0,0.0,0.0
2022-03-12,15719.0,1440.0,100.0,7609714032.0,30111755.0,0.0,0.0,0.0,0.0
2022-03-12,15726.0,1440.0,100.0,28630052100.0,127406971.0,0.0,0.0,0.0,0.0
2022-03-11,15697.0,1440.0,100.0,47470770307.0,219612929.0,0.0,0.0,0.0,0.0
2022-03-18,15700.0,1440.0,100.0,24436379139.0,97069566.0,0.0,0.0,0.0,0.0
2022-03-15,15717.0,1440.0,100.0,13296633570.0,55680735.0,0.0,0.0,0.0,0.0
2022-03-12,15723.0,1402.0,97.36111111111111,21702716658.0,81831669.0,0.0,0.0,0.0,0.0
2022-03-12,15691.0,1380.0,95.83333333333333,33319612772.0,144374485.0,0.0,0.0,0.0,0.0
2022-03-13,15721.0,1440.0,100.0,30722409557.0,125129104.0,0.0,0.0,0.0,0.0
2022-03-16,15705.0,1440.0,100.0,59333766333.0,273590743.0,0.0,0.0,0.0,0.0
2022-03-17,15716.0,1380.0,95.83333333333333,47139273295.0,191902331.0,0.0,0.0,0.0,0.0
2022-03-12,15718.0,1440.0,100.0,54819089677.0,237066477.0,0.0,0.0,0.0,0.0
2022-03-14,15723.0,1440.0,100.0,19052177896.0,77128890.0,0.0,0.0,0.0,0.0
2022-03-15,15697.0,1440.0,100.0,51224418767.0,216208501.0,0.0,0.0,0.0,0.0
2022-03-13,15697.0,1440.0,100.0,50017464356.0,218009138.0,0.0,0.0,0.0,0.0
2022-03-17,15694.0,1440.0,100.0,4244627482.0,19239831.0,0.0,0.0,0.0,0.0
