begintime,sk_object,duration,M8021C0,M8021C1,M8021C2,M8021C3,M8021C4,M8021C5,M8021C6,M8021C7,M8021C8,M8021C37,M8021C9,M8021C12,M8021C15,M8021C18,M8021C19,M8021C44,M8021C20,M8021C21,M8021C22,M8021C23,M8021C24,M8021C25,M8021C26,M8021C27,M8021C28,M8021C29,M8021C30,M8021C31,M8021C32,M8021C33,M8021C34,M8021C35,M8021C36,M8021C38,M8021C39,M8021C40,M8021C41,M8021C42,M8021C43,M8021C45,M8021C46,M8021C47,M8021C48,M8021C49,M8021C50,M8021C51,M8021C52,M8021C53,M8021C54,M8021C55
2022-03-19 06:56:00,87450.0,4,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,0.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,87451.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,20.0,0.0,0.0,26.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,87452.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,41.0,0.0,0.0,46.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,87457.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,12.0,76.0,0.0,0.0,88.0,12.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,2333.0,14,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,12.0,45.0,0.0,57.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,2340.0,14,213.0,213.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,3.0,0.0,0.0,248.0,4.0,5.0,239.0,0.0,248.0,4.0,5.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,2352.0,14,292.0,292.0,285.0,285.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,169.0,11.0,152.0,6.0,0.0,169.0,11.0,152.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,,,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,2358.0,14,248.0,248.0,246.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,202.0,0.0,10.0,2.0,2.0,239.0,238.0,483.0,184.0,299.0,0.0,0.0,483.0,184.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,1.0,1.0,3.0,4.0
2022-03-19 13:46:00,2359.0,14,94.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,69.0,0.0,12.0,2.0,0.0,55.0,55.0,167.0,46.0,121.0,0.0,0.0,167.0,46.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,1.0,1.0,3.0,2.0
2022-03-19 13:46:00,2361.0,14,42.0,42.0,41.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,0.0,7.0,0.0,0.0,0.0,0.0,110.0,38.0,72.0,0.0,0.0,110.0,38.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,2333.0,2,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,8.0,38.0,2.0,0.0,48.0,8.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,2340.0,2,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,61.0,25.0,9.0,0.0,94.0,61.0,25.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,2352.0,2,49.0,49.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,37.0,2.0,0.0,40.0,1.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,0.0,0.0,0.0,0.0
