begintime,sk_object,duration,integrity,1593835641,1593835642,1593835643,1593835644,1593835645,1593835646,1593835849,1593835850,1593835851,1593835852
2022-02-12 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.605833,,,,
2022-02-18 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.436666,,,,
2022-02-10 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.1025,,,,
2022-02-03 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.636666,,,,
2022-02-04 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.324166,,,,
2022-03-15 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.538333,,,,
2022-02-03 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.304167,,,,
2022-02-17 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0575,,,,
2022-02-17 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.3175,,,,
2022-02-13 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.133333,,,,
2022-02-08 13:00:00,878515.0,3600.0,100.0,,,,,1162.0,11.086059,,,,
2022-03-06 18:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.655546,,,,
2022-03-03 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.4725,,,,
2022-03-13 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.920834,,,,
2022-02-10 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.605,,,,
2022-02-04 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.4075,,,,
2022-03-15 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.530833,,,,
2022-02-06 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9366665,,,,
2022-03-02 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.026667,,,,
2022-03-07 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.2375,,,,
2022-03-06 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.5475,,,,
2022-03-11 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.135,,,,
2022-02-04 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.403334,,,,
2022-03-01 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.021667,,,,
2022-03-13 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.48,,,,
2022-02-12 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.221666,,,,
2022-02-12 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.465,,,,
2022-02-12 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.099167,,,,
2022-02-03 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.0675,,,,
2022-02-08 17:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.920767,,,,
2022-03-01 19:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.875937,,,,
2022-03-15 02:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.098333,,,,
2022-02-11 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.4425,,,,
2022-02-08 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0175,,,,
2022-02-05 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.203333,,,,
2022-03-02 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.58,,,,
2022-02-11 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8941669,,,,
2022-02-11 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.138333,,,,
2022-03-12 09:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.241868,,,,
2022-03-01 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.1275,,,,
2022-03-06 09:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.731057,,,,
2022-02-19 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.131667,,,,
2022-02-11 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.909166,,,,
2022-02-04 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.531667,,,,
2022-02-03 07:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.147623,,,,
2022-02-13 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.645,,,,
2022-03-01 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.351666,,,,
2022-03-01 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8725,,,,
2022-03-06 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.643333,,,,
2022-03-03 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.199166,,,,
2022-02-20 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.6783333,,,,
2022-03-10 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.231667,,,,
2022-02-20 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.218333,,,,
2022-02-19 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.7925,,,,
2022-02-13 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.235833,,,,
2022-02-06 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8125,,,,
2022-02-10 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.48,,,,
2022-03-14 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.444167,,,,
2022-03-13 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.881667,,,,
2022-02-18 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.291667,,,,
2022-03-11 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.443334,,,,
2022-03-01 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8608332,,,,
2022-03-11 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.021667,,,,
2022-03-07 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.240833,,,,
2022-02-13 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.249166,,,,
2022-02-19 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.829166,,,,
2022-03-03 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.711667,,,,
2022-02-03 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9300003,,,,
2022-03-15 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.6125,,,,
2022-02-05 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.053333,,,,
2022-02-10 03:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.651667,,,,
2022-02-18 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.755,,,,
2022-02-10 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.2375,,,,
2022-02-04 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.91,,,,
2022-02-05 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9674997,,,,
2022-02-04 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.544167,,,,
2022-03-10 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.771667,,,,
2022-02-05 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.460834,,,,
2022-02-03 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9141665,,,,
2022-02-11 01:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.820683,,,,
2022-02-11 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.850833,,,,
2022-03-15 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.763333,,,,
2022-03-12 08:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.886761,,,,
2022-02-03 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9133329,,,,
2022-02-11 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.096666,,,,
2022-03-14 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.2225,,,,
2022-02-19 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9975004,,,,
2022-03-07 00:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.09,,,,
2022-02-03 22:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.64363,,,,
2022-02-08 15:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.284762,,,,
2022-03-07 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.1925,,,,
2022-03-03 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.905,,,,
2022-03-10 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.694167,,,,
2022-03-13 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.8225,,,,
2022-02-13 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.875834,,,,
2022-03-15 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.8775,,,,
2022-02-13 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.585834,,,,
2022-03-11 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.336667,,,,
2022-02-05 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.211667,,,,
2022-02-05 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9708338,,,,
2022-02-06 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.479167,,,,
2022-02-06 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.623333,,,,
2022-02-20 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.881667,,,,
2022-02-04 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.658334,,,,
2022-02-12 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.628333,,,,
2022-03-14 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.005834,,,,
2022-03-11 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.785,,,,
2022-03-03 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.763333,,,,
2022-03-11 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,8.8016663,,,,
2022-03-15 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.361667,,,,
2022-03-12 07:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.551292,,,,
2022-02-20 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.7425,,,,
2022-02-03 21:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.859049,,,,
2022-02-17 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7658329,,,,
2022-02-05 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.69,,,,
2022-03-02 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.871667,,,,
2022-03-03 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0275,,,,
2022-03-14 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.7375,,,,
2022-02-04 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.835834,,,,
2022-02-19 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9766665,,,,
2022-02-13 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.901667,,,,
2022-02-20 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.475833,,,,
2022-02-10 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.019167,,,,
2022-02-18 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8575001,,,,
2022-02-10 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.569167,,,,
2022-02-03 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.725833,,,,
2022-02-08 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.1475,,,,
2022-02-08 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.718333,,,,
2022-02-08 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.504167,,,,
2022-02-08 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.606667,,,,
2022-03-02 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.200833,,,,
2022-02-04 08:00:00,878516.0,3600.0,100.0,,,,,1201.0,9.938385,,,,
2022-02-04 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0125,,,,
2022-02-18 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.505,,,,
2022-02-18 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.584167,,,,
2022-02-05 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.744166,,,,
2022-03-02 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.664166,,,,
2022-02-06 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.888333,,,,
2022-03-03 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.7408333,,,,
2022-02-13 00:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8616667,,,,
2022-03-02 00:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.286667,,,,
2022-03-02 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7058334,,,,
2022-03-06 07:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.160968,,,,
2022-02-13 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.100833,,,,
2022-02-06 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.540833,,,,
2022-03-01 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.1275,,,,
2022-03-06 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.42,,,,
2022-03-15 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.496667,,,,
2022-02-18 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.721666,,,,
2022-03-12 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.099167,,,,
2022-02-19 00:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.040833,,,,
2022-02-03 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.365,,,,
2022-03-12 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7216663,,,,
2022-03-07 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.6724997,,,,
2022-02-11 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.106667,,,,
2022-02-08 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.4675,,,,
2022-03-03 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9308329,,,,
2022-03-10 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.776667,,,,
2022-03-13 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.628333,,,,
2022-03-07 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8166666,,,,
2022-02-17 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8024998,,,,
2022-02-18 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.431666,,,,
2022-02-18 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.364166,,,,
2022-03-10 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.765833,,,,
2022-02-17 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.651667,,,,
2022-03-02 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.886666,,,,
2022-03-07 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.8275,,,,
2022-02-18 03:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.726666,,,,
2022-02-12 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.074166,,,,
2022-02-12 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.905833,,,,
2022-02-03 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.296667,,,,
2022-03-12 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7733335,,,,
2022-02-08 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.925,,,,
2022-02-19 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.609167,,,,
2022-02-08 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.345834,,,,
2022-03-15 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.31,,,,
2022-03-03 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.2675,,,,
2022-02-05 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.3425,,,,
2022-03-10 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.036667,,,,
2022-03-10 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.386666,,,,
2022-03-02 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9899998,,,,
2022-02-05 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9958334,,,,
2022-02-08 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.158334,,,,
2022-03-12 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.77,,,,
2022-02-05 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8133335,,,,
2022-02-04 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.293333,,,,
2022-03-12 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.81,,,,
2022-02-10 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.355,,,,
2022-03-03 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8741665,,,,
2022-03-11 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.114166,,,,
2022-03-11 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.358334,,,,
2022-02-04 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.2575,,,,
2022-02-06 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.7191668,,,,
2022-03-06 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9899998,,,,
2022-02-11 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.169167,,,,
2022-02-05 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.239166,,,,
2022-02-10 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.385,,,,
2022-03-11 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.9075,,,,
2022-03-01 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.7575,,,,
2022-02-12 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.941667,,,,
2022-02-11 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.413333,,,,
2022-03-06 19:00:00,878515.0,3600.0,100.0,,,,,1201.0,11.00333,,,,
2022-02-03 19:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.6005,,,,
2022-03-15 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.139167,,,,
2022-03-10 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.85,,,,
2022-02-08 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.69,,,,
2022-03-11 09:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.405337,,,,
2022-02-12 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.265833,,,,
2022-02-11 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.35,,,,
2022-03-10 03:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9466667,,,,
2022-02-08 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.449166,,,,
2022-02-06 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.385834,,,,
2022-03-15 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.425834,,,,
2022-02-10 00:00:00,878516.0,3600.0,100.0,,,,,1201.0,9.8084927,,,,
2022-03-15 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.348333,,,,
2022-02-04 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.560833,,,,
2022-03-13 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.729167,,,,
2022-02-19 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.333333,,,,
2022-02-19 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.78,,,,
2022-02-11 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.064167,,,,
2022-03-12 11:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.805672,,,,
2022-03-12 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.0,,,,
2022-02-12 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8225,,,,
2022-02-06 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.2075,,,,
2022-02-06 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8625,,,,
2022-02-10 16:00:00,878515.0,3600.0,100.0,,,,,1160.0,10.603448,,,,
2022-02-13 22:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.144879,,,,
2022-03-13 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.506667,,,,
2022-02-04 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.821667,,,,
2022-02-05 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.12,,,,
2022-02-04 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.653334,,,,
2022-02-03 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.554167,,,,
2022-02-12 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.108334,,,,
2022-03-07 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.2175,,,,
2022-03-06 11:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.771857,,,,
2022-03-02 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.611667,,,,
2022-02-13 04:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.018318,,,,
2022-02-11 00:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.685833,,,,
2022-02-04 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9724998,,,,
2022-03-13 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.019167,,,,
2022-03-14 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7574997,,,,
2022-02-03 06:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.346378,,,,
2022-02-17 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.888333,,,,
2022-02-04 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.143333,,,,
2022-03-14 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.5475,,,,
2022-03-14 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.525,,,,
2022-03-03 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.356667,,,,
2022-02-08 18:00:00,878515.0,3600.0,100.0,,,,,1201.0,11.169025,,,,
2022-02-06 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.574166,,,,
2022-03-11 03:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.0816669,,,,
2022-02-20 02:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.574521,,,,
2022-02-11 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.4225,,,,
2022-02-03 17:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.803497,,,,
2022-03-03 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.613334,,,,
2022-03-07 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.758333,,,,
2022-02-12 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.750834,,,,
2022-02-17 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.636666,,,,
2022-02-18 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.671667,,,,
2022-03-03 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.050834,,,,
2022-03-01 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.278334,,,,
2022-02-12 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.461667,,,,
2022-03-02 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.355,,,,
2022-02-17 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.386666,,,,
2022-03-02 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.843333,,,,
2022-03-06 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.08,,,,
2022-02-08 02:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.935833,,,,
2022-03-11 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,8.8741665,,,,
2022-03-13 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.011666,,,,
2022-03-02 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.1075,,,,
2022-03-12 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.065833,,,,
2022-02-20 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.5025,,,,
2022-03-10 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.4325,,,,
2022-03-11 23:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.606161,,,,
2022-02-12 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.186666,,,,
2022-02-18 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8716669,,,,
2022-02-17 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.481667,,,,
2022-03-13 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8491669,,,,
2022-02-12 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.874166,,,,
2022-02-20 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.258333,,,,
2022-03-03 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8666668,,,,
2022-02-06 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.429167,,,,
2022-02-11 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.6,,,,
2022-02-04 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9700003,,,,
2022-03-14 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8816671,,,,
2022-02-11 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8,,,,
2022-02-17 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.028334,,,,
2022-02-04 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.771667,,,,
2022-03-07 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.454166,,,,
2022-02-17 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.34,,,,
2022-02-10 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.729167,,,,
2022-03-02 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.821667,,,,
2022-02-17 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8500004,,,,
2022-02-13 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.865833,,,,
2022-02-20 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.040833,,,,
2022-03-12 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.0425,,,,
2022-02-10 18:00:00,878516.0,3600.0,100.0,,,,,1199.0,11.052544,,,,
2022-03-10 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.628333,,,,
2022-03-02 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.664166,,,,
2022-02-10 02:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.818334,,,,
2022-03-01 05:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.250625,,,,
2022-03-15 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.621667,,,,
2022-03-06 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.173333,,,,
2022-02-11 02:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.889259,,,,
2022-03-03 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8858337,,,,
2022-02-11 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.413333,,,,
2022-03-13 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.324166,,,,
2022-03-15 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.88,,,,
2022-02-11 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.850833,,,,
2022-03-01 20:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.994162,,,,
