vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper
Nokia,NR DL HARQ,55300,PDSCH_UNSUCC_256TBL_MCS_22,Unsuccessful PDSCH transmissions by last HARQ reTx with 256QAM MCS table using MCS 22,M55300C07022,This histogram shall provide the sum of Unsuccessful last retransmissions on PDSCH over the measurement period for UEs with 256QAM MCS table per Modulation and Coding Scheme.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_UNSUCC_256TBL_MCS_23,Unsuccessful PDSCH transmissions by last HARQ reTx with 256QAM MCS table using MCS 23,M55300C07023,This histogram shall provide the sum of Unsuccessful last retransmissions on PDSCH over the measurement period for UEs with 256QAM MCS table per Modulation and Coding Scheme.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_UNSUCC_256TBL_MCS_24,Unsuccessful PDSCH transmissions by last HARQ reTx with 256QAM MCS table using MCS 24,M55300C07024,This histogram shall provide the sum of Unsuccessful last retransmissions on PDSCH over the measurement period for UEs with 256QAM MCS table per Modulation and Coding Scheme.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_UNSUCC_256TBL_MCS_25,Unsuccessful PDSCH transmissions by last HARQ reTx with 256QAM MCS table using MCS 25,M55300C07025,This histogram shall provide the sum of Unsuccessful last retransmissions on PDSCH over the measurement period for UEs with 256QAM MCS table per Modulation and Coding Scheme.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_UNSUCC_256TBL_MCS_26,Unsuccessful PDSCH transmissions by last HARQ reTx with 256QAM MCS table using MCS 26,M55300C07026,This histogram shall provide the sum of Unsuccessful last retransmissions on PDSCH over the measurement period for UEs with 256QAM MCS table per Modulation and Coding Scheme.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_UNSUCC_256TBL_MCS_27,Unsuccessful PDSCH transmissions by last HARQ reTx with 256QAM MCS table using MCS 27,M55300C07027,This histogram shall provide the sum of Unsuccessful last retransmissions on PDSCH over the measurement period for UEs with 256QAM MCS table per Modulation and Coding Scheme.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_INI_2TX_RI_01,Successful PDSCH transmissions by initial transmissions using 2TX and rank 1,M55300C08001,This histogram shall provide the sum of HARQ ACKs for the first HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_INI_2TX_RI_02,Successful PDSCH transmissions by initial transmissions using 2TX with rank 2,M55300C08002,This histogram shall provide the sum of HARQ ACKs for the first HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,BSC Level Clear Code,50,A_TSL_BLOCKED,A TSL BLOCKED,0500805,Number of assignments of a circuit that is blocked.,Integer number,sum,0,1,272,,"2G : BSC,PHASE,CTYPE",,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_ANY_2TX_RI_01,Successful PDSCH transmissions by any transmission attempt using 2TX with rank 1,M55300C09001,This histogram shall provide the sum of HARQ ACKs for the all HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_ANY_2TX_RI_02,Successful PDSCH transmissions by any transmission attempt using 2TX with rank 2,M55300C09002,This histogram shall provide the sum of HARQ ACKs for the all HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_INI_4TX_RI_01,Successful PDSCH transmissions by initial transmissions using 4TX with rank 1,M55300C10001,This histogram shall provide the sum of HARQ ACKs for the first HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_INI_4TX_RI_02,Successful PDSCH transmissions by initial transmissions using 4TX with rank 2,M55300C10002,This histogram shall provide the sum of HARQ ACKs for the first HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_INI_4TX_RI_03,Successful PDSCH transmissions by initial transmissions using 4TX with rank 3,M55300C10003,This histogram shall provide the sum of HARQ ACKs for the first HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_INI_4TX_RI_04,Successful PDSCH transmissions by initial transmissions using 4TX with rank 4,M55300C10004,This histogram shall provide the sum of HARQ ACKs for the first HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_ANY_4TX_RI_01,Successful PDSCH transmissions by any transmission attempt using 4TX with rank 1,M55300C11001,This histogram shall provide the sum of HARQ ACKs for the all HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_ANY_4TX_RI_02,Successful PDSCH transmissions by any transmission attempt using 4TX with rank 2,M55300C11002,This histogram shall provide the sum of HARQ ACKs for the all HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_4TX_RANK4_PMI_09,PDSCH transmissions using 4TX in Rank4 using PMI 9,M55301C14009,This histogram shall provide the PMI distribution of DL data transmissions in Rank4 over 4 antenna ports PDSCH,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_ANY_4TX_RI_03,Successful PDSCH transmissions by any transmission attempt using 4TX with rank 3,M55300C11003,This histogram shall provide the sum of HARQ ACKs for the all HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,PDSCH_SUCC_ANY_4TX_RI_04,Successful PDSCH transmissions by any transmission attempt using 4TX with rank 4,M55300C11004,This histogram shall provide the sum of HARQ ACKs for the all HARQ transmissions on PDSCH over the measurement period per rank.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL HARQ,55300,DL_MAC_SDU_5QI1_HARQ_MAX_RTX,DL 5QI1 SDUs not received by UE after maximum HARQ retransmissions,M55300C12001,This counter provides the number of downlink 5QI1 MAC SDUs that were discarded because the UE was not able to decode the MAC SDU after the gNB sent maximum number of HARQ retransmissions.,SDU,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_00,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS0,M55301C00000,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_01,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS1,M55301C00001,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_02,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS2,M55301C00002,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_03,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS3,M55301C00003,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Huawei,Iub Measurement per LoCell_SectorEQMGRP,50331655,VS.RL.NormRel.Locell.SectorEqmGrp,VS.RL.NormRel.Locell.SectorEqmGrp,50332356,,None,sum,0,1,3,,NodeB(3G) : Measurement of LoCell_SectorEQMGRP Performance,,,,,SUM
Huawei,Iub Measurement per LoCell_SectorEQMGRP,50331655,VS.RL.AbnormRel.Locell.SectorEqmGrp,VS.RL.AbnormRel.Locell.SectorEqmGrp,50332357,,None,sum,0,1,3,,NodeB(3G) : Measurement of LoCell_SectorEQMGRP Performance,,,,,SUM
Huawei,PRACH Measurement per LoCell_SectorEQMGRP,50331655,VS.PositiveNum.AICH.Locell.SectorEqmGrp,VS.PositiveNum.AICH.Locell.SectorEqmGrp,50332358,,None,sum,0,1,3,,NodeB(3G) : Measurement of LoCell_SectorEQMGRP Performance,,,,,SUM
Huawei,PRACH Measurement per LoCell_SectorEQMGRP,50331655,VS.NegativeNum.AICH.Locell.SectorEqmGrp,VS.NegativeNum.AICH.Locell.SectorEqmGrp,50332359,,None,sum,0,1,3,,NodeB(3G) : Measurement of LoCell_SectorEQMGRP Performance,,,,,SUM
Huawei,PRACH Measurement per LoCell_SectorEQMGRP,50331655,VS.TBNum.Succ.RACH.Locell.SectorEqmGrp,VS.TBNum.Succ.RACH.Locell.SectorEqmGrp,50332360,,None,sum,0,1,3,,NodeB(3G) : Measurement of LoCell_SectorEQMGRP Performance,,,,,SUM
Huawei,PRACH Measurement per LoCell_SectorEQMGRP,50331655,VS.TBNum.Total.RACH.Locell.SectorEqmGrp,VS.TBNum.Total.RACH.Locell.SectorEqmGrp,50332361,,None,sum,0,1,3,,NodeB(3G) : Measurement of LoCell_SectorEQMGRP Performance,,,,,SUM
Huawei,ERACH Measurement per LoCell_SectorEQMGRP,50331655,VS.ERACH.PositiveNum.AICH.Locell.SectorEqmGrp,VS.ERACH.PositiveNum.AICH.Locell.SectorEqmGrp,50332362,,None,sum,0,1,3,,NodeB(3G) : Measurement of LoCell_SectorEQMGRP Performance,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_04,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS4,M55301C00004,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_05,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS5,M55301C00005,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_06,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS6,M55301C00006,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_07,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS7,M55301C00007,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_08,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS8,M55301C00008,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_09,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS9,M55301C00009,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_10,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS10,M55301C00010,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_11,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS11,M55301C00011,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_12,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS12,M55301C00012,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_13,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS13,M55301C00013,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_14,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS14,M55301C00014,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_15,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS15,M55301C00015,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_16,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS16,M55301C00016,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,Radio Measurement Report,21,RX_LEVEL_5_3,RX LEVEL 5 3,0210257,Downlink strength of the received signal 3 in the adjacent cell 5.,Integer number,sum,0,1,211,,"2G : BSC-BCF-BTS-TRX,CHTYPE-SUBCH,TSL,HOREF,TRCREF",,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_17,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS17,M55301C00017,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_18,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS18,M55301C00018,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_19,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS19,M55301C00019,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_20,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS20,M55301C00020,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_21,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS21,M55301C00021,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_22,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS22,M55301C00022,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_23,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS23,M55301C00023,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Huawei,ERACH Measurement per LoCell_SectorEQMGRP,50331655,VS.ERACH.NegativeNum.AICH.Locell.SectorEqmGrp,VS.ERACH.NegativeNum.AICH.Locell.SectorEqmGrp,50332363,,None,sum,0,1,3,,NodeB(3G) : Measurement of LoCell_SectorEQMGRP Performance,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_24,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS24,M55301C00024,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_25,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS25,M55301C00025,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_26,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS26,M55301C00026,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_27,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS27,M55301C00027,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK1_64TBL_MCS_28,PDSCH transmissions in Rank1 with 64QAM MCS table using MCS28,M55301C00028,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank1 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_00,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS0,M55301C01000,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_01,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS1,M55301C01001,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_02,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS2,M55301C01002,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_03,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS3,M55301C01003,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_04,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS4,M55301C01004,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,Traffic,1,TCH_REQUESTS_CALL_ATT_CL_1,TCH REQUESTS FOR CALL ATTEMPT CLASS 1,001237,Number of TCH channel requests for a call from class 1 subscribers.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM
Nokia,Radio Measurement Report,21,RX_LEVEL_6_3,RX LEVEL 6 3,0210258,Downlink strength of the received signal 3 in the adjacent cell 6.,Integer number,sum,0,1,211,,"2G : BSC-BCF-BTS-TRX,CHTYPE-SUBCH,TSL,HOREF,TRCREF",,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_05,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS5,M55301C01005,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_06,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS6,M55301C01006,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_07,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS7,M55301C01007,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_08,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS8,M55301C01008,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_09,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS9,M55301C01009,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_10,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS10,M55301C01010,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_11,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS11,M55301C01011,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_12,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS12,M55301C01012,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_13,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS13,M55301C01013,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_14,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS14,M55301C01014,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_15,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS15,M55301C01015,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_16,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS16,M55301C01016,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
Nokia,NR DL Signal Quality Level,55301,PDSCH_RANK2_64TBL_MCS_17,PDSCH transmissions in Rank 2 with 64QAM MCS table using MCS17,M55301C01017,This histogram shall provide the MCS distribution with 64QAM MCS table of DL data transmissions in Rank2 over PDSCH.,Integer number,sum,0,1,392,,5G : PLMN-MRBTS-NRBTS-NRCELL,,,,,SUM
