begintime,sk_object,duration,integrity,M51326C0,M51326C1,M51326C2,M51326C3
2022-03-11 04:00:00,15641.0,60.0,100.0,112053.0,7395216.0,69988.0,5035620.0
2022-03-11 06:00:00,15643.0,60.0,100.0,223433.0,16045920.0,113061.0,3437172.0
2022-03-11 10:00:00,15637.0,60.0,100.0,285910.0,20355948.0,187059.0,13887028.0
2022-03-11 00:00:00,15632.0,60.0,100.0,270241.0,18720524.0,146148.0,6503800.0
2022-03-11 11:00:00,15630.0,60.0,100.0,195195.0,13808916.0,127407.0,9959564.0
2022-03-11 00:00:00,15635.0,60.0,100.0,276076.0,19611780.0,215558.0,17485136.0
2022-03-11 12:00:00,15643.0,60.0,100.0,327237.0,23452288.0,169400.0,5496660.0
2022-03-11 07:00:00,15643.0,60.0,100.0,265390.0,19044088.0,134413.0,4180536.0
2022-03-11 12:00:00,15634.0,60.0,100.0,752191.0,55032164.0,494586.0,36506724.0
2022-03-11 07:00:00,15627.0,60.0,100.0,548216.0,37752004.0,359255.0,26826860.0
2022-03-11 12:00:00,15641.0,60.0,100.0,218639.0,15941096.0,147061.0,10354700.0
2022-03-11 03:00:00,15636.0,60.0,100.0,186618.0,12921532.0,104539.0,5448448.0
2022-03-11 08:00:00,15629.0,60.0,100.0,326839.0,22840060.0,228583.0,18395036.0
2022-03-11 12:00:00,15642.0,60.0,100.0,206179.0,14088720.0,125333.0,7406744.0
2022-03-11 08:00:00,15645.0,60.0,100.0,154050.0,10870148.0,84698.0,4139832.0
2022-03-11 00:00:00,15629.0,60.0,100.0,228954.0,15472628.0,161047.0,12671236.0
2022-03-11 07:00:00,15628.0,60.0,100.0,317875.0,22672696.0,166978.0,6582136.0
2022-03-11 12:00:00,15633.0,60.0,100.0,366986.0,26103376.0,188608.0,6535696.0
2022-03-11 10:00:00,15633.0,60.0,100.0,390928.0,27784788.0,201371.0,7027104.0
2022-03-11 03:00:00,15629.0,60.0,100.0,153231.0,10349756.0,106345.0,8817316.0
2022-03-11 00:00:00,15643.0,60.0,100.0,224268.0,16102392.0,113698.0,3519420.0
2022-03-11 08:00:00,15630.0,60.0,100.0,200143.0,14106904.0,133594.0,11425920.0
2022-03-11 11:00:00,15637.0,60.0,100.0,278414.0,19656348.0,182890.0,13673196.0
2022-03-11 06:00:00,15633.0,60.0,100.0,217080.0,15429736.0,111102.0,3702608.0
2022-03-11 07:00:00,15630.0,60.0,100.0,199468.0,13679764.0,132213.0,11159984.0
2022-03-11 11:00:00,15641.0,60.0,100.0,227761.0,15849064.0,141922.0,9863436.0
2022-03-11 03:00:00,15641.0,60.0,100.0,107223.0,7077908.0,67705.0,4910384.0
2022-03-11 08:00:00,15634.0,60.0,100.0,643872.0,47774116.0,424857.0,32206268.0
2022-03-11 00:00:00,15642.0,60.0,100.0,130601.0,8823224.0,79085.0,4894916.0
2022-03-11 12:00:00,15631.0,60.0,100.0,495215.0,36419200.0,291080.0,17840408.0
2022-03-13 05:00:00,15629.0,60.0,100.0,162542.0,11399092.0,120113.0,10069640.0
2022-03-17 02:00:00,15630.0,60.0,100.0,109765.0,7151852.0,71184.0,5806916.0
2022-03-17 11:00:00,15641.0,60.0,100.0,228318.0,15913576.0,142535.0,10035156.0
2022-03-12 00:00:00,15645.0,60.0,100.0,100078.0,6905644.0,56674.0,3289360.0
2022-03-18 03:00:00,15631.0,60.0,100.0,218516.0,14659888.0,128926.0,7733488.0
2022-03-18 01:00:00,15631.0,60.0,100.0,262442.0,17932812.0,155084.0,9334588.0
2022-03-14 21:00:00,15641.0,60.0,100.0,192634.0,14735560.0,128027.0,9065412.0
2022-03-11 14:00:00,15635.0,60.0,100.0,364837.0,27634908.0,276815.0,22916244.0
2022-03-17 22:00:00,15644.0,60.0,100.0,632149.0,47960064.0,401950.0,29129440.0
2022-03-17 15:00:00,15635.0,60.0,100.0,364161.0,27352012.0,266910.0,22634844.0
2022-03-16 12:00:00,15632.0,60.0,100.0,395900.0,27695916.0,213762.0,9494376.0
2022-03-16 12:00:00,15633.0,60.0,100.0,349864.0,24864400.0,180940.0,6449148.0
2022-03-12 12:00:00,15638.0,60.0,100.0,451304.0,32072852.0,246004.0,11804136.0
2022-03-12 00:00:00,15633.0,60.0,100.0,213692.0,15192340.0,109721.0,3704548.0
2022-03-18 09:00:00,15633.0,60.0,100.0,381562.0,27161300.0,196110.0,6724972.0
2022-03-12 07:00:00,15630.0,60.0,100.0,175539.0,12018372.0,115186.0,9630292.0
2022-03-16 07:00:00,15629.0,60.0,100.0,247773.0,17215776.0,173650.0,13745172.0
2022-03-11 17:00:00,15630.0,60.0,100.0,233209.0,16526216.0,157681.0,13031124.0
2022-03-15 17:00:00,15629.0,60.0,100.0,319851.0,22473784.0,222798.0,17953936.0
2022-03-12 04:00:00,15645.0,60.0,100.0,72845.0,5036852.0,41519.0,2257008.0
2022-03-11 19:00:00,15642.0,60.0,100.0,220948.0,15144572.0,145089.0,8233596.0
2022-03-16 20:00:00,15632.0,60.0,100.0,488645.0,34358548.0,261031.0,10748256.0
2022-03-15 01:00:00,15638.0,60.0,100.0,196229.0,13820620.0,106221.0,4910148.0
2022-03-15 07:00:00,15640.0,60.0,100.0,505425.0,36256288.0,329868.0,24040072.0
2022-03-14 23:00:00,15641.0,60.0,100.0,190516.0,13001084.0,120682.0,8366908.0
2022-03-17 05:00:00,15634.0,60.0,100.0,303383.0,20527508.0,188085.0,12545804.0
2022-03-15 12:00:00,15635.0,60.0,100.0,349317.0,26961584.0,254122.0,21800056.0
2022-03-19 07:00:00,15638.0,60.0,100.0,335726.0,23745544.0,183665.0,8967256.0
2022-03-18 04:00:00,15639.0,60.0,100.0,191256.0,12650596.0,135882.0,11156496.0
2022-03-14 17:00:00,15636.0,60.0,100.0,342096.0,24583268.0,193265.0,10872532.0
2022-03-18 05:00:00,15639.0,60.0,100.0,193337.0,13081264.0,137417.0,11386500.0
2022-03-15 17:00:00,15640.0,60.0,100.0,709140.0,51832732.0,467850.0,34988972.0
2022-03-12 20:00:00,15627.0,60.0,100.0,846070.0,60403712.0,619600.0,42721068.0
2022-03-13 07:00:00,15644.0,60.0,100.0,470584.0,33683396.0,295649.0,21133420.0
2022-03-15 17:00:00,15637.0,60.0,100.0,273159.0,19245036.0,181310.0,13837044.0
2022-03-17 00:00:00,15629.0,60.0,100.0,233228.0,15640160.0,166443.0,13750948.0
2022-03-17 09:00:00,15637.0,60.0,100.0,267504.0,19236540.0,209582.0,15030048.0
2022-03-11 22:00:00,15637.0,60.0,100.0,291184.0,21480888.0,256023.0,17984892.0
