begintime,sk_object,duration,integrity,67194469,67194470,67194471,67194472,67194473
2022-03-15,7526352.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,7526354.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,7526356.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-03,7526349.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,7526351.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,7526349.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,7526351.0,3600.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-06,7526354.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-13,7526352.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,7526349.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,7526350.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-04,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,7526351.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,7526356.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-06,7526349.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-04,7526351.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,7526355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,7526349.0,3600.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-08,7526351.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,7526353.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,7526352.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-11,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,7526349.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,7526352.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,7526353.0,3600.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-13,7526354.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-03-15,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,7526354.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-17,7526351.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-04,7526349.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,7526350.0,3600.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-19,7526353.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,7526355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,7526351.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-04,7526352.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,7526355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,7526354.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,7526349.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-11,7526354.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,7526352.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-17,7526349.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-03-01,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7526355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,7526352.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,7526350.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-08,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,7526355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,7526352.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,7526354.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,7526351.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,7526351.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7526354.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,7526355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,7526353.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7526352.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7526349.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,7526350.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-03-03,7526354.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,7526355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,7526349.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,7526354.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7526350.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,7526356.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-19,7526355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,7526352.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,7526356.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,7526350.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-11,7526353.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7526351.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,7526355.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-10,7526353.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,7526351.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
